date,EURGBP,GBPJPY,EURCAD,EURNZD,empty,sum
2021.09.28,-451.9999999999969,-884.0000000000146,-541.9999999999981,-380.00000000000256,,-2258.0000000000123
2021.09.28,-426.9999999999996,-865.0000000000091,-574.9999999999922,-276.9999999999939,,-2143.999999999995
2021.09.28,-432.9999999999945,-887.0000000000005,-566.9999999999842,-232.99999999999432,,-2119.9999999999736
2021.09.28,-435.9999999999919,-883.0000000000098,-542.9999999999824,-176.99999999998272,,-2038.9999999999668
2021.09.28,-414.9999999999987,-903.00000000002,-573.9999999999857,-192.99999999999872,,-2085.000000000003
2021.09.28,-417.99999999999613,-842.000000000013,-547.999999999993,-157.99999999999147,,-1965.9999999999936
2021.09.28,-423.9999999999911,-891.9999999999959,-603.9999999999824,-156.99999999998494,,-2076.9999999999545
2021.09.28,-430.9999999999925,-938.0000000000166,-686.9999999999932,-356.00000000000074,,-2412.000000000003
2021.09.28,-439.99999999999596,-965.0000000000034,-742.9999999999826,-366.999999999984,,-2514.999999999966
2021.09.28,-448.9999999999994,-1152.0000000000152,-778.9999999999964,-387.99999999998835,,-2767.999999999999
2021.09.28,-439.99999999999596,-1151.0000000000105,-798.9999999999942,-405.9999999999952,,-2795.9999999999955
2021.09.28,-463.9999999999977,-1236.9999999999948,-845.9999999999912,-513.9999999999923,,-3060.999999999976
2021.09.28,-456.00000000000085,-1206.9999999999936,-803.9999999999825,-471.9999999999835,,-2938.999999999961
2021.09.28,-470.9999999999992,-1242.999999999995,-821.9999999999894,-471.9999999999835,,-3007.9999999999673
2021.09.28,-466.9999999999952,-1266.0000000000196,-802.9999999999982,-468.9999999999861,,-3004.9999999999986
2021.09.28,-462.9999999999912,-1310.0000000000023,-804.9999999999891,-469.99999999999267,,-3047.9999999999754
2021.09.28,-483.0000000000001,-1334.0000000000032,-853.9999999999992,-513.9999999999923,,-3184.9999999999945
2021.09.28,-512.9999999999968,-1352.0000000000039,-787.9999999999887,-331.999999999999,,-2984.9999999999886
2021.09.28,-481.9999999999935,-1265.0000000000148,-780.000000000003,-48.99999999998794,,-2575.9999999999986
2021.09.28,-412.00000000000125,-1033.9999999999918,-662.9999999999914,128.000000000017,,-1980.9999999999675
2021.09.28,-330.9999999999924,-951.9999999999982,-578.9999999999961,235.00000000000742,,-1626.999999999979
2021.09.28,-331.999999999999,-932.0000000000164,-672.9999999999902,232.00000000000998,,-1704.9999999999957
2021.09.28,-356.9999999999962,-979.0000000000134,-685.9999999999866,350.00000000000585,,-1671.9999999999902
2021.09.28,-325.99999999999295,-917.0000000000016,-644.0000000000001,495.000000000001,,-1391.9999999999936
2021.09.28,-173.00000000000094,-653.9999999999964,-530.9999999999926,689.0000000000063,,-668.9999999999837
2021.09.28,-74.99999999999174,-562.0000000000118,-578.9999999999961,641.0000000000027,,-574.9999999999968
2021.09.28,58.000000000002494,-491.00000000001387,-497.99999999999847,705.0000000000001,,-226.00000000000966
2021.09.28,50.0000000000056,-504.0000000000191,-522.0000000000002,629.0000000000128,,-347.0000000000009
2021.09.28,155.00000000000514,-319.0000000000168,-524.9999999999977,739.0000000000008,,49.99999999999136
2021.09.28,290.00000000000136,-197.00000000000273,-483.99999999999557,750.0000000000063,,359.0000000000093
2021.09.28,365.0000000000042,-8.000000000009777,-456.9999999999963,558.9999999999984,,458.99999999999653
2021.09.28,409.0000000000038,91.99999999998454,-404.0000000000044,584.0000000000067,,680.9999999999907
2021.09.28,450.00000000000597,111.99999999999477,-170.00000000000347,775.0000000000146,,1167.0000000000118
2021.09.28,470.9999999999992,342.9999999999893,-177.99999999998929,662.000000000007,,1298.0000000000064
2021.09.28,450.00000000000597,316.0000000000025,-58.99999999998684,771.0000000000106,,1478.0000000000323
2021.09.28,476.0000000000098,441.0000000000025,12.999999999996348,773.0000000000015,,1703.00000000001
2021.09.28,492.0000000000035,349.9999999999943,-114.99999999999844,859.0000000000098,,1586.000000000009
2021.09.28,492.0000000000035,381.0000000000002,-119.00000000000244,922.0000000000006,,1676.0000000000018
2021.09.28,526.0000000000042,277.9999999999916,-35.999999999991594,920.0000000000097,,1688.0000000000139
2021.09.28,522.0000000000002,269.9999999999818,-39.999999999995595,945.0000000000181,,1697.0000000000045
2021.09.28,548.0000000000041,280.00000000000114,-92.99999999998754,900.9999999999962,,1636.000000000014
2021.09.28,511.0000000000059,197.00000000000273,-185.99999999999727,835.000000000008,,1357.0000000000193
2021.09.28,499.000000000005,165.99999999999682,-212.99999999999653,802.9999999999982,,1255.0000000000034
2021.09.28,509.00000000000387,241.99999999999022,-156.00000000000057,839.0000000000119,,1434.0000000000055
2021.09.28,514.0000000000033,174.0000000000066,-180.0000000000024,852.0000000000083,,1360.000000000016
2021.09.28,525.0000000000088,206.99999999999363,-97.9999999999981,802.0000000000139,,1436.0000000000182
2021.09.29,431.99999999999903,296.99999999999704,-65.00000000000395,704.0000000000157,,1368.0000000000077
2021.09.29,448.9999999999994,270.9999999999866,-55.99999999998939,743.0000000000048,,1407.0000000000014
2021.09.29,494.00000000000557,239.99999999998067,-53.999999999998494,828.0000000000065,,1507.999999999994
2021.09.29,533.0000000000057,211.9999999999891,-44.99999999998394,788.0000000000109,,1488.0000000000218
2021.09.29,530.0000000000082,156.0000000000059,-38.99999999998904,850.0000000000174,,1497.0000000000423
2021.09.29,526.9999999999997,168.99999999998272,-63.99999999999739,899.0000000000053,,1530.9999999999905
2021.09.29,509.9999999999993,91.00000000000819,-150.99999999999002,873.0000000000126,,1323.00000000003
2021.09.29,520.0000000000093,72.00000000000273,-176.99999999998272,1079.0000000000077,,1494.000000000037
2021.09.29,509.00000000000387,20.999999999986585,-129.00000000000134,1079.0000000000077,,1479.9999999999968
2021.09.29,525.0000000000088,168.99999999998272,-18.999999999991246,1197.0000000000036,,1872.0000000000039
2021.09.29,519.0000000000028,115.99999999998545,-22.999999999995246,1095.0000000000016,,1706.9999999999945
2021.09.29,496.00000000000756,170.99999999999227,16.000000000016,1090.0000000000132,,1773.000000000029
2021.09.29,484.00000000000665,245.9999999999809,-69.9999999999923,1097.999999999999,,1757.9999999999943
2021.09.29,478.0000000000006,233.0000000000041,-79.99999999999119,1090.9999999999975,,1722.0000000000111
2021.09.29,472.00000000000574,109.99999999998522,-98.99999999998244,1046.999999999998,,1530.0000000000064
2021.09.29,470.00000000000375,106.99999999999932,-107.99999999999699,1061.000000000001,,1530.000000000007
2021.09.29,473.0000000000012,100.99999999999909,-99.99999999998899,1090.9999999999975,,1565.0000000000086
2021.09.29,463.0000000000023,162.9999999999825,-109.99999999998789,1025.0000000000093,,1541.0000000000061
2021.09.29,428.00000000000614,112.99999999999955,-209.9999999999991,868.000000000002,,1199.0000000000086
2021.09.29,411.0000000000058,182.99999999999272,-139.9999999999846,880.0000000000141,,1334.000000000028
2021.09.29,412.00000000000125,335.00000000000796,-306.9999999999906,823.0000000000182,,1263.0000000000368
2021.09.29,364.00000000000875,391.9999999999959,-329.00000000000153,736.0000000000033,,1163.0000000000064
2021.09.29,462.0000000000068,650.999999999982,-281.99999999998226,775.9999999999989,,1607.0000000000055
2021.09.29,514.0000000000033,766.9999999999959,-258.99999999998704,788.0000000000109,,1810.000000000023
2021.09.29,534.0000000000011,770.9999999999866,-242.99999999999324,846.9999999999977,,1908.9999999999923
2021.09.29,462.0000000000068,677.9999999999973,-319.0000000000026,957.0000000000078,,1778.0000000000093
2021.09.29,435.0000000000076,612.9999999999995,-383.99999999998437,998.00000000001,,1662.000000000033
2021.09.29,435.0000000000076,606.9999999999993,-431.99999999998795,972.0000000000173,,1582.0000000000362
2021.09.29,540.0000000000072,825.9999999999934,-456.9999999999963,929.000000000002,,1838.0000000000061
2021.09.29,538.0000000000051,864.0000000000043,-434.9999999999854,1089.0000000000066,,2056.000000000031
2021.09.29,592.0000000000036,854.9999999999898,-326.0000000000041,1138.0000000000168,,2259.0000000000064
2021.09.29,660.000000000005,870.9999999999809,-242.99999999999324,1292.0000000000043,,2579.9999999999973
2021.09.29,683.0000000000002,920.9999999999923,-265.0000000000041,1460.0000000000168,,2799.0000000000055
2021.09.29,728.0000000000064,1051.9999999999925,-333.9999999999899,1558.000000000015,,3004.000000000024
2021.09.29,709.9999999999995,1002.9999999999859,-315.99999999998295,1656.9999999999973,,3054.0
2021.09.29,648.0000000000041,867.999999999995,-236.99999999999832,1812.0000000000136,,3091.0000000000146
2021.09.29,619.0000000000028,784.9999999999966,-265.99999999998846,1824.0000000000034,,2962.0000000000146
2021.09.29,623.0000000000069,811.9999999999834,-254.999999999983,1882.000000000006,,3062.0000000000136
2021.09.29,636.9999999999986,896.9999999999914,-207.00000000000162,1934.0000000000134,,3261.000000000002
2021.09.29,648.9999999999995,930.0000000000068,-192.99999999999872,1983.0000000000014,,3369.000000000009
2021.09.29,650.0000000000061,823.0000000000075,-183.99999999998417,1991.0000000000093,,3280.000000000039
2021.09.29,609.000000000004,834.0000000000032,-163.00000000000205,1920.0000000000107,,3200.000000000016
2021.09.29,580.0000000000027,731.9999999999993,-292.9999999999877,1683.9999999999966,,2703.000000000011
2021.09.29,565.9999999999999,692.9999999999836,-356.9999999999851,1707.000000000014,,2609.0000000000127
2021.09.29,563.0000000000024,750.0,-350.9999999999902,1825.00000000001,,2787.000000000022
2021.09.29,587.9999999999997,841.0000000000082,-366.999999999984,1896.0000000000089,,2958.0000000000327
2021.09.29,601.000000000007,887.0000000000005,-339.99999999998477,1885.0000000000034,,3033.0000000000264
2021.09.29,589.0000000000061,859.9999999999852,-333.9999999999899,1819.9999999999993,,2935.000000000001
2021.09.30,525.0000000000088,903.9999999999964,-376.9999999999829,1629.9999999999982,,2682.00000000002
2021.09.30,564.000000000009,881.0000000000002,-408.9999999999927,1656.000000000013,,2692.000000000029
2021.09.30,564.000000000009,841.9999999999845,-315.99999999998295,1693.0000000000111,,2783.000000000022
2021.09.30,582.0000000000048,846.0000000000036,-290.9999999999968,1721.000000000017,,2858.0000000000286
2021.09.30,583.0000000000002,841.0000000000082,-256.99999999999613,1866.9999999999964,,3034.0000000000086
2021.09.30,614.9999999999989,862.9999999999995,-258.0000000000027,1746.0000000000032,,2965.999999999999
2021.09.30,584.0000000000067,894.9999999999818,-333.9999999999899,1656.000000000013,,2801.000000000012
2021.09.30,558.000000000003,794.9999999999875,-380.00000000000256,1707.9999999999984,,2680.9999999999864
2021.09.30,553.0000000000035,759.9999999999909,-363.0000000000022,1702.0000000000034,,2651.9999999999955
2021.09.30,538.0000000000051,836.9999999999891,-391.9999999999924,1720.0000000000105,,2703.0000000000123
2021.09.30,522.0000000000002,796.999999999997,-385.99999999999744,1548.000000000016,,2481.0000000000155
2021.09.30,514.9999999999987,733.9999999999804,-392.9999999999989,1549.0000000000005,,2404.999999999981
2021.09.30,520.0000000000093,771.9999999999914,-390.9999999999858,1537.0000000000107,,2438.0000000000255
2021.09.30,463.0000000000023,644.9999999999818,-431.99999999998795,1530.000000000009,,2206.0000000000055
2021.09.30,456.00000000000085,569.9999999999932,-451.99999999998573,1572.0000000000177,,2146.0000000000264
2021.09.30,492.0000000000035,606.9999999999993,-438.9999999999894,1666.0000000000118,,2326.000000000025
2021.09.30,516.0000000000053,656.0000000000059,-502.00000000000244,1629.9999999999982,,2300.0000000000073
2021.09.30,524.0000000000023,722.9999999999848,-534.9999999999966,1653.0000000000155,,2365.000000000006
2021.09.30,453.99999999999886,632.9999999999814,-644.0000000000001,1509.0000000000048,,1951.999999999985
2021.09.30,450.00000000000597,573.9999999999839,-587.0000000000042,1465.0000000000052,,1901.999999999991
2021.09.30,487.0000000000041,568.9999999999884,-635.9999999999922,1455.0000000000064,,1875.0000000000068
2021.09.30,558.000000000003,742.999999999995,-662.9999999999914,1466.0000000000118,,2104.000000000018
2021.09.30,546.000000000002,800.9999999999877,-665.9999999999889,1487.0000000000161,,2168.0000000000173
2021.09.30,561.0000000000003,775.0000000000057,-641.0000000000027,1707.000000000014,,2402.0000000000173
2021.09.30,475.0000000000032,697.0000000000027,-636.9999999999986,1724.9999999999989,,2260.0000000000064
2021.09.30,351.0000000000013,521.9999999999914,-652.9999999999925,1707.9999999999984,,1927.9999999999986
2021.09.30,341.0000000000024,563.999999999993,-719.000000000003,1641.0000000000036,,1826.999999999996
2021.09.30,282.99999999999994,567.9999999999836,-773.0000000000015,1478.0000000000016,,1555.9999999999836
2021.09.30,316.0000000000052,587.9999999999939,-868.000000000002,1527.0000000000116,,1563.0000000000086
2021.09.30,295.0000000000008,596.99999999998,-815.9999999999945,1536.000000000004,,1611.9999999999905
2021.09.30,158.0000000000026,270.9999999999866,-773.0000000000015,1503.0000000000098,,1158.9999999999975
2021.09.30,164.00000000000858,295.99999999999227,-807.9999999999865,1375.9999999999995,,1028.0000000000139
2021.09.30,196.00000000000728,432.9999999999927,-734.9999999999968,1384.0000000000075,,1278.0000000000107
2021.09.30,135.00000000000733,343.9999999999941,-776.9999999999833,982.0000000000161,,684.0000000000343
2021.09.30,68.00000000000139,427.99999999999727,-1143.9999999999895,778.000000000012,,130.00000000002115
2021.09.30,113.00000000000753,328.00000000000296,-1471.9999999999845,771.0000000000106,,-259.9999999999635
2021.09.30,11.00000000000545,545.9999999999923,-1740.9999999999925,513.0000000000078,,-670.9999999999869
2021.09.30,43.00000000000415,615.9999999999854,-1749.999999999985,541.0000000000136,,-549.9999999999818
2021.09.30,161.00000000000003,989.0000000000043,-1549.0000000000005,740.0000000000073,,341.00000000001114
2021.09.30,156.00000000000057,1091.0000000000082,-1435.9999999999927,926.0000000000045,,737.0000000000205
2021.09.30,175.00000000000293,1099.9999999999943,-1435.9999999999927,858.0000000000032,,697.0000000000077
2021.09.30,177.00000000000495,1281.000000000006,-1479.9999999999925,748.9999999999997,,727.0000000000181
2021.09.30,87.00000000000374,1050.9999999999877,-1689.9999999999916,558.9999999999984,,6.999999999998181
2021.09.30,92.00000000000318,975.9999999999991,-1707.9999999999984,632.0000000000103,,-7.999999999985789
2021.09.30,143.00000000000423,1033.9999999999918,-1656.9999999999973,506.0000000000064,,26.000000000005286
2021.09.30,141.00000000000225,1086.999999999989,-1703.9999999999943,462.0000000000068,,-13.999999999996135
2021.09.30,143.00000000000423,1229.9999999999898,-1600.9999999999857,680.0000000000139,,452.0000000000223
2021.09.30,126.99999999999933,1251.9999999999811,-1506.9999999999916,724.9999999999978,,596.9999999999867
2021.10.01,92.00000000000318,1281.9999999999823,-1453.9999999999998,609.9999999999994,,529.9999999999851
2021.10.01,143.9999999999997,1258.9999999999861,-1390.9999999999866,531.9999999999991,,543.9999999999984
2021.10.01,135.00000000000733,1128.9999999999907,-1388.999999999996,690.9999999999972,,565.9999999999992
2021.10.01,134.0000000000008,1120.0000000000045,-1385.9999999999984,705.0000000000001,,573.0000000000072
2021.10.01,137.00000000000932,1078.000000000003,-1419.999999999999,714.999999999999,,510.00000000001216
2021.10.01,157.00000000000713,1082.9999999999984,-1418.9999999999925,744.0000000000114,,565.0000000000243
2021.10.01,121.00000000000443,1049.0000000000066,-1507.9999999999982,655.0000000000056,,317.0000000000183
2021.10.01,150.00000000000568,1159.9999999999966,-1387.9999999999893,558.0000000000141,,480.00000000002706
2021.10.01,187.00000000000384,1301.9999999999925,-1336.9999999999882,621.0000000000049,,773.0000000000131
2021.10.01,221.99999999999997,1389.9999999999864,-1258.0000000000036,773.0000000000015,,1126.999999999984
2021.10.01,201.00000000000674,1352.9999999999802,-1241.9999999999875,764.0000000000091,,1076.0000000000086
2021.10.01,258.0000000000027,1443.9999999999884,-1124.9999999999982,780.000000000003,,1356.999999999996
2021.10.01,265.99999999999955,1472.9999999999848,-1109.9999999999889,812.999999999997,,1441.9999999999925
2021.10.01,248.99999999999923,1447.0000000000027,-1129.0000000000023,804.0000000000047,,1371.0000000000045
2021.10.01,263.0000000000021,1579.999999999984,-998.9999999999943,892.0000000000039,,1735.9999999999957
2021.10.01,255.00000000000523,1590.0000000000034,-975.9999999999991,977.0000000000057,,1846.0000000000152
2021.10.01,258.0000000000027,1582.9999999999984,-963.999999999987,987.0000000000045,,1864.0000000000186
2021.10.01,273.000000000001,1586.999999999989,-1031.000000000004,1078.0000000000011,,1906.999999999987
2021.10.01,258.0000000000027,1460.000000000008,-1092.000000000004,1012.0000000000128,,1638.0000000000196
2021.10.01,299.00000000000483,1681.999999999988,-853.9999999999992,1166.0000000000005,,2292.999999999994
2021.10.01,324.00000000000205,1481.9999999999993,-798.9999999999942,1083.9999999999961,,2091.000000000003
2021.10.01,223.00000000000654,1343.999999999994,-954.9999999999948,1061.000000000001,,1673.0000000000068
2021.10.01,235.00000000000742,1413.9999999999873,-941.9999999999984,1114.000000000015,,1821.0000000000114
2021.10.01,124.00000000000189,1341.0000000000082,-1163.000000000003,782.000000000016,,1084.0000000000232
2021.10.01,64.0000000000085,1269.0000000000055,-1259.9999999999945,629.0000000000128,,702.0000000000322
2021.10.01,-1.999999999990898,1186.000000000007,-1244.999999999985,602.999999999998,,542.0000000000291
2021.10.01,-71.99999999999429,1015.9999999999911,-1241.9999999999875,628.0000000000064,,330.0000000000157
2021.10.01,-109.99999999999899,885.9999999999957,-1201.999999999992,565.9999999999999,,140.00000000000455
2021.10.01,-108.99999999999244,709.0000000000032,-1340.9999999999923,489.0000000000061,,-251.9999999999755
2021.10.01,-120.99999999999334,574.9999999999886,-1482.99999999999,377.0000000000051,,-651.9999999999897
2021.10.01,-134.99999999999625,596.99999999998,-1349.0000000000002,404.0000000000044,,-483.0000000000121
2021.10.01,-86.99999999999264,679.000000000002,-1180.0000000000032,546.000000000002,,-41.9999999999917
2021.10.01,-232.99999999999432,594.9999999999989,-1272.999999999991,375.9999999999986,,-534.9999999999877
2021.10.01,-270.99999999999903,477.00000000000387,-1278.9999999999857,341.99999999999784,,-730.9999999999831
2021.10.01,-300.0000000000003,492.999999999995,-1588.999999999996,26.0000000000149,,-1369.9999999999861
2021.10.01,-266.999999999995,717.9999999999893,-1529.9999999999868,18.0000000000069,,-1060.9999999999857
2021.10.01,-232.99999999999432,653.9999999999964,-1455.9999999999907,97.9999999999981,,-936.9999999999906
2021.10.01,-314.99999999999864,528.9999999999964,-1420.9999999999834,15.00000000000945,,-1191.9999999999761
2021.10.01,-323.99999999999096,554.000000000002,-1505.0000000000007,15.00000000000945,,-1259.99999999998
2021.10.01,-306.9999999999906,564.9999999999977,-1575.9999999999995,-11.999999999989797,,-1329.9999999999823
2021.10.01,-273.9999999999965,641.9999999999959,-1630.9999999999825,-41.000000000002146,,-1303.9999999999852
2021.10.01,-263.99999999999756,622.9999999999905,-1678.0000000000018,-89.99999999999008,,-1408.9999999999989
2021.10.01,-247.99999999999267,627.9999999999859,-1747.999999999994,-153.00000000000313,,-1521.000000000004
2021.10.01,-213.99999999999199,644.9999999999818,-1717.9999999999973,-153.00000000000313,,-1440.0000000000107
2021.10.01,-228.99999999999034,590.0000000000034,-1739.999999999986,-132.99999999998312,,-1511.999999999956
2021.10.01,-213.99999999999199,687.9999999999882,-1676.9999999999952,-34.000000000000696,,-1236.9999999999998
2021.10.01,-196.99999999999162,736.9999999999948,-1724.9999999999989,-99.99999999998899,,-1284.9999999999848
2021.10.01,-192.99999999999872,772.9999999999961,-1740.9999999999925,-80.99999999999774,,-1241.9999999999927
