date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.08.13,-13.999999999991797,99.99999999998899,197.9999999999933,-6.000000000017103,-180.0000000000024,-161.99999999999548,-13.00000000000523,-84.0000000000063,-165.9999999999995,-42.0000000000087,-156.00000000000057,182.99999999999983,1.999999999990898,43.999999999999595,-141.9999999999959,120.99999999999511,-25.99999999999625,-26.999999999999247,-226.99999999999943,,-597.0000000000502
2018.08.13,-63.00000000000195,95.00000000000064,212.0000000000033,-60.000000000015596,-171.99999999999437,-96.00000000000719,-36.000000000001364,-16.0000000000049,-105.99999999999498,-75.9999999999983,-204.00000000000418,316.0000000000052,42.0000000000087,92.99999999998754,-210.99999999999852,210.99999999999852,73.99999999999807,26.999999999999247,-165.9999999999995,,-136.0000000000196
2018.08.13,-121.99999999999989,109.00000000000354,39.00000000000148,-42.0000000000087,-158.99999999999804,-191.00000000000784,-275.0000000000057,-90.0000000000012,-108.99999999999244,-69.00000000000794,-237.99999999998266,136.00000000000279,-110.99999999999443,69.9999999999923,-173.99999999999238,-82.00000000000784,-128.0000000000001,-88.99999999999464,-193.99999999999417,,-1718.9999999999877
2018.08.13,-47.9999999999925,96.00000000000719,93.00000000000352,17.999999999984695,-151.00000000001222,-192.00000000001438,-118.00000000000921,-70.99999999999883,-121.99999999999989,-7.0000000000014495,-191.99999999999218,160.00000000000458,-41.000000000002146,129.99999999998568,-77.99999999998875,60.000000000002274,-48.99999999999238,-4.999999999999449,-188.9999999999947,,-706.0000000000102
2018.08.13,-12.999999999996348,106.99999999999044,75.9999999999934,53.999999999998494,-295.0000000000008,-422.9999999999956,-87.0000000000033,-204.00000000000418,-178.00000000000037,44.99999999999504,-163.00000000000205,-51.99999999998539,-221.00000000000452,80.99999999999774,-29.999999999986926,-78.00000000000296,-88.99999999999864,-117.99999999999588,-182.99999999999983,,-1771.0000000000018
2018.08.13,62.000000000006494,26.999999999999247,60.000000000002274,52.99999999999194,-368.00000000001273,-513.0000000000078,-47.000000000011255,-270.0000000000036,-239.99999999999577,124.99999999999733,-119.99999999998678,-20.999999999982144,-198.00000000000927,103.99999999999298,-6.000000000000227,-120.99999999999511,-129.99999999999545,-114.99999999999844,-182.99999999999983,,-1901.0000000000082
2018.08.13,28.000000000005798,7.0000000000014495,102.99999999999443,58.000000000002494,-217.0000000000005,-384.00000000000654,-3.0000000000001137,-218.00000000000708,-229.00000000000142,100.00000000000009,24.000000000001798,-96.99999999999153,-117.99999999999588,19.999999999997797,-37.9999999999967,-33.00000000000125,-90.99999999999397,-65.99999999999939,-190.99999999999673,,-1344.999999999987
2018.08.13,125.00000000000844,-66.00000000001049,165.99999999999682,-17.000000000000348,-279.00000000000705,-296.0000000000074,106.99999999999932,-157.00000000000713,-252.99999999999213,0.0,-25.999999999992696,12.000000000012001,21.999999999988695,48.99999999998794,-126.99999999999534,105.99999999999454,-9.000000000000341,-4.999999999999449,-210.99999999999451,,-859.0000000000191
2018.08.13,112.000000000001,-107.00000000001265,88.99999999999864,-102.00000000000209,-451.0000000000014,-317.9999999999961,33.999999999991815,-163.00000000000205,-225.99999999999287,-79.00000000000685,-370.999999999988,58.000000000002494,-87.99999999999919,32.999999999994145,-202.99999999998875,54.000000000002046,-58.9999999999975,-51.99999999999649,-243.99999999999977,,-2082.9999999999936
2018.08.13,64.0000000000085,117.99999999999588,57.999999999992724,-9.000000000014552,-422.00000000001125,-350.00000000000585,-37.00000000000614,-156.00000000000057,-247.99999999999267,-51.000000000001044,-300.99999999999574,261.0000000000001,-87.99999999999919,136.99999999998712,-60.99999999999284,61.99999999999761,-114.99999999999488,-24.000000000001798,-229.99999999999687,,-1392.0000000000314
2018.08.13,148.99999999999915,15.999999999993797,-21.000000000000796,-28.000000000005798,-384.00000000000654,-375.0000000000142,-38.000000000010914,-147.00000000000824,-251.99999999999667,4.999999999999449,-139.00000000000023,241.00000000000233,-25.00000000000835,201.99999999999108,17.000000000010118,52.99999999999727,-125.0,48.000000000003595,-210.99999999999451,,-1014.0000000000492
2018.08.13,129.00000000000134,38.99999999998904,-9.000000000000341,89.99999999999008,-326.0000000000041,-400.00000000000034,-34.000000000006025,-165.9999999999995,-235.99999999999176,68.00000000000139,-5.999999999994898,137.00000000000932,-8.000000000008,194.99999999998963,67.00000000000728,13.00000000000523,-111.99999999999477,58.000000000002494,-143.9999999999997,,-645.0000000000035
2018.08.13,96.00000000000719,56.99999999999594,54.000000000002046,79.99999999999119,-283.99999999999534,-351.99999999999676,-14.000000000010004,-148.99999999999915,-200.99999999999562,58.99999999999794,19.00000000001345,117.00000000001154,-14.000000000002899,163.9999999999864,60.000000000002274,43.99999999999693,-63.99999999999295,41.000000000002146,-134.0000000000008,,-420.99999999998647
2018.08.13,89.00000000000574,43.999999999999595,3.0000000000001137,-4.000000000004,-272.00000000000557,-353.0000000000033,-55.00000000000682,-133.00000000000534,-175.99999999999838,32.999999999994145,-106.99999999999044,87.99999999999919,-107.99999999999699,164.99999999999292,21.000000000000796,27.000000000001023,-72.00000000000273,2.000000000002,-143.9999999999997,,-952.0000000000176
2018.08.13,109.99999999999899,41.000000000002146,18.000000000000682,-6.000000000017103,-327.00000000001063,-296.0000000000074,-34.000000000006025,-143.9999999999997,-186.99999999999272,-6.0000000000060005,-107.99999999999699,165.9999999999995,9.999999999998899,90.99999999999665,15.000000000000568,34.99999999999659,-58.9999999999975,29.000000000001247,-146.99999999999713,,-799.000000000036
2018.08.13,67.00000000000594,38.99999999998904,-296.0000000000065,-76.0000000000094,-513.0000000000078,-560.0000000000049,-376.0000000000048,-218.00000000000708,-197.99999999999818,-18.0000000000069,-302.0000000000023,238.0000000000049,-293.99999999999426,150.99999999999002,-43.99999999999693,-307.00000000000216,-286.9999999999919,-36.999999999998145,-158.99999999999804,,-3190.000000000039
2018.08.13,79.00000000000685,160.00000000000458,-364.0000000000043,18.999999999991246,-489.0000000000061,-605.9999999999955,-417.0000000000016,-213.00000000000762,-222.99999999999542,40.99999999999105,-237.99999999998266,272.00000000000557,-283.000000000011,334.9999999999964,130.00000000000966,-335.00000000000796,-355.000000000004,-17.000000000000348,-134.0000000000008,,-2638.000000000012
2018.08.13,60.00000000000449,201.99999999999108,-367.00000000000443,100.99999999999554,-503.99999999999335,-663.999999999998,-468.0000000000035,-241.00000000000233,-249.99999999999466,124.99999999999733,-234.00000000000088,180.0000000000024,-373.00000000000114,342.9999999999822,317.0000000000073,-382.000000000005,-417.0000000000016,-36.999999999998145,-170.99999999999892,,-2780.000000000022
2018.08.13,48.99999999999905,231.99999999998778,-430.0000000000068,146.00000000000168,-466.00000000001086,-686.0000000000089,-526.0000000000105,-233.00000000000543,-219.99999999999798,169.99999999999238,-153.00000000000313,141.99999999999767,-391.000000000008,394.9999999999898,415.00000000000625,-430.0000000000068,-420.0000000000017,-34.000000000000696,-134.0000000000008,,-2574.000000000088
2018.08.13,-8.999999999992347,316.0000000000052,-512.0000000000005,225.99999999999287,-520.9999999999936,-692.0000000000038,-639.00000000001,-221.00000000000452,-264.999999999993,173.9999999999964,-158.99999999999804,202.9999999999976,-360.0000000000048,439.99999999999596,465.0000000000034,-486.99999999999477,-531.9999999999965,1.0000000000065512,-146.99999999999713,,-2718.999999999992
2018.08.13,9.00000000000345,374.999999999992,-496.9999999999999,302.9999999999866,-533.0000000000057,-693.0000000000102,-653.0000000000058,-202.0000000000022,-257.9999999999916,120.99999999999334,-127.99999999999478,324.0000000000132,-283.000000000011,482.999999999989,600.0000000000085,-469.99999999999886,-527.9999999999916,82.99999999999974,-104.99999999999955,,-2052.0000000000255
2018.08.13,0.0,340.9999999999913,-472.999999999999,434.000000000001,-520.9999999999936,-656.9999999999965,-669.0000000000111,-191.00000000000784,-270.99999999999903,124.99999999999733,-59.99999999999339,314.00000000001427,-168.0000000000126,442.9999999999934,609.9999999999994,-480.99999999999454,-572.9999999999933,158.0000000000026,-73.00000000000084,,-1712.0000000000025
2018.08.13,-20.999999999993246,248.99999999998812,-365.0000000000091,390.0000000000015,-426.9999999999996,-551.0000000000126,-548.0000000000018,-161.00000000000003,-263.99999999999756,122.99999999999534,131.99999999999878,307.00000000001285,-25.999999999992696,425.99999999999307,520.0000000000102,-343.9999999999941,-474.00000000000375,239.0000000000003,-37.99999999999359,,-832.9999999999978
2018.08.13,-17.999999999995797,121.99999999999989,-320.99999999999795,210.99999999998343,-272.00000000000557,-452.00000000000796,-512.0000000000005,-50.0000000000056,-181.9999999999933,124.00000000000189,46.0000000000127,326.0000000000041,-90.00000000001229,446.9999999999974,364.0000000000043,-219.99999999999886,-373.9999999999952,184.00000000000637,-129.00000000000134,,-796.0000000000047
2018.08.13,18.0000000000069,69.00000000000794,-316.0000000000025,92.00000000000318,-212.99999999999653,-357.00000000000733,-448.0000000000075,-30.000000000007798,-196.99999999999162,110.99999999999443,-22.999999999995246,319.0000000000026,-93.99999999999409,434.9999999999854,284.000000000006,-149.0000000000009,-340.999999999994,170.00000000000347,-190.99999999999673,,-860.9999999999844
2018.08.13,48.000000000003595,28.000000000005798,-292.0000000000016,26.999999999999247,-194.0000000000053,-336.00000000000296,-429.00000000000205,-14.999999999998348,-209.9999999999991,97.9999999999981,-28.999999999990145,353.0000000000033,-97.9999999999981,414.9999999999876,263.00000000000523,-93.00000000000352,-316.99999999999307,160.00000000000458,-209.9999999999991,,-830.9999999999858
2018.08.13,4.999999999999449,12.999999999996348,-284.9999999999966,41.000000000002146,-195.9999999999962,-356.00000000000074,-462.0000000000033,17.000000000000348,-142.99999999999312,129.00000000000134,7.0000000000014495,401.00000000000693,-100.0000000000112,497.99999999999847,256.0000000000002,-85.99999999999852,-286.00000000000136,206.00000000000617,-163.99999999999747,,-504.9999999999857
2018.08.13,-9.999999999998899,140.0000000000068,-310.0000000000023,148.99999999999915,-218.00000000000708,-346.0000000000019,-492.00000000000443,26.999999999999247,-122.99999999999534,113.99999999999189,-34.000000000000696,483.0000000000112,-110.00000000001009,552.9999999999812,352.00000000000387,-111.99999999999477,-292.0000000000016,224.000000000002,-95.99999999999609,,-101.00000000001775
2018.08.13,-2.999999999997449,170.00000000000347,-350.0000000000085,197.99999999998707,-253.99999999999866,-347.0000000000084,-531.0000000000059,15.999999999993797,-97.9999999999981,86.99999999999264,2.0000000000131024,496.00000000000756,-29.00000000001235,528.9999999999795,403.0000000000058,-159.00000000000603,-295.0000000000017,265.99999999999955,-7.9999999999968985,,92.99999999994853
2018.08.13,-0.999999999995449,119.99999999998678,-338.0000000000081,161.99999999999548,-219.99999999999798,-337.0000000000095,-496.9999999999999,46.999999999997044,-78.99999999999574,101.99999999999099,50.0000000000167,530.0000000000082,-32.999999999994145,577.9999999999897,362.99999999999955,-108.00000000000409,-239.00000000000432,292.9999999999988,6.0000000000060005,,398.99999999998
2018.08.13,19.00000000000235,70.99999999999883,-292.0000000000016,124.99999999999733,-178.00000000001148,-296.0000000000074,-444.0000000000026,58.99999999999794,-63.99999999999739,104.99999999999955,53.00000000001415,517.9999999999962,-35.999999999991594,557.9999999999918,339.00000000001285,-30.000000000001137,-194.99999999999318,287.0000000000039,7.0000000000014495,,606.0000000000101
2018.08.13,-5.999999999994898,96.00000000000719,-293.99999999999693,168.99999999999693,-154.99999999999403,-296.0000000000074,-468.0000000000035,64.99999999999284,-57.99999999999139,117.00000000000044,78.00000000000028,487.0000000000152,4.000000000004,567.9999999999907,365.99999999999966,-67.99999999999784,-215.0000000000034,301.0000000000068,13.00000000000745,,704.0000000000322
2018.08.13,-24.999999999997247,134.99999999999625,-261.0000000000099,261.9999999999845,-215.99999999999397,-378.999999999996,-496.9999999999999,-3.0000000000085514,-91.99999999999208,115.99999999999389,110.00000000001009,424.00000000000216,-17.000000000000348,536.9999999999875,375.0,-155.00000000000114,-271.99999999999136,265.0000000000041,28.000000000005798,,334.99999999999386
2018.08.13,-36.999999999998145,181.00000000000892,-317.0000000000073,242.99999999999324,-222.99999999999542,-405.9999999999952,-544.0000000000111,-3.0000000000085514,-92.99999999999864,146.99999999999713,-0.9999999999843467,368.00000000001273,-127.99999999999478,539.0000000000006,419.00000000001114,-177.99999999999727,-304.00000000000205,196.00000000000728,-29.999999999996696,,-170.99999999995862
2018.08.14,-254.99999999999412,-96.99999999999153,-293.00000000000637,264.9999999999819,-341.99999999999784,-424.00000000000216,-535.0000000000108,-1.0000000000065512,-127.99999999999478,63.99999999999739,-12.999999999996348,211.00000000000563,-107.99999999999699,518.9999999999806,404.0000000000106,-165.99999999999682,-326.9999999999982,223.00000000000654,-24.000000000001798,,-1027.0000000000116
2018.08.14,-46.00000000000159,184.99999999999073,-341.0000000000082,315.99999999998295,-235.00000000000742,-387.000000000004,-548.0000000000018,-13.00000000000745,-134.0000000000008,117.99999999999588,111.00000000001664,324.0000000000132,-14.000000000002899,436.9999999999985,450.00000000000284,-210.99999999999852,-343.9999999999941,231.99999999999886,-22.999999999995246,,-123.00000000002265
2018.08.14,-41.9999999999976,184.99999999999073,-341.99999999999875,290.9999999999968,-222.00000000001108,-375.9999999999986,-578.000000000003,-6.0000000000060005,-112.000000000001,130.99999999999224,75.00000000000284,337.0000000000095,-25.00000000000835,509.99999999998823,472.0000000000084,-203.00000000000296,-331.00000000000307,235.00000000000742,-10.999999999994348,,-12.000000000028255
2018.08.14,-15.999999999993797,212.99999999999653,-335.00000000000796,327.99999999999494,-224.000000000002,-383.0,-540.0000000000063,-18.0000000000069,-109.99999999999899,134.99999999999625,121.99999999999989,400.00000000000034,11.00000000000545,501.9999999999802,490.99999999999966,-206.00000000000307,-307.00000000000216,240.00000000000688,16.0000000000049,,318.9999999999638
2018.08.14,-17.999999999995797,212.99999999999653,-298.0000000000018,309.99999999998806,-218.00000000000708,-374.0000000000077,-499.00000000000944,-11.00000000000545,-108.99999999999244,130.99999999999224,112.000000000001,402.9999999999978,1.999999999990898,517.9999999999962,434.0000000000117,-177.99999999999727,-298.9999999999924,263.0000000000021,23.00000000000635,,404.9999999999738
2018.08.14,-13.999999999991797,171.99999999999437,-260.0000000000051,282.9999999999888,-313.99999999999204,-375.9999999999986,-466.0000000000082,17.999999999995797,-81.9999999999932,66.99999999999484,-10.999999999983245,456.00000000001194,1.0000000000065512,567.9999999999907,390.00000000000057,-117.999999999995,-242.999999999995,275.99999999999847,29.000000000001247,,376.0000000000211
2018.08.14,8.000000000008,139.00000000000023,-347.999999999999,242.99999999999324,-256.99999999999613,-412.00000000001234,-506.0000000000002,-47.00000000000814,-119.99999999999788,109.99999999999899,106.00000000000608,389.0000000000171,18.0000000000069,495.99999999998533,353.00000000000864,-215.0000000000034,-313.0000000000024,248.00000000000378,33.000000000005244,,-74.99999999998586
2018.08.14,26.000000000003798,164.99999999999292,-406.9999999999965,310.9999999999946,-290.00000000001245,-441.0000000000025,-546.0000000000065,-58.000000000002494,-164.99999999999292,135.99999999999167,151.00000000001222,370.00000000000364,28.999999999990145,491.99999999998136,507.000000000005,-245.00000000000455,-364.0000000000043,263.99999999999756,14.000000000002899,,-51.0000000000465
2018.08.14,35.00000000000725,184.99999999999073,-441.0000000000025,304.9999999999997,-279.00000000000705,-473.0000000000123,-600.0000000000085,-87.99999999999919,-214.99999999999852,151.9999999999966,145.00000000001734,307.99999999999716,0.0,464.9999999999821,496.9999999999999,-331.00000000000307,-459.99999999999375,231.0000000000034,-56.99999999999594,,-621.0000000000268
2018.08.14,31.999999999998696,177.99999999998929,-380.00000000000966,303.9999999999932,-344.00000000001097,-476.0000000000098,-530.0000000000011,-119.99999999999788,-286.99999999999284,135.99999999999167,133.00000000000534,290.00000000001245,-5.000000000010552,410.99999999998363,470.0000000000131,-313.0000000000024,-509.00000000000034,208.00000000000819,-124.99999999999733,,-927.0000000000377
2018.08.14,42.0000000000087,229.99999999999687,-397.00000000000557,377.9999999999894,-339.0000000000004,-510.00000000001046,-542.0000000000016,-141.00000000000225,-295.0000000000008,124.00000000000189,153.00000000000313,265.0000000000041,69.00000000000794,411.99999999999017,529.0000000000106,-335.9999999999985,-525.9999999999962,235.00000000000742,-92.99999999999864,,-741.9999999999941
2018.08.14,21.999999999999797,245.0000000000063,-381.0000000000002,428.9999999999905,-360.0000000000048,-497.99999999999847,-544.0000000000111,-104.00000000000409,-369.99999999999255,137.9999999999937,163.00000000000205,338.0000000000161,51.000000000001044,476.9999999999941,609.0000000000089,-299.99999999999716,-602.9999999999944,256.0000000000007,-217.99999999999596,,-649.9999999999857
2018.08.14,20.0000000000089,263.99999999999756,-370.00000000000455,424.00000000000216,-343.00000000000443,-485.0000000000021,-535.0000000000108,-94.00000000000519,-381.99999999999346,134.0000000000008,180.0000000000024,365.99999999999966,66.99999999999484,483.99999999999557,591.0000000000082,-284.9999999999966,-615.9999999999997,265.0000000000041,-234.00000000000088,,-549.0000000000034
2018.08.14,29.000000000001247,272.00000000000557,-472.0000000000084,441.99999999998687,-395.99999999999636,-526.0000000000042,-607.0000000000135,-86.0000000000083,-371.99999999999454,97.9999999999981,177.00000000000495,425.0000000000087,48.000000000003595,517.9999999999962,623.0000000000047,-329.00000000000773,-635.9999999999957,308.00000000000824,-178.99999999999582,,-663.000000000006
2018.08.14,56.0000000000005,266.999999999995,-447.00000000000273,442.9999999999934,-395.99999999999636,-524.0000000000133,-571.0000000000122,-109.99999999999899,-425.99999999999307,107.99999999999699,198.00000000000927,417.0000000000007,82.00000000000429,487.99999999999955,660.0000000000108,-326.0000000000076,-685.9999999999928,297.9999999999983,-241.99999999999778,,-711.0000000000059
2018.08.14,60.00000000000449,253.99999999999866,-432.00000000000216,434.000000000001,-385.00000000001313,-512.0000000000014,-553.0000000000115,-102.00000000000209,-387.99999999999943,93.99999999999409,215.00000000000963,407.0000000000018,100.99999999999554,481.99999999998244,642.0000000000101,-308.00000000000693,-643.0000000000007,304.00000000000426,-197.99999999999818,,-528.0000000000334
2018.08.14,89.00000000000574,187.00000000000384,-417.0000000000016,377.9999999999894,-385.00000000001313,-459.0000000000094,-506.0000000000002,-80.00000000000229,-385.000000000002,93.99999999999409,221.00000000000452,467.0000000000174,160.99999999998892,488.9999999999839,590.0000000000034,-242.00000000000443,-596.0000000000036,336.9999999999984,-202.0000000000022,,-259.00000000004934
2018.08.14,67.00000000000594,197.99999999998707,-463.99999999999864,405.9999999999952,-422.9999999999956,-530.0000000000082,-581.0000000000031,-87.99999999999919,-363.0000000000022,102.99999999999754,187.00000000000384,492.0000000000035,103.99999999999298,544.9999999999955,617.0000000000044,-305.9999999999974,-620.9999999999951,336.9999999999984,-153.99999999999858,,-474.0000000000136
2018.08.14,-70.99999999999883,262.999999999991,-578.000000000003,455.99999999998977,-516.0000000000053,-636.0000000000143,-788.0000000000109,-125.00000000000844,-347.9999999999928,71.99999999999429,146.00000000000168,513.0000000000078,35.00000000000725,567.9999999999907,682.0000000000022,-448.99999999999807,-700.0000000000028,347.0000000000084,-125.99999999999278,,-1255.0000000000343
2018.08.14,-97.9999999999981,435.9999999999919,-626.0000000000048,580.999999999987,-530.9999999999926,-551.0000000000126,-886.0000000000099,2.000000000002,-314.99999999999864,43.999999999999595,70.0000000000145,753.0000000000036,102.00000000000209,720.9999999999939,778.0000000000058,-391.00000000000534,-751.9999999999953,465.9999999999998,-68.99999999999685,,-266.000000000014
2018.08.14,-85.99999999999719,516.9999999999897,-727.0000000000039,624.9999999999867,-605.0000000000111,-536.0000000000032,-987.9999999999995,36.999999999998145,-307.99999999999716,-40.00000000000669,-14.000000000002899,958.0000000000144,137.00000000000932,774.9999999999924,948.0000000000075,-459.0000000000032,-825.0000000000028,528.0000000000063,-56.0000000000005,,-119.0000000000238
2018.08.14,-234.99999999999633,557.0000000000075,-697.0000000000027,689.9999999999907,-503.99999999999335,-418.0000000000073,-1118.9999999999998,103.99999999999298,-221.99999999999997,-68.00000000000139,101.00000000001774,1022.9999999999961,290.9999999999968,783.9999999999848,989.0000000000043,-439.9999999999977,-778.9999999999964,612.0000000000015,53.999999999998494,,722.9999999999959
2018.08.14,-195.00000000000074,475.0000000000032,-694.0000000000026,679.9999999999917,-530.9999999999926,-405.0000000000109,-1106.0000000000086,91.99999999999208,-227.99999999999488,-73.00000000000084,-26.999999999999247,958.0000000000144,211.99999999998997,761.999999999996,954.0000000000077,-442.99999999999784,-780.9999999999917,550.000000000006,2.000000000002,,202.00000000000267
2018.08.14,-115.99999999999389,285.00000000000193,-670.0000000000017,567.9999999999907,-720.0000000000095,-358.00000000001387,-995.0000000000045,141.99999999999767,-217.99999999999596,-243.00000000000432,-209.9999999999991,964.0000000000093,322.00000000000006,639.9999999999961,875.0,-352.00000000000387,-700.9999999999934,628.0000000000064,26.000000000003798,,-133.00000000001438
2018.08.14,-161.99999999999548,253.99999999999866,-612.9999999999995,586.999999999982,-339.0000000000004,-229.00000000001253,-969.0000000000083,134.0000000000008,-213.99999999999199,-87.00000000000374,236.99999999999832,852.0000000000083,472.00000000000574,552.9999999999812,850.0000000000085,-275.0000000000057,-640.0000000000006,606.0000000000065,40.00000000000669,,1056.9999999999789
2018.08.14,-207.99999999999707,358.9999999999982,-624.0000000000094,610.9999999999837,-239.99999999999577,-188.00000000001037,-1040.0000000000064,207.00000000000162,-170.99999999999892,-59.000000000009045,246.00000000001288,905.0000000000002,385.99999999999744,612.9999999999969,865.9999999999997,-301.00000000000193,-671.999999999997,616.0000000000055,-2.000000000002,,1303.9999999999682
2018.08.14,-246.99999999999721,307.99999999999716,-611.0000000000042,636.9999999999986,-184.00000000000637,-226.00000000001506,-1094.0000000000082,229.99999999999687,-163.00000000000205,7.0000000000014495,284.00000000001756,855.0000000000058,331.999999999999,764.9999999999934,852.0000000000039,-332.00000000000784,-739.9999999999949,648.9999999999995,3.0000000000085514,,1324.999999999986
2018.08.14,-308.9999999999926,310.9999999999946,-597.0000000000084,651.9999999999859,-167.00000000000603,-182.99999999999983,-1079.0000000000077,246.99999999999721,-164.99999999999292,12.000000000000899,263.00000000001324,838.0000000000055,350.9999999999902,761.999999999996,879.0000000000049,-299.99999999999716,-724.0000000000038,622.0000000000003,-43.999999999999595,,1368.9999999999807
