date,USDJPY,AUDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2016.08.29,-15.000000000000568,-31.000000000003247,-2.999999999997449,-60.99999999999994,-37.00000000000925,-33.000000000005244,-5.000000000023874,-167.9999999999904,0.0,-29.000000000010573,-0.999999999995449,,-383.000000000036
2016.08.29,109.99999999999943,-53.999999999998494,-83.00000000001084,-53.999999999998494,-57.00000000000705,-29.000000000001247,94.99999999999886,-220.99999999998232,108.00000000000409,76.99999999999818,32.0000000000098,,-75.99999999998809
2016.08.29,110.99999999999,-115.99999999999389,-117.00000000001154,22.999999999995246,-80.00000000000229,21.00000000000435,89.99999999997499,-359.99999999998255,114.00000000000432,43.99999999999693,113.00000000000753,,-157.0000000000169
2016.08.29,68.9999999999884,-82.00000000000429,-116.00000000000499,69.00000000000794,-78.00000000000028,24.999999999997247,-19.000000000005457,-374.999999999992,81.99999999999363,6.000000000000227,184.00000000000637,,-235.0000000000132
2016.08.29,108.99999999999466,-68.00000000000139,-134.00000000001188,82.00000000000429,-90.0000000000012,12.000000000000899,-26.00000000001046,-432.9999999999945,118.99999999999977,6.000000000000227,252.0000000000078,,-171.00000000001177
2016.08.29,29.999999999986926,-182.00000000000438,-133.00000000000534,76.99999999999375,-186.00000000000838,15.999999999993797,-64.00000000002137,-617.0000000000009,135.99999999999568,-5.000000000009663,191.00000000000784,,-737.0000000000721
2016.08.29,-81.00000000000307,-326.0000000000041,-35.00000000000725,48.000000000003595,-304.00000000000426,75.9999999999983,-41.00000000002524,-844.0000000000003,248.99999999999523,75.9999999999934,99.00000000000463,,-1083.000000000049
2016.08.29,34.99999999999659,-285.00000000000193,8.999999999992347,-5.999999999994898,-289.0000000000059,92.00000000000318,44.999999999987494,-773.9999999999858,266.00000000000534,48.99999999999238,145.00000000000622,,-713.0000000000051
2016.08.29,65.99999999998829,-231.0000000000034,15.00000000000945,25.00000000000835,-240.00000000000688,102.00000000000209,70.99999999999795,-657.9999999999808,218.9999999999941,19.99999999999602,105.00000000001064,,-505.99999999998425
2016.08.29,-38.000000000010914,-275.99999999999847,4.999999999988347,45.000000000006146,-275.000000000003,97.9999999999981,-62.00000000001182,-774.9999999999924,207.9999999999984,-5.000000000009663,108.00000000000809,,-967.0000000000274
