date,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.09.21,-72.99999999998974,26.999999999999247,46.00000000000159,-175.99999999999838,-68.00000000001205,-82.00000000000429,38.99999999998904,114.99999999999844,-55.00000000000682,-70.99999999999883,-289.9999999999903,46.999999999997044,69.99999999999318,121.00000000000443,,-350.0000000000174
2015.09.21,-32.999999999994145,9.00000000000345,9.999999999998899,-157.99999999999147,-34.000000000006025,-54.00000000000959,63.99999999997519,92.0000000000254,-43.00000000000637,-5.999999999994898,-164.99999999999292,89.9999999999892,6.999999999990791,104.00000000000409,,-117.00000000000841
2015.09.21,-20.999999999982144,78.00000000000028,-49.99999999999449,-100.99999999999554,-127.00000000000955,-28.000000000005798,-5.000000000032756,51.00000000002325,93.99999999999409,38.0000000000047,49.00000000001015,22.999999999996135,6.999999999990791,36.999999999998145,,44.999999999997236
2015.09.21,38.0000000000047,70.99999999999883,-35.999999999991594,-157.00000000000713,-83.00000000001262,-143.9999999999997,225.99999999997067,181.9999999999933,-15.00000000001478,-32.0000000000098,-170.00000000000347,54.000000000002046,36.000000000001364,100.99999999999554,,70.99999999992735
2015.09.21,34.000000000000696,60.00000000000449,-21.999999999999797,-153.00000000000313,-134.00000000000034,-120.00000000000898,217.0000000000005,132.99999999998312,38.99999999998727,22.999999999995246,-146.00000000000168,58.9999999999975,45.99999999999227,114.00000000000298,,149.99999999995018
2015.09.21,-10.999999999983245,62.000000000006494,90.0000000000012,-185.99999999999727,-142.00000000001012,-103.00000000000864,69.99999999997009,48.000000000003595,14.999999999986358,-45.000000000006146,-482.00000000000466,39.00000000000148,182.00000000000216,233.00000000000543,,-230.00000000003322
2015.09.21,51.000000000001044,56.0000000000005,24.000000000001798,-208.00000000000819,-208.00000000001262,-130.0000000000079,20.99999999995994,-118.99999999998023,64.99999999999773,-137.00000000000932,-489.99999999999045,-66.0000000000025,217.9999999999893,183.99999999999528,,-739.0000000000657
2015.09.21,11.00000000000545,39.00000000000014,77.00000000000485,-204.99999999998852,-214.00000000001285,-130.0000000000079,-89.00000000000574,-221.99999999998886,64.99999999999773,-221.00000000000452,-680.9999999999983,-109.99999999999943,298.9999999999924,229.99999999999687,,-1151.000000000009
2015.09.21,70.0000000000145,62.000000000006494,20.0000000000089,-205.99999999999508,-132.000000000005,-170.00000000000347,-10.000000000021103,-167.9999999999904,-28.00000000002001,-245.0000000000063,-645.0000000000067,-63.00000000000239,225.9999999999991,192.99999999999872,,-1096.0000000000227
2015.09.21,19.999999999997797,-168.00000000000148,157.00000000000713,-226.99999999999943,-197.00000000000273,-152.00000000000767,-4.000000000026205,-754.0000000000102,26.999999999986812,-191.99999999999218,-887.9999999999999,-67.00000000000728,361.99999999999477,341.0000000000024,,-1742.0000000000587
