date,GBPUSD,EURUSD,USDCAD,AUDUSD,CHFJPY,NZDCHF,EURGBP,CADJPY,empty,sum
2016.06.27,-75.00000000000284,-442.9999999999934,-86.0000000000083,-107.99999999999699,-7.999999999995566,-75.9999999999983,-331.0000000000035,0.0,,-1126.999999999999
2016.06.27,-66.99999999999484,-499.9999999999893,-68.00000000000139,-102.99999999999754,316.0000000000025,-26.000000000003798,-346.9999999999973,200.00000000000284,,-594.9999999999789
2016.06.27,-56.000000000011596,-660.9999999999783,-120.00000000000898,-277.000000000005,519.0000000000055,-239.99999999999577,-319.99999999999807,329.9999999999983,,-824.999999999994
2016.06.27,28.999999999990145,-713.9999999999924,-121.00000000001555,-251.00000000000122,779.0000000000106,-200.99999999999562,-390.99999999999693,436.00000000000705,,-433.9999999999941
2016.06.27,-53.999999999998494,-718.9999999999808,-23.00000000001745,-234.99999999999633,834.0000000000032,-265.99999999999955,-367.0000000000062,529.0000000000106,,-300.9999999999851
2016.06.27,-592.9999999999991,-431.99999999998795,-52.000000000007596,-182.99999999999983,564.0000000000072,-304.9999999999997,-461.0000000000003,423.0000000000018,,-1038.9999999999852
2016.06.27,-187.00000000000384,-466.9999999999952,-156.00000000000057,-177.00000000000495,763.0000000000052,-321.0000000000046,-326.0000000000041,588.0000000000081,,-282.9999999999999
2016.06.27,-578.0000000000118,-279.99999999999136,-357.00000000000733,-70.99999999999883,731.9999999999993,-287.9999999999994,-394.00000000000546,483.0000000000041,,-753.0000000000107
2016.06.27,-683.9999999999957,-124.99999999999733,-405.0000000000109,9.00000000000345,606.9999999999993,-243.00000000000432,-429.0000000000016,278.0000000000058,,-992.0000000000013
2016.06.27,-679.0000000000074,-91.99999999998099,-548.0000000000151,71.99999999999429,188.0000000000024,2.999999999997449,-406.00000000000637,-110.99999999999,,-1573.0000000000057
2016.06.27,-483.0000000000112,-79.99999999999119,-550.000000000006,32.999999999994145,173.00000000000182,2.000000000002,-275.99999999999847,-73.99999999999807,,-1255.0000000000068
2016.06.27,-337.99999999999386,-25.999999999992696,-541.0000000000136,88.99999999999464,207.00000000000784,21.999999999999797,-165.00000000000404,-45.000000000001705,,-797.0000000000038
2016.06.27,-326.0000000000041,-186.99999999998164,-426.00000000001523,-4.000000000004,420.0000000000017,34.000000000000696,-295.0000000000008,103.00000000000864,,-680.9999999999947
2016.06.27,-337.99999999999386,-274.9999999999808,-357.00000000000733,-11.00000000000545,525.0000000000057,-29.000000000001247,-339.0000000000004,177.0000000000067,,-646.9999999999767
2016.06.27,-344.00000000001097,-301.99999999998005,-400.00000000000034,-2.999999999997449,243.99999999999977,-7.0000000000014495,-373.99999999999653,-33.999999999991815,,-1219.9999999999789
2016.06.27,-391.000000000008,-168.99999999999693,-401.00000000000693,29.000000000001247,52.99999999999727,-126.99999999999933,-307.0000000000017,-108.99999999999466,,-1422.000000000009
2016.06.27,-310.9999999999946,-276.9999999999939,-339.0000000000004,48.99999999999905,87.0000000000033,-97.9999999999981,-334.9999999999964,-30.000000000001137,,-1253.999999999982
2016.06.27,-341.99999999999784,-375.9999999999986,-263.99999999999756,51.99999999999649,228.00000000000864,-56.99999999999594,-422.00000000000017,76.00000000000762,,-1104.9999999999773
2016.06.27,-483.99999999999557,-519.9999999999872,-218.00000000000708,-82.99999999999974,168.00000000000637,-138.00000000000477,-448.000000000004,157.0000000000107,,-1565.9999999999811
2016.06.27,9.999999999998899,-568.9999999999973,-89.00000000000574,-85.99999999999719,561.000000000007,-22.999999999995246,-295.99999999999625,358.0000000000041,,-133.99999999998158
2016.06.27,-14.000000000002899,-607.9999999999864,-33.00000000001635,-221.99999999999997,677.9999999999973,-168.00000000000148,-348.9999999999993,478.9999999999992,,-237.00000000001
2016.06.27,-383.0,-648.9999999999885,60.99999999999994,-292.00000000000335,698.9999999999981,-109.99999999999899,-683.0000000000002,502.00000000000955,,-854.9999999999836
2016.06.27,-252.0000000000078,-808.9999999999931,180.0000000000024,-326.0000000000041,706.0000000000031,-243.00000000000432,-670.000000000004,664.0000000000015,,-750.0000000000065
2016.06.27,-988.0000000000111,-575.9999999999987,29.999999999996696,-190.00000000000128,519.0000000000055,-192.99999999999872,-968.0000000000022,510.0000000000051,,-1856.000000000005
2016.06.27,-1754.0000000000111,-483.99999999999557,126.99999999998823,-226.00000000000398,349.00000000000375,-217.99999999999596,-1290.0000000000023,448.99999999999807,,-3047.000000000019
2016.06.27,-2022.999999999997,-391.9999999999924,187.99999999998818,-170.00000000000347,270.00000000001023,-168.00000000000148,-1446.0000000000027,403.0000000000058,,-3337.9999999999927
2016.06.27,-2234.0000000000027,-322.00000000000006,55.99999999998939,-112.99999999999643,141.00000000000534,-161.00000000000003,-1500.0000000000014,283.00000000000125,,-3850.000000000004
2016.06.27,-2306.000000000008,-224.99999999998633,-19.00000000001345,2.000000000002,-119.99999999999034,-143.9999999999997,-1507.9999999999982,130.00000000000966,,-4189.9999999999845
2016.06.27,-2373.0000000000027,-179.99999999998016,5.999999999994898,31.999999999998696,-4.9999999999954525,-144.99999999999514,-1466.0000000000007,215.0000000000034,,-3915.9999999999764
2016.06.27,-2720.0000000000114,-29.999999999996696,-226.99999999999943,36.0000000000027,-284.9999999999966,-199.00000000000472,-1546.000000000003,26.00000000001046,,-4944.999999999998
2016.06.27,-2666.9999999999973,-20.999999999982144,-334.9999999999964,102.99999999999754,-81.00000000000307,-148.99999999999915,-1551.9999999999977,17.000000000010118,,-4684.999999999968
2016.06.27,-2648.9999999999905,74.0000000000185,-87.99999999999919,151.00000000000114,-113.99999999999011,-114.00000000000298,-1438.000000000006,140.00000000000057,,-4037.9999999999686
2016.06.27,-2438.000000000007,-182.99999999999983,-38.0000000000047,32.999999999994145,-85.99999999999852,-277.000000000005,-1546.9999999999984,124.00000000000944,,-4412.00000000001
2016.06.27,-2286.9999999999945,-166.99999999998383,-245.0000000000063,58.99999999999794,-212.99999999999386,-368.9999999999971,-1427.0000000000005,69.00000000000261,,-4579.999999999975
2016.06.27,-2201.0000000000086,-258.99999999998704,-470.00000000001484,154.99999999999403,-223.99999999998954,-336.9999999999984,-1433.0000000000066,-117.999999999995,,-4887.0000000000055
2016.06.27,-3028.9999999999927,-9.999999999998899,-882.000000000005,397.99999999999835,-484.99999999999943,-278.9999999999959,-1680.999999999999,-280.9999999999917,,-6248.999999999985
2016.06.27,-2770.000000000006,25.00000000000835,-756.0000000000011,590.0000000000016,-442.99999999999784,-131.00000000000333,-1517.0000000000016,-200.9999999999934,,-5202.999999999994
2016.06.27,-2366.0000000000014,-205.99999999999508,-646.9999999999976,585.9999999999976,-286.00000000000136,29.999999999996696,-1477.0000000000061,-115.99999999999966,,-4482.000000000007
2016.06.27,-2642.000000000011,-303.9999999999932,-666.000000000011,614.9999999999989,-320.99999999999795,29.999999999996696,-1824.9999999999989,-76.99999999999818,,-5190.000000000015
2016.06.27,-2356.0000000000027,-413.99999999998107,-703.0000000000092,617.0000000000009,69.00000000000261,173.9999999999964,-1656.0000000000018,-80.99999999998886,,-4349.999999999984
2016.06.27,-2248.0000000000055,-375.9999999999986,-712.0000000000015,622.9999999999958,51.00000000000193,144.99999999999514,-1593.0,28.000000000005798,,-4082.000000000007
2016.06.27,-2736.000000000005,-224.99999999998633,-884.0000000000181,746.0000000000023,-3.9999999999906777,280.9999999999979,-1741.0000000000036,-126.99999999999534,,-4689.999999999999
2016.06.27,-2689.9999999999923,-169.99999999998127,-875.0000000000035,726.9999999999999,166.00000000001103,443.0000000000045,-1639.0000000000016,-83.99999999998897,,-4121.999999999953
2016.06.27,-2483.9999999999973,-203.99999999998198,-666.000000000011,678.0000000000008,115.0000000000091,365.99999999999966,-1607.000000000003,102.00000000000387,,-3699.99999999998
2016.06.27,-2510.9999999999964,-175.99999999999838,-673.0000000000125,787.0000000000043,109.99999999999943,407.99999999999727,-1583.9999999999966,69.00000000000261,,-3570.0
2016.06.27,-2442.999999999995,-152.99999999998093,-577.0000000000052,644.9999999999956,167.0000000000016,173.9999999999964,-1605.000000000001,156.0000000000059,,-3635.9999999999823
2016.06.27,-2282.0000000000064,-209.9999999999991,-435.0000000000076,692.0000000000038,258.0000000000098,243.99999999999977,-1522.9999999999966,298.0000000000018,,-2957.9999999999945
2016.06.27,-2123.000000000008,-225.99999999999287,-502.00000000000244,837.9999999999943,204.00000000000773,332.99999999999443,-1446.0000000000027,219.0000000000083,,-2703.0000000000014
2016.06.28,-2038.999999999991,-258.99999999998704,-478.0000000000006,724.0000000000024,126.00000000000477,392.00000000000347,-1383.000000000001,176.00000000000193,,-2740.9999999999673
2016.06.28,-2212.999999999998,-200.00000000000017,-539.0000000000006,761.999999999996,60.000000000002274,404.99999999999983,-1466.0000000000007,87.0000000000033,,-3103.999999999998
2016.06.28,-2066.999999999997,-217.99999999998488,-507.000000000013,773.0000000000015,84.00000000000318,390.0000000000015,-1414.000000000004,131.00000000000023,,-2827.9999999999927
2016.06.28,-2073.999999999998,-166.99999999998383,-448.000000000004,731.9999999999993,140.00000000000057,241.99999999999778,-1380.9999999999989,196.00000000001216,,-2759.999999999975
2016.06.28,-2045.000000000008,-159.99999999998238,-446.0000000000131,697.9999999999986,102.00000000000387,182.99999999999983,-1331.9999999999998,195.0000000000074,,-2804.9999999999936
2016.06.28,-1997.0000000000043,-158.99999999999804,-411.0000000000058,619.0000000000028,-21.99999999999136,175.99999999999838,-1314.9999999999995,150.00000000000568,,-2958.9999999999927
2016.06.28,-2048.0000000000055,-208.99999999999253,-429.99999999999704,622.9999999999958,-146.0000000000008,163.00000000000205,-1397.9999999999993,28.000000000005798,,-3416.999999999992
2016.06.28,-2042.9999999999948,-231.99999999998778,-384.00000000000654,571.9999999999948,-189.99999999999773,110.99999999999443,-1407.9999999999982,14.000000000010004,,-3559.999999999986
2016.06.28,-2021.9999999999905,-323.99999999999096,-372.00000000001677,493.99999999999443,-223.99999999998954,48.000000000003595,-1377.000000000006,-24.999999999991473,,-3801.999999999987
2016.06.28,-1869.9999999999939,-506.9999999999908,-209.00000000001472,275.000000000003,-69.99999999999318,-21.00000000000435,-1351.0000000000023,193.00000000001205,,-3559.9999999999836
2016.06.28,-1390.0000000000023,-470.9999999999992,-100.0000000000112,315.9999999999941,278.0000000000058,65.99999999999939,-1168.0000000000023,419.00000000001114,,-2050.0000000000045
2016.06.28,-1120.9999999999943,-564.9999999999933,7.0000000000014495,253.0000000000032,337.0000000000033,-73.99999999999629,-1043.000000000005,490.0000000000091,,-1715.9999999999723
2016.06.28,-1181.0000000000098,-483.99999999999557,143.99999999998857,222.99999999999542,368.9999999999998,-134.0000000000008,-1034.0000000000016,630.0000000000097,,-1467.000000000014
2016.06.28,-1228.9999999999911,-542.9999999999824,170.99999999998784,190.99999999999673,350.9999999999991,-122.99999999999534,-1122.0000000000007,652.000000000001,,-1651.9999999999854
2016.06.28,-1228.9999999999911,-615.9999999999943,195.9999999999962,190.99999999999673,288.0000000000109,-128.00000000000588,-1180.0000000000032,623.0000000000047,,-1854.9999999999864
2016.06.28,-1344.9999999999961,-596.9999999999809,170.99999999998784,309.0000000000037,186.9999999999976,-53.999999999998494,-1251.9999999999975,522.0000000000056,,-2058.999999999978
2016.06.28,-1384.9999999999918,-608.9999999999928,210.99999999998343,251.99999999999667,299.99999999999716,-133.00000000000534,-1273.9999999999973,624.0000000000094,,-2014.0000000000005
2016.06.28,-1326.000000000005,-592.9999999999991,339.0000000000004,117.99999999999588,213.99999999999864,-226.99999999999943,-1229.9999999999977,629.0000000000049,,-2076.0000000000014
2016.06.28,-1636.9999999999995,-641.999999999987,245.99999999999068,141.99999999999767,160.0000000000108,-273.9999999999965,-1395.9999999999973,514.00000000001,,-2886.999999999971
2016.06.28,-1412.9999999999975,-725.9999999999823,266.999999999995,126.0000000000039,210.99999999999852,-350.00000000000585,-1336.0000000000039,609.0000000000089,,-2611.9999999999836
2016.06.28,-1513.0000000000089,-683.9999999999957,269.9999999999925,129.9999999999968,298.0000000000018,-397.0000000000029,-1346.0000000000027,731.0000000000088,,-2511.0000000000105
2016.06.28,-1283.9999999999964,-742.9999999999826,459.99999999999375,73.99999999999629,412.00000000000614,-458.00000000000284,-1214.9999999999993,897.0000000000056,,-1856.99999999998
2016.06.28,-964.9999999999936,-766.0,556.9999999999853,36.999999999998145,338.99999999999864,-544.0,-1104.000000000005,1029.0000000000105,,-1417.000000000006
2016.06.28,-1310.9999999999955,-743.9999999999891,470.9999999999992,66.99999999999484,60.000000000002274,-519.9999999999983,-1249.9999999999955,868.9999999999998,,-2357.9999999999827
2016.06.28,-1286.0000000000093,-606.9999999999798,363.9999999999866,148.99999999999915,61.99999999999761,-485.0000000000021,-1195.0000000000016,835.9999999999985,,-2162.000000000011
2016.06.28,-1211.0000000000066,-906.9999999999911,400.00000000000034,83.9999999999952,248.00000000000466,-448.9999999999994,-1209.0000000000045,886.0000000000099,,-2157.999999999991
2016.06.28,-1001.0000000000074,-1088.0,333.9999999999899,73.99999999999629,448.0000000000075,-368.9999999999971,-1272.0000000000064,957.0000000000078,,-1917.000000000009
2016.06.28,-1005.9999999999958,-939.9999999999853,102.00000000000209,114.99999999999844,510.0000000000051,-300.0000000000003,-1260.0000000000055,811.000000000007,,-1967.9999999999739
2016.06.28,-1014.0000000000038,-896.9999999999923,-2.999999999997449,165.9999999999995,418.99999999999693,-302.0000000000023,-1239.0000000000011,728.0000000000086,,-2141.9999999999914
2016.06.28,-946.0000000000024,-845.9999999999912,-139.00000000000023,198.99999999999363,409.000000000006,-368.00000000000165,-1104.000000000005,662.0000000000061,,-2132.9999999999945
2016.06.28,-822.0000000000116,-790.9999999999861,-191.00000000000784,200.00000000000017,399.0000000000009,-389.000000000006,-1007.9999999999978,647.0000000000056,,-1955.0000000000027
2016.06.28,-465.0000000000043,-817.9999999999854,-85.00000000000173,100.99999999999554,442.99999999999784,-519.0000000000028,-821.000000000005,759.0000000000003,,-1405.000000000006
2016.06.28,-676.0000000000099,-693.9999999999947,-327.00000000001063,112.000000000001,441.0000000000025,-480.0000000000027,-863.9999999999981,609.9999999999994,,-1878.0000000000132
2016.06.28,-564.000000000009,-632.9999999999947,-316.0000000000052,178.99999999999582,555.0000000000068,-392.9999999999989,-751.9999999999972,664.0000000000015,,-1260.000000000001
2016.06.28,-832.0000000000105,-695.9999999999856,-405.0000000000109,234.99999999999633,682.0000000000022,-333.0000000000055,-953.9999999999993,746.9999999999999,,-1556.0000000000132
2016.06.28,-1272.0000000000064,-645.999999999991,-529.0000000000017,314.99999999999864,722.0000000000084,-272.00000000000557,-1221.0000000000055,763.0000000000052,,-2139.999999999998
2016.06.28,-1070.9999999999998,-568.9999999999973,-588.0000000000107,536.9999999999986,573.9999999999981,-209.9999999999991,-1005.0000000000003,704.0000000000077,,-1628.0000000000027
2016.06.28,-1490.999999999998,-522.0000000000002,-763.0000000000026,622.0000000000003,420.0000000000017,-236.00000000000287,-1280.9999999999989,594.9999999999989,,-2656.000000000002
2016.06.28,-1408.9999999999936,-597.9999999999874,-763.0000000000026,576.9999999999942,530.0000000000011,-173.9999999999964,-1227.0000000000002,621.0000000000093,,-2442.9999999999754
2016.06.28,-1245.0000000000073,-637.9999999999831,-611.000000000006,446.9999999999974,552.0000000000067,-168.00000000000148,-1178.0000000000014,675.0000000000114,,-2165.9999999999836
2016.06.28,-941.9999999999984,-536.9999999999875,-489.0000000000061,534.9999999999966,606.9999999999993,-160.00000000000458,-946.9999999999978,737.9999999999995,,-1194.999999999999
2016.06.28,-991.9999999999928,-525.999999999982,-415.0000000000098,546.000000000002,462.0000000000033,-243.00000000000432,-902.9999999999983,811.000000000007,,-1259.9999999999748
2016.06.28,-1034.0000000000016,-406.9999999999796,-504.9999999999999,592.0000000000036,444.0000000000026,-243.00000000000432,-924.0000000000026,792.0000000000016,,-1284.9999999999802
2016.06.28,-1039.9999999999966,-528.9999999999795,-385.99999999999744,495.9999999999964,445.99999999999795,-292.9999999999988,-950.0000000000064,868.0000000000092,,-1387.9999999999754
2016.06.28,-880.9999999999984,-622.9999999999958,-275.000000000003,466.9999999999952,496.9999999999999,-258.9999999999981,-985.999999999998,867.0000000000044,,-1192.9999999999936
2016.06.28,-876.0000000000101,-769.9999999999818,-223.00000000001762,304.00000000000426,529.0000000000106,-265.99999999999955,-1021.0000000000052,895.0000000000102,,-1427.9999999999889
2016.06.28,-842.0000000000094,-877.9999999999789,-79.00000000000685,265.99999999999955,600.9999999999991,-267.00000000000614,-1122.9999999999961,987.9999999999995,,-1333.999999999999
2016.06.28,-855.9999999999901,-824.9999999999868,-60.99999999999994,271.9999999999945,609.0000000000089,-344.99999999999534,-1117.0000000000014,1007.000000000005,,-1315.999999999965
2016.06.29,-950.0000000000064,-652.9999999999925,18.999999999991246,326.0000000000041,570.999999999998,-397.0000000000029,-1049.0,1048.0000000000018,,-1085.0000000000068
2016.06.29,-1015.0000000000103,-789.9999999999797,-13.000000000018552,307.0000000000017,584.0000000000032,-336.00000000000296,-1124.0000000000027,1037.0000000000061,,-1350.000000000003
2016.06.29,-953.0000000000039,-757.999999999992,-21.00000000000435,271.9999999999945,573.0000000000075,-336.9999999999984,-1119.9999999999989,965.0000000000034,,-1378.999999999992
2016.06.29,-778.9999999999964,-722.9999999999848,48.99999999998794,246.00000000000176,560.0000000000023,-497.000000000003,-992.9999999999994,963.9999999999986,,-1172.9999999999927
2016.06.29,-862.9999999999916,-729.9999999999862,51.000000000001044,193.99999999999417,594.0000000000083,-592.0000000000036,-1053.0000000000039,993.0000000000092,,-1405.9999999999727
2016.06.29,-788.0000000000109,-740.9999999999917,59.99999999999339,127.99999999999478,623.0000000000047,-561.0000000000003,-1012.0000000000018,1017.0000000000101,,-1274.0000000000018
2016.06.29,-947.9999999999933,-738.9999999999785,-7.0000000000014495,163.99999999999747,368.9999999999998,-524.9999999999977,-1085.9999999999982,788.0000000000109,,-1983.999999999961
2016.06.29,-1303.999999999994,-702.9999999999869,-107.99999999999699,170.00000000000347,253.0000000000001,-514.9999999999987,-1239.9999999999966,668.0000000000064,,-2778.9999999999627
2016.06.29,-1364.999999999994,-645.999999999991,-106.00000000000608,176.99999999999383,210.99999999999852,-533.0000000000057,-1234.9999999999973,663.0000000000109,,-2833.999999999991
2016.06.29,-1248.0000000000045,-546.9999999999864,-53.00000000001415,90.99999999999665,365.0000000000091,-663.0000000000025,-1127.0000000000002,767.0000000000101,,-2414.999999999992
2016.06.29,-1147.000000000009,-572.9999999999791,27.999999999983594,56.99999999999594,390.00000000000057,-665.0000000000044,-1088.9999999999955,847.0000000000084,,-2152.0
2016.06.29,-1127.9999999999957,-625.9999999999932,46.999999999997044,82.00000000000429,391.00000000000534,-634.0000000000013,-1136.0000000000036,856.0000000000088,,-2147.9999999999786
2016.06.29,-1143.0000000000052,-662.9999999999914,103.99999999999298,-46.999999999997044,350.0000000000085,-719.000000000003,-1153.000000000004,829.9999999999983,,-2441.0000000000014
2016.06.29,-1113.9999999999927,-663.999999999998,116.99999999998934,-36.999999999998145,378.0000000000001,-707.000000000002,-1136.0000000000036,853.0000000000086,,-2309.999999999997
2016.06.29,-1045.000000000007,-658.9999999999874,65.99999999998829,53.00000000000304,362.000000000009,-631.9999999999992,-1114.0000000000039,812.0000000000118,,-2156.9999999999854
2016.06.29,-971.9999999999951,-652.9999999999925,80.99999999999774,117.00000000000044,304.00000000000205,-599.0000000000051,-1068.0000000000023,784.000000000006,,-2005.999999999989
2016.06.29,-944.9999999999958,-666.9999999999953,90.99999999999665,93.99999999999409,308.9999999999975,-624.0000000000023,-1050.0000000000066,826.0000000000076,,-1966.000000000004
2016.06.29,-1299.99999999999,-664.9999999999823,-41.000000000002146,156.00000000000057,85.99999999999852,-558.9999999999984,-1202.000000000003,612.9999999999995,,-2911.999999999977
2016.06.29,-1324.9999999999984,-629.9999999999973,-36.999999999998145,266.999999999995,88.00000000000807,-595.0000000000011,-1194.0000000000061,641.0000000000053,,-2784.9999999999927
2016.06.29,-916.0000000000057,-774.9999999999924,41.000000000002146,143.9999999999997,109.00000000000887,-722.0000000000005,-1039.0000000000011,752.0000000000095,,-2405.9999999999795
2016.06.29,-1051.0000000000018,-1005.9999999999958,-26.0000000000149,-14.999999999998348,9.000000000000341,-731.9999999999993,-1087.0000000000045,647.0000000000056,,-3261.000000000009
