date,GBPUSD,USDCAD,EURCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2019.12.09,-18.999999999991246,-51.99999999998539,112.99999999998533,-9.000000000000341,80.00000000000229,53.00000000000304,,166.0000000000137
2019.12.09,-2.999999999997449,-47.99999999998139,73.99999999999629,-26.00000000001046,90.0000000000012,75.9999999999983,,163.00000000000648
2019.12.09,-56.99999999999594,-60.99999999999994,134.99999999999625,72.00000000000273,119.99999999999788,68.99999999999685,,277.99999999999784
2019.12.09,-46.999999999997044,-0.9999999999843467,163.9999999999864,36.000000000001364,53.999999999998494,14.000000000002899,,220.00000000000776
2019.12.09,-148.99999999999915,-61.99999999998429,100.99999999999554,-33.00000000000125,78.99999999999574,39.00000000000014,,-24.999999999993264
2019.12.09,-102.99999999998644,-69.9999999999923,81.9999999999821,-49.99999999999716,75.00000000000284,26.000000000003798,,-39.99999999998717
2019.12.09,-99.99999999998899,-81.9999999999821,139.00000000000023,-14.000000000010004,58.99999999999794,-2.999999999997449,,-0.9999999999803535
2019.12.09,-117.99999999999588,-99.99999999998899,136.99999999998712,-52.99999999999727,97.9999999999981,85.00000000000173,,49.0000000000048
2019.12.09,-106.99999999999044,-93.99999999999409,120.99999999999334,-49.000000000006594,75.00000000000284,58.000000000002494,,4.000000000007553
2019.12.09,-90.99999999999665,-102.99999999998644,149.9999999999835,-52.99999999999727,53.999999999998494,-7.0000000000014495,,-49.99999999999983
2019.12.09,-95.00000000000064,-117.99999999999588,158.99999999999804,-64.00000000000716,70.99999999999883,-0.999999999995449,,-48.000000000002274
2019.12.09,-95.00000000000064,-123.99999999999079,164.99999999999292,-73.99999999999807,78.99999999999574,-2.000000000002,,-51.00000000000283
2019.12.09,-98.99999999998244,-113.99999999999189,158.99999999999804,-58.000000000006935,80.99999999999774,16.0000000000049,,-14.999999999980563
2019.12.09,-109.99999999998789,-108.99999999998133,128.99999999997914,-52.00000000000671,71.99999999999429,28.000000000005798,,-41.9999999999967
2019.12.09,-107.99999999999699,-128.99999999997914,159.99999999998238,-46.999999999997044,76.99999999999375,58.000000000002494,,11.00000000000545
2019.12.09,-117.99999999999588,-45.99999999999049,197.99999999998707,-34.000000000006025,54.999999999993946,36.999999999998145,,91.99999999998678
2019.12.09,-247.99999999998158,-34.000000000000696,204.99999999998852,6.000000000000227,58.000000000002494,48.99999999999905,,36.00000000000802
2019.12.09,-387.99999999998835,-71.99999999998319,189.99999999997908,27.000000000001023,90.0000000000012,77.00000000000485,,-75.99999999998538
2019.12.09,-359.99999999998255,-55.99999999998939,211.99999999998997,12.999999999991019,82.99999999999974,56.0000000000005,,-51.99999999999069
2019.12.09,-360.9999999999891,-22.999999999995246,188.9999999999947,37.9999999999967,-1.0000000000065512,43.999999999999595,,-113.99999999999983
2019.12.09,-285.00000000000193,-64.99999999998174,221.99999999998886,-1.0000000000047748,-19.00000000000235,11.00000000000545,,-136.9999999999965
2019.12.09,-273.9999999999965,-112.000000000001,146.99999999998602,-64.99999999999773,-24.000000000001798,-9.999999999998899,,-338.00000000000995
2019.12.09,-299.99999999998914,-119.99999999998678,170.99999999998784,-54.000000000002046,12.000000000000899,28.000000000005798,,-262.9999999999834
2019.12.09,-212.99999999999653,-127.99999999999478,187.99999999998818,-42.00000000000159,9.999999999998899,58.99999999999794,,-126.00000000000789
2019.12.09,-266.999999999995,-81.9999999999821,192.99999999999872,-70.00000000000739,3.999999999992898,56.0000000000005,,-165.99999999999238
2019.12.09,-322.9999999999844,-73.99999999999629,236.99999999999832,-6.000000000000227,-21.999999999999797,26.999999999999247,,-160.99999999998317
2019.12.09,-356.9999999999851,-100.99999999999554,283.99999999999534,31.999999999996476,-19.999999999997797,53.00000000000304,,-108.9999999999836
2019.12.09,-356.00000000000074,-90.99999999999665,241.99999999998667,6.999999999990791,-41.000000000002146,21.00000000000435,,-218.0000000000177
2019.12.09,-322.9999999999844,-49.99999999999449,215.99999999999397,12.999999999991019,-43.00000000000415,-12.000000000000899,,-198.99999999999898
2019.12.09,-175.99999999999838,-46.999999999997044,215.99999999999397,39.99999999999204,-48.000000000003595,31.999999999998696,,16.999999999985693
2019.12.09,-241.99999999998667,-42.999999999993044,217.99999999998488,39.99999999999204,-92.00000000000318,-53.999999999998494,,-173.00000000000446
2019.12.09,-195.9999999999962,0.0,200.00000000000017,36.000000000001364,-56.0000000000005,21.00000000000435,,5.000000000009194
2019.12.09,-169.99999999998127,16.000000000016,154.99999999999403,33.999999999991815,-100.00000000000009,-48.99999999999905,,-113.99999999997856
2019.12.09,-119.00000000000244,137.00000000000932,163.9999999999864,43.99999999999693,-124.00000000000189,-59.99999999999339,,41.99999999999491
2019.12.09,-190.99999999998562,152.0000000000188,133.99999999998968,42.999999999992156,-100.00000000000009,-24.999999999997247,,13.000000000017675
2019.12.09,-208.99999999999253,235.00000000000742,15.999999999993797,103.9999999999992,-167.00000000000603,-65.99999999999939,,-86.99999999999751
2019.12.09,-225.99999999999287,231.0000000000034,-29.00000000001235,134.9999999999909,-140.0000000000068,-124.00000000000189,,-153.00000000001958
2019.12.09,-224.000000000002,235.00000000000742,-49.00000000001015,85.99999999999852,-151.9999999999966,-198.99999999999363,,-302.9999999999964
2019.12.09,-187.99999999998818,220.00000000002018,-65.00000000000395,75.00000000000284,-124.99999999999733,-178.99999999999582,,-261.99999999996226
2019.12.09,-140.99999999999113,177.00000000000495,-67.00000000001705,51.00000000000193,-124.99999999999733,-190.99999999999673,,-295.99999999999534
2019.12.09,-200.00000000000017,142.0000000000199,-75.00000000000284,31.999999999996476,-94.00000000000519,-164.99999999999292,,-359.99999999998477
2019.12.09,-207.00000000000162,165.00000000001512,-60.000000000015596,40.99999999999682,-107.99999999999699,-166.99999999999494,,-335.9999999999972
2019.12.09,-126.99999999998823,190.00000000000128,-52.000000000007596,66.0000000000025,-121.99999999999989,-183.99999999999528,,-228.9999999999872
2019.12.09,-125.99999999998168,222.00000000001108,-68.00000000000139,82.99999999999841,-145.00000000000622,-192.99999999999872,,-226.9999999999785
2019.12.09,-146.00000000000168,242.00000000000887,-70.0000000000145,85.99999999999852,-153.99999999999858,-203.99999999999307,,-246.00000000000043
2019.12.09,-154.99999999999403,233.00000000001654,-82.00000000000429,67.99999999999784,-165.00000000000404,-209.9999999999991,,-310.99999999998704
2019.12.09,-137.9999999999937,171.00000000001003,-74.0000000000185,75.9999999999934,-109.00000000000354,-165.9999999999995,,-240.00000000001177
2019.12.09,-49.99999999999449,125.00000000001954,-98.0000000000203,0.999999999990564,-202.0000000000022,-200.99999999999562,,-425.0000000000025
2019.12.10,-32.999999999994145,159.00000000002024,-90.00000000001229,-7.000000000005002,-178.00000000000037,-271.9999999999945,,-420.9999999999861
2019.12.10,-58.99999999998684,114.0000000000141,-99.00000000000463,30.9999999999917,-189.00000000000583,-244.99999999999523,,-446.9999999999867
2019.12.10,-85.99999999998609,115.00000000002063,-96.00000000000719,36.99999999999193,-182.99999999999983,-219.00000000000253,,-431.99999999998306
2019.12.10,-117.99999999999588,133.00000000000534,-78.00000000000028,42.999999999992156,-151.9999999999966,-197.00000000000273,,-368.99999999999795
2019.12.10,-106.99999999999044,118.00000000001809,-77.00000000001594,36.000000000001364,-180.0000000000024,-183.99999999999528,,-393.9999999999846
2019.12.10,-105.99999999998388,109.00000000000354,-56.000000000011596,69.00000000000261,-173.9999999999964,-158.99999999999804,,-316.99999999998374
2019.12.10,-163.00000000000205,154.0000000000097,-49.00000000001015,78.99999999999352,-192.99999999999872,-134.0000000000008,,-306.0000000000085
