date,GBPUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,NZDCHF,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.09.17,-69.00000000000794,-48.000000000003595,-26.999999999999247,-38.0000000000047,-9.00000000000345,-45.000000000006146,-70.99999999999883,-27.999999999991587,-28.000000000005798,-49.99999999999716,-19.00000000000235,-141.99999999999767,,-574.0000000000184
2018.09.17,-85.00000000000173,-21.00000000000435,-36.999999999998145,-41.000000000002146,-57.00000000000705,-65.99999999999939,11.999999999989797,-21.99999999999136,-52.99999999999727,-55.00000000000682,-78.00000000000028,-187.00000000000384,,-690.0000000000225
2018.09.17,-75.00000000000284,32.999999999994145,-17.000000000000348,-21.00000000000435,-15.00000000000945,-43.00000000000415,36.999999999998145,-6.999999999990791,-31.00000000000591,-45.000000000001705,-48.000000000003595,-155.00000000000514,,-387.00000000003604
2018.09.17,-80.99999999999774,49.99999999999449,-11.00000000000545,7.9999999999968985,-6.0000000000060005,-19.00000000000235,100.99999999999554,51.00000000000193,31.999999999996476,46.999999999997044,-45.000000000006146,-116.00000000000499,,10.999999999959712
2018.09.17,-80.99999999999774,34.000000000000696,2.999999999997449,39.00000000000014,15.999999999993797,19.999999999997797,200.99999999998454,24.00000000000091,25.99999999999625,64.99999999999773,-18.0000000000069,-70.0000000000034,,258.9999999999613
2018.09.17,-49.00000000001015,53.999999999998494,46.999999999997044,75.9999999999983,66.99999999999484,60.99999999999994,312.9999999999855,37.00000000000614,66.99999999999307,99.00000000000375,17.000000000000348,-31.999999999998696,,756.9999999999685
2018.09.17,-80.99999999999774,51.000000000001044,14.000000000002899,18.999999999991246,32.999999999994145,0.0,184.99999999999073,36.000000000001364,28.000000000005798,25.000000000005684,-41.000000000002146,-119.00000000000244,,149.99999999999056
2018.09.17,-107.99999999999699,18.999999999991246,-24.999999999997247,-26.999999999999247,-20.0000000000089,-43.00000000000415,99.99999999998899,-62.99999999998818,-84.99999999999375,-76.99999999999818,-46.00000000000159,-143.9999999999997,,-519.0000000000076
2018.09.17,-101.00000000001774,14.000000000002899,-31.999999999998696,-33.000000000005244,-20.0000000000089,-43.999999999999595,90.99999999999665,-84.99999999999375,-102.00000000000387,-93.99999999999409,-50.0000000000056,-160.00000000000458,,-616.0000000000324
2018.09.17,-100.0000000000112,1.0000000000065512,-40.00000000000669,-36.999999999998145,-15.00000000000945,-36.999999999998145,124.99999999999733,-36.000000000001364,-66.0000000000025,-55.00000000000682,-55.000000000005045,-143.00000000000423,,-458.0000000000398
2018.09.17,-117.00000000001154,5.000000000010552,-29.999999999996696,-43.00000000000415,-1.0000000000065512,-43.999999999999595,75.00000000000284,7.000000000005002,-13.999999999995794,-31.999999999996476,-51.000000000001044,-165.9999999999995,,-410.99999999999295
2018.09.17,-150.00000000000568,-32.0000000000098,-48.99999999999905,-64.0000000000085,-20.0000000000089,-67.00000000000594,48.000000000003595,-24.00000000000091,-45.000000000001705,-67.00000000000728,-50.0000000000056,-170.99999999999892,,-691.0000000000489
2018.09.17,-158.99999999999804,-41.000000000002146,-39.00000000000014,-48.000000000003595,-21.999999999999797,-53.999999999998494,117.99999999999588,-22.999999999996135,-22.00000000000557,-46.00000000000648,-25.00000000000835,-139.00000000000023,,-500.000000000023
2018.09.17,-133.00000000000534,-35.00000000000725,-50.0000000000056,-45.000000000006146,-33.000000000005244,-58.99999999999794,134.99999999999625,-12.000000000000455,-27.000000000001023,-25.000000000005684,-51.000000000001044,-134.0000000000008,,-469.00000000004025
2018.09.17,-152.0000000000188,-55.99999999998939,-58.99999999999794,-68.00000000000139,-52.000000000007596,-91.00000000000774,78.00000000000028,-21.000000000000796,-37.00000000000614,-49.000000000006594,-43.00000000000415,-156.00000000000057,,-706.0000000000408
2018.09.17,-141.99999999999767,-72.99999999998974,-65.00000000000395,-74.00000000000739,-62.000000000006494,-96.00000000000719,55.99999999998939,-39.00000000000148,-48.00000000000182,-58.000000000006935,-45.000000000006146,-156.00000000000057,,-802.00000000004
2018.09.17,-141.00000000001333,-55.000000000005045,-34.99999999999615,-48.000000000003595,-35.00000000000725,-82.00000000000429,103.99999999999298,-33.999999999991815,-10.99999999999568,-37.9999999999967,-11.00000000000545,-128.00000000000588,,-514.0000000000323
2018.09.17,-224.000000000002,-68.00000000000139,-87.00000000000374,-111.00000000000554,-77.00000000000485,-119.00000000000244,-17.000000000000348,-24.00000000000091,-64.99999999999773,-91.99999999999875,-64.0000000000085,-196.00000000000728,,-1144.0000000000337
2018.09.17,-216.00000000001617,-106.00000000000608,-114.00000000000298,-123.00000000000644,-74.00000000000739,-121.99999999999989,-31.000000000003247,-58.9999999999975,-97.99999999999898,-105.00000000000398,-82.99999999999974,-204.99999999999963,,-1336.000000000042
2018.09.17,-211.00000000000563,-87.99999999999919,-67.00000000000594,-72.0000000000054,-38.0000000000047,-69.00000000000794,-26.0000000000149,-49.99999999999716,-58.000000000006935,-67.00000000000728,-56.0000000000005,-167.00000000000603,,-969.0000000000616
2018.09.17,-163.00000000000205,-26.999999999999247,-63.00000000000195,-67.00000000000594,-26.000000000003798,-68.00000000000139,-66.00000000001049,-21.99999999999136,-37.9999999999967,-64.99999999999773,-72.0000000000054,-168.00000000000148,,-845.0000000000176
2018.09.17,-192.99999999999872,-89.99999999999008,-167.00000000000603,-104.00000000000409,-12.000000000000899,-16.0000000000049,62.000000000006494,17.000000000010118,-76.99999999999818,-28.000000000005798,-147.00000000000824,-180.0000000000024,,-935.0000000000026
2018.09.17,-286.00000000000847,-127.99999999999478,-197.00000000000273,-143.9999999999997,-63.00000000000195,-63.00000000000195,129.99999999998568,-31.999999999996476,-156.99999999999648,-106.99999999999932,-170.99999999999892,-218.00000000000708,,-1436.0000000000218
2018.09.17,-357.00000000000733,-114.99999999999844,-214.99999999999852,-150.00000000000568,-92.00000000000318,-63.99999999999739,129.00000000000134,-61.99999999999761,-200.00000000000284,-135.99999999999568,-211.00000000000563,-226.00000000000398,,-1699.000000000015
2018.09.17,-347.0000000000084,-80.99999999999774,-214.99999999999852,-165.00000000000404,-43.999999999999595,-26.000000000003798,31.000000000003247,-28.999999999996362,-200.00000000000284,-147.99999999999613,-224.000000000002,-268.0000000000016,,-1716.0000000000075
2018.09.17,-339.0000000000004,-120.00000000000898,-212.00000000000108,-192.99999999999872,-47.00000000000814,-75.00000000000284,-58.000000000002494,-75.9999999999934,-213.99999999999864,-201.99999999999818,-202.0000000000022,-290.00000000000136,,-2028.0000000000166
2018.09.17,-341.00000000001353,-201.00000000000674,-236.99999999999832,-204.99999999999963,-60.00000000000449,-78.00000000000028,-46.0000000000127,-140.99999999999113,-251.99999999999534,-224.99999999999432,-209.00000000000364,-282.99999999999994,,-2278.00000000002
2018.09.17,-440.00000000001813,-192.99999999999872,-246.99999999999721,-208.00000000000819,-33.000000000005244,-48.99999999999905,62.000000000006494,-147.99999999999613,-280.00000000000114,-242.999999999995,-202.0000000000022,-263.0000000000021,,-2244.000000000017
2018.09.17,-501.0000000000181,-177.00000000000495,-217.0000000000005,-187.9999999999993,26.999999999999247,2.000000000002,129.99999999998568,-152.00000000000102,-257.99999999999557,-246.9999999999999,-167.00000000000603,-250.00000000000577,,-1998.0000000000439
2018.09.17,-563.0000000000024,-144.0000000000108,-255.00000000000523,-223.00000000000654,18.999999999991246,9.999999999998899,95.999999999985,-140.00000000000057,-295.0000000000017,-259.00000000000034,-253.99999999999866,-302.9999999999977,,-2311.000000000049
2018.09.17,-670.000000000015,-232.99999999999432,-295.99999999999625,-287.9999999999994,44.99999999999504,-7.0000000000014495,12.999999999996348,-221.9999999999942,-379.99999999999545,-355.000000000004,-234.00000000000088,-333.0000000000055,,-2960.000000000015
2018.09.17,-818.0000000000076,-269.00000000000813,-365.0000000000042,-345.0000000000064,-14.000000000002899,-56.0000000000005,46.999999999997044,-173.99999999999238,-384.00000000000034,-373.9999999999952,-287.9999999999994,-373.99999999999653,,-3414.000000000017
2018.09.17,-838.0000000000055,-262.00000000000665,-402.00000000000233,-363.0000000000022,-68.00000000000139,-87.99999999999919,68.00000000000139,-204.9999999999983,-456.00000000000307,-427.0000000000067,-377.0000000000051,-450.00000000000597,,-3868.000000000035
2018.09.17,-890.000000000013,-302.0000000000023,-404.0000000000044,-384.00000000000654,-67.00000000000594,-91.00000000000774,85.99999999998609,-209.99999999999375,-471.00000000000364,-436.00000000000705,-342.000000000009,-431.99999999999903,,-3943.0000000000664
2018.09.17,-876.0000000000101,-300.99999999999574,-431.0000000000036,-395.0000000000009,-1.0000000000065512,-24.000000000001798,63.99999999999739,-162.9999999999967,-421.0000000000065,-385.0000000000051,-364.00000000000875,-423.0000000000067,,-3720.000000000045
2018.09.17,-877.0000000000166,-340.9999999999913,-397.99999999999835,-386.0000000000086,9.999999999998899,-41.000000000002146,80.99999999999774,-167.0000000000016,-379.0000000000049,-361.99999999999477,-313.00000000000773,-465.9999999999998,,-3639.000000000029
2018.09.17,-853.0000000000149,-143.00000000000423,-300.0000000000003,-335.0000000000075,59.99999999999339,-21.00000000000435,177.00000000000495,-72.99999999999329,-302.0000000000067,-341.99999999999875,-353.0000000000033,-497.99999999999847,,-2983.000000000033
2018.09.17,-817.000000000001,-241.00000000000233,-336.9999999999984,-348.9999999999993,39.00000000000014,-35.00000000000725,103.99999999999298,-140.99999999999113,-338.99999999999864,-362.99999999999955,-340.00000000000693,-463.0000000000023,,-3282.0000000000136
2018.09.17,-878.000000000001,-259.9999999999936,-356.00000000000074,-374.0000000000077,18.999999999991246,-58.000000000002494,90.99999999999665,-175.99999999998772,-393.0000000000007,-412.00000000000614,-312.00000000000114,-446.9999999999974,,-3556.000000000011
2018.09.17,-928.0000000000177,-266.999999999995,-390.0000000000015,-382.00000000000455,-18.0000000000069,-67.00000000000594,87.99999999999919,-170.99999999999227,-424.0000000000066,-418.99999999999693,-326.0000000000041,-429.99999999999704,,-3734.000000000029
2018.09.17,-966.0000000000002,-292.00000000000335,-409.0000000000038,-391.000000000008,-21.00000000000435,-68.00000000000139,110.99999999999443,-213.99999999999864,-450.9999999999934,-436.00000000000705,-336.9999999999984,-438.00000000000506,,-3912.0000000000296
2018.09.17,-968.0000000000133,-234.00000000000088,-353.0000000000033,-348.00000000000387,39.00000000000014,-17.000000000000348,130.99999999999224,-105.99999999999454,-343.9999999999941,-340.999999999994,-302.0000000000023,-402.00000000000233,,-3245.0000000000164
2018.09.17,-964.0000000000093,-211.99999999998997,-351.99999999999676,-336.00000000000296,35.999999999991594,-11.00000000000545,161.99999999999548,-92.99999999998931,-332.9999999999984,-325.00000000000284,-328.0000000000061,-412.9999999999967,,-3169.000000000011
2018.09.17,-953.0000000000039,-170.00000000000347,-353.0000000000033,-325.00000000000864,24.999999999997247,-14.999999999998348,153.00000000000313,-82.99999999999841,-340.999999999994,-326.9999999999982,-343.00000000000443,-434.000000000001,,-3166.000000000013
2018.09.17,-950.0000000000064,-139.00000000000023,-292.9999999999988,-300.0000000000003,78.99999999999574,20.999999999993246,215.99999999999397,8.000000000009777,-240.99999999999966,-245.9999999999951,-307.0000000000017,-411.0000000000058,,-2563.0000000000155
2018.09.17,-954.0000000000103,-97.9999999999981,-275.000000000003,-290.00000000000136,139.00000000000023,68.00000000000139,246.99999999999721,67.00000000000728,-171.00000000000648,-194.00000000000261,-296.0000000000074,-406.00000000000637,,-2163.0000000000296
2018.09.17,-934.9999999999969,-100.99999999999554,-251.99999999999667,-287.9999999999994,149.99999999999457,63.99999999999739,243.99999999999977,46.00000000000648,-150.00000000000568,-200.9999999999934,-285.00000000000193,-423.0000000000067,,-2130.9999999999977
2018.09.17,-926.0000000000045,-49.00000000001015,-256.99999999999613,-282.0000000000045,102.99999999999754,36.0000000000027,150.99999999999002,88.00000000000807,-177.99999999999727,-212.99999999999386,-365.99999999999966,-465.0000000000043,,-2358.0000000000127
2018.09.18,-921.0000000000163,-59.000000000009045,-285.9999999999974,-379.0000000000071,81.9999999999932,-63.00000000000195,-39.00000000001125,88.00000000000807,-215.0000000000034,-310.0000000000023,-374.0000000000077,-546.000000000002,,-3022.0000000000573
2018.09.18,-909.0000000000042,-46.999999999997044,-268.0000000000016,-353.99999999999875,80.99999999999774,-45.000000000006146,31.000000000003247,90.00000000000341,-189.00000000000716,-286.00000000000136,-334.00000000000097,-536.0000000000032,,-2766.000000000016
2018.09.18,-950.0000000000064,-43.999999999999595,-285.00000000000193,-389.000000000006,87.99999999999919,-80.00000000000229,-32.999999999994145,91.99999999999875,-188.0000000000024,-328.9999999999935,-346.0000000000019,-587.9999999999997,,-3052.0000000000095
2018.09.18,-938.0000000000166,-38.99999999998904,-301.0000000000068,-460.00000000000483,95.99999999999609,-114.99999999999844,-195.00000000001182,118.00000000000921,-189.99999999999773,-368.9999999999998,-365.0000000000042,-668.0000000000019,,-3426.000000000026
2018.09.18,-879.0000000000075,140.99999999999113,-46.00000000000159,-243.00000000000432,301.9999999999912,58.99999999999794,151.9999999999966,316.0000000000025,162.9999999999967,-67.00000000000728,-198.00000000000927,-543.0000000000045,,-843.0000000000584
2018.09.18,-797.0000000000033,241.00000000000233,29.000000000001247,-170.99999999999892,359.99999999999363,112.99999999999643,307.99999999999716,359.99999999999943,250.0,6.000000000000227,-139.00000000000023,-485.0000000000021,,74.99999999998585
2018.09.18,-822.0000000000116,154.99999999999403,-99.00000000000463,-209.00000000000364,254.99999999999412,90.99999999999665,307.99999999999716,237.99999999999955,43.99999999999693,-108.00000000000409,-245.0000000000063,-473.0000000000012,,-865.000000000053
2018.09.18,-806.0000000000178,130.99999999999224,-117.99999999999588,-219.00000000000253,212.99999999999653,80.99999999999774,290.9999999999968,243.0000000000092,19.99999999999602,-91.99999999999875,-257.0000000000072,-465.9999999999998,,-979.0000000000334
2018.09.18,-789.0000000000175,140.99999999999113,-153.00000000000313,-231.99999999999886,195.00000000000074,64.99999999999284,285.99999999998624,242.00000000000443,-6.000000000000227,-108.99999999999466,-306.00000000000625,-500.00000000000045,,-1166.000000000046
2018.09.18,-811.0000000000061,93.99999999999409,-234.00000000000088,-290.00000000000136,122.99999999999534,9.999999999998899,167.00000000000603,139.00000000001,-158.00000000000125,-239.99999999999488,-375.9999999999986,-539.0000000000006,,-2114.9999999999995
2018.09.18,-824.0000000000025,114.99999999999844,-214.00000000000307,-300.0000000000003,144.99999999999514,-6.0000000000060005,112.99999999998533,141.00000000000534,-174.0000000000066,-292.0000000000016,-387.000000000004,-594.0000000000057,,-2277.0000000000455
2018.09.18,-806.0000000000178,127.00000000001043,-273.9999999999965,-343.9999999999999,74.99999999999174,-52.000000000007596,19.999999999997797,90.00000000000341,-280.00000000000114,-362.99999999999955,-442.00000000000904,-628.0000000000064,,-2877.000000000034
2018.09.18,-936.0000000000035,32.0000000000098,-506.0000000000064,-447.0000000000085,-108.00000000000809,-113.00000000000753,-120.00000000000898,36.000000000001364,-543.0000000000064,-477.99999999999443,-690.0000000000017,-707.9999999999975,,-4581.000000000033
2018.09.18,-946.0000000000024,-15.999999999993797,-556.9999999999964,-519.0000000000028,-126.0000000000039,-153.00000000000313,-124.00000000001299,16.000000000005343,-578.9999999999935,-543.0000000000064,-714.0000000000035,-765.0000000000045,,-5026.000000000018
2018.09.18,-937.00000000001,-12.999999999996348,-487.99999999999955,-478.0000000000006,-75.00000000000284,-121.99999999999989,-46.0000000000127,26.00000000001046,-503.0000000000001,-492.999999999995,-629.0000000000018,-709.0000000000041,,-4467.000000000013
2018.09.18,-924.0000000000136,-14.000000000002899,-468.9999999999972,-472.00000000000574,-53.00000000000304,-124.99999999999733,-69.00000000000794,13.00000000000523,-483.99999999999466,-507.000000000005,-606.0000000000065,-723.0000000000069,,-4433.0000000000355
2018.09.18,-863.9999999999981,59.000000000009045,-429.99999999999704,-414.00000000000324,-36.0000000000027,-80.00000000000229,-42.0000000000087,23.000000000010346,-474.9999999999943,-456.99999999999363,-602.0000000000025,-680.0000000000028,,-3997.9999999999854
2018.09.18,-975.9999999999991,-32.999999999994145,-548.9999999999995,-518.0000000000074,-98.0000000000092,-133.00000000000534,-158.99999999999804,-0.999999999990564,-585.9999999999985,-554.000000000002,-692.9999999999992,-751.0000000000017,,-5051.000000000005
2018.09.18,-1023.0000000000183,-150.00000000000568,-678.0000000000008,-570.0000000000039,-190.00000000000128,-173.00000000000094,-256.00000000001177,-293.99999999999693,-891.9999999999959,-754.0000000000049,-775.9999999999989,-778.0000000000009,,-6534.000000000041
2018.09.18,-945.0000000000181,-168.99999999999693,-648.9999999999995,-526.0000000000042,-218.00000000000708,-141.99999999999767,-93.99999999999409,-298.9999999999924,-881.0000000000002,-730.9999999999945,-748.0000000000042,-690.0000000000017,,-6092.000000000011
2018.09.18,-846.9999999999977,-161.99999999999548,-641.0000000000027,-491.0000000000081,-212.00000000000108,-126.0000000000039,-178.99999999999582,-284.9999999999966,-867.999999999995,-683.0000000000069,-719.000000000003,-640.0000000000073,,-5853.000000000014
2018.09.18,-747.0000000000088,-99.00000000000463,-538.0000000000051,-461.0000000000003,-131.99999999999878,-111.00000000000554,-225.00000000000853,-70.99999999999795,-587.9999999999939,-487.99999999999955,-646.0000000000022,-648.9999999999995,,-4755.0000000000255
