date,AUDCHF,EURGBP,EURJPY,EURCAD,AUDJPY,NZDJPY,empty,sum
2016.02.29,-144.99999999999514,-33.000000000005244,-109.99999999999943,-2.999999999997449,-69.00000000000261,-141.9999999999959,,-501.9999999999958
2016.02.29,-99.00000000000463,0.999999999995449,-66.0000000000025,160.99999999998892,30.000000000001137,-31.999999999996476,,-5.000000000018105
2016.02.29,-136.00000000000279,-16.0000000000049,140.00000000000057,173.99999999998528,140.00000000000057,42.999999999992156,,344.9999999999709
2016.02.29,-134.0000000000008,29.000000000001247,127.00000000000955,363.9999999999866,55.999999999997385,46.999999999997044,,488.999999999991
2016.02.29,-71.99999999999429,60.99999999999994,-13.999999999995794,443.99999999999994,39.00000000000148,84.99999999999375,,543.000000000005
2016.02.29,-92.99999999999864,29.000000000001247,37.00000000000614,442.9999999999934,57.00000000000216,155.9999999999917,,628.999999999996
2016.02.29,-129.9999999999968,46.999999999997044,168.99999999999693,392.9999999999989,128.0000000000001,191.0000000000025,,797.9999999999987
2016.02.29,-90.99999999999665,94.00000000000519,326.0000000000076,285.99999999998624,304.00000000000205,301.9999999999925,,1220.9999999999968
2016.02.29,-19.999999999997797,100.00000000000009,335.9999999999985,289.0000000000059,304.00000000000205,328.9999999999935,,1338.0000000000023
2016.02.29,-119.00000000000244,105.99999999999498,376.0000000000048,307.99999999999716,317.99999999999784,405.00000000000114,,1393.9999999999936
2016.02.29,-136.99999999999824,114.00000000000298,407.0000000000107,278.9999999999848,308.9999999999975,468.9999999999941,,1440.9999999999918
2016.02.29,-166.99999999999494,90.99999999999665,453.00000000000296,360.9999999999891,298.0000000000018,494.99999999999034,,1530.999999999986
2016.02.29,-219.99999999999798,41.9999999999976,543.0000000000064,197.99999999998707,290.00000000000625,478.9999999999992,,1331.9999999999986
2016.02.29,-256.0000000000007,7.0000000000014495,517.0000000000101,187.00000000000384,257.000000000005,387.999999999991,,1100.000000000011
2016.02.29,-236.00000000000287,48.99999999999905,647.0000000000056,343.99999999998875,334.0000000000032,491.9999999999902,,1629.9999999999839
2016.02.29,-195.9999999999962,63.99999999999739,700.0000000000028,383.99999999998437,393.0000000000007,546.999999999997,,1891.9999999999861
2016.02.29,-136.99999999999824,95.00000000000064,790.9999999999968,533.0000000000057,537.9999999999967,652.9999999999916,,2472.9999999999936
2016.02.29,-94.00000000000519,95.99999999999609,713.9999999999986,487.99999999999955,539.0000000000015,563.999999999993,,2306.9999999999836
2016.02.29,-114.99999999999844,95.99999999999609,535.0000000000108,458.00000000000284,460.00000000000796,509.00000000000034,,1943.0000000000196
2016.02.29,-173.9999999999964,-9.00000000000345,517.0000000000101,468.00000000000176,430.0000000000068,432.00000000000216,,1664.000000000021
2016.02.29,-246.00000000000176,-12.999999999996348,535.0000000000108,524.9999999999977,475.9999999999991,406.9999999999965,,1684.000000000006
2016.02.29,-392.00000000000347,-14.000000000002899,808.9999999999975,363.9999999999866,393.0000000000007,277.9999999999916,,1437.99999999997
2016.02.29,-378.00000000000057,-85.00000000000173,924.9999999999972,390.0000000000015,495.9999999999951,475.9999999999991,,1823.9999999999905
2016.02.29,-380.00000000000256,-83.9999999999952,1031.000000000006,489.99999999999045,555.0000000000068,503.9999999999907,,2115.9999999999964
2016.02.29,-800.9999999999961,-156.99999999999602,921.0000000000065,202.9999999999976,43.00000000000637,155.9999999999917,,365.00000000001
2016.02.29,-629.0000000000018,-73.00000000000084,1161.0000000000014,289.0000000000059,310.0000000000023,439.9999999999977,,1498.0000000000045
2016.02.29,-631.9999999999992,-170.00000000000347,1216.9999999999986,131.99999999999878,373.9999999999952,388.9999999999958,,1309.9999999999857
2016.02.29,-775.0000000000034,-248.00000000000378,1379.000000000005,-32.999999999994145,391.9999999999959,459.0000000000032,,1174.0000000000027
2016.02.29,-710.999999999995,-168.00000000000148,1168.9999999999968,14.999999999987246,298.0000000000018,483.99999999999466,,1086.999999999984
2016.02.29,-682.0000000000048,-175.99999999999838,1112.9999999999995,-1.0000000000065512,277.000000000001,474.9999999999943,,1005.9999999999852
2016.02.29,-631.0000000000038,-204.00000000000418,1105.000000000004,62.99999999999084,346.9999999999942,567.9999999999978,,1247.999999999979
2016.02.29,-585.9999999999976,-304.00000000000426,1140.0000000000005,-385.00000000001313,281.9999999999965,462.0000000000033,,608.9999999999852
2016.02.29,-556.9999999999964,-392.00000000000347,1158.0000000000014,-426.9999999999996,301.00000000000193,575.0000000000028,,658.0000000000068
2016.02.29,-544.0,-387.000000000004,1282.0000000000107,-619.9999999999983,387.00000000000045,527.000000000001,,645.0000000000099
2016.02.29,-466.9999999999952,-429.0000000000016,1469.9999999999989,-597.0000000000031,516.9999999999959,658.9999999999918,,1152.9999999999868
2016.02.29,-454.9999999999943,-822.9999999999959,1575.0000000000027,-693.9999999999947,465.999999999994,608.0000000000041,,677.0000000000159
2016.02.29,-375.9999999999986,-790.0000000000018,1665.9999999999968,-720.9999999999939,335.9999999999985,483.0000000000041,,598.0000000000051
2016.02.29,-310.9999999999946,-792.9999999999993,1508.0000000000098,-557.0000000000075,329.00000000000773,495.9999999999951,,672.0000000000113
2016.02.29,-338.00000000000495,-695.0000000000011,1599.0000000000036,-615.9999999999943,373.9999999999952,495.9999999999951,,819.9999999999935
2016.02.29,-353.0000000000033,-690.0000000000017,1542.0000000000016,-551.0000000000126,361.0000000000042,518.9999999999912,,827.9999999999794
2016.02.29,-297.9999999999983,-602.999999999998,1519.0000000000055,-415.0000000000098,403.99999999999636,554.000000000002,,1160.9999999999977
2016.02.29,-370.9999999999991,-556.0000000000009,1475.0000000000086,-418.0000000000073,471.00000000000364,623.9999999999952,,1225.0000000000002
2016.02.29,-526.0000000000042,-585.0000000000022,1518.0000000000007,-500.00000000001154,457.00000000000784,652.000000000001,,1015.9999999999916
2016.02.29,-417.0000000000007,-568.0000000000018,1551.0000000000018,-526.0000000000042,540.0000000000063,709.9999999999937,,1289.999999999995
2016.02.29,-307.0000000000017,-570.0000000000039,1538.000000000011,-517.0000000000119,632.000000000005,753.9999999999907,,1529.999999999989
2016.02.29,-309.99999999999915,-661.9999999999959,1543.0000000000064,-550.000000000006,614.9999999999949,712.9999999999939,,1348.999999999994
2016.02.29,-300.99999999999574,-597.0000000000031,1642.00000000001,-371.99999999999454,646.0000000000008,727.9999999999944,,1746.0000000000118
2016.02.29,-343.00000000000443,-629.0000000000018,1679.000000000002,-353.0000000000033,593.0000000000035,679.000000000002,,1625.9999999999982
2016.03.01,-321.0000000000046,-815.9999999999945,1706.0000000000032,-323.0000000000066,643.0000000000007,768.0000000000007,,1656.9999999999989
2016.03.01,-366.9999999999951,-658.9999999999985,1962.0000000000032,-263.00000000001324,802.0000000000067,716.9999999999987,,2192.000000000002
2016.03.01,-395.99999999999636,-614.9999999999989,1978.999999999999,-243.00000000001543,793.9999999999969,759.0000000000003,,2277.999999999986
2016.03.01,-348.00000000000387,-605.9999999999955,1948.9999999999982,-249.99999999999466,810.0000000000023,756.0000000000002,,2311.0000000000064
