date,GBPUSD,EURCHF,GBPJPY,GBPCAD,CADJPY,AUDJPY,empty,sum
2017.10.02,38.0000000000047,7.0000000000014495,171.99999999999704,-160.00000000000458,-292.0000000000016,-167.0000000000016,,-402.00000000000455
2017.10.02,329.99999999998585,17.000000000000348,158.99999999999181,-127.99999999999478,-263.00000000000523,-83.99999999998897,,30.99999999998903
2017.10.02,412.9999999999967,48.99999999998794,-108.00000000000409,-333.9999999999899,-242.00000000000443,-36.99999999999193,,-259.0000000000057
2017.10.02,513.9999999999923,75.00000000000284,-331.99999999999363,-527.9999999999951,-197.00000000000273,-22.999999999996135,,-490.9999999999925
2017.10.02,500.9999999999959,78.00000000000028,-278.99999999999636,-384.9999999999909,-156.99999999999648,-45.000000000001705,,-286.9999999999893
2017.10.02,591.9999999999925,133.99999999998968,-288.0000000000109,-446.9999999999974,-158.00000000000125,-3.0000000000001137,,-170.0000000000275
2017.10.02,581.9999999999936,279.00000000000705,-445.99999999999795,-493.0000000000101,-120.00000000000455,31.00000000000591,,-167.00000000000603
2017.10.02,583.0000000000002,217.0000000000005,-439.9999999999977,-499.9999999999893,-97.99999999999898,-42.00000000000159,,-279.9999999999869
2017.10.02,575.9999999999987,146.00000000000168,-481.9999999999993,-713.9999999999924,-168.99999999999693,-51.00000000000193,,-693.9999999999901
2017.10.02,685.0000000000023,136.00000000000279,-484.00000000000887,-682.0000000000048,-204.9999999999983,-81.99999999999363,,-632.0000000000006
2017.10.02,802.9999999999982,188.9999999999947,-876.0000000000048,-1086.9999999999936,-174.99999999999716,-48.00000000000182,,-1194.0000000000045
2017.10.02,872.0000000000061,204.99999999998852,-987.9999999999995,-1140.999999999992,-152.00000000000102,-15.999999999991132,,-1219.9999999999893
2017.10.02,887.9999999999999,137.9999999999937,-1129.9999999999955,-1317.999999999997,-135.00000000000512,29.000000000010573,,-1527.9999999999936
2017.10.02,787.9999999999887,104.99999999999955,-991.0000000000139,-1076.9999999999945,-103.9999999999992,-48.00000000000182,,-1327.000000000021
2017.10.02,780.9999999999873,89.00000000000574,-902.0000000000152,-1076.0000000000102,-167.0000000000016,-173.00000000000182,,-1448.000000000036
2017.10.02,719.9999999999873,-26.999999999999247,-927.9999999999973,-1102.000000000003,-141.00000000000534,-111.99999999999477,,-1590.0000000000125
2017.10.02,914.9999999999991,-157.00000000000713,-961.0000000000127,-1056.9999999999968,-159.00000000000603,-86.99999999998909,,-1506.0000000000127
2017.10.02,977.99999999999,-197.00000000000273,-1033.9999999999918,-1082.9999999999895,-100.00000000000853,-61.99999999999761,,-1498.0000000000005
2017.10.02,1017.9999999999856,-266.999999999995,-1105.0000000000182,-1116.000000000006,-19.99999999999602,-15.000000000000568,,-1505.00000000003
2017.10.02,919.9999999999875,-234.00000000000088,-1098.0000000000132,-1112.0000000000018,-36.000000000001364,-96.9999999999942,,-1657.000000000024
2017.10.02,878.000000000001,-268.0000000000016,-873.0000000000189,-852.0000000000083,-49.99999999999716,-118.99999999999977,,-1284.0000000000248
2017.10.02,888.9999999999842,-236.99999999999832,-805.0000000000068,-758.9999999999985,-43.00000000000637,-106.99999999999932,,-1062.000000000025
2017.10.02,841.0000000000028,-279.00000000000705,-877.0000000000095,-797.0000000000033,-46.00000000000648,-129.99999999999545,,-1288.000000000019
2017.10.02,811.0000000000061,-243.99999999999977,-877.0000000000095,-828.0000000000065,-58.9999999999975,-115.99999999999966,,-1313.0000000000068
2017.10.02,838.0000000000055,-246.99999999999721,-867.0000000000186,-883.9999999999959,-79.00000000000773,-138.9999999999958,,-1378.00000000001
2017.10.02,879.9999999999919,-192.99999999999872,-798.0000000000018,-832.0000000000105,-60.000000000002274,-122.99999999999045,,-1126.0000000000118
2017.10.02,862.9999999999916,-202.00000000001327,-787.0000000000061,-838.0000000000055,-64.00000000000716,-118.99999999999977,,-1147.0000000000402
2017.10.02,861.0000000000007,-188.00000000001037,-794.0000000000111,-913.9999999999926,-93.00000000000352,-120.99999999999511,,-1249.0000000000118
2017.10.03,907.9999999999977,-171.99999999999437,-905.0000000000011,-919.0000000000032,-88.99999999999864,-173.99999999999238,,-1350.9999999999918
2017.10.03,919.9999999999875,-148.00000000001478,-831.9999999999936,-875.0000000000035,-58.9999999999975,-158.99999999999181,,-1153.0000000000136
2017.10.03,920.9999999999941,-175.99999999999838,-825.000000000017,-846.9999999999977,-52.99999999999727,-152.9999999999916,,-1133.000000000008
2017.10.03,899.0000000000053,-158.0000000000137,-823.0000000000075,-784.9999999999912,-28.000000000005798,-132.99999999999557,,-1028.0000000000086
2017.10.03,906.9999999999911,-151.00000000001222,-836.0000000000127,-790.0000000000018,-34.000000000006025,-173.99999999999238,,-1078.000000000034
2017.10.03,926.0000000000045,-146.00000000000168,-777.0000000000152,-808.9999999999931,-64.00000000000716,-164.00000000000148,,-1034.000000000014
2017.10.03,956.9999999999857,-175.00000000001404,-875.0,-868.000000000002,-79.00000000000773,-162.9999999999967,,-1203.000000000035
2017.10.03,1017.9999999999856,-174.00000000000747,-933.9999999999975,-900.9999999999962,-156.99999999999648,-185.99999999999284,,-1334.000000000005
2017.10.03,1163.000000000003,-218.00000000000708,-935.0000000000023,-1059.9999999999943,-115.0000000000091,-147.99999999999613,,-1313.000000000006
2017.10.03,1197.0000000000036,-255.00000000000523,-883.0000000000098,-995.9999999999969,-271.0000000000008,-289.0000000000015,,-1497.0000000000105
2017.10.03,1231.0000000000043,-263.00000000001324,-721.0000000000036,-1036.999999999999,-264.00000000001,-298.0000000000018,,-1352.0000000000234
2017.10.03,1170.9999999999886,-340.00000000000693,-673.0000000000018,-987.9999999999889,-227.00000000000387,-304.9999999999926,,-1362.0000000000055
2017.10.03,1119.9999999999877,-261.0000000000001,-604.0000000000134,-920.0000000000097,-234.99999999999943,-305.9999999999974,,-1206.0000000000323
2017.10.03,1129.9999999999866,-238.0000000000049,-539.0000000000157,-855.9999999999901,-243.99999999999977,-253.99999999999068,,-1001.0000000000146
2017.10.03,1133.9999999999907,-236.99999999999832,-528.00000000002,-828.9999999999909,-225.9999999999991,-150.99999999999625,,-837.0000000000139
2017.10.03,1119.0000000000034,-270.99999999999903,-510.0000000000193,-832.9999999999949,-230.00000000000398,-149.99999999999147,,-875.0000000000053
2017.10.03,1166.9999999999848,-280.9999999999979,-546.999999999997,-897.9999999999987,-256.0000000000002,-134.9999999999909,,-950.0000000000001
2017.10.03,1143.9999999999895,-248.00000000000378,-591.0000000000082,-916.0000000000057,-242.00000000000443,-106.99999999999932,,-960.0000000000318
2017.10.03,1056.9999999999968,-228.00000000000597,-604.0000000000134,-914.9999999999991,-249.00000000000944,-143.00000000000068,,-1082.0000000000318
2017.10.03,981.999999999994,-236.99999999999832,-580.0000000000125,-862.0000000000072,-219.99999999999886,-161.99999999999193,,-1079.0000000000148
2017.10.03,815.9999999999945,-371.99999999999454,-548.0000000000018,-804.0000000000047,-332.9999999999984,-268.0000000000007,,-1509.0000000000057
2017.10.03,848.0000000000043,-398.00000000000944,-385.9999999999957,-926.999999999989,-358.0000000000041,-256.0000000000002,,-1476.999999999994
2017.10.03,845.9999999999912,-411.0000000000058,-313.99999999999295,-812.999999999997,-364.0000000000043,-250.99999999999056,,-1306.9999999999995
2017.10.03,905.0000000000002,-387.000000000004,-652.0000000000152,-1069.9999999999932,-332.00000000000784,-195.99999999999795,,-1732.000000000018
2017.10.03,1143.9999999999895,-380.00000000000256,-638.0000000000052,-988.9999999999955,-271.0000000000008,-167.0000000000016,,-1301.0000000000161
2017.10.03,1120.9999999999943,-365.99999999999966,-782.0000000000107,-1080.9999999999986,-234.99999999999943,-176.00000000000193,,-1519.000000000016
2017.10.03,1134.999999999997,-326.0000000000041,-746.0000000000093,-1123.0000000000073,-308.9999999999975,-167.0000000000016,,-1536.0000000000227
2017.10.03,1012.9999999999973,-324.9999999999975,-681.0000000000116,-1279.000000000008,-427.0000000000067,-235.99999999999,,-1935.0000000000164
2017.10.03,1085.999999999987,-344.99999999999534,-699.0000000000123,-1278.0000000000014,-415.00000000000625,-228.9999999999992,,-1880.0000000000273
2017.10.03,1116.9999999999902,-333.0000000000055,-697.0000000000027,-1297.999999999999,-399.0000000000009,-214.9999999999892,,-1825.0000000000073
2017.10.03,1183.999999999985,-282.0000000000045,-926.9999999999925,-1500.9999999999968,-368.0000000000092,-204.9999999999983,,-2099.0000000000164
2017.10.03,1319.999999999988,-285.00000000000193,-930.0000000000068,-1431.9999999999889,-325.00000000000284,-143.99999999999125,,-1796.000000000004
2017.10.03,1204.000000000005,-343.00000000000443,-796.999999999997,-1217.0000000000014,-323.99999999999807,-153.99999999999636,,-1630.9999999999923
2017.10.03,1065.999999999989,-340.00000000000693,-913.0000000000109,-1283.9999999999964,-224.00000000000375,-112.99999999999955,,-1808.0000000000282
2017.10.03,1038.99999999999,-397.0000000000029,-895.0000000000102,-1236.9999999999993,-218.00000000000352,-128.99999999999068,,-1837.0000000000166
2017.10.03,1099.9999999999898,-310.9999999999946,-1068.000000000012,-1300.9999999999966,-191.0000000000025,-144.99999999999602,,-1916.0000000000118
2017.10.03,1071.999999999984,-253.99999999999866,-1114.0000000000043,-1341.9999999999986,-240.99999999999966,-217.9999999999893,,-2097.0000000000064
2017.10.03,1130.9999999999932,-278.00000000000045,-980.9999999999945,-1329.0000000000025,-255.00000000000966,-232.99999999998988,,-1945.000000000004
2017.10.03,1144.999999999996,-275.000000000003,-1081.9999999999936,-1378.9999999999968,-210.00000000000796,-188.99999999999295,,-1989.9999999999984
2017.10.03,1200.9999999999854,-246.00000000001288,-1051.0000000000161,-1541.9999999999989,-320.99999999999795,-222.99999999999898,,-2182.000000000039
2017.10.03,1088.9999999999845,-276.9999999999939,-1007.000000000005,-1560.9999999999902,-344.0000000000083,-253.0000000000001,,-2353.0000000000127
2017.10.03,1218.9999999999923,-251.00000000000122,-969.9999999999989,-1540.9999999999923,-338.0000000000081,-250.0,,-2131.000000000008
2017.10.03,1204.000000000005,-217.0000000000005,-951.9999999999982,-1472.999999999991,-317.0000000000073,-268.0000000000007,,-2022.9999999999925
2017.10.03,1235.9999999999927,-202.9999999999976,-956.9999999999936,-1517.999999999997,-368.9999999999998,-334.99999999999375,,-2145.999999999989
2017.10.03,1207.0000000000025,-175.00000000001404,-962.9999999999939,-1524.9999999999986,-374.00000000000944,-329.9999999999983,,-2160.000000000012
2017.10.03,1239.9999999999966,-161.99999999999548,-1022.0000000000198,-1644.000000000001,-368.9999999999998,-343.9999999999941,,-2301.0000000000136
2017.10.03,1271.0,-171.99999999999437,-1018.0000000000007,-1655.0000000000064,-375.0,-317.99999999999784,,-2266.999999999999
2017.10.03,1286.9999999999936,-158.0000000000137,-1052.9999999999973,-1648.000000000005,-350.0000000000085,-309.99999999998806,,-2232.000000000019
2017.10.04,1314.9999999999995,-120.00000000000898,-1085.000000000008,-1663.9999999999989,-344.0000000000083,-304.00000000000205,,-2202.0000000000264
2017.10.04,1331.9999999999998,-70.0000000000145,-1022.0000000000198,-1642.00000000001,-352.00000000000387,-316.99999999999307,,-2071.0000000000414
2017.10.04,1309.9999999999889,-97.9999999999981,-1058.9999999999975,-1608.9999999999939,-331.00000000000307,-306.99999999998795,,-2093.999999999992
2017.10.04,1269.9999999999934,-85.00000000000173,-1087.9999999999939,-1601.000000000008,-305.9999999999974,-292.0000000000016,,-2102.000000000009
2017.10.04,1278.9999999999857,-85.00000000000173,-1061.000000000007,-1564.0000000000098,-311.9999999999976,-305.9999999999974,,-2049.0000000000277
2017.10.04,1271.0,-99.00000000000463,-1028.00000000002,-1551.9999999999977,-316.0000000000025,-306.99999999998795,,-2031.0000000000127
2017.10.04,1109.9999999999889,-136.00000000000279,-1198.0000000000075,-1591.000000000009,-320.99999999999795,-350.9999999999991,,-2487.0000000000273
2017.10.04,990.9999999999864,-178.00000000001148,-1155.0000000000011,-1577.9999999999905,-280.00000000000114,-364.9999999999949,,-2565.000000000013
2017.10.04,1031.000000000004,-192.99999999999872,-1168.0000000000064,-1520.9999999999945,-237.00000000000898,-353.9999999999992,,-2442.0000000000036
2017.10.04,1041.9999999999873,-184.00000000000637,-1126.0000000000048,-1540.9999999999923,-277.000000000001,-441.99999999999307,,-2528.0000000000105
2017.10.04,958.9999999999987,-209.9999999999991,-1039.0000000000157,-1577.0000000000061,-337.0000000000033,-536.0000000000014,,-2740.000000000027
2017.10.04,1014.0000000000038,-201.00000000000674,-995.0000000000045,-1530.000000000009,-323.99999999999807,-481.9999999999993,,-2518.0000000000136
2017.10.04,991.9999999999928,-205.99999999999508,-987.9999999999995,-1540.9999999999923,-316.0000000000025,-446.9999999999885,,-2505.999999999985
2017.10.04,994.9999999999903,-205.00000000001074,-974.9999999999943,-1483.9999999999964,-308.9999999999975,-458.999999999989,,-2436.9999999999977
2017.10.04,1012.9999999999973,-208.00000000000819,-1061.000000000007,-1500.9999999999968,-298.0000000000018,-417.0000000000016,,-2472.000000000018
2017.10.04,1061.9999999999852,-182.99999999999983,-1102.0000000000039,-1567.9999999999916,-299.99999999999716,-417.0000000000016,,-2508.000000000009
2017.10.04,997.0000000000034,-200.00000000000017,-1193.000000000012,-1581.0000000000102,-305.9999999999974,-393.0000000000007,,-2676.0000000000173
2017.10.04,916.99999999999,-236.00000000001398,-1177.9999999999973,-1567.9999999999916,-252.00000000000955,-420.99999999999227,,-2738.0000000000146
2017.10.04,868.9999999999865,-214.00000000000307,-1126.0000000000048,-1506.0000000000073,-245.00000000000455,-421.99999999999704,,-2644.00000000003
2017.10.04,922.999999999985,-222.00000000001108,-1099.9999999999943,-1532.0,-296.0000000000065,-364.9999999999949,,-2592.000000000022
2017.10.04,991.9999999999928,-272.00000000000557,-1301.9999999999925,-1600.0000000000014,-284.000000000006,-361.99999999999477,,-2828.0000000000073
2017.10.04,1120.9999999999943,-293.99999999999426,-1373.0000000000189,-1682.99999999999,-216.00000000000819,-309.99999999998806,,-2755.0000000000055
2017.10.04,1105.9999999999848,-300.00000000001137,-1346.0000000000036,-1636.9999999999995,-185.00000000000227,-278.99999999999636,,-2641.0000000000286
2017.10.04,835.9999999999923,-314.99999999999864,-1161.0000000000014,-1469.9999999999936,-212.0000000000033,-289.99999999999204,,-2611.9999999999964
2017.10.04,914.9999999999991,-258.0000000000027,-1159.9999999999966,-1516.0000000000061,-230.00000000000398,-281.9999999999965,,-2531.000000000007
2017.10.04,917.9999999999966,-265.0000000000041,-1169.0000000000111,-1595.9999999999975,-251.00000000000477,-301.9999999999925,,-2665.0000000000136
2017.10.04,892.0000000000039,-280.9999999999979,-1194.9999999999932,-1578.999999999997,-246.9999999999999,-353.9999999999992,,-2763.9999999999836
2017.10.04,814.999999999988,-310.9999999999946,-1170.9999999999923,-1492.0000000000045,-248.00000000000466,-362.99999999999955,,-2770.0000000000077
2017.10.04,858.9999999999875,-286.00000000000847,-1153.9999999999964,-1461.0000000000011,-168.00000000000637,-314.9999999999977,,-2525.0000000000223
2017.10.04,852.9999999999926,-269.00000000000813,-1287.0000000000061,-1629.9999999999982,-200.00000000000284,-274.9999999999915,,-2808.000000000014
2017.10.04,922.999999999985,-317.9999999999961,-1302.9999999999973,-1666.9999999999964,-225.9999999999991,-301.9999999999925,,-2892.9999999999964
2017.10.04,975.9999999999991,-235.00000000000742,-1243.9999999999998,-1549.0000000000005,-206.00000000000307,-253.99999999999068,,-2512.0000000000027
2017.10.04,944.9999999999958,-263.99999999999756,-1084.0000000000032,-1418.0000000000082,-240.99999999999966,-280.00000000000114,,-2342.0000000000136
2017.10.04,922.0000000000006,-269.00000000000813,-1019.0000000000055,-1421.0000000000057,-259.00000000000034,-342.9999999999893,,-2389.000000000008
2017.10.04,919.9999999999875,-286.99999999999284,-947.0000000000027,-1377.000000000006,-311.9999999999976,-447.9999999999933,,-2451.000000000005
2017.10.04,777.0000000000055,-364.9999999999931,-836.0000000000127,-1282.9999999999898,-326.0000000000076,-420.99999999999227,,-2453.99999999999
2017.10.04,861.0000000000007,-429.00000000001273,-742.0000000000186,-1307.999999999998,-346.00000000000364,-468.9999999999941,,-2433.0000000000264
2017.10.04,960.9999999999897,-557.0000000000075,-790.9999999999968,-1374.999999999993,-385.0000000000051,-521.9999999999914,,-2669.000000000004
2017.10.04,903.9999999999937,-595.0000000000122,-740.0000000000091,-1354.999999999995,-418.00000000000637,-569.9999999999932,,-2774.0000000000223
2017.10.04,919.9999999999875,-537.9999999999941,-681.0000000000116,-1245.0000000000073,-355.000000000004,-497.99999999999045,,-2397.00000000002
2017.10.04,966.9999999999845,-507.9999999999973,-907.0000000000107,-1496.0000000000084,-361.0000000000042,-509.00000000000034,,-2814.0000000000364
2017.10.04,1045.9999999999914,-500.9999999999959,-989.0000000000043,-1483.9999999999964,-322.00000000000273,-509.00000000000034,,-2759.0000000000086
2017.10.04,1126.999999999989,-509.00000000000387,-1021.000000000015,-1527.9999999999961,-295.0000000000017,-519.999999999996,,-2746.0000000000236
2017.10.04,1173.9999999999861,-485.0000000000021,-1034.9999999999966,-1672.9999999999911,-371.9999999999999,-530.0000000000011,,-2921.0000000000045
2017.10.04,1126.0000000000048,-509.00000000000387,-1033.9999999999918,-1618.9999999999927,-338.99999999999864,-518.0000000000007,,-2892.9999999999827
2017.10.04,1105.0000000000005,-458.00000000000284,-1051.0000000000161,-1584.999999999992,-353.00000000000864,-525.9999999999962,,-2868.0000000000155
2017.10.04,1144.999999999996,-478.0000000000006,-1052.9999999999973,-1597.0000000000039,-322.00000000000273,-506.9999999999908,,-2811.9999999999995
2017.10.04,1119.9999999999877,-449.9999999999948,-1078.000000000003,-1675.0000000000043,-338.0000000000081,-536.9999999999919,,-2958.0000000000146
2017.10.05,1217.0000000000014,-507.9999999999973,-1132.000000000005,-1787.0000000000052,-331.00000000000307,-524.9999999999915,,-3066.000000000001
2017.10.05,1262.9999999999918,-445.0000000000065,-1144.0000000000055,-1790.0000000000027,-358.0000000000041,-524.0000000000009,,-2998.0000000000277
2017.10.05,1234.9999999999861,-446.0000000000131,-1122.000000000014,-1734.9999999999977,-343.0000000000035,-554.9999999999926,,-2966.000000000035
2017.10.05,1244.0000000000007,-439.99999999999596,-1127.0000000000095,-1729.0000000000027,-346.00000000000364,-534.9999999999966,,-2933.0000000000073
2017.10.05,1224.9999999999873,-441.0000000000025,-1141.0000000000196,-1722.0000000000014,-332.00000000000784,-543.9999999999969,,-2955.000000000041
2017.10.05,1289.9999999999911,-458.00000000000284,-1155.0000000000011,-1767.9999999999918,-364.0000000000043,-577.9999999999887,,-3032.9999999999977
2017.10.05,1312.9999999999864,-468.00000000000176,-1129.9999999999955,-1767.9999999999918,-406.0000000000059,-604.9999999999898,,-3063.999999999998
2017.10.05,1322.9999999999852,-432.0000000000102,-1215.0000000000034,-1724.9999999999989,-377.00000000000955,-536.0000000000014,,-2962.000000000038
2017.10.05,1329.0000000000025,-446.9999999999974,-1301.9999999999925,-1744.9999999999966,-301.00000000000193,-251.99999999999534,,-2717.9999999999814
2017.10.05,1312.000000000002,-445.0000000000065,-1173.0000000000018,-1729.0000000000027,-319.0000000000026,-236.99999999999477,,-2591.0000000000064
2017.10.05,1295.9999999999861,-425.99999999999307,-1168.0000000000064,-1716.9999999999907,-307.00000000000216,-203.99999999999352,,-2526.0
2017.10.05,1289.9999999999911,-421.0000000000047,-1176.9999999999925,-1713.0000000000089,-311.9999999999976,-173.99999999999238,,-2507.000000000005
2017.10.05,1288.9999999999845,-439.0000000000116,-1165.9999999999968,-1730.9999999999936,-314.9999999999977,-171.99999999999704,,-2534.0000000000127
2017.10.05,1278.0000000000014,-446.0000000000131,-1150.0000000000057,-1659.9999999999948,-287.9999999999967,-155.9999999999917,,-2422.000000000001
2017.10.05,1271.9999999999843,-451.0000000000014,-1125.0,-1676.9999999999952,-311.9999999999976,-186.9999999999976,,-2480.0000000000077
2017.10.05,1228.9999999999911,-442.00000000000904,-1112.9999999999995,-1652.000000000009,-314.9999999999977,-170.0000000000017,,-2463.0000000000264
2017.10.05,1194.9999999999905,-466.00000000001086,-1123.9999999999952,-1685.0000000000032,-326.0000000000076,-159.9999999999966,,-2566.0000000000236
2017.10.05,1234.9999999999861,-463.9999999999977,-1199.0000000000123,-1750.000000000007,-323.0000000000075,-147.99999999999613,,-2649.0000000000346
2017.10.05,1295.0000000000018,-446.9999999999974,-1237.9999999999995,-1825.00000000001,-347.999999999999,-141.9999999999959,,-2705.0
2017.10.05,1320.9999999999943,-475.0000000000032,-1200.9999999999934,-1756.000000000002,-328.00000000000296,-147.99999999999613,,-2587.0000000000036
2017.10.05,1360.0000000000057,-598.999999999994,-1849.9999999999943,-2374.9999999999936,-347.999999999999,-141.9999999999959,,-3953.9999999999714
2017.10.05,1680.999999999999,-609.9999999999994,-1963.9999999999986,-2489.9999999999923,-274.0000000000009,-123.99999999999523,,-3780.9999999999873
2017.10.05,1683.9999999999966,-563.0000000000024,-1853.0000000000086,-2391.00000000001,-302.99999999999727,-106.99999999999932,,-3533.000000000021
2017.10.05,1648.000000000005,-615.00000000001,-1908.9999999999918,-2465.000000000006,-308.00000000000693,-131.00000000000023,,-3780.00000000001
2017.10.05,1758.9999999999995,-612.9999999999969,-1943.000000000012,-2485.000000000004,-281.0000000000059,-86.99999999998909,,-3650.0000000000086
2017.10.05,1692.9999999999889,-656.9999999999965,-1963.9999999999986,-2455.0000000000073,-246.9999999999999,-54.99999999999261,,-3685.0000000000064
2017.10.05,1732.0000000000002,-723.0000000000069,-1957.9999999999984,-2424.000000000004,-256.0000000000002,23.000000000010346,,-3605.9999999999986
2017.10.05,1821.9999999999902,-699.0000000000052,-2119.0,-2577.9999999999914,-242.00000000000443,57.00000000000216,,-3759.0000000000086
2017.10.05,1854.9999999999845,-534.9999999999966,-2334.000000000003,-2675.9999999999895,-219.99999999999886,103.00000000000864,,-3806.999999999995
2017.10.05,1960.9999999999905,-520.9999999999936,-2352.0000000000036,-2675.9999999999895,-129.0000000000049,186.00000000000705,,-3530.9999999999945
2017.10.05,1949.0000000000007,-506.0000000000064,-2401.0000000000105,-2767.9999999999927,-141.9999999999959,159.00000000000603,,-3708.999999999999
2017.10.05,2014.0000000000048,-503.000000000009,-2724.9999999999945,-2768.999999999999,-85.99999999999852,162.00000000000614,,-3906.99999999999
2017.10.05,2248.99999999999,-425.99999999999307,-2724.000000000018,-2252.0000000000095,280.00000000000114,248.00000000000466,,-2625.0000000000255
2017.10.05,2235.9999999999936,-461.0000000000003,-2593.999999999994,-2271.000000000001,192.99999999999784,198.99999999999807,,-2698.000000000006
2017.10.05,2234.999999999987,-455.0000000000054,-2557.0000000000164,-2315.0000000000005,149.0000000000009,159.00000000000603,,-2784.0000000000286
2017.10.05,2228.9999999999923,-418.0000000000073,-2506.0,-2421.0000000000064,85.99999999999852,163.0000000000109,,-2867.000000000012
2017.10.05,2278.0000000000023,-415.0000000000098,-2557.0000000000164,-2370.99999999999,113.99999999999011,188.0000000000024,,-2763.0000000000214
2017.10.05,2398.9999999999955,-442.00000000000904,-2550.0000000000114,-2333.999999999992,173.00000000000182,182.00000000000216,,-2572.0000000000127
2017.10.05,2293.999999999996,-432.9999999999945,-2395.00000000001,-2218.0000000000086,125.0,109.00000000000887,,-2518.000000000008
2017.10.05,2347.9999999999945,-425.0000000000087,-2401.0000000000105,-2238.999999999991,115.99999999999966,100.00000000000853,,-2501.0000000000073
2017.10.05,2356.0000000000027,-392.9999999999989,-2403.9999999999964,-2012.9999999999982,233.0000000000041,152.00000000000102,,-2068.999999999986
2017.10.05,2408.9999999999945,-351.99999999999676,-2474.000000000018,-1973.0000000000025,325.9999999999934,172.00000000001125,,-1892.0000000000177
2017.10.05,2468.0000000000036,-334.9999999999964,-2502.0000000000095,-2075.0000000000045,307.00000000000216,201.99999999999818,,-1935.0000000000064
2017.10.05,2532.000000000001,-354.0000000000099,-2512.0000000000005,-2119.000000000004,256.0000000000002,215.0000000000034,,-1982.0000000000102
2017.10.05,2536.999999999989,-363.0000000000022,-2504.000000000019,-2093.999999999996,250.0,210.00000000000796,,-1964.0000000000202
2017.10.05,2529.9999999999877,-358.00000000001387,-2538.000000000011,-2102.0000000000036,275.99999999999625,222.0000000000084,,-1970.0000000000362
2017.10.05,2513.999999999994,-340.00000000000693,-2445.999999999998,-2106.0000000000077,233.0000000000041,163.0000000000109,,-1982.0000000000036
2017.10.05,2505.999999999986,-336.00000000000296,-2460.000000000008,-2109.9999999999895,256.9999999999908,171.00000000000648,,-1972.0000000000177
2017.10.06,2488.9999999999854,-341.00000000001353,-2431.000000000012,-2115.0,241.99999999999022,182.00000000000216,,-1974.0000000000477
2017.10.06,2490.9999999999986,-341.00000000001353,-2471.0000000000036,-2099.999999999991,259.9999999999909,207.9999999999984,,-1953.0000000000202
2017.10.06,2502.000000000004,-351.0000000000124,-2491.0000000000136,-2106.0000000000077,283.00000000000125,198.99999999999807,,-1964.00000000003
