date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.08.13,-77.00000000000485,-158.99999999999804,-106.00000000000608,-287.9999999999967,-80.99999999999774,92.00000000000318,96.00000000000719,-147.99999999999613,-26.999999999999247,168.00000000000148,-34.000000000000696,-323.0000000000075,29.999999999996696,-378.00000000001165,-124.99999999999733,9.000000000000341,-319.0000000000026,-48.00000000000182,-128.00000000000588,217.99999999999596,,-1628.0000000000214
2018.08.13,-1.0000000000065512,-157.99999999999147,-124.99999999999733,-275.99999999999625,-43.999999999999595,32.0000000000098,34.000000000000696,-40.99999999999682,-78.00000000000028,100.99999999999554,-41.9999999999976,-289.0000000000157,110.99999999999443,-431.0000000000036,-19.999999999997797,42.999999999992156,-299.99999999999716,-52.99999999999727,-75.9999999999983,239.0000000000003,,-1374.0000000000025
2018.08.13,12.999999999996348,-170.99999999998784,-117.99999999999588,-293.99999999999693,-29.999999999996696,39.999999999995595,66.99999999999484,-56.99999999998795,-64.99999999999284,114.99999999999844,-31.999999999998696,-287.00000000000614,102.99999999998644,-375.0000000000142,-11.999999999989797,94.99999999999886,-298.9999999999924,-37.00000000000614,-57.00000000000705,219.99999999999798,,-1181.0000000000043
2018.08.13,-9.999999999998899,-222.99999999999542,-160.99999999998892,-244.99999999999034,-99.99999999998899,93.99999999999409,87.00000000001484,-33.999999999991815,-24.999999999997247,110.99999999999443,-22.999999999995246,-189.99999999999773,129.00000000000134,-361.0000000000113,-26.999999999999247,0.0,-230.00000000000398,-34.99999999999659,-57.00000000000705,181.9999999999933,,-1117.9999999999645
2018.08.13,-47.00000000000814,-201.99999999999108,-121.99999999999989,-280.00000000000114,-80.99999999999774,113.00000000000753,72.0000000000054,-119.99999999999034,-27.999999999994696,92.99999999999864,-29.000000000001247,-265.99999999999113,98.99999999998244,-398.00000000000944,-120.00000000000898,45.99999999999227,-295.99999999999227,-118.99999999999977,-96.00000000000719,143.9999999999997,,-1637.0000000000073
2018.08.13,-36.999999999998145,-164.99999999999292,-42.999999999993044,-314.9999999999977,-22.999999999995246,42.999999999993044,-48.000000000003595,-91.99999999999875,-102.00000000000209,-1.0000000000065512,34.000000000000696,-337.99999999999386,131.99999999999878,-482.00000000000466,-112.000000000001,91.99999999999875,-373.00000000000466,-204.9999999999983,-106.00000000000608,105.99999999999498,,-2035.00000000001
2018.08.13,22.999999999995246,-292.00000000000335,-246.99999999999721,-280.00000000000114,-133.99999999998968,18.999999999991246,-34.000000000000696,-49.99999999999716,-105.99999999999498,-1.0000000000065512,-44.99999999999504,-272.99999999999613,143.99999999998857,-496.00000000000756,-102.00000000000209,-101.0000000000133,-331.00000000000307,-168.99999999999693,-97.9999999999981,115.99999999999389,,-2457.0000000000337
2018.08.13,-13.00000000000745,-204.00000000000418,-174.99999999999181,-224.00000000000375,-146.99999999998602,59.000000000009045,83.00000000001084,-19.99999999999602,-63.00000000000195,46.00000000000159,-63.99999999999739,-217.00000000001296,2.999999999997449,-382.0000000000157,-75.00000000000284,-71.00000000001216,-257.000000000005,-88.00000000000807,-141.99999999999767,69.9999999999923,,-1881.0000000000318
2018.08.13,-90.0000000000012,-262.00000000000665,-331.999999999999,-185.00000000000227,-151.9999999999966,116.00000000000499,161.99999999999548,-17.99999999998647,50.0000000000056,68.00000000000139,-164.99999999999292,-158.00000000001546,21.999999999988695,-199.00000000001583,-52.000000000007596,-78.00000000000296,-143.00000000000068,-76.99999999999818,-36.999999999998145,78.99999999999574,,-1451.000000000032
2018.08.13,-148.0000000000037,-258.0000000000027,-347.9999999999928,-176.9999999999925,-173.99999999998528,134.00000000001188,346.0000000000019,-102.99999999999443,124.00000000000189,147.99999999999258,-197.99999999999818,-225.9999999999991,-129.00000000000134,-133.00000000000534,36.999999999998145,-125.0,-117.00000000000443,-13.999999999995794,-40.00000000000669,120.99999999999334,,-1279.9999999999823
2018.08.13,-139.00000000000023,-133.99999999998968,-266.999999999995,-198.99999999999807,-167.9999999999904,75.00000000000284,226.00000000001506,-121.99999999999989,107.00000000000153,151.00000000000114,-213.99999999999199,-289.99999999999204,-151.9999999999966,-58.000000000002494,-62.000000000006494,-71.00000000001216,-141.00000000000534,-36.000000000001364,-23.00000000000635,131.99999999999878,,-1384.9999999999688
2018.08.13,-209.00000000000364,-95.00000000000064,-102.99999999998644,-263.9999999999958,-68.99999999998573,117.99999999999588,182.99999999999983,-257.99999999999557,85.00000000000173,151.9999999999966,-112.99999999999643,-413.0000000000109,-127.00000000001043,-256.99999999999613,-163.00000000000205,20.999999999986585,-253.0000000000001,-115.99999999999966,-91.00000000000774,112.000000000001,,-1860.0000000000095
2018.08.13,-200.00000000000017,-310.9999999999946,-129.00000000000134,-271.0000000000008,-56.99999999999594,100.0000000000112,175.99999999999838,-259.00000000000034,77.00000000000485,139.00000000000023,-83.9999999999952,-491.00000000001387,-110.00000000001009,-426.00000000001523,-113.00000000000753,-2.0000000000095497,-298.0000000000018,-158.00000000000125,-64.0000000000085,129.9999999999968,,-2351.000000000045
2018.08.13,-168.00000000000148,-255.00000000000523,-167.9999999999904,-162.9999999999967,-81.9999999999821,270.99999999999903,234.00000000000088,-125.0,75.9999999999983,142.99999999999312,-30.999999999992145,-33.999999999991815,69.9999999999923,-417.0000000000007,-72.0000000000054,-69.00000000000261,-146.0000000000008,-7.000000000005002,-87.00000000000374,163.00000000000205,,-866.9999999999923
2018.08.13,-197.00000000000273,-197.00000000000273,-140.99999999999113,-78.99999999999352,-109.00000000000354,228.00000000000597,266.0000000000107,-73.99999999999807,45.000000000006146,161.99999999999548,-85.00000000000173,-57.999999999992724,-53.00000000001415,-412.00000000001234,-76.99999999999375,-128.0000000000001,-167.0000000000016,16.000000000005343,-148.0000000000037,95.99999999999609,,-1111.999999999992
2018.08.13,-190.00000000000128,-143.00000000000423,-188.9999999999947,-75.9999999999934,-160.99999999998892,229.00000000001253,317.0000000000117,-46.999999999997044,70.99999999999883,149.99999999999457,-107.99999999999699,-63.0000000000166,-96.00000000000719,-336.00000000000296,-87.99999999999919,-140.00000000000057,-138.9999999999958,-10.000000000005116,-161.00000000000003,49.99999999999449,,-1129.9999999999918
2018.08.13,-164.00000000000858,-136.00000000000279,-190.99999999998562,-102.99999999999443,-165.9999999999995,218.00000000000708,304.00000000001535,-50.99999999998772,92.99999999999864,146.99999999999713,-112.000000000001,-69.99999999999318,-96.00000000000719,-296.0000000000074,-89.99999999999008,-106.99999999999932,-121.99999999999989,0.0,-141.00000000000225,54.999999999993946,,-1027.9999999999668
2018.08.13,-160.00000000000458,-136.99999999998712,-200.00000000000017,-78.00000000000296,-129.00000000000134,157.99999999999147,249.99999999999466,-20.999999999986585,74.00000000000739,134.0000000000008,-132.99999999999423,-88.99999999999864,-110.00000000001009,-314.00000000001427,-42.0000000000087,-103.00000000000864,-114.00000000000432,7.000000000005002,-70.99999999999883,69.9999999999923,,-1008.0000000000289
2018.08.13,-161.00000000000003,-140.99999999999113,-85.00000000000173,-61.99999999999761,-105.99999999998388,178.00000000001148,202.9999999999976,-15.999999999991132,70.0000000000034,124.00000000000189,-52.99999999999194,-69.00000000001683,-50.0000000000167,-311.0000000000168,-141.99999999999767,-109.00000000000887,-117.00000000000443,-13.999999999995794,-100.00000000000009,54.999999999993946,,-906.0000000000063
2018.08.13,-158.0000000000026,-408.00000000000836,-421.0000000000047,-117.999999999995,-203.99999999998198,185.99999999999727,195.9999999999962,-46.999999999997044,-21.999999999999797,97.9999999999981,-107.99999999999699,-106.99999999999932,36.999999999998145,-602.999999999998,-62.99999999999084,-388.00000000000523,-233.99999999999466,-54.000000000002046,-157.00000000000713,57.99999999999139,,-2517.0000000000023
2018.08.13,-160.00000000000458,-351.99999999999676,-434.000000000001,70.99999999999795,-176.99999999998272,300.00000000001137,382.0000000000157,111.0000000000042,63.00000000000195,126.99999999999933,-151.9999999999966,235.99999999999,69.9999999999923,-507.000000000013,96.99999999999153,-441.0000000000025,-34.000000000006025,75.9999999999934,-109.99999999999899,52.99999999999194,,-781.0000000000126
2018.08.13,-167.00000000000603,-401.99999999999125,-526.9999999999886,231.99999999999932,-236.99999999999832,347.9999999999928,496.00000000000756,307.00000000000216,138.00000000000477,152.99999999999204,-207.99999999999707,518.0000000000007,95.999999999985,-389.0000000000171,191.00000000000784,-471.00000000000364,188.0000000000024,230.00000000000398,-58.99999999999794,59.99999999999339,,496.9999999999918
2018.08.13,-134.0000000000008,-384.00000000000654,-581.9999999999936,296.0000000000065,-285.00000000000193,333.0000000000055,568.9999999999973,368.9999999999998,151.00000000000114,157.99999999999147,-253.99999999999866,651.9999999999868,41.99999999998649,-297.9999999999983,215.00000000000963,-526.0000000000105,293.00000000000637,302.99999999999727,-48.000000000003595,34.99999999999615,,904.9999999999704
2018.08.13,-90.0000000000012,-466.9999999999952,-609.9999999999994,322.00000000000273,-424.99999999998647,363.0000000000022,608.0000000000085,454.00000000000773,160.00000000000458,195.9999999999962,-241.99999999999778,751.0000000000048,-50.0000000000167,-394.00000000000546,182.99999999999983,-688.0000000000024,317.99999999999784,379.99999999999545,-126.0000000000039,39.00000000000014,,682.0000000000115
2018.08.13,-102.00000000000209,-489.0000000000061,-570.9999999999882,421.99999999999704,-451.99999999998573,442.9999999999934,565.9999999999999,552.0000000000067,134.0000000000008,176.99999999999383,-212.00000000000108,937.9999999999882,8.999999999992347,-486.00000000000864,90.99999999999665,-714.0000000000128,370.9999999999951,435.0000000000023,-189.00000000000583,4.999999999999449,,927.9999999999552
2018.08.13,-75.9999999999983,-507.9999999999973,-609.9999999999994,310.0000000000023,-568.9999999999973,373.00000000000114,516.0000000000053,465.0000000000034,112.000000000001,193.99999999999417,-193.99999999999417,742.999999999995,-214.00000000000307,-463.0000000000134,-102.00000000000209,-771.0000000000008,281.0000000000059,394.999999999996,-290.00000000000136,-57.00000000000705,,-465.0000000000099
2018.08.13,-64.0000000000085,-391.9999999999924,-466.9999999999952,253.0000000000001,-546.000000000002,261.0000000000001,412.9999999999967,434.0000000000117,25.00000000000835,156.00000000000057,-181.9999999999933,600.9999999999991,-258.0000000000027,-483.0000000000112,-137.9999999999937,-683.0000000000069,171.99999999999704,331.99999999999363,-317.0000000000006,-35.00000000000725,,-918.0000000000068
2018.08.13,-33.000000000005244,-279.99999999999136,-402.9999999999978,213.00000000000807,-390.9999999999858,143.00000000000423,300.00000000001137,395.00000000001023,-22.999999999995246,137.9999999999937,-200.00000000000017,388.00000000000523,-208.00000000000819,-450.00000000001705,-39.999999999995595,-525.0000000000057,61.99999999999761,269.999999999996,-282.99999999999994,24.999999999997247,,-901.9999999999782
2018.08.13,-74.00000000000739,-163.00000000000205,-248.99999999998812,201.99999999999818,-229.99999999999687,127.99999999999478,283.99999999999534,350.0000000000085,-36.999999999998145,130.99999999999224,-163.99999999999747,324.99999999998863,-129.00000000000134,-455.0000000000054,-55.99999999998939,-417.0000000000016,19.000000000005457,245.9999999999951,-253.99999999999866,74.99999999999174,,-468.0000000000164
2018.08.13,-86.0000000000083,-131.99999999999878,-228.00000000000597,183.9999999999975,-146.99999999998602,83.00000000001084,268.0000000000016,316.0000000000025,-63.99999999999739,129.00000000000134,-186.99999999999272,281.0000000000059,-107.99999999999699,-494.00000000001666,-4.000000000004,-353.00000000000864,3.0000000000001137,236.0000000000042,-230.000000000008,107.99999999999699,,-425.00000000000244
2018.08.13,-73.00000000000084,-177.00000000000495,-282.0000000000045,179.00000000000205,-187.00000000000384,76.0000000000094,249.00000000001032,328.00000000000296,-78.99999999999574,92.99999999999864,-188.9999999999947,248.99999999999523,-107.00000000001265,-550.000000000006,-7.0000000000014495,-395.00000000001023,-31.00000000000591,183.9999999999975,-272.00000000000557,56.99999999999594,,-934.0000000000344
2018.08.13,-48.000000000003595,-211.99999999998997,-306.9999999999906,246.00000000000932,-248.99999999998812,151.9999999999966,304.00000000001535,423.0000000000018,-105.99999999999498,69.9999999999923,-151.00000000000114,456.99999999999363,-77.00000000001594,-629.0000000000128,-2.999999999997449,-439.00000000000716,13.00000000000523,228.9999999999992,-313.00000000000773,-1.0000000000065512,,-641.0000000000026
2018.08.13,-57.00000000000705,-232.99999999999432,-290.9999999999968,277.000000000001,-281.99999999998226,188.00000000001037,304.9999999999997,460.00000000000796,-71.99999999999429,41.9999999999976,-121.99999999999989,514.00000000001,-113.00000000000753,-634.0000000000013,-68.00000000000139,-496.9999999999999,67.99999999999784,221.9999999999942,-323.0000000000066,-64.0000000000085,,-679.999999999981
2018.08.13,-40.00000000000669,-201.99999999999108,-272.00000000000557,249.00000000000944,-258.0000000000027,130.0000000000079,285.00000000000193,419.00000000001114,-102.00000000000209,14.999999999998348,-143.9999999999997,413.99999999998727,-134.00000000001188,-625.0000000000089,-56.99999999999594,-478.00000000000864,1.0000000000047748,176.00000000000193,-334.00000000000097,-94.00000000000519,,-1051.0000000000166
2018.08.13,-85.00000000000173,-129.00000000000134,-224.000000000002,248.00000000000466,-192.99999999999872,123.00000000000644,263.99999999999756,381.0000000000002,-114.99999999999844,24.999999999997247,-137.9999999999937,375.0,-138.0000000000159,-629.9999999999973,-69.9999999999923,-397.00000000000557,-34.000000000006025,143.99999999999125,-341.99999999999784,-52.000000000007596,,-987.000000000021
2018.08.13,-42.0000000000087,-156.00000000000057,-258.99999999998704,200.00000000000284,-280.9999999999979,100.99999999999554,261.0000000000001,396.0000000000008,-112.99999999999643,20.999999999993246,-152.99999999999204,347.99999999998477,-209.00000000001472,-595.0000000000122,-126.0000000000039,-450.00000000000284,-27.000000000001023,140.00000000000057,-363.0000000000022,-85.00000000000173,,-1392.0000000000434
2018.08.13,-11.00000000000545,-245.0000000000063,-365.99999999999966,176.00000000000193,-358.9999999999982,119.00000000000244,280.9999999999979,382.000000000005,-81.9999999999932,17.999999999995797,-163.00000000000205,353.999999999985,-189.00000000001694,-568.9999999999973,-73.99999999999629,-486.0000000000042,3.0000000000001137,126.00000000000477,-333.0000000000055,-89.00000000000574,,-1507.0000000000377
2018.08.13,0.0,-276.9999999999939,-385.99999999999744,245.00000000000455,-353.99999999998766,143.00000000000423,357.00000000000733,452.0000000000124,-66.99999999999484,39.999999999995595,-207.00000000000162,478.00000000000864,-202.00000000001327,-516.0000000000053,-49.99999999999449,-490.0000000000091,105.00000000000398,250.0,-286.00000000000847,-48.000000000003595,,-812.9999999999732
2018.08.14,-16.0000000000049,-326.9999999999884,-398.9999999999938,192.99999999999784,-356.9999999999851,-134.99999999999625,236.00000000001398,312.0000000000118,-179.99999999999127,-43.00000000000415,-213.99999999999199,371.9999999999857,-282.0000000000045,-609.9999999999994,8.999999999992347,-492.00000000000443,52.99999999999727,233.0000000000041,-343.00000000000443,-24.000000000001798,,-2013.9999999999677
2018.08.14,-9.999999999998899,-270.99999999999903,-377.9999999999894,221.00000000000364,-354.9999999999942,100.99999999999554,287.9999999999994,427.0000000000067,-34.000000000000696,61.999999999995396,-178.00000000000037,512.0000000000005,-202.9999999999976,-458.00000000000284,-96.99999999999153,-530.0000000000011,129.0000000000049,284.9999999999966,-291.0000000000079,-53.999999999998494,,-833.9999999999797
2018.08.14,-1.0000000000065512,-256.99999999999613,-346.9999999999862,283.00000000000125,-359.99999999998255,121.99999999999989,344.00000000001097,496.9999999999999,-39.00000000000014,60.99999999999994,-171.99999999999437,563.999999999993,-200.00000000000017,-467.0000000000174,-58.000000000002494,-529.0000000000106,159.9999999999966,259.00000000000034,-289.0000000000059,-65.00000000000395,,-494.00000000000466
2018.08.14,-9.999999999998899,-248.00000000000378,-346.0000000000019,284.9999999999966,-361.9999999999957,184.00000000000637,354.9999999999942,487.99999999999955,-7.9999999999968985,80.99999999999774,-157.99999999999147,567.0000000000073,-182.0000000000155,-462.0000000000068,-45.99999999999049,-532.0000000000107,156.99999999999648,277.000000000001,-290.00000000000136,-60.99999999999994,,-311.0000000000141
2018.08.14,-1.0000000000065512,-242.00000000000887,-347.9999999999928,228.00000000000864,-347.9999999999928,182.99999999999983,346.0000000000019,439.00000000000716,-41.9999999999976,69.9999999999923,-153.99999999999858,485.99999999999,-174.00000000000747,-524.9999999999977,-52.000000000007596,-507.000000000005,82.00000000000784,221.00000000000364,-304.9999999999997,-51.000000000001044,,-694.0000000000044
2018.08.14,-14.999999999998348,-340.00000000000693,-343.00000000000443,176.00000000000193,-327.99999999999494,160.00000000000458,320.00000000000915,381.0000000000002,-76.99999999999375,41.9999999999976,-168.99999999999693,401.00000000001046,-177.00000000000495,-668.0000000000019,-69.00000000000794,-465.0000000000034,1.0000000000047748,159.9999999999966,-353.0000000000033,-87.99999999999919,,-1450.9999999999905
2018.08.14,-57.00000000000705,-226.99999999999943,-327.99999999999494,162.00000000000614,-339.0000000000004,157.00000000000713,310.0000000000103,348.0000000000132,-85.99999999999719,41.9999999999976,-148.99999999999915,344.99999999999886,-165.9999999999995,-595.0000000000122,-86.0000000000083,-543.0000000000064,-30.000000000001137,140.00000000000057,-353.0000000000033,-102.00000000000209,,-1556.999999999997
2018.08.14,-73.00000000000084,-229.99999999999687,-336.9999999999873,305.9999999999974,-361.9999999999957,228.00000000000597,402.0000000000135,449.0000000000123,1.0000000000065512,107.00000000000153,-161.99999999999548,555.0000000000068,-226.00000000001506,-485.0000000000021,-90.99999999999665,-591.0000000000082,132.000000000005,271.0000000000008,-318.00000000000716,-58.99999999999794,,-482.9999999999535
2018.08.14,-74.00000000000739,-236.99999999999832,-373.00000000000114,305.0000000000068,-383.99999999998437,239.99999999999577,417.0000000000007,444.0000000000026,9.999999999998899,161.00000000000003,-179.99999999999127,567.9999999999836,-225.00000000000853,-470.9999999999992,-89.99999999999008,-642.0000000000101,141.9999999999959,344.99999999999886,-296.0000000000074,-21.00000000000435,,-361.00000000001876
2018.08.14,-64.0000000000085,-296.9999999999917,-390.9999999999858,272.99999999999613,-431.99999999998795,236.99999999999832,407.0000000000018,410.0000000000108,-2.000000000002,166.99999999999494,-173.9999999999964,515.9999999999911,-204.00000000000418,-494.00000000001666,-90.99999999999665,-618.9999999999998,123.00000000000466,323.99999999999807,-309.99999999999915,17.000000000000348,,-603.9999999999926
2018.08.14,-72.0000000000054,-296.0000000000074,-421.0000000000047,290.9999999999968,-485.0000000000021,290.00000000001245,439.0000000000116,414.0000000000015,26.999999999999247,231.99999999999886,-169.99999999999238,587.9999999999939,-276.00000000000955,-513.0000000000078,-143.00000000000423,-663.0000000000109,135.99999999999568,385.0000000000051,-338.00000000000495,31.999999999998696,,-543.0000000000354
2018.08.14,-53.999999999998494,-343.99999999998875,-424.99999999998647,335.00000000000796,-475.99999999998755,286.99999999999284,466.9999999999952,493.9999999999998,58.000000000002494,276.9999999999939,-170.99999999999892,670.9999999999923,-287.9999999999994,-439.99999999999596,-116.99999999998934,-648.0000000000103,225.9999999999991,483.99999999999466,-329.00000000000153,80.00000000000229,,87.00000000002383
2018.08.14,-62.000000000006494,-326.9999999999884,-409.99999999999926,326.9999999999982,-463.9999999999977,300.00000000001137,463.9999999999977,467.00000000001296,40.00000000000669,307.0000000000017,-159.9999999999935,680.0000000000068,-234.00000000000088,-497.0000000000141,-109.99999999998789,-633.0000000000098,195.99999999999795,510.9999999999957,-347.0000000000084,129.00000000000134,,177.0000000000239
2018.08.14,-92.00000000000318,-353.0000000000033,-455.0000000000054,362.99999999999955,-493.99999999999443,329.00000000000153,456.00000000001194,507.000000000005,43.00000000000415,319.99999999999807,-158.99999999999804,737.9999999999995,-241.00000000000233,-560.0000000000049,-182.99999999999983,-718.0000000000035,227.99999999999443,543.9999999999969,-369.0000000000082,121.99999999999989,,25.999999999988006
2018.08.14,-85.00000000000173,-319.0000000000026,-411.0000000000058,408.00000000000125,-475.0000000000032,357.00000000000733,480.99999999999807,519.0000000000055,73.00000000000084,364.9999999999931,-151.9999999999966,782.999999999987,-246.99999999999721,-511.000000000017,-150.99999999999002,-698.0000000000075,266.00000000000534,614.0000000000043,-336.9999999999984,166.99999999999494,,646.9999999999775
2018.08.14,-109.99999999999899,-304.9999999999997,-394.9999999999898,393.0000000000007,-472.9999999999901,334.9999999999964,446.0000000000131,481.00000000000875,65.00000000000395,352.9999999999922,-149.99999999999457,743.9999999999998,-262.00000000000665,-490.0000000000126,-201.99999999999108,-689.0000000000072,237.99999999999955,575.0000000000028,-346.0000000000019,154.99999999999403,,363.00000000001876
2018.08.14,-113.00000000000753,-268.0000000000016,-316.0000000000052,371.0000000000093,-441.99999999998687,307.99999999999716,407.0000000000018,455.0000000000125,13.00000000000745,312.9999999999966,-125.99999999999278,643.0000000000007,-265.0000000000041,-564.000000000009,-211.00000000000563,-651.0000000000105,147.00000000000557,516.9999999999959,-399.0000000000049,107.00000000000153,,-73.99999999999943
2018.08.14,-102.00000000000209,-350.9999999999902,-411.0000000000058,383.0000000000098,-492.9999999999879,307.99999999999716,405.9999999999952,482.00000000001353,-26.999999999999247,295.99999999999625,-135.99999999999167,686.000000000007,-289.0000000000059,-655.0000000000056,-211.99999999998997,-721.0000000000036,138.00000000000523,501.0000000000048,-448.9999999999994,91.99999999999208,,-553.9999999999607
2018.08.14,-82.00000000000429,-584.9999999999911,-560.0000000000049,426.00000000000193,-700.999999999996,341.99999999999784,439.99999999999596,546.0000000000065,-13.999999999991797,241.00000000000233,-163.99999999999747,801.9999999999925,-277.00000000001614,-819.0000000000142,-200.00000000000017,-899.0000000000009,188.0000000000024,503.0000000000001,-487.0000000000041,-23.00000000000635,,-1323.0000000000282
2018.08.14,12.000000000000899,-625.9999999999932,-570.9999999999882,441.0000000000025,-692.0000000000038,356.00000000000074,446.9999999999974,690.0000000000119,-112.000000000001,215.99999999999397,-119.99999999999788,1026.9999999999868,-239.00000000001143,-1012.0000000000128,-184.99999999999073,-966.0000000000082,195.99999999999795,551.0000000000019,-587.9999999999997,-17.000000000000348,,-1192.0000000000134
2018.08.14,12.999999999996348,-682.9999999999892,-560.9999999999893,611.0000000000042,-724.9999999999978,421.0000000000047,407.0000000000018,856.0000000000088,-173.00000000000094,207.00000000000162,-82.99999999999974,1317.9999999999836,-173.00000000000094,-1277.000000000017,-314.99999999999864,-1048.0000000000018,260.9999999999957,664.999999999992,-708.0000000000086,-84.0000000000063,,-1071.0000000000216
2018.08.14,78.00000000000028,-692.0000000000038,-519.9999999999872,625.0,-834.9999999999858,269.00000000000813,236.99999999999832,940.0000000000119,-229.00000000000142,131.99999999999878,-3.999999999992898,1383.9999999999861,-273.9999999999965,-1278.0000000000014,-404.9999999999887,-1109.0000000000089,260.9999999999957,659.9999999999966,-723.0000000000069,-112.000000000001,,-1594.9999999999782
2018.08.14,78.99999999999574,-771.9999999999949,-575.9999999999987,584.0000000000032,-794.9999999999901,339.0000000000004,297.0000000000139,888.0000000000052,-200.00000000000017,139.00000000000023,-39.999999999995595,1236.9999999999948,-278.00000000000045,-1258.0000000000036,-381.99999999999346,-1092.000000000013,263.00000000000523,611.9999999999948,-668.0000000000019,-117.00000000000044,,-1739.9999999999786
2018.08.14,-1.0000000000065512,-866.9999999999956,-431.0000000000036,566.0000000000025,-719.000000000003,252.0000000000078,147.00000000000824,782.0000000000107,-231.99999999999886,154.99999999999403,16.0000000000049,1039.999999999992,-392.00000000001455,-1505.0000000000007,-595.9999999999966,-1031.000000000006,143.00000000000068,581.9999999999936,-726.0000000000044,-100.00000000000009,,-2917.0000000000155
