date,USDJPY,NZDUSD,EURCHF,CHFJPY,NZDCHF,GBPAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.10.16,-60.000000000002274,41.000000000002146,36.999999999998145,42.00000000000159,22.999999999995246,-195.00000000001182,-25.99999999999625,78.00000000000296,-1.0000000000065512,-18.999999999991246,112.000000000001,,31.999999999992937
2017.10.16,-94.0000000000083,56.0000000000005,36.999999999998145,55.00000000000682,63.99999999999739,-83.00000000001084,-6.999999999990791,93.00000000000352,32.999999999994145,37.00000000000925,55.000000000005045,,246.0000000000049
2017.10.16,-135.00000000000512,19.00000000000235,9.999999999998899,177.0000000000067,80.99999999999774,-129.00000000000134,80.0000000000125,112.99999999999955,46.00000000000159,37.00000000000925,1.0000000000065512,,300.00000000002865
2017.10.16,-150.00000000000568,14.999999999998348,-9.999999999998899,147.00000000000557,107.99999999999699,-138.0000000000159,37.00000000000614,115.99999999999966,44.99999999999504,80.00000000000229,52.000000000007596,,301.9999999999912
2017.10.16,-162.00000000000614,46.00000000000159,26.999999999999247,205.0000000000125,121.99999999999989,-15.00000000000945,56.000000000011596,161.00000000000136,102.99999999999754,123.00000000000644,42.0000000000087,,708.0000000000234
2017.10.16,-91.00000000000819,60.00000000000449,4.999999999988347,189.00000000000716,100.99999999999554,-70.99999999999883,41.00000000001103,124.00000000000944,103.99999999999298,96.00000000000719,7.0000000000014495,,565.0000000000106
2017.10.16,-135.00000000000512,65.99999999999939,-45.000000000006146,191.0000000000025,134.0000000000008,-259.0000000000092,76.00000000000762,162.00000000000614,31.999999999998696,103.00000000000864,89.99999999999008,,414.9999999999934
2017.10.16,-261.0000000000099,79.00000000000685,-52.000000000007596,289.0000000000015,163.99999999999747,-263.00000000001324,144.00000000000546,267.0000000000101,29.000000000001247,150.00000000000568,153.00000000000313,,699.0000000000007
2017.10.16,-234.99999999999943,53.00000000000304,-72.0000000000054,201.00000000000762,161.99999999999548,-358.9999999999982,124.00000000000944,213.00000000000807,-69.00000000000794,111.00000000000554,232.00000000000998,,361.0000000000282
2017.10.16,-254.0000000000049,41.000000000002146,-55.000000000005045,189.00000000000716,180.0000000000024,-307.00000000001285,118.00000000000921,216.99999999999875,-4.000000000004,121.99999999999989,154.99999999999403,,401.9999999999868
2017.10.16,-279.0000000000106,0.0,-69.00000000000794,183.00000000000693,156.00000000000057,-306.00000000000625,125.0,188.0000000000024,22.999999999995246,86.0000000000083,80.99999999999774,,187.99999999998641
2017.10.16,-213.99999999999864,30.000000000007798,-58.000000000002494,180.00000000000682,154.99999999999403,-234.00000000000088,103.9999999999992,177.0000000000067,59.99999999999339,94.00000000000519,52.99999999999194,,347.000000000003
2017.10.16,-203.00000000000296,-20.999999999993246,-46.999999999997044,142.00000000001012,115.99999999999389,-287.9999999999994,54.000000000002046,109.99999999999943,48.99999999999905,69.00000000000794,29.999999999996696,,11.000000000016534
2017.10.16,-150.00000000000568,38.0000000000047,-34.000000000000696,126.00000000000477,151.9999999999966,-348.9999999999993,45.000000000001705,140.00000000000057,9.999999999998899,112.000000000001,130.0000000000079,,220.0000000000104
2017.10.16,-149.0000000000009,47.00000000000814,-35.00000000000725,146.0000000000008,151.00000000000114,-375.9999999999986,57.00000000000216,149.0000000000009,-9.00000000000345,109.00000000000354,148.99999999999915,,239.00000000000566
2017.10.16,-155.00000000000114,26.999999999999247,-87.99999999999919,108.00000000000409,156.00000000000057,-415.0000000000098,63.00000000000239,134.00000000000034,-31.000000000003247,84.0000000000063,140.0000000000068,,23.00000000000638
2017.10.16,-135.00000000000512,56.0000000000005,-80.00000000001339,59.00000000001171,202.9999999999976,-327.00000000001063,39.00000000000148,153.0000000000058,-3.0000000000085514,130.0000000000079,163.00000000000205,,257.9999999999893
2017.10.16,-123.00000000000466,47.00000000000814,-8.000000000008,39.00000000000148,197.99999999999818,-249.00000000001032,20.000000000010232,128.0000000000001,0.999999999995449,123.00000000000644,153.00000000000313,,329.00000000000017
2017.10.16,-28.000000000005798,113.00000000000753,51.99999999998539,-53.999999999987836,263.0000000000021,-90.99999999999665,-10.99999999999568,136.0000000000099,-2.000000000002,163.00000000000205,205.99999999999508,,747.0000000000141
2017.10.16,-29.000000000010573,69.00000000000794,86.99999999999264,-87.99999999999386,239.0000000000003,-153.00000000000313,-0.999999999990564,88.99999999999864,-14.999999999998348,103.00000000000864,144.99999999999514,,446.0000000000068
2017.10.16,113.99999999999011,156.00000000000057,78.99999999998464,-150.99999999999625,271.9999999999945,-331.0000000000146,-91.99999999999875,82.99999999999841,71.99999999999429,185.00000000000182,146.00000000000168,,532.9999999999565
2017.10.16,51.9999999999925,126.99999999999933,156.00000000000057,-18.000000000000682,205.99999999999508,-310.0000000000103,-132.99999999999557,96.00000000000364,127.99999999999478,241.00000000000233,154.99999999999403,,699.9999999999757
2017.10.16,10.99999999999568,135.00000000000733,232.99999999999432,58.000000000006935,190.99999999999673,-297.9999999999983,-128.99999999999068,133.00000000000978,136.99999999999824,279.00000000000705,191.99999999999218,,942.0000000000192
2017.10.16,-40.99999999999682,109.99999999999899,160.99999999998892,53.00000000001148,200.99999999999562,-455.0000000000054,-111.99999999999477,143.00000000000068,91.99999999999208,274.00000000000756,235.99999999999176,,661.9999999999901
2017.10.16,28.999999999996362,195.00000000000074,188.9999999999947,5.000000000009663,268.99999999999704,-451.0000000000014,-143.00000000000068,185.00000000000227,104.99999999999955,352.00000000000784,310.9999999999946,,1046.0000000000007
2017.10.16,-31.00000000000591,201.00000000000674,81.9999999999821,-35.99999999998715,336.9999999999984,-417.0000000000007,-134.00000000000034,237.99999999999955,108.99999999999244,400.00000000000034,367.99999999999056,,1116.999999999976
2017.10.16,-58.000000000006935,151.00000000000114,-2.999999999997449,2.0000000000095497,283.99999999999534,-492.0000000000035,-231.99999999999932,204.00000000000773,142.99999999999312,458.9999999999983,395.99999999999636,,853.9999999999943
2017.10.16,-3.0000000000001137,175.00000000000293,41.000000000002146,8.000000000009777,264.999999999993,-570.0000000000039,-295.99999999999227,186.9999999999976,195.00000000000074,506.0000000000064,405.9999999999952,,914.0000000000116
2017.10.16,51.00000000000193,187.00000000000384,-39.00000000001125,-15.999999999991132,261.99999999999557,-562.0000000000181,-439.9999999999977,164.00000000000148,332.99999999999443,624.0000000000023,394.9999999999898,,958.9999999999711
2017.10.16,49.99999999999716,229.00000000000142,37.99999999998249,-6.000000000000227,297.9999999999983,-506.0000000000064,-501.99999999999534,213.00000000000807,393.9999999999944,742.0000000000093,462.9999999999912,,1412.9999999999802
2017.10.16,-60.000000000002274,169.00000000000804,7.0000000000014495,51.00000000000193,263.99999999999756,-402.9999999999978,-341.99999999999875,195.0000000000074,327.99999999999494,589.0000000000061,360.9999999999891,,1159.0000000000077
2017.10.16,-20.000000000010232,218.00000000000708,-12.000000000012001,24.00000000000091,310.9999999999946,-94.00000000001629,-424.99999999999716,248.00000000000466,361.0000000000002,704.0000000000047,459.99999999999375,,1774.99999999997
2017.10.16,-67.99999999999784,170.99999999999892,-32.0000000000098,9.000000000000341,304.9999999999997,-217.0000000000005,-356.9999999999993,228.9999999999992,317.0000000000006,618.0000000000074,407.0000000000018,,1382.0000000000005
2017.10.16,-22.00000000000557,139.00000000000023,-29.999999999996696,-25.99999999999625,265.99999999999955,-336.00000000000296,-423.9999999999924,162.00000000000614,334.9999999999964,608.0000000000085,371.99999999999454,,1044.0000000000116
2017.10.16,24.999999999991473,140.0000000000068,26.999999999999247,-42.999999999992156,248.99999999999923,-408.00000000000836,-494.99999999999034,129.0000000000049,329.999999999997,644.0000000000001,421.99999999998903,,1019.9999999999968
2017.10.16,42.999999999992156,102.99999999999754,107.99999999999699,-21.000000000000796,187.9999999999993,-467.0000000000174,-494.99999999999034,76.99999999999818,298.9999999999937,586.0000000000088,377.9999999999894,,798.9999999999675
2017.10.16,81.00000000000307,106.00000000000608,171.99999999999437,185.00000000000227,42.999999999993044,-367.0000000000062,-453.9999999999935,52.00000000000671,242.99999999999324,513.0000000000078,356.00000000000074,,930.0000000000077
2017.10.16,52.99999999999727,96.00000000000719,181.9999999999933,166.00000000001103,61.999999999995396,-606.0000000000176,-450.9999999999934,60.000000000002274,179.99999999999127,521.0000000000048,435.9999999999919,,698.9999999999833
2017.10.16,12.999999999991019,114.99999999999844,144.99999999999514,177.0000000000067,95.00000000000064,-580.0000000000027,-440.9999999999883,109.00000000000887,212.00000000000108,568.0000000000018,462.0000000000068,,875.0000000000196
2017.10.16,19.99999999999602,133.00000000000534,117.99999999999588,151.00000000001046,129.00000000000134,-524.9999999999977,-376.99999999999534,124.00000000000944,181.9999999999933,520.0000000000093,432.9999999999945,,908.0000000000225
2017.10.16,-177.99999999999727,70.99999999999883,51.000000000001044,228.9999999999992,142.99999999999312,-432.0000000000102,-210.99999999999852,198.99999999999807,103.99999999999298,434.000000000001,419.9999999999982,,829.9999999999765
2017.10.16,-126.00000000000477,70.99999999999883,56.99999999999594,194.00000000000261,130.99999999999224,-236.99999999999832,-240.99999999999966,158.00000000000125,92.99999999999864,416.00000000000523,411.0000000000058,,926.9999999999978
2017.10.16,-299.0000000000066,21.00000000000435,18.999999999991246,263.00000000000523,141.99999999999767,-84.0000000000174,-62.99999999998818,225.9999999999991,-9.00000000000345,317.0000000000006,401.00000000000693,,933.9999999999895
2017.10.16,-417.0000000000016,-24.999999999997247,62.99999999999084,356.00000000000875,112.000000000001,-324.9999999999975,-7.999999999995566,255.00000000000966,-24.000000000001798,299.00000000000483,397.0000000000029,,683.0000000000243
2017.10.16,-415.9999999999968,-27.999999999994696,51.99999999998539,344.0000000000083,119.99999999999788,-350.00000000000585,-36.000000000001364,254.0000000000049,-3.0000000000085514,322.00000000000006,404.0000000000044,,662.9999999999936
2017.10.16,-395.00000000001023,-8.999999999992347,92.00000000000318,368.0000000000092,108.99999999999244,-350.00000000000585,-16.999999999995907,261.0000000000099,-26.999999999999247,312.00000000000114,417.0000000000007,,761.000000000013
2017.10.16,-368.9999999999998,-8.999999999992347,82.99999999998863,381.0000000000002,83.9999999999952,-392.9999999999989,-34.99999999999659,242.00000000000443,-16.0000000000049,308.00000000000824,401.00000000000693,,677.0000000000111
2017.10.16,-404.0000000000106,-29.999999999996696,120.99999999999334,395.00000000001023,75.9999999999983,-295.0000000000008,-9.999999999990905,259.00000000000034,-58.000000000002494,273.000000000001,439.99999999999596,,766.9999999999977
2017.10.17,-371.0000000000093,35.00000000000725,85.99999999998609,365.99999999999966,124.99999999999733,-323.0000000000066,-22.999999999996135,296.99999999999704,-21.999999999999797,348.00000000000387,458.00000000000284,,975.9999999999823
2017.10.17,-361.0000000000042,204.99999999999963,103.99999999999298,359.00000000000887,288.9999999999948,-274.00000000001864,-27.999999999991587,478.00000000000864,12.000000000000899,555.0000000000055,672.9999999999902,,2011.999999999987
