date,USDJPY,NZDUSD,EURCHF,CHFJPY,NZDCHF,GBPAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.10.16,-67.00000000000728,-15.999999999993797,-56.000000000011596,-62.99999999998818,-2.999999999997449,-209.9999999999991,-73.99999999999807,-0.999999999990564,-59.000000000009045,-119.99999999999788,0.0,,-668.999999999993
2017.10.16,-117.00000000000443,-15.999999999993797,-33.00000000001635,28.000000000005798,0.999999999995449,-211.00000000000563,-44.999999999987494,31.00000000000591,-50.0000000000056,-66.99999999999484,15.999999999993797,,-463.00000000000716
2017.10.16,-179.00000000000205,-48.99999999999905,0.0,71.00000000001216,-1.0000000000065512,-223.00000000001762,-4.9999999999954525,19.000000000005457,17.000000000000348,-39.999999999995595,-127.99999999999478,,-517.9999999999931
2017.10.16,-195.0000000000074,0.0,-14.000000000002899,141.00000000000534,65.99999999999939,-192.00000000001438,29.000000000010573,103.9999999999992,31.999999999998696,37.00000000000925,-4.000000000004,,3.999999999993772
2017.10.16,-168.00000000000637,14.000000000002899,-11.00000000000545,139.00000000001,81.9999999999932,-152.0000000000188,27.000000000001023,111.0000000000042,36.999999999998145,74.00000000000739,15.00000000000945,,167.99999999999568
2017.10.16,-170.0000000000017,23.00000000000635,-18.0000000000069,152.00000000000102,83.9999999999952,-97.00000000001374,13.00000000000523,115.99999999999966,92.99999999999864,82.99999999999974,-45.000000000006146,,233.99999999997738
2017.10.16,-136.0000000000099,58.000000000002494,-57.00000000001815,165.00000000000625,100.99999999999554,-266.0000000000107,35.0000000000108,123.00000000000466,27.999999999994696,86.0000000000083,2.999999999997449,,139.99999999998147
2017.10.16,-290.9999999999968,53.00000000000304,-63.99999999999739,185.00000000000227,129.00000000000134,-360.0000000000048,76.00000000000762,156.0000000000059,-8.000000000008,94.00000000000519,89.99999999999008,,60.00000000000841
2017.10.16,-296.0000000000065,13.00000000000745,-92.00000000000318,198.0000000000075,130.99999999999224,-395.000000000012,114.00000000000432,180.99999999999739,-69.00000000000794,82.00000000000429,140.99999999999113,,7.999999999974733
2017.10.16,-265.00000000000057,14.000000000002899,-89.00000000000574,153.0000000000058,136.00000000000279,-380.00000000000256,96.00000000000364,174.0000000000066,-77.00000000000485,68.00000000000139,136.00000000000279,,-33.99999999998781
2017.10.16,-290.9999999999968,-21.999999999999797,-82.00000000000429,157.0000000000107,139.00000000000023,-384.00000000000654,109.99999999999943,159.9999999999966,-51.000000000001044,60.99999999999994,70.99999999999883,,-132.00000000000276
2017.10.16,-283.00000000000125,-12.000000000000899,-79.00000000000685,161.00000000000136,131.99999999999878,-317.0000000000117,91.99999999999875,156.0000000000059,15.999999999993797,74.00000000000739,25.00000000000835,,-35.000000000006374
2017.10.16,-225.00000000000853,-27.999999999994696,-63.99999999999739,130.00000000000966,103.99999999999298,-317.0000000000117,52.00000000000671,99.00000000000375,18.999999999991246,53.999999999998494,28.000000000005798,,-148.00000000000367
2017.10.16,-204.00000000000773,-24.999999999997247,-58.000000000002494,115.99999999999966,103.99999999999298,-381.0000000000091,22.00000000000557,87.0000000000033,7.0000000000014495,64.0000000000085,25.00000000000835,,-242.99999999999665
2017.10.16,-158.00000000000125,33.000000000005244,-52.000000000007596,103.00000000000864,139.00000000000023,-397.0000000000029,27.000000000001023,126.00000000000477,-26.000000000003798,102.00000000000209,117.99999999999588,,15.000000000002345
2017.10.16,-168.00000000000637,21.999999999999797,-95.00000000000064,91.99999999999875,139.99999999999568,-428.00000000000614,43.00000000000637,114.00000000000432,-57.00000000000705,69.00000000000794,129.00000000000134,,-139.000000000006
2017.10.16,-171.99999999999704,12.000000000000899,-90.00000000001229,59.00000000001171,137.9999999999937,-453.0000000000145,38.000000000010914,118.99999999999977,-59.000000000009045,69.00000000000794,120.99999999999334,,-218.00000000001455
2017.10.16,-149.0000000000009,13.00000000000745,-101.00000000001774,23.000000000010346,163.99999999999747,-323.0000000000066,3.0000000000001137,97.99999999999898,-8.000000000008,104.00000000000409,96.00000000000719,,-80.00000000000765
2017.10.16,-137.00000000000045,36.999999999998145,-36.999999999998145,-69.99999999999318,195.9999999999962,-253.00000000001432,-18.999999999991246,126.00000000000477,-25.00000000000835,116.00000000000499,123.00000000000644,,57.00000000000483
2017.10.16,-45.000000000001705,63.99999999999739,34.000000000000696,-122.99999999999045,231.99999999999886,-195.00000000001182,-69.99999999999318,84.00000000000318,-28.000000000005798,91.00000000000774,133.00000000000534,,177.0000000000103
2017.10.16,-42.00000000000159,47.00000000000814,22.999999999995246,-165.99999999999682,195.9999999999962,-431.0000000000036,-99.99999999999432,14.000000000010004,-41.000000000002146,58.000000000002494,55.99999999998939,,-385.999999999997
2017.10.16,36.99999999999193,111.00000000000554,63.99999999999739,-147.99999999999613,200.00000000000017,-354.0000000000099,-132.99999999999557,67.00000000000728,65.99999999999939,153.99999999999858,96.99999999999153,,160.99999999999017
2017.10.16,-2.0000000000095497,109.99999999999899,153.00000000000313,-42.999999999992156,186.99999999999272,-331.0000000000146,-159.9999999999966,94.0000000000083,101.99999999999099,219.00000000000253,126.0000000000039,,454.9999999999876
2017.10.16,-75.00000000000284,92.00000000000318,136.00000000000279,44.00000000001114,141.99999999999767,-476.0000000000098,-131.9999999999908,100.99999999999909,73.99999999999629,226.00000000000398,171.00000000001003,,303.0000000000208
2017.10.16,-42.00000000000159,106.00000000000608,146.00000000000168,-15.999999999991132,197.00000000000273,-546.000000000002,-158.00000000000125,137.00000000000045,59.99999999999339,269.00000000000813,226.99999999999943,,380.00000000001586
2017.10.16,-52.99999999999727,148.0000000000037,58.000000000002494,-50.99999999998772,263.0000000000021,-501.0000000000181,-141.9999999999959,173.00000000000182,37.99999999999359,287.9999999999994,296.9999999999917,,517.9999999999958
2017.10.16,-81.00000000000307,130.0000000000079,-22.0000000000109,-51.9999999999925,276.9999999999939,-503.000000000009,-256.0000000000002,177.0000000000067,82.99999999999974,362.00000000000676,340.00000000000693,,455.00000000000625
2017.10.16,-64.00000000000716,141.00000000000225,-14.000000000002899,-10.99999999999568,251.99999999999667,-646.0000000000132,-315.9999999999883,168.99999999999693,120.99999999999334,435.0000000000076,374.999999999992,,441.9999999999816
