date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,GBPAUD,EURJPY,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.06.27,161.99999999999548,419.9999999999982,-200.9999999999934,65.99999999999939,-833.000000000017,459.0000000000032,103.00000000000864,337.99999999999386,582.9999999999984,238.0000000000049,295.0000000000017,-90.99999999999665,4.000000000004,,1543.0000000000007
2016.06.27,146.00000000000168,366.999999999984,-360.99999999999,82.99999999999974,-875.0000000000035,564.9999999999977,97.00000000000264,411.99999999999017,691.0000000000025,167.9999999999904,418.00000000000637,-14.000000000002899,55.000000000005045,,1751.9999999999839
2016.06.27,197.99999999999818,532.9999999999835,-617.999999999995,168.99999999999693,-947.000000000009,954.0000000000077,56.0000000000005,259.9999999999936,1152.000000000001,251.00000000000122,703.000000000003,-339.0000000000004,-93.99999999999409,,2277.999999999987
2016.06.27,275.000000000003,693.9999999999947,-772.9999999999961,146.00000000000168,-1016.0000000000169,1234.0000000000089,131.99999999999878,-133.00000000000534,1472.999999999999,527.9999999999951,790.0000000000063,-409.99999999999926,-164.99999999999292,,2774.9999999999973
2016.06.27,153.00000000000313,401.99999999999125,-554.9999999999926,180.99999999999784,-868.000000000002,878.0000000000001,-34.99999999999615,397.99999999998727,939.9999999999977,58.000000000002494,659.9999999999966,-383.99999999999545,-186.99999999998164,,1641.0000000000084
2016.06.27,114.00000000000298,365.99999999999966,-702.9999999999887,80.00000000000229,-880.0000000000141,986.0000000000042,-41.9999999999976,7.0000000000014495,1054.000000000002,207.00000000000162,671.999999999997,-180.99999999999784,-78.00000000000028,,1602.000000000013
2016.06.27,-73.99999999999629,271.99999999998334,-775.9999999999962,-7.9999999999968985,-995.0000000000125,873.0000000000047,-73.00000000000084,229.99999999999687,1045.0000000000018,265.0000000000041,632.9999999999956,-243.99999999999977,-93.99999999999409,,1053.9999999999898
2016.06.27,-73.99999999999629,92.99999999998754,-731.9999999999993,-71.99999999999429,-817.000000000001,826.9999999999982,30.000000000007798,373.99999999998545,823.0000000000075,167.00000000000603,534.9999999999966,-307.99999999999716,-109.99999999998789,,736.0000000000132
2016.06.27,7.0000000000014495,88.99999999998354,-564.9999999999977,-156.00000000000057,-723.0000000000069,736.0000000000042,103.00000000000864,365.99999999999966,630.0000000000097,320.9999999999935,323.99999999999807,-186.99999999999272,-78.99999999998464,,866.0000000000163
2016.06.27,-60.99999999999994,-39.00000000001125,-243.99999999999977,-95.00000000000064,-673.9999999999968,347.0000000000084,151.00000000000114,238.99999999998923,147.00000000000557,28.000000000005798,150.00000000000568,-229.00000000000142,104.99999999999955,,-174.9999999999945
