names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['CADJPY'],100.0,0.4668470418470422,S
GBPUSD,20,['CHFJPY'],100.0,-0.3688703059066835,B
EURUSD,10,"['AUDJPY', 'CADJPY', 'CHFJPY', 'NZDJPY', 'EURJPY', 'GBPJPY']",100.0,-0.6638730158730162,B
USDJPY,10,"['EURUSD', 'USDCHF']",80.0,-1.0,B
USDCAD,10,"['USDCAD', 'GBPAUD']",100.0,-1.0,B
AUDUSD,10,['GBPUSD'],80.0,1.0,S
NZDUSD,10,"['NZDUSD', 'EURGBP']",100.0,-0.7146666666666667,B
CHFJPY,30,"['EURUSD', 'EURNZD', 'EURGBP', 'EURCAD', 'CADCHF', 'EURCHF']",80.0,-0.44,B
NZDCHF,10,['EURUSD'],80.0,-0.7070000000000002,B
EURGBP,15,"['GBPCHF', 'NZDUSD']",100.0,1.0,S
GBPJPY,30,['CHFJPY'],80.0,-0.4482348566652982,B
GBPCAD,15,['CADJPY'],80.0,-0.7372691197691197,B
GBPAUD,15,"['USDJPY', 'CADJPY']",80.0,-1.0,B
EURNZD,20,"['EURJPY', 'GBPJPY', 'CADJPY']",100.0,-0.5579009879009881,B
CADJPY,15,"['EURUSD', 'EURNZD', 'EURGBP', 'CADCHF']",100.0,-0.596,B
AUDJPY,20,"['EURUSD', 'EURNZD', 'EURGBP', 'USDCHF']",100.0,-0.977,B
NZDJPY,10,"['EURUSD', 'USDCHF']",100.0,-1.0,B
AUDCAD,10,['EURCHF'],80.0,0.982,S
NZDCAD,10,"['AUDCAD', 'GBPUSD']",80.0,-0.8,B
