names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,30,"['EURUSD', 'USDJPY', 'USDCHF', 'EURCAD']",100.0,-0.9,B
GBPUSD,10,['EURUSD'],80.0,-0.37992063492063516,B
EURUSD,20,"['GBPAUD', 'USDCHF']",100.0,-0.7125293595293597,B
USDCAD,20,"['GBPCAD', 'NZDCAD', 'USDCHF']",100.0,0.3823333333333334,S
AUDUSD,10,['GBPCAD'],80.0,-0.83,B
NZDUSD,20,"['AUDNZD', 'EURUSD', 'EURNZD']",80.0,0.8578095238095238,S
GBPCHF,10,['CHFJPY'],100.0,-1.0,B
EURCHF,10,['NZDJPY'],80.0,-0.5529523809523809,B
CADCHF,10,"['CHFJPY', 'NZDCHF', 'GBPAUD']",80.0,0.26,S
AUDCHF,10,"['AUDCHF', 'EURGBP', 'GBPCHF', 'EURAUD']",80.0,-0.13935714285714285,B
NZDCHF,20,"['AUDNZD', 'GBPUSD', 'AUDCHF', 'USDJPY', 'EURGBP', 'GBPCHF']",100.0,-0.48,B
EURGBP,10,['CHFJPY'],100.0,1.0,S
GBPJPY,10,['CHFJPY'],80.0,-0.5849126984126984,B
GBPAUD,10,['USDJPY'],80.0,-1.0,B
EURJPY,20,"['AUDUSD', 'NZDUSD', 'NZDCHF', 'USDCAD']",80.0,0.9706666666666667,S
EURCAD,10,"['CHFJPY', 'NZDCHF', 'GBPAUD']",80.0,-0.42,B
EURAUD,10,['NZDCHF'],80.0,-0.4446031746031746,B
CADJPY,10,"['AUDCAD', 'GBPCAD', 'CHFJPY']",80.0,0.24,S
AUDJPY,10,['GBPAUD'],80.0,1.0,S
NZDJPY,20,"['USDCHF', 'NZDUSD', 'USDJPY']",80.0,0.97,S
AUDCAD,15,['AUDNZD'],100.0,0.6539047619047621,S
NZDCAD,10,"['USDJPY', 'NZDUSD', 'AUDCAD']",100.0,0.26,S
AUDNZD,10,"['EURGBP', 'GBPCHF', 'AUDCHF', 'GBPUSD']",100.0,-0.3477142857142857,B
