date,GBPUSD,USDCAD,AUDUSD,GBPJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.06,-1044.0000000000005,-498.9999999999828,-570.9999999999993,-558.9999999999975,-182.00000000000216,-359.00000000000887,-240.99999999999966,,-3454.9999999999905
2021.04.06,-1036.999999999999,-519.9999999999872,-582.0000000000048,-546.999999999997,-181.0000000000116,-361.0000000000042,-257.99999999999557,,-3485.9999999999995
2021.04.06,-1041.000000000003,-515.9999999999832,-592.0000000000036,-509.9999999999909,-166.00000000001103,-335.9999999999985,-245.9999999999951,,-3406.9999999999854
2021.04.06,-1039.9999999999966,-522.9999999999845,-596.0000000000076,-503.9999999999907,-165.00000000000625,-344.99999999999886,-275.99999999999625,,-3448.999999999981
2021.04.06,-974.9999999999925,-497.99999999999847,-560.0000000000049,-531.0000000000059,-209.00000000000318,-368.9999999999998,-287.00000000000614,,-3429.000000000011
2021.04.06,-974.9999999999925,-493.99999999999443,-581.0000000000093,-608.0000000000041,-234.00000000000887,-412.00000000000614,-313.99999999999295,,-3618.000000000008
2021.04.06,-939.0000000000009,-469.99999999999267,-520.0000000000093,-483.0000000000041,-180.00000000000682,-320.99999999999795,-230.99999999999454,,-3144.0000000000064
2021.04.06,-914.9999999999991,-436.9999999999985,-479.0000000000072,-477.00000000000387,-173.00000000000182,-307.00000000000216,-215.0000000000034,,-3003.0000000000164
2021.04.06,-852.9999999999926,-411.99999999999017,-436.00000000000307,-510.9999999999957,-206.00000000000307,-281.9999999999965,-186.00000000000705,,-2885.999999999988
2021.04.06,-855.9999999999901,-378.999999999996,-403.0000000000089,-587.9999999999939,-203.00000000000296,-269.999999999996,-177.0000000000067,,-2875.9999999999945
2021.04.06,-834.0000000000014,-302.9999999999866,-357.00000000000733,-567.0000000000073,-177.0000000000067,-255.00000000000966,-173.00000000000182,,-2666.000000000021
2021.04.06,-910.9999999999951,-337.99999999999386,-404.99999999999983,-548.0000000000018,-160.0000000000108,-228.9999999999992,-183.9999999999975,,-2774.999999999998
2021.04.06,-968.9999999999976,-365.99999999999966,-487.0000000000041,-536.0000000000014,-120.00000000000455,-293.99999999999693,-180.99999999999739,,-2953.0000000000014
2021.04.06,-1017.9999999999856,-359.99999999998255,-479.0000000000072,-525.0000000000057,-68.00000000001205,-252.00000000000955,-150.00000000000568,,-2852.000000000008
2021.04.06,-1078.0000000000011,-379.99999999998033,-477.0000000000052,-576.9999999999982,-75.00000000000284,-250.0,-156.99999999999648,,-2993.9999999999836
2021.04.06,-1072.0000000000064,-434.9999999999854,-551.0000000000015,-552.9999999999973,-142.00000000001012,-338.99999999999864,-225.9999999999991,,-3317.999999999998
2021.04.06,-977.99999999999,-414.9999999999876,-530.0000000000082,-536.0000000000014,-145.00000000001023,-320.0000000000074,-215.99999999999397,,-3139.9999999999986
2021.04.06,-758.9999999999985,-280.9999999999979,-336.00000000000296,-387.00000000000045,-131.00000000000023,-191.0000000000025,-73.99999999999807,,-2159.000000000001
2021.04.06,-719.9999999999873,-322.00000000000006,-339.0000000000004,-396.99999999999136,-150.00000000000568,-192.00000000000728,-4.9999999999954525,,-2124.9999999999873
2021.04.06,-695.9999999999856,-329.99999999998585,-332.00000000001006,-302.99999999999727,-146.0000000000008,-171.99999999999704,1.0000000000047748,,-1977.9999999999718
2021.04.06,-493.99999999999443,-287.9999999999994,-295.0000000000008,-188.99999999999295,-189.00000000000716,-207.9999999999984,9.000000000000341,,-1653.9999999999927
2021.04.06,-482.00000000000466,-284.9999999999797,-286.00000000000847,-243.99999999999977,-193.00000000001205,-200.00000000000284,-1.0000000000047748,,-1691.000000000012
2021.04.06,-273.9999999999965,-218.99999999999142,-165.9999999999995,-54.000000000002046,-191.0000000000025,-106.00000000000875,69.99999999999318,,-940.0000000000075
2021.04.06,-289.0000000000059,-184.99999999999073,-147.00000000000824,-106.99999999999932,-180.00000000000682,-96.00000000000364,97.99999999999898,,-906.0000000000157
2021.04.06,-282.0000000000045,-134.99999999999625,-143.9999999999997,-143.00000000000068,-175.00000000001137,-114.00000000000432,78.99999999999352,,-914.0000000000233
2021.04.06,-263.99999999999756,-97.9999999999981,-204.00000000000418,-93.99999999999409,-145.00000000001023,-150.99999999999625,99.00000000000375,,-856.9999999999967
2021.04.06,-224.99999999998633,-38.99999999998904,-251.00000000000122,-6.000000000000227,-48.00000000000182,-167.0000000000016,105.99999999999454,,-629.9999999999857
2021.04.06,-380.00000000000256,-133.99999999998968,-351.0000000000013,150.00000000000568,57.999999999992724,-103.00000000000864,132.99999999999557,,-627.0000000000083
2021.04.06,-438.9999999999894,-187.99999999998818,-415.0000000000098,242.999999999995,128.0000000000001,-72.00000000000273,150.00000000000568,,-592.9999999999892
2021.04.06,-351.99999999999676,-150.99999999999002,-396.00000000000745,609.0000000000089,306.99999999998795,70.99999999999795,251.99999999999534,,339.9999999999958
2021.04.06,-480.99999999999807,-210.99999999998343,-445.0000000000065,621.0000000000093,313.99999999999295,72.99999999999329,326.9999999999982,,198.0000000000058
2021.04.06,-445.99999999999085,-255.99999999998957,-448.000000000004,569.0000000000168,275.99999999999625,45.99999999999227,263.00000000000523,,4.000000000026034
2021.04.06,-551.9999999999969,-251.99999999998556,-606.0000000000065,578.000000000003,271.0000000000008,-46.00000000000648,228.9999999999992,,-377.9999999999926
2021.04.06,-482.999999999989,-249.99999999999466,-587.0000000000042,662.0000000000061,349.9999999999943,-40.00000000000625,224.99999999999432,,-122.9999999999992
2021.04.06,-453.99999999999886,-301.99999999998005,-609.9999999999994,633.0000000000098,259.00000000000034,-109.00000000000887,206.99999999999363,,-375.9999999999833
2021.04.06,-384.9999999999909,-300.99999999999574,-593.0000000000102,687.0000000000118,262.00000000000045,-106.99999999999932,231.99999999999932,,-204.99999999998454
2021.04.06,-282.0000000000045,-236.99999999999832,-622.0000000000003,764.00000000001,287.9999999999967,-150.00000000000568,200.00000000000284,,-38.99999999999932
2021.04.06,-133.00000000000534,-205.99999999999508,-620.0000000000094,907.0000000000107,293.99999999999693,-165.00000000000625,185.00000000000227,,261.99999999999375
2021.04.06,-75.00000000000284,-7.0000000000014495,-564.000000000009,953.000000000003,420.99999999999227,-102.00000000000387,239.99999999999488,,865.9999999999729
2021.04.06,-131.99999999999878,-59.99999999999339,-636.0000000000032,949.0000000000123,420.99999999999227,-134.00000000000034,183.9999999999975,,592.0000000000064
2021.04.06,-163.00000000000205,-37.99999999998249,-661.0000000000005,919.0000000000111,431.99999999998795,-170.0000000000017,152.00000000000102,,471.0000000000134
2021.04.06,-171.99999999999437,37.00000000002035,-643.0000000000047,914.0000000000157,491.9999999999902,-153.0000000000058,135.99999999999568,,611.0000000000172
2021.04.06,-200.99999999998454,25.00000000000835,-641.0000000000027,901.0000000000105,493.9999999999998,-143.00000000000068,134.00000000000034,,569.000000000031
2021.04.06,-221.99999999998886,-17.999999999984695,-670.9999999999993,929.000000000002,501.99999999999534,-133.00000000000978,126.00000000000477,,513.0000000000194
2021.04.06,-231.99999999998778,-56.99999999999594,-665.9999999999999,987.9999999999995,545.9999999999923,-102.00000000000387,150.00000000000568,,627.00000000001
2021.04.07,-136.99999999998712,-79.99999999999119,-623.0000000000069,1048.0000000000018,536.9999999999919,-46.00000000000648,144.00000000000546,,843.0000000000075
2021.04.07,-123.00000000000644,-78.00000000000028,-633.0000000000058,1075.9999999999934,525.9999999999962,-73.99999999999807,131.00000000000023,,824.9999999999793
2021.04.07,-150.99999999999002,-27.999999999983594,-645.0000000000067,1062.0000000000118,527.9999999999916,-82.99999999999841,134.00000000000034,,817.000000000025
2021.04.07,-150.00000000000568,29.00000000001235,-634.0000000000013,1032.0000000000107,545.0000000000017,-60.000000000002274,146.0000000000008,,908.0000000000164
2021.04.07,-141.99999999999767,57.00000000001815,-607.0000000000019,1040.0000000000205,563.999999999993,-58.9999999999975,159.9999999999966,,1013.000000000031
2021.04.07,-202.9999999999976,23.00000000001745,-663.0000000000025,956.9999999999936,528.9999999999964,-127.00000000000955,78.99999999999352,,594.9999999999912
2021.04.07,-207.99999999998596,6.000000000017103,-654.0000000000101,855.9999999999945,478.9999999999992,-146.0000000000008,39.00000000000148,,372.00000000001546
2021.04.07,-239.99999999999577,69.00000000000794,-717.000000000001,836.0000000000127,497.99999999999045,-192.99999999999784,49.000000000006594,,302.0000000000231
2021.04.07,-289.0000000000059,-34.000000000000696,-758.0000000000031,939.9999999999977,576.9999999999982,-162.9999999999967,117.00000000000443,,389.9999999999941
2021.04.07,-285.99999999998624,8.000000000008,-739.0000000000008,1086.0000000000127,631.9999999999908,-91.99999999999875,182.00000000000216,,791.0000000000279
2021.04.07,-197.99999999998707,78.00000000000028,-656.000000000001,1066.0000000000025,637.0000000000005,-57.00000000000216,174.0000000000066,,1044.0000000000196
2021.04.07,-150.99999999999002,125.00000000001954,-582.0000000000048,1040.0000000000205,608.9999999999947,-33.00000000000125,179.00000000000205,,1187.000000000041
2021.04.07,-164.99999999999292,114.0000000000141,-565.0000000000044,962.9999999999939,573.9999999999981,-31.999999999996476,162.00000000000614,,1051.0000000000182
2021.04.07,-167.00000000000603,104.99999999999955,-561.0000000000003,953.000000000003,564.9999999999977,-37.00000000000614,146.0000000000008,,1003.9999999999885
2021.04.07,-191.99999999999218,127.00000000001043,-542.0000000000091,1013.0000000000052,631.0000000000002,24.999999999991473,170.0000000000017,,1232.0000000000077
2021.04.07,-201.99999999999108,109.00000000000354,-556.0000000000009,1002.0000000000095,620.9999999999951,15.999999999991132,167.0000000000016,,1157.000000000009
2021.04.07,-212.99999999999653,131.99999999999878,-582.0000000000048,980.0000000000182,592.9999999999893,-25.99999999999625,125.0,,1009.0000000000088
2021.04.07,-143.00000000000423,141.00000000001333,-567.0000000000064,993.9999999999998,595.9999999999894,-24.00000000000091,123.00000000000466,,1119.9999999999957
2021.04.07,-129.00000000000134,126.0000000000039,-621.0000000000049,1129.000000000019,638.9999999999958,-33.00000000000125,131.00000000000023,,1242.0000000000116
2021.04.07,173.00000000000094,345.0000000000175,-489.0000000000061,1355.9999999999945,744.9999999999903,60.000000000002274,248.99999999999523,,2438.9999999999945
2021.04.07,19.999999999997797,391.000000000008,-455.0000000000054,1081.0000000000173,730.9999999999945,87.0000000000033,269.999999999996,,2125.0000000000114
2021.04.07,-9.999999999998899,375.9999999999986,-392.00000000000347,1081.9999999999936,731.9999999999993,113.99999999999011,272.99999999999613,,2174.9999999999754
2021.04.07,-1.999999999990898,381.0000000000091,-360.0000000000048,992.0000000000186,685.9999999999928,194.00000000000261,308.00000000000693,,2199.0000000000346
2021.04.07,-202.9999999999976,243.99999999999977,-364.00000000000875,861.0000000000184,626.9999999999953,132.99999999999557,213.99999999999864,,1512.0000000000014
2021.04.07,-258.99999999998704,220.00000000002018,-361.0000000000002,756.0000000000002,597.999999999999,153.99999999999636,237.99999999999955,,1346.000000000028
2021.04.07,-269.9999999999925,236.99999999999832,-289.0000000000059,734.0000000000089,594.9999999999989,200.00000000000284,283.00000000000125,,1490.0000000000118
2021.04.07,-243.99999999999977,158.0000000000137,-292.00000000000335,943.000000000012,637.0000000000005,289.0000000000015,346.00000000000364,,1837.0000000000282
2021.04.07,-192.99999999999872,137.00000000000932,-299.00000000000483,960.000000000008,623.9999999999952,277.000000000001,358.99999999999466,,1865.0000000000045
2021.04.07,-139.00000000000023,215.00000000000963,-331.0000000000035,975.9999999999991,626.9999999999953,206.00000000000307,311.9999999999976,,1866.0000000000014
2021.04.07,-173.99999999998528,181.00000000000892,-371.00000000001023,963.9999999999986,625.0,195.99999999999795,313.0000000000024,,1734.0000000000123
2021.04.07,-31.999999999987594,279.00000000000705,-286.00000000000847,1057.0000000000164,646.9999999999914,236.99999999999477,375.0,,2277.0000000000136
2021.04.07,110.99999999999443,425.0000000000087,-200.00000000000017,1163.000000000011,726.9999999999897,289.0000000000015,370.9999999999951,,2886.0
2021.04.07,443.0000000000156,382.0000000000157,-254.00000000000978,1519.0000000000055,737.9999999999995,319.0000000000026,423.0000000000018,,3570.000000000031
2021.04.07,500.00000000001154,383.0,-258.0000000000027,1681.0000000000116,714.9999999999892,277.000000000001,415.9999999999968,,3714.0000000000073
2021.04.07,304.9999999999997,481.0000000000203,-365.99999999999966,1632.000000000005,849.9999999999943,259.00000000000034,439.9999999999977,,3601.000000000018
2021.04.07,168.99999999999693,320.00000000000915,-437.0000000000096,1557.0000000000164,864.9999999999949,240.99999999999966,445.99999999999795,,3161.0000000000055
2021.04.07,171.99999999999437,322.00000000000006,-445.0000000000065,1557.0000000000164,850.9999999999991,231.99999999999932,448.99999999999807,,3138.000000000001
2021.04.07,391.000000000008,440.00000000001813,-306.00000000000625,1735.0000000000136,875.0,334.99999999999375,521.0000000000008,,3991.000000000028
2021.04.07,514.0000000000144,448.000000000004,-268.0000000000016,1893.0000000000007,906.9999999999965,394.999999999996,599.0000000000038,,4488.000000000014
2021.04.07,600.0000000000006,414.00000000000324,-232.00000000000998,1990.000000000009,860.99999999999,423.0000000000018,602.9999999999944,,4658.999999999989
2021.04.07,673.9999999999968,402.0000000000135,-187.00000000000384,2016.999999999996,847.999999999999,462.99999999999386,593.0000000000035,,4809.999999999999
2021.04.07,655.0000000000056,373.00000000000114,-193.00000000000983,1921.0000000000207,786.0000000000014,414.0000000000015,555.9999999999974,,4512.000000000018
2021.04.07,617.0000000000009,379.0000000000182,-209.00000000000364,1896.000000000015,789.0000000000015,376.99999999999534,534.9999999999966,,4384.000000000024
2021.04.07,720.9999999999939,475.0000000000032,-117.00000000000044,1955.0000000000125,826.9999999999982,456.00000000000307,593.9999999999941,,4911.000000000004
2021.04.07,727.9999999999953,538.0000000000163,-76.0000000000094,1939.9999999999977,858.9999999999947,480.99999999999454,641.9999999999959,,5111.999999999985
2021.04.07,741.0000000000139,487.0000000000152,-81.00000000000884,1950.000000000017,837.9999999999939,491.9999999999902,689.9999999999977,,5117.000000000018
2021.04.07,737.9999999999942,447.0000000000196,-137.00000000000932,1961.0000000000127,793.9999999999969,426.00000000000193,623.9999999999952,,4853.000000000012
2021.04.07,717.9999999999964,379.0000000000182,-123.00000000000644,1908.0000000000155,739.9999999999949,426.9999999999925,579.9999999999983,,4629.000000000009
2021.04.08,729.0000000000018,361.0000000000113,-150.00000000000568,1905.0000000000011,745.9999999999951,402.9999999999916,578.000000000003,,4571.999999999998
2021.04.08,729.0000000000018,381.0000000000091,-96.00000000000719,1913.000000000011,756.9999999999908,460.9999999999985,596.0000000000036,,4741.000000000007
2021.04.08,727.0000000000109,406.00000000001745,-123.00000000000644,1876.0000000000048,744.9999999999903,408.00000000000125,590.0000000000034,,4629.000000000022
2021.04.08,719.000000000003,408.00000000000836,-136.00000000000279,1861.9999999999948,736.9999999999948,393.0000000000007,584.0000000000032,,4567.000000000002
2021.04.08,734.0000000000124,443.99999999999994,-114.00000000000298,1903.00000000002,774.9999999999915,435.99999999999284,632.9999999999956,,4811.000000000009
2021.04.08,670.9999999999993,431.0000000000036,-149.00000000001023,1835.000000000008,762.999999999991,393.0000000000007,566.0000000000025,,4509.999999999995
2021.04.08,665.0000000000044,424.00000000000216,-141.00000000000225,1805.0000000000068,743.9999999999998,390.99999999999113,566.9999999999931,,4454.9999999999945
2021.04.08,668.0000000000019,445.0000000000065,-161.00000000000003,1865.000000000009,793.9999999999969,403.99999999999636,617.0000000000044,,4632.000000000015
2021.04.08,703.0000000000092,493.0000000000101,-119.00000000000244,1963.9999999999986,864.9999999999949,475.9999999999991,653.9999999999964,,5036.0000000000055
2021.04.08,632.9999999999947,456.00000000001194,-136.00000000000279,1918.0000000000064,855.9999999999945,472.999999999999,594.9999999999989,,4795.000000000003
2021.04.08,622.9999999999958,490.0000000000126,-106.00000000000608,1924.0000000000066,875.9999999999906,521.0000000000008,656.9999999999965,,4984.999999999996
2021.04.08,551.0000000000126,424.00000000000216,-158.0000000000026,1843.999999999994,844.9999999999989,459.0000000000032,617.999999999995,,4583.000000000004
2021.04.08,504.0000000000156,385.00000000001313,-229.00000000000142,1831.9999999999936,838.9999999999986,402.000000000001,599.9999999999943,,4333.000000000015
2021.04.08,527.9999999999951,389.0000000000171,-223.00000000000654,1818.000000000012,817.9999999999978,399.0000000000009,596.9999999999942,,4326.000000000011
2021.04.08,479.0000000000072,368.00000000001273,-235.00000000000742,1789.0000000000157,818.9999999999884,385.9999999999957,575.9999999999934,,4182.0000000000055
2021.04.08,482.00000000000466,346.0000000000019,-275.000000000003,1790.0000000000205,822.9999999999933,387.999999999991,584.0000000000032,,4138.000000000011
2021.04.08,428.00000000000614,328.00000000001717,-339.0000000000004,1793.0000000000064,822.9999999999933,313.99999999999295,518.0000000000007,,3865.0000000000164
2021.04.08,422.9999999999956,291.00000000001904,-378.00000000000057,1813.0000000000166,800.9999999999877,278.99999999999636,484.99999999999943,,3714.0000000000146
2021.04.08,401.00000000000693,300.00000000001137,-370.00000000000364,1813.0000000000166,810.9999999999928,289.0000000000015,459.99999999999375,,3704.000000000019
2021.04.08,405.0000000000109,299.00000000000483,-359.0000000000093,1717.000000000013,792.9999999999922,265.99999999999113,460.9999999999985,,3582.0000000000014
2021.04.08,282.0000000000045,198.00000000000927,-470.00000000000375,1739.0000000000043,784.9999999999966,268.0000000000007,465.999999999994,,3268.000000000006
2021.04.08,415.0000000000098,274.00000000001864,-413.0000000000078,1920.000000000016,884.0000000000003,325.9999999999934,527.000000000001,,3933.000000000031
2021.04.08,453.0000000000145,363.0000000000022,-356.00000000000074,2058.9999999999973,977.9999999999944,421.99999999999704,614.9999999999949,,4533.999999999999
2021.04.08,642.0000000000092,420.00000000002035,-315.0000000000097,2332.999999999998,1056.999999999988,500.0,686.000000000007,,5323.000000000014
2021.04.08,682.0000000000048,394.00000000000546,-298.0000000000094,2283.0000000000155,964.9999999999892,474.00000000000375,665.9999999999968,,5166.0000000000055
2021.04.08,639.0000000000118,379.0000000000182,-306.00000000000625,2201.999999999998,957.9999999999984,438.0000000000024,623.9999999999952,,4934.000000000018
2021.04.08,577.0000000000052,312.00000000000114,-387.99999999999943,2168.0000000000064,941.9999999999931,379.99999999999545,576.9999999999982,,4568.0
2021.04.08,604.0000000000045,302.0000000000023,-395.0000000000009,2199.0000000000123,936.9999999999976,369.99999999999034,581.9999999999936,,4599.0
2021.04.08,622.0000000000115,314.99999999999864,-394.00000000000546,2278.00000000002,966.9999999999987,420.99999999999227,628.0000000000001,,4837.0000000000155
2021.04.08,408.00000000000836,151.00000000001222,-465.0000000000043,2408.0000000000155,1078.9999999999936,519.999999999996,665.9999999999968,,4767.000000000018
2021.04.08,425.0000000000087,157.00000000000713,-459.0000000000094,2455.0000000000127,1080.9999999999889,534.9999999999966,650.0000000000057,,4844.00000000001
2021.04.08,371.00000000001023,126.0000000000039,-456.00000000000085,2502.0000000000095,1085.9999999999986,582.9999999999984,665.0000000000063,,4877.000000000026
2021.04.08,407.0000000000018,163.00000000000205,-458.00000000000284,2588.9999999999986,1172.9999999999877,637.999999999991,670.0000000000017,,5181.99999999998
2021.04.08,466.9999999999952,173.00000000000094,-484.00000000000665,2652.0000000000155,1186.9999999999977,593.9999999999941,628.0000000000001,,5216.999999999996
2021.04.08,446.9999999999974,165.9999999999995,-476.0000000000098,2590.0000000000036,1164.0000000000014,602.9999999999944,596.0000000000036,,5089.99999999999
2021.04.08,512.0000000000014,144.0000000000108,-428.00000000000614,2605.9999999999945,1018.0000000000007,599.9999999999943,599.0000000000038,,5050.999999999999
2021.04.08,676.9999999999943,114.99999999999844,-386.0000000000086,2676.0000000000164,1003.0000000000001,575.9999999999934,605.000000000004,,5265.999999999997
