date,USDCHF,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.09,16.999999999989246,43.00000000001525,-218.00000000000708,-101.99999999999099,-144.0000000000108,59.000000000009045,36.0000000000027,-189.99999999999017,-58.000000000002494,306.9999999999906,-269.00000000000813,120.99999999999511,-448.000000000004,-181.00000000000892,-334.00000000000097,-138.00000000000477,,-1499.0000000000261
2020.03.09,349.99999999999477,285.00000000000193,-126.99999999999933,-76.99999999999375,327.99999999999494,86.99999999999264,407.99999999999727,121.00000000000443,172.00000000000549,568.9999999999973,-42.999999999993044,379.99999999999545,383.0,524.9999999999977,-370.9999999999991,-263.99999999999756,,2725.999999999999
2020.03.09,409.99999999999926,144.99999999999514,-128.00000000000588,-27.999999999994696,375.9999999999986,164.00000000000858,371.99999999999454,163.00000000000205,257.0000000000072,446.9999999999974,8.999999999992347,155.00000000000114,357.99999999999164,639.9999999999961,-282.0000000000045,-104.00000000000409,,2953.999999999975
2020.03.09,444.9999999999954,361.0000000000113,-173.00000000000094,-96.99999999999153,381.99999999999346,181.00000000000892,502.9999999999979,140.0000000000068,212.00000000000108,768.9999999999975,-72.99999999998974,120.99999999999511,282.0000000000045,479.99999999999153,-479.0000000000072,-341.0000000000024,,2713.000000000012
2020.03.09,120.99999999999334,70.0000000000145,-265.99999999999955,-223.99999999999088,143.00000000000423,-12.999999999996348,119.00000000000244,-161.00000000000003,-109.00000000000354,126.99999999998823,-638.9999999999895,80.99999999998886,-242.99999999999324,-173.00000000000094,-416.00000000000523,-326.0000000000041,,-1908.9999999999918
2020.03.09,110.99999999999443,191.00000000000784,-155.00000000000514,-152.99999999999204,161.99999999999548,63.99999999999739,170.00000000000347,-64.99999999999284,-53.00000000000304,236.99999999999832,-360.0000000000048,185.99999999999284,-97.9999999999981,-102.00000000000209,-343.9999999999999,-311.00000000000574,,-520.0000000000139
2020.03.09,142.99999999999312,251.00000000000122,-29.000000000001247,-58.99999999999794,89.99999999999008,-83.9999999999952,224.9999999999974,73.00000000000084,58.000000000002494,481.99999999998244,209.9999999999991,208.99999999998897,520.0000000000093,430.9999999999814,-214.99999999999852,-217.0000000000005,,2087.999999999953
2020.03.09,754.9999999999945,1073.0000000000127,1235.9999999999927,1078.0000000000011,963.0000000000027,170.00000000000347,1095.0000000000016,1670.0000000000048,1494.0000000000064,1478.999999999986,3912.0000000000045,1664.999999999992,4590.0000000000055,4319.999999999991,990.000000000002,807.9999999999976,,27298.0
2020.03.09,813.9999999999925,797.0000000000033,868.9999999999975,663.0000000000025,929.9999999999864,217.0000000000005,993.9999999999949,1326.000000000005,1144.0000000000007,1251.000000000002,2936.0000000000055,1670.9999999999923,3620.000000000001,3285.999999999989,666.9999999999953,409.99999999999926,,21594.99999999997
2020.03.09,194.99999999998963,687.0000000000153,492.999999999999,428.00000000000614,324.9999999999975,-197.00000000000273,487.0000000000041,604.0000000000045,546.000000000002,807.9999999999865,1461.0000000000011,1477.9999999999945,2150.999999999992,2092.999999999989,221.99999999999997,173.9999999999964,,11954.999999999975
2020.03.09,150.99999999999002,517.9999999999962,465.9999999999998,341.0000000000024,283.99999999999534,-32.999999999994145,385.99999999999744,564.000000000009,446.9999999999974,551.9999999999969,1333.9999999999907,1482.99999999999,1750.000000000007,1498.9999999999836,300.99999999999574,166.99999999999494,,10209.999999999953
2020.03.09,675.9999999999989,418.0000000000073,747.9999999999931,651.0000000000016,851.9999999999861,181.00000000000892,727.9999999999953,1130.0000000000089,1068.9999999999977,578.9999999999961,2378.9999999999977,1513.999999999996,3103.9999999999955,3004.999999999991,756.0000000000011,670.9999999999993,,18460.999999999978
2020.03.09,662.9999999999914,609.9999999999994,690.0000000000017,581.0000000000093,912.0000000000017,248.00000000000378,795.0000000000013,1100.000000000001,988.0,712.9999999999859,2063.000000000015,1350.999999999999,2794.0000000000077,2610.9999999999854,549.9999999999949,446.9999999999974,,17115.999999999993
