date,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,CADJPY,empty,sum
2021.10.11,0.0,-62.000000000006494,-22.0000000000109,-58.000000000002494,0.0,0.0,-130.99999999999224,-129.00000000000134,-2.999999999985903,0.0,,-404.99999999999943
2021.10.11,97.00000000000841,-53.999999999998494,45.99999999999049,-55.000000000005045,153.99999999999636,83.9999999999952,-132.99999999999423,-135.00000000000733,145.00000000001023,103.9999999999992,,252.9999999999948
2021.10.11,123.00000000000466,-36.0000000000138,106.99999999999044,-117.99999999999588,253.0000000000001,69.9999999999923,-131.99999999999878,-140.0000000000068,245.00000000000455,147.99999999999613,,519.9999999999729
2021.10.11,158.00000000000125,-121.00000000001555,153.9999999999875,-111.00000000001664,286.00000000000136,78.00000000000028,-119.99999999999788,-142.00000000000878,260.9999999999957,152.00000000000102,,594.9999999999483
2021.10.11,140.00000000000057,-103.00000000000864,148.99999999999915,-96.00000000000719,268.99999999999125,112.000000000001,-127.99999999999478,-138.00000000000477,215.0000000000034,158.99999999999181,,578.9999999999718
2021.10.11,139.00000000001,-160.00000000000458,192.99999999999872,-117.99999999999588,199.99999999998863,119.99999999999788,-148.99999999999915,-126.0000000000039,182.99999999999272,110.99999999999,,392.9999999999744
2021.10.11,72.00000000000273,-161.99999999999548,177.99999999998929,-120.00000000000898,219.99999999999886,95.99999999999609,-210.99999999999451,-109.00000000000354,247.0000000000141,121.99999999999989,,332.9999999999984
2021.10.11,88.00000000000807,9.999999999998899,286.00000000000847,-154.0000000000097,268.0000000000007,156.99999999999602,-292.9999999999988,-67.00000000000594,377.00000000000955,196.99999999998852,,868.9999999999958
2021.10.11,192.00000000000728,9.999999999998899,395.99999999999636,-173.00000000000094,303.99999999998784,205.99999999999508,-319.99999999999807,-36.0000000000027,551.0000000000161,283.00000000000125,,1413.0000000000014
2021.10.11,240.99999999999966,68.00000000000139,451.0000000000014,-192.99999999999872,348.99999999998954,251.00000000000122,-357.99999999999164,-12.000000000000899,673.0000000000018,371.9999999999999,,1842.0000000000036
2021.10.11,267.0000000000101,31.999999999987594,448.9999999999883,-214.00000000000307,347.999999999999,236.00000000000287,-326.9999999999995,-6.0000000000060005,701.9999999999982,352.99999999999443,,1839.9999999999718
2021.10.11,322.00000000000273,48.000000000003595,522.0000000000002,-236.99999999999832,364.9999999999949,282.99999999999994,-342.9999999999933,1.999999999990898,780.0000000000011,419.9999999999875,,2161.999999999989
2021.10.11,423.0000000000018,-4.000000000004,541.9999999999981,-267.0000000000172,429.9999999999926,270.99999999999903,-316.99999999998954,-3.0000000000085514,896.000000000015,487.99999999999955,,2458.999999999987
2021.10.11,539.0000000000015,34.99999999998504,482.00000000000466,-253.00000000001432,552.9999999999973,290.00000000000136,-298.9999999999937,-44.0000000000107,1015.0000000000148,596.9999999999942,,2914.99999999998
2021.10.11,513.0000000000052,29.999999999996696,452.00000000000796,-243.99999999999977,534.9999999999966,269.9999999999925,-296.9999999999917,-40.00000000000669,950.9999999999934,558.9999999999975,,2728.999999999992
2021.10.11,522.0000000000056,24.999999999986144,466.9999999999952,-231.0000000000034,548.0000000000018,274.9999999999919,-274.9999999999919,-33.000000000005244,955.0000000000125,553.9999999999878,,2806.9999999999804
2021.10.11,541.000000000011,36.999999999998145,499.000000000005,-233.00000000001654,602.9999999999944,269.9999999999925,-286.99999999999284,-20.0000000000089,1055.0000000000068,591.9999999999987,,3056.9999999999877
2021.10.11,548.0000000000018,41.000000000002146,503.000000000009,-232.00000000000998,600.9999999999991,271.9999999999945,-317.9999999999961,-10.000000000010001,1062.0000000000118,589.9999999999892,,3056.9999999999914
2021.10.11,536.0000000000014,85.00000000000173,507.9999999999973,-216.00000000001617,680.9999999999974,251.00000000000122,-335.99999999999187,-7.0000000000014495,1206.9999999999936,637.999999999991,,3346.9999999999745
2021.10.11,541.000000000011,46.999999999997044,543.999999999989,-218.00000000000708,707.9999999999984,205.99999999999508,-287.9999999999994,12.999999999996348,1289.0000000000157,597.999999999999,,3439.9999999999955
2021.10.11,565.0000000000119,75.00000000000284,360.0000000000048,-167.00000000000603,795.0000000000017,202.9999999999976,-279.99999999999136,0.999999999995449,1329.0000000000077,690.9999999999883,,3572.0000000000127
2021.10.11,655.0000000000011,72.0000000000054,251.00000000000122,-77.00000000001594,935.9999999999928,161.00000000000003,-318.99999999999153,-42.0000000000087,1169.0000000000111,696.9999999999885,,3502.999999999984
2021.10.11,687.0000000000118,31.000000000003247,144.99999999999514,-53.00000000001415,963.9999999999986,112.99999999999643,-323.99999999999096,-35.00000000000725,1302.9999999999973,775.9999999999962,,3606.9999999999864
2021.10.11,749.0000000000094,56.99999999999594,235.99999999999176,-56.99999999999594,1031.9999999999964,144.99999999999514,-350.9999999999902,-15.00000000000945,1332.9999999999984,783.0000000000013,,3911.9999999999927
2021.10.11,800.0000000000114,70.99999999999883,222.99999999999542,-15.00000000000945,990.9999999999997,227.99999999999488,-402.9999999999978,-28.000000000005798,1248.9999999999952,857.9999999999899,,3973.9999999999727
2021.10.11,838.9999999999986,72.99999999998974,201.99999999999108,-63.99999999999739,927.9999999999973,271.9999999999945,-418.9999999999916,-62.000000000006494,1137.0000000000005,852.9999999999944,,3758.9999999999704
2021.10.11,771.0000000000008,83.9999999999952,171.99999999999437,-66.00000000001049,940.9999999999883,234.00000000000088,-386.9999999999929,-62.000000000006494,1120.0000000000045,810.9999999999928,,3617.999999999967
2021.10.11,779.0000000000106,45.99999999999049,164.99999999999292,-12.999999999996348,994.9999999999903,149.99999999999457,-295.99999999999625,-57.00000000000705,1170.9999999999923,785.9999999999872,,3725.999999999959
2021.10.11,768.0000000000007,49.99999999999449,137.9999999999937,-12.000000000012001,1055.9999999999973,173.00000000000094,-236.99999999999832,-81.00000000000884,1242.999999999995,813.999999999993,,3911.9999999999554
2021.10.11,784.000000000006,28.000000000005798,134.99999999999625,-33.00000000001635,1055.9999999999973,129.9999999999968,-245.99999999999068,-92.00000000000318,1216.0000000000082,783.9999999999918,,3761.999999999992
2021.10.11,782.0000000000107,-15.999999999993797,180.0000000000024,-46.999999999997044,1073.9999999999982,90.0000000000012,-253.99999999999866,-54.00000000000959,1289.999999999992,741.9999999999902,,3786.9999999999955
2021.10.11,960.9999999999985,-42.0000000000087,188.9999999999947,-24.000000000001798,1257.9999999999955,119.00000000000244,-253.99999999999866,-57.00000000000705,1536.0000000000014,881.9999999999908,,4567.999999999966
2021.10.11,951.0000000000076,-46.999999999997044,121.99999999999989,1.999999999990898,1250.0,119.00000000000244,-254.99999999999412,-77.00000000000485,1417.0000000000016,879.9999999999955,,4362.000000000002
2021.10.11,946.0000000000122,14.000000000002899,72.0000000000054,9.999999999998899,1334.9999999999936,63.00000000000195,-263.99999999999756,-94.00000000000519,1451.9999999999982,919.9999999999875,,4453.999999999997
2021.10.11,998.0000000000047,97.9999999999981,78.00000000000028,1.999999999990898,1475.999999999999,80.99999999999774,-371.99999999999454,-82.00000000000429,1700.000000000017,1000.9999999999906,,4980.0
2021.10.11,1049.0000000000066,19.999999999997797,46.999999999997044,-46.0000000000127,1487.9999999999995,97.00000000000264,-420.9999999999936,-136.00000000000279,1656.000000000006,1067.9999999999977,,4821.999999999998
2021.10.11,1127.0000000000095,19.999999999997797,131.99999999999878,-58.000000000002494,1442.9999999999977,129.00000000000134,-435.9999999999919,-115.00000000000954,1694.0000000000168,1042.9999999999923,,4979.000000000011
2021.10.11,1172.0000000000114,89.00000000000574,165.9999999999995,-75.00000000000284,1455.9999999999889,187.9999999999993,-465.9999999999998,-117.00000000000044,1765.0000000000148,1120.999999999995,,5299.000000000011
2021.10.11,1258.0000000000098,-7.0000000000014495,106.00000000000608,-63.000000000013046,1519.999999999996,156.00000000000057,-419.9999999999982,-143.9999999999997,1724.9999999999943,1125.9999999999905,,5256.999999999985
2021.10.11,1246.0000000000093,-12.999999999996348,90.99999999999665,-42.0000000000087,1493.9999999999998,152.99999999999204,-388.9999999999949,-141.00000000000225,1713.9999999999986,1118.9999999999998,,5231.9999999999945
2021.10.11,1171.0000000000064,-127.99999999999478,4.000000000004,-40.0000000000178,1402.9999999999916,97.9999999999981,-383.99999999999545,-169.00000000000804,1471.0000000000036,964.9999999999892,,4390.999999999977
2021.10.11,1185.0000000000023,-154.99999999999403,51.000000000001044,-19.00000000001345,1396.9999999999914,102.99999999999754,-354.9999999999942,-152.00000000000767,1510.0000000000193,964.9999999999892,,4529.999999999992
2021.10.11,1188.0000000000023,-157.00000000000713,73.99999999999629,1.999999999990898,1387.0000000000005,95.99999999999609,-378.999999999996,-116.00000000000499,1530.0000000000011,954.9999999999983,,4579.999999999977
2021.10.11,1201.0000000000077,-170.00000000000347,76.99999999999375,4.000000000004,1412.9999999999968,90.0000000000012,-336.9999999999984,-124.00000000000189,1563.999999999993,970.9999999999894,,4688.999999999982
2021.10.11,1225.999999999999,-141.99999999999767,73.99999999999629,-1.0000000000065512,1423.9999999999923,105.99999999999498,-339.99999999999585,-127.00000000001043,1584.0000000000032,998.9999999999952,,4802.999999999971
