date,EURUSD,USDCAD,AUDUSD,EURCHF,AUDCHF,AUDCAD,NZDCAD,empty,sum
2019.11.18,-137.9999999999937,-42.999999999993044,-17.000000000000348,-408.00000000000836,-153.99999999999858,-5.999999999994898,-77.00000000000485,,-842.9999999999939
2019.11.18,-130.99999999999224,-11.00000000000545,9.999999999998899,-361.9999999999957,-113.99999999999189,-4.000000000004,-102.99999999999754,,-714.9999999999878
2019.11.18,-137.00000000000932,-28.999999999990145,-10.999999999994348,-337.99999999999386,-112.99999999999643,-20.999999999993246,-129.00000000000134,,-777.9999999999789
2019.11.18,-106.00000000000608,-70.99999999999883,-19.999999999997797,-411.0000000000058,-154.99999999999403,-0.999999999995449,-122.99999999999534,,-886.9999999999933
2019.11.18,-93.00000000000975,-89.99999999999008,7.0000000000014495,-432.0000000000102,-178.99999999999582,12.999999999996348,-107.99999999999699,,-882.000000000005
2019.11.18,-127.00000000001043,-55.000000000005045,12.000000000000899,-426.9999999999996,-175.99999999999838,12.000000000000899,-111.00000000000554,,-872.0000000000172
2019.11.18,-103.00000000000864,35.999999999991594,65.99999999999939,-256.00000000001177,5.000000000010552,36.0000000000027,-53.999999999998494,,-270.00000000001467
2019.11.18,-120.00000000000898,8.000000000008,53.00000000000304,-229.00000000001253,3.0000000000085514,43.00000000000415,-43.999999999999595,,-285.9999999999974
2019.11.18,-187.00000000000384,-4.000000000004,57.00000000000705,-234.00000000000088,49.00000000001015,53.00000000000304,-56.0000000000005,,-321.99999999998903
2019.11.18,-197.00000000000273,-1.0000000000065512,48.000000000003595,-185.00000000001293,87.00000000000374,19.999999999997797,-111.00000000000554,,-339.0000000000226
2019.11.18,-306.00000000000625,-82.00000000000429,-32.999999999994145,-273.9999999999965,32.0000000000098,0.0,-114.00000000000298,,-776.9999999999943
2019.11.18,-388.9999999999949,-93.99999999999409,-81.9999999999932,-323.0000000000066,-20.999999999993246,-70.99999999999883,-121.99999999999989,,-1101.999999999981
2019.11.18,-361.0000000000113,-157.00000000000713,-107.00000000000153,-312.00000000000114,-62.99999999999084,-75.00000000000284,-109.99999999999899,,-1185.0000000000139
2019.11.18,-309.0000000000037,-190.00000000000128,-81.9999999999932,-273.9999999999965,-38.99999999998904,-48.99999999999905,-90.99999999999665,,-1033.9999999999795
2019.11.18,-310.9999999999946,-215.99999999999397,-86.99999999999264,-278.00000000000045,-36.999999999998145,0.0,-53.00000000000304,,-981.999999999983
2019.11.18,-316.0000000000052,-177.00000000000495,-86.99999999999264,-283.000000000011,-41.9999999999976,-10.999999999994348,-53.00000000000304,,-969.0000000000088
2019.11.18,-320.9999999999935,-140.0000000000068,-46.00000000000159,-273.9999999999965,1.0000000000065512,23.00000000000635,-48.99999999999905,,-805.9999999999845
2019.11.18,-285.00000000000193,-146.00000000000168,-39.999999999995595,-286.99999999999284,-13.999999999991797,14.000000000002899,-56.99999999999594,,-814.9999999999768
2019.11.18,-262.00000000000665,-147.00000000000824,-18.999999999991246,-307.00000000001285,-17.999999999995797,53.00000000000304,-24.999999999997247,,-725.000000000009
2019.11.18,-258.0000000000027,-136.00000000000279,-7.9999999999968985,-290.00000000001245,-0.999999999995449,56.99999999999594,-31.999999999998696,,-668.0000000000131
2019.11.18,-259.9999999999936,-158.99999999999804,-5.999999999994898,-286.99999999999284,-2.999999999997449,75.00000000000284,-12.999999999996348,,-652.9999999999703
2019.11.18,-236.00000000001398,-164.00000000000858,-7.9999999999968985,-351.99999999999676,-29.999999999996696,87.00000000000374,4.999999999999449,,-698.0000000000097
2019.11.18,-222.00000000001108,-191.00000000000784,21.999999999999797,-383.0,-44.99999999999504,119.99999999999788,39.00000000000014,,-660.0000000000161
2019.11.19,-222.00000000001108,-197.00000000000273,6.0000000000060005,-367.0000000000062,-48.99999999999905,92.99999999999864,19.00000000000235,,-717.000000000012
2019.11.19,-225.00000000000853,-205.00000000001074,28.000000000005798,-350.00000000000585,-29.999999999996696,151.9999999999966,48.99999999999905,,-581.0000000000203
2019.11.19,-215.00000000000963,-221.00000000000452,35.00000000000725,-361.9999999999957,-21.999999999999797,134.0000000000008,78.99999999999574,,-572.0000000000059
2019.11.19,-222.00000000001108,-156.00000000000057,36.0000000000027,-356.00000000000074,-18.999999999991246,143.00000000000423,61.999999999995396,,-512.0000000000014
2019.11.19,-231.0000000000034,-157.99999999999147,46.00000000000159,-358.00000000001387,-1.999999999990898,145.00000000000622,29.000000000001247,,-528.9999999999906
2019.11.19,-226.99999999999943,-113.99999999999189,58.99999999999794,-353.0000000000033,24.000000000001798,148.99999999999915,80.00000000000229,,-381.99999999999335
2019.11.19,-181.9999999999933,-97.9999999999981,212.00000000000108,-347.9999999999928,122.00000000001098,324.9999999999975,126.99999999999933,,158.00000000002473
2019.11.19,-195.9999999999962,-113.99999999999189,172.00000000000549,-373.00000000000114,96.00000000000719,297.9999999999983,151.00000000000114,,34.00000000002285
2019.11.19,-194.0000000000053,-136.00000000000279,174.00000000000747,-395.99999999999636,86.0000000000083,297.9999999999983,168.99999999999693,,1.0000000000065938
2019.11.19,-222.99999999999542,-146.00000000000168,174.00000000000747,-479.0000000000072,60.00000000000449,324.00000000000205,202.9999999999976,,-86.99999999999261
2019.11.19,-225.99999999999287,-160.00000000000458,147.00000000000824,-463.9999999999977,30.000000000007798,282.99999999999994,187.9999999999993,,-201.99999999997985
2019.11.19,-242.00000000000887,-173.00000000000094,138.00000000000477,-459.0000000000094,28.000000000005798,273.000000000001,156.00000000000057,,-279.00000000000693
2019.11.19,-243.99999999999977,-164.99999999999292,134.0000000000008,-439.0000000000116,43.00000000000415,277.000000000005,143.00000000000423,,-250.99999999999008
2019.11.19,-242.99999999999324,-151.9999999999966,134.0000000000008,-442.00000000000904,40.00000000000669,272.00000000000557,148.99999999999915,,-241.99999999998664
2019.11.19,-241.00000000000233,-168.99999999999693,138.00000000000477,-456.9999999999963,28.000000000005798,280.00000000000244,148.99999999999915,,-271.9999999999834
2019.11.19,-275.000000000003,-181.00000000000892,107.00000000000153,-466.9999999999952,18.0000000000069,253.99999999999866,119.99999999999788,,-424.0000000000022
2019.11.19,-300.99999999999574,-184.99999999999073,111.00000000000554,-480.00000000001376,25.00000000000835,256.0000000000007,117.00000000000044,,-456.9999999999852
2019.11.19,-290.9999999999968,-182.99999999999983,103.00000000000864,-473.0000000000123,18.0000000000069,253.99999999999866,116.00000000000499,,-455.99999999998965
2019.11.19,-303.9999999999932,-184.99999999999073,75.9999999999983,-510.00000000001046,-20.999999999993246,217.99999999999596,83.9999999999952,,-641.9999999999982
2019.11.19,-268.0000000000016,-170.00000000000347,106.00000000000608,-449.0000000000105,7.0000000000014495,241.99999999999778,68.99999999999685,,-463.0000000000134
2019.11.19,-215.00000000000963,-165.9999999999995,68.00000000000139,-426.9999999999996,-38.99999999998904,182.99999999999983,21.999999999999797,,-573.9999999999968
2019.11.19,-211.00000000000563,-182.99999999999983,29.000000000001247,-476.0000000000098,-132.99999999999423,153.99999999999858,-12.000000000000899,,-832.0000000000105
2019.11.19,-198.00000000000927,-182.99999999999983,34.000000000000696,-527.9999999999951,-157.99999999999147,124.00000000000189,-22.999999999995246,,-931.9999999999883
2019.11.19,-192.99999999999872,-181.9999999999933,-17.999999999995797,-585.9999999999976,-217.99999999999596,95.99999999999609,-51.000000000001044,,-1151.9999999999864
2019.11.19,-191.00000000000784,-180.0000000000024,-80.99999999999774,-585.0000000000133,-286.99999999999284,-2.999999999997449,-82.99999999999974,,-1410.0000000000114
2019.11.19,-195.9999999999962,-184.99999999999073,-119.99999999999788,-570.0000000000039,-332.99999999999443,-36.0000000000027,-73.00000000000084,,-1512.9999999999868
2019.11.19,-229.99999999999687,-182.99999999999983,-119.99999999999788,-581.0000000000093,-296.9999999999917,-58.99999999999794,-151.9999999999966,,-1621.99999999999
2019.11.19,-265.0000000000041,-163.00000000000205,-87.99999999999919,-624.0000000000023,-275.99999999999847,-46.00000000000159,-161.00000000000003,,-1623.0000000000077
2019.11.19,-287.9999999999994,-161.99999999999548,-108.99999999999244,-624.0000000000023,-276.9999999999939,-63.99999999999739,-222.99999999999542,,-1746.9999999999764
2019.11.19,-269.00000000000813,-120.99999999999334,-98.99999999999353,-605.9999999999955,-275.99999999999847,-92.00000000000318,-234.99999999999633,,-1697.9999999999884
2019.11.19,-303.9999999999932,-316.0000000000052,-173.9999999999964,-625.0000000000089,-336.9999999999984,-129.9999999999968,-278.9999999999959,,-2164.9999999999945
2019.11.19,-303.9999999999932,-297.9999999999983,-209.9999999999991,-629.0000000000128,-365.99999999999966,-124.00000000000189,-261.99999999999557,,-2193.0000000000005
2019.11.19,-317.9999999999961,-195.9999999999962,-224.9999999999974,-676.9999999999943,-409.99999999999926,-188.9999999999947,-324.9999999999975,,-2339.9999999999754
2019.11.19,-307.00000000001285,-100.99999999999554,-161.00000000000003,-646.9999999999976,-353.99999999999875,-185.00000000000182,-322.9999999999955,,-2078.000000000002
2019.11.19,-258.0000000000027,-59.99999999999339,-153.99999999999858,-580.0000000000027,-328.9999999999904,-200.99999999999562,-326.9999999999995,,-1908.999999999983
2019.11.19,-327.99999999999494,-35.00000000000725,-154.99999999999403,-556.0000000000009,-262.999999999991,-249.99999999999466,-378.999999999996,,-1965.9999999999786
2019.11.19,-300.00000000001137,36.999999999998145,-159.9999999999935,-534.0000000000123,-269.9999999999925,-266.999999999995,-397.99999999999835,,-1892.0000000000048
2019.11.19,-317.0000000000117,8.999999999992347,-229.00000000000142,-595.0000000000122,-380.999999999998,-315.9999999999941,-504.9999999999999,,-2334.000000000025
2019.11.19,-313.99999999999204,89.99999999999008,-175.99999999999838,-588.9999999999951,-345.99999999999073,-326.0000000000041,-483.99999999999557,,-2144.999999999986
2019.11.19,-313.99999999999204,69.9999999999923,-181.9999999999933,-581.0000000000093,-314.99999999999864,-322.9999999999955,-480.0000000000027,,-2124.999999999999
2019.11.19,-307.00000000001285,107.99999999999699,-168.99999999999693,-591.0000000000082,-321.999999999989,-503.99999999999335,-685.0000000000023,,-2470.0000000000055
2019.11.19,-317.9999999999961,357.99999999999164,-161.00000000000003,-595.0000000000122,-307.99999999999716,-529.9999999999972,-704.0000000000047,,-2258.0000000000155
2019.11.19,-317.9999999999961,436.9999999999985,-158.99999999999804,-617.0000000000009,-315.9999999999941,-539.999999999996,-739.9999999999962,,-2252.9999999999827
2019.11.19,-276.9999999999939,461.0000000000003,-152.99999999999204,-598.0000000000097,-319.99999999999807,-544.0,-753.0000000000036,,-2183.9999999999973
2019.11.19,-295.0000000000008,425.0000000000087,-164.99999999999292,-585.9999999999976,-315.9999999999941,-531.0000000000036,-748.0000000000042,,-2215.9999999999845
2019.11.19,-290.00000000001245,428.9999999999905,-158.99999999999804,-578.0000000000118,-304.9999999999997,-539.999999999996,-734.9999999999968,,-2178.0000000000246
2019.11.19,-276.00000000000955,441.0000000000025,-151.00000000000114,-544.0000000000111,-290.9999999999968,-536.9999999999986,-761.999999999996,,-2120.000000000011
2019.11.19,-279.00000000000705,439.99999999999596,-169.99999999999238,-556.0000000000009,-301.9999999999912,-541.9999999999981,-761.999999999996,,-2170.9999999999895
2019.11.20,-290.9999999999968,402.9999999999978,-166.99999999999494,-581.9999999999936,-303.9999999999932,-532.9999999999945,-755.0000000000057,,-2228.999999999981
2019.11.20,-287.9999999999994,402.9999999999978,-163.99999999999747,-568.9999999999973,-305.99999999999517,-514.0000000000033,-726.9999999999999,,-2164.999999999995
2019.11.20,-279.00000000000705,405.9999999999952,-144.99999999999514,-547.0000000000086,-274.9999999999919,-485.0000000000021,-746.0000000000023,,-2071.000000000012
2019.11.20,-275.000000000003,469.0000000000083,-141.99999999999767,-531.9999999999991,-274.9999999999919,-529.9999999999972,-805.0000000000001,,-2089.9999999999804
2019.11.20,-285.00000000000193,482.999999999989,-191.99999999999218,-551.9999999999969,-332.99999999999443,-605.9999999999955,-853.0000000000038,,-2337.9999999999955
2019.11.20,-282.0000000000045,503.99999999999335,-163.00000000000205,-561.0000000000115,-310.9999999999946,-576.9999999999942,-805.9999999999956,,-2196.000000000009
2019.11.20,-285.00000000000193,551.9999999999969,-134.99999999999625,-570.0000000000039,-278.9999999999959,-563.9999999999978,-787.9999999999998,,-2068.9999999999986
2019.11.20,-231.0000000000034,568.9999999999973,-56.0000000000005,-534.9999999999966,-211.99999999998997,-473.0000000000012,-692.9999999999992,,-1630.9999999999936
2019.11.20,-217.0000000000005,573.0000000000013,-81.9999999999932,-490.999999999997,-224.9999999999974,-512.9999999999968,-724.0000000000024,,-1678.999999999986
2019.11.20,-262.00000000000665,533.0000000000057,-95.00000000000064,-531.0000000000148,-236.99999999999832,-514.0000000000033,-726.9999999999999,,-1833.0000000000177
2019.11.20,-241.00000000000233,547.999999999993,-90.0000000000012,-503.000000000009,-214.99999999999852,-495.000000000001,-678.9999999999962,,-1675.0000000000155
2019.11.20,-241.00000000000233,550.000000000006,-80.99999999999774,-499.000000000005,-207.99999999999707,-492.999999999999,-707.9999999999975,,-1679.9999999999927
2019.11.20,-232.00000000000998,571.9999999999948,-60.99999999999994,-480.00000000001376,-182.99999999999983,-480.0000000000027,-702.0000000000026,,-1566.000000000034
2019.11.20,-232.00000000000998,581.9999999999936,-63.00000000000195,-468.00000000000176,-176.99999999999383,-488.999999999995,-724.9999999999978,,-1572.0000000000068
2019.11.20,-224.000000000002,581.0000000000093,-46.00000000000159,-463.9999999999977,-168.99999999999693,-470.00000000000375,-709.9999999999995,,-1501.9999999999923
2019.11.20,-241.00000000000233,554.9999999999944,-37.99999999999359,-466.00000000001086,-153.99999999999858,-466.9999999999952,-722.0000000000005,,-1533.0000000000066
2019.11.20,-232.00000000000998,554.9999999999944,-34.99999999999615,-480.99999999999807,-159.9999999999935,-456.00000000000085,-712.9999999999969,,-1522.000000000001
2019.11.20,-217.0000000000005,581.0000000000093,-71.99999999999429,-463.9999999999977,-167.9999999999904,-512.9999999999968,-724.0000000000024,,-1576.9999999999727
2019.11.20,-201.00000000000674,604.9999999999889,-103.99999999999298,-487.99999999999955,-253.99999999999866,-583.9999999999957,-751.0000000000017,,-1777.0000000000064
2019.11.20,-215.00000000000963,644.0000000000001,-102.99999999999754,-485.0000000000021,-248.99999999999923,-585.9999999999976,-768.000000000002,,-1762.0000000000082
2019.11.20,-175.99999999999838,706.0000000000066,-34.000000000000696,-472.00000000000574,-184.99999999999073,-536.0000000000032,-763.0000000000026,,-1459.9999999999948
2019.11.20,-117.00000000001154,724.9999999999978,29.000000000001247,-449.9999999999948,-141.99999999999767,-473.0000000000012,-702.9999999999981,,-1131.000000000004
2019.11.20,-133.00000000000534,705.0000000000001,4.999999999999449,-391.000000000008,-115.99999999999389,-490.999999999997,-758.9999999999985,,-1180.0000000000032
2019.11.20,-153.00000000000313,676.0000000000099,-24.000000000001798,-512.0000000000014,-206.99999999999054,-529.0000000000017,-851.9999999999972,,-1600.999999999986
2019.11.20,-147.99999999999258,764.9999999999934,-14.999999999998348,-543.0000000000045,-224.9999999999974,-620.9999999999937,-914.9999999999991,,-1701.9999999999923
2019.11.20,-178.00000000001148,865.999999999989,-14.999999999998348,-553.0000000000035,-220.99999999999343,-636.9999999999986,-939.0000000000009,,-1677.0000000000173
2019.11.20,-151.9999999999966,885.0000000000025,-10.999999999994348,-558.9999999999984,-234.99999999999633,-636.0000000000032,-929.9999999999975,,-1637.9999999999839
2019.11.20,-113.00000000000753,811.0000000000061,4.000000000004,-547.999999999993,-246.99999999999721,-610.9999999999949,-936.0000000000035,,-1639.999999999986
2019.11.20,-73.99999999999629,757.999999999992,6.0000000000060005,-591.0000000000082,-273.9999999999965,-539.0000000000006,-844.0000000000003,,-1558.0000000000036
2019.11.20,-103.00000000000864,740.0000000000073,-10.999999999994348,-614.0000000000034,-294.9999999999897,-581.9999999999936,-866.0000000000001,,-1730.9999999999827
2019.11.20,-82.00000000000429,758.9999999999985,-39.999999999995595,-594.0000000000057,-331.999999999999,-605.9999999999955,-885.999999999998,,-1780.9999999999995
2019.11.20,-131.99999999999878,573.0000000000013,-25.999999999992696,-676.0000000000099,-357.99999999999164,-578.9999999999961,-802.0000000000027,,-1999.9999999999907
2019.11.20,-156.00000000000057,614.0000000000034,-34.000000000000696,-676.9999999999943,-328.9999999999904,-500.9999999999959,-788.9999999999952,,-1871.9999999999736
2019.11.20,-286.00000000000847,580.0000000000027,-95.99999999999609,-812.0000000000127,-380.999999999998,-532.9999999999945,-882.000000000005,,-2410.000000000012
2019.11.20,-303.0000000000088,558.9999999999984,-88.99999999999464,-821.000000000005,-386.9999999999929,-580.9999999999982,-941.000000000003,,-2563.000000000004
2019.11.20,-232.00000000000998,682.0000000000048,-22.999999999995246,-792.9999999999993,-353.99999999999875,-575.9999999999987,-938.0000000000055,,-2234.0000000000027
2019.11.20,-185.00000000001293,734.9999999999968,26.999999999999247,-670.9999999999993,-240.99999999999122,-509.00000000000387,-888.9999999999953,,-1733.0000000000068
2019.11.20,-168.0000000000126,822.9999999999959,95.00000000000064,-641.0000000000027,-169.99999999999238,-490.00000000000153,-853.0000000000038,,-1404.0000000000164
2019.11.20,-147.99999999999258,859.0000000000098,134.0000000000008,-600.0000000000006,-118.99999999999133,-471.99999999999466,-829.0000000000019,,-1174.9999999999704
2019.11.20,-181.9999999999933,882.000000000005,131.00000000000333,-622.9999999999958,-122.99999999999534,-502.9999999999979,-871.999999999995,,-1289.999999999969
2019.11.20,-214.00000000000307,954.0000000000103,163.00000000000205,-519.0000000000028,-36.999999999998145,-478.9999999999961,-875.999999999999,,-1007.9999999999867
2019.11.20,-218.00000000000708,879.9999999999919,157.00000000000713,-568.000000000013,-71.99999999999429,-424.9999999999976,-838.0000000000055,,-1084.0000000000182
2019.11.20,-212.00000000001216,880.9999999999984,139.00000000000023,-592.9999999999991,-78.99999999999574,-439.99999999999596,-853.0000000000038,,-1157.0000000000082
2019.11.20,-215.99999999999397,845.9999999999912,128.00000000000588,-611.000000000006,-92.99999999999864,-422.00000000000017,-824.0000000000025,,-1192.000000000004
2019.11.20,-232.00000000000998,809.9999999999997,131.00000000000333,-578.9999999999961,-54.999999999993946,-409.0000000000038,-807.0000000000022,,-1141.0000000000032
2019.11.20,-232.00000000000998,809.9999999999997,126.0000000000039,-541.0000000000136,-40.99999999999105,-403.99999999999324,-797.9999999999987,,-1080.0000000000032
2019.11.20,-238.0000000000049,815.9999999999945,119.99999999999788,-567.0000000000064,-66.99999999999484,-419.9999999999982,-809.9999999999997,,-1166.0000000000116
2019.11.20,-218.00000000000708,801.9999999999916,91.00000000000774,-561.0000000000115,-83.9999999999952,-441.99999999999795,-822.9999999999959,,-1235.0000000000082
2019.11.21,-239.99999999999577,790.0000000000018,85.00000000000173,-570.0000000000039,-74.99999999999174,-454.9999999999943,-819.9999999999985,,-1284.9999999999807
2019.11.21,-269.00000000000813,809.9999999999997,129.00000000000134,-524.9999999999977,13.00000000000745,-429.99999999999704,-795.0000000000013,,-1066.9999999999957
2019.11.21,-280.9999999999979,845.9999999999912,109.00000000000354,-531.9999999999991,-12.999999999996348,-446.00000000000193,-829.9999999999974,,-1146.9999999999977
2019.11.21,-280.9999999999979,815.0000000000101,111.00000000000554,-539.0000000000006,-22.999999999995246,-441.0000000000025,-800.9999999999961,,-1158.9999999999766
2019.11.21,-283.000000000011,821.9999999999894,117.00000000000044,-546.000000000002,-15.999999999993797,-441.99999999999795,-792.0000000000039,,-1140.0000000000189
2019.11.21,-276.9999999999939,865.0000000000047,133.00000000000534,-524.9999999999977,7.0000000000014495,-422.00000000000017,-768.000000000002,,-986.9999999999825
2019.11.21,-268.0000000000016,934.9999999999969,187.9999999999993,-480.00000000001376,88.00000000001029,-426.00000000000415,-760.0000000000051,,-723.0000000000181
2019.11.21,-270.99999999999903,914.9999999999991,167.00000000000603,-449.0000000000105,87.00000000000374,-405.9999999999952,-700.0000000000006,,-656.9999999999966
2019.11.21,-276.9999999999939,865.999999999989,75.9999999999983,-530.0000000000082,-5.999999999994898,-503.99999999999335,-761.999999999996,,-1136.999999999999
2019.11.21,-276.9999999999939,853.9999999999992,97.00000000000264,-571.0000000000103,-65.99999999999939,-459.99999999999375,-746.0000000000023,,-1168.999999999998
2019.11.21,-273.0000000000121,892.0000000000039,128.00000000000588,-550.000000000006,-9.999999999998899,-456.9999999999963,-773.0000000000015,,-1043.000000000005
2019.11.21,-266.0000000000107,870.9999999999995,111.00000000000554,-563.0000000000024,-32.999999999994145,-459.99999999999375,-785.0000000000024,,-1124.9999999999982
2019.11.21,-246.99999999999721,851.0000000000017,130.0000000000079,-550.000000000006,-28.999999999990145,-417.0000000000007,-743.0000000000048,,-1004.9999999999891
2019.11.21,-241.00000000000233,851.0000000000017,148.0000000000037,-541.0000000000136,-8.999999999992347,-400.9999999999958,-780.000000000003,,-973.0000000000018
2019.11.21,-255.00000000000523,835.000000000008,118.00000000000699,-551.0000000000126,-37.99999999999359,-424.9999999999976,-790.9999999999973,,-1106.9999999999914
2019.11.21,-266.999999999995,832.9999999999949,114.00000000000298,-568.9999999999973,-39.999999999995595,-427.99999999999505,-797.9999999999987,,-1154.9999999999839
2019.11.21,-263.00000000001324,822.9999999999959,112.000000000001,-558.0000000000141,-33.9999999999896,-431.0000000000036,-846.0000000000023,,-1197.000000000026
2019.11.21,-263.00000000001324,835.9999999999923,112.000000000001,-590.0000000000016,-66.99999999999484,-436.00000000000307,-849.9999999999952,,-1258.0000000000146
2019.11.21,-242.99999999999324,828.0000000000065,82.99999999999974,-611.000000000006,-120.99999999999334,-470.00000000000375,-846.9999999999977,,-1380.9999999999877
2019.11.21,-228.00000000000597,875.0000000000035,133.00000000000534,-581.0000000000093,-56.99999999999594,-446.00000000000193,-848.9999999999998,,-1153.000000000004
2019.11.21,-292.00000000000335,863.9999999999981,114.00000000000298,-577.0000000000052,-55.99999999998939,-463.9999999999977,-948.9999999999999,,-1359.9999999999945
2019.11.21,-354.0000000000099,818.9999999999919,60.99999999999994,-605.0000000000111,-63.99999999999739,-500.00000000000045,-980.9999999999985,,-1624.0000000000255
2019.11.21,-380.00000000000256,811.9999999999905,36.999999999998145,-605.9999999999955,-79.99999999999119,-522.0000000000002,-954.9999999999948,,-1693.9999999999957
2019.11.21,-363.0000000000022,818.0000000000076,56.0000000000005,-636.9999999999986,-80.99999999999774,-497.99999999999847,-975.9999999999991,,-1680.999999999988
2019.11.21,-361.0000000000113,733.9999999999902,8.000000000008,-710.999999999995,-179.99999999999127,-536.0000000000032,-975.9999999999991,,-2022.0000000000016
2019.11.21,-358.00000000001387,757.0000000000076,19.00000000000235,-679.0000000000074,-157.99999999999147,-519.9999999999983,-1012.0000000000018,,-1951.000000000003
2019.11.21,-344.00000000001097,802.9999999999982,19.00000000000235,-608.0000000000085,-131.99999999999878,-541.0000000000026,-1048.0000000000045,,-1851.000000000025
2019.11.21,-373.00000000000114,831.000000000004,4.000000000004,-700.0000000000117,-170.99999999999892,-576.9999999999942,-1066.0000000000002,,-2051.999999999998
2019.11.21,-344.00000000001097,855.9999999999901,-0.999999999995449,-703.9999999999935,-189.99999999999017,-615.9999999999943,-1119.0000000000034,,-2117.9999999999977
2019.11.21,-415.99999999999415,825.0000000000091,11.00000000000545,-761.999999999996,-190.99999999999673,-587.0000000000042,-1063.0000000000027,,-2182.999999999979
2019.11.21,-459.0000000000094,845.0000000000068,-22.999999999995246,-844.0000000000003,-252.99999999999213,-631.0000000000038,-1090.000000000002,,-2454.9999999999964
2019.11.21,-371.99999999999454,944.9999999999958,28.000000000005798,-754.0000000000102,-184.99999999999073,-639.9999999999961,-1090.000000000002,,-2067.999999999992
2019.11.21,-269.9999999999925,561.9999999999958,67.00000000000594,-702.0000000000026,-164.99999999999292,-603.9999999999934,-1058.0000000000034,,-2169.999999999983
