date,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.14,97.00000000001374,4.000000000004,150.00000000000568,15.999999999993797,-58.99999999999794,-20.000000000010232,59.99999999999339,-45.99999999999227,-165.9999999999995,39.00000000000014,-6.0000000000060005,-15.999999999993797,,53.000000000011035
2019.01.14,81.00000000001995,0.0,192.00000000000728,36.999999999998145,-85.99999999999719,-99.99999999999432,160.00000000000458,-82.99999999999841,-227.99999999998377,25.00000000000835,-9.00000000000345,-35.999999999991594,,-46.99999999993045
2019.01.14,159.00000000002024,-71.99999999999429,72.00000000000273,15.999999999993797,-109.99999999999899,-30.000000000001137,275.000000000003,59.00000000001171,-336.00000000000296,-14.999999999998348,46.999999999997044,53.999999999998494,,119.00000000003129
2019.01.14,170.00000000000347,-81.9999999999932,94.99999999999886,24.000000000001798,-119.00000000000244,85.99999999998431,116.99999999998934,36.000000000001364,-354.9999999999942,-19.999999999997797,4.999999999999449,8.000000000008,,-35.00000000000104
2019.01.14,141.00000000001333,-20.999999999993246,90.00000000000341,8.999999999992347,-61.999999999995396,72.00000000000273,106.00000000000608,0.0,-292.00000000000335,39.00000000000014,47.9999999999925,-11.00000000000545,,119.00000000001305
2019.01.14,117.00000000001154,9.00000000000345,85.00000000000796,-6.0000000000060005,-31.000000000003247,50.99999999998772,109.00000000000354,19.000000000005457,-198.99999999999363,60.00000000000449,65.99999999999939,-12.999999999996348,,267.00000000002433
2019.01.14,64.0000000000196,49.00000000001015,85.00000000000796,-19.00000000000235,-7.9999999999968985,108.00000000000409,5.000000000010552,-25.99999999999625,-204.99999999998852,76.0000000000094,73.99999999999629,-22.0000000000109,,181.0000000000631
2019.01.14,62.000000000006494,6.0000000000060005,-37.9999999999967,42.999999999993044,-108.99999999999244,302.99999999999727,96.00000000000719,146.0000000000008,-387.000000000004,18.0000000000069,12.000000000000899,-29.999999999996696,,122.00000000002873
2019.01.14,97.00000000001374,-18.999999999991246,-15.000000000000568,66.99999999999484,-139.00000000000023,281.99999999998226,140.0000000000068,129.0000000000049,-445.99999999999085,9.00000000000345,69.9999999999923,45.99999999999049,,221.00000000000585
2019.01.14,197.00000000000273,-151.9999999999966,-61.99999999999761,86.99999999999264,-234.00000000000088,414.99999999999204,93.99999999999409,217.00000000001296,-611.9999999999903,-94.99999999998954,-21.999999999999797,52.99999999999194,,-113.99999999998842
2019.01.14,320.00000000000915,-248.99999999999923,-176.9999999999925,156.99999999999602,-332.99999999999443,566.0000000000025,255.99999999998957,349.00000000000375,-831.000000000004,-134.99999999999625,-35.00000000000725,87.99999999999919,,-23.999999999993506
2019.01.14,277.00000000001614,-218.99999999999142,-149.0000000000009,121.99999999999989,-292.9999999999988,518.0000000000007,190.00000000000128,285.0000000000108,-785.9999999999978,-126.99999999999933,-57.00000000000705,49.00000000001015,,-189.99999999995643
2019.01.14,251.00000000000122,-209.9999999999991,-149.0000000000009,121.99999999999989,-297.00000000000284,472.99999999998477,245.99999999999068,239.00000000000432,-854.9999999999835,-131.99999999999878,-90.0000000000012,17.000000000000348,,-385.00000000000506
2019.01.14,261.0000000000001,-253.99999999999866,-159.9999999999966,131.99999999999878,-343.9999999999999,566.0000000000025,171.00000000001003,248.00000000000466,-966.9999999999845,-182.99999999999983,-119.00000000000244,41.000000000002146,,-607.9999999999637
