date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.11.16,49.00000000001015,29.00000000001235,-61.99999999998429,141.9999999999959,-73.99999999999629,-19.999999999997797,15.00000000000945,-129.00000000000134,-49.99999999999449,346.9999999999942,-66.99999999999484,-5.999999999994898,-102.99999999999754,-182.99999999999272,166.99999999998383,-228.999999999985,-133.99999999998968,126.0000000000039,-278.00000000000045,-121.99999999999989,-100.00000000000853,-77.00000000000485,-2.999999999997449,,-761.9999999999304
2015.11.16,32.999999999994145,37.00000000002035,2.999999999997449,135.00000000000512,-137.00000000000932,19.00000000000235,101.00000000000664,-89.00000000000574,-1.0000000000065512,309.99999999998806,-86.99999999999264,65.00000000000395,-201.99999999999108,-145.99999999998658,275.9999999999874,-143.99999999997704,-118.99999999998023,147.00000000000824,-422.9999999999956,-74.99999999998863,24.999999999991473,-46.999999999997044,102.99999999999754,,-215.9999999999277
2015.11.16,219.00000000001364,77.00000000001594,322.00000000000006,64.00000000000716,-225.99999999999287,132.99999999999423,118.00000000000699,68.00000000000139,133.00000000000534,66.99999999999307,21.00000000000435,41.000000000002146,-57.99999999999139,15.00000000001478,608.9999999999928,313.0000000000166,207.00000000000162,-25.999999999992696,-21.999999999988695,134.00000000000034,92.99999999998931,51.000000000001044,30.999999999992145,,2384.000000000087
2015.11.16,249.00000000001032,67.00000000001705,367.0000000000062,60.000000000002274,-191.99999999999218,119.99999999999788,101.00000000000664,131.00000000001444,144.99999999999514,21.99999999999136,65.99999999999939,2.000000000002,-18.999999999991246,8.000000000009777,565.0000000000155,376.0000000000048,310.0000000000103,-126.0000000000039,96.00000000000719,117.00000000000443,79.9999999999983,56.0000000000005,29.999999999996696,,2631.000000000103
2015.11.16,177.00000000000495,73.00000000001194,161.99999999999548,212.0000000000033,-224.000000000002,126.99999999999933,89.00000000000574,2.0000000000131024,28.000000000005798,270.9999999999866,-7.9999999999968985,65.00000000000395,-49.99999999999449,-216.99999999998454,594.99999999999,-33.999999999991815,2.0000000000131024,182.99999999999983,-203.99999999998198,18.000000000000682,-37.00000000000614,43.00000000000415,-14.000000000002899,,1259.000000000077
2015.11.16,202.00000000001327,148.00000000001478,148.99999999999915,269.999999999996,-278.00000000000045,166.99999999999494,176.0000000000095,-34.99999999998504,-14.999999999987246,298.9999999999924,-18.999999999991246,87.00000000000374,-121.99999999999989,-215.0000000000034,607.0000000000242,-109.99999999998522,-71.99999999998319,283.99999999999534,-434.000000000001,27.000000000001023,33.999999999991815,60.99999999999994,69.9999999999923,,1281.0000000000914
2015.11.16,131.99999999999878,113.00000000000753,151.9999999999966,302.0000000000067,-198.99999999999363,65.99999999999939,85.00000000000173,-102.00000000000209,60.99999999999994,414.99999999999204,-19.999999999997797,34.000000000000696,-76.99999999999375,-310.0000000000023,356.00000000002296,-144.9999999999818,17.000000000000348,70.0000000000145,-201.99999999999108,-119.99999999999034,-99.00000000000375,-17.999999999995797,0.999999999995449,,512.0000000000845
2015.11.16,214.00000000000307,132.00000000002098,253.00000000001432,293.00000000000637,-200.00000000000017,131.00000000000333,158.0000000000026,-2.999999999997449,73.99999999999629,310.99999999999284,35.00000000000725,41.9999999999976,-97.9999999999981,-266.9999999999959,526.0000000000265,-10.99999999999568,151.00000000001222,66.00000000001049,-228.99999999999034,-31.999999999996476,-4.0000000000048885,68.00000000000139,100.00000000000009,,1710.0000000001164
2015.11.16,171.99999999999437,103.00000000000864,181.00000000000892,222.99999999999898,-214.00000000000307,64.99999999999284,115.00000000000954,-34.000000000000696,43.999999999999595,287.9999999999967,-5.999999999994898,4.999999999999449,-82.99999999999974,-197.00000000000273,370.00000000002586,-22.999999999996135,38.0000000000047,26.0000000000149,-235.99999999999176,-64.99999999999773,-9.000000000000341,-31.999999999998696,34.000000000000696,,765.0000000000693
2015.11.16,208.99999999999253,120.00000000000898,192.99999999999872,230.99999999999454,-173.00000000000094,31.000000000003247,112.000000000001,14.000000000002899,12.999999999996348,247.99999999999045,43.999999999999595,-56.0000000000005,-56.0000000000005,-191.0000000000025,251.00000000000122,-19.99999999998181,96.00000000000719,-56.99999999999594,-226.99999999999943,-109.99999999999943,-18.000000000000682,-48.99999999999905,53.999999999998494,,659.0000000000147
