date,GBPUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,CADJPY,AUDJPY,NZDJPY,empty,sum
2019.02.25,0.0,-119.00000000000244,-171.00000000001003,-89.00000000000574,-125.99999999999278,-1.999999999990898,-11.999999999989797,-79.99999999999119,-69.00000000000261,-93.99999999999409,-67.99999999999784,,-829.9999999999775
2019.02.25,-76.0000000000094,-252.99999999999213,-160.00000000000458,-91.00000000000774,-263.0000000000021,-96.99999999999153,-34.99999999998504,-8.999999999992347,-96.00000000000364,-281.9999999999965,-98.99999999998954,,-1460.9999999999745
2019.02.25,3.999999999981796,-194.99999999998963,-190.00000000000128,-118.00000000000699,-236.00000000000287,22.999999999995246,238.0000000000049,-1.999999999990898,-129.0000000000049,-259.9999999999909,-24.999999999991473,,-889.999999999997
2019.02.25,24.999999999986144,-116.00000000000499,-170.00000000000347,-86.0000000000083,-275.000000000003,52.000000000007596,290.9999999999968,56.99999999999594,-131.00000000000023,-334.0000000000032,51.00000000000193,,-636.0000000000348
2019.02.25,30.999999999981043,-117.99999999999588,-188.9999999999947,-104.99999999999955,-287.9999999999994,69.00000000000794,354.9999999999942,29.00000000001235,-153.99999999999636,-358.99999999999466,103.9999999999992,,-624.9999999999858
2019.02.25,-34.000000000000696,-119.00000000000244,-204.00000000000418,-89.00000000000574,-292.9999999999988,-45.99999999999049,439.99999999999596,89.00000000000574,-201.00000000000762,-415.9999999999968,204.00000000000773,,-668.9999999999973
2019.02.25,-27.00000000002145,-100.0000000000112,-178.99999999999582,-71.00000000000995,-273.000000000001,9.999999999998899,385.00000000001313,97.00000000001374,-129.99999999999545,-352.00000000000387,189.00000000000716,,-451.0000000000058
2019.02.25,-17.000000000000348,-83.9999999999952,-170.00000000000347,-73.00000000000084,-268.99999999999704,25.00000000000835,259.0000000000092,79.00000000000685,-135.99999999999568,-343.9999999999941,118.00000000000921,,-611.999999999953
2019.02.25,-17.000000000000348,-79.99999999999119,-131.99999999999878,-59.000000000009045,-204.99999999999963,8.000000000008,231.0000000000034,56.99999999999594,-85.00000000000796,-237.99999999999955,120.00000000000455,,-399.99999999999454
2019.02.25,-10.000000000021103,-103.00000000000864,-127.99999999999478,-57.00000000000705,-176.99999999999383,-51.99999999998539,-68.99999999998573,69.00000000000794,-79.9999999999983,-209.00000000000318,-43.99999999999693,,-859.999999999987
2019.02.25,0.0,-100.0000000000112,-110.99999999999443,-29.000000000001247,-92.99999999999864,-65.99999999998829,-112.000000000001,89.00000000000574,4.0000000000048885,-78.00000000000296,-19.99999999999602,,-515.9999999999832
2019.02.25,-15.00000000000945,-25.00000000000835,-69.9999999999923,17.000000000000348,-98.99999999999353,-109.99999999998789,-0.9999999999843467,130.0000000000079,19.99999999999602,-106.99999999999932,-1.9999999999953388,,-261.9999999999663
2019.02.25,-12.000000000012001,-38.0000000000047,-69.9999999999923,27.999999999994696,-85.99999999999719,-100.99999999999554,60.000000000015596,163.00000000000205,15.000000000000568,-105.00000000000398,11.00000000000989,,-134.99999999998292
2019.02.25,-5.000000000010552,-38.0000000000047,-69.00000000000794,30.999999999992145,-97.00000000000264,-106.00000000000608,89.00000000000574,157.00000000000713,7.999999999995566,-126.99999999999534,9.000000000000341,,-148.00000000002635
