date,NZDCHF,EURGBP,GBPJPY,EURCAD,EURNZD,empty,sum
2021.08.16,-48.99999999999905,58.99999999999794,-168.00000000000637,22.0000000000109,62.000000000006494,,-73.9999999999901
2021.08.16,-73.99999999999629,100.00000000000009,-169.00000000001114,56.000000000011596,85.00000000000173,,-1.999999999994003
2021.08.16,-68.99999999999685,91.99999999999208,-412.00000000000614,15.00000000000945,126.0000000000039,,-247.99999999999758
2021.08.16,-59.99999999999339,106.99999999999044,-305.0000000000068,22.0000000000109,143.00000000000423,,-92.99999999999463
2021.08.16,-53.999999999998494,121.99999999999989,-240.0000000000091,88.0000000000214,200.00000000000017,,116.00000000001387
2021.08.16,-29.000000000001247,134.99999999999625,-220.00000000002728,85.00000000000173,249.99999999999466,,220.9999999999641
2021.08.16,-5.999999999994898,163.99999999999747,-44.00000000001114,200.00000000000017,319.999999999987,,633.9999999999786
2021.08.16,14.000000000002899,178.99999999999582,15.999999999991132,266.0000000000107,377.9999999999894,,852.99999999999
2021.08.16,-32.999999999994145,159.9999999999935,14.999999999986358,248.00000000000378,224.99999999998633,,614.9999999999758
2021.08.16,7.9999999999968985,161.00000000000003,39.99999999999204,270.00000000001467,339.0000000000004,,818.0000000000041
2021.08.16,19.00000000000235,157.99999999999147,125.0,268.0000000000016,367.99999999999056,,937.999999999986
2021.08.16,43.00000000000415,142.99999999999312,116.99999999999022,239.00000000001143,429.99999999999704,,971.9999999999959
2021.08.16,48.000000000003595,168.99999999999693,189.99999999999773,322.00000000000006,529.999999999986,,1258.9999999999843
2021.08.16,57.00000000000705,168.99999999999693,237.99999999999955,299.00000000000483,533.0000000000057,,1296.000000000014
2021.08.16,28.000000000005798,161.00000000000003,158.99999999999181,239.00000000001143,441.0000000000025,,1028.0000000000116
2021.08.16,34.000000000000696,179.99999999999127,127.9999999999859,248.00000000000378,478.0000000000006,,1067.9999999999823
2021.08.16,58.000000000002494,200.00000000000017,234.99999999998522,260.0000000000158,523.0000000000068,,1276.0000000000105
2021.08.16,51.99999999999649,182.99999999999983,250.99999999997635,241.00000000000233,472.9999999999901,,1199.999999999965
2021.08.16,29.000000000001247,181.9999999999933,260.9999999999957,280.0000000000136,388.9999999999949,,1140.9999999999986
2021.08.16,80.99999999999774,187.9999999999993,366.9999999999902,286.00000000000847,537.9999999999941,,1459.9999999999898
2021.08.16,60.99999999999994,142.99999999999312,276.9999999999868,298.00000000002046,424.00000000000216,,1203.0000000000025
2021.08.16,104.00000000000409,93.99999999999409,172.9999999999734,275.000000000003,391.9999999999924,,1037.9999999999668
2021.08.16,145.00000000000622,64.99999999999284,136.99999999997203,277.00000000001614,334.9999999999964,,958.9999999999836
2021.08.16,201.00000000000674,97.9999999999981,246.99999999998568,262.00000000000665,269.9999999999925,,1077.9999999999895
2021.08.16,161.00000000000003,86.99999999999264,176.9999999999925,270.00000000001467,353.0000000000033,,1048.0000000000032
2021.08.16,148.0000000000037,86.99999999999264,254.99999999999545,274.00000000001864,270.99999999999903,,1035.0000000000095
2021.08.16,192.00000000000327,110.99999999999443,347.99999999998477,363.0000000000022,326.9999999999884,,1340.9999999999732
2021.08.16,162.0000000000066,56.99999999999594,232.99999999997567,293.0000000000099,239.99999999999577,,984.9999999999839
2021.08.16,158.0000000000026,-74.00000000000739,29.999999999972715,228.00000000000597,204.00000000000418,,545.9999999999781
2021.08.16,141.99999999999767,-60.99999999999994,94.99999999999886,192.00000000001438,130.99999999999224,,499.0000000000032
2021.08.16,251.00000000000122,-42.0000000000087,71.9999999999743,287.000000000015,375.9999999999986,,943.9999999999804
2021.08.16,236.99999999999832,6.999999999990347,197.99999999997908,350.00000000000585,319.0000000000026,,1110.9999999999764
2021.08.16,253.0000000000032,69.9999999999923,399.99999999997726,339.0000000000004,207.99999999998596,,1269.999999999959
2021.08.16,392.00000000000347,187.9999999999993,756.9999999999766,470.00000000001484,476.9999999999941,,2283.999999999988
2021.08.16,361.0000000000002,197.99999999999818,737.9999999999995,508.00000000001955,466.9999999999952,,2272.0000000000127
2021.08.16,397.0000000000029,120.99999999999334,508.99999999998613,709.0000000000041,472.00000000000574,,2207.9999999999923
2021.08.16,331.999999999999,135.99999999999167,526.9999999999868,612.0000000000125,402.9999999999978,,2009.9999999999877
2021.08.16,321.0000000000046,95.99999999999609,449.99999999998863,443.0000000000156,336.9999999999873,,1646.9999999999923
2021.08.16,367.0000000000062,103.99999999999298,448.99999999998386,558.0000000000141,456.9999999999963,,1934.9999999999936
2021.08.16,412.00000000000125,107.99999999999699,514.9999999999864,511.000000000017,588.9999999999951,,2134.999999999997
2021.08.16,424.9999999999976,139.00000000000023,577.9999999999745,506.0000000000064,597.0000000000031,,2244.999999999982
2021.08.16,395.0000000000009,133.99999999998968,553.9999999999736,496.00000000000756,530.9999999999926,,2109.999999999964
2021.08.16,422.00000000000017,146.99999999999713,598.9999999999895,510.00000000001046,597.0000000000031,,2275.0000000000005
2021.08.16,407.0000000000018,161.00000000000003,608.9999999999804,469.0000000000083,503.99999999999335,,2149.9999999999836
2021.08.16,375.9999999999986,167.9999999999904,600.9999999999991,527.0000000000108,462.9999999999912,,2134.9999999999905
2021.08.16,338.00000000000495,169.99999999999238,592.9999999999893,477.0000000000163,394.9999999999898,,1972.9999999999927
2021.08.16,343.00000000000443,156.99999999999602,555.9999999999832,495.000000000001,424.00000000000216,,1974.9999999999868
2021.08.16,395.99999999999636,121.99999999999989,531.9999999999823,485.0000000000021,448.000000000004,,1982.9999999999845
2021.08.17,392.00000000000347,113.99999999999189,553.9999999999736,491.0000000000192,295.0000000000008,,1845.999999999989
2021.08.17,368.00000000000165,127.99999999999478,543.9999999999827,510.00000000001046,314.99999999999864,,1864.9999999999882
