date,USDCHF,EURUSD,USDJPY,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2021.03.22,-34.99999999999615,25.999999999992696,-215.99999999999397,2.999999999997449,314.00000000000716,-31.999999999998696,68.99999999999685,360.99999999999,70.99999999999883,62.000000000006494,1.999999999990898,-218.9999999999941,228.00000000000864,-250.0,-34.000000000000696,,350.00000000000546
2021.03.22,-73.00000000000084,17.000000000000348,-207.9999999999984,29.999999999996696,263.00000000000523,-58.000000000002494,109.99999999999899,301.9999999999925,23.999999999979593,66.00000000001049,-31.000000000003247,-209.99999999999375,203.00000000000296,-254.0000000000049,-58.000000000002494,,122.99999999998073
2021.03.22,-65.99999999999939,55.000000000005045,-223.99999999998954,54.99999999998284,286.00000000000136,-102.99999999999754,146.00000000000168,350.9999999999991,-54.0000000000207,17.000000000000348,-79.99999999999119,-278.99999999999636,287.00000000000614,-314.00000000000716,-56.0000000000005,,20.999999999994102
2021.03.22,-92.99999999999864,8.000000000008,-200.9999999999934,51.99999999998539,232.00000000001353,-90.99999999999665,124.00000000000189,230.99999999999454,-72.0000000000054,25.00000000000835,-43.999999999999595,-221.9999999999942,201.99999999999818,-253.0000000000001,-39.00000000000014,,-140.99999999997826
2021.03.22,-73.00000000000084,45.99999999999049,-204.9999999999983,60.99999999999994,259.00000000000034,-109.00000000000354,168.99999999999693,271.99999999999136,-112.000000000001,7.0000000000014495,-134.99999999999625,-265.00000000000057,266.00000000000534,-320.0000000000074,-75.00000000000284,,-214.00000000002478
2021.03.22,-90.99999999999665,21.999999999988695,-235.99999999999,60.99999999999994,267.0000000000101,-95.99999999999609,114.00000000000298,234.00000000000887,-143.00000000000423,30.0000000000189,1.999999999990898,-257.99999999999557,203.00000000000296,-263.00000000000523,-17.999999999995797,,-171.9999999999602
2021.03.22,-134.0000000000008,-48.000000000003595,-189.99999999999773,46.999999999997044,165.00000000000625,-77.00000000000485,48.000000000003595,70.99999999999795,-130.0000000000079,50.0000000000167,146.00000000000168,-158.00000000000125,17.000000000010118,-117.00000000000443,48.000000000003595,,-261.9999999999836
2021.03.22,-83.9999999999952,17.000000000000348,-214.9999999999892,47.99999999998139,253.0000000000001,-109.99999999999899,80.00000000000229,173.00000000000182,-219.00000000001364,-14.999999999987246,62.99999999999084,-262.00000000000045,157.0000000000107,-213.99999999999864,43.00000000000415,,-284.99999999999176
2021.03.22,-57.99999999999139,39.999999999995595,-171.99999999999704,35.999999999991594,239.00000000000432,-116.00000000000499,89.00000000000574,179.00000000000205,-206.00000000001728,-41.99999999998649,26.999999999999247,-259.00000000000034,147.00000000000557,-216.99999999999875,33.000000000005244,,-279.9999999999869
2021.03.22,-20.999999999993246,96.99999999999153,-103.9999999999992,49.99999999999449,215.0000000000034,-121.99999999999989,73.00000000000084,133.99999999998613,-235.00000000000742,-37.99999999998249,89.99999999999008,-247.99999999999045,115.0000000000091,-180.99999999999739,70.99999999999883,,-103.99999999999565
2021.03.22,25.00000000000835,143.00000000000423,-38.99999999998727,38.99999999998904,202.0000000000124,-97.9999999999981,87.99999999999919,138.00000000000523,-160.00000000000458,-10.999999999983245,29.999999999996696,-210.99999999999852,134.00000000000034,-188.0000000000024,21.999999999999797,,114.00000000004124
2021.03.22,-9.999999999998899,123.00000000000644,-96.9999999999942,58.000000000002494,223.0000000000132,-133.00000000000534,84.0000000000063,157.0000000000107,-243.00000000001543,-46.999999999997044,69.00000000000794,-265.99999999999113,155.00000000000114,-198.0000000000075,63.99999999999739,,-60.99999999996401
2021.03.22,-2.999999999997449,147.99999999999258,-106.99999999999932,72.99999999998974,240.99999999999966,-175.99999999999838,124.00000000000189,288.0000000000109,-219.00000000001364,-107.99999999999699,-1.0000000000065512,-328.9999999999935,221.00000000000364,-257.99999999999557,65.00000000000395,,-40.999999999999005
2021.03.22,-26.999999999999247,104.99999999999955,-120.99999999999511,65.99999999998829,228.00000000000864,-170.99999999999892,117.99999999999588,284.9999999999966,-200.00000000000017,-118.99999999998023,-8.999999999992347,-316.99999999999307,177.0000000000067,-240.99999999999966,65.99999999999939,,-159.99999999996368
2021.03.22,-17.000000000000348,120.00000000000898,-104.99999999998977,66.99999999999484,219.0000000000083,-178.00000000000037,104.00000000000409,328.00000000000296,-159.00000000002024,-130.99999999999224,29.999999999996696,-316.99999999999307,155.00000000000114,-218.9999999999941,95.00000000000064,,-7.99999999997253
2021.03.22,-75.9999999999983,109.00000000000354,-135.99999999999568,124.99999999999733,180.00000000000682,-222.99999999999542,148.99999999999915,377.00000000000955,-144.0000000000108,-139.00000000000023,9.999999999998899,-340.0000000000034,182.00000000000216,-245.9999999999951,87.00000000000374,,-84.99999999997782
2021.03.22,-100.99999999999554,76.0000000000094,-96.9999999999942,126.99999999998823,107.00000000001353,-229.99999999999687,187.9999999999993,286.00000000000136,-154.0000000000097,-157.99999999999147,-90.99999999999665,-295.0000000000017,156.0000000000059,-242.00000000000443,45.000000000006146,,-382.9999999999667
2021.03.22,-140.99999999999113,1.0000000000065512,-92.99999999998931,102.00000000000209,47.000000000011255,-253.99999999999866,163.00000000000205,268.0000000000007,-138.0000000000159,-229.99999999999687,-53.999999999998494,-277.9999999999916,79.9999999999983,-173.00000000000182,104.99999999999955,,-594.9999999999633
2021.03.22,-124.99999999999733,39.999999999995595,-19.99999999999602,117.99999999999588,-3.9999999999906777,-272.00000000000557,224.000000000002,197.00000000000273,-190.00000000000128,-248.99999999998812,-190.00000000000128,-260.9999999999957,103.9999999999992,-209.99999999999375,46.00000000000159,,-791.9999999999727
2021.03.22,-102.99999999999754,12.999999999996348,-18.999999999991246,69.9999999999923,23.000000000010346,-170.99999999999892,141.99999999999767,141.9999999999959,-51.000000000001044,-112.99999999998533,-60.99999999999994,-161.00000000000136,23.000000000010346,-129.99999999999545,34.000000000000696,,-361.99999999996726
2021.03.22,26.999999999999247,89.00000000000574,-25.99999999999625,-19.00000000001345,192.00000000000728,-153.99999999999858,77.00000000000485,282.0000000000107,-100.0000000000112,-191.99999999999218,-29.00000000001235,-268.0000000000007,58.000000000006935,-173.00000000000182,95.00000000000064,,-140.9999999999912
2021.03.22,213.00000000000762,194.99999999998963,-1.9999999999953388,-140.0000000000068,402.000000000001,-14.999999999998348,-29.999999999996696,300.00000000001137,-74.0000000000185,-86.99999999999264,52.000000000007596,-265.00000000000057,62.00000000001182,-182.00000000000216,82.00000000000429,,511.0000000000224
2021.03.22,109.99999999999899,133.99999999998968,-6.000000000000227,-75.00000000000284,281.0000000000059,-72.0000000000054,40.00000000000669,235.00000000001364,-101.00000000001774,-114.99999999999844,-32.0000000000098,-239.99999999999488,46.00000000000648,-186.00000000000705,52.000000000007596,,70.9999999999927
2021.03.22,217.0000000000005,171.99999999999437,17.000000000010118,-165.00000000001512,387.00000000000045,-2.999999999997449,29.000000000001247,153.99999999999636,-186.0000000000195,-88.99999999998354,-130.99999999999224,-235.99999999999,91.99999999999875,-242.00000000000443,-17.000000000000348,,-1.0000000000009166
