date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCAD,NZDJPY,empty,sum
2015.08.17,-165.9999999999995,-190.00000000000128,-211.00000000001273,-269.00000000000813,7.0000000000014495,-792.9999999999993,269.999999999996,,-1352.0000000000236
2015.08.17,-407.0000000000018,-517.9999999999962,-358.0000000000041,-481.0000000000203,-85.00000000000173,-776.9999999999833,173.00000000000182,,-2453.000000000006
2015.08.17,-329.00000000000153,-483.99999999999557,-337.0000000000033,-562.0000000000181,-184.00000000000637,-774.9999999999702,250.0,,-2420.9999999999955
2015.08.17,-317.9999999999961,-431.99999999998795,-303.0000000000115,-503.000000000009,-164.00000000000858,-815.9999999999723,253.0000000000001,,-2282.9999999999854
2015.08.17,-112.000000000001,-309.99999999998806,-266.00000000000534,-453.0000000000145,-145.00000000000622,-563.0000000000024,225.9999999999991,,-1623.0000000000182
2015.08.17,-87.00000000000374,-133.00000000000534,-316.0000000000025,-534.0000000000123,-155.00000000000514,-694.999999999979,299.0000000000066,,-1621.0000000000016
2015.08.17,-124.00000000000189,-212.99999999999653,-326.0000000000076,-520.0000000000093,-125.00000000000844,-593.9999999999834,275.99999999999625,,-1626.000000000011
2015.08.17,-106.00000000000608,-228.99999999999034,-337.0000000000033,-528.0000000000174,-138.00000000000477,-622.9999999999958,222.99999999999898,,-1738.0000000000186
2015.08.17,-148.99999999999915,-282.0000000000045,-332.00000000000784,-498.00000000002063,-152.00000000000767,-445.99999999999085,269.999999999996,,-1589.0000000000346
2015.08.17,-245.0000000000063,-329.99999999998585,-356.9999999999993,-607.0000000000019,-287.0000000000039,-614.9999999999877,284.000000000006,,-2156.999999999979
2015.08.17,-219.00000000000253,-265.99999999998846,-335.00000000000796,-638.0000000000052,-245.0000000000063,-601.9999999999915,340.0000000000034,,-1964.9999999999984
2015.08.17,-184.00000000000637,-214.99999999998744,-336.00000000001273,-605.0000000000111,-223.00000000000654,-503.9999999999711,368.0000000000092,,-1698.9999999999864
2015.08.17,-104.99999999999955,-190.00000000000128,-237.00000000000898,-461.0000000000003,-178.00000000000037,-292.9999999999655,367.00000000000443,,-1096.9999999999714
2015.08.17,-34.000000000000696,-88.99999999998354,-124.00000000000944,-382.0000000000157,-65.99999999999939,-279.9999999999692,424.99999999999716,,-549.9999999999808
2015.08.17,-165.9999999999995,-304.9999999999997,-132.000000000005,-400.00000000000034,-80.00000000000229,-235.99999999999176,397.00000000000557,,-921.9999999999931
2015.08.17,-100.00000000000009,-373.99999999998545,-216.00000000000819,-475.0000000000032,-92.00000000000318,-283.99999999999534,438.0000000000024,,-1102.9999999999932
2015.08.17,-258.0000000000027,-425.99999999999307,-215.0000000000034,-379.0000000000182,-43.00000000000415,-68.99999999996353,441.0000000000025,,-948.9999999999825
2015.08.17,-384.00000000000654,-556.0000000000009,-196.00000000001216,-281.0000000000201,-2.000000000002,336.0000000000252,507.99999999999557,,-575.0000000000208
2015.08.17,-263.0000000000021,-441.99999999998687,-167.0000000000016,-187.00000000000384,65.99999999999939,483.0000000000112,564.0000000000072,,54.000000000023476
2015.08.17,-173.9999999999964,-439.99999999999596,-144.00000000000546,-130.0000000000079,86.99999999999264,663.999999999998,581.0000000000031,,443.99999999998795
2015.08.17,-124.00000000000189,-407.99999999998613,-151.00000000001046,-83.00000000001084,85.00000000000173,694.0000000000168,566.0000000000025,,579.0000000000117
2015.08.17,-136.00000000000279,-407.99999999998613,-158.00000000000125,-12.000000000012001,97.9999999999981,830.0000000000196,578.000000000003,,792.0000000000184
2015.08.17,-148.99999999999915,-397.99999999998727,-172.00000000001125,128.99999999997914,97.9999999999981,963.0000000000027,603.0000000000086,,1073.999999999991
2015.08.17,-168.99999999999693,-408.9999999999927,-242.00000000000443,-29.00000000001235,25.999999999992696,792.0000000000371,551.0000000000019,,520.0000000000252
2015.08.17,-151.9999999999966,-390.0000000000015,-219.0000000000083,-40.0000000000178,27.999999999994696,787.0000000000043,540.0000000000063,,553.999999999981
2015.08.17,-180.0000000000024,-401.99999999999125,-250.0,-71.00000000002105,7.9999999999968985,783.0000000000225,531.0000000000059,,419.0000000000107
2015.08.17,-114.00000000000298,-343.00000000000443,-195.0000000000074,-49.00000000001015,9.999999999998899,795.0000000000124,513.9999999999958,,617.9999999999822
2015.08.17,-256.0000000000007,-377.9999999999894,-227.00000000000387,-13.000000000018552,4.999999999999449,907.0000000000356,521.0000000000008,,559.0000000000233
2015.08.17,-292.9999999999988,-417.0000000000007,-221.00000000000364,-1.0000000000065512,-47.00000000000814,934.9999999999969,493.9999999999998,,449.99999999997874
2015.08.18,-350.00000000000585,-414.00000000000324,-175.00000000001137,31.999999999987594,-51.000000000001044,987.0000000000267,462.0000000000033,,490.99999999999613
2015.08.18,-343.00000000000443,-378.999999999996,-207.00000000000784,6.999999999979245,-16.0000000000049,977.0000000000057,533.0000000000013,,571.9999999999729
2015.08.18,-289.0000000000059,-387.000000000004,-206.00000000000307,-4.000000000004,-19.00000000000235,934.9999999999969,555.0000000000068,,584.9999999999844
2015.08.18,-280.00000000000244,-383.0,-195.0000000000074,-68.00000000000139,-8.000000000008,861.0000000000007,561.000000000007,,487.9999999999885
2015.08.18,-289.0000000000059,-408.9999999999927,-243.0000000000092,-68.00000000000139,-17.000000000000348,852.0000000000305,585.000000000008,,411.0000000000289
2015.08.18,-287.9999999999994,-398.9999999999938,-233.0000000000041,-100.0000000000112,-39.00000000000014,810.0000000000218,594.0000000000083,,345.0000000000215
2015.08.18,-312.00000000000114,-408.9999999999927,-256.0000000000002,-148.00000000001478,-79.00000000000685,777.0000000000276,624.0000000000094,,197.00000000002137
2015.08.18,-307.0000000000017,-414.00000000000324,-251.00000000000477,-151.00000000001222,-64.0000000000085,736.0000000000255,623.0000000000047,,171.99999999999966
2015.08.18,-322.00000000000006,-407.0000000000018,-246.00000000000932,-114.0000000000141,-80.00000000000229,758.9999999999985,679.000000000002,,268.99999999997306
2015.08.18,-326.0000000000041,-380.00000000000256,-240.0000000000091,-91.00000000001884,-94.00000000000519,846.9999999999977,781.9999999999965,,497.9999999999544
2015.08.18,-307.0000000000017,-426.9999999999996,-283.00000000000125,-96.00000000000719,44.99999999999504,763.0000000000248,856.9999999999993,,552.0000000000093
2015.08.18,-256.0000000000007,-375.9999999999986,-242.00000000000443,-95.00000000000064,19.00000000000235,795.0000000000124,832.9999999999984,,678.0000000000088
2015.08.18,-251.99999999999667,-388.9999999999949,-243.99999999999977,-74.0000000000185,17.000000000000348,804.000000000027,858.0000000000041,,720.0000000000215
2015.08.18,-245.0000000000063,-377.9999999999894,-240.99999999999966,-47.00000000001925,17.000000000000348,750.0000000000284,862.000000000009,,718.0000000000232
2015.08.18,-307.0000000000017,-479.99999999999153,-266.00000000000534,-147.00000000000824,-75.00000000000284,707.0000000000132,859.0000000000089,,291.0000000000125
2015.08.18,-363.0000000000022,-628.9999999999907,-298.0000000000018,-221.00000000000452,-157.00000000000713,709.0000000000263,850.9999999999991,,-107.99999999998101
2015.08.18,-361.0000000000002,-605.9999999999955,-293.00000000000637,-167.00000000000603,-119.99999999999788,734.0000000000124,856.9999999999993,,44.00000000000557
2015.08.18,-373.99999999999653,-607.0000000000019,-271.0000000000008,-210.0000000000213,-109.00000000000354,666.000000000011,882.000000000005,,-23.00000000000807
2015.08.18,-380.00000000000256,-611.9999999999903,-254.0000000000049,-245.0000000000063,-177.00000000000495,615.0000000000322,817.9999999999978,,-234.99999999997897
2015.08.18,-251.00000000000122,-482.00000000000466,-190.00000000001194,-301.0000000000179,-284.0000000000065,640.0000000000183,683.0000000000069,,-185.00000000001705
2015.08.18,-228.00000000000597,-495.99999999998533,-171.00000000000648,-381.0000000000091,-386.0000000000086,527.000000000033,558.9999999999975,,-575.999999999985
2015.08.18,-217.99999999999596,-510.99999999999477,-166.00000000001103,-379.0000000000182,-399.0000000000049,502.00000000000244,560.0000000000023,,-611.0000000000202
2015.08.18,-82.00000000000429,-322.00000000000006,-66.0000000000025,-282.0000000000045,-358.9999999999982,341.00000000001353,493.0000000000092,,-276.9999999999868
2015.08.18,-156.00000000000057,-469.99999999999267,-129.0000000000049,-352.000000000019,-409.0000000000038,-715.9999999999833,475.0000000000085,,-1756.9999999999955
2015.08.18,-55.000000000005045,-496.99999999999187,-143.00000000000068,-326.0000000000041,-307.0000000000017,-672.999999999968,512.0000000000005,,-1488.999999999971
2015.08.18,-67.00000000000594,-539.999999999985,-121.99999999999989,-270.00000000001467,-295.0000000000008,-780.9999999999651,498.00000000000466,,-1576.9999999999668
2015.08.18,-131.00000000000333,-495.000000000001,-67.00000000000728,-199.00000000001583,-200.00000000000017,-986.9999999999824,582.0000000000078,,-1497.0000000000023
2015.08.18,-263.99999999999756,-588.9999999999951,-111.0000000000042,-220.00000000002018,-307.0000000000017,-983.0000000000006,525.0000000000057,,-1949.0000000000134
2015.08.18,-243.00000000000432,-563.0000000000024,-86.00000000001273,-243.00000000001543,-407.0000000000018,-974.9999999999925,498.00000000000466,,-2019.0000000000246
2015.08.18,-185.99999999999727,-551.9999999999969,-86.00000000001273,-275.000000000003,-394.00000000000546,-939.9999999999853,463.0000000000081,,-1969.9999999999927
2015.08.18,-124.99999999999733,-587.9999999999885,-68.00000000001205,-232.00000000000998,-372.0000000000057,-922.9999999999627,498.00000000000466,,-1809.9999999999718
2015.08.18,-273.000000000001,-878.9999999999853,-197.00000000000273,-136.00000000000279,-468.00000000000176,-814.9999999999658,462.0000000000033,,-2305.9999999999563
2015.08.18,-314.0000000000032,-924.9999999999981,-253.0000000000001,-147.00000000000824,-526.0000000000042,-552.9999999999812,406.9999999999965,,-2310.9999999999986
2015.08.18,-312.00000000000114,-846.9999999999977,-237.99999999999955,-48.000000000003595,-458.9999999999983,-456.9999999999741,415.00000000000625,,-1945.9999999999682
2015.08.18,-214.00000000000307,-828.9999999999909,-197.00000000000273,-52.000000000007596,-461.0000000000003,-502.9999999999646,454.00000000000773,,-1801.9999999999613
2015.08.18,-190.99999999999673,-815.9999999999945,-218.00000000000352,7.999999999985796,-435.0000000000076,-239.99999999997357,493.9999999999998,,-1397.9999999999902
2015.08.18,-214.99999999999852,-920.9999999999941,-228.00000000000864,95.999999999985,-475.0000000000032,112.00000000002319,531.9999999999965,,-1099.0
2015.08.18,-199.00000000000472,-968.9999999999976,-196.00000000001216,87.99999999999919,-414.00000000000324,128.0000000000392,599.0000000000038,,-962.9999999999758
2015.08.18,-68.99999999999685,-919.9999999999875,-195.0000000000074,127.99999999999478,-395.0000000000009,200.0000000000224,643.0000000000007,,-607.9999999999748
2015.08.18,-129.9999999999968,-906.9999999999911,-170.0000000000017,104.99999999999955,-380.00000000000256,175.99999999999838,621.9999999999999,,-683.9999999999942
2015.08.18,-104.00000000000409,-865.0000000000047,-176.00000000000193,53.999999999998494,-397.99999999999835,56.000000000011596,614.0000000000043,,-818.9999999999948
2015.08.18,-180.0000000000024,-934.9999999999969,-194.00000000000261,53.999999999998494,-409.0000000000038,42.0000000000087,588.9999999999986,,-1033.0
2015.08.18,-231.0000000000034,-903.9999999999937,-192.00000000000728,180.99999999998673,-395.0000000000009,250.00000000003908,623.0000000000047,,-667.9999999999749
2015.08.18,-248.99999999999923,-964.9999999999936,-189.00000000000716,181.9999999999933,-348.00000000000387,202.00000000003547,704.0000000000077,,-662.9999999999675
2015.08.18,-170.99999999999892,-922.0000000000006,-189.00000000000716,192.99999999999872,-336.00000000000296,212.00000000001216,713.9999999999986,,-499.00000000000045
2015.08.18,-138.00000000000477,-895.9999999999857,-181.0000000000116,243.99999999999977,-336.00000000000296,351.0000000000346,713.0000000000081,,-242.9999999999626
2015.08.18,-151.9999999999966,-846.9999999999977,-162.00000000000614,320.9999999999935,-308.00000000000824,399.0000000000382,731.9999999999993,,-16.999999999977717
2015.08.18,-161.00000000000003,-912.0000000000017,-196.00000000001216,320.9999999999935,-351.0000000000013,439.99999999999596,748.0000000000047,,-111.00000000002126
2015.08.19,-153.00000000000313,-939.9999999999853,-184.0000000000117,278.00000000000045,-347.0000000000084,429.00000000001273,844.0000000000083,,-72.99999999998693
2015.08.19,-150.00000000000568,-889.9999999999908,-187.00000000001182,278.00000000000045,-377.0000000000051,376.00000000002075,766.9999999999959,,-182.99999999999613
2015.08.19,-197.99999999999818,-890.9999999999974,-174.0000000000066,264.9999999999819,-413.0000000000078,375.0000000000142,721.0000000000036,,-315.00000000001
2015.08.19,-194.0000000000053,-887.9999999999999,-178.00000000001148,300.99999999999574,-385.000000000002,425.0000000000309,698.9999999999981,,-219.9999999999942
2015.08.19,-194.0000000000053,-882.9999999999893,-181.0000000000116,287.9999999999994,-402.9999999999978,421.0000000000047,674.9999999999972,,-277.0000000000026
2015.08.19,-187.00000000000384,-887.9999999999999,-183.00000000000693,263.99999999999756,-395.0000000000009,344.0000000000332,656.9999999999965,,-387.9999999999842
2015.08.19,-184.00000000000637,-866.9999999999956,-212.0000000000033,278.9999999999848,-363.0000000000022,351.0000000000346,629.0000000000049,,-366.99999999998306
2015.08.19,-168.00000000000148,-822.9999999999959,-183.00000000000693,295.0000000000008,-365.0000000000042,357.0000000000295,673.0000000000018,,-213.99999999997635
2015.08.19,-140.0000000000068,-776.9999999999833,-155.00000000000114,350.9999999999902,-401.00000000000693,367.0000000000062,667.0000000000016,,-88.00000000000045
2015.08.19,-143.9999999999997,-774.9999999999924,-109.99999999999943,396.9999999999807,-402.00000000000233,412.00000000003456,637.0000000000005,,15.000000000022055
2015.08.19,-146.00000000000168,-783.9999999999848,-139.00000000001,392.9999999999989,-362.00000000000676,419.9999999999982,641.0000000000053,,22.999999999999204
2015.08.19,-117.00000000000044,-685.9999999999866,-109.99999999999943,414.9999999999876,-372.0000000000057,403.00000000002,647.0000000000056,,180.00000000002103
2015.08.19,-107.00000000000153,-706.999999999991,-109.99999999999943,313.99999999999204,-584.0000000000067,309.0000000000259,543.9999999999969,,-340.99999999998374
2015.08.19,-107.99999999999699,-716.9999999999899,-97.00000000000841,288.99999999998374,-514.0000000000033,294.0000000000165,506.0000000000002,,-346.99999999999807
2015.08.19,-121.99999999999989,-716.9999999999899,-42.00000000000159,310.9999999999946,-470.9999999999992,323.0000000000288,546.999999999997,,-170.99999999997
2015.08.19,-124.00000000000189,-675.9999999999877,-128.0000000000001,304.9999999999997,-453.0000000000034,323.0000000000288,558.0000000000069,,-194.9999999999576
2015.08.19,-104.99999999999955,-661.9999999999848,-160.0000000000108,322.9999999999844,-453.99999999999886,337.0000000000317,602.0000000000039,,-118.99999999997397
2015.08.19,-106.00000000000608,-651.0000000000016,-138.00000000000523,299.99999999998914,-426.00000000000415,324.9999999999975,611.0000000000042,,-85.00000000002626
2015.08.19,-63.99999999999739,-587.0000000000042,-97.00000000000841,250.99999999997902,-439.0000000000005,235.00000000002962,566.0000000000025,,-134.99999999999932
2015.08.19,-26.999999999999247,-547.999999999993,-89.00000000001285,367.99999999999056,-272.00000000000557,388.0000000000106,700.0000000000028,,519.9999999999934
2015.08.19,-48.000000000003595,-548.9999999999995,-73.0000000000075,459.99999999999375,-214.00000000000307,430.00000000001927,635.9999999999957,,641.999999999995
2015.08.19,14.999999999998348,-600.0000000000006,-63.00000000000239,488.9999999999839,-187.9999999999993,336.0000000000252,664.0000000000015,,653.0000000000066
2015.08.19,58.99999999999794,-568.9999999999973,-55.00000000000682,433.99999999997885,-145.00000000000622,314.00000000001427,597.0000000000084,,634.9999999999891
2015.08.19,31.000000000003247,-646.9999999999976,-35.0000000000108,426.9999999999996,-182.99999999999983,331.999999999999,606.0000000000088,,531.0000000000024
2015.08.19,-36.999999999998145,-797.9999999999876,-149.0000000000009,272.99999999998994,-274.00000000000756,235.00000000002962,620.0000000000045,,-129.9999999999702
2015.08.19,34.99999999999615,-818.9999999999919,-129.0000000000049,244.9999999999841,-286.00000000000847,168.0000000000348,631.0000000000002,,-154.99999999999
2015.08.19,161.00000000000003,-791.9999999999927,-128.0000000000001,247.99999999998158,-223.00000000000654,25.000000000030553,671.0000000000065,,-37.99999999998067
2015.08.19,180.99999999999784,-838.9999999999898,-154.00000000001057,200.99999999998454,-252.0000000000078,90.00000000001229,625.0,,-148.00000000001342
2015.08.19,170.99999999999892,-790.0000000000018,-156.0000000000059,139.00000000000023,-270.0000000000036,157.00000000000713,594.0000000000083,,-154.99999999999682
2015.08.19,146.99999999999713,-770.000000000004,-146.0000000000008,120.99999999999334,-292.00000000000335,113.00000000002974,564.9999999999977,,-261.9999999999902
2015.08.19,121.99999999999989,-774.9999999999924,-154.00000000001057,111.99999999997878,-300.0000000000003,73.99999999999629,549.9999999999972,,-371.00000000003115
2015.08.19,53.999999999998494,-966.0000000000002,-222.0000000000084,42.999999999993044,-397.0000000000029,44.0000000000218,471.00000000000364,,-972.9999999999945
2015.08.19,187.9999999999993,-879.9999999999919,-253.0000000000001,-74.0000000000185,-430.00000000000813,-186.99999999998164,421.99999999999704,,-1214.0000000000039
2015.08.19,200.99999999999562,-917.9999999999966,-246.00000000000932,-57.00000000001815,-426.00000000000415,-61.999999999962085,465.0000000000034,,-1042.9999999999911
2015.08.19,241.99999999999778,-856.9999999999967,-179.00000000000205,-121.99999999999989,-428.00000000000614,-44.99999999998394,382.000000000005,,-1006.9999999999857
2015.08.19,275.000000000003,-855.9999999999901,-134.00000000000034,-487.0000000000152,-524.0000000000023,-687.9999999999775,233.0000000000041,,-2180.999999999978
2015.08.19,402.9999999999978,-638.0000000000052,-72.00000000000273,-592.0000000000148,-519.0000000000028,-899.9999999999897,248.00000000000466,,-2070.0000000000127
2015.08.19,483.0000000000001,-597.9999999999874,82.99999999999841,-846.0000000000134,-604.0000000000045,-1198.9999999999945,198.99999999999807,,-2482.000000000003
2015.08.19,544.9999999999955,-629.9999999999973,104.99999999998977,-801.0000000000073,-585.0000000000022,-1099.9999999999677,242.00000000000443,,-2223.9999999999845
2015.08.19,622.9999999999958,-575.9999999999987,126.99999999999534,-848.0000000000043,-521.0000000000048,-1203.999999999983,290.00000000000625,,-2108.9999999999936
2015.08.19,622.9999999999958,-577.9999999999897,118.99999999999977,-829.0000000000131,-507.0000000000019,-1254.9999999999618,322.00000000000273,,-2104.999999999968
2015.08.19,505.99999999999534,-787.0000000000043,-23.000000000010346,-895.0000000000014,-580.9999999999982,-1268.9999999999645,314.00000000000716,,-2734.9999999999764
2015.08.19,875.0000000000035,-97.9999999999981,229.99999999998977,-234.00000000000088,-192.99999999999872,-778.9999999999964,582.9999999999984,,383.9999999999976
2015.08.19,922.999999999996,-201.99999999999108,243.99999999999977,-414.00000000000324,-313.00000000000773,-830.9999999999818,552.9999999999973,,-39.99999999999068
2015.08.19,969.9999999999931,-11.00000000000545,384.9999999999909,-213.00000000001873,-219.99999999999798,-690.9999999999972,576.0000000000076,,795.9999999999725
2015.08.19,1034.999999999997,70.0000000000145,375.99999999999056,-237.00000000002052,-229.00000000000142,-749.999999999984,591.9999999999987,,856.9999999999952
2015.08.19,1007.0000000000024,62.000000000006494,345.9999999999894,-295.0000000000008,-203.00000000000873,-767.9999999999687,570.0000000000074,,719.0000000000272
2015.08.19,1000.9999999999964,12.999999999996348,310.99999999999284,-385.00000000001313,-353.0000000000033,-952.9999999999816,429.00000000000205,,62.99999999998943
2015.08.20,971.9999999999951,12.000000000012001,338.99999999999864,-374.0000000000077,-313.00000000000773,-889.9999999999686,441.0000000000025,,187.00000000002433
2015.08.20,1054.9999999999948,58.000000000002494,306.99999999998795,-308.0000000000194,-253.99999999999866,-904.9999999999781,481.9999999999993,,434.9999999999885
2015.08.20,1034.0000000000016,39.999999999995595,294.9999999999875,-320.00000000000915,-264.0000000000087,-823.9999999999803,496.0000000000093,,456.999999999996
2015.08.20,1014.9999999999992,5.999999999994898,281.9999999999965,-395.000000000012,-255.00000000000523,-913.9999999999926,480.000000000004,,218.99999999998454
2015.08.20,1000.0000000000009,9.000000000014552,286.9999999999919,-384.00000000000654,-250.00000000000577,-916.9999999999678,477.00000000000387,,222.00000000003092
2015.08.20,993.9999999999949,4.000000000004,285.99999999998715,-376.00000000002075,-224.000000000002,-918.9999999999809,525.9999999999962,,290.9999999999785
2015.08.20,997.9999999999989,35.00000000000725,278.99999999999636,-369.0000000000193,-201.00000000000674,-908.9999999999599,549.0000000000066,,382.0000000000232
2015.08.20,1075.999999999999,187.00000000000384,313.99999999999295,-200.00000000000017,-155.00000000000514,-811.9999999999905,608.0000000000041,,1018.0000000000041
2015.08.20,1002.0000000000028,178.99999999999582,228.9999999999992,-228.00000000000597,-174.00000000000747,-800.9999999999628,594.9999999999989,,802.0000000000203
2015.08.20,988.0,165.9999999999995,241.99999999999022,-223.00000000001762,-221.99999999999997,-748.9999999999775,603.9999999999992,,805.999999999994
2015.08.20,954.9999999999948,190.00000000000128,245.9999999999951,-238.0000000000049,-245.0000000000063,-739.9999999999629,644.999999999996,,813.0000000000131
2015.08.20,953.9999999999993,164.00000000000858,265.99999999999113,-290.00000000001245,-308.00000000000824,-776.9999999999833,614.0000000000043,,622.9999999999994
2015.08.20,959.9999999999942,178.00000000001148,269.999999999996,-271.0000000000212,-274.00000000000756,-721.9999999999782,656.9999999999965,,797.9999999999915
2015.08.20,953.9999999999993,167.00000000000603,229.99999999998977,-272.00000000000557,-262.00000000000665,-761.9999999999739,737.000000000009,,792.0000000000181
2015.08.20,961.0000000000008,202.00000000001327,265.00000000000057,-262.00000000000665,-223.00000000000654,-746.0000000000023,710.000000000008,,907.000000000007
2015.08.20,951.0000000000018,185.00000000001293,256.9999999999908,-247.00000000001944,-221.99999999999997,-712.9999999999636,715.0000000000034,,926.0000000000257
2015.08.20,914.9999999999991,147.00000000000824,152.9999999999916,-228.00000000000597,-274.00000000000756,-720.9999999999717,746.9999999999999,,739.0000000000136
2015.08.20,861.0000000000007,104.99999999999955,211.9999999999891,-272.00000000000557,-286.00000000000847,-746.0000000000023,737.000000000009,,610.9999999999819
2015.08.20,886.9999999999934,46.0000000000127,159.9999999999966,-512.0000000000014,-584.0000000000067,-1014.9999999999882,683.0000000000069,,-334.9999999999866
2015.08.20,985.999999999998,78.00000000000028,154.99999999998693,-538.0000000000163,-592.0000000000036,-1153.000000000004,635.0000000000051,,-429.000000000034
2015.08.20,936.0000000000035,43.999999999999595,59.99999999998806,-625.0000000000089,-801.0000000000073,-1164.9999999999939,647.9999999999961,,-903.0000000000227
2015.08.20,944.9999999999958,-72.99999999998974,121.99999999999989,-624.0000000000023,-779.0000000000075,-1079.99999999997,582.0000000000078,,-906.999999999966
2015.08.20,1080.9999999999986,-44.99999999998394,138.9999999999958,-679.0000000000074,-850.0000000000063,-1156.999999999986,459.0000000000032,,-1051.999999999986
2015.08.20,1058.0000000000034,22.0000000000109,154.99999999998693,-873.0000000000126,-877.0000000000056,-1161.999999999974,311.00000000000705,,-1365.9999999999839
2015.08.20,1263.000000000003,194.0000000000053,287.9999999999967,-857.0000000000189,-873.0000000000016,-899.9999999999897,299.0000000000066,,-585.9999999999985
2015.08.20,1188.9999999999957,360.0000000000048,263.9999999999958,-779.0000000000185,-751.0000000000017,-672.999999999968,350.9999999999991,,-38.99999999999295
2015.08.20,1124.0000000000027,398.00000000000944,205.99999999998886,-877.0000000000166,-773.0000000000015,-1197.999999999988,438.0000000000024,,-682.0000000000026
2015.08.20,1164.9999999999939,439.99999999999596,88.99999999999864,-823.0000000000182,-752.0000000000082,-1253.9999999999995,549.0000000000066,,-586.0000000000309
2015.08.20,1229.9999999999977,539.0000000000006,197.9999999999933,-722.0000000000005,-699.0000000000052,-1013.9999999999816,599.0000000000038,,131.00000000000784
2015.08.20,1197.0000000000036,524.0000000000133,222.99999999999898,-630.0000000000194,-672.0000000000059,-1004.999999999967,615.9999999999997,,253.00000000002308
2015.08.20,1144.999999999996,548.9999999999995,243.99999999999977,-474.0000000000189,-635.0000000000077,-848.9999999999665,668.0000000000064,,648.0000000000085
2015.08.20,978.0000000000011,395.99999999999636,242.999999999995,-428.00000000000614,-663.0000000000025,-689.9999999999907,626.9999999999953,,462.9999999999885
2015.08.20,1080.9999999999986,409.0000000000149,272.99999999999613,-208.00000000000819,-612.0000000000015,-504.9999999999777,701.0000000000076,,1139.00000000003
2015.08.20,1083.0000000000007,463.9999999999977,343.9999999999941,-299.00000000000483,-541.0000000000026,-522.9999999999624,647.9999999999961,,1176.0000000000186
2015.08.20,973.0000000000016,377.0000000000051,274.0000000000009,-414.00000000000324,-612.0000000000015,-523.999999999969,582.9999999999984,,657.0000000000325
2015.08.20,1192.9999999999995,807.0000000000022,485.99999999999,-154.0000000000097,-375.9999999999986,-584.9999999999688,704.0000000000077,,2075.0000000000227
