date,GBPCHF,EURCHF,CHFJPY,CADCHF,EURJPY,AUDCAD,empty,sum
2018.10.22,-104.99999999999955,-335.00000000001864,-162.9999999999967,-14.999999999998348,-36.99999999997772,-7.0000000000014495,,-661.9999999999924
2018.10.22,-136.00000000000279,-345.0000000000175,-138.9999999999958,-30.000000000007798,-109.99999999998522,146.00000000000168,,-614.0000000000075
2018.10.22,-78.99999999998464,-311.0000000000168,-155.00000000000114,2.000000000002,-153.99999999999636,129.00000000000134,,-567.9999999999956
2018.10.22,164.00000000000858,-286.00000000000847,-153.99999999999636,117.00000000000044,-194.99999999999318,79.00000000000685,,-274.99999999998215
2018.10.22,165.9999999999995,-297.0000000000139,-158.00000000000125,115.99999999999389,-207.9999999999984,84.0000000000063,,-297.0000000000139
2018.10.22,147.00000000000824,-286.00000000000847,-187.99999999998818,104.99999999999955,-245.9999999999809,43.999999999999595,,-423.99999999997016
2018.10.22,133.00000000000534,-284.00000000001756,-225.9999999999991,97.9999999999981,-342.9999999999893,-152.99999999999204,,-774.9999999999945
2018.10.22,113.00000000000753,-235.00000000000742,-296.99999999999704,92.99999999999864,-435.0000000000023,-230.99999999999233,,-991.999999999993
2018.10.22,121.99999999999989,-243.99999999999977,-212.99999999999386,129.00000000000134,-322.00000000000273,-181.9999999999933,,-709.9999999999884
2018.10.22,97.00000000001374,-255.00000000000523,-143.99999999999125,126.99999999999933,-241.99999999999022,-127.99999999999478,,-544.9999999999684
2018.10.22,114.99999999999844,-290.00000000001245,-106.99999999999932,134.99999999999625,-171.99999999999704,-58.000000000002494,,-377.0000000000166
2018.10.22,154.0000000000097,-283.000000000011,-71.99999999998852,129.9999999999968,-132.99999999998136,-29.999999999996696,,-233.99999999997112
2018.10.22,214.00000000000307,-290.00000000001245,-34.99999999999659,178.00000000000037,-76.99999999999818,-74.99999999999174,,-84.99999999999552
2018.10.22,205.99999999999508,-293.0000000000099,6.000000000000227,181.9999999999933,-30.000000000001137,-65.99999999999939,,4.999999999978186
2018.10.22,175.00000000001404,-304.9999999999997,12.000000000000455,175.99999999999838,-16.999999999995907,-68.99999999999685,,-27.999999999979593
2018.10.22,195.00000000001182,-325.0000000000197,-19.99999999999602,195.00000000000074,-51.9999999999925,-117.00000000000044,,-123.99999999999612
2018.10.22,198.00000000000927,-340.00000000000693,-21.000000000000796,195.00000000000074,-31.999999999982265,-112.99999999999643,,-112.99999999997642
2018.10.22,229.99999999999687,-337.0000000000095,-18.000000000000682,239.0000000000003,-1.0000000000047748,-139.99999999999568,,-27.000000000013443
2018.10.22,216.00000000001617,-443.99999999999994,31.00000000000591,178.99999999999582,62.00000000001182,-109.99999999999899,,-65.9999999999692
2018.10.22,217.0000000000005,-576.0000000000209,169.00000000001114,132.99999999999423,361.0000000000184,18.0000000000069,,322.0000000000103
2018.10.22,34.000000000000696,-545.0000000000177,181.0000000000116,100.99999999999554,442.0000000000073,9.00000000000345,,222.0000000000008
2018.10.22,2.0000000000131024,-392.00000000001455,329.00000000000773,80.99999999999774,375.0,-122.99999999999534,,272.00000000000864
2018.10.22,8.000000000008,-400.00000000000034,139.00000000001,93.99999999999409,217.00000000001296,-187.9999999999993,,-129.99999999997456
2018.10.22,46.0000000000127,-449.0000000000105,81.00000000000307,251.99999999999667,181.0000000000116,-185.99999999999727,,-74.99999999998377
2018.10.22,-12.999999999996348,-409.0000000000149,121.99999999999989,278.9999999999959,207.9999999999984,-156.99999999999602,,29.999999999986926
2018.10.22,-39.999999999995595,-413.00000000001893,100.99999999999909,317.0000000000006,149.0000000000009,-221.99999999999997,,-108.0000000000139
2018.10.22,-129.99999999998568,-388.0000000000106,61.00000000000705,266.999999999995,75.00000000001705,-220.99999999999343,,-335.99999999997056
2018.10.22,-80.99999999999774,-382.0000000000157,73.0000000000075,295.99999999999625,87.00000000001751,-213.99999999999199,,-220.99999999998414
2018.10.22,-265.99999999998846,-286.00000000000847,153.0000000000058,226.99999999999943,39.00000000001569,-207.99999999999707,,-340.99999999997306
2018.10.22,-410.99999999998363,-197.00000000000273,138.00000000000523,220.99999999999343,15.00000000001478,-213.99999999999199,,-447.99999999996487
2018.10.22,-590.0000000000016,-182.99999999999983,106.99999999999932,186.99999999999272,-110.99999999999,-210.99999999999451,,-800.9999999999939
2018.10.22,-736.9999999999877,-121.99999999999989,138.00000000000523,129.00000000000134,-132.99999999998136,-135.99999999999167,,-860.9999999999541
2018.10.22,-906.9999999999911,-18.0000000000069,93.00000000000352,85.99999999999719,-304.9999999999784,-168.99999999999693,,-1219.9999999999727
2018.10.22,-861.999999999985,23.999999999979593,102.00000000000387,74.99999999999174,-334.0000000000032,-158.99999999999804,,-1154.0000000000111
2018.10.22,-831.000000000004,27.999999999983594,64.00000000000716,80.00000000000229,-358.0000000000041,-173.9999999999964,,-1191.0000000000114
2018.10.22,-761.999999999996,10.999999999983245,87.0000000000033,81.9999999999932,-355.99999999999454,-343.9999999999999,,-1282.0000000000107
2018.10.22,-802.9999999999982,37.99999999998249,118.99999999999977,156.00000000000057,-312.9999999999882,-324.00000000000205,,-1127.0000000000055
2018.10.22,-780.000000000003,95.00000000000064,94.0000000000083,95.99999999999609,-375.0,-334.9999999999964,,-1204.9999999999943
2018.10.22,-800.0000000000007,134.99999999999625,81.00000000000307,68.00000000000139,-418.9999999999827,-307.99999999999716,,-1242.99999999998
2018.10.22,-785.9999999999978,100.99999999999554,74.00000000001228,65.99999999999939,-411.9999999999777,-297.9999999999983,,-1254.9999999999666
2018.10.22,-797.9999999999876,102.99999999998644,53.00000000001148,78.99999999999574,-405.00000000000114,-290.00000000000136,,-1257.9999999999964
2018.10.22,-836.9999999999989,104.99999999999955,137.00000000000045,56.0000000000005,-330.99999999998886,-295.99999999999625,,-1165.9999999999836
2018.10.22,-893.9999999999948,213.99999999998087,236.0000000000042,35.999999999991594,-334.99999999997954,-322.9999999999955,,-1065.9999999999932
2018.10.22,-907.9999999999977,189.99999999997908,255.00000000000966,43.999999999999595,-337.99999999999386,-347.9999999999928,,-1104.999999999996
2018.10.22,-811.9999999999905,178.99999999999582,246.00000000000932,122.99999999999534,-301.9999999999925,-375.9999999999986,,-941.9999999999811
2018.10.22,-845.9999999999912,169.99999999998127,242.00000000000443,127.99999999999478,-301.9999999999925,-356.9999999999962,,-964.9999999999995
2018.10.22,-851.0000000000017,190.99999999998562,246.9999999999999,126.99999999999933,-301.9999999999925,-381.99999999999346,,-970.000000000003
2018.10.22,-887.9999999999999,215.99999999999397,246.00000000000932,103.99999999999298,-326.9999999999982,-402.00000000000233,,-1051.000000000004
2018.10.23,-1022.9999999999961,180.99999999998673,160.0000000000108,92.99999999999864,-336.9999999999891,-431.99999999999903,,-1357.9999999999882
2018.10.23,-963.999999999987,181.9999999999933,183.00000000000693,87.99999999999919,-320.99999999999795,-396.9999999999918,,-1228.9999999999773
2018.10.23,-927.9999999999955,207.99999999998596,186.00000000000705,104.99999999999955,-329.9999999999841,-469.99999999999267,,-1228.9999999999798
2018.10.23,-888.9999999999842,200.99999999998454,243.99999999999977,104.99999999999955,-293.9999999999827,-463.0000000000023,,-1095.9999999999854
2018.10.23,-859.9999999999941,193.99999999998306,233.0000000000041,129.9999999999968,-338.99999999999864,-451.9999999999969,,-1094.0000000000057
2018.10.23,-888.9999999999842,221.99999999998886,199.00000000001228,139.00000000000023,-370.00000000000455,-529.0000000000017,,-1227.999999999989
2018.10.23,-892.0000000000039,221.99999999998886,94.99999999999886,104.99999999999955,-502.9999999999859,-578.9999999999961,,-1551.9999999999986
2018.10.23,-875.0000000000035,224.99999999998633,146.0000000000008,122.99999999999534,-448.99999999998386,-591.9999999999925,,-1421.9999999999973
2018.10.23,-878.000000000001,219.99999999999798,136.0000000000099,143.9999999999997,-465.99999999997976,-579.9999999999916,,-1423.999999999965
2018.10.23,-858.9999999999875,204.99999999998852,69.00000000000261,178.00000000000037,-524.9999999999773,-619.9999999999983,,-1551.9999999999716
2018.10.23,-828.9999999999909,164.99999999999292,-56.99999999998795,214.99999999999852,-604.9999999999898,-631.9999999999992,,-1742.9999999999764
2018.10.23,-777.9999999999898,173.99999999998528,-66.99999999999307,217.0000000000005,-633.9999999999861,-608.9999999999928,,-1696.999999999976
2018.10.23,-836.9999999999989,190.99999999998562,-94.99999999999886,192.99999999999872,-760.9999999999957,-617.0000000000009,,-1926.00000000001
2018.10.23,-880.9999999999984,268.9999999999859,-85.99999999999852,174.99999999999181,-750.0,-646.9999999999976,,-1920.0000000000168
2018.10.23,-890.9999999999974,281.99999999998226,-80.99999999998886,178.99999999999582,-782.999999999987,-710.999999999995,,-2004.9999999999902
2018.10.23,-916.99999999999,297.9999999999983,-92.99999999998931,171.99999999999437,-796.999999999997,-690.0000000000017,,-2026.9999999999854
2018.10.23,-903.9999999999937,250.99999999997902,-50.99999999998772,169.99999999999238,-737.9999999999995,-670.9999999999993,,-1943.0000000000089
2018.10.23,-878.000000000001,254.999999999983,-108.99999999999466,151.9999999999966,-808.9999999999975,-630.9999999999927,,-2020.0000000000064
2018.10.23,-1072.9999999999907,295.0000000000008,-234.99999999999943,107.00000000000153,-1027.9999999999916,-649.999999999995,,-2583.9999999999745
2018.10.23,-973.999999999986,251.99999999998556,-204.9999999999983,80.00000000000229,-935.9999999999786,-605.0,,-2387.999999999975
2018.10.23,-926.999999999989,241.99999999998667,-224.99999999999432,85.00000000000173,-1039.999999999992,-568.0000000000018,,-2432.9999999999886
2018.10.23,-834.9999999999858,211.99999999998997,-172.9999999999876,147.99999999999258,-968.9999999999941,-503.99999999999335,,-2120.999999999978
2018.10.23,-791.9999999999927,165.9999999999995,-292.99999999999216,109.99999999999899,-911.9999999999777,-468.00000000000176,,-2188.999999999966
2018.10.23,-747.9999999999931,159.99999999998238,-301.9999999999925,80.00000000000229,-936.9999999999834,-470.9999999999992,,-2217.9999999999836
2018.10.23,-841.9999999999872,299.99999999998914,-271.0000000000008,-43.00000000000415,-1042.999999999978,-451.9999999999969,,-2350.9999999999777
2018.10.23,-895.0000000000014,259.9999999999936,-185.99999999999284,-39.00000000000014,-885.9999999999957,-385.000000000002,,-2130.999999999998
2018.10.23,-937.9999999999944,223.99999999997976,-110.99999999999,-21.00000000000435,-771.9999999999914,-400.00000000000034,,-2018.000000000001
2018.10.23,-868.000000000002,214.99999999998744,-190.9999999999883,24.999999999997247,-829.9999999999841,-458.9999999999983,,-2107.9999999999877
2018.10.23,-820.9999999999828,214.99999999998744,-235.99999999999,54.999999999993946,-955.9999999999889,-495.9999999999964,,-2238.999999999977
