date,GBPCHF,CHFJPY,EURGBP,GBPJPY,empty,sum
2017.05.30,-631.0000000000038,-334.99999999999375,-160.00000000000458,-150.99999999998204,,-1276.999999999984
2017.05.30,-632.9999999999947,-283.9999999999918,-195.9999999999962,-225.9999999999991,,-1338.9999999999818
2017.05.31,-655.0000000000056,-301.9999999999925,-202.9999999999976,-272.99999999999613,,-1432.9999999999918
2017.05.31,-408.9999999999927,-373.9999999999952,-9.999999999998899,56.000000000011596,,-736.9999999999752
2017.05.31,-295.0000000000008,-335.9999999999985,51.000000000001044,237.99999999999955,,-341.99999999999875
2017.05.31,-306.00000000000625,-362.99999999999955,51.99999999999649,261.0000000000241,,-355.9999999999852
2017.05.31,-270.99999999999903,-472.999999999999,63.99999999999739,317.0000000000073,,-362.9999999999933
2017.05.31,-307.99999999999716,-471.9999999999942,34.000000000000696,320.99999999999795,,-424.9999999999927
2017.05.31,-347.9999999999928,-429.00000000000205,7.0000000000014495,270.00000000001023,,-499.99999999998306
2017.05.31,-424.00000000000216,-379.0000000000049,-46.00000000000159,52.00000000002092,,-796.9999999999877
2017.05.31,-449.9999999999948,-283.9999999999918,-51.99999999999649,-69.99999999999318,,-855.9999999999762
2017.05.31,-425.99999999999307,-332.9999999999984,-34.99999999999615,35.00000000002501,,-758.9999999999626
2017.05.31,-418.9999999999916,-259.00000000000034,-24.999999999997247,-126.99999999998113,,-829.9999999999703
2017.05.31,-449.9999999999948,-135.00000000000512,-53.999999999998494,-243.99999999999977,,-882.9999999999983
2017.05.31,-456.00000000001194,-90.00000000000341,-61.999999999995396,-346.99999999998,,-954.9999999999907
2017.05.31,-438.00000000000506,-109.99999999999943,-34.000000000000696,-191.0000000000025,,-773.0000000000077
2017.05.31,-391.000000000008,-162.9999999999967,-5.999999999994898,-125.99999999997635,,-685.999999999976
2017.05.31,-381.0000000000091,-227.99999999999443,-4.999999999999449,-60.99999999997863,,-674.9999999999816
2017.05.31,-300.00000000001137,-253.0000000000001,34.000000000000696,88.99999999999864,,-430.00000000001216
2017.05.31,-246.99999999999721,-334.0000000000032,56.99999999999594,215.0000000000034,,-309.00000000000114
2017.05.31,-368.00000000001273,-316.99999999999307,-36.999999999998145,-10.99999999999568,,-732.9999999999997
2017.05.31,-272.00000000000557,-274.9999999999915,85.00000000000173,40.000000000020464,,-421.9999999999749
2017.05.31,-302.0000000000023,-227.99999999999443,97.9999999999981,32.00000000001069,,-399.99999999998795
2017.05.31,-290.00000000001245,-269.999999999996,102.99999999999754,100.00000000002274,,-356.9999999999881
2017.05.31,-191.00000000000784,-292.99999999999216,116.00000000000499,176.00000000001614,,-191.99999999997885
2017.05.31,-97.9999999999981,-331.99999999999363,146.99999999999713,375.0,,92.00000000000546
2017.05.31,100.99999999999554,-265.99999999999113,219.99999999999798,493.0000000000234,,548.0000000000258
2017.05.31,-42.0000000000087,-158.99999999999181,107.00000000000153,268.0000000000007,,174.0000000000017
2017.05.31,-127.00000000001043,-182.00000000000216,41.9999999999976,-82.99999999999841,,-350.0000000000134
2017.05.31,-151.00000000001222,48.00000000000182,43.999999999999595,-95.99999999997522,,-154.99999999998602
2017.05.31,-36.999999999998145,111.99999999999477,165.00000000000404,-32.99999999998704,,207.0000000000136
2017.05.31,-24.000000000001798,165.99999999999682,197.99999999999818,-131.00000000000023,,208.99999999999295
2017.05.31,-197.00000000000273,67.00000000000728,139.00000000000023,-134.9999999999909,,-125.99999999998613
2017.05.31,-224.000000000002,10.99999999999568,109.00000000000354,-111.99999999999477,,-215.99999999999756
2017.05.31,-207.00000000000162,67.00000000000728,114.99999999999844,-197.99999999997908,,-222.999999999975
2017.05.31,-225.00000000000853,91.00000000000819,50.0000000000056,-327.99999999997453,,-411.9999999999693
2017.05.31,-214.00000000000307,42.00000000000159,36.999999999998145,-110.99999999999,,-245.99999999999332
2017.05.31,-402.0000000000135,31.00000000000591,-107.00000000000153,-525.999999999982,,-1003.9999999999911
2017.05.31,-319.0000000000026,201.99999999999818,-136.99999999999824,-574.9999999999886,,-828.9999999999914
2017.05.31,-287.9999999999994,283.00000000000125,-119.99999999999788,-572.9999999999791,,-697.9999999999751
2017.05.31,-302.0000000000023,305.0000000000068,-112.000000000001,-598.9999999999895,,-707.999999999986
2017.05.31,-239.00000000001143,268.0000000000007,-53.00000000000304,-430.9999999999832,,-454.99999999999693
2017.05.31,-185.99999999999727,254.0000000000049,-56.99999999999594,-435.9999999999786,,-424.999999999967
2017.05.31,-171.99999999999437,192.99999999999784,-41.9999999999976,-329.9999999999841,,-350.99999999997823
2017.05.31,-99.00000000000463,251.00000000000477,12.000000000000899,-277.9999999999916,,-113.99999999999054
2017.05.31,-41.000000000002146,307.00000000000216,41.000000000002146,-307.9999999999927,,-0.999999999990564
2017.05.31,-99.00000000000463,313.0000000000024,21.00000000000435,-355.99999999999454,,-120.99999999999244
2017.05.31,-120.99999999999334,344.99999999999886,-0.999999999995449,-417.0000000000016,,-193.99999999999153
2017.05.31,-117.99999999999588,364.0000000000043,-7.9999999999968985,-423.0000000000018,,-184.99999999999028
2017.05.31,-100.0000000000112,400.99999999999625,17.000000000000348,-478.999999999985,,-160.9999999999996
2017.06.01,-76.0000000000094,362.99999999999955,34.99999999999615,-475.9999999999991,,-154.0000000000128
2017.06.01,-15.999999999993797,364.9999999999949,99.00000000000463,-388.9999999999816,,59.0000000000241
2017.06.01,35.00000000000725,481.9999999999993,109.99999999999899,-415.9999999999968,,211.00000000000875
2017.06.01,56.99999999999594,475.9999999999991,126.99999999999933,-384.9999999999909,,275.0000000000034
2017.06.01,69.00000000000794,415.9999999999968,141.99999999999767,-330.99999999998886,,296.00000000001364
2017.06.01,36.999999999998145,433.9999999999975,116.00000000000499,-348.99999999998954,,238.00000000001103
2017.06.01,18.999999999991246,442.0000000000073,107.00000000000153,-515.9999999999911,,52.00000000000887
2017.06.01,-7.0000000000014495,540.0000000000063,84.0000000000063,-584.9999999999795,,32.00000000003149
2017.06.01,-39.999999999995595,563.0000000000024,75.00000000000284,-716.9999999999845,,-118.99999999997488
2017.06.01,-22.999999999995246,606.9999999999993,97.9999999999981,-750.9999999999764,,-68.9999999999742
2017.06.01,-8.000000000008,578.000000000003,133.00000000000534,-606.9999999999993,,96.00000000000102
2017.06.01,-7.0000000000014495,567.0000000000073,126.0000000000039,-582.9999999999984,,103.00000000001125
2017.06.01,-7.0000000000014495,555.9999999999974,117.00000000000044,-540.9999999999968,,124.99999999999955
2017.06.01,1.999999999990898,546.0000000000065,134.99999999999625,-570.999999999998,,111.99999999999568
2017.06.01,14.999999999987246,600.9999999999991,141.00000000000225,-586.9999999999891,,169.99999999999955
2017.06.01,48.000000000003595,606.0000000000088,172.00000000000549,-563.999999999993,,262.0000000000249
2017.06.01,21.00000000000435,615.9999999999997,180.0000000000024,-655.9999999999775,,161.00000000002888
2017.06.01,14.999999999987246,525.0000000000057,182.00000000000438,-493.9999999999998,,227.9999999999975
2017.06.01,48.99999999998794,507.99999999999557,184.00000000000637,-441.99999999997885,,299.000000000011
2017.06.01,120.99999999999334,525.0000000000057,234.00000000000088,-437.9999999999882,,442.0000000000117
2017.06.01,32.999999999994145,492.999999999995,170.00000000000347,-471.99999999998,,224.0000000000125
2017.06.01,-171.00000000001003,504.0000000000049,43.999999999999595,-647.9999999999961,,-271.00000000000165
2017.06.01,-242.99999999999324,484.99999999999943,16.0000000000049,-837.9999999999939,,-579.9999999999827
2017.06.01,-374.0000000000077,480.000000000004,-27.999999999994696,-907.999999999987,,-829.9999999999854
2017.06.01,-334.00000000001205,454.00000000000773,17.999999999995797,-796.999999999997,,-659.0000000000056
2017.06.01,-90.99999999999665,487.99999999999955,121.00000000000443,-525.999999999982,,-7.9999999999747615
2017.06.01,124.99999999999733,582.9999999999984,241.99999999999778,-429.9999999999784,,520.000000000015
2017.06.01,109.99999999998789,631.0000000000002,185.00000000000182,-530.0000000000011,,395.99999999998886
2017.06.01,-22.999999999995246,641.0000000000053,87.99999999999919,-656.9999999999823,,49.00000000002706
2017.06.01,-73.00000000001194,588.9999999999986,55.000000000005045,-664.999999999992,,-94.00000000000034
2017.06.01,-181.00000000000892,525.0000000000057,-15.999999999993797,-917.0000000000016,,-588.9999999999986
2017.06.01,-211.00000000000563,659.9999999999966,-17.000000000000348,-954.9999999999841,,-522.9999999999934
2017.06.01,-307.99999999999716,713.0000000000081,-60.00000000000449,-1161.9999999999777,,-816.9999999999714
2017.06.01,-407.0000000000018,736.0000000000042,-141.99999999999767,-1389.9999999999864,,-1202.9999999999816
2017.06.01,-412.00000000001234,753.0000000000001,-132.99999999999423,-1336.999999999989,,-1128.9999999999955
2017.06.01,-513.0000000000078,698.9999999999981,-221.99999999999997,-1306.999999999988,,-1342.9999999999977
2017.06.01,-534.9999999999966,567.9999999999978,-217.0000000000005,-1251.9999999999811,,-1435.9999999999804
2017.06.01,-679.0000000000074,576.9999999999982,-332.99999999999443,-1345.9999999999752,,-1780.9999999999789
2017.06.01,-547.0000000000086,567.9999999999978,-204.00000000000418,-1177.9999999999973,,-1361.0000000000123
2017.06.01,-513.0000000000078,643.0000000000007,-200.99999999999562,-1244.9999999999761,,-1315.9999999999789
2017.06.01,-517.9999999999962,668.0000000000064,-197.99999999999818,-1250.9999999999764,,-1298.9999999999645
2017.06.01,-504.9999999999999,667.0000000000016,-195.00000000000074,-1248.9999999999952,,-1281.9999999999943
2017.06.01,-490.999999999997,652.000000000001,-158.0000000000026,-1246.9999999999857,,-1243.9999999999843
2017.06.01,-417.0000000000007,597.999999999999,-107.99999999999699,-1155.9999999999775,,-1082.9999999999761
2017.06.01,-483.0000000000112,594.9999999999989,-129.9999999999968,-1117.999999999995,,-1136.000000000004
2017.06.01,-476.9999999999941,606.0000000000088,-143.9999999999997,-1149.9999999999773,,-1164.9999999999623
2017.06.01,-482.00000000000466,603.0000000000086,-148.99999999999915,-1153.9999999999964,,-1181.9999999999916
2017.06.01,-459.99999999999375,623.9999999999952,-141.99999999999767,-1171.999999999997,,-1149.9999999999932
2017.06.02,-480.99999999999807,605.000000000004,-182.00000000000438,-1191.9999999999789,,-1249.9999999999773
2017.06.02,-470.9999999999992,656.9999999999965,-163.99999999999747,-1238.999999999976,,-1216.9999999999761
2017.06.02,-466.00000000001086,649.0000000000009,-154.99999999999403,-1187.9999999999882,,-1159.9999999999923
2017.06.02,-409.99999999999926,706.0000000000031,-124.00000000000189,-1211.999999999989,,-1039.9999999999873
2017.06.02,-429.00000000001273,692.9999999999978,-124.99999999999733,-1223.9999999999895,,-1085.0000000000018
2017.06.02,-473.0000000000123,707.0000000000078,-165.9999999999995,-1302.9999999999973,,-1235.0000000000011
2017.06.02,-580.0000000000027,763.9999999999958,-219.00000000000253,-1641.999999999996,,-1677.0000000000055
2017.06.02,-522.0000000000002,930.9999999999974,-180.0000000000024,-1614.9999999999807,,-1385.999999999986
2017.06.02,-475.0000000000032,974.0000000000038,-153.00000000000313,-1602.9999999999802,,-1256.9999999999827
2017.06.02,-473.99999999999665,929.000000000002,-151.9999999999966,-1552.9999999999973,,-1249.9999999999884
2017.06.02,-448.000000000004,947.0000000000027,-134.0000000000008,-1534.9999999999966,,-1169.9999999999986
2017.06.02,-387.000000000004,938.0000000000024,-68.00000000000139,-1463.9999999999986,,-981.0000000000016
2017.06.02,-398.00000000000944,929.000000000002,-88.99999999999464,-1469.9999999999989,,-1028.000000000001
2017.06.02,-383.0,935.0000000000023,-88.99999999999464,-1473.9999999999895,,-1010.9999999999819
2017.06.02,-356.00000000000074,942.0000000000073,-58.99999999999794,-1412.9999999999825,,-885.9999999999739
2017.06.02,-370.00000000000364,963.9999999999986,-70.99999999999883,-1463.9999999999986,,-941.0000000000025
2017.06.02,-346.0000000000019,927.9999999999973,-65.99999999999939,-1524.000000000001,,-1008.0000000000049
2017.06.02,-364.00000000000875,969.0000000000083,-73.00000000000084,-1503.9999999999907,,-971.9999999999919
2017.06.02,-375.9999999999986,927.9999999999973,-60.00000000000449,-1461.999999999989,,-969.999999999995
2017.06.02,-334.9999999999964,933.0000000000069,-54.999999999993946,-1400.999999999982,,-857.9999999999656
2017.06.02,-219.99999999999798,954.0000000000077,29.999999999996696,-1335.9999999999843,,-571.9999999999778
2017.06.02,-287.9999999999994,853.0000000000086,11.00000000000545,-1289.999999999992,,-713.9999999999773
2017.06.02,-314.99999999999864,835.9999999999985,-14.000000000002899,-1287.9999999999825,,-780.9999999999854
2017.06.02,-303.0000000000088,864.0000000000043,-22.999999999995246,-1292.0000000000016,,-754.0000000000014
2017.06.02,-235.00000000000742,835.000000000008,63.00000000000195,-1131.9999999999766,,-468.9999999999741
2017.06.02,-307.99999999999716,769.999999999996,9.00000000000345,-1226.9999999999754,,-755.9999999999732
2017.06.02,-367.0000000000062,766.9999999999959,-32.999999999994145,-1228.999999999985,,-861.9999999999894
2017.06.02,-252.0000000000078,733.0000000000041,56.99999999999594,-1086.999999999989,,-548.9999999999968
2017.06.02,-200.00000000000017,789.0000000000015,68.00000000000139,-1049.999999999983,,-392.9999999999802
2017.06.02,-225.00000000000853,771.0000000000008,0.999999999995449,-1084.9999999999795,,-537.9999999999918
2017.06.02,-215.00000000000963,680.0000000000068,12.999999999996348,-1083.9999999999748,,-605.9999999999812
2017.06.02,-146.00000000000168,516.9999999999959,21.999999999999797,-917.0000000000016,,-524.0000000000076
2017.06.02,127.99999999999478,533.0000000000013,265.99999999999955,-349.9999999999943,,577.0000000000013
2017.06.02,384.00000000000654,530.0000000000011,326.9999999999995,-157.99999999998704,,1083.0000000000202
2017.06.02,438.9999999999894,543.0000000000064,309.99999999999915,-25.999999999982037,,1266.000000000013
2017.06.02,431.0000000000036,509.00000000000034,294.00000000000534,-19.99999999998181,,1214.0000000000273
2017.06.02,506.9999999999908,527.000000000001,329.00000000000153,14.000000000010004,,1377.0000000000034
2017.06.02,353.0000000000033,555.9999999999974,221.00000000000452,-191.99999999997885,,938.0000000000264
2017.06.02,418.9999999999916,522.9999999999961,295.99999999999625,-56.99999999998795,,1180.9999999999961
2017.06.02,391.9999999999924,516.9999999999959,278.9999999999959,-39.99999999999204,,1147.999999999992
2017.06.02,424.00000000000216,546.999999999997,290.00000000000136,-45.99999999999227,,1215.0000000000082
2017.06.02,391.000000000008,576.0000000000076,304.9999999999997,-123.99999999999523,,1148.0000000000202
2017.06.02,483.99999999999557,603.9999999999992,355.0000000000053,-39.99999999999204,,1403.000000000008
2017.06.02,516.9999999999897,620.0000000000045,358.0000000000028,-21.99999999999136,,1473.0000000000055
2017.06.02,601.9999999999915,670.0000000000017,368.9999999999971,22.00000000001978,,1663.00000000001
2017.06.02,614.0000000000034,661.0000000000014,370.9999999999991,13.00000000000523,,1659.000000000009
2017.06.02,682.9999999999892,712.0000000000033,390.0000000000015,50.00000000001137,,1835.0000000000055
2017.06.02,618.0000000000074,612.9999999999995,284.0000000000065,-69.99999999999318,,1445.00000000002
