date,GBPCHF,CHFJPY,EURGBP,GBPJPY,empty,sum
2017.05.29,-648.0000000000041,108.00000000000409,-136.00000000000279,-670.9999999999923,,-1346.999999999995
2017.05.29,-612.0000000000125,37.9999999999967,-121.99999999999989,-544.9999999999875,,-1241.0000000000032
2017.05.29,-673.9999999999968,34.000000000006025,-182.99999999999983,-616.9999999999902,,-1439.999999999981
2017.05.29,-730.0000000000084,0.0,-195.00000000000074,-635.9999999999957,,-1561.0000000000048
2017.05.29,-679.0000000000074,9.000000000000341,-185.00000000000182,-589.999999999975,,-1444.9999999999839
2017.05.29,-672.0000000000059,22.00000000000557,-168.99999999999693,-597.9999999999848,,-1416.999999999982
2017.05.29,-679.0000000000074,37.9999999999967,-171.99999999999437,-622.9999999999905,,-1435.9999999999955
2017.05.29,-670.9999999999993,10.000000000005116,-160.00000000000458,-584.9999999999795,,-1405.9999999999782
2017.05.29,-662.000000000007,24.00000000000091,-146.99999999999713,-599.9999999999943,,-1384.9999999999977
2017.05.29,-791.0000000000084,-186.9999999999976,-224.9999999999974,-490.99999999998545,,-1693.9999999999889
2017.05.30,-761.999999999996,-161.00000000000136,-236.00000000000287,-536.9999999999777,,-1695.999999999978
2017.05.30,-852.0000000000083,-222.99999999999898,-297.00000000000284,-495.9999999999809,,-1867.999999999991
2017.05.30,-873.0000000000126,-373.9999999999952,-344.99999999999534,-323.99999999998386,,-1915.999999999987
2017.05.30,-798.0000000000098,-310.99999999999284,-319.99999999999807,-326.9999999999982,,-1755.999999999999
2017.05.30,-750.0000000000063,-295.99999999999227,-302.0000000000023,-287.9999999999825,,-1635.9999999999834
2017.05.30,-783.0000000000003,-417.99999999999216,-324.9999999999975,-167.99999999997794,,-1693.999999999968
2017.05.30,-653.999999999999,-337.0000000000033,-232.99999999999432,-125.0,,-1348.9999999999966
2017.05.30,-617.0000000000009,-567.9999999999978,-221.99999999999997,209.00000000000318,,-1197.9999999999955
2017.05.30,-651.0000000000016,-635.0000000000051,-278.00000000000045,249.00000000002365,,-1314.9999999999836
2017.05.30,-651.0000000000016,-763.9999999999958,-300.99999999999574,419.00000000001114,,-1296.9999999999818
2017.05.30,-720.9999999999939,-677.9999999999973,-343.00000000000443,230.0000000000182,,-1511.9999999999773
2017.05.30,-717.000000000012,-700.0000000000028,-329.00000000000153,264.00000000001,,-1482.0000000000066
2017.05.30,-751.9999999999972,-638.9999999999958,-356.00000000000074,146.000000000015,,-1600.9999999999786
2017.05.30,-746.0000000000023,-638.9999999999958,-348.00000000000387,150.00000000000568,,-1582.9999999999964
2017.05.30,-729.0000000000018,-677.9999999999973,-343.00000000000443,225.00000000002274,,-1524.999999999981
2017.05.30,-724.0000000000135,-676.0000000000019,-329.999999999997,225.9999999999991,,-1504.0000000000134
2017.05.30,-710.999999999995,-599.0000000000038,-312.9999999999966,144.00000000000546,,-1478.9999999999898
2017.05.30,-817.000000000001,-753.0000000000001,-409.0000000000038,211.00000000001273,,-1767.9999999999923
2017.05.30,-919.0000000000032,-885.9999999999957,-443.99999999999994,273.00000000002456,,-1975.999999999974
2017.05.30,-934.9999999999969,-789.999999999992,-405.9999999999952,124.00000000002365,,-2006.999999999961
2017.05.30,-900.9999999999962,-742.0000000000044,-359.99999999999363,104.00000000001342,,-1898.999999999981
2017.05.30,-1144.0000000000116,-453.9999999999935,-536.9999999999986,-530.9999999999775,,-2665.999999999981
2017.05.30,-876.9999999999944,-340.0000000000034,-495.9999999999964,-370.9999999999809,,-2083.999999999975
2017.05.30,-937.00000000001,-450.00000000000284,-471.99999999999466,-298.0000000000018,,-2157.000000000009
2017.05.30,-889.0000000000065,-335.9999999999985,-402.00000000000233,-388.9999999999816,,-2015.9999999999889
2017.05.30,-846.0000000000134,-215.0000000000034,-331.999999999999,-488.9999999999759,,-1881.9999999999918
2017.05.30,-875.0000000000035,-323.99999999999807,-378.999999999996,-388.9999999999816,,-1966.9999999999793
2017.05.30,-968.9999999999976,-375.0,-448.9999999999994,-426.9999999999925,,-2219.9999999999895
2017.05.30,-1025.9999999999936,-379.99999999999545,-495.000000000001,-488.9999999999759,,-2389.999999999966
2017.05.30,-817.000000000001,-248.99999999999523,-319.0000000000026,-419.9999999999875,,-1804.9999999999866
2017.05.30,-893.9999999999948,-262.00000000000045,-380.999999999998,-508.99999999998613,,-2045.9999999999793
2017.05.30,-876.0000000000101,-165.99999999999682,-373.99999999999653,-588.9999999999986,,-2005.000000000002
2017.05.30,-687.9999999999998,-233.99999999999466,-197.99999999999818,-287.9999999999825,,-1407.9999999999752
2017.05.30,-705.0000000000001,-34.99999999999659,-209.9999999999991,-558.9999999999975,,-1508.9999999999932
2017.05.30,-822.9999999999959,-108.99999999999466,-297.00000000000284,-600.9999999999991,,-1829.9999999999925
2017.05.30,-717.000000000012,-158.99999999999181,-266.999999999995,-414.99999999999204,,-1557.999999999991
2017.05.30,-719.000000000003,-290.9999999999968,-256.99999999999613,-251.99999999998113,,-1518.999999999977
2017.05.30,-578.0000000000118,-365.99999999999966,-195.9999999999962,8.000000000009777,,-1131.999999999998
2017.05.30,-513.0000000000078,-356.9999999999993,-149.99999999999457,64.99999999999773,,-955.000000000004
2017.05.30,-581.0000000000093,-379.0000000000049,-170.99999999999892,16.000000000019554,,-1114.9999999999936
2017.05.30,-563.0000000000024,-362.99999999999955,-149.99999999999457,15.00000000001478,,-1060.9999999999818
2017.05.30,-607.0000000000019,-326.9999999999982,-165.00000000000404,-76.99999999999818,,-1176.0000000000023
2017.05.30,-608.9999999999928,-310.99999999999284,-165.9999999999995,-102.99999999998022,,-1188.9999999999654
2017.05.30,-588.0000000000107,-259.00000000000034,-161.00000000000003,-143.99999999997704,,-1151.9999999999882
2017.05.30,-564.000000000009,-263.9999999999958,-143.9999999999997,-110.99999999999,,-1082.9999999999945
2017.05.30,-624.0000000000023,-325.9999999999934,-156.00000000000057,-100.99999999999909,,-1206.9999999999955
2017.05.30,-570.0000000000039,-259.00000000000034,-121.00000000000443,-122.99999999999045,,-1072.999999999999
2017.05.30,-619.9999999999983,-228.9999999999992,-187.00000000000384,-223.99999999998954,,-1259.999999999991
2017.05.31,-363.0000000000022,-257.99999999999557,9.999999999998899,108.00000000000409,,-502.99999999999477
2017.05.31,-120.00000000000898,-313.99999999999295,165.00000000000404,459.0000000000032,,190.0000000000053
2017.05.31,-290.00000000001245,-326.9999999999982,58.000000000002494,275.0000000000057,,-284.0000000000025
2017.05.31,-256.00000000001177,-341.99999999999875,72.0000000000054,332.00000000002206,,-193.99999999998295
2017.05.31,-246.99999999999721,-462.0000000000033,78.00000000000028,489.0000000000043,,-141.9999999999959
2017.05.31,-279.00000000000705,-373.00000000000466,56.0000000000005,348.0000000000132,,-247.99999999999807
2017.05.31,-344.00000000001097,-373.9999999999952,24.999999999997247,276.00000000001046,,-416.9999999999984
2017.05.31,-381.0000000000091,-260.9999999999957,-24.999999999997247,87.00000000001751,,-579.9999999999845
2017.05.31,-397.0000000000029,-251.99999999999534,-22.999999999995246,63.0000000000166,,-608.9999999999768
2017.05.31,-385.99999999999744,-251.00000000000477,-0.999999999995449,76.99999999999818,,-560.9999999999995
2017.05.31,-411.0000000000058,-126.99999999999534,-22.999999999995246,-112.99999999999955,,-673.9999999999959
2017.05.31,-441.0000000000025,-64.99999999999773,-51.99999999999649,-215.99999999997976,,-773.9999999999765
2017.05.31,-381.99999999999346,-66.0000000000025,-4.999999999999449,-150.99999999998204,,-603.9999999999775
2017.05.31,-365.99999999999966,-87.99999999999386,0.999999999995449,-106.99999999999932,,-559.9999999999974
2017.05.31,-365.99999999999966,-147.99999999999613,6.0000000000060005,-27.999999999991587,,-535.9999999999814
2017.05.31,-300.00000000001137,-185.00000000000227,36.999999999998145,88.99999999999864,,-359.0000000000169
2017.05.31,-248.00000000000378,-250.0,62.000000000006494,229.00000000001342,,-206.99999999998386
2017.05.31,-191.00000000000784,-314.9999999999977,65.00000000000395,356.9999999999993,,-84.00000000000227
2017.05.31,-133.00000000000534,-215.99999999999397,134.99999999999625,336.00000000001273,,122.00000000000966
2017.05.31,-245.0000000000063,-135.99999999999568,148.99999999999915,88.99999999999864,,-143.0000000000042
2017.05.31,-256.00000000001177,-186.9999999999976,128.00000000000588,148.00000000002456,,-166.99999999997897
2017.05.31,-190.00000000000128,-162.9999999999967,141.00000000000225,192.00000000000728,,-19.999999999988432
2017.05.31,-87.99999999999919,-228.9999999999992,146.99999999999713,386.0000000000241,,216.00000000002282
2017.05.31,147.99999999999258,-215.99999999999397,253.99999999999866,663.0000000000109,,849.0000000000082
2017.05.31,107.99999999999699,-140.00000000000057,241.99999999999778,501.0000000000048,,710.999999999999
2017.05.31,-22.999999999995246,-79.9999999999983,107.99999999999699,275.0000000000057,,280.0000000000091
2017.05.31,-102.00000000000209,82.99999999999841,87.99999999999919,-14.999999999986358,,54.00000000000915
2017.05.31,56.99999999999594,144.00000000000546,180.0000000000024,92.00000000001296,,473.0000000000167
2017.05.31,-1.0000000000065512,168.99999999999693,200.00000000000017,-3.9999999999906777,,363.9999999999999
2017.05.31,-8.999999999992347,243.99999999999977,212.00000000000108,-108.99999999998045,,338.0000000000281
2017.05.31,-195.00000000001182,67.00000000000728,141.00000000000225,-102.99999999998022,,-89.99999999998252
2017.05.31,-39.00000000001125,189.99999999999773,197.99999999999818,-75.9999999999934,,272.99999999999125
2017.05.31,-141.99999999999767,118.99999999999977,156.00000000000057,-103.999999999985,,29.00000000001768
2017.05.31,-69.9999999999923,147.00000000000557,141.99999999999767,-62.99999999998818,,156.00000000002277
2017.05.31,-184.00000000000637,70.99999999999795,38.0000000000047,-99.99999999999432,,-174.99999999999804
2017.05.31,-214.00000000000307,286.00000000000136,-66.99999999999484,-399.0000000000009,,-393.99999999999744
2017.05.31,-181.00000000000892,406.9999999999965,-102.99999999999754,-512.9999999999768,,-389.9999999999868
2017.05.31,-273.9999999999965,353.9999999999992,-92.00000000000318,-546.999999999997,,-558.9999999999975
2017.05.31,-174.99999999999181,326.9999999999982,-26.000000000003798,-399.99999999997726,,-273.9999999999747
2017.05.31,-83.00000000001084,350.9999999999991,4.999999999999449,-330.99999999998886,,-58.000000000001194
2017.05.31,-103.99999999999298,260.9999999999957,-24.999999999997247,-239.99999999998067,,-107.99999999997522
2017.05.31,-90.00000000001229,278.99999999999636,14.000000000002899,-253.99999999999068,,-51.000000000003695
2017.05.31,14.000000000002899,362.99999999999955,73.99999999999629,-232.99999999997567,,218.00000000002308
2017.05.31,-26.999999999999247,311.9999999999976,48.99999999999905,-218.9999999999941,,115.0000000000033
2017.05.31,-86.0000000000083,361.0000000000042,26.999999999999247,-341.99999999998454,,-39.99999999998937
2017.05.31,-96.00000000000719,375.0,14.999999999998348,-375.0,,-81.00000000000881
2017.05.31,-76.99999999999375,427.99999999999727,51.99999999999649,-417.99999999997794,,-14.999999999977945
2017.05.31,-15.00000000000945,469.99999999999886,46.999999999997044,-452.99999999997453,,49.00000000001194
2017.06.01,113.99999999999189,519.999999999996,114.99999999999844,-338.99999999999864,,409.9999999999877
2017.06.01,119.00000000000244,555.0000000000068,148.99999999999915,-378.9999999999907,,444.00000000001774
2017.06.01,65.99999999998829,489.9999999999949,138.00000000000477,-335.9999999999843,,358.00000000000364
2017.06.01,103.99999999999298,510.0000000000051,150.00000000000568,-325.9999999999934,,438.00000000001035
2017.06.01,82.00000000000429,465.0000000000034,148.99999999999915,-280.9999999999775,,415.00000000002933
2017.06.01,36.999999999998145,469.99999999999886,116.00000000000499,-343.9999999999941,,279.00000000000784
2017.06.01,36.999999999998145,596.0000000000036,111.00000000000554,-503.9999999999907,,240.0000000000167
2017.06.01,-5.000000000010552,590.0000000000034,87.99999999999919,-542.0000000000016,,130.99999999999045
2017.06.01,15.999999999993797,689.9999999999977,104.00000000000409,-646.9999999999914,,163.0000000000042
2017.06.01,21.999999999988695,631.0000000000002,145.00000000000622,-562.9999999999882,,235.00000000000705
2017.06.01,35.999999999991594,608.0000000000041,165.9999999999995,-518.0000000000007,,291.99999999999454
2017.06.01,9.999999999998899,597.0000000000084,134.99999999999625,-528.9999999999964,,213.00000000000716
2017.06.01,28.999999999990145,570.999999999998,145.00000000000622,-475.9999999999991,,268.9999999999952
2017.06.01,28.000000000005798,643.0000000000007,155.00000000000514,-570.999999999998,,255.00000000001364
2017.06.01,53.999999999998494,634.0000000000003,173.00000000000094,-528.9999999999964,,332.0000000000034
2017.06.01,99.99999999998899,689.9999999999977,222.99999999999542,-545.9999999999923,,466.9999999999899
2017.06.01,83.9999999999952,632.000000000005,212.00000000000108,-485.99999999999,,442.00000000001137
2017.06.01,55.99999999998939,561.9999999999976,199.00000000000472,-443.9999999999884,,373.0000000000034
2017.06.01,173.00000000000094,533.0000000000013,256.99999999999613,-265.99999999999113,,697.0000000000072
2017.06.01,163.00000000000205,612.9999999999995,282.99999999999994,-366.9999999999902,,692.0000000000114
2017.06.01,80.99999999999774,558.9999999999975,187.9999999999993,-409.9999999999966,,417.99999999999795
2017.06.01,-112.000000000001,536.0000000000014,82.00000000000429,-596.99999999998,,-90.99999999997533
2017.06.01,-187.00000000000384,596.0000000000036,41.9999999999976,-754.9999999999955,,-303.99999999999807
2017.06.01,-286.99999999999284,489.9999999999949,38.0000000000047,-736.9999999999948,,-495.99999999998806
2017.06.01,-90.00000000001229,501.99999999999534,143.00000000000423,-526.9999999999868,,28.000000000000455
2017.06.01,235.99999999999176,638.0000000000052,316.0000000000052,-319.9999999999932,,870.0000000000091
2017.06.01,252.99999999999213,650.9999999999962,306.00000000000625,-322.00000000000273,,887.9999999999918
2017.06.01,133.00000000000534,668.9999999999969,192.00000000000327,-480.99999999999454,,513.000000000011
2017.06.01,21.00000000000435,668.0000000000064,116.00000000000499,-607.9999999999757,,197.00000000004002
2017.06.01,-8.000000000008,620.0000000000045,85.00000000000173,-578.9999999999793,,118.00000000001899
2017.06.01,-117.00000000001154,715.0000000000034,4.000000000004,-825.9999999999934,,-223.9999999999976
2017.06.01,-194.0000000000053,712.0000000000033,-5.999999999994898,-905.9999999999775,,-393.9999999999744
2017.06.01,-268.0000000000016,793.9999999999969,-39.00000000000014,-1096.99999999998,,-609.9999999999848
2017.06.01,-334.00000000001205,852.0000000000039,-110.99999999999443,-1268.999999999977,,-861.9999999999797
2017.06.01,-391.9999999999924,808.0000000000069,-124.99999999999733,-1252.999999999986,,-961.9999999999686
2017.06.01,-357.99999999999164,805.0000000000068,-165.9999999999995,-1210.9999999999843,,-929.9999999999686
2017.06.01,-534.0000000000123,585.000000000008,-210.99999999999451,-1134.999999999991,,-1294.9999999999898
2017.06.01,-514.9999999999987,582.0000000000078,-190.99999999999673,-1114.9999999999807,,-1238.9999999999684
2017.06.01,-426.9999999999996,673.0000000000018,-158.99999999999804,-1127.999999999986,,-1040.9999999999818
2017.06.01,-478.0000000000006,677.0000000000067,-175.99999999999838,-1191.9999999999789,,-1168.9999999999711
2017.06.01,-455.0000000000054,704.0000000000077,-171.99999999999437,-1197.0000000000027,,-1119.9999999999948
2017.06.01,-473.0000000000123,686.000000000007,-149.99999999999457,-1194.9999999999932,,-1131.999999999993
2017.06.01,-395.99999999999636,698.9999999999981,-104.00000000000409,-1125.0,,-926.0000000000024
2017.06.01,-398.9999999999938,617.0000000000044,-85.99999999999719,-1025.999999999982,,-893.9999999999686
2017.06.01,-402.0000000000135,650.0000000000057,-105.99999999999498,-1069.9999999999932,,-927.9999999999959
2017.06.01,-468.00000000000176,653.9999999999964,-136.99999999999824,-1147.9999999999961,,-1098.9999999999998
2017.06.01,-422.00000000001125,670.0000000000017,-112.000000000001,-1116.9999999999902,,-981.0000000000008
2017.06.01,-390.0000000000015,632.9999999999956,-136.99999999999824,-1090.9999999999798,,-984.9999999999839
2017.06.02,-388.9999999999949,683.9999999999975,-153.99999999999858,-1163.9999999999873,,-1022.9999999999832
2017.06.02,-461.0000000000003,674.0000000000066,-149.99999999999457,-1173.0000000000018,,-1109.99999999999
2017.06.02,-397.0000000000029,722.999999999999,-104.99999999999955,-1156.9999999999823,,-935.9999999999857
2017.06.02,-392.9999999999989,763.0000000000052,-104.99999999999955,-1206.9999999999936,,-941.9999999999868
2017.06.02,-418.9999999999916,721.0000000000036,-124.99999999999733,-1187.9999999999882,,-1010.9999999999734
2017.06.02,-465.0000000000043,766.0000000000053,-158.99999999999804,-1289.999999999992,,-1147.999999999989
2017.06.02,-497.99999999999847,942.9999999999978,-156.00000000000057,-1546.999999999997,,-1257.9999999999982
2017.06.02,-463.0000000000134,1004.9999999999955,-146.00000000000168,-1586.999999999989,,-1191.0000000000086
2017.06.02,-442.9999999999934,996.9999999999999,-136.00000000000279,-1550.9999999999877,,-1132.999999999984
2017.06.02,-451.0000000000014,953.000000000003,-132.99999999999423,-1501.9999999999811,,-1132.9999999999739
2017.06.02,-374.0000000000077,974.0000000000038,-60.00000000000449,-1445.999999999998,,-906.0000000000064
2017.06.02,-375.9999999999986,974.0000000000038,-60.00000000000449,-1447.999999999979,,-909.9999999999784
2017.06.02,-370.00000000000364,948.0000000000075,-83.9999999999952,-1411.0000000000014,,-916.9999999999927
2017.06.02,-341.00000000001353,959.0000000000032,-51.000000000001044,-1387.9999999999768,,-820.9999999999882
2017.06.02,-351.0000000000124,969.0000000000083,-54.999999999993946,-1412.9999999999825,,-849.9999999999806
2017.06.02,-304.9999999999997,978.9999999999992,-36.0000000000027,-1370.999999999981,,-732.9999999999841
2017.06.02,-307.99999999999716,1040.0000000000064,-46.999999999997044,-1450.9999999999934,,-765.9999999999812
2017.06.02,-337.0000000000095,969.0000000000083,-54.999999999993946,-1395.9999999999866,,-818.9999999999817
2017.06.02,-334.00000000001205,942.0000000000073,-36.0000000000027,-1356.9999999999993,,-785.0000000000068
2017.06.02,-171.99999999999437,978.0000000000086,62.000000000006494,-1215.9999999999798,,-347.99999999995896
2017.06.02,-127.00000000001043,1031.9999999999964,82.00000000000429,-1232.9999999999757,,-245.99999999998545
2017.06.02,-241.00000000000233,897.0000000000056,21.999999999999797,-1193.9999999999884,,-515.9999999999854
2017.06.02,-197.00000000000273,912.0000000000061,58.000000000002494,-1170.9999999999923,,-397.99999999998636
2017.06.02,-126.0000000000039,927.9999999999973,104.99999999999955,-1102.9999999999802,,-195.99999999998727
2017.06.02,-235.00000000000742,847.999999999999,63.00000000000195,-1120.999999999981,,-444.9999999999874
2017.06.02,-283.99999999999534,805.0000000000068,28.000000000005798,-1126.9999999999811,,-577.9999999999638
2017.06.02,-229.99999999999687,802.9999999999973,70.99999999999883,-1066.9999999999789,,-422.99999999997954
2017.06.02,-165.9999999999995,838.9999999999986,84.0000000000063,-1034.9999999999966,,-277.99999999999125
2017.06.02,-185.00000000001293,796.0000000000065,73.00000000000084,-1003.9999999999907,,-319.99999999999636
2017.06.02,-174.00000000000747,774.0000000000009,31.999999999998696,-962.9999999999939,,-331.0000000000017
2017.06.02,-52.99999999999194,680.0000000000068,39.00000000000014,-876.9999999999811,,-210.99999999996612
2017.06.02,133.00000000000534,561.9999999999976,292.00000000000335,-342.9999999999893,,644.000000000017
2017.06.02,438.00000000000506,603.0000000000086,348.9999999999993,-45.99999999999227,,1344.0000000000207
2017.06.02,672.9999999999902,653.0000000000058,472.00000000000574,158.00000000001546,,1956.000000000017
2017.06.02,455.99999999998977,573.0000000000075,326.0000000000041,11.000000000024102,,1366.0000000000255
2017.06.02,560.9999999999893,659.000000000006,361.0000000000002,23.000000000024556,,1604.0000000000202
2017.06.02,553.9999999999878,570.999999999998,353.99999999999875,124.00000000002365,,1603.0000000000082
2017.06.02,455.0000000000054,628.0000000000001,300.0000000000003,-56.99999999998795,,1326.0000000000177
2017.06.02,435.0000000000076,531.0000000000059,316.0000000000052,35.00000000002501,,1317.0000000000437
2017.06.02,438.9999999999894,573.9999999999981,297.00000000000284,-10.99999999999568,,1298.9999999999948
2017.06.02,439.99999999999596,585.9999999999985,322.9999999999955,-24.00000000000091,,1324.999999999989
2017.06.02,497.99999999999847,618.9999999999998,363.99999999999767,-1.999999999981128,,1479.0000000000148
2017.06.02,519.0000000000028,617.0000000000044,370.00000000000364,29.000000000024784,,1535.0000000000357
2017.06.02,621.9999999999892,707.0000000000078,385.99999999999744,34.000000000020236,,1749.0000000000148
2017.06.02,652.0000000000082,718.0000000000035,400.9999999999958,52.00000000002092,,1823.0000000000286
2017.06.02,726.0000000000044,754.9999999999955,417.99999999999613,91.00000000000819,,1990.0000000000043
2017.06.02,717.9999999999964,766.0000000000053,400.00000000000034,64.99999999999773,,1949.0
2017.06.02,665.9999999999889,612.9999999999995,304.00000000000426,-18.000000000000682,,1564.999999999992
