date,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.05.03,-106.99999999999044,-34.000000000006025,0.0,-221.00000000000452,-67.9999999999792,-18.000000000000682,-134.0000000000008,-72.0000000000054,-130.99999999999224,-258.0000000000098,-31.000000000003247,-128.99999999999068,-120.00000000000898,-115.99999999999966,-15.000000000000568,-31.000000000003247,-119.00000000000244,,-1603.9999999999975
2021.05.03,-43.999999999999595,-37.00000000000614,9.000000000014552,-202.9999999999976,-58.99999999998684,147.99999999999613,-148.99999999999915,3.999999999992898,-80.99999999999774,-353.999999999985,214.00000000000307,-91.99999999998454,89.99999999999008,-132.000000000005,-24.999999999991473,-11.00000000000545,-29.00000000001235,,-750.9999999999742
2021.05.03,-57.99999999998029,-87.0000000000033,-15.999999999993797,-279.99999999999136,-73.99999999999629,146.0000000000008,-215.99999999999397,7.0000000000014495,-80.99999999999774,-403.99999999999636,317.0000000000117,-126.99999999998113,68.00000000000139,-228.9999999999992,-16.999999999995907,-9.00000000000345,-89.00000000000574,,-1148.9999999999231
2021.05.03,-55.99999999998939,-73.0000000000075,-26.999999999999247,-324.9999999999975,-98.99999999998244,236.99999999999477,-229.00000000000142,68.99999999999685,-62.99999999999084,-375.0,506.0000000000064,-112.99999999999955,75.00000000000284,-216.99999999999875,7.000000000005002,25.999999999992696,-103.00000000000864,,-759.9999999999766
2021.05.03,-49.99999999999449,-63.00000000000239,-32.999999999994145,-324.0000000000132,-109.99999999998789,210.99999999999852,-248.99999999999923,87.99999999999919,-57.99999999999139,-387.00000000000045,503.99999999999335,-132.99999999998136,69.9999999999923,-227.00000000000387,4.0000000000048885,14.999999999998348,-90.00000000001229,,-831.9999999999941
2021.05.03,-29.999999999996696,-42.00000000000159,-42.999999999993044,-327.00000000001063,-109.99999999998789,210.99999999999852,-248.99999999999923,85.00000000000173,-59.99999999999339,-365.0000000000091,458.00000000000284,-115.99999999998545,69.9999999999923,-219.0000000000083,14.000000000010004,-4.000000000004,-104.99999999999955,,-831.9999999999834
2021.05.03,-97.9999999999981,-141.00000000000534,-115.99999999998278,-401.00000000000693,-157.99999999999147,198.99999999999807,-315.9999999999941,114.00000000000298,-75.9999999999983,-519.0000000000055,358.9999999999982,-218.9999999999941,5.999999999994898,-328.00000000000296,-140.00000000000057,-5.000000000010552,-107.99999999999699,,-1946.9999999999934
2021.05.03,-9.999999999998899,-151.00000000001046,-129.00000000000134,-459.0000000000094,-165.9999999999995,256.9999999999908,-319.99999999999807,217.99999999999596,-100.00000000000009,-592.9999999999893,327.00000000001063,-258.99999999998613,15.999999999993797,-359.00000000000887,-182.99999999999272,92.99999999999864,-86.0000000000083,,-1904.0000000000132
2021.05.03,-13.999999999980695,-146.0000000000008,-139.9999999999846,-487.99999999999955,-170.99999999998784,253.0000000000001,-312.9999999999966,212.99999999999653,-120.99999999999334,-644.0000000000055,378.999999999996,-263.00000000000523,17.000000000000348,-344.99999999999886,-164.00000000000148,108.99999999999244,-92.00000000000318,,-1929.999999999972
2021.05.03,-32.999999999994145,-177.0000000000067,-97.9999999999981,-483.0000000000112,-177.99999999998929,289.0000000000015,-305.99999999999517,168.00000000000148,-110.99999999999443,-643.0000000000007,432.0000000000102,-283.9999999999918,62.000000000006494,-337.0000000000033,-155.9999999999917,75.9999999999983,-90.99999999999665,,-1869.9999999999552
2021.05.03,-86.99999999999264,-201.00000000000762,-31.000000000003247,-446.9999999999974,-156.99999999998494,272.99999999999613,-282.99999999999994,161.00000000000003,-107.99999999999699,-592.9999999999893,462.0000000000068,-252.9999999999859,70.99999999999883,-320.0000000000074,-182.00000000000216,84.99999999999064,-100.0000000000112,,-1709.9999999999864
2021.05.03,-117.99999999999588,-251.00000000000477,45.000000000006146,-476.9999999999941,-173.99999999998528,275.99999999999625,-273.9999999999965,158.99999999999804,-117.00000000000044,-638.0000000000052,499.000000000005,-269.00000000000546,110.99999999999443,-295.0000000000017,-224.99999999999432,118.99999999999133,27.999999999983594,,-1601.0000000000089
2021.05.03,-106.99999999999044,-302.99999999999727,82.00000000000429,-475.0000000000032,-158.99999999999804,310.0000000000023,-248.99999999999923,164.99999999999292,-117.99999999999588,-729.9999999999898,500.9999999999959,-335.00000000000796,150.00000000000568,-332.9999999999984,-212.99999999999386,136.99999999999824,-60.000000000015596,,-1736.9999999999905
2021.05.03,-90.99999999999665,-295.0000000000017,56.000000000011596,-490.0000000000126,-156.99999999998494,356.9999999999993,-263.99999999999756,192.99999999999872,-131.99999999999878,-758.9999999999861,445.0000000000065,-341.99999999998454,127.99999999999478,-347.0000000000084,-233.99999999999466,132.99999999999423,-66.00000000001049,,-1864.9999999999711
2021.05.03,-119.99999999998678,-328.00000000000296,69.00000000000794,-485.0000000000021,-160.99999999998892,375.0,-258.0000000000027,205.99999999999508,-132.99999999999423,-771.9999999999914,432.9999999999945,-360.99999999999,131.99999999999878,-353.00000000000864,-269.999999999996,162.99999999999093,-66.00000000001049,,-1928.9999999999868
