names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURAUD'],80.0,-0.3766587301587302,B
GBPUSD,10,['AUDJPY'],100.0,-0.5493809523809524,B
USDJPY,50,"['CHFJPY', 'EURAUD', 'AUDNZD', 'CADJPY', 'EURCHF', 'USDJPY']",80.0,0.255,S
USDCAD,20,"['GBPCHF', 'AUDCAD', 'AUDCHF', 'EURAUD', 'AUDNZD']",80.0,-0.9657142857142857,B
AUDUSD,10,['EURJPY'],80.0,0.3528095238095238,S
GBPCHF,50,"['AUDJPY', 'NZDJPY']",100.0,-0.38239737306784705,B
EURCHF,10,['NZDCAD'],80.0,-0.36728571428571444,B
CHFJPY,50,"['GBPAUD', 'EURCHF']",100.0,-1.0,B
AUDCHF,30,"['EURCAD', 'EURGBP']",80.0,-0.2125910755910755,B
NZDCHF,50,"['GBPCAD', 'EURUSD', 'EURJPY']",80.0,-0.16090620490620489,B
EURGBP,15,['EURUSD'],80.0,1.0,S
GBPCAD,20,"['CHFJPY', 'NZDJPY', 'AUDJPY', 'CADJPY', 'CADCHF']",80.0,-0.5677222222222224,B
GBPAUD,10,['AUDJPY'],80.0,-0.20933333333333337,B
EURCAD,10,"['AUDCAD', 'CHFJPY']",80.0,-0.9585714285714286,B
AUDJPY,20,['GBPUSD'],80.0,-0.46839130314130323,B
AUDCAD,10,"['EURCHF', 'EURCAD', 'AUDCHF']",100.0,0.84,S
NZDCAD,10,"['USDCAD', 'GBPCHF']",80.0,-0.8046666666666665,B
