date,EURUSD,GBPCHF,EURCHF,GBPCAD,AUDCAD,empty,sum
2019.07.15,-54.99999999998284,-333.9999999999899,-96.00000000000719,-297.9999999999983,-70.99999999999883,,-853.999999999977
2019.07.15,-38.99999999998904,-375.9999999999986,-145.00000000001734,-412.9999999999967,-94.00000000000519,,-1067.0000000000068
2019.07.15,-82.99999999998863,-402.9999999999978,-144.0000000000108,-425.0000000000087,-97.9999999999981,,-1153.000000000004
2019.07.15,-63.99999999999739,-387.99999999998835,-134.00000000001188,-435.0000000000076,-102.00000000000209,,-1123.0000000000073
2019.07.15,-52.99999999999194,-395.99999999999636,-154.0000000000097,-442.00000000000904,-97.9999999999981,,-1143.0000000000052
2019.07.15,-54.99999999998284,-354.9999999999942,-120.00000000000898,-459.99999999999375,-87.99999999999919,,-1077.9999999999789
2019.07.15,-48.99999999998794,-312.00000000000114,-106.00000000000608,-421.0000000000047,-126.0000000000039,,-1014.0000000000038
2019.07.15,-84.99999999997954,-312.00000000000114,-130.0000000000079,-419.9999999999982,-107.00000000000153,,-1053.9999999999884
2019.07.15,-75.99999999998718,-292.9999999999877,-120.00000000000898,-456.9999999999963,-119.00000000000244,,-1064.9999999999827
2019.07.15,-39.999999999995595,-309.0000000000037,-126.0000000000039,-438.00000000000506,-162.0000000000066,,-1075.0000000000148
2019.07.15,-12.999999999996348,-371.99999999999454,-175.00000000001404,-354.0000000000099,-278.00000000000045,,-1192.0000000000155
2019.07.15,-51.000000000001044,-402.9999999999978,-187.00000000000384,-412.9999999999967,-295.0000000000008,,-1349.0
2019.07.15,-29.999999999996696,-364.9999999999931,-167.00000000000603,-337.99999999999386,-236.00000000000287,,-1135.9999999999927
2019.07.15,-68.99999999998573,-340.00000000000693,-141.00000000001333,-356.00000000000074,-268.0000000000016,,-1174.0000000000084
2019.07.15,-35.999999999991594,-340.9999999999913,-147.00000000000824,-304.9999999999997,-251.00000000000122,,-1079.999999999992
2019.07.15,-68.00000000000139,-323.99999999999096,-143.00000000000423,-334.9999999999964,-243.00000000000432,,-1112.9999999999973
2019.07.15,-62.99999999999084,-340.00000000000693,-152.0000000000188,-350.00000000000585,-267.00000000000614,,-1172.0000000000286
2019.07.15,-75.99999999998718,-398.9999999999938,-168.0000000000126,-435.0000000000076,-270.99999999999903,,-1349.0000000000005
2019.07.15,-63.99999999999739,-363.9999999999866,-152.0000000000188,-347.0000000000084,-202.9999999999976,,-1130.0000000000086
2019.07.15,-93.99999999999409,-219.99999999999798,-27.00000000002145,-388.9999999999949,-270.0000000000036,,-1000.000000000012
2019.07.15,-142.99999999998204,-190.00000000000128,-73.00000000001194,-346.0000000000019,-260.00000000000466,,-1012.0000000000017
2019.07.15,-147.99999999999258,-103.99999999999298,-68.00000000000139,-192.99999999999872,-236.00000000000287,,-748.9999999999885
2019.07.15,-48.99999999998794,-120.99999999999334,-35.00000000000725,-211.00000000000563,-182.99999999999983,,-598.999999999994
2019.07.15,-72.99999999998974,9.999999999998899,24.999999999986144,-124.00000000001299,-184.00000000000637,,-346.00000000002404
2019.07.15,-84.99999999997954,-26.999999999999247,32.999999999994145,-184.00000000000637,-202.0000000000022,,-464.9999999999932
2019.07.15,-134.99999999999625,-31.000000000003247,1.999999999990898,-232.99999999999432,-270.0000000000036,,-667.0000000000065
2019.07.15,-159.99999999998238,46.999999999997044,29.999999999996696,-187.00000000000384,-278.00000000000045,,-547.999999999993
2019.07.15,-122.99999999998423,131.99999999999878,29.999999999996696,-73.99999999999629,-234.00000000000088,,-268.9999999999859
2019.07.15,-115.99999999998278,182.99999999999983,104.99999999999955,-141.99999999999767,-253.0000000000032,,-222.99999999998428
2019.07.15,20.000000000020002,188.00000000001037,158.99999999999804,-68.00000000000139,-239.99999999999577,,59.00000000003129
2019.07.15,-56.99999999999594,287.9999999999994,102.99999999998644,165.9999999999995,-262.00000000000665,,237.99999999998272
2019.07.15,-1.999999999990898,217.0000000000005,98.99999999998244,187.00000000000384,-239.99999999999577,,261.0000000000001
2019.07.15,-2.999999999997449,127.00000000001043,33.99999999997849,153.00000000000313,-219.00000000000253,,91.99999999999207
2019.07.15,-19.999999999997797,95.00000000000064,10.999999999983245,56.99999999999594,-248.99999999999923,,-106.0000000000172
2019.07.15,39.00000000001125,48.000000000003595,13.999999999980695,15.999999999993797,-236.00000000000287,,-119.00000000001353
2019.07.15,40.0000000000178,156.00000000000057,-51.000000000001044,113.00000000000753,-323.0000000000066,,-64.99999999998175
2019.07.15,97.00000000001374,131.99999999999878,-40.0000000000178,133.99999999998968,-355.0000000000053,,-32.00000000002086
2019.07.15,66.00000000001049,79.00000000000685,-45.000000000006146,139.00000000000023,-351.99999999999676,,-112.99999999998533
2019.07.15,37.00000000002035,104.99999999999955,-41.000000000002146,102.00000000000209,-358.9999999999982,,-155.99999999997834
2019.07.15,63.000000000013046,182.99999999999983,-45.000000000006146,259.9999999999936,-358.0000000000028,,102.99999999999756
2019.07.15,65.00000000000395,146.00000000000168,-54.0000000000207,214.99999999998744,-389.000000000006,,-17.00000000003365
2019.07.15,87.99999999999919,63.99999999999739,-86.0000000000083,113.99999999999189,-419.00000000000273,,-239.00000000002257
2019.07.15,80.00000000001339,103.99999999999298,-72.0000000000054,82.00000000000429,-439.99999999999596,,-245.9999999999907
2019.07.15,67.00000000001705,92.00000000000318,-52.000000000007596,49.99999999999449,-443.99999999999994,,-286.99999999999284
2019.07.15,87.00000000001484,154.0000000000097,-7.0000000000014495,58.99999999998684,-463.0000000000023,,-169.99999999999238
2019.07.15,85.00000000000173,157.00000000000713,-2.0000000000131024,38.99999999998904,-500.00000000000045,,-221.00000000001563
2019.07.15,67.00000000001705,195.00000000001182,13.999999999980695,53.999999999998494,-478.0000000000006,,-147.99999999999255
2019.07.15,77.00000000001594,187.00000000000384,0.0,93.99999999999409,-473.0000000000012,,-114.99999999998732
2019.07.16,68.00000000000139,182.99999999999983,-11.00000000000545,110.99999999999443,-446.00000000000193,,-95.00000000001171
2019.07.16,46.0000000000127,236.99999999999832,20.999999999982144,112.000000000001,-456.00000000000085,,-40.00000000000665
2019.07.16,42.0000000000087,195.9999999999962,6.999999999979245,75.99999999998718,-473.0000000000012,,-152.00000000002984
2019.07.16,43.999999999999595,181.9999999999933,-1.0000000000065512,62.000000000006494,-500.9999999999959,,-214.00000000000307
2019.07.16,40.0000000000178,185.00000000001293,-8.000000000008,38.0000000000047,-502.9999999999979,,-247.99999999997047
2019.07.16,54.0000000000207,173.00000000000094,-26.0000000000149,72.0000000000054,-461.99999999999574,,-188.99999999998357
2019.07.16,33.00000000001635,130.0000000000079,-74.0000000000185,29.999999999996696,-517.9999999999962,,-398.9999999999938
2019.07.16,70.99999999999883,124.99999999999733,-64.0000000000196,-26.999999999999247,-529.0000000000017,,-424.0000000000244
2019.07.16,94.00000000001629,114.99999999999844,-98.0000000000203,52.000000000007596,-519.9999999999983,,-356.99999999999625
2019.07.16,70.0000000000145,119.00000000000244,-90.00000000001229,29.999999999996696,-490.00000000000153,,-361.0000000000002
2019.07.16,66.00000000001049,130.0000000000079,-94.00000000001629,58.99999999998684,-443.0000000000045,,-282.0000000000156
2019.07.16,26.999999999999247,119.00000000000244,-105.00000000002174,75.99999999998718,-465.9999999999998,,-349.0000000000326
2019.07.16,31.000000000003247,116.00000000000499,-102.00000000000209,55.000000000005045,-461.0000000000003,,-360.9999999999891
2019.07.16,57.00000000001815,124.99999999999733,-84.0000000000174,66.99999999999484,-458.9999999999983,,-294.0000000000054
2019.07.16,64.0000000000196,130.99999999999224,-85.00000000000173,80.99999999999774,-470.00000000000375,,-278.9999999999959
2019.07.16,56.000000000011596,78.00000000000028,-108.00000000001918,41.99999999998649,-487.0000000000041,,-419.0000000000249
2019.07.16,60.000000000015596,110.99999999999443,-100.0000000000112,89.99999999999008,-463.9999999999977,,-303.0000000000088
2019.07.16,70.99999999999883,134.99999999999625,-87.00000000001484,109.00000000000354,-451.0000000000014,,-223.00000000001762
2019.07.16,87.99999999999919,104.99999999999955,-81.00000000001995,119.99999999998678,-406.00000000000637,,-174.00000000004079
2019.07.16,91.00000000001884,415.99999999999415,47.99999999998139,283.99999999999534,-426.9999999999996,,411.99999999999005
2019.07.16,115.00000000002063,514.9999999999987,63.99999999999739,425.99999999999307,-400.9999999999958,,719.000000000014
2019.07.16,167.00000000000603,646.9999999999976,99.99999999998899,514.9999999999987,-438.00000000000506,,990.9999999999864
2019.07.16,222.00000000001108,719.000000000003,142.99999999998204,716.9999999999899,-424.00000000000216,,1376.9999999999836
2019.07.16,206.00000000001728,700.999999999996,160.99999999998892,658.0000000000031,-397.0000000000029,,1329.0000000000025
2019.07.16,264.0000000000198,768.9999999999975,200.99999999998454,736.0000000000033,-417.99999999999613,,1552.0000000000089
2019.07.16,337.0000000000095,804.0000000000047,226.99999999999943,858.9999999999875,-383.0,,1844.000000000001
2019.07.16,330.0000000000081,809.9999999999997,200.00000000000017,957.9999999999922,-380.999999999998,,1917.000000000002
2019.07.16,422.00000000001125,922.0000000000006,150.99999999999002,1259.9999999999945,-348.00000000000387,,2406.9999999999927
2019.07.16,408.00000000000836,761.999999999996,74.99999999998064,1234.0000000000018,-333.0000000000055,,2145.9999999999814
2019.07.16,436.00000000001415,724.9999999999978,81.9999999999821,1174.9999999999927,-392.9999999999989,,2024.999999999988
2019.07.16,450.00000000001705,652.9999999999925,73.99999999999629,1210.0,-346.9999999999973,,2040.0000000000086
2019.07.16,462.0000000000068,632.0000000000103,-9.000000000014552,1431.0000000000045,-243.00000000000432,,2273.0000000000027
2019.07.16,460.000000000016,766.0,85.99999999998609,1428.000000000007,-307.99999999999716,,2432.000000000012
2019.07.16,472.00000000000574,713.0000000000081,49.99999999999449,1401.0000000000077,-290.9999999999968,,2345.0000000000196
2019.07.16,539.0000000000006,778.9999999999964,51.99999999998539,1692.9999999999889,-239.99999999999577,,2822.999999999975
2019.07.16,417.0000000000007,778.000000000012,9.999999999998899,1550.0000000000068,-243.00000000000432,,2512.0000000000136
2019.07.16,492.0000000000035,763.0000000000026,-40.0000000000178,1601.000000000008,-243.99999999999977,,2571.9999999999964
2019.07.16,541.0000000000136,666.9999999999953,-69.00000000000794,1546.000000000003,-187.00000000000384,,2498.0000000000005
2019.07.16,504.9999999999999,686.0000000000089,-6.000000000017103,1339.0000000000014,-226.00000000000398,,2297.9999999999886
2019.07.16,531.0000000000148,680.9999999999983,29.999999999996696,1245.0000000000073,-290.00000000000136,,2197.000000000016
2019.07.16,577.0000000000052,697.9999999999986,-15.00000000000945,1261.000000000001,-362.00000000000676,,2158.9999999999886
2019.07.16,555.0000000000166,714.999999999999,3.999999999981796,1122.0000000000007,-356.9999999999962,,2039.000000000002
2019.07.16,628.0000000000064,741.9999999999982,52.99999999999194,1163.000000000003,-346.0000000000019,,2239.9999999999977
2019.07.16,589.0000000000173,737.0000000000099,30.999999999981043,1253.9999999999995,-292.00000000000335,,2319.000000000005
2019.07.16,565.9999999999999,825.9999999999934,92.99999999998754,1187.999999999989,-307.0000000000017,,2365.999999999968
2019.07.16,565.9999999999999,870.9999999999995,122.99999999998423,1157.9999999999923,-334.9999999999964,,2382.99999999998
2019.07.16,565.0000000000155,808.0000000000088,98.99999999998244,1075.9999999999882,-351.0000000000013,,2196.999999999993
2019.07.16,551.0000000000126,846.0000000000134,100.99999999999554,1036.999999999999,-387.000000000004,,2148.0000000000164
2019.07.17,551.0000000000126,829.9999999999974,110.99999999999443,1028.0000000000066,-336.9999999999984,,2183.0000000000127
2019.07.17,555.0000000000166,827.0,64.99999999998174,1079.0000000000077,-358.0000000000028,,2168.0000000000036
2019.07.17,538.0000000000163,791.0000000000084,70.99999999999883,1001.0000000000074,-380.999999999998,,2020.000000000033
2019.07.17,548.0000000000151,788.0000000000109,69.9999999999923,1011.0000000000064,-387.99999999999943,,2029.000000000025
2019.07.17,545.0000000000177,770.000000000004,59.99999999999339,966.0000000000002,-407.99999999999727,,1933.0000000000182
2019.07.17,537.0000000000097,777.0000000000055,47.99999999998139,985.999999999998,-441.99999999999795,,1905.9999999999966
2019.07.17,580.0000000000027,747.9999999999931,50.99999999997884,981.999999999994,-473.0000000000012,,1887.9999999999675
2019.07.17,539.0000000000006,788.0000000000109,49.99999999999449,947.9999999999933,-497.000000000003,,1827.9999999999961
2019.07.17,519.0000000000028,829.0000000000131,111.99999999997878,1027.0000000000002,-450.00000000000597,,2036.999999999989
2019.07.17,528.0000000000174,805.9999999999956,100.99999999999554,1015.9999999999947,-445.0000000000065,,2005.9999999999968
2019.07.17,546.000000000002,808.0000000000088,110.99999999999443,1048.0000000000045,-336.00000000000296,,2177.0000000000073
2019.07.17,531.9999999999991,852.0000000000083,111.99999999997878,1051.0000000000018,-260.00000000000466,,2286.9999999999836
2019.07.17,514.9999999999987,821.000000000005,114.99999999999844,1068.9999999999866,-241.99999999999778,,2277.999999999991
2019.07.17,520.0000000000093,812.0000000000127,111.99999999997878,1058.9999999999877,-289.0000000000059,,2213.9999999999827
2019.07.17,521.0000000000159,811.0000000000061,99.99999999998899,1089.0000000000066,-287.0000000000039,,2234.0000000000136
2019.07.17,497.0000000000141,771.9999999999949,96.99999999999153,1083.9999999999961,-273.000000000001,,2176.999999999996
