date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.07.31,-116.00000000000499,-4.000000000004,-35.00000000000725,-15.00000000000945,-19.00000000000235,-95.00000000000064,-232.99999999999432,-78.00000000000028,-26.00000000001046,-151.9999999999966,-82.99999999999974,-78.00000000000028,-16.0000000000049,-28.999999999996362,-43.999999999999595,-65.99999999998829,-122.0000000000141,-118.00000000001809,-75.99999999998718,-125.0,-32.99999999998704,-58.9999999999975,-101.99999999999099,-72.0000000000054,,-1796.0000000000198
2017.07.31,-105.00000000001064,-89.00000000000574,-17.000000000000348,-46.999999999997044,-49.99999999999449,36.999999999998145,56.000000000011596,42.999999999993044,-2.0000000000095497,-104.00000000000409,-121.99999999999989,-153.99999999999858,5.999999999994898,-93.99999999999409,24.000000000001798,-188.9999999999947,32.00000000001069,-172.0000000000166,-134.99999999999625,-141.00000000000534,-55.999999999997385,6.000000000000227,-3.999999999992898,-167.9999999999904,,-1444.9999999999977
2017.07.31,-109.00000000000354,-208.99999999999253,-37.00000000002035,55.99999999998939,-85.00000000000173,62.99999999999084,144.99999999999514,87.99999999999919,-8.000000000009777,-162.0000000000066,-130.0000000000079,-162.0000000000066,-21.999999999999797,-171.99999999999704,158.99999999999804,-353.99999999998766,-86.00000000001273,-65.00000000000395,-95.00000000000064,-197.9999999999933,-62.99999999998818,22.00000000000557,74.00000000000739,-174.99999999999181,,-1525.0000000000387
2017.07.31,-42.0000000000087,-241.00000000000233,-100.0000000000112,58.99999999998684,-81.9999999999932,96.99999999999153,140.0000000000068,85.00000000000173,89.9999999999892,-112.000000000001,-80.99999999999774,-148.99999999999915,0.999999999995449,-163.99999999998727,241.00000000000233,-323.99999999999096,31.00000000000591,0.0,-17.999999999984695,-188.99999999999295,-64.99999999999773,63.00000000000239,134.0000000000008,-150.99999999999002,,-776.9999999999739
2017.07.31,-35.00000000000725,-226.99999999999943,-79.00000000000685,56.99999999999594,-75.9999999999983,176.99999999999383,168.99999999999693,78.99999999998464,73.99999999999807,-117.99999999999588,-80.00000000000229,-187.00000000000384,-11.00000000000545,-135.99999999999568,302.0000000000023,-374.999999999992,-43.00000000000637,8.999999999992347,-7.999999999985796,-131.00000000000023,-15.999999999991132,85.99999999999852,197.00000000000273,-72.99999999998974,,-445.0000000000149
2017.07.31,-80.00000000000229,-218.99999999999142,-10.000000000021103,256.99999999999613,-66.99999999999484,193.99999999999417,124.99999999999733,0.9999999999843467,-20.000000000010232,14.999999999998348,-100.00000000000009,-248.99999999999923,-62.000000000006494,-84.00000000000318,530.0000000000082,-380.00000000000256,-146.000000000015,178.99999999999582,-93.99999999999409,30.000000000001137,12.000000000000455,117.00000000000443,380.00000000000256,1.0000000000065512,,329.9999999999489
2017.07.31,-105.00000000001064,-174.99999999999181,47.99999999998139,333.9999999999899,-12.999999999996348,166.99999999999494,104.00000000001519,-25.00000000000835,-45.000000000001705,-7.9999999999968985,-70.99999999999883,-246.00000000000176,-75.00000000000284,-26.00000000001046,598.999999999994,-682.0000000000048,-234.00000000000887,167.9999999999904,-11.999999999989797,88.99999999999864,81.00000000000307,63.00000000000239,408.00000000000836,62.99999999999084,,406.999999999946
2017.07.31,-30.000000000007798,-137.9999999999937,32.999999999994145,409.99999999999926,131.99999999999878,186.99999999999272,-104.99999999999955,-195.00000000001182,-1.0000000000047748,102.00000000000209,115.99999999999389,-204.99999999999963,-64.0000000000085,33.999999999991815,665.9999999999889,-709.9999999999884,-390.99999999999113,227.99999999998377,186.0000000000195,191.0000000000025,272.00000000000557,-19.99999999999602,531.9999999999991,249.00000000001032,,1478.999999999981
2017.07.31,19.999999999997797,-129.00000000000134,66.99999999999484,405.9999999999952,72.0000000000054,170.99999999999892,-156.99999999998494,-259.0000000000092,-28.000000000005798,148.0000000000037,120.99999999999334,-143.9999999999997,-48.99999999999905,171.99999999999704,629.9999999999973,-766.0,-360.99999999999,228.99999999999034,108.00000000001918,242.999999999995,265.00000000000057,-21.000000000000796,468.00000000000176,160.99999999998892,,1366.9999999999886
2017.07.31,1.999999999990898,-99.00000000000463,60.99999999999994,431.0000000000036,-34.99999999999615,189.99999999999017,2.0000000000131024,-60.000000000015596,37.9999999999967,163.00000000000205,-12.000000000000899,-174.00000000000747,-35.00000000000725,139.99999999998636,658.0000000000031,-486.00000000000864,-270.00000000001023,283.99999999999534,-70.99999999999883,227.00000000000387,112.00000000000898,40.00000000000625,525.0000000000088,38.99999999998904,,1669.9999999999482
2017.07.31,5.999999999994898,-99.00000000000463,82.99999999998863,398.9999999999938,-76.99999999999375,225.99999999999287,-41.99999999998649,-131.99999999999878,63.00000000000239,151.9999999999966,-4.000000000004,-184.00000000000637,-41.000000000002146,139.99999999998636,587.0000000000042,-357.99999999999164,-310.0000000000023,187.00000000000384,-165.9999999999995,192.00000000000728,99.00000000000375,69.00000000000261,501.000000000007,42.999999999993044,,1333.9999999999877
2017.07.31,3.999999999992898,-80.99999999999774,111.99999999997878,364.9999999999931,-24.999999999997247,150.99999999999002,-39.999999999995595,-146.00000000000168,49.99999999999716,124.99999999999733,19.00000000000235,-148.99999999999915,-55.000000000005045,145.99999999998658,539.0000000000006,-276.00000000000955,-342.00000000001296,124.99999999999733,-129.99999999998568,161.00000000000136,120.00000000000455,9.000000000000341,436.9999999999985,14.000000000002899,,1132.9999999999393
2017.07.31,-48.000000000003595,-43.999999999999595,158.99999999999804,417.99999999998505,21.00000000000435,122.99999999999534,-12.999999999996348,-131.99999999999878,12.000000000000455,102.99999999999754,17.999999999995797,-139.00000000000023,-46.00000000000159,76.99999999999818,523.9999999999911,-391.000000000008,-319.9999999999932,151.9999999999966,-91.99999999998099,120.99999999999511,121.99999999999989,16.999999999995907,418.0000000000073,24.000000000001798,,1083.99999999998
2017.07.31,-12.000000000000899,-2.999999999997449,146.99999999998602,453.99999999999886,70.0000000000034,66.99999999999484,-51.000000000001044,-117.00000000001154,118.99999999999977,143.00000000000423,76.99999999999375,-91.00000000000774,-21.999999999999797,111.99999999999477,544.9999999999955,-402.9999999999978,-237.99999999999955,202.9999999999976,-19.999999999997797,138.00000000000523,142.00000000001012,-21.99999999999136,365.0000000000042,-41.000000000002146,,1561.9999999999811
2017.07.31,-9.00000000000345,15.999999999993797,169.99999999998127,490.999999999997,41.000000000002146,78.00000000000028,-49.99999999999449,-129.00000000000134,118.99999999999977,166.99999999999494,51.99999999999649,-65.99999999999939,-26.000000000003798,126.00000000000477,558.9999999999984,-302.0000000000023,-253.99999999999068,210.99999999998343,-68.99999999998573,173.00000000000182,121.99999999999989,-12.000000000000455,395.0000000000009,-59.000000000009045,,1743.999999999964
2017.07.31,2.999999999997449,-17.000000000000348,151.9999999999966,434.9999999999854,21.999999999999797,60.99999999999994,-48.000000000003595,-116.00000000000499,92.99999999998931,141.00000000000225,29.000000000001247,-80.00000000000229,-34.000000000000696,129.99999999999545,533.0000000000057,-278.00000000000045,-258.0000000000098,194.99999999998963,-122.99999999998423,162.9999999999967,92.00000000001296,-33.00000000000125,375.9999999999986,-100.0000000000112,,1337.9999999999525
2017.07.31,7.9999999999968985,-34.000000000000696,129.99999999998568,373.00000000000114,-34.000000000000696,125.99999999999278,-36.999999999998145,-117.99999999999588,92.99999999998931,120.99999999999334,-16.0000000000049,-99.00000000000463,-21.00000000000435,151.9999999999868,476.0000000000098,-231.0000000000034,-264.00000000001,126.99999999998823,-175.99999999999838,129.99999999999545,61.00000000000705,4.0000000000048885,375.0000000000031,-93.99999999999409,,1051.999999999939
