date,EURCHF,EURJPY,empty,sum
2020.06.15,-31.000000000003247,304.00000000000205,,272.9999999999988
2020.06.15,25.999999999992696,349.00000000000375,,374.9999999999965
2020.06.15,-5.000000000010552,496.9999999999999,,491.9999999999893
2020.06.15,0.9999999999843467,460.9999999999985,,461.9999999999829
2020.06.15,-56.000000000011596,287.00000000000614,,230.99999999999454
2020.06.15,-43.999999999999595,358.99999999999466,,314.99999999999505
2020.06.15,-31.000000000003247,325.9999999999934,,294.99999999999017
2020.06.15,-83.00000000001084,176.00000000000193,,92.99999999999109
2020.06.15,-63.000000000013046,260.9999999999957,,197.99999999998263
2020.06.15,28.999999999990145,341.99999999999875,,370.9999999999889
2020.06.15,57.99999999998029,356.9999999999993,,414.9999999999796
2020.06.15,23.999999999979593,206.00000000000307,,229.99999999998266
2020.06.15,57.99999999998029,308.9999999999975,,366.9999999999778
2020.06.15,91.99999999998099,313.0000000000024,,404.9999999999834
2020.06.15,86.99999999999264,286.00000000000136,,372.999999999994
2020.06.15,-37.00000000002035,173.99999999999238,,136.99999999997203
2020.06.15,-68.00000000000139,72.00000000000273,,4.000000000001336
2020.06.15,-81.00000000001995,30.000000000001137,,-51.000000000018815
2020.06.15,-31.000000000003247,63.00000000000239,,31.99999999999914
2020.06.15,81.9999999999821,94.99999999999886,,176.99999999998096
2020.06.15,118.99999999998023,281.9999999999965,,400.9999999999767
2020.06.15,139.9999999999846,304.9999999999926,,444.9999999999772
2020.06.15,115.99999999998278,412.00000000000614,,527.9999999999889
2020.06.15,13.999999999980695,493.9999999999998,,507.99999999998045
2020.06.15,-111.00000000001664,426.00000000000193,,314.9999999999853
2020.06.15,-3.0000000000196536,320.99999999999795,,317.9999999999783
2020.06.15,-51.000000000001044,341.99999999999875,,290.9999999999977
2020.06.15,-124.00000000001299,257.99999999999557,,133.99999999998258
2020.06.15,-108.00000000001918,359.99999999999943,,251.99999999998025
2020.06.15,-243.00000000001543,471.00000000000364,,227.9999999999882
2020.06.15,-234.00000000000088,381.0000000000002,,146.99999999999935
2020.06.15,-290.00000000001245,423.0000000000018,,132.99999999998937
2020.06.15,-213.00000000001873,465.999999999994,,252.99999999997524
2020.06.15,-124.00000000001299,710.9999999999985,,586.9999999999856
2020.06.15,-133.00000000000534,525.9999999999962,,392.9999999999909
2020.06.15,34.000000000000696,680.9999999999974,,714.9999999999981
2020.06.15,-7.0000000000014495,569.0000000000026,,562.0000000000011
2020.06.15,7.0000000000014495,566.0000000000025,,573.000000000004
2020.06.15,-8.000000000008,688.0000000000024,,679.9999999999944
2020.06.15,-49.00000000001015,625.0,,575.9999999999899
2020.06.15,-24.000000000001798,647.0000000000056,,623.0000000000038
2020.06.15,105.99999999998388,829.9999999999983,,935.9999999999822
2020.06.15,302.9999999999866,1105.000000000004,,1407.9999999999907
2020.06.15,196.99999999998053,1037.0000000000061,,1233.9999999999866
2020.06.15,240.9999999999801,1084.0000000000032,,1324.9999999999832
2020.06.15,273.9999999999965,1042.0000000000016,,1315.9999999999982
2020.06.15,300.99999999999574,1111.9999999999948,,1412.9999999999905
2020.06.15,359.99999999998255,1122.0,,1481.9999999999825
2020.06.16,357.99999999999164,1144.0000000000055,,1501.999999999997
2020.06.16,375.9999999999986,1201.9999999999982,,1577.9999999999968
2020.06.16,402.9999999999978,1269.999999999996,,1672.9999999999936
2020.06.16,391.9999999999924,1308.9999999999975,,1700.99999999999
2020.06.16,415.99999999999415,1337.9999999999939,,1753.999999999988
2020.06.16,512.0000000000014,1463.9999999999986,,1976.0
2020.06.16,400.9999999999847,1248.0000000000045,,1648.9999999999893
2020.06.16,379.99999999998033,1233.9999999999945,,1613.999999999975
2020.06.16,408.9999999999927,1155.0000000000011,,1563.9999999999939
2020.06.16,386.9999999999818,1197.0000000000027,,1583.9999999999845
2020.06.16,384.9999999999909,1230.000000000004,,1614.999999999995
2020.06.16,552.9999999999812,1695.999999999998,,2248.999999999979
2020.06.16,539.999999999985,1594.9999999999989,,2134.9999999999836
2020.06.16,546.9999999999864,1439.9999999999977,,1986.999999999984
2020.06.16,534.9999999999966,1489.0000000000043,,2024.000000000001
2020.06.16,484.9999999999799,1414.0000000000014,,1898.9999999999814
2020.06.16,550.9999999999903,1561.9999999999977,,2112.999999999988
2020.06.16,520.9999999999936,1453.9999999999936,,1974.9999999999873
2020.06.16,551.9999999999969,1521.000000000001,,2072.9999999999977
2020.06.16,583.9999999999845,1483.000000000004,,2066.9999999999886
2020.06.16,469.99999999999267,1266.999999999996,,1736.9999999999886
2020.06.16,261.9999999999845,1126.9999999999955,,1388.99999999998
2020.06.16,366.999999999984,1271.000000000001,,1637.999999999985
2020.06.16,396.9999999999807,1412.0000000000061,,1808.9999999999868
2020.06.16,256.99999999999613,1247.0,,1503.9999999999961
2020.06.16,261.0000000000001,1281.9999999999964,,1542.9999999999964
2020.06.16,130.99999999999224,1222.999999999999,,1353.9999999999914
2020.06.16,68.99999999998573,1028.000000000006,,1096.9999999999916
2020.06.16,61.99999999998429,975.9999999999991,,1037.9999999999834
2020.06.16,43.999999999999595,917.0000000000016,,961.0000000000011
2020.06.16,5.999999999994898,971.9999999999942,,977.9999999999891
2020.06.16,41.99999999998649,986.0000000000042,,1027.9999999999907
2020.06.16,-82.00000000000429,847.999999999999,,765.9999999999947
2020.06.16,-72.0000000000054,670.9999999999923,,598.9999999999868
2020.06.16,4.999999999988347,664.0000000000015,,668.9999999999898
2020.06.16,-218.00000000000708,212.99999999999386,,-5.000000000013216
2020.06.16,-113.00000000000753,406.0000000000059,,292.9999999999984
2020.06.16,-215.00000000000963,456.00000000000307,,240.99999999999343
2020.06.16,-117.00000000001154,451.9999999999982,,334.99999999998664
2020.06.16,-114.99999999999844,549.9999999999972,,434.99999999999875
2020.06.16,-134.00000000001188,433.9999999999975,,299.9999999999856
2020.06.16,-172.0000000000166,447.9999999999933,,275.9999999999767
2020.06.16,-169.00000000001913,474.00000000000375,,304.99999999998465
2020.06.16,-67.00000000001705,531.9999999999965,,464.9999999999794
2020.06.16,-100.0000000000112,420.99999999999227,,320.99999999998107
2020.06.16,-64.0000000000196,435.99999999999284,,371.9999999999732
2020.06.16,18.999999999991246,486.0000000000042,,504.99999999999545
2020.06.16,47.99999999998139,483.99999999999466,,531.999999999976
2020.06.17,-26.0000000000149,433.9999999999975,,407.9999999999826
2020.06.17,-3.0000000000196536,444.0000000000026,,440.99999999998295
2020.06.17,47.99999999998139,450.00000000000284,,497.99999999998425
2020.06.17,2.999999999997449,489.9999999999949,,492.9999999999923
2020.06.17,41.99999999998649,557.9999999999927,,599.9999999999792
2020.06.17,65.99999999998829,587.9999999999939,,653.9999999999822
2020.06.17,22.999999999995246,338.99999999999864,,361.99999999999386
2020.06.17,93.99999999999409,533.0000000000013,,626.9999999999953
2020.06.17,46.999999999997044,394.999999999996,,441.99999999999307
2020.06.17,89.99999999999008,415.9999999999968,,505.9999999999869
2020.06.17,32.999999999994145,403.0000000000058,,435.99999999999994
