date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2019.08.12,-109.99999999999899,-133.99999999998968,-43.00000000001525,-57.00000000000216,-123.99999999999079,-133.99999999998968,-46.999999999997044,0.0,-158.00000000000125,-93.99999999999409,-110.99999999999443,-114.99999999999488,-212.99999999999653,-64.99999999999773,-92.00000000000318,-69.00000000000794,,-1565.9999999999736
2019.08.12,-86.99999999999264,-82.00000000000429,-50.0000000000167,-102.00000000000387,-62.000000000006494,-123.99999999999079,-33.000000000005244,116.00000000000499,-81.00000000000307,-15.00000000000945,-53.999999999998494,-191.99999999999307,-286.99999999999284,-90.00000000000341,-70.0000000000034,-112.000000000001,,-1325.0000000000196
2019.08.12,-37.99999999999359,14.000000000002899,-53.999999999998494,-146.0000000000008,45.000000000006146,-92.00000000000318,-17.999999999995797,202.0000000000022,-102.00000000000387,-18.0000000000069,63.99999999999739,-245.9999999999951,-282.0000000000045,-134.00000000000034,-134.99999999999625,-116.00000000000499,,-1055.9999999999952
2019.08.12,-30.999999999992145,69.00000000000794,-53.00000000001415,-103.00000000000864,112.000000000001,-86.99999999999264,-16.0000000000049,282.0000000000045,-10.000000000005116,18.999999999991246,73.99999999999629,-189.99999999999773,-296.9999999999917,-121.99999999999989,-166.99999999999494,-121.00000000001555,,-641.0000000000165
2019.08.12,-17.999999999995797,89.00000000000574,-56.000000000011596,-88.00000000000807,131.99999999999878,-76.0000000000094,-11.00000000000545,291.0000000000079,25.000000000005684,-28.000000000005798,123.00000000000644,-174.99999999999716,-334.9999999999964,-100.99999999999909,-176.99999999999383,-121.99999999999989,,-526.999999999998
2019.08.12,28.000000000005798,165.00000000001512,-103.00000000000864,61.99999999999761,314.00000000001427,-28.000000000005798,80.99999999999774,365.99999999999966,328.00000000000296,60.99999999999994,112.000000000001,-19.99999999999602,-417.0000000000007,52.00000000000671,-129.00000000000134,-86.0000000000083,,786.00000000002
2019.08.12,70.0000000000034,26.0000000000149,-103.00000000000864,57.00000000000216,217.0000000000005,-8.000000000008,75.00000000000284,287.0000000000039,209.99999999999375,-120.00000000000898,-8.000000000008,-45.000000000001705,-924.9999999999981,24.00000000000091,-173.00000000000094,-300.99999999999574,,-717.0000000000075
2019.08.12,63.00000000000195,58.000000000002494,-77.00000000001594,72.99999999999329,209.9999999999991,-8.999999999992347,117.00000000000044,297.00000000000284,188.99999999999295,-120.00000000000898,-49.99999999999449,-15.000000000000568,-575.9999999999987,73.99999999999807,-129.00000000000134,-134.00000000001188,,-29.000000000033225
2019.08.12,8.000000000008,48.000000000003595,-93.00000000000975,40.99999999999682,140.0000000000068,-70.99999999999883,80.00000000000229,285.00000000000193,149.0000000000009,-204.00000000000418,-102.00000000000209,-64.99999999999773,-472.00000000000574,42.00000000000159,-170.00000000000347,-121.99999999999989,,-505.9999999999997
2019.08.12,3.0000000000085514,-32.999999999994145,-101.00000000001774,-18.000000000000682,70.99999999999883,-89.99999999999008,9.999999999998899,247.00000000000833,-16.999999999995907,-239.00000000001143,0.0,-150.00000000000568,-463.9999999999977,-69.99999999999318,-265.99999999999955,-129.00000000000134,,-1245.9999999999927
2019.08.12,17.000000000000348,-41.99999999998649,-117.00000000001154,30.9999999999917,85.00000000000173,-85.00000000000173,-67.00000000000594,245.0000000000063,45.99999999999227,-245.0000000000063,114.99999999999844,-120.99999999999511,-236.99999999999832,-131.00000000000023,-334.00000000000097,-141.00000000001333,,-981.0000000000292
2019.08.12,19.00000000000235,-41.99999999998649,-120.00000000000898,63.00000000000239,78.00000000000028,-90.99999999999665,-58.000000000002494,256.0000000000007,67.99999999999784,-228.00000000000597,143.00000000000423,-82.99999999999841,-234.00000000000088,-114.99999999999488,-326.0000000000041,-140.0000000000068,,-809.999999999998
2019.08.12,11.00000000000545,-12.999999999996348,-106.00000000000608,66.99999999999307,75.00000000000284,-89.99999999999008,-21.00000000000435,258.0000000000027,111.0000000000042,-229.99999999999687,120.00000000000898,-58.9999999999975,-266.0000000000107,-58.9999999999975,-287.0000000000039,-138.0000000000159,,-627.000000000002
2019.08.12,4.999999999999449,-14.999999999987246,-97.00000000001374,60.99999999999284,78.00000000000028,-92.99999999998754,-26.999999999999247,258.0000000000027,102.00000000000387,-249.99999999999466,106.99999999999044,-58.9999999999975,-167.00000000000603,-48.00000000000182,-282.99999999999994,-68.00000000000139,,-495.99999999999955
2019.08.12,26.999999999999247,31.000000000003247,-107.99999999999699,82.99999999999841,147.00000000000824,-66.99999999999484,-17.000000000000348,293.0000000000099,173.00000000000182,-151.9999999999966,201.99999999999108,-34.99999999999659,-134.99999999999625,-33.999999999991815,-271.9999999999945,-66.99999999999484,,69.00000000004921
2019.08.12,43.00000000000415,7.0000000000014495,-121.00000000001555,112.99999999999955,147.99999999999258,-75.00000000000284,-21.00000000000435,295.0000000000008,194.99999999999318,-168.0000000000126,191.00000000000784,-18.000000000000682,-202.00000000001327,-36.000000000001364,-280.9999999999979,-95.00000000000064,,-25.000000000049695
2019.08.12,2.000000000002,17.000000000000348,-119.00000000000244,105.99999999999454,124.99999999999733,-106.99999999999044,-14.999999999998348,297.00000000000284,209.99999999999375,-160.00000000000458,144.99999999999514,-22.00000000000557,-243.99999999999977,-9.000000000000341,-265.0000000000041,-90.00000000001229,,-129.00000000003195
2019.08.12,20.0000000000089,19.00000000001345,-134.00000000001188,106.99999999999932,117.00000000001154,-109.99999999998789,-12.999999999996348,307.0000000000017,201.99999999999818,-104.99999999999955,119.00000000000244,-34.99999999999659,-236.99999999999832,-12.000000000000455,-234.00000000000088,-78.00000000000028,,-66.99999999995671
2019.08.12,14.000000000002899,-89.00000000000574,-129.00000000000134,102.99999999999443,38.0000000000047,-99.99999999998899,17.000000000000348,221.00000000000452,114.00000000000432,-374.0000000000077,-157.00000000000713,-34.99999999999659,-283.99999999999534,22.00000000000557,-214.00000000000307,-49.99999999999449,,-902.9999999999836
2019.08.12,-63.99999999999739,-97.9999999999981,-110.00000000001009,109.99999999999943,-48.000000000003595,-139.00000000000023,-12.999999999996348,192.00000000000327,108.00000000000409,-384.00000000000654,-201.99999999999108,24.00000000000091,-256.00000000001177,49.000000000006594,-229.99999999999687,-72.0000000000054,,-1133.0000000000032
2019.08.12,-237.99999999999378,-261.0000000000001,-40.0000000000178,-31.999999999996476,-438.9999999999894,-113.99999999999189,-94.00000000000519,-211.99999999998997,-266.00000000000534,-615.9999999999943,-499.000000000005,30.000000000001137,-212.99999999999653,-21.99999999999136,-227.99999999999488,-100.0000000000112,,-3343.9999999999823
2019.08.12,-278.9999999999959,-293.99999999999426,225.99999999999287,3.0000000000001137,-496.99999999999187,-45.99999999999049,-109.00000000000354,-251.99999999999667,-254.99999999999545,-673.9999999999968,-605.9999999999955,230.99999999999454,38.99999999998904,34.000000000006025,-178.99999999999582,-119.00000000000244,,-2776.999999999976
2019.08.12,-290.00000000000136,-256.99999999999613,285.99999999998624,52.99999999999727,-519.9999999999872,-35.00000000000725,-102.00000000000209,-270.99999999999903,-168.99999999999693,-727.0000000000109,-764.0000000000091,338.99999999999864,-42.0000000000087,72.00000000000273,-185.00000000000182,-124.00000000001299,,-2736.0000000000487
2019.08.12,-221.99999999999997,-289.9999999999903,200.99999999998454,180.99999999999739,-412.9999999999967,8.999999999992347,20.999999999993246,-229.99999999999687,-4.0000000000048885,-800.0000000000007,-900.9999999999962,463.0000000000081,-156.00000000000057,248.00000000000466,-132.99999999999423,-29.999999999996696,,-2055.999999999997
2019.08.12,-151.9999999999966,-302.0000000000023,190.00000000000128,263.9999999999958,-368.9999999999971,28.000000000005798,104.99999999999955,-215.99999999999397,90.99999999999397,-839.0000000000119,-1249.0000000000111,492.00000000000443,-445.0000000000065,347.999999999999,-31.999999999998696,17.999999999984695,,-2068.000000000033
2019.08.12,-153.99999999999858,-306.9999999999906,114.99999999999844,316.0000000000025,-384.00000000000654,8.000000000008,192.00000000000327,-203.99999999999307,125.0,-790.0000000000018,-1212.9999999999975,475.9999999999991,-404.0000000000044,478.00000000000864,70.99999999999883,43.999999999999595,,-1630.9999999999743
2019.08.12,-54.999999999993946,-441.99999999998687,10.999999999983245,302.99999999999727,-326.9999999999884,9.999999999998899,253.0000000000032,-181.9999999999933,-22.00000000000557,-970.0000000000042,-1356.0000000000016,361.0000000000042,-507.9999999999973,450.00000000000284,53.00000000000304,83.9999999999952,,-2336.999999999983
2019.08.12,30.000000000007798,-478.0000000000006,-23.00000000001745,326.9999999999982,-296.0000000000074,49.99999999999449,309.99999999999915,-179.99999999999127,-7.000000000005002,-1031.000000000004,-1558.9999999999993,334.0000000000032,-675.0000000000034,481.00000000000875,56.0000000000005,123.99999999999079,,-2537.0000000000255
2019.08.12,43.999999999999595,-661.9999999999848,-6.000000000017103,393.0000000000007,-459.99999999999375,82.00000000000429,343.9999999999999,-331.999999999999,-176.00000000000193,-1248.0000000000045,-1713.9999999999934,432.00000000000216,-520.0000000000093,537.0000000000061,33.000000000005244,166.99999999998383,,-3086.000000000002
2019.08.12,-22.999999999995246,-513.9999999999923,54.99999999998284,381.9999999999908,-431.0000000000036,52.000000000007596,295.0000000000008,-265.99999999999955,-28.999999999996362,-1136.0000000000036,-1638.0000000000061,471.9999999999942,-483.99999999999557,534.000000000006,43.999999999999595,171.99999999999437,,-2515.000000000016
