names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,20,['AUDCAD'],80.0,0.690280996780997,S
EURUSD,20,"['NZDUSD', 'GBPCHF']",80.0,0.99,S
AUDUSD,10,"['EURUSD', 'USDCAD']",80.0,-0.30658730158730163,B
NZDUSD,15,"['EURJPY', 'GBPJPY']",80.0,-0.26004761904761914,B
GBPCHF,10,"['USDCHF', 'EURUSD', 'USDCAD', 'USDJPY', 'AUDCAD']",100.0,-0.46,B
EURCHF,15,['GBPAUD'],80.0,0.2641944721944721,S
CHFJPY,10,['GBPCAD'],80.0,0.39357936507936514,S
CADCHF,15,"['CHFJPY', 'CADCHF', 'EURJPY', 'AUDCHF']",80.0,0.006705627705627703,S
NZDCHF,10,['NZDUSD'],80.0,-0.7589999999999999,B
EURGBP,10,"['AUDCHF', 'USDCHF', 'EURUSD', 'USDCAD', 'EURAUD', 'EURCAD']",100.0,-0.22,B
GBPJPY,20,"['GBPJPY', 'AUDCAD']",80.0,0.9128571428571429,S
GBPAUD,30,"['NZDCHF', 'USDCHF', 'AUDCHF', 'EURNZD']",80.0,0.8838787878787879,S
EURJPY,10,"['CHFJPY', 'EURJPY', 'AUDCHF']",80.0,0.5051904761904761,S
EURCAD,10,"['CHFJPY', 'CADCHF']",80.0,0.5714444444444444,S
EURAUD,20,"['CHFJPY', 'CADCHF', 'NZDUSD']",80.0,0.6711818181818182,S
EURNZD,10,['NZDUSD'],80.0,0.7456904761904761,S
CADJPY,15,['EURCHF'],100.0,-0.3722639027639029,B
NZDJPY,20,['USDCAD'],80.0,0.48348473748473764,S
AUDCAD,10,"['CADJPY', 'GBPCAD']",80.0,-0.9313333333333333,B
NZDCAD,10,['NZDUSD'],100.0,-1.0,B
AUDNZD,10,['NZDUSD'],80.0,0.7464365079365076,S
