date,USDCHF,USDCAD,NZDUSD,NZDJPY,empty,sum
2016.02.22,939.0000000000009,-1011.0000000000064,-820.999999999994,-1309.9999999999882,,-2202.9999999999877
2016.02.22,980.0000000000031,-887.9999999999999,-795.9999999999967,-1202.9999999999886,,-1906.9999999999823
2016.02.22,1107.0000000000025,-850.0000000000174,-746.0000000000023,-1223.9999999999895,,-1713.0000000000068
2016.02.22,1022.0000000000007,-802.9999999999982,-670.9999999999993,-1134.999999999991,,-1586.9999999999877
2016.02.22,997.0000000000034,-778.9999999999964,-668.9999999999974,-1001.9999999999953,,-1452.9999999999857
2016.02.22,973.999999999997,-751.0000000000127,-698.9999999999941,-990.9999999999997,,-1467.0000000000095
2016.02.22,968.9999999999976,-740.0000000000073,-741.0000000000027,-1009.9999999999909,,-1522.0000000000032
2016.02.22,973.0000000000016,-673.0000000000125,-715.9999999999944,-970.9999999999894,,-1386.9999999999948
2016.02.22,973.999999999997,-700.999999999996,-643.0000000000047,-906.9999999999965,,-1277.0
2016.02.23,1027.0000000000002,-723.0000000000069,-595.0000000000011,-866.9999999999902,,-1157.9999999999982
2016.02.23,1073.0000000000018,-670.9999999999993,-575.9999999999987,-893.9999999999912,,-1067.9999999999875
2016.02.23,1073.0000000000018,-707.9999999999975,-683.0000000000002,-1045.9999999999923,,-1363.9999999999882
2016.02.23,1088.0,-727.9999999999953,-702.0000000000026,-1065.9999999999882,,-1407.9999999999861
2016.02.23,1056.0000000000014,-798.0000000000098,-710.999999999995,-1047.9999999999877,,-1500.9999999999911
2016.02.23,997.0000000000034,-797.0000000000033,-697.0000000000032,-976.9999999999897,,-1473.9999999999927
2016.02.23,956.9999999999967,-686.0000000000089,-607.9999999999974,-735.99999999999,,-1072.9999999999995
2016.02.23,868.9999999999975,-646.0000000000132,-558.9999999999984,-599.9999999999943,,-936.0000000000084
2016.02.23,871.999999999995,-720.0000000000095,-637.9999999999941,-512.0000000000005,,-998.0000000000091
2016.02.23,861.0000000000007,-670.000000000015,-605.9999999999955,-449.99999999998863,,-864.9999999999984
2016.02.23,836.9999999999989,-643.0000000000158,-600.999999999996,-425.9999999999877,,-833.0000000000007
2016.02.23,783.0000000000003,-614.0000000000034,-610.9999999999949,-400.99999999999625,,-842.9999999999942
2016.02.23,756.9999999999966,-584.0000000000067,-578.9999999999961,-601.9999999999897,,-1007.9999999999959
2016.02.23,744.9999999999957,-648.0000000000041,-553.999999999999,-473.99999999998954,,-930.9999999999969
2016.02.23,724.0000000000024,-665.0000000000044,-580.0000000000027,-512.999999999991,,-1033.999999999996
2016.02.23,741.9999999999982,-644.0000000000001,-561.9999999999958,-568.9999999999884,,-1032.9999999999861
2016.02.23,641.9999999999982,-604.0000000000045,-543.0000000000045,-490.99999999999966,,-996.0000000000106
2016.02.23,619.9999999999983,-645.0000000000067,-548.9999999999995,-422.9999999999876,,-996.9999999999956
2016.02.23,577.0000000000052,-628.0000000000064,-509.00000000000387,-387.00000000000045,,-947.0000000000055
2016.02.23,517.9999999999962,-553.0000000000035,-515.9999999999942,-292.99999999999216,,-843.9999999999936
2016.02.23,397.99999999999835,-453.99999999999886,-422.00000000000017,-114.99999999999488,,-592.9999999999956
2016.02.23,456.00000000000085,-551.0000000000126,-475.99999999999864,-265.99999999999113,,-837.0000000000016
2016.02.23,575.0000000000033,-683.9999999999957,-622.9999999999958,-381.9999999999908,,-1113.999999999979
2016.02.23,717.000000000001,-585.9999999999976,-605.0,-354.99999999998977,,-828.9999999999864
2016.02.23,600.0000000000006,-395.99999999999636,-471.99999999999466,-169.9999999999875,,-437.99999999997794
2016.02.23,458.9999999999983,-467.0000000000174,-700.0000000000006,-368.9999999999998,,-1077.0000000000196
2016.02.23,451.0000000000014,-489.0000000000061,-673.0000000000014,-369.99999999999034,,-1080.9999999999964
2016.02.23,426.00000000000415,-570.0000000000039,-678.0000000000008,-421.99999999999704,,-1243.9999999999975
2016.02.23,468.00000000000176,-605.0000000000111,-604.0000000000045,-320.99999999999795,,-1062.0000000000118
2016.02.23,385.000000000002,-638.0000000000052,-615.9999999999943,-313.99999999999295,,-1182.9999999999905
2016.02.23,280.00000000000244,-567.0000000000064,-541.9999999999981,-156.99999999999648,,-985.9999999999985
2016.02.23,358.9999999999982,-540.0000000000072,-492.999999999999,-259.9999999999909,,-933.9999999999989
2016.02.23,414.00000000000324,-358.00000000001387,-385.99999999999744,-246.9999999999999,,-577.000000000008
2016.02.23,485.99999999999756,-114.0000000000141,-287.0000000000039,-194.99999999999318,,-110.00000000001364
2016.02.23,263.0000000000021,-156.00000000000057,-299.00000000000483,-110.99999999999,,-302.9999999999933
2016.02.23,97.00000000000264,-104.00000000001519,-349.99999999999477,-12.999999999991019,,-369.99999999999835
2016.02.23,146.00000000000168,154.99999999999403,-300.0000000000003,-51.9999999999925,,-50.9999999999971
2016.02.23,282.0000000000045,24.999999999986144,-221.00000000000452,14.000000000010004,,99.9999999999961
2016.02.23,224.9999999999974,102.00000000000209,-171.99999999999437,100.00000000000853,,255.00000000001364
2016.02.23,200.99999999999562,49.99999999999449,-190.00000000000128,64.00000000000716,,124.99999999999599
2016.02.23,166.99999999999494,-42.0000000000087,-248.99999999999923,37.00000000000614,,-87.00000000000685
2016.02.23,170.99999999999892,-60.000000000015596,-290.00000000000136,34.000000000006025,,-145.00000000001202
2016.02.23,224.000000000002,-360.0000000000048,-307.0000000000017,-54.99999999999261,,-497.9999999999971
2016.02.23,339.99999999999585,-256.00000000001177,-285.00000000000193,0.0,,-201.00000000001785
2016.02.23,326.0000000000041,-187.00000000000384,-246.99999999999721,79.00000000000773,,-28.999999999989228
2016.02.23,283.99999999999534,-138.0000000000159,-199.00000000000472,121.99999999999989,,68.99999999997462
2016.02.23,285.00000000000193,-133.00000000000534,-178.99999999999582,123.00000000000466,,96.00000000000543
2016.02.23,268.99999999999704,-92.00000000000318,-97.00000000000264,230.00000000000398,,309.9999999999952
2016.02.24,209.00000000000364,61.99999999998429,-17.999999999995797,317.0000000000073,,569.9999999999994
2016.02.24,287.9999999999994,102.00000000000209,4.999999999999449,373.00000000000466,,768.0000000000056
2016.02.24,251.00000000000122,109.99999999998789,63.00000000000195,460.00000000000796,,883.999999999999
2016.02.24,258.0000000000027,134.99999999999625,53.999999999998494,469.0000000000083,,916.0000000000057
2016.02.24,207.99999999999707,143.99999999998857,41.000000000002146,487.99999999999955,,880.9999999999874
2016.02.24,288.9999999999948,163.9999999999864,67.00000000000594,477.00000000000387,,996.999999999991
2016.02.24,278.9999999999959,78.99999999998464,51.000000000001044,411.00000000000136,,819.999999999983
2016.02.24,331.999999999999,183.99999999998417,155.00000000000514,581.0000000000031,,1251.9999999999914
2016.02.24,363.0000000000022,229.99999999999687,190.00000000000128,623.0000000000047,,1406.000000000005
2016.02.24,351.99999999999676,268.9999999999859,178.99999999999582,646.0000000000008,,1445.9999999999793
2016.02.24,339.99999999999585,292.00000000000335,258.9999999999981,743.9999999999998,,1634.999999999997
2016.02.24,341.99999999999784,339.99999999998477,243.99999999999977,727.0000000000039,,1652.9999999999864
2016.02.24,405.9999999999952,322.00000000000006,204.99999999999963,728.0000000000086,,1661.0000000000036
2016.02.24,397.0000000000029,292.9999999999877,172.00000000000549,740.9999999999997,,1602.999999999996
2016.02.24,402.9999999999978,300.99999999999574,170.00000000000347,730.000000000004,,1604.000000000001
2016.02.24,436.9999999999985,285.00000000000193,194.0000000000053,769.0000000000055,,1685.0000000000111
2016.02.24,443.0000000000045,207.00000000000162,131.99999999999878,629.0000000000049,,1411.0000000000098
2016.02.24,436.9999999999985,166.99999999998383,117.99999999999588,587.0000000000033,,1308.9999999999816
2016.02.24,409.0000000000038,24.999999999986144,112.99999999999643,377.00000000000955,,923.9999999999959
2016.02.24,441.99999999999795,-19.999999999997797,148.99999999999915,401.00000000001046,,972.0000000000098
2016.02.24,507.9999999999973,90.99999999999665,163.99999999999747,536.0000000000014,,1298.9999999999927
2016.02.24,421.0000000000047,-38.0000000000047,136.99999999999824,451.0000000000076,,971.0000000000058
2016.02.24,417.0000000000007,46.999999999997044,211.00000000000563,578.000000000003,,1253.0000000000064
2016.02.24,377.0000000000051,153.9999999999875,258.0000000000027,743.0000000000092,,1532.0000000000045
2016.02.24,373.00000000000114,153.00000000000313,275.000000000003,755.0000000000097,,1556.0000000000168
2016.02.24,324.9999999999975,263.99999999999756,283.99999999999534,840.0000000000034,,1712.9999999999936
2016.02.24,334.00000000000097,419.9999999999982,339.99999999999585,898.0000000000103,,1992.0000000000055
2016.02.24,377.0000000000051,414.00000000000324,392.00000000000347,979.0000000000134,,2162.0000000000255
2016.02.24,517.9999999999962,655.9999999999899,434.000000000001,990.0000000000091,,2597.9999999999964
2016.02.24,475.0000000000032,529.0000000000017,431.99999999999903,952.0000000000124,,2388.0000000000164
2016.02.24,407.0000000000018,527.9999999999951,292.00000000000335,827.0000000000124,,2054.0000000000127
2016.02.24,272.00000000000557,482.999999999989,260.00000000000466,834.0000000000032,,1849.0000000000023
2016.02.24,329.999999999997,507.9999999999973,263.0000000000021,836.0000000000127,,1937.000000000009
2016.02.24,-65.99999999999939,602.999999999998,270.0000000000036,1041.000000000011,,1848.000000000013
2016.02.24,-234.00000000000088,360.9999999999891,136.00000000000279,935.0000000000023,,1197.9999999999932
2016.02.24,-233.00000000000543,-82.00000000000429,61.999999999995396,925.0000000000114,,671.999999999997
2016.02.24,-326.9999999999995,-22.0000000000109,72.0000000000054,999.0000000000094,,722.0000000000044
2016.02.24,-304.00000000000426,-194.0000000000053,106.00000000000608,941.0000000000025,,548.9999999999991
2016.02.24,-273.000000000001,-388.0000000000106,73.00000000000084,842.000000000013,,254.00000000000216
2016.02.24,-302.0000000000023,-357.00000000000733,119.99999999999788,917.0000000000016,,377.9999999999899
2016.02.24,-329.999999999997,-472.00000000000574,-17.000000000000348,689.0000000000072,,-129.9999999999959
2016.02.24,-248.99999999999923,-487.99999999999955,-36.999999999998145,706.0000000000031,,-67.99999999999386
2016.02.24,-185.00000000000182,-568.000000000013,-153.99999999999858,428.0000000000115,,-479.00000000000193
2016.02.24,-121.00000000000443,-723.0000000000069,-185.99999999999727,393.0000000000007,,-637.000000000008
2016.02.24,-63.00000000000195,-905.0000000000002,-265.99999999999955,142.00000000001012,,-1091.9999999999918
2016.02.24,-29.999999999996696,-975.9999999999991,-307.0000000000017,91.00000000000819,,-1221.9999999999893
2016.02.24,0.999999999995449,-900.9999999999962,-249.99999999999466,65.00000000001194,,-1084.9999999999836
2016.02.24,2.000000000002,-886.000000000009,-243.00000000000432,57.00000000000216,,-1070.000000000009
2016.02.25,0.999999999995449,-869.0000000000086,-180.99999999999784,79.00000000000773,,-970.0000000000032
2016.02.25,12.999999999996348,-795.0000000000124,-178.99999999999582,84.00000000000318,,-877.0000000000086
2016.02.25,12.000000000000899,-758.0000000000142,-202.9999999999976,187.00000000001182,,-761.9999999999991
2016.02.25,14.000000000002899,-746.0000000000023,-210.99999999999451,86.00000000001273,,-856.9999999999811
2016.02.25,39.999999999995595,-738.0000000000164,-209.00000000000364,50.00000000001137,,-857.0000000000131
2016.02.25,41.9999999999976,-778.000000000012,-215.99999999999397,35.0000000000108,,-916.9999999999976
2016.02.25,26.000000000003798,-721.000000000016,-182.00000000000438,72.00000000000273,,-805.0000000000139
2016.02.25,4.000000000004,-707.0000000000132,-144.99999999999514,128.0000000000001,,-720.0000000000042
2016.02.25,12.999999999996348,-668.0000000000019,-175.00000000000293,111.0000000000042,,-719.0000000000043
2016.02.25,63.00000000000195,-669.0000000000085,-246.00000000000176,-150.99999999999625,,-1003.0000000000047
2016.02.25,34.000000000000696,-629.9999999999973,-227.99999999999488,-102.99999999999443,,-926.9999999999859
2016.02.25,22.999999999995246,-517.0000000000119,-102.99999999999754,70.00000000000739,,-527.0000000000068
2016.02.25,56.99999999999594,-574.0000000000078,-107.00000000000153,-0.999999999990564,,-625.000000000004
2016.02.25,14.000000000002899,-577.0000000000052,-121.99999999999989,-140.99999999999113,,-825.9999999999933
2016.02.25,-5.999999999994898,-644.0000000000001,-138.00000000000477,-146.99999999999136,,-934.9999999999911
2016.02.25,-0.999999999995449,-695.0000000000011,-212.99999999999653,-207.9999999999984,,-1116.9999999999916
2016.02.25,-48.99999999999905,-679.0000000000074,-212.00000000000108,-194.99999999999318,,-1135.0000000000007
2016.02.25,-82.00000000000429,-575.9999999999987,-251.99999999999667,-24.999999999991473,,-934.9999999999912
2016.02.25,-56.0000000000005,-558.0000000000141,-244.99999999999523,11.00000000000989,,-847.9999999999999
2016.02.25,80.00000000000229,-773.0000000000015,-312.9999999999966,-49.99999999999716,,-1055.999999999993
2016.02.25,112.99999999999643,-832.0000000000105,-270.99999999999903,-128.0000000000001,,-1118.0000000000132
2016.02.25,146.00000000000168,-719.000000000003,-195.00000000000074,77.00000000001239,,-690.9999999999897
2016.02.25,156.99999999999602,-628.0000000000064,-212.99999999999653,22.00000000000557,,-662.0000000000013
2016.02.25,221.99999999999997,-673.0000000000125,-266.999999999995,-9.000000000000341,,-727.0000000000078
2016.02.25,207.99999999999707,-697.9999999999986,-239.99999999999577,-24.999999999991473,,-754.9999999999889
2016.02.25,180.0000000000024,-845.0000000000068,-266.999999999995,-78.99999999999352,,-1010.999999999993
2016.02.25,175.99999999999838,-897.9999999999987,-229.00000000000142,-39.99999999999204,,-990.9999999999939
2016.02.25,226.99999999999943,-1180.0000000000032,-314.99999999999864,-170.99999999999227,,-1438.9999999999945
2016.02.25,109.99999999999899,-1648.000000000005,-504.9999999999999,-503.9999999999907,,-2546.9999999999964
2016.02.25,129.9999999999968,-1648.000000000005,-507.9999999999973,-484.99999999999943,,-2511.000000000005
2016.02.25,221.99999999999997,-1688.0000000000007,-482.00000000000466,-483.99999999999466,,-2432.0
2016.02.25,319.0000000000026,-1609.000000000016,-500.9999999999959,-615.9999999999997,,-2407.0000000000086
2016.02.25,492.0000000000035,-1751.0000000000136,-458.9999999999983,-680.9999999999974,,-2399.0000000000055
2016.02.25,309.99999999999915,-1707.000000000014,-492.0000000000035,-745.9999999999951,,-2635.0000000000136
2016.02.25,239.0000000000003,-1673.0000000000134,-500.9999999999959,-666.9999999999874,,-2601.9999999999964
2016.02.25,-38.0000000000047,-2000.0000000000018,-582.0000000000048,-786.9999999999919,,-3407.000000000003
2016.02.25,19.00000000000235,-1904.0000000000168,-507.0000000000019,-622.9999999999905,,-3015.000000000007
2016.02.25,24.000000000001798,-2056.000000000013,-554.9999999999944,-674.9999999999972,,-3262.000000000003
2016.02.25,34.000000000000696,-2032.0000000000116,-556.0000000000009,-739.9999999999949,,-3294.000000000007
2016.02.25,2.999999999997449,-2107.0000000000146,-592.0000000000036,-694.9999999999932,,-3391.000000000014
2016.02.25,11.00000000000545,-2144.999999999997,-568.0000000000018,-806.999999999988,,-3508.999999999981
2016.02.25,9.999999999998899,-2448.000000000006,-726.0000000000044,-1065.9999999999882,,-4230.0
2016.02.25,105.99999999999498,-2578.0000000000136,-758.9999999999985,-1138.999999999996,,-4370.000000000013
2016.02.25,-56.99999999999594,-2517.0000000000136,-829.0000000000019,-1089.999999999989,,-4493.0
2016.02.25,0.0,-2507.999999999999,-866.9999999999956,-1137.0000000000005,,-4511.9999999999945
2016.02.25,72.0000000000054,-2356.0000000000027,-783.9999999999958,-1053.9999999999877,,-4121.999999999981
2016.02.25,136.00000000000279,-2407.0000000000036,-715.9999999999944,-1042.9999999999923,,-4029.9999999999877
2016.02.25,126.99999999999933,-2476.0000000000114,-805.9999999999956,-1164.999999999992,,-4319.999999999999
2016.02.26,143.9999999999997,-2476.999999999996,-865.0000000000047,-1242.999999999995,,-4440.999999999996
2016.02.26,124.99999999999733,-2431.0000000000055,-827.9999999999955,-1176.9999999999925,,-4310.999999999996
2016.02.26,153.99999999999858,-2377.000000000007,-1120.9999999999943,-1466.9999999999986,,-4811.000000000002
2016.02.26,149.99999999999457,-2357.000000000009,-1102.9999999999984,-1548.9999999999923,,-4859.0000000000055
2016.02.26,12.000000000000899,-2414.000000000005,-1100.000000000001,-1610.99999999999,,-5112.9999999999945
2016.02.26,-29.999999999996696,-2397.0000000000045,-1237.9999999999948,-1716.9999999999986,,-5381.9999999999945
2016.02.26,-112.99999999999643,-2408.00000000001,-1310.0,-1811.9999999999977,,-5643.000000000004
2016.02.26,-85.99999999999719,-2412.000000000014,-1256.999999999997,-1613.99999999999,,-5368.999999999998
2016.02.26,-100.99999999999554,-2354.999999999996,-1205.999999999996,-1531.9999999999964,,-5193.999999999984
2016.02.26,-88.99999999999464,-2340.0000000000086,-1168.0000000000023,-1522.9999999999961,,-5120.000000000002
2016.02.26,-134.99999999999625,-2407.0000000000036,-1198.9999999999945,-1501.9999999999955,,-5242.99999999999
2016.02.26,-141.99999999999767,-2431.0000000000055,-1239.9999999999966,-1585.9999999999986,,-5398.999999999998
2016.02.26,-146.99999999999713,-2483.000000000013,-1268.999999999998,-1595.9999999999895,,-5494.999999999998
2016.02.26,-134.0000000000008,-2505.000000000002,-1271.0,-1591.9999999999986,,-5502.000000000002
2016.02.26,-129.9999999999968,-2502.000000000004,-1300.0000000000011,-1634.999999999991,,-5566.999999999993
2016.02.26,-116.00000000000499,-2463.000000000015,-1310.0,-1531.9999999999964,,-5421.000000000016
2016.02.26,-80.00000000000229,-2388.0000000000123,-1219.9999999999989,-1448.9999999999982,,-5137.000000000012
2016.02.26,-65.99999999999939,-2425.0000000000105,-1175.0000000000039,-1412.9999999999968,,-5079.000000000011
2016.02.26,-55.000000000005045,-2425.0000000000105,-1154.999999999995,-1458.999999999989,,-5094.0
2016.02.26,-33.000000000005244,-2415.999999999996,-1185.0000000000027,-1536.9999999999918,,-5170.999999999996
2016.02.26,-7.9999999999968985,-2533.0000000000073,-1183.0000000000007,-1518.9999999999914,,-5242.999999999996
2016.02.26,183.99999999999528,-2506.000000000008,-1107.999999999998,-1450.9999999999934,,-4881.000000000005
2016.02.26,253.0000000000032,-2517.999999999998,-1166.0000000000005,-1532.999999999987,,-4963.999999999983
2016.02.26,241.99999999999778,-2666.0000000000127,-1158.0000000000034,-1530.9999999999918,,-5113.00000000001
2016.02.26,275.000000000003,-2698.0000000000005,-1136.0000000000036,-1589.999999999989,,-5148.99999999999
2016.02.26,294.00000000000534,-2610.0000000000014,-1105.0000000000005,-1529.9999999999868,,-4950.999999999984
2016.02.26,263.0000000000021,-2500.000000000013,-1034.999999999997,-1442.9999999999977,,-4715.0000000000055
2016.02.26,248.99999999999923,-2556.0000000000027,-1027.9999999999957,-1360.99999999999,,-4695.999999999989
2016.02.26,202.9999999999976,-2432.000000000012,-1059.9999999999943,-1350.999999999999,,-4640.000000000007
2016.02.26,270.99999999999903,-2371.000000000012,-948.0000000000044,-1257.9999999999955,,-4306.000000000013
2016.02.26,282.0000000000045,-2392.0000000000164,-939.0000000000009,-1357.99999999999,,-4407.000000000003
2016.02.26,265.0000000000041,-2629.999999999999,-961.0000000000008,-1585.9999999999986,,-4911.9999999999945
2016.02.26,726.0000000000044,-2631.0000000000055,-919.9999999999986,-1675.9999999999877,,-4500.999999999987
2016.02.26,736.0000000000033,-2605.0000000000127,-851.9999999999972,-1643.9999999999914,,-4364.999999999998
2016.02.26,756.9999999999966,-2514.0000000000164,-568.0000000000018,-1400.9999999999964,,-3726.000000000018
2016.02.26,760.0000000000051,-2541.0000000000155,-517.9999999999962,-1357.99999999999,,-3656.999999999997
2016.02.26,800.0000000000007,-2411.0000000000077,-392.00000000000347,-1337.9999999999939,,-3341.0000000000045
2016.02.26,749.9999999999951,-2375.000000000016,-126.0000000000039,-953.9999999999935,,-2705.000000000018
2016.02.26,751.9999999999972,-2627.0000000000014,-107.00000000000153,-899.9999999999915,,-2881.9999999999973
2016.02.26,802.9999999999982,-2595.999999999998,-24.000000000001798,-836.9999999999891,,-2653.999999999991
2016.02.26,873.999999999997,-2690.0000000000146,-21.999999999999797,-869.9999999999903,,-2708.0000000000077
2016.02.26,897.0000000000033,-2622.9999999999977,-49.99999999999449,-897.9999999999961,,-2673.9999999999854
2016.02.26,909.0000000000042,-2628.000000000008,-63.99999999999739,-914.999999999992,,-2697.9999999999936
2016.02.26,856.0000000000013,-2575.0000000000164,4.000000000004,-859.9999999999994,,-2575.0000000000105
2016.02.26,787.0000000000043,-2585.9999999999995,82.99999999999974,-762.0000000000005,,-2477.999999999996
2016.02.26,746.0000000000023,-2631.0000000000055,100.00000000000009,-743.9999999999998,,-2529.0000000000027
2016.02.26,746.9999999999976,-2617.0000000000027,104.00000000000409,-783.9999999999918,,-2549.9999999999927
2016.02.26,731.0000000000039,-2635.0000000000095,141.99999999999767,-751.9999999999953,,-2514.000000000003
