names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['EURGBP'],80.0,-0.708966810966811,B
GBPUSD,10,['GBPCHF'],100.0,-0.49012698412698424,B
EURUSD,10,['GBPJPY'],100.0,-0.6430396825396827,B
USDJPY,15,"['CADCHF', 'EURAUD', 'EURCHF', 'AUDNZD']",100.0,-0.9608095238095237,B
USDCAD,15,"['GBPJPY', 'GBPCHF', 'EURGBP']",100.0,0.8,S
EURCHF,10,['AUDCAD'],80.0,0.986,S
CHFJPY,10,"['USDJPY', 'CADJPY', 'EURCAD', 'CADCHF', 'GBPCHF']",100.0,-1.0,B
CADCHF,10,"['EURCHF', 'EURNZD']",100.0,-1.0,B
AUDCHF,10,"['NZDCAD', 'GBPAUD', 'AUDCAD', 'NZDCHF']",80.0,-0.28,B
NZDCHF,10,"['EURUSD', 'EURCHF']",100.0,-1.0,B
EURGBP,10,"['CHFJPY', 'EURJPY']",100.0,-1.0,B
GBPCAD,10,"['NZDCHF', 'CADJPY', 'EURNZD', 'CHFJPY']",80.0,0.5,S
GBPAUD,15,"['EURUSD', 'USDCAD']",80.0,1.0,S
EURJPY,10,['GBPJPY'],80.0,-0.33431746031746035,B
EURCAD,30,"['EURCHF', 'CHFJPY']",80.0,-0.45639948939948943,B
CADJPY,15,"['USDJPY', 'AUDUSD']",80.0,-0.07453391053391054,B
AUDJPY,50,"['NZDCAD', 'CADJPY', 'GBPCHF', 'EURCAD', 'EURGBP']",100.0,-0.8118575460487226,B
NZDJPY,30,"['EURJPY', 'EURCHF']",80.0,-0.42589140056709723,B
AUDNZD,10,"['AUDUSD', 'GBPAUD']",80.0,0.8883333333333333,S
