date,GBPUSD,GBPAUD,EURAUD,empty,sum
2016.09.26,-14.000000000002899,-27.999999999983594,-79.99999999999119,,-121.99999999997769
2016.09.26,-107.99999999999699,-119.00000000000244,-17.000000000000348,,-243.99999999999977
2016.09.26,-15.00000000000945,109.00000000000354,56.000000000011596,,150.00000000000568
2016.09.26,18.0000000000069,217.0000000000005,214.00000000000307,,449.00000000001046
2016.09.26,45.000000000006146,229.00000000001253,208.00000000000819,,482.0000000000269
2016.09.26,126.0000000000039,339.0000000000004,263.00000000001324,,728.0000000000175
2016.09.26,126.0000000000039,95.00000000000064,72.0000000000054,,293.00000000000995
2016.09.26,129.00000000000134,25.00000000000835,-35.999999999991594,,118.0000000000181
2016.09.26,167.00000000000603,208.00000000000819,25.00000000000835,,400.00000000002257
2016.09.26,127.99999999999478,306.00000000000625,123.00000000000644,,557.0000000000075
2016.09.26,157.00000000000713,435.0000000000076,197.00000000000273,,789.0000000000175
2016.09.26,134.99999999999625,414.00000000000324,238.0000000000049,,787.0000000000044
2016.09.26,79.99999999999119,339.0000000000004,202.00000000001327,,621.0000000000049
2016.09.26,116.99999999998934,270.00000000001467,72.0000000000054,,459.0000000000094
2016.09.26,117.99999999999588,232.00000000000998,56.000000000011596,,406.00000000001745
2016.09.26,110.99999999999443,336.00000000000296,90.99999999999665,,537.9999999999941
2016.09.26,104.99999999999955,181.00000000000892,-1.0000000000065512,,285.00000000000193
2016.09.26,45.99999999999049,50.0000000000167,-49.99999999999449,,46.0000000000127
2016.09.26,-72.0000000000054,-59.99999999999339,-99.00000000000463,,-231.00000000000344
2016.09.26,-292.00000000000335,-242.99999999999324,-22.999999999995246,,-557.9999999999918
2016.09.26,-344.00000000001097,-248.99999999998812,18.0000000000069,,-574.9999999999922
2016.09.26,-371.00000000001023,-226.99999999999943,156.00000000000057,,-442.0000000000091
2016.09.26,-480.99999999999807,-245.99999999999068,323.0000000000066,,-403.99999999998215
2016.09.26,-419.9999999999982,-205.99999999999508,340.9999999999913,,-285.000000000002
2016.09.26,-368.9999999999971,-373.00000000000114,188.00000000001037,,-553.9999999999878
2016.09.26,-347.0000000000084,-324.9999999999975,219.99999999999798,,-452.00000000000796
2016.09.26,-333.0000000000055,-316.99999999998954,198.00000000000927,,-451.99999999998573
2016.09.26,-401.99999999999125,-442.9999999999934,190.00000000000128,,-654.9999999999834
2016.09.26,-435.0000000000076,-556.0000000000009,178.00000000001148,,-812.999999999997
2016.09.26,-358.9999999999982,-682.9999999999892,82.00000000000429,,-959.999999999983
2016.09.26,-404.0000000000044,-787.0000000000043,154.99999999999403,,-1036.0000000000146
2016.09.26,-390.0000000000015,-741.9999999999982,8.000000000008,,-1123.9999999999916
2016.09.26,-208.00000000000819,-671.9999999999837,-34.000000000000696,,-913.9999999999926
2016.09.26,-219.99999999999798,-624.0000000000023,-53.999999999998494,,-897.9999999999987
2016.09.26,-177.00000000000495,-653.999999999999,-202.9999999999976,,-1034.0000000000014
2016.09.26,-121.99999999999989,-592.9999999999991,-109.99999999998789,,-824.9999999999868
2016.09.26,18.999999999991246,-437.99999999998283,11.00000000000545,,-407.99999999998613
2016.09.26,82.00000000000429,-407.0000000000018,89.00000000000574,,-235.99999999999176
2016.09.26,-39.999999999995595,-390.0000000000015,12.000000000012001,,-417.99999999998505
2016.09.26,-29.999999999996696,-378.999999999996,5.999999999994898,,-402.99999999999784
2016.09.26,19.999999999997797,-337.99999999999386,-17.000000000000348,,-334.9999999999964
2016.09.26,-11.00000000000545,-383.99999999998437,-11.00000000000545,,-405.9999999999953
2016.09.26,14.999999999987246,-303.9999999999932,63.000000000013046,,-225.99999999999287
2016.09.26,-5.999999999994898,-323.99999999999096,49.00000000001015,,-280.99999999997567
2016.09.26,-18.999999999991246,-298.9999999999826,63.99999999999739,,-253.99999999997647
2016.09.26,21.00000000000435,-248.00000000000378,62.000000000006494,,-164.99999999999295
2016.09.26,72.0000000000054,-214.00000000000307,8.999999999992347,,-133.00000000000531
2016.09.26,78.00000000000028,-219.99999999999798,19.999999999997797,,-121.9999999999999
2016.09.27,35.999999999991594,-575.9999999999987,-43.999999999999595,,-584.0000000000067
2016.09.27,72.0000000000054,-212.99999999999653,25.00000000000835,,-115.99999999998278
2016.09.27,72.0000000000054,-224.000000000002,11.00000000000545,,-140.99999999999113
2016.09.27,35.00000000000725,-224.000000000002,35.00000000000725,,-153.9999999999875
2016.09.27,55.000000000005045,-234.99999999998522,-11.00000000000545,,-190.99999999998562
2016.09.27,19.999999999997797,-243.99999999999977,-4.999999999988347,,-228.99999999999034
2016.09.27,-130.99999999999224,-177.99999999998929,114.99999999999844,,-193.9999999999831
2016.09.27,-119.00000000000244,-207.00000000000162,154.0000000000097,,-171.9999999999944
2016.09.27,-151.9999999999966,-302.9999999999866,-28.999999999990145,,-483.99999999997334
2016.09.27,-32.0000000000098,-398.9999999999938,-272.00000000000557,,-703.0000000000091
2016.09.27,104.99999999999955,-360.9999999999891,-248.00000000000378,,-503.9999999999933
2016.09.27,133.99999999998968,-634.0000000000013,-537.9999999999941,,-1038.0000000000057
2016.09.27,79.00000000000685,-783.0000000000003,-658.0000000000031,,-1361.9999999999966
2016.09.27,129.00000000000134,-792.9999999999993,-644.0000000000001,,-1307.9999999999982
2016.09.27,119.99999999998678,-726.0000000000044,-658.9999999999874,,-1265.000000000005
2016.09.27,28.000000000005798,-827.9999999999843,-595.9999999999966,,-1395.999999999975
2016.09.27,58.000000000002494,-815.9999999999945,-590.0000000000016,,-1347.9999999999936
2016.09.27,42.0000000000087,-861.0000000000007,-628.0000000000064,,-1446.9999999999984
2016.09.27,109.00000000000354,-873.999999999997,-818.9999999999919,,-1583.9999999999854
2016.09.27,153.00000000000313,-1012.9999999999973,-875.999999999988,,-1735.999999999982
2016.09.27,75.99999999998718,-1170.9999999999886,-1144.999999999996,,-2239.9999999999973
2016.09.27,-8.000000000008,-1268.9999999999868,-970.0000000000042,,-2246.999999999999
2016.09.27,25.00000000000835,-1336.0000000000039,-960.0000000000053,,-2271.000000000001
2016.09.27,-15.999999999993797,-1285.9999999999873,-1021.9999999999895,,-2323.999999999971
2016.09.27,-134.00000000001188,-1122.0000000000007,-751.9999999999972,,-2008.0000000000095
2016.09.27,-276.00000000000955,-1190.9999999999866,-618.0000000000074,,-2085.0000000000036
2016.09.27,-248.00000000000378,-1212.9999999999975,-632.9999999999947,,-2093.999999999996
2016.09.27,-140.99999999999113,-1174.9999999999927,-714.999999999999,,-2030.9999999999827
2016.09.27,-120.00000000000898,-1164.9999999999939,-670.9999999999993,,-1956.000000000002
2016.09.27,-51.000000000001044,-807.9999999999865,-716.9999999999899,,-1575.9999999999773
2016.09.27,87.99999999999919,-624.0000000000023,-828.0000000000065,,-1364.0000000000095
2016.09.27,36.999999999998145,-621.9999999999892,-934.9999999999969,,-1519.999999999988
