date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.01.26,-63.99999999999739,85.00000000000173,-280.0000000000136,-151.9999999999966,-5.999999999994898,-269.9999999999925,0.0,-230.99999999999454,-178.99999999999582,-126.00000000000477,-249.00000000001032,-445.99999999999795,-103.9999999999992,-68.9999999999884,-107.99999999999699,-64.99999999998174,,-2263.999999999963
2015.01.26,-32.999999999994145,87.99999999999919,-326.0000000000041,-155.00000000001623,-44.99999999999504,-312.00000000000114,-4.999999999999449,-292.0000000000016,-195.9999999999962,-146.99999999999136,-249.99999999999466,-493.9999999999998,-64.00000000000716,-82.99999999999841,-39.00000000000014,20.000000000020002,,-2332.99999999998
2015.01.26,-19.999999999997797,89.00000000000574,-277.00000000001614,-151.9999999999966,-9.999999999998899,-262.00000000000665,-4.000000000004,-265.99999999999113,-161.99999999999548,-120.00000000000455,-242.00000000000887,-409.9999999999966,-61.00000000000705,-46.999999999997044,75.9999999999983,126.0000000000039,,-1742.000000000013
2015.01.26,51.000000000001044,46.999999999997044,-375.0000000000142,-138.0000000000159,-39.999999999995595,-344.99999999999534,-31.000000000003247,-483.0000000000041,-210.99999999999451,4.9999999999954525,-242.99999999999324,-605.9999999999945,-167.0000000000016,-143.00000000000068,2.000000000002,95.00000000000064,,-2582.0000000000177
2015.01.26,32.0000000000098,-34.000000000000696,-448.000000000004,-124.99999999999733,-170.00000000000347,-364.9999999999931,-31.999999999998696,-546.999999999997,-221.99999999999997,28.999999999996362,-290.00000000001245,-668.0000000000064,-163.0000000000109,-289.99999999999204,-11.00000000000545,148.99999999999915,,-3155.0000000000164
2015.01.26,-27.999999999994696,-48.000000000003595,-483.0000000000112,-95.00000000000064,-133.00000000000534,-171.99999999999437,177.00000000000495,-548.9999999999782,-239.0000000000003,126.00000000000477,-344.00000000001097,-990.0000000000091,-346.00000000000364,-337.99999999999386,46.00000000000159,102.00000000000209,,-3313.9999999999923
2015.01.26,-146.99999999999713,-166.99999999998383,-682.0000000000048,-97.00000000001374,-197.99999999999818,-52.000000000007596,263.0000000000021,-586.9999999999891,-331.999999999999,503.0000000000143,-431.0000000000036,-1349.9999999999943,-463.0000000000081,-566.9999999999931,-97.9999999999981,97.9999999999981,,-4306.999999999975
2015.01.26,-105.99999999999498,-180.0000000000024,-775.9999999999989,-117.00000000001154,-197.00000000000273,-1.0000000000065512,317.0000000000006,-786.9999999999777,-414.9999999999987,718.9999999999941,-461.0000000000003,-1580.0000000000125,-625.0,-700.9999999999934,-101.00000000000664,154.0000000000097,,-4857.000000000002
2015.01.26,-49.99999999999449,-334.9999999999964,-927.0000000000111,-86.0000000000083,-207.00000000000162,-258.0000000000027,260.00000000000466,-1247.9999999999905,-417.99999999999613,822.0000000000027,-558.9999999999984,-1798.0000000000018,-625.0,-726.9999999999897,-101.00000000000664,104.99999999999955,,-6151.999999999991
2015.01.26,-413.99999999999216,-354.9999999999942,-996.0000000000191,-131.99999999999878,-334.00000000000097,-194.99999999998963,346.0000000000019,-1256.0000000000002,-526.9999999999997,1040.9999999999968,-598.0000000000097,-1902.0000000000152,-656.0000000000059,-897.9999999999961,-241.00000000000233,35.00000000000725,,-7082.000000000019
2015.01.26,-767.9999999999909,-127.99999999999478,-936.0000000000035,-253.99999999999866,-294.00000000000534,635.9999999999922,992.9999999999994,-233.99999999998045,-536.9999999999986,1082.9999999999984,-608.9999999999928,-1959.0000000000032,-593.0000000000035,-974.9999999999943,-185.99999999999727,257.0000000000183,,-4503.999999999955
2015.01.26,-780.9999999999984,-87.99999999999919,-1099.0000000000055,-344.00000000001097,-295.0000000000008,777.9999999999898,1319.9999999999989,-233.99999999998045,-646.9999999999976,1074.9999999999886,-733.0000000000059,-2257.000000000005,-584.0000000000032,-955.9999999999889,-331.0000000000035,144.0000000000108,,-5032.000000000012
2015.01.26,-763.9999999999981,-65.99999999998829,-1080.9999999999986,-297.9999999999983,-431.99999999999903,818.9999999999919,1400.0000000000011,56.000000000011596,-687.0000000000043,824.9999999999886,-663.0000000000135,-2132.000000000005,-511.0000000000099,-1004.9999999999955,-419.9999999999982,160.00000000000458,,-4799.000000000011
2015.01.26,-885.999999999998,-177.99999999998929,-1034.0000000000016,-155.00000000001623,-419.9999999999982,771.9999999999949,1375.9999999999995,58.000000000021146,-609.000000000004,853.0000000000086,-585.0000000000133,-2027.0000000000152,-600.9999999999991,-1021.9999999999914,-441.99999999999795,104.99999999999955,,-4795.0
2015.01.26,-1014.9999999999992,-73.99999999999629,-922.0000000000006,-225.00000000000853,-387.000000000004,1292.9999999999886,1634.9999999999975,445.99999999999795,-526.9999999999997,849.9999999999943,-520.9999999999936,-1878.9999999999907,-561.000000000007,-959.9999999999937,-341.99999999999784,196.0000000000184,,-2992.9999999999945
2015.01.26,-1211.999999999991,-200.99999999998454,-992.0000000000151,-175.00000000001404,-453.99999999999886,1411.0000000000066,1673.9999999999977,588.0000000000223,-519.9999999999983,991.0000000000139,-541.0000000000136,-1968.999999999994,-621.0000000000093,-1089.999999999989,-317.0000000000006,293.0000000000099,,-3134.9999999999577
2015.01.26,-1289.9999999999911,-139.9999999999846,-883.0000000000116,-205.00000000001074,-402.00000000000233,1636.9999999999995,1826.0000000000055,691.0000000000025,-488.999999999995,1002.0000000000095,-554.00000000001,-1866.0000000000139,-594.9999999999989,-1030.9999999999918,-260.00000000000466,307.00000000001285,,-2251.9999999999845
2015.01.26,-1185.9999999999982,-147.99999999999258,-858.0000000000032,-248.00000000000378,-307.0000000000017,1473.9999999999975,1661.9999999999968,616.0000000000139,-451.9999999999969,996.0000000000093,-653.0000000000147,-1768.0000000000007,-555.0000000000068,-920.9999999999923,-212.00000000000108,290.00000000001245,,-2269.9999999999814
2015.01.26,-1264.9999999999939,-139.00000000000023,-972.0000000000173,-317.0000000000117,-266.999999999995,1289.0000000000068,1636.000000000004,448.0000000000075,-558.9999999999984,971.0000000000036,-661.0000000000005,-2069.999999999993,-648.0000000000103,-952.9999999999887,-282.0000000000045,229.00000000001253,,-3559.999999999979
2015.01.26,-1324.9999999999984,-105.99999999998388,-1168.0000000000134,-231.0000000000034,-299.00000000000483,1465.9999999999895,1910.0000000000007,445.0000000000216,-658.0000000000031,1194.9999999999932,-551.9999999999969,-2288.000000000011,-818.000000000012,-1024.9999999999914,-116.00000000000499,343.00000000000443,,-3227.0000000000136
2015.01.26,-1263.9999999999984,-234.00000000000088,-1268.0000000000025,-238.0000000000049,-407.99999999999727,1553.0000000000043,1992.0000000000048,543.0000000000064,-702.0000000000026,1292.0000000000016,-787.0000000000043,-2531.000000000006,-841.0000000000082,-1191.9999999999932,-131.99999999999878,419.9999999999982,,-3797.000000000002
2015.01.26,-1793.0000000000002,-231.99999999998778,-1239.0000000000123,-182.99999999999983,-378.00000000000057,1831.0000000000048,2237.9999999999955,697.0000000000027,-670.000000000004,1318.000000000012,-690.0000000000128,-2421.9999999999973,-750.0,-1104.9999999999898,-6.0000000000060005,570.0000000000039,,-2813.999999999991
2015.01.26,-1549.0000000000005,-485.99999999998647,-1249.0000000000111,-83.9999999999952,-441.0000000000025,2180.000000000004,2339.9999999999977,1048.0000000000018,-590.0000000000016,1219.9999999999989,-520.9999999999936,-2263.0000000000055,-844.0000000000083,-1122.0,92.99999999999864,613.0000000000191,,-1654.999999999984
2015.01.26,-1664.9999999999943,-629.9999999999973,-1352.0000000000198,-31.000000000003247,-422.00000000000017,2401.999999999993,2501.0000000000086,1133.0000000000098,-587.9999999999997,1586.0000000000127,-923.0000000000072,-2498.9999999999955,-826.0000000000076,-1100.999999999999,119.99999999999788,617.0000000000009,,-1678.0000000000018
2015.01.26,-1822.9999999999968,-519.9999999999872,-1185.0000000000139,-5.999999999994898,-429.99999999999704,2767.000000000008,2708.9999999999945,1336.0000000000127,-512.9999999999968,1623.9999999999952,-690.9999999999972,-2401.0000000000105,-918.0000000000064,-1207.9999999999984,153.99999999999858,634.0000000000013,,-470.999999999989
2015.01.26,-1908.999999999994,-695.9999999999856,-1405.0000000000118,49.99999999999449,-512.0000000000014,3024.9999999999886,2864.9999999999955,1574.0000000000123,-551.0000000000015,1832.9999999999984,-825.0000000000091,-2640.0000000000146,-1003.0000000000001,-1296.999999999997,197.00000000000273,772.0000000000172,,-522.0000000000056
2015.01.26,-2127.9999999999964,-784.9999999999912,-1408.0000000000093,116.99999999998934,-514.0000000000033,3300.999999999998,3122.999999999998,1765.0000000000148,-512.9999999999968,1889.00000000001,-730.9999999999927,-2635.9999999999955,-1025.0000000000057,-1278.9999999999964,278.9999999999959,762.0000000000182,,217.0000000000366
2015.01.26,-2068.9999999999986,-827.0,-1453.0000000000155,146.99999999998602,-514.0000000000033,3448.999999999991,3206.999999999993,1695.999999999998,-504.9999999999999,2086.999999999989,-761.999999999996,-2688.9999999999927,-1058.0000000000068,-1330.9999999999889,314.99999999999864,857.0000000000189,,549.9999999999718
2015.01.26,-2090.9999999999986,-899.9999999999897,-1351.0000000000132,78.00000000000028,-505.99999999999534,3323.000000000009,3023.000000000009,1653.00000000002,-419.9999999999982,2090.0000000000036,-984.000000000007,-2557.9999999999927,-972.999999999999,-1318.9999999999884,370.00000000000364,934.0000000000126,,369.00000000007526
2015.01.26,-1939.9999999999973,-890.9999999999974,-1324.9999999999984,65.99999999998829,-455.0000000000054,3354.999999999997,2986.999999999995,1621.0000000000093,-412.9999999999967,2140.0000000000146,-1100.000000000012,-2520.00000000001,-902.000000000001,-1200.9999999999934,368.00000000000165,917.0000000000123,,707.0000000000068
2015.01.26,-2005.9999999999966,-912.0000000000017,-1297.999999999999,-76.0000000000094,-458.00000000000284,3374.0000000000105,3006.999999999993,1659.0000000000202,-363.0000000000022,2174.0000000000064,-1385.9999999999984,-2602.0000000000036,-867.0000000000044,-1239.999999999995,317.0000000000006,889.0000000000065,,212.000000000024
2015.01.26,-2098.0,-909.9999999999886,-1268.0000000000025,-129.00000000000134,-421.0000000000047,3595.999999999999,3138.999999999992,1740.000000000009,-375.0000000000031,2234.000000000009,-1356.0000000000016,-2561.0000000000073,-807.0000000000022,-1222.999999999999,185.00000000000182,850.0000000000174,,596.000000000018
2015.01.26,-2254.0000000000005,-746.9999999999866,-1229.0000000000134,-120.00000000000898,-411.0000000000058,3590.000000000004,3183.9999999999977,1832.000000000022,-380.00000000000256,2192.0000000000073,-1242.0000000000098,-2521.000000000015,-776.0000000000105,-1216.9999999999986,190.00000000000128,792.9999999999993,,883.9999999999792
2015.01.26,-2235.9999999999936,-750.9999999999906,-1177.000000000006,-239.99999999999577,-365.0000000000042,3614.9999999999905,3212.0000000000036,1897.0000000000198,-373.99999999999653,2159.9999999999964,-1371.0000000000111,-2463.9999999999986,-763.0000000000052,-1170.0000000000018,207.00000000000162,809.0000000000152,,989.0000000000239
2015.01.26,-2339.9999999999977,-907.9999999999977,-1192.0000000000152,-226.99999999999943,-395.99999999999636,3801.00000000001,3304.9999999999914,2060.0000000000023,-356.9999999999962,2217.0000000000127,-1598.0000000000105,-2469.999999999999,-708.0000000000126,-1212.9999999999939,122.99999999999534,839.0000000000119,,936.0000000000052
2015.01.26,-2416.9999999999914,-946.9999999999867,-1136.0000000000036,-449.9999999999948,-417.0000000000007,4102.0000000000055,3259.000000000001,2294.000000000011,-256.0000000000007,2271.9999999999914,-1768.000000000014,-2424.0000000000064,-684.0000000000117,-1232.99999999999,-114.99999999999844,692.0000000000038,,772.0000000000135
2015.01.26,-2444.9999999999973,-780.9999999999873,-909.0000000000042,-475.0000000000032,-429.99999999999704,3959.0000000000014,3175.99999999999,2250.0,-175.99999999999838,2180.000000000007,-1793.0000000000002,-2170.000000000016,-584.0000000000032,-1236.9999999999948,-197.00000000000273,625.0000000000089,,993.0000000000032
2015.01.27,-2293.999999999996,-756.0000000000011,-964.0000000000093,-388.9999999999949,-414.00000000000324,3903.9999999999964,3190.9999999999995,2275.0000000000055,-200.00000000000017,2074.9999999999886,-1669.9999999999936,-2206.9999999999936,-588.9999999999986,-1224.9999999999943,-146.00000000000168,594.0000000000057,,1185.000000000009
2015.01.27,-2284.9999999999927,-753.9999999999881,-957.0000000000078,-322.00000000000006,-394.00000000000546,3922.000000000003,3124.0000000000045,2228.0000000000086,-193.99999999999417,2187.999999999988,-1553.0000000000043,-2207.999999999998,-606.0000000000088,-1202.9999999999886,-123.00000000000644,622.0000000000115,,1485.0000000000205
2015.01.27,-2307.999999999999,-768.9999999999975,-948.9999999999999,-463.9999999999977,-421.0000000000047,3861.000000000003,3097.9999999999895,2091.000000000008,-187.9999999999993,2192.0000000000073,-1774.9999999999932,-2193.000000000012,-573.0000000000075,-1222.999999999999,-282.0000000000045,543.0000000000045,,639.999999999998
2015.01.27,-2216.9999999999914,-819.9999999999985,-1000.0000000000009,-398.00000000000944,-453.0000000000034,3773.000000000004,3114.0000000000055,1885.0000000000193,-224.000000000002,2324.0000000000123,-1695.000000000002,-2389.00000000001,-715.0000000000034,-1364.999999999995,-263.0000000000021,523.0000000000068,,80.00000000003087
2015.01.27,-2168.9999999999986,-805.9999999999956,-1002.000000000014,-421.0000000000047,-439.99999999999596,3773.000000000004,3059.0000000000005,1820.999999999998,-212.00000000000108,2364.0000000000045,-1770.000000000005,-2427.9999999999973,-696.0000000000122,-1341.9999999999986,-358.0000000000028,422.00000000001125,,-205.00000000000693
2015.01.27,-2300.9999999999973,-804.9999999999891,-939.0000000000009,-507.9999999999973,-402.9999999999978,3781.9999999999964,3023.000000000009,1849.000000000018,-171.99999999999437,2384.999999999991,-1829.0000000000139,-2328.0000000000027,-645.0000000000102,-1296.999999999997,-334.00000000000097,415.0000000000098,,-106.99999999997749
2015.01.27,-2196.999999999993,-939.0000000000009,-973.0000000000016,-480.00000000001376,-426.9999999999996,3858.99999999999,3013.00000000001,1854.0000000000134,-126.0000000000039,2402.999999999992,-2014.0000000000048,-2265.0000000000146,-606.9999999999993,-1256.999999999991,-302.0000000000023,435.0000000000076,,-23.000000000011255
2015.01.27,-2217.9999999999977,-978.9999999999966,-1083.0000000000118,-531.0000000000148,-478.9999999999961,3952.0,3098.9999999999964,1924.0000000000066,-185.99999999999727,2336.999999999989,-2107.9999999999986,-2325.0000000000173,-525.0000000000057,-1314.9999999999977,-322.00000000000006,611.000000000006,,-148.00000000003604
2015.01.27,-2265.9999999999905,-953.9999999999882,-1044.0000000000005,-487.0000000000152,-487.99999999999955,3950.000000000009,3138.0000000000073,2079.0000000000077,-173.00000000000094,2164.999999999992,-2035.9999999999934,-2222.000000000008,-459.0000000000032,-1254.9999999999955,-292.00000000000335,639.0000000000118,,295.000000000028
2015.01.27,-2318.999999999993,-943.9999999999893,-1013.0000000000194,-516.0000000000053,-404.99999999999983,4058.000000000006,3206.999999999993,2360.0000000000136,-139.99999999999568,1973.0000000000132,-2035.9999999999934,-2122.000000000014,-385.0000000000051,-1077.9999999999886,-217.99999999999596,629.0000000000128,,1051.000000000039
2015.01.27,-2349.9999999999964,-950.9999999999908,-957.0000000000078,-520.0000000000093,-429.99999999999704,4112.999999999989,3195.000000000003,2406.000000000006,-112.000000000001,2087.9999999999936,-2075.0000000000045,-1951.9999999999982,-313.0000000000024,-1072.9999999999932,-219.99999999999798,680.0000000000139,,1529.0000000000068
2015.01.27,-2317.9999999999977,-887.9999999999999,-941.9999999999984,-510.99999999999477,-529.0000000000017,4051.999999999989,3152.9999999999945,2419.000000000011,-117.00000000000044,1978.0000000000086,-2014.0000000000048,-1997.000000000014,-334.0000000000032,-1167.0000000000016,-173.9999999999964,822.0000000000116,,1433.0000000000027
2015.01.27,-2313.9999999999936,-927.9999999999955,-945.0000000000181,-463.0000000000134,-617.0000000000009,4021.9999999999923,3131.000000000006,2417.000000000002,-105.99999999999498,1971.0000000000036,-1934.0000000000134,-1986.0000000000184,-400.0000000000057,-1293.9999999999968,-273.9999999999965,822.0000000000116,,1101.9999999999682
2015.01.27,-2322.9999999999973,-985.999999999998,-982.0000000000161,-426.00000000001523,-651.0000000000016,4109.999999999992,3226.999999999991,2337.0000000000173,-129.00000000000134,2138.0000000000055,-1940.0000000000084,-2087.9999999999936,-456.00000000000307,-1362.9999999999995,-304.00000000000426,812.0000000000127,,975.9999999999793
2015.01.27,-2504.9999999999905,-1024.999999999987,-965.0000000000158,-436.00000000001415,-631.9999999999992,4129.999999999989,3264.0000000000114,2369.0,-137.9999999999937,2193.000000000012,-2015.0000000000111,-2016.999999999996,-448.0000000000075,-1328.9999999999936,-224.9999999999974,807.0000000000022,,1028.0000000000095
2015.01.27,-2495.999999999998,-976.9999999999834,-916.0000000000057,-422.9999999999956,-609.000000000004,4295.999999999989,3254.999999999997,2544.000000000011,-73.99999999999629,2075.9999999999936,-1963.0000000000036,-1902.0000000000152,-424.0000000000066,-1295.9999999999923,-170.99999999999892,853.0000000000149,,1773.0000000000064
2015.01.27,-2409.99999999999,-958.9999999999987,-909.0000000000042,-435.0000000000076,-602.999999999998,4245.00000000001,3217.9999999999986,2522.00000000002,-83.9999999999952,2033.9999999999918,-1905.0000000000011,-1890.9999999999911,-411.00000000000136,-1283.9999999999918,-168.00000000000148,892.0000000000039,,1852.0000000000446
2015.01.27,-2485.9999999999995,-1063.9999999999982,-974.0000000000082,-438.00000000000506,-568.0000000000018,4215.999999999997,3169.000000000011,2603.0000000000086,-73.00000000000084,1771.9999999999914,-1981.0000000000105,-1807.9999999999927,-404.0000000000106,-1140.9999999999911,-170.99999999999892,775.9999999999989,,1427.9999999999893
2015.01.27,-2404.9999999999905,-995.9999999999969,-1012.0000000000128,-419.0000000000138,-541.0000000000026,4163.99999999999,3284.9999999999936,2764.00000000001,-209.00000000000364,1496.0000000000093,-1882.000000000006,-1806.0000000000116,-266.00000000000534,-973.9999999999895,-207.00000000000162,724.0000000000135,,1715.9999999999814
2015.01.27,-2367.9999999999923,-794.9999999999901,-1043.0000000000161,-391.000000000008,-468.9999999999972,3742.000000000001,3105.9999999999977,2407.000000000011,-265.99999999999955,1544.9999999999875,-1717.000000000013,-1847.0000000000084,-315.00000000001194,-937.9999999999882,-175.99999999999838,723.0000000000069,,1197.999999999981
2015.01.27,-2761.9999999999977,-923.9999999999915,-1406.0000000000184,-409.0000000000149,-536.9999999999986,4055.0000000000086,3321.0000000000073,2707.000000000022,-439.99999999999596,1592.000000000013,-1802.0000000000148,-2356.999999999999,-324.0000000000123,-1065.9999999999882,-229.00000000000142,682.0000000000048,,101.00000000002387
2015.01.27,-3693.9999999999973,-1085.0000000000027,-1958.9999999999995,-409.0000000000149,-866.0000000000001,4844.000000000004,4162.9999999999945,3254.9999999999955,-712.9999999999969,1824.0000000000123,-1848.0000000000052,-2950.9999999999936,-541.000000000011,-1453.9999999999936,-262.00000000000665,739.0000000000008,,-957.0000000000149
2015.01.27,-3312.999999999999,-1035.9999999999925,-1906.0000000000077,-218.00000000000708,-810.9999999999951,4902.000000000006,4480.000000000006,3323.0000000000073,-709.9999999999995,1812.0000000000118,-1581.0000000000102,-2913.000000000011,-553.0000000000115,-1402.9999999999916,-260.00000000000466,806.0000000000178,,619.0000000000193
2015.01.27,-2831.99999999999,-827.0,-1794.0000000000066,-297.0000000000139,-683.0000000000002,4018.0000000000105,3981.0000000000014,2575.0000000000173,-763.9999999999981,1574.9999999999886,-1611.0000000000068,-2882.000000000005,-503.0000000000001,-1320.999999999998,-175.99999999999838,844.0000000000003,,-696.999999999999
2015.01.27,-2402.9999999999995,-818.9999999999919,-1685.0000000000032,-361.0000000000113,-743.0000000000048,3276.9999999999964,3121.9999999999914,1997.000000000014,-671.9999999999948,1543.0000000000064,-1628.0000000000073,-2677.9999999999973,-435.0000000000023,-1351.9999999999895,-348.00000000000387,816.0000000000167,,-2368.9999999999795
2015.01.27,-1995.9999999999977,-698.999999999983,-1544.000000000012,-495.000000000001,-700.999999999996,2594.0000000000073,2609.99999999999,1346.0000000000036,-632.9999999999947,1503.0000000000143,-1723.000000000008,-2497.9999999999905,-316.0000000000025,-1277.9999999999916,-341.99999999999784,849.0000000000109,,-3322.99999999995
2015.01.27,-2213.9999999999936,-775.9999999999989,-1361.0000000000123,-591.0000000000082,-690.0000000000017,2753.99999999999,2661.9999999999977,1567.0000000000073,-497.000000000003,1478.0000000000086,-1963.0000000000036,-2234.000000000009,-230.00000000000398,-1206.9999999999936,-424.00000000000216,826.0000000000156,,-2900.000000000012
2015.01.27,-2411.999999999992,-776.9999999999833,-1324.000000000014,-524.9999999999977,-666.9999999999953,3515.0000000000014,3104.999999999991,2277.0000000000155,-456.00000000000085,1501.0000000000048,-1851.0000000000027,-2109.000000000009,-243.99999999999977,-1146.000000000001,-382.00000000000455,802.0000000000139,,-692.9999999999741
2015.01.27,-2348.99999999999,-1065.999999999989,-1463.0000000000143,-364.00000000000875,-622.0000000000003,3658.000000000006,3308.000000000011,2418.0000000000064,-444.9999999999954,1501.0000000000048,-1988.000000000012,-2362.9999999999995,-289.0000000000015,-1173.0000000000018,-307.0000000000017,765.0000000000157,,-778.9999999999707
2015.01.27,-2320.9999999999955,-1251.9999999999864,-1537.0000000000107,-405.9999999999952,-666.9999999999953,3926.999999999992,3493.000000000002,2429.000000000002,-426.9999999999996,1640.0000000000148,-2099.0000000000064,-2343.0000000000177,-266.00000000000534,-1134.999999999991,-314.0000000000032,790.0000000000018,,-487.99999999999454
2015.01.27,-2176.9999999999955,-1374.999999999993,-1702.0000000000034,-307.99999999999716,-709.0000000000041,3822.9999999999986,3365.9999999999914,2443.000000000012,-468.00000000000176,1647.9999999999961,-2120.000000000011,-2234.000000000009,-216.99999999999875,-1000.0,-331.0000000000035,770.000000000004,,-591.0000000000147
2015.01.27,-1998.9999999999952,-1763.0000000000034,-1897.9999999999998,-219.00000000001364,-783.0000000000003,3679.00000000001,3234.999999999999,2251.0000000000045,-444.9999999999954,1556.0000000000116,-2346.0000000000036,-2289.999999999992,-233.0000000000041,-985.99999999999,-278.00000000000045,664.0000000000201,,-1854.9999999999518
2015.01.27,-1833.9999999999911,-1900.999999999997,-2347.00000000001,-63.99999999999739,-853.9999999999992,3763.0000000000055,3427.9999999999977,2284.00000000002,-565.0000000000044,1763.0000000000052,-2360.0000000000064,-2587.0000000000173,-263.00000000000523,-911.0000000000014,-239.0000000000003,626.0000000000155,,-2060.999999999986
2015.01.27,-2085.999999999999,-1871.9999999999848,-2387.000000000006,261.9999999999845,-927.0,4059.999999999997,3776.999999999997,2641.0000000000196,-624.0000000000023,1818.9999999999884,-1993.0000000000002,-2721.0000000000036,-411.00000000000136,-980.9999999999945,-209.9999999999991,583.0000000000002,,-1070.0000000000039
2015.01.27,-2187.99999999999,-1827.000000000001,-2259.000000000011,163.00000000000205,-814.9999999999991,3980.000000000006,3782.999999999992,2562.000000000012,-585.0000000000022,1811.000000000007,-1974.000000000009,-2775.0000000000055,-496.9999999999999,-968.9999999999941,-185.99999999999727,533.0000000000057,,-1242.9999999999848
2015.01.27,-2279.999999999993,-2147.9999999999945,-2729.0000000000036,330.9999999999924,-816.0000000000056,4499.000000000008,4135.000000000011,2736.000000000018,-697.9999999999986,2114.0000000000045,-2018.999999999993,-3046.9999999999973,-510.0000000000051,-899.0000000000009,-56.0000000000005,502.00000000000244,,-884.9999999999538
2015.01.27,-2401.999999999993,-2017.000000000002,-2543.0000000000064,397.0000000000029,-756.0000000000011,4952.000000000001,4385.0000000000055,3045.000000000016,-632.9999999999947,2227.0000000000036,-1927.9999999999964,-3003.0000000000146,-563.0000000000024,-871.9999999999999,-24.000000000001798,514.0000000000144,,779.0000000000305
2015.01.27,-2616.9999999999914,-1930.9999999999939,-2310.000000000012,320.9999999999935,-646.0000000000022,4855.000000000009,4219.99999999999,2972.000000000008,-536.9999999999986,2330.0000000000127,-1974.9999999999934,-2869.0,-625.0,-915.9999999999968,-28.000000000005798,475.0000000000032,,719.0000000000233
