date,USDCHF,USDCAD,empty,sum
2016.02.03,301.0000000000179,-1103.9999999999939,,-802.9999999999759
2016.02.03,274.00000000001864,-1052.9999999999927,,-778.9999999999741
2016.02.03,184.00000000000637,-996.9999999999812,,-812.9999999999749
2016.02.03,158.99999999999804,-891.9999999999817,,-732.9999999999836
2016.02.03,198.00000000000927,-793.9999999999836,,-595.9999999999743
2016.02.03,208.00000000000819,-656.9999999999965,,-448.9999999999883
2016.02.03,263.00000000001324,-606.9999999999798,,-343.9999999999665
2016.02.03,383.0,-621.9999999999892,,-238.9999999999892
2016.02.03,400.00000000000034,-484.9999999999799,,-84.99999999997954
2016.02.03,446.0000000000131,-474.999999999981,,-28.99999999996794
2016.02.03,422.00000000001125,-85.99999999998609,,336.0000000000252
2016.02.03,329.00000000000153,138.0000000000159,,467.0000000000174
2016.02.03,404.0000000000044,191.00000000000784,,595.0000000000123
2016.02.03,367.0000000000062,184.00000000000637,,551.0000000000125
2016.02.03,500.00000000001154,632.0000000000103,,1132.0000000000218
2016.02.03,541.0000000000136,902.0000000000028,,1443.0000000000164
2016.02.03,599.0000000000161,801.0000000000073,,1400.0000000000234
2016.02.03,870.0000000000152,661.0000000000005,,1531.0000000000157
2016.02.03,1217.0000000000014,399.00000000001603,,1616.0000000000173
2016.02.03,1183.0000000000007,981.0000000000097,,2164.0000000000105
2016.02.03,1232.000000000011,1087.0000000000157,,2319.0000000000264
2016.02.03,1331.0000000000155,1215.0000000000105,,2546.000000000026
2016.02.03,1470.0000000000157,1192.0000000000152,,2662.000000000031
2016.02.03,1563.0000000000032,1369.0000000000202,,2932.0000000000236
2016.02.03,1744.0000000000123,1439.0000000000125,,3183.0000000000246
2016.02.03,1689.0000000000073,1594.0000000000066,,3283.0000000000136
2016.02.03,1472.0000000000066,1675.0000000000043,,3147.000000000011
2016.02.03,1410.0000000000002,1723.000000000008,,3133.000000000008
2016.02.03,1602.0000000000146,1744.0000000000123,,3346.000000000027
2016.02.03,1584.0000000000077,1897.9999999999998,,3482.0000000000073
2016.02.03,1598.0000000000105,1867.0000000000186,,3465.000000000029
2016.02.04,1531.0000000000157,1831.0000000000048,,3362.0000000000205
2016.02.04,1489.000000000007,1745.0000000000186,,3234.0000000000255
2016.02.04,1524.0000000000143,1713.0000000000089,,3237.000000000023
2016.02.04,1543.0000000000055,1723.000000000008,,3266.0000000000136
2016.02.04,1546.000000000003,1748.0000000000161,,3294.000000000019
2016.02.04,1663.0000000000146,1891.0000000000205,,3554.000000000035
2016.02.04,1584.0000000000077,2088.000000000001,,3672.0000000000086
2016.02.04,1551.0000000000134,2162.0000000000196,,3713.0000000000327
2016.02.04,1536.000000000004,2113.000000000009,,3649.000000000013
2016.02.04,1450.000000000018,2142.000000000022,,3592.00000000004
2016.02.04,1506.0000000000073,2152.0000000000205,,3658.0000000000277
2016.02.04,1562.0000000000189,2143.000000000006,,3705.0000000000246
2016.02.04,1499.000000000006,2069.0000000000095,,3568.0000000000155
2016.02.04,1524.0000000000143,1958.9999999999995,,3483.0000000000136
2016.02.04,1551.0000000000134,1960.0000000000061,,3511.0000000000196
2016.02.04,1536.000000000004,1954.0000000000114,,3490.0000000000155
2016.02.04,1505.0000000000007,2005.0000000000123,,3510.0000000000127
2016.02.04,1419.0000000000148,1994.0000000000068,,3413.000000000022
2016.02.04,1360.0000000000057,1970.000000000005,,3330.000000000011
2016.02.04,1378.0000000000125,1884.000000000019,,3262.000000000032
2016.02.04,1426.0000000000161,1843.0000000000168,,3269.0000000000327
2016.02.04,1453.9999999999998,2146.0000000000036,,3600.0000000000036
2016.02.04,1701.000000000019,2217.0000000000023,,3918.0000000000214
2016.02.04,1787.0000000000052,2410.000000000001,,4197.000000000006
2016.02.04,1736.000000000004,2507.0000000000146,,4243.000000000018
2016.02.04,1775.0000000000155,2798.0000000000114,,4573.000000000027
2016.02.04,1936.0000000000043,3031.000000000006,,4967.00000000001
2016.02.04,1897.9999999999998,2832.0000000000123,,4730.000000000012
2016.02.04,1968.000000000014,2818.0000000000095,,4786.000000000024
2016.02.04,2038.0000000000064,2696.0000000000095,,4734.000000000016
2016.02.04,2287.000000000006,2488.0000000000014,,4775.000000000007
2016.02.04,2336.0000000000045,2717.0000000000136,,5053.000000000018
2016.02.04,2223.000000000008,2846.000000000015,,5069.000000000024
2016.02.04,2207.0000000000146,3007.000000000004,,5214.000000000018
2016.02.04,2423.0000000000086,2875.0000000000055,,5298.000000000015
2016.02.04,2280.000000000004,2689.000000000008,,4969.000000000013
2016.02.04,2298.0000000000114,2534.000000000014,,4832.0000000000255
2016.02.04,2577.0000000000073,2385.000000000015,,4962.000000000022
2016.02.04,2597.000000000005,2353.000000000005,,4950.00000000001
2016.02.04,2545.000000000008,2423.0000000000196,,4968.000000000027
2016.02.04,2520.000000000011,2347.00000000001,,4867.000000000021
2016.02.04,2600.000000000013,2224.0000000000036,,4824.000000000016
2016.02.04,2743.0000000000064,2146.0000000000036,,4889.00000000001
2016.02.04,2762.000000000009,2191.0000000000095,,4953.000000000018
2016.02.04,2682.000000000007,2232.000000000012,,4914.000000000018
2016.02.04,2709.000000000006,2178.000000000013,,4887.000000000019
2016.02.04,2781.0000000000114,2118.00000000002,,4899.000000000031
2016.02.04,2792.0000000000055,2101.0000000000196,,4893.0000000000255
2016.02.05,2766.0000000000127,2080.000000000015,,4846.000000000027
2016.02.05,2751.0000000000036,2119.000000000004,,4870.000000000007
2016.02.05,2740.000000000009,2140.0000000000086,,4880.000000000018
2016.02.05,2745.0000000000086,2103.0000000000105,,4848.000000000019
2016.02.05,2729.0000000000036,2103.0000000000105,,4832.000000000015
2016.02.05,2765.0000000000064,2079.0000000000086,,4844.000000000015
2016.02.05,2811.0000000000077,2149.000000000001,,4960.000000000009
2016.02.05,2694.0000000000073,2264.0000000000214,,4958.000000000029
2016.02.05,2697.000000000005,2216.0000000000177,,4913.000000000023
2016.02.05,2707.0000000000036,2193.0000000000005,,4900.000000000004
2016.02.05,2710.0000000000123,2256.0000000000136,,4966.0000000000255
2016.02.05,2700.0000000000136,2332.000000000001,,5032.000000000015
2016.02.05,2667.000000000008,2368.0000000000146,,5035.000000000023
2016.02.05,2668.0000000000036,2348.000000000017,,5016.00000000002
2016.02.05,2656.000000000014,2358.0000000000155,,5014.000000000029
2016.02.05,2611.0000000000077,2345.000000000019,,4956.000000000027
2016.02.05,2627.0000000000127,2387.000000000006,,5014.000000000018
2016.02.05,2642.000000000011,2387.000000000006,,5029.000000000016
2016.02.05,2589.000000000008,2388.0000000000123,,4977.00000000002
2016.02.05,2606.000000000008,2271.000000000001,,4877.000000000009
2016.02.05,2677.0000000000073,2246.0000000000146,,4923.000000000022
2016.02.05,2677.0000000000073,2232.000000000012,,4909.000000000019
2016.02.05,2805.000000000013,2290.000000000014,,5095.000000000027
2016.02.05,2866.000000000013,2384.000000000008,,5250.000000000022
2016.02.05,2889.000000000008,2393.000000000001,,5282.000000000009
2016.02.05,2932.0000000000123,2282.0000000000064,,5214.000000000018
2016.02.05,2984.000000000009,2151.000000000014,,5135.000000000024
2016.02.05,2902.0000000000045,2127.0000000000123,,5029.000000000016
2016.02.05,2839.0000000000136,2146.0000000000036,,4985.000000000017
2016.02.05,2842.0000000000114,2144.0000000000127,,4986.000000000024
2016.02.05,2862.000000000009,2164.0000000000105,,5026.00000000002
2016.02.05,2442.000000000011,1630.0000000000202,,4072.000000000031
2016.02.05,2268.0000000000146,1509.0000000000048,,3777.000000000019
2016.02.05,2398.0000000000114,1293.000000000011,,3691.0000000000223
2016.02.05,2251.000000000014,1324.000000000014,,3575.000000000028
2016.02.05,2302.000000000004,1231.0000000000043,,3533.000000000008
2016.02.05,2636.000000000005,809.0000000000152,,3445.00000000002
2016.02.05,2676.000000000012,887.9999999999999,,3564.000000000012
2016.02.05,2683.000000000013,794.0000000000058,,3477.000000000019
2016.02.05,2753.0000000000055,732.0000000000215,,3485.000000000027
2016.02.05,2817.000000000014,805.0000000000113,,3622.0000000000255
2016.02.05,2838.0000000000073,742.0000000000205,,3580.0000000000277
2016.02.05,2964.000000000011,698.0000000000208,,3662.000000000032
2016.02.05,2905.000000000013,697.0000000000143,,3602.0000000000273
2016.02.05,2881.0000000000114,766.0,,3647.0000000000114
2016.02.05,2867.0000000000086,572.0000000000169,,3439.0000000000255
2016.02.05,2884.0000000000086,584.0000000000067,,3468.0000000000155
2016.02.05,2878.000000000014,503.000000000009,,3381.000000000023
