date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,AUDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.06.25,-201.00000000000674,-35.999999999991594,-21.000000000000796,-12.999999999996348,-43.999999999999595,-155.99999999997837,-46.999999999997044,-292.00000000000335,-145.00000000001023,-89.99999999999008,-86.0000000000083,-129.0000000000049,0.0,0.0,,-1259.9999999999873
2018.06.25,-198.99999999999363,-18.0000000000069,4.9999999999954525,-8.000000000008,-63.00000000000195,-150.99999999999002,14.000000000002899,-335.00000000001864,-122.0000000000141,-62.99999999999084,-70.99999999999883,-118.00000000000921,40.00000000000669,39.00000000001125,,-1050.000000000016
2018.06.25,-219.99999999999798,-45.99999999999049,3.9999999999906777,-5.999999999994898,-77.00000000000485,-142.99999999998204,-19.00000000000235,-424.00000000000216,-123.00000000001887,-156.00000000000057,-158.99999999999804,-109.00000000000887,19.00000000000235,21.00000000000435,,-1438.0000000000039
2018.06.25,-195.9999999999962,-56.99999999999594,21.99999999999136,34.99999999998504,-80.00000000000229,-134.99999999999625,-29.000000000001247,-426.00000000001523,-144.00000000000546,-151.9999999999966,-207.00000000000162,-124.00000000000944,99.00000000000463,-4.999999999988347,,-1399.0000000000275
2018.06.25,-219.99999999999798,-90.99999999999665,-40.00000000000625,41.000000000002146,-114.00000000000298,-148.99999999999915,-22.999999999995246,-411.0000000000058,-141.9999999999959,-214.00000000000307,-204.00000000000418,-133.00000000000978,121.99999999999989,-7.0000000000014495,,-1585.0000000000164
2018.06.25,-198.99999999999363,-52.000000000007596,-16.000000000005343,97.9999999999981,-78.99999999999574,-104.99999999999955,-21.999999999999797,-390.0000000000015,-75.00000000001705,-209.9999999999991,-141.00000000001333,-100.99999999999909,130.0000000000079,45.000000000006146,,-1117.0000000000196
2018.06.25,-143.99999999998857,26.999999999999247,-163.0000000000109,89.00000000000574,-46.00000000000159,-93.99999999999409,-102.00000000000209,-511.000000000017,-64.00000000002137,-198.99999999999363,-225.99999999999287,-90.00000000000341,82.00000000000429,-4.000000000004,,-1445.0000000000205
2018.06.25,-119.99999999998678,22.999999999995246,-276.00000000001046,194.0000000000053,-56.99999999999594,-22.999999999995246,-192.00000000000327,-633.0000000000168,241.99999999999022,-246.99999999999721,-371.00000000001023,81.00000000000307,109.99999999999899,-69.9999999999923,,-1339.0000000000155
2018.06.25,-117.99999999999588,56.99999999999594,-358.0000000000041,184.00000000000637,-6.0000000000060005,-5.999999999994898,-212.99999999999653,-670.000000000015,293.99999999999693,-204.99999999998852,-368.9999999999971,146.0000000000008,97.00000000000264,-69.9999999999923,,-1236.9999999999873
2018.06.25,-131.99999999999878,29.999999999996696,-400.0000000000057,160.99999999998892,14.999999999998348,-5.999999999994898,-187.9999999999993,-636.0000000000143,402.9999999999916,-215.99999999999397,-347.0000000000084,265.00000000000057,58.000000000002494,-21.00000000000435,,-1014.0000000000414
2018.06.25,-124.99999999999733,55.99999999998939,-407.0000000000107,226.99999999999943,43.00000000000415,-7.999999999985796,-175.99999999999838,-650.0000000000173,439.9999999999977,-241.00000000000233,-320.9999999999935,304.00000000000205,43.999999999999595,48.000000000003595,,-766.0000000000093
2018.06.25,-89.00000000000574,96.00000000000719,-385.0000000000051,258.0000000000027,66.99999999999484,0.0,-188.9999999999947,-641.0000000000027,495.9999999999951,-201.00000000000674,-343.00000000000443,319.9999999999932,24.000000000001798,53.999999999998494,,-533.0000000000261
2018.06.25,-85.99999999998609,104.99999999999955,-350.9999999999991,272.00000000000557,102.00000000000209,-5.999999999994898,-205.99999999999508,-709.0000000000041,498.9999999999952,-221.99999999998886,-365.99999999999966,359.99999999999943,0.0,41.000000000002146,,-566.9999999999637
2018.06.25,-146.00000000000168,68.00000000000139,-341.99999999999875,238.0000000000049,68.00000000000139,-5.999999999994898,-171.99999999999437,-666.000000000011,422.9999999999876,-219.99999999999798,-324.0000000000132,283.00000000000125,35.00000000000725,58.000000000002494,,-703.0000000000056
2018.06.25,-150.99999999999002,68.00000000000139,-353.9999999999992,238.0000000000049,68.00000000000139,0.0,-190.00000000000128,-705.0000000000001,446.9999999999885,-208.00000000000819,-331.999999999999,317.99999999999784,21.999999999999797,43.999999999999595,,-735.0000000000044
2018.06.25,-146.00000000000168,92.00000000000318,-384.00000000000034,238.99999999998923,95.99999999999609,30.0000000000189,-198.99999999999363,-710.0000000000106,494.99999999999034,-207.00000000000162,-326.0000000000041,363.9999999999901,11.00000000000545,79.00000000000685,,-566.0000000000118
2018.06.25,-153.00000000000313,66.99999999999484,-469.99999999999886,225.99999999999287,63.99999999999739,49.00000000001015,-231.99999999999886,-733.0000000000059,512.999999999991,-226.99999999999943,-361.0000000000113,347.999999999999,25.00000000000835,11.999999999989797,,-872.0000000000343
2018.06.25,-72.0000000000054,160.00000000000458,-481.9999999999993,292.9999999999877,104.99999999999955,67.00000000001705,-239.99999999999577,-758.0000000000142,680.9999999999974,-160.00000000000458,-375.9999999999986,432.9999999999927,0.0,-5.999999999994898,,-355.00000000001376
2018.06.25,-80.99999999999774,158.99999999999804,-420.0000000000017,221.00000000000452,114.99999999999844,0.0,-187.00000000000384,-696.0000000000077,541.9999999999874,-114.99999999999844,-239.99999999999577,356.9999999999993,-51.000000000001044,76.0000000000094,,-320.00000000000915
2018.06.25,-52.000000000007596,154.0000000000097,-418.99999999999693,245.0000000000063,117.00000000000044,-7.999999999985796,-161.99999999999548,-573.0000000000013,560.9999999999928,-178.99999999999582,-226.99999999999943,367.999999999995,-7.9999999999968985,110.99999999999443,,-71.99999999998053
2018.06.25,72.0000000000054,231.0000000000034,-433.9999999999975,293.99999999999426,77.00000000000485,92.00000000000318,-178.99999999999582,-518.0000000000184,684.9999999999881,-129.00000000000134,-157.00000000000713,384.9999999999909,37.00000000000925,69.9999999999923,,525.9999999999714
2018.06.25,19.999999999997797,178.99999999999582,-430.0000000000068,100.99999999999554,22.999999999995246,69.00000000000794,-156.00000000000057,-289.0000000000059,641.9999999999959,-46.999999999997044,-36.999999999998145,308.9999999999975,14.000000000002899,89.99999999999008,,487.9999999999702
2018.06.25,-178.99999999999582,-72.0000000000054,-386.0000000000099,46.999999999997044,-39.00000000000014,-75.99999999998718,-119.99999999999788,-471.0000000000214,298.9999999999924,-269.00000000000813,-263.00000000001324,191.0000000000025,-1.999999999990898,55.000000000005045,,-1285.0000000000327
2018.06.25,-116.99999999998934,-15.00000000000945,-401.00000000001046,130.99999999999224,-11.00000000000545,-48.99999999998794,-212.00000000000108,-446.0000000000131,382.99999999999557,-252.99999999999213,-395.99999999999636,246.9999999999999,3.0000000000085514,35.999999999991594,,-1100.0000000000175
2018.06.25,21.00000000000435,-11.00000000000545,-442.99999999999784,116.99999999998934,80.00000000000229,-9.999999999998899,-203.99999999999307,-417.0000000000007,455.99999999998886,-224.000000000002,-381.0000000000091,381.0000000000002,-98.99999999999353,96.00000000000719,,-638.0000000000082
2018.06.25,83.9999999999952,49.00000000001015,-381.0000000000002,136.99999999998712,112.99999999999643,-35.999999999991594,-195.00000000000074,-376.00000000002075,471.9999999999942,-157.00000000000713,-309.0000000000037,384.00000000000034,-100.00000000000009,113.00000000000753,,-202.0000000000334
2018.06.25,48.000000000003595,113.99999999999189,-411.00000000000136,170.99999999998784,112.000000000001,15.00000000000945,-212.99999999999653,-473.0000000000123,543.9999999999969,-354.9999999999942,-351.0000000000124,366.9999999999902,-56.99999999999594,103.00000000000864,,-386.00000000002314
2018.06.25,-73.99999999999629,116.99999999998934,-399.0000000000009,418.9999999999916,129.00000000000134,-33.99999999997849,-209.00000000000364,-640.0000000000183,489.9999999999949,-373.00000000000114,-364.00000000000875,371.9999999999999,56.0000000000005,100.99999999999554,,-409.00000000003445
2018.06.25,-190.00000000000128,-212.99999999999653,-341.0000000000082,256.99999999999613,80.00000000000229,-268.9999999999859,-190.99999999999673,-770.000000000004,24.999999999977263,-661.0000000000005,-707.9999999999975,265.99999999999113,34.000000000000696,66.99999999999484,,-2614.0000000000277
2018.06.25,-340.00000000000693,-297.9999999999983,-320.0000000000074,234.99999999998522,65.99999999999939,-335.9999999999808,-185.00000000000182,-827.0,39.99999999999204,-700.999999999996,-740.0000000000073,299.99999999999716,12.000000000000899,78.00000000000028,,-3016.000000000023
2018.06.25,-401.99999999999125,-381.0000000000091,-293.99999999999693,184.99999999999073,58.99999999999794,-368.9999999999971,-187.9999999999993,-881.0000000000207,-97.00000000000841,-746.9999999999866,-774.000000000008,268.0000000000007,-19.999999999997797,137.00000000000932,,-3504.0000000000155
2018.06.25,-380.00000000000256,-329.00000000000153,-293.99999999999693,117.99999999999588,77.00000000000485,-303.9999999999932,-237.99999999999378,-1014.0000000000038,-55.00000000000682,-668.0000000000019,-805.9999999999956,268.99999999999125,-40.99999999999105,68.00000000000139,,-3596.999999999993
2018.06.25,-329.00000000000153,-238.99999999998923,-259.00000000000034,188.9999999999947,149.99999999999457,-314.99999999999864,-241.00000000000233,-1036.0000000000148,0.0,-644.0000000000001,-832.0000000000105,326.9999999999982,-96.99999999999153,89.99999999999008,,-3236.000000000031
2018.06.25,-397.99999999998727,-302.0000000000023,-331.00000000000307,185.99999999999727,144.99999999999514,-337.99999999999386,-336.00000000000296,-1243.0000000000164,-94.99999999999886,-876.9999999999944,-995.0000000000125,317.99999999999784,-74.99999999999174,56.99999999999594,,-4284.000000000017
2018.06.25,-348.9999999999993,-212.99999999999653,-387.00000000000045,367.0000000000062,178.00000000000037,-269.9999999999925,-398.9999999999938,-1307.0000000000136,45.99999999999227,-879.0000000000075,-1044.0000000000005,367.999999999995,-10.999999999994348,9.999999999998899,,-3890.000000000006
2018.06.25,-255.00000000000523,-269.00000000000813,-257.000000000005,285.00000000000193,180.99999999999784,-437.99999999998283,-381.99999999999346,-1353.000000000004,-61.00000000000705,-794.9999999999901,-1268.0000000000025,355.000000000004,-80.99999999999774,-110.99999999999443,,-4448.999999999988
2018.06.25,-252.99999999999213,-334.9999999999964,-286.00000000000136,343.99999999998875,168.00000000000148,-386.9999999999818,-385.000000000002,-1328.000000000018,-91.00000000000819,-909.0000000000042,-1278.0000000000014,343.0000000000035,-35.999999999991594,-103.99999999999298,,-4536.999999999995
2018.06.25,-256.99999999999613,-344.99999999999534,-313.0000000000024,360.0000000000048,165.9999999999995,-416.9999999999785,-402.00000000000233,-1359.0000000000214,-135.00000000001933,-1048.9999999999889,-1299.0000000000057,326.9999999999982,23.00000000000635,-79.99999999999119,,-4779.999999999992
2018.06.25,-262.00000000000665,-381.99999999999346,-368.9999999999998,442.9999999999934,163.99999999999747,-415.99999999999415,-458.9999999999983,-1457.0000000000193,-76.99999999999818,-1143.9999999999895,-1496.9999999999927,359.99999999999943,31.000000000003247,-120.00000000000898,,-5185.000000000008
2018.06.25,-202.9999999999976,-344.00000000001097,-365.0000000000091,458.00000000000284,185.00000000000182,-384.9999999999909,-468.9999999999972,-1360.0000000000057,-1.0000000000047748,-1032.999999999995,-1390.0000000000023,438.0000000000024,28.000000000005798,-119.00000000000244,,-4560.000000000004
2018.06.25,-204.99999999998852,-381.99999999999346,-415.00000000000625,401.99999999999125,170.99999999999892,-343.99999999998875,-485.0000000000021,-1315.0000000000216,22.999999999996135,-1070.9999999999998,-1398.0000000000105,468.0000000000035,38.0000000000047,-110.99999999999443,,-4624.000000000012
2018.06.25,-243.99999999999977,-361.0000000000113,-391.00000000000534,334.9999999999964,165.00000000000404,-303.9999999999932,-487.99999999999955,-1333.0000000000064,15.999999999991132,-1001.0000000000074,-1395.000000000013,435.99999999999284,-8.999999999992347,-113.00000000000753,,-4687.000000000051
2018.06.25,-353.99999999998766,-435.0000000000076,-397.00000000000557,276.9999999999939,117.00000000000044,-344.99999999999534,-493.99999999999443,-1388.0000000000114,-78.00000000000296,-980.0000000000031,-1391.9999999999932,387.999999999991,-14.999999999998348,-144.99999999999514,,-5241.00000000001
2018.06.25,-415.99999999999415,-495.000000000001,-489.0000000000043,278.9999999999848,82.00000000000429,-327.99999999999494,-510.99999999999477,-1425.0000000000095,-55.00000000000682,-1042.9999999999939,-1446.9999999999982,372.99999999999045,60.99999999999994,-174.00000000000747,,-5588.0000000000255
