date,USDCHF,EURUSD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.04.23,-151.9999999999966,0.0,-7.0000000000014495,-147.00000000000824,-159.00000000002024,-51.00000000000193,-83.9999999999952,0.0,-29.00000000001235,-7.000000000005002,-104.99999999999955,-21.000000000000796,-27.999999999991587,-0.999999999995449,-7.0000000000014495,,-798.0000000000299
2018.04.23,-127.99999999999478,109.00000000000354,4.000000000004,-136.00000000000279,-139.00000000000023,-37.9999999999967,-91.99999999999208,46.999999999997044,248.99999999998812,112.99999999999955,208.00000000000819,-42.999999999992156,-43.99999999999693,97.00000000000264,71.99999999998319,,279.00000000001063
2018.04.23,-146.99999999999713,69.00000000000794,-58.99999999999794,-175.99999999999838,-172.0000000000166,-99.99999999999432,-104.99999999999955,73.00000000000084,148.99999999999915,44.00000000001114,175.00000000001404,-69.99999999999318,-67.99999999999784,31.000000000003247,22.999999999995246,,-332.99999999996334
2018.04.23,-169.99999999999238,96.99999999999153,-17.000000000000348,-197.00000000000273,-181.00000000000892,-21.000000000000796,-122.99999999999534,71.99999999999429,299.00000000000483,106.99999999999932,241.00000000000233,-34.99999999999659,-68.9999999999884,112.99999999999643,68.99999999998573,,184.99999999998897
2018.04.23,-178.00000000000037,93.00000000000975,-17.000000000000348,-209.9999999999991,-167.00000000000603,15.000000000000568,-122.99999999999534,57.99999999999139,319.0000000000026,129.99999999999545,239.00000000001143,-37.9999999999967,-84.99999999999375,114.99999999999844,137.9999999999937,,289.0000000000116
2018.04.23,-232.99999999999432,32.0000000000098,-92.99999999999864,-256.00000000001177,-192.99999999999872,40.99999999999682,-142.99999999999312,43.999999999999595,319.999999999987,152.00000000001523,242.99999999999324,-25.99999999999625,-87.99999999999386,68.00000000000139,139.9999999999846,,8.000000000000881
2018.04.23,-249.99999999999466,-11.999999999989797,-88.99999999999464,-341.00000000001353,-155.00000000001623,-18.999999999991246,-148.99999999999915,-28.000000000005798,394.00000000000546,62.99999999998818,188.00000000001037,-60.000000000002274,-159.9999999999966,70.99999999999883,145.99999999997948,,-401.00000000002154
2018.04.23,-227.99999999999488,1.999999999990898,-26.000000000003798,-358.9999999999982,-148.00000000001478,-27.000000000001023,-190.99999999999673,-48.99999999999905,390.0000000000015,21.99999999999136,93.00000000000975,-57.00000000000216,-144.99999999999602,87.00000000000374,218.99999999999142,,-417.0000000000179
2018.04.23,-248.99999999999923,-45.000000000006146,-46.00000000000159,-373.00000000000114,-131.00000000001444,6.000000000000227,-199.9999999999891,-65.99999999999939,364.9999999999931,45.99999999999227,46.0000000000127,-7.999999999995566,-89.9999999999892,80.00000000000229,200.99999999998454,,-464.00000000001046
2018.04.23,-241.99999999999778,-26.999999999999247,-4.999999999999449,-381.0000000000091,-140.0000000000068,48.00000000000182,-207.99999999999707,-64.0000000000085,380.00000000000256,117.999999999995,42.0000000000087,48.00000000000182,-66.99999999999307,94.00000000000519,217.0000000000005,,-186.9999999999955
2018.04.23,-183.99999999999528,41.000000000002146,12.999999999996348,-347.0000000000084,-129.00000000000134,0.0,-165.9999999999995,-57.00000000000705,409.99999999999926,49.000000000006594,113.00000000000753,-1.9999999999953388,-131.00000000000023,117.99999999999588,208.99999999999253,,-63.00000000000668
2018.04.23,-173.9999999999964,42.0000000000087,31.000000000003247,-358.9999999999982,-112.000000000001,51.00000000000193,-157.99999999999147,-65.00000000000395,452.99999999999227,96.00000000000364,114.0000000000141,38.000000000010914,-109.99999999999943,146.00000000000168,270.99999999999903,,264.000000000045
2018.04.23,-186.99999999999272,28.000000000005798,73.99999999999629,-357.00000000000733,-114.99999999999844,61.99999999999761,-162.99999999999093,-67.00000000000594,414.00000000000324,122.99999999999045,93.00000000000975,112.00000000000898,-119.99999999999034,199.00000000000472,357.99999999999164,,454.00000000002285
