date,GBPUSD,USDJPY,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURJPY,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.02.10,-1027.9999999999845,-713.0000000000081,-719.000000000003,-453.99999999999886,-243.99999999999977,-156.00000000000057,39.00000000000014,3.0000000000001137,338.0000000000161,-208.00000000001262,48.00000000000182,-487.99999999999955,,-3581.9999999999895
2021.02.10,-1021.9999999999895,-734.0000000000089,-739.0000000000008,-458.00000000000284,-263.00000000000523,-145.9999999999906,65.00000000000395,-13.999999999995794,392.9999999999989,-214.00000000001285,61.00000000000705,-492.999999999999,,-3563.9999999999955
2021.02.10,-997.9999999999878,-765.0000000000006,-800.0000000000007,-514.0000000000033,-270.00000000001023,-171.99999999999437,36.0000000000027,-1.9999999999953388,291.00000000001904,-249.00000000000944,24.00000000000091,-523.0000000000068,,-3941.9999999999864
2021.02.10,-1112.0000000000018,-781.9999999999965,-812.0000000000016,-528.0000000000063,-242.00000000000443,-190.99999999999673,21.00000000000435,9.000000000000341,280.0000000000136,-250.0,25.99999999999625,-502.9999999999979,,-4083.9999999999905
2021.02.10,-1146.9999999999868,-731.9999999999993,-724.9999999999978,-458.00000000000284,-361.0000000000042,-78.99999999999574,114.00000000000298,-63.00000000000239,450.00000000001705,-199.00000000001228,60.000000000002274,-436.00000000000307,,-3575.9999999999823
2021.02.10,-1380.9999999999877,-884.0000000000003,-846.0000000000023,-575.0000000000033,-302.99999999999727,-119.99999999999788,70.99999999999883,39.00000000000148,284.00000000001756,-209.00000000000318,46.00000000000648,-490.00000000000153,,-4367.99999999997
2021.02.10,-1291.999999999982,-823.0000000000075,-717.9999999999964,-424.00000000000216,-243.99999999999977,-80.99999999999774,136.00000000000279,132.99999999999557,415.0000000000098,-121.99999999999989,161.00000000000136,-447.0000000000085,,-3305.9999999999854
2021.02.10,-1173.0000000000018,-510.9999999999957,-551.0000000000015,-224.9999999999974,-504.0000000000049,11.00000000000545,261.0000000000001,-201.99999999999818,822.0000000000116,-191.0000000000025,144.00000000000546,-370.9999999999991,,-2489.999999999979
2021.02.10,-1225.9999999999939,-555.9999999999974,-592.0000000000036,-295.0000000000008,-504.0000000000049,4.999999999999449,229.00000000000142,-206.99999999999363,734.0000000000124,-200.00000000000284,100.99999999999909,-357.00000000000733,,-2867.9999999999923
2021.02.10,-1236.9999999999993,-576.0000000000076,-654.9999999999944,-339.0000000000004,-508.0000000000098,-30.999999999992145,204.00000000000418,-182.00000000000216,626.9999999999998,-246.00000000000932,72.00000000000273,-406.00000000000637,,-3277.0000000000155
2021.02.10,-1300.9999999999966,-573.9999999999981,-714.0000000000035,-365.99999999999966,-511.0000000000099,-83.9999999999952,178.00000000000037,-212.0000000000033,602.999999999998,-311.00000000000705,40.99999999999682,-458.00000000000284,,-3709.0000000000205
2021.02.10,-1207.9999999999868,-524.0000000000009,-670.000000000004,-326.9999999999995,-567.0000000000073,-42.999999999993044,218.00000000000708,-236.99999999999477,650.0000000000173,-302.0000000000067,46.999999999997044,-412.00000000000125,,-3374.999999999973
2021.02.10,-1200.0000000000011,-516.9999999999959,-631.9999999999992,-275.000000000003,-493.9999999999998,-57.99999999999139,219.00000000000253,-159.9999999999966,653.0000000000147,-269.00000000000546,94.99999999999886,-384.00000000000654,,-3021.9999999999827
2021.02.10,-1188.9999999999957,-522.9999999999961,-622.9999999999958,-273.000000000001,-487.000000000009,-50.99999999998994,219.00000000000253,-158.00000000000125,670.000000000015,-254.0000000000049,103.00000000000864,-375.0000000000031,,-2940.999999999971
2021.02.10,-1170.9999999999886,-570.999999999998,-658.0000000000031,-297.00000000000284,-523.0000000000103,-21.999999999999797,250.00000000000577,-174.99999999999716,690.0000000000128,-258.0000000000098,111.99999999999477,-352.00000000000784,,-2975.000000000004
2021.02.10,-1312.000000000002,-664.0000000000015,-763.9999999999981,-378.00000000000057,-496.0000000000093,-76.99999999999375,217.0000000000005,-114.99999999999488,589.0000000000173,-294.00000000001114,91.00000000000819,-511.0000000000059,,-3713.9999999999914
2021.02.10,-1421.99999999999,-719.0000000000083,-853.0000000000038,-465.0000000000043,-499.00000000000944,-119.99999999999788,175.99999999999838,-138.9999999999958,513.0000000000078,-344.0000000000083,40.99999999999682,-553.0000000000035,,-4384.000000000018
2021.02.10,-1264.9999999999827,-640.0000000000006,-773.0000000000015,-365.99999999999966,-481.00000000000875,-107.99999999999699,209.9999999999991,-96.9999999999942,563.0000000000024,-320.0000000000074,88.99999999999864,-479.0000000000072,,-3666.999999999998
2021.02.10,-1319.0000000000034,-647.9999999999961,-710.999999999995,-329.999999999997,-521.0000000000008,-27.999999999994696,261.0000000000001,-150.99999999999625,721.000000000016,-251.00000000000477,128.0000000000001,-400.00000000000034,,-3248.9999999999723
2021.02.10,-1285.0000000000027,-640.0000000000006,-665.9999999999999,-292.9999999999988,-518.0000000000007,4.999999999999449,290.00000000000136,-171.99999999999704,827.0,-210.00000000000796,165.99999999999682,-304.9999999999997,,-2801.00000000001
2021.02.10,-1285.9999999999873,-646.0000000000008,-648.9999999999995,-314.99999999999864,-560.0000000000023,49.00000000001015,297.9999999999983,-200.00000000000284,819.0000000000142,-188.0000000000024,144.99999999999602,-308.00000000000824,,-2840.9999999999836
2021.02.10,-1316.9999999999905,-635.0000000000051,-673.9999999999968,-341.0000000000024,-667.0000000000016,81.00000000000884,325.00000000000864,-176.9999999999925,714.999999999999,-224.00000000000375,111.0000000000042,-297.00000000000284,,-3099.999999999975
2021.02.10,-1275.9999999999882,-614.0000000000043,-632.9999999999947,-312.00000000000114,-644.0000000000055,89.00000000000574,321.0000000000046,-218.00000000000352,792.0000000000149,-198.0000000000075,121.99999999999989,-321.0000000000046,,-2891.9999999999836
2021.02.10,-1344.9999999999961,-668.9999999999969,-692.0000000000038,-370.9999999999991,-634.0000000000003,68.00000000000139,297.00000000000284,-209.00000000000318,717.000000000012,-214.00000000001285,100.99999999999909,-336.9999999999984,,-3287.9999999999955
2021.02.10,-1322.000000000001,-643.0000000000007,-631.0000000000038,-331.999999999999,-597.0000000000084,84.0000000000063,306.00000000000625,-170.0000000000017,748.0000000000153,-172.00000000001125,126.99999999999534,-304.9999999999997,,-2907.000000000002
2021.02.10,-1285.9999999999873,-644.999999999996,-603.9999999999934,-285.00000000000193,-570.999999999998,95.00000000000064,338.00000000000495,-149.99999999999147,836.9999999999989,-141.00000000000534,179.00000000000205,-302.0000000000023,,-2534.9999999999695
2021.02.10,-1234.9999999999861,-637.0000000000005,-588.9999999999951,-263.0000000000021,-558.0000000000069,96.00000000000719,342.000000000009,-111.0000000000042,824.0000000000025,-132.000000000005,194.00000000000261,-279.00000000000705,,-2347.9999999999854
2021.02.10,-1234.9999999999861,-659.000000000006,-619.9999999999983,-287.0000000000039,-570.0000000000074,90.0000000000012,343.00000000000443,-129.0000000000049,827.0,-147.00000000000557,186.00000000000705,-292.00000000000335,,-2493.0000000000023
2021.02.10,-1227.0000000000002,-667.0000000000016,-600.0000000000006,-280.00000000000244,-546.999999999997,101.00000000000664,345.0000000000064,-88.99999999999864,812.0000000000127,-118.99999999999977,201.00000000000762,-289.0000000000059,,-2358.9999999999727
2021.02.10,-1168.9999999999977,-667.0000000000016,-539.0000000000006,-256.0000000000007,-487.99999999999955,120.00000000000898,331.0000000000035,-18.000000000000682,772.0000000000172,-55.00000000000682,225.00000000000853,-278.00000000000045,,-2021.9999999999695
2021.02.10,-1139.9999999999854,-674.9999999999972,-544.9999999999955,-268.0000000000016,-487.000000000009,119.00000000000244,325.00000000000864,12.000000000000455,714.0000000000147,-56.000000000011596,216.99999999999875,-300.0000000000003,,-2083.9999999999764
2021.02.10,-1144.999999999996,-713.0000000000081,-548.0000000000041,-290.00000000000136,-365.0000000000091,126.99999999999933,323.0000000000066,52.99999999999727,560.0000000000049,-29.000000000010573,219.0000000000083,-287.9999999999994,,-2096.0000000000123
2021.02.11,-1136.999999999988,-707.0000000000078,-554.9999999999944,-275.99999999999847,-415.9999999999968,120.00000000000898,318.00000000000716,45.000000000001705,596.0000000000188,-54.000000000002046,215.0000000000034,-291.0000000000079,,-2141.9999999999554
2021.02.11,-1131.9999999999998,-695.999999999998,-561.9999999999958,-267.00000000000614,-439.00000000000716,102.00000000000209,313.00000000000773,31.00000000000591,687.0000000000153,-61.00000000000705,225.9999999999991,-282.99999999999994,,-2080.9999999999836
2021.02.11,-1153.9999999999884,-671.0000000000065,-558.000000000003,-287.9999999999994,-496.0000000000093,114.00000000000298,311.00000000000574,3.0000000000001137,673.0000000000125,-73.0000000000075,195.0000000000074,-280.00000000000244,,-2223.9999999999877
2021.02.11,-1135.9999999999814,-682.0000000000022,-573.0000000000013,-323.0000000000066,-468.0000000000035,95.00000000000064,268.0000000000016,16.000000000005343,577.0000000000052,-80.0000000000125,162.00000000000614,-297.9999999999983,,-2441.9999999999873
2021.02.11,-1093.999999999995,-671.999999999997,-495.000000000001,-245.0000000000063,-460.9999999999985,154.0000000000097,328.0000000000061,19.99999999999602,746.0000000000023,-5.000000000009663,236.99999999999477,-241.99999999999778,,-1728.999999999997
2021.02.11,-1055.9999999999902,-692.0000000000073,-468.00000000000176,-195.00000000000074,-395.00000000001023,152.00000000000767,350.00000000000585,81.00000000000307,818.0000000000076,38.99999999998727,302.99999999999727,-251.00000000000122,,-1314.000000000002
2021.02.11,-1082.9999999999895,-713.9999999999986,-497.000000000003,-216.0000000000051,-398.00000000001035,140.0000000000068,347.0000000000084,94.99999999999886,789.0000000000175,22.999999999996135,298.0000000000018,-284.0000000000065,,-1499.9999999999836
2021.02.11,-1123.9999999999916,-734.0000000000089,-509.00000000000387,-226.00000000000398,-418.00000000000637,155.00000000000514,361.0000000000002,97.99999999999898,801.0000000000073,27.999999999991587,305.9999999999974,-294.00000000000534,,-1556.00000000002
2021.02.11,-1137.9999999999945,-695.999999999998,-534.0000000000011,-209.00000000000364,-450.00000000000284,129.00000000000134,372.0000000000057,49.99999999999716,843.0000000000159,-27.000000000001023,296.0000000000065,-313.00000000000773,,-1676.9999999999818
2021.02.11,-1171.9999999999952,-697.0000000000027,-587.0000000000042,-248.99999999999923,-477.00000000000387,96.00000000000719,351.0000000000013,22.999999999996135,783.0000000000003,-82.00000000000784,254.0000000000049,-348.9999999999993,,-2106.0000000000027
2021.02.11,-1211.999999999991,-686.000000000007,-565.9999999999999,-255.00000000000523,-463.0000000000081,99.00000000000463,329.00000000000153,16.999999999995907,755.0000000000168,-68.00000000001205,237.99999999999955,-326.9999999999995,,-2139.0000000000045
2021.02.11,-1279.9999999999923,-701.0000000000076,-661.9999999999959,-346.0000000000019,-469.0000000000083,26.000000000003798,261.0000000000001,21.000000000000796,565.0000000000155,-158.00000000000125,155.00000000000114,-395.0000000000009,,-2982.9999999999873
2021.02.11,-1307.999999999998,-713.0000000000081,-692.9999999999992,-378.00000000000057,-469.0000000000083,4.999999999999449,243.00000000000432,6.000000000000227,531.9999999999991,-184.0000000000117,132.000000000005,-414.9999999999987,,-3242.0000000000164
2021.02.11,-1308.9999999999825,-701.9999999999982,-680.9999999999983,-367.0000000000062,-463.99999999999864,7.0000000000014495,242.00000000000887,13.999999999995794,529.0000000000017,-176.00000000000193,135.99999999999568,-407.0000000000018,,-3177.9999999999836
2021.02.11,-1332.999999999984,-703.000000000003,-715.9999999999944,-404.99999999999983,-505.00000000000966,4.999999999999449,230.000000000008,-24.999999999991473,493.0000000000101,-209.00000000000318,94.99999999999886,-425.0000000000087,,-3497.9999999999777
2021.02.11,-1297.999999999999,-707.0000000000078,-746.9999999999976,-404.0000000000044,-492.00000000000443,-29.999999999996696,229.00000000000142,-28.999999999996362,509.00000000000387,-242.00000000000443,102.00000000000387,-456.00000000000085,,-3565.0000000000036
2021.02.11,-1248.999999999989,-713.9999999999986,-786.9999999999933,-424.00000000000216,-475.0000000000085,-74.99999999999174,203.00000000000873,-22.999999999996135,459.0000000000094,-280.00000000000114,79.9999999999983,-489.0000000000061,,-3773.9999999999704
2021.02.11,-1364.999999999994,-748.9999999999952,-841.0000000000028,-475.0000000000032,-457.00000000000784,-105.99999999999498,170.00000000000347,-12.999999999991019,385.99999999999744,-308.00000000000693,52.00000000000671,-512.0000000000014,,-4217.999999999989
2021.02.11,-1350.9999999999911,-739.0000000000043,-858.0000000000032,-475.99999999999864,-484.99999999999943,-112.99999999999643,179.00000000000693,-36.000000000001364,395.000000000012,-334.0000000000032,46.999999999997044,-502.00000000000244,,-4272.9999999999845
2021.02.11,-1229.9999999999977,-715.0000000000034,-803.9999999999936,-402.9999999999978,-421.0000000000065,-117.00000000000044,195.00000000000074,13.00000000000523,462.0000000000068,-295.0000000000017,106.00000000000875,-508.00000000000847,,-3716.9999999999877
2021.02.11,-1049.9999999999955,-644.999999999996,-770.9999999999994,-406.00000000000637,-498.00000000000466,-89.99999999999008,192.00000000000327,-67.99999999999784,457.00000000001853,-316.0000000000025,52.00000000000671,-460.00000000000483,,-3602.999999999968
2021.02.11,-1007.9999999999867,-552.0000000000067,-700.0000000000006,-331.999999999999,-588.9999999999986,-32.999999999994145,247.00000000000833,-182.99999999999272,623.000000000018,-312.0000000000118,61.00000000000705,-365.0000000000042,,-3142.9999999999613
2021.02.11,-1141.9999999999986,-603.9999999999992,-780.000000000003,-402.00000000000233,-627.0000000000095,-46.999999999997044,239.0000000000003,-237.99999999999955,609.9999999999994,-358.0000000000041,24.00000000000091,-450.00000000000597,,-3775.0000000000186
2021.02.11,-1177.9999999999902,-638.9999999999958,-786.9999999999933,-411.0000000000058,-552.9999999999973,-78.99999999999574,206.00000000000617,-152.9999999999916,526.0000000000042,-337.0000000000033,36.000000000001364,-431.99999999999903,,-3800.9999999999604
2021.02.11,-1102.000000000003,-612.000000000009,-780.9999999999984,-390.99999999999693,-528.9999999999964,-104.99999999999955,196.00000000000728,-146.0000000000008,521.0000000000159,-353.9999999999992,37.9999999999967,-436.00000000000307,,-3700.999999999986
2021.02.11,-1039.9999999999966,-582.0000000000078,-731.0000000000039,-365.99999999999966,-560.0000000000023,-54.999999999993946,221.00000000000452,-155.00000000000114,546.000000000002,-318.00000000001205,45.000000000001705,-348.9999999999993,,-3344.000000000008
2021.02.11,-1112.9999999999861,-558.0000000000069,-759.999999999994,-385.99999999999744,-602.0000000000039,-74.99999999999174,211.00000000000563,-215.99999999999397,548.9999999999995,-371.0000000000093,6.000000000000227,-375.0000000000031,,-3689.9999999999814
2021.02.11,-1090.9999999999975,-578.000000000003,-785.0000000000024,-401.00000000000693,-597.0000000000084,-88.99999999999464,204.00000000000418,-192.99999999999784,504.0000000000156,-382.000000000005,1.9999999999953388,-399.0000000000049,,-3805.0000000000055
2021.02.11,-1110.9999999999952,-582.0000000000078,-836.0000000000034,-462.0000000000068,-615.9999999999997,-121.99999999999989,165.00000000000404,-221.00000000000364,413.00000000001893,-434.0000000000117,-57.00000000000216,-447.0000000000085,,-4310.0000000000155
2021.02.11,-1143.9999999999895,-596.0000000000036,-878.000000000001,-479.0000000000072,-602.0000000000039,-157.99999999999147,148.99999999999915,-256.0000000000002,435.0000000000076,-466.0000000000082,-66.0000000000025,-482.00000000000466,,-4543.0000000000055
2021.02.11,-1221.9999999999898,-640.0000000000006,-1029.000000000002,-634.0000000000013,-618.9999999999998,-256.0000000000007,43.999999999999595,-313.0000000000024,222.00000000001108,-591.0000000000082,-197.00000000000273,-592.0000000000036,,-5827.000000000001
2021.02.11,-1195.999999999997,-614.0000000000043,-1009.9999999999998,-597.0000000000031,-620.0000000000045,-252.99999999999213,62.000000000006494,-322.9999999999933,278.00000000000045,-590.0000000000034,-176.00000000000193,-629.0000000000018,,-5667.9999999999945
2021.02.11,-1066.9999999999957,-561.000000000007,-988.9999999999955,-587.9999999999997,-603.0000000000086,-278.9999999999959,31.999999999998696,-304.00000000000205,191.00000000000784,-612.000000000009,-206.00000000000307,-621.0000000000049,,-5607.000000000014
2021.02.11,-966.0000000000002,-608.0000000000041,-919.0000000000032,-509.9999999999993,-549.9999999999972,-215.99999999999397,100.00000000000009,-239.99999999999488,364.00000000000875,-500.0,-88.99999999999864,-617.0000000000009,,-4750.999999999984
2021.02.11,-1105.0000000000005,-615.9999999999997,-990.000000000002,-548.0000000000041,-587.0000000000033,-253.99999999999866,91.00000000000774,-271.0000000000008,326.0000000000041,-568.000000000012,-123.00000000000466,-662.000000000007,,-5307.000000000021
2021.02.11,-1008.9999999999932,-573.0000000000075,-941.000000000003,-480.99999999999807,-567.9999999999978,-248.99999999999923,116.00000000000499,-225.9999999999991,357.00000000000733,-549.0000000000066,-82.99999999999841,-669.0000000000085,,-4874.999999999998
2021.02.11,-992.9999999999994,-555.9999999999974,-924.9999999999981,-522.0000000000002,-576.9999999999982,-237.99999999999378,73.00000000000084,-237.99999999999955,253.00000000001432,-548.0000000000018,-138.00000000000523,-663.0000000000025,,-5071.999999999982
2021.02.11,-1032.999999999995,-540.0000000000063,-892.9999999999993,-460.00000000000483,-575.0000000000028,-225.99999999999287,119.00000000000244,-230.99999999999454,364.00000000000875,-526.0000000000105,-84.00000000000318,-644.0000000000001,,-4728.999999999999
2021.02.11,-864.9999999999825,-507.000000000005,-790.9999999999973,-372.0000000000057,-573.9999999999981,-151.9999999999966,180.0000000000024,-228.9999999999992,516.0000000000053,-442.0000000000073,-13.00000000000523,-631.9999999999992,,-3880.9999999999873
2021.02.11,-944.9999999999958,-555.0000000000068,-848.9999999999998,-429.99999999999704,-569.0000000000026,-176.99999999999383,157.00000000000713,-224.99999999999432,443.99999999999994,-466.99999999999875,-39.99999999999204,-644.0000000000001,,-4299.9999999999745
2021.02.11,-951.9999999999973,-546.999999999997,-856.9999999999967,-433.0000000000056,-597.999999999999,-169.99999999999238,163.00000000000205,-274.0000000000009,496.00000000000756,-483.0000000000041,-48.99999999999238,-623.0000000000069,,-4326.999999999982
2021.02.11,-973.0000000000016,-537.0000000000061,-853.0000000000038,-412.00000000000125,-594.9999999999989,-179.99999999999127,170.00000000000347,-286.00000000000136,541.0000000000136,-487.000000000009,-33.999999999991815,-623.0000000000069,,-4268.999999999995
2021.02.11,-936.9999999999878,-548.0000000000018,-834.9999999999968,-380.00000000000256,-633.0000000000098,-131.99999999999878,229.00000000000142,-272.99999999999613,619.9999999999983,-458.0000000000126,7.999999999995566,-616.0000000000055,,-3955.0000000000173
2021.02.11,-870.9999999999995,-545.0000000000017,-825.9999999999934,-372.0000000000057,-665.9999999999968,-106.99999999999044,251.00000000000122,-272.99999999999613,633.0000000000168,-451.0000000000076,13.999999999995794,-635.0000000000077,,-3847.9999999999845
2021.02.11,-983.9999999999849,-582.0000000000078,-885.0000000000025,-424.9999999999976,-645.0000000000102,-144.99999999999514,218.00000000000708,-268.0000000000007,567.0000000000064,-483.0000000000041,-15.000000000000568,-687.0000000000043,,-4333.9999999999945
2021.02.11,-992.9999999999994,-563.0000000000024,-875.0000000000035,-419.9999999999982,-656.0000000000059,-142.99999999999312,212.00000000000108,-268.0000000000007,541.9999999999981,-489.0000000000043,-24.999999999991473,-687.0000000000043,,-4365.000000000005
2021.02.11,-985.999999999998,-575.0000000000028,-881.9999999999939,-412.00000000000125,-656.9999999999965,-139.99999999999568,228.00000000000597,-251.00000000000477,558.9999999999984,-484.99999999999943,-10.000000000005116,-699.0000000000052,,-4309.999999999999
2021.02.11,-973.999999999986,-582.0000000000078,-827.9999999999955,-407.0000000000018,-596.0000000000036,-106.99999999999044,211.00000000000563,-236.0000000000042,460.000000000016,-464.00000000001285,-10.99999999999568,-662.000000000007,,-4195.999999999984
2021.02.12,-947.9999999999933,-563.0000000000024,-836.9999999999989,-428.00000000000614,-609.9999999999994,-98.99999999999353,206.00000000000617,-239.99999999999488,419.0000000000138,-455.0000000000125,-33.00000000000125,-673.0000000000014,,-4260.9999999999845
2021.02.12,-975.9999999999991,-555.9999999999974,-863.9999999999981,-433.0000000000056,-625.0,-132.99999999999423,203.00000000000873,-259.9999999999909,426.9999999999996,-484.00000000000887,-48.00000000000182,-678.0000000000008,,-4426.999999999988
2021.02.12,-907.9999999999977,-531.0000000000059,-802.9999999999982,-411.0000000000058,-637.0000000000005,-107.99999999999699,196.00000000000728,-268.0000000000007,508.00000000001955,-438.0000000000024,-39.00000000000148,-650.0000000000061,,-4088.999999999988
2021.02.12,-941.9999999999984,-551.0000000000019,-853.9999999999992,-453.99999999999886,-638.0000000000052,-141.99999999999767,167.00000000000603,-265.00000000000057,429.00000000001273,-478.00000000000864,-70.99999999999795,-670.9999999999993,,-4469.999999999989
2021.02.12,-946.9999999999867,-558.9999999999975,-880.9999999999984,-440.00000000000705,-649.0000000000009,-154.99999999999403,189.00000000000583,-274.0000000000009,491.0000000000192,-500.0,-49.99999999999716,-735.0000000000078,,-4509.999999999966
2021.02.12,-903.9999999999937,-551.0000000000019,-841.0000000000028,-404.99999999999983,-636.0000000000099,-125.99999999999278,209.00000000000364,-245.9999999999951,520.0000000000093,-463.0000000000081,-19.99999999999602,-700.0000000000006,,-4162.999999999988
2021.02.12,-914.9999999999991,-504.99999999999545,-856.9999999999967,-416.00000000000523,-676.0000000000019,-151.9999999999966,192.99999999999872,-308.9999999999975,501.0000000000181,-513.0000000000052,-64.99999999999773,-724.0000000000024,,-4437.999999999981
2021.02.12,-852.9999999999926,-492.00000000000443,-819.9999999999985,-368.00000000000165,-683.9999999999975,-124.99999999999733,235.00000000000742,-302.99999999999727,599.0000000000161,-487.000000000009,-16.000000000005343,-770.000000000004,,-4083.999999999984
2021.02.12,-773.0000000000015,-484.00000000000887,-775.9999999999989,-314.0000000000032,-653.0000000000058,-108.99999999999244,258.9999999999981,-274.9999999999915,665.0000000000044,-450.00000000000284,28.999999999996362,-750.0000000000063,,-3631.0000000000123
2021.02.12,-722.9999999999848,-474.00000000000375,-705.0000000000001,-251.00000000000122,-641.0000000000053,-58.99999999999794,306.00000000000625,-245.9999999999951,763.0000000000026,-380.00000000000966,88.00000000000807,-692.9999999999992,,-3014.9999999999795
2021.02.12,-713.9999999999924,-487.99999999999955,-724.0000000000024,-280.9999999999979,-633.0000000000098,-69.9999999999923,280.00000000000244,-230.99999999999454,687.9999999999998,-388.00000000000523,66.0000000000025,-699.0000000000052,,-3193.9999999999945
2021.02.12,-736.0000000000033,-478.9999999999992,-731.0000000000039,-302.9999999999977,-653.0000000000058,-73.00000000000084,267.00000000000614,-230.00000000000398,632.0000000000103,-404.0000000000106,37.9999999999967,-712.0000000000015,,-3384.000000000013
2021.02.12,-744.9999999999957,-489.0000000000043,-770.9999999999994,-321.0000000000046,-655.0000000000011,-100.99999999999554,255.00000000000523,-251.99999999999534,619.9999999999983,-436.00000000000705,22.999999999996135,-751.0000000000017,,-3623.0000000000055
2021.02.12,-750.9999999999906,-490.99999999999966,-778.0000000000009,-322.00000000000006,-661.0000000000014,-98.99999999999353,262.00000000000665,-251.00000000000477,631.0000000000038,-440.00000000001194,28.000000000005798,-751.0000000000017,,-3622.9999999999886
2021.02.12,-807.0000000000022,-513.0000000000052,-815.9999999999945,-355.0000000000053,-650.0000000000057,-126.99999999999933,240.00000000000688,-243.99999999999977,582.0000000000158,-463.0000000000081,12.000000000000455,-780.000000000003,,-3921.0
2021.02.12,-836.9999999999989,-433.00000000000693,-834.0000000000014,-372.0000000000057,-760.0000000000051,-128.99999999999022,235.00000000000742,-412.9999999999967,639.0000000000118,-547.0000000000113,-69.99999999999318,-785.0000000000024,,-4305.999999999993
2021.02.12,-781.9999999999939,-466.99999999999875,-800.0000000000007,-326.9999999999995,-704.0000000000077,-112.99999999999643,262.00000000000665,-326.9999999999982,672.0000000000059,-486.0000000000042,1.0000000000047748,-780.000000000003,,-3850.9999999999845
2021.02.12,-830.9999999999818,-506.0000000000002,-781.9999999999939,-309.0000000000037,-656.0000000000059,-100.00000000000009,275.99999999999847,-265.99999999999113,696.0000000000077,-436.00000000000705,46.999999999997044,-760.0000000000051,,-3626.999999999985
2021.02.12,-841.0000000000028,-444.0000000000026,-810.9999999999951,-300.0000000000003,-733.0000000000041,-113.99999999999189,292.9999999999988,-320.99999999999795,701.0000000000183,-511.0000000000099,15.000000000000568,-797.0000000000033,,-3862.999999999991
2021.02.12,-758.9999999999985,-375.0,-729.9999999999973,-221.99999999999997,-753.0000000000001,-79.99999999999119,326.0000000000041,-319.0000000000026,760.0000000000051,-481.00000000000875,45.000000000001705,-760.0000000000051,,-3347.9999999999927
2021.02.12,-754.9999999999945,-328.00000000000296,-692.0000000000038,-168.00000000000148,-745.0000000000045,-84.99999999999064,342.000000000009,-302.99999999999727,789.0000000000175,-478.9999999999992,67.99999999999784,-763.0000000000026,,-3118.9999999999727
2021.02.12,-615.9999999999943,-271.0000000000008,-571.9999999999948,-16.0000000000049,-682.0000000000022,-50.99999999998994,412.00000000000125,-316.0000000000025,1080.0000000000143,-398.00000000001035,189.99999999999773,-685.9999999999977,,-1925.999999999984
2021.02.12,-724.9999999999978,-231.99999999999932,-619.9999999999983,-84.0000000000063,-763.0000000000052,-68.99999999999685,372.0000000000057,-448.99999999999807,1033.0000000000173,-475.0000000000085,90.00000000000341,-724.9999999999978,,-2646.9999999999823
2021.02.12,-713.9999999999924,-262.00000000000045,-590.0000000000016,-24.000000000001798,-667.0000000000016,-80.99999999999774,391.000000000008,-379.99999999999545,1135.0000000000193,-423.0000000000018,176.00000000000193,-684.0000000000068,,-2122.999999999971
2021.02.12,-759.999999999983,-334.0000000000032,-625.9999999999932,-53.00000000000304,-594.9999999999989,-103.99999999999298,370.00000000000364,-280.9999999999917,1053.9999999999993,-401.00000000001046,195.99999999999795,-672.0000000000059,,-2205.9999999999814
2021.02.12,-741.9999999999982,-331.00000000000307,-648.9999999999995,-131.00000000000333,-575.0000000000028,-140.99999999999113,289.0000000000059,-299.99999999999716,902.0000000000028,-429.00000000000205,112.99999999999955,-691.0000000000083,,-2684.9999999999977
2021.02.12,-635.9999999999922,-231.99999999999932,-563.0000000000024,-26.000000000003798,-639.00000000001,-93.99999999999409,353.99999999999875,-334.0000000000032,1019.0000000000143,-418.00000000000637,150.99999999999625,-644.0000000000001,,-2062.0000000000023
2021.02.12,-653.999999999999,-268.0000000000007,-593.9999999999945,-46.999999999997044,-620.0000000000045,-105.99999999999498,348.9999999999993,-352.99999999999443,1057.000000000019,-419.00000000001114,153.99999999999636,-653.0000000000035,,-2153.9999999999845
2021.02.12,-817.000000000001,-284.9999999999966,-609.000000000004,-62.000000000006494,-650.9999999999962,-91.99999999999208,365.0000000000042,-364.9999999999949,1065.0000000000048,-424.0000000000066,153.99999999999636,-651.0000000000016,,-2371.9999999999945
2021.02.12,-879.9999999999919,-320.0000000000074,-661.9999999999959,-82.00000000000429,-641.0000000000053,-118.99999999999133,357.00000000000733,-353.9999999999992,1052.0000000000084,-450.00000000000284,153.0000000000058,-622.0000000000003,,-2567.9999999999773
2021.02.12,-798.9999999999942,-225.9999999999991,-561.0000000000003,24.000000000001798,-588.9999999999986,-122.99999999999534,368.00000000000165,-275.99999999999625,1052.0000000000084,-416.000000000011,197.00000000000273,-609.9999999999994,,-1958.99999999998
2021.02.12,-829.9999999999974,-230.00000000000398,-563.9999999999978,36.0000000000027,-528.9999999999964,-161.00000000000003,345.0000000000064,-197.9999999999933,971.0000000000107,-420.0000000000017,212.0000000000033,-687.0000000000043,,-2054.999999999972
2021.02.12,-859.9999999999941,-216.00000000000819,-546.9999999999975,80.00000000000229,-566.0000000000025,-129.9999999999968,399.0000000000049,-230.99999999999454,1111.0000000000175,-413.0000000000109,251.00000000000477,-697.0000000000032,,-1818.9999999999782
