date,GBPUSD,USDJPY,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURJPY,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.02.08,-159.99999999998238,129.99999999999545,-97.00000000000264,-157.00000000000713,-159.9999999999966,-225.99999999999287,-287.9999999999994,-135.99999999999568,-170.99999999998784,-212.0000000000033,-263.00000000000523,-199.00000000000472,,-1938.9999999999823
2021.02.08,-167.9999999999904,147.99999999999613,-95.99999999999609,-140.0000000000068,-186.00000000000705,-209.9999999999991,-249.99999999999466,-168.99999999999693,-107.99999999999699,-233.0000000000041,-257.000000000005,-204.00000000000418,,-1873.0000000000052
2021.02.08,-184.99999999999073,155.9999999999917,-129.9999999999968,-165.00000000000404,-198.99999999999807,-232.99999999999432,-268.99999999999704,-177.99999999999727,-160.99999999998892,-273.00000000001035,-290.9999999999968,-231.0000000000034,,-2158.9999999999864
2021.02.08,-170.99999999998784,186.9999999999976,-107.00000000000153,-150.00000000000568,-225.9999999999991,-222.99999999999542,-257.9999999999916,-191.99999999999307,-139.9999999999846,-264.00000000001,-281.9999999999965,-209.00000000000364,,-2034.9999999999714
2021.02.08,-170.99999999998784,176.00000000000193,-117.99999999999588,-179.00000000000693,-246.9999999999999,-206.99999999999054,-264.999999999993,-242.00000000000443,-131.99999999999878,-263.00000000000523,-307.00000000000216,-224.000000000002,,-2178.999999999985
2021.02.08,-166.99999999998383,176.00000000000193,-117.99999999999588,-182.99999999999983,-242.00000000000443,-210.99999999999451,-274.9999999999919,-231.99999999999932,-180.99999999998673,-270.00000000001023,-322.00000000000273,-204.00000000000418,,-2228.999999999972
2021.02.08,-149.9999999999835,191.0000000000025,-119.99999999999788,-158.0000000000026,-252.00000000000955,-221.99999999999997,-262.999999999991,-227.99999999999443,-157.99999999999147,-281.0000000000059,-304.00000000000205,-209.00000000000364,,-2153.999999999979
2021.02.08,-129.99999999998568,194.99999999999318,-102.99999999999754,-146.00000000000168,-240.99999999999966,-210.99999999999451,-251.99999999999667,-207.9999999999984,-143.99999999998857,-274.0000000000009,-292.99999999999216,-221.99999999999997,,-2028.9999999999627
2021.02.08,-193.99999999998306,179.00000000000205,-131.99999999999878,-185.99999999999727,-228.9999999999992,-239.0000000000003,-297.9999999999983,-218.00000000000352,-230.9999999999812,-283.00000000000125,-328.00000000000296,-223.00000000000654,,-2381.99999999997
2021.02.08,-245.99999999999068,150.99999999999625,-151.00000000000114,-234.99999999999633,-256.0000000000002,-223.99999999999088,-303.9999999999932,-259.9999999999909,-214.99999999998744,-279.0000000000106,-346.00000000000364,-216.0000000000051,,-2580.999999999974
2021.02.08,-235.99999999999176,149.99999999999147,-148.99999999999915,-221.00000000000452,-243.0000000000092,-239.0000000000003,-307.99999999999716,-295.0000000000017,-198.99999999999363,-286.00000000000136,-344.99999999999886,-226.99999999999943,,-2598.000000000006
2021.02.08,-42.999999999993044,260.9999999999957,-17.999999999995797,-97.9999999999981,-304.00000000000205,-198.99999999999363,-268.0000000000016,-290.9999999999968,-120.99999999999334,-256.0000000000002,-328.00000000000296,-196.00000000000728,,-1860.999999999989
2021.02.08,-17.000000000000348,280.9999999999917,-21.999999999999797,-139.00000000000023,-290.9999999999968,-175.99999999999838,-281.99999999999335,-295.99999999999227,-157.99999999999147,-256.0000000000002,-340.0000000000034,-147.00000000000824,,-1842.9999999999927
2021.02.08,38.0000000000047,277.9999999999916,-5.999999999994898,-107.99999999999699,-228.00000000000864,-220.99999999999343,-312.00000000000114,-251.00000000000477,-158.99999999999804,-237.99999999999955,-319.0000000000026,-136.00000000000279,,-1662.0000000000064
2021.02.08,51.000000000001044,301.00000000000193,-9.00000000000345,-104.99999999999955,-210.99999999999852,-215.99999999999397,-304.9999999999997,-257.000000000005,-154.99999999999403,-240.99999999999966,-313.99999999999295,-136.99999999999824,,-1597.999999999982
2021.02.08,190.00000000000128,316.99999999999307,78.00000000000028,-29.999999999996696,-270.00000000001023,-120.99999999999334,-215.99999999999397,-305.9999999999974,45.000000000006146,-160.0000000000108,-248.99999999999523,-63.00000000000195,,-784.999999999999
2021.02.08,171.00000000001003,292.0000000000016,26.000000000003798,-46.999999999997044,-262.00000000000045,-148.99999999999915,-215.99999999999397,-293.99999999999693,53.999999999998494,-205.0000000000125,-254.99999999999545,-92.00000000000318,,-976.9999999999848
2021.02.08,173.00000000000094,280.9999999999917,34.000000000000696,-51.000000000001044,-289.0000000000015,-142.99999999999312,-217.99999999999596,-320.99999999999795,34.000000000000696,-199.00000000001228,-257.000000000005,-86.0000000000083,,-1042.0000000000211
2021.02.08,231.0000000000034,313.0000000000024,75.9999999999983,17.000000000000348,-240.0000000000091,-144.99999999999514,-198.99999999999363,-295.99999999999227,119.00000000000244,-172.00000000001125,-209.00000000000318,-53.999999999998494,,-558.9999999999962
2021.02.08,218.00000000000708,239.99999999999488,18.0000000000069,-2.999999999997449,-168.99999999999693,-253.99999999999866,-258.9999999999981,-215.0000000000034,63.99999999999739,-175.00000000001137,-182.99999999999272,-141.99999999999767,,-859.9999999999902
2021.02.08,239.00000000001143,227.99999999999443,9.999999999998899,-12.000000000000899,-100.00000000000853,-253.99999999999866,-259.9999999999936,-176.9999999999925,26.999999999999247,-202.0000000000124,-201.99999999999818,-158.0000000000026,,-861.0000000000033
2021.02.08,154.0000000000097,143.99999999999125,-102.00000000000209,-131.99999999999878,-128.0000000000001,-271.9999999999945,-280.9999999999979,-221.00000000000364,-37.99999999998249,-255.00000000000966,-245.00000000000455,-239.0000000000003,,-1614.999999999993
2021.02.08,29.00000000001235,75.9999999999934,-114.00000000000298,-173.9999999999964,-133.00000000000978,-246.99999999999721,-279.99999999999136,-185.99999999999284,-85.00000000000173,-219.0000000000083,-254.99999999999545,-265.99999999999955,,-1853.99999999999
2021.02.08,-119.99999999998678,12.999999999991019,-329.999999999997,-329.999999999997,-218.00000000000352,-337.99999999999386,-346.9999999999973,-278.99999999999636,-275.9999999999874,-383.0000000000098,-365.99999999999966,-352.00000000000784,,-3325.9999999999854
2021.02.08,-292.9999999999877,-105.00000000000398,-434.000000000001,-445.0000000000065,-201.99999999999818,-406.9999999999907,-425.99999999999307,-259.00000000000034,-502.9999999999868,-466.99999999999875,-456.00000000000307,-484.00000000000665,,-4480.999999999976
2021.02.08,-322.9999999999844,-137.00000000000045,-483.99999999999557,-472.00000000000574,-100.00000000000853,-493.99999999999443,-464.9999999999932,-102.99999999999443,-669.9999999999928,-431.0000000000116,-411.00000000000136,-613.000000000008,,-4702.99999999999
2021.02.08,-276.9999999999939,-150.00000000000568,-448.000000000004,-439.0000000000005,-36.000000000001364,-456.00000000000085,-453.99999999999886,54.000000000002046,-663.999999999998,-387.00000000000045,-367.999999999995,-569.0000000000084,,-4194.0000000000055
2021.02.08,-220.99999999998232,-125.0,-368.00000000000165,-395.0000000000009,-21.000000000000796,-398.9999999999938,-402.9999999999978,97.00000000000841,-603.9999999999824,-320.0000000000074,-322.9999999999933,-540.0000000000072,,-3621.999999999959
2021.02.08,-262.999999999991,-109.00000000000887,-404.99999999999983,-411.0000000000058,-61.99999999999761,-401.99999999999125,-402.9999999999978,27.000000000001023,-584.9999999999911,-362.99999999999955,-359.99999999999943,-495.000000000001,,-3830.9999999999827
2021.02.08,-262.999999999991,-114.00000000000432,-390.99999999999693,-411.0000000000058,-61.00000000000705,-391.9999999999924,-415.99999999999415,19.000000000005457,-581.9999999999936,-344.99999999999886,-352.00000000000387,-487.0000000000041,,-3794.999999999987
2021.02.08,-245.99999999999068,-114.00000000000432,-368.00000000000165,-392.9999999999989,-48.00000000000182,-367.99999999999056,-393.9999999999944,40.00000000000625,-567.9999999999907,-302.0000000000067,-317.99999999999784,-436.9999999999985,,-3515.9999999999695
2021.02.08,-269.9999999999925,-99.00000000000375,-343.9999999999999,-368.9999999999971,-40.00000000000625,-349.99999999999477,-373.00000000000114,6.000000000000227,-485.0000000000021,-290.00000000000625,-304.00000000000205,-383.0,,-3301.0000000000055
2021.02.08,-251.00000000000122,-93.00000000000352,-356.9999999999962,-379.0000000000071,-54.000000000002046,-364.9999999999931,-390.99999999999693,-27.000000000001023,-459.99999999999375,-326.0000000000076,-329.9999999999983,-387.000000000004,,-3420.0000000000045
2021.02.08,-275.000000000003,-100.99999999999909,-381.99999999999346,-400.00000000000034,-49.99999999999716,-380.999999999998,-412.00000000000125,-60.99999999999284,-488.9999999999839,-341.0000000000082,-343.9999999999941,-407.0000000000018,,-3642.999999999973
2021.02.08,-271.99999999998334,-118.99999999999977,-387.99999999999943,-400.00000000000034,-46.00000000000648,-376.99999999999403,-393.9999999999944,-45.000000000001705,-463.9999999999977,-339.00000000001285,-340.0000000000034,-414.9999999999987,,-3598.9999999999914
2021.02.08,-275.000000000003,-121.99999999999989,-402.00000000000233,-411.0000000000058,-39.00000000000148,-401.99999999999125,-417.99999999999613,-24.999999999991473,-535.9999999999809,-338.0000000000081,-341.99999999999875,-414.00000000000324,,-3723.9999999999823
2021.02.08,-254.999999999983,-97.99999999999898,-395.0000000000009,-421.0000000000047,-45.000000000001705,-412.9999999999967,-439.0000000000005,-18.000000000000682,-573.9999999999857,-352.00000000000387,-364.9999999999949,-417.0000000000007,,-3791.999999999972
2021.02.08,-264.9999999999819,-94.0000000000083,-383.0,-350.00000000000585,-28.999999999996362,-403.99999999999324,-371.99999999999454,-16.999999999995907,-469.99999999999267,-352.00000000000387,-299.99999999999716,-382.00000000000455,,-3417.9999999999745
2021.02.09,-218.99999999999142,-132.99999999999557,-366.9999999999951,-392.9999999999989,-36.000000000001364,-390.99999999999693,-351.99999999999676,-24.00000000000091,-641.999999999987,-333.0000000000126,-349.9999999999943,-372.0000000000057,,-3611.9999999999764
2021.02.09,-228.99999999999034,-111.0000000000042,-397.99999999999835,-365.0000000000042,-34.000000000006025,-375.9999999999986,-378.00000000000057,-22.999999999996135,-539.0000000000006,-368.0000000000092,-334.0000000000032,-380.999999999998,,-3536.0000000000095
2021.02.09,-261.9999999999845,-97.00000000000841,-388.9999999999949,-375.0000000000031,-40.99999999999682,-396.9999999999918,-393.9999999999944,-15.000000000000568,-489.99999999999045,-346.00000000000364,-325.00000000000284,-384.00000000000654,,-3514.9999999999777
2021.02.09,-287.9999999999994,-90.00000000000341,-424.9999999999976,-419.00000000000273,-52.99999999999727,-417.99999999999613,-418.9999999999916,-24.999999999991473,-557.9999999999918,-380.00000000000966,-364.0000000000043,-429.0000000000016,,-3867.9999999999873
2021.02.09,-331.999999999999,-132.99999999999557,-436.00000000000307,-446.9999999999974,-58.000000000006935,-417.99999999999613,-425.99999999999307,-24.999999999991473,-579.9999999999806,-382.000000000005,-379.99999999999545,-431.0000000000036,,-4047.999999999967
2021.02.09,-391.9999999999924,-159.9999999999966,-500.00000000000045,-497.99999999999847,-40.99999999999682,-457.99999999999176,-464.9999999999932,-16.999999999995907,-641.999999999987,-411.00000000000136,-400.99999999999625,-472.00000000000574,,-4456.999999999956
2021.02.09,-429.99999999999704,-195.0000000000074,-544.9999999999955,-500.00000000000045,-43.00000000000637,-468.9999999999972,-456.00000000000085,-1.9999999999953388,-626.9999999999998,-434.0000000000117,-388.00000000000523,-500.00000000000045,,-4589.000000000018
2021.02.09,-424.00000000000216,-195.99999999999795,-544.9999999999955,-507.0000000000019,-55.00000000000682,-464.9999999999932,-434.000000000001,-22.999999999996135,-596.9999999999809,-435.0000000000023,-385.9999999999957,-494.00000000000557,,-4560.999999999979
2021.02.09,-585.9999999999976,-290.9999999999968,-612.0000000000015,-612.9999999999969,-91.00000000000819,-458.9999999999983,-495.9999999999964,-43.99999999999693,-735.9999999999811,-427.0000000000067,-445.99999999999795,-544.0,,-5344.999999999978
2021.02.09,-668.0000000000019,-384.00000000000034,-642.9999999999936,-684.0000000000068,-63.00000000000239,-453.99999999999886,-498.9999999999939,-21.99999999999136,-768.9999999999975,-431.0000000000116,-465.0000000000034,-558.000000000003,,-5640.000000000005
2021.02.09,-661.9999999999848,-384.00000000000034,-651.999999999997,-683.0000000000002,-25.000000000005684,-457.99999999999176,-502.9999999999979,34.99999999999659,-774.9999999999924,-396.0000000000008,-435.0000000000023,-587.0000000000042,,-5524.999999999981
2021.02.09,-634.0000000000013,-402.000000000001,-642.9999999999936,-670.9999999999993,-28.000000000005798,-445.99999999999085,-491.99999999999244,51.00000000000193,-770.9999999999884,-391.00000000000534,-421.99999999999704,-606.0000000000065,,-5454.99999999998
2021.02.09,-622.9999999999958,-462.0000000000033,-620.9999999999937,-665.0000000000044,-1.0000000000047748,-430.9999999999925,-476.9999999999941,73.99999999999807,-746.9999999999866,-364.0000000000043,-393.0000000000007,-583.0000000000002,,-5292.999999999983
2021.02.09,-645.999999999991,-463.0000000000081,-639.0000000000007,-692.0000000000038,39.00000000000148,-425.99999999999307,-495.000000000001,132.99999999999557,-811.9999999999905,-317.0000000000073,-384.00000000000034,-600.0000000000006,,-5301.999999999999
2021.02.09,-665.9999999999889,-448.0000000000075,-636.9999999999986,-687.9999999999998,15.999999999991132,-420.9999999999936,-490.00000000000153,106.99999999999932,-800.0000000000007,-339.00000000001285,-402.9999999999916,-614.0000000000034,,-5383.000000000008
2021.02.09,-678.0000000000008,-418.99999999999693,-634.0000000000013,-675.0000000000034,-15.000000000000568,-418.9999999999916,-480.99999999999807,84.00000000000318,-780.9999999999873,-358.0000000000041,-405.9999999999917,-582.0000000000048,,-5363.999999999977
2021.02.09,-709.9999999999884,-457.00000000000784,-629.0000000000018,-650.0000000000061,-11.00000000000989,-408.9999999999927,-458.9999999999983,85.99999999999852,-739.0000000000008,-344.0000000000083,-385.0000000000051,-580.0000000000027,,-5287.000000000025
2021.02.09,-655.9999999999899,-463.0000000000081,-593.9999999999945,-629.9999999999973,24.00000000000091,-370.9999999999991,-429.0000000000016,137.00000000000045,-661.0000000000005,-277.000000000001,-322.9999999999933,-556.0000000000009,,-4798.999999999985
2021.02.09,-689.9999999999907,-551.0000000000019,-607.0000000000019,-668.0000000000019,39.00000000000148,-356.9999999999962,-437.999999999994,158.00000000000125,-678.9999999999852,-237.99999999999955,-295.99999999999227,-553.999999999999,,-4880.99999999996
2021.02.09,-691.9999999999815,-549.9999999999972,-570.9999999999993,-636.0000000000032,21.99999999999136,-337.99999999999386,-418.9999999999916,140.00000000000057,-661.0000000000005,-224.00000000000375,-301.9999999999925,-518.0000000000074,,-4748.999999999979
2021.02.09,-678.0000000000008,-534.9999999999966,-548.0000000000041,-579.0000000000073,16.999999999995907,-295.99999999999625,-341.99999999999784,140.00000000000057,-489.99999999999045,-181.0000000000116,-222.99999999999898,-480.99999999999807,,-4196.0000000000055
2021.02.09,-629.9999999999973,-542.0000000000016,-609.9999999999994,-656.000000000001,-67.00000000000728,-290.9999999999968,-356.9999999999962,49.99999999999716,-502.00000000000244,-237.00000000000898,-298.9999999999924,-524.0000000000023,,-4665.000000000009
2021.02.09,-710.999999999995,-635.0000000000051,-641.0000000000027,-680.0000000000028,-70.00000000000739,-309.99999999999915,-361.9999999999957,12.000000000000455,-491.99999999998136,-253.0000000000001,-304.9999999999926,-573.0000000000013,,-5019.999999999982
2021.02.09,-723.9999999999914,-763.0000000000052,-700.999999999996,-646.0000000000022,-20.000000000010232,-289.9999999999903,-302.9999999999977,88.99999999999864,-346.0000000000019,-198.0000000000075,-212.0000000000033,-602.0000000000025,,-4716.000000000011
2021.02.09,-646.9999999999976,-733.0000000000041,-685.9999999999977,-631.9999999999992,-93.00000000000352,-248.99999999999923,-236.99999999999832,114.00000000000432,-262.999999999991,-185.00000000000227,-146.99999999999136,-597.0000000000031,,-4354.999999999983
2021.02.09,-614.9999999999877,-698.0000000000075,-639.0000000000007,-553.999999999999,-131.00000000000023,-195.9999999999962,-162.99999999999093,78.00000000000296,-119.00000000000244,-148.00000000001035,-87.0000000000033,-592.9999999999991,,-3864.999999999995
2021.02.09,-590.0000000000016,-646.0000000000008,-573.9999999999967,-473.0000000000012,-145.00000000001023,-156.00000000000057,-97.9999999999981,88.00000000000807,26.999999999999247,-112.99999999999955,-27.999999999991587,-572.0000000000058,,-3279.9999999999995
2021.02.09,-644.9999999999844,-662.0000000000061,-551.0000000000015,-443.99999999999994,-138.00000000000523,-137.9999999999937,-63.00000000000195,84.00000000000318,127.00000000001043,-91.99999999999875,19.99999999999602,-544.0,,-3045.999999999982
2021.02.09,-610.9999999999837,-667.0000000000016,-561.0000000000003,-451.0000000000014,-103.9999999999992,-144.99999999999514,-88.99999999999464,97.99999999999898,89.00000000000574,-81.00000000000307,-6.000000000000227,-519.9999999999983,,-3047.9999999999727
2021.02.09,-612.9999999999969,-689.9999999999977,-581.9999999999936,-456.9999999999963,-67.99999999999784,-175.99999999999838,-117.00000000000044,140.00000000000057,19.00000000001345,-85.00000000000796,22.00000000000557,-524.0000000000023,,-3130.9999999999714
2021.02.09,-719.000000000003,-739.9999999999949,-541.9999999999981,-472.00000000000574,-75.00000000000284,-141.99999999999767,-107.00000000000153,150.00000000000568,34.000000000000696,-49.000000000006594,10.000000000005116,-521.0000000000048,,-3173.0000000000036
2021.02.09,-676.9999999999943,-698.9999999999981,-580.0000000000027,-465.0000000000043,-94.0000000000083,-152.99999999999204,-82.99999999999974,156.0000000000059,30.0000000000189,-82.00000000000784,24.00000000000091,-646.0000000000022,,-3268.9999999999827
2021.02.09,-671.9999999999837,-691.0000000000025,-580.9999999999982,-465.9999999999998,-96.00000000000364,-161.00000000000003,-86.99999999999264,140.00000000000057,8.000000000008,-89.00000000001285,15.000000000000568,-714.999999999999,,-3394.9999999999836
2021.02.09,-769.9999999999818,-731.9999999999993,-583.0000000000002,-485.0000000000021,-82.99999999999841,-190.99999999999673,-107.99999999999699,174.99999999999716,-36.999999999998145,-78.00000000000296,7.000000000005002,-724.0000000000024,,-3608.9999999999764
2021.02.09,-802.9999999999982,-787.0000000000061,-581.9999999999936,-480.0000000000027,42.999999999992156,-193.99999999999417,-124.00000000000189,293.99999999999693,-72.99999999998974,-57.00000000000216,66.0000000000025,-665.0000000000044,,-3362.000000000002
2021.02.09,-805.9999999999956,-802.9999999999973,-620.9999999999937,-556.9999999999964,-48.00000000000182,-184.99999999999073,-159.9999999999935,277.000000000001,-263.99999999999756,-85.00000000000796,-40.99999999999682,-550.000000000006,,-3842.9999999999764
2021.02.09,-795.9999999999967,-731.9999999999993,-590.999999999997,-514.0000000000033,-73.99999999999807,-152.99999999999204,-117.00000000000044,216.00000000000819,-142.99999999998204,-64.00000000000716,-3.0000000000001137,-495.000000000001,,-3465.999999999969
2021.02.09,-791.9999999999927,-701.0000000000076,-590.0000000000016,-463.0000000000023,-124.00000000000944,-156.99999999999602,-69.9999999999923,146.0000000000008,9.000000000014552,-90.00000000000341,24.00000000000091,-458.9999999999983,,-3266.9999999999873
2021.02.09,-807.9999999999865,-713.0000000000081,-637.9999999999941,-502.9999999999979,-158.00000000000125,-168.99999999999693,-83.9999999999952,138.9999999999958,-28.999999999990145,-134.00000000000034,-10.99999999999568,-467.0000000000063,,-3574.9999999999764
2021.02.09,-814.999999999988,-748.9999999999952,-641.9999999999982,-501.000000000007,-156.99999999999648,-156.00000000000057,-65.99999999999939,141.00000000000534,-10.999999999983245,-132.000000000005,-3.0000000000001137,-445.0000000000065,,-3535.9999999999736
2021.02.09,-809.9999999999997,-737.9999999999995,-637.9999999999941,-511.0000000000059,-142.00000000001012,-151.9999999999966,-75.9999999999983,180.00000000000682,-44.99999999998394,-114.00000000000432,0.0,-448.9999999999994,,-3494.999999999985
2021.02.09,-856.9999999999967,-701.9999999999982,-595.0000000000011,-497.000000000003,-156.0000000000059,-117.00000000000044,-61.999999999995396,144.99999999999602,-8.999999999992347,-100.00000000000853,-13.00000000000523,-443.0000000000045,,-3406.0000000000164
2021.02.09,-913.9999999999926,-713.0000000000081,-644.9999999999956,-544.0,-201.00000000000762,-134.99999999999625,-76.99999999999375,94.0000000000083,-43.999999999999595,-151.00000000001046,-60.99999999999284,-435.0000000000076,,-3825.9999999999964
2021.02.09,-990.000000000002,-760.9999999999957,-739.9999999999962,-585.0000000000022,-204.00000000000773,-190.99999999999673,-90.99999999999665,64.00000000000716,-15.999999999993797,-201.00000000000762,-67.99999999999784,-509.00000000000387,,-4291.999999999994
2021.02.09,-976.9999999999834,-762.0000000000005,-724.9999999999978,-582.0000000000048,-183.9999999999975,-187.9999999999993,-90.0000000000012,64.99999999999773,-20.999999999982144,-199.00000000001228,-49.99999999999716,-495.000000000001,,-4207.999999999979
2021.02.09,-993.9999999999837,-737.9999999999995,-731.9999999999993,-556.9999999999964,-183.00000000000693,-195.9999999999962,-78.00000000000028,63.00000000000239,39.00000000001125,-207.00000000000784,-45.000000000001705,-506.0000000000064,,-4133.999999999985
2021.02.09,-1014.9999999999882,-737.9999999999995,-712.0000000000015,-541.9999999999981,-173.00000000000182,-189.99999999999017,-73.00000000000084,69.00000000000261,53.00000000001415,-184.0000000000117,-21.99999999999136,-504.9999999999999,,-4031.9999999999663
2021.02.09,-1036.999999999999,-756.0000000000002,-725.9999999999933,-556.9999999999964,-164.00000000000148,-197.99999999999818,-79.99999999999119,55.999999999997385,-30.999999999981043,-211.00000000001273,-48.00000000000182,-494.00000000000557,,-4245.999999999984
2021.02.10,-987.9999999999889,-763.9999999999958,-720.9999999999939,-568.9999999999973,-210.99999999999852,-202.9999999999976,-100.99999999999554,1.9999999999953388,-139.9999999999846,-222.0000000000084,-99.00000000000375,-490.00000000000153,,-4505.99999999997
2021.02.10,-985.999999999998,-757.000000000005,-700.0000000000006,-556.9999999999964,-161.00000000000136,-178.99999999999582,-83.9999999999952,48.00000000000182,-5.999999999994898,-186.00000000000705,-46.999999999997044,-504.9999999999999,,-4119.99999999999
2021.02.10,-1004.9999999999892,-760.0000000000051,-736.9999999999987,-555.0000000000055,-155.00000000000114,-208.99999999999253,-85.00000000000173,70.00000000000739,25.00000000000835,-199.00000000001228,-31.999999999996476,-478.0000000000006,,-4119.999999999988
2021.02.10,-1004.9999999999892,-766.9999999999959,-768.000000000002,-580.0000000000027,-145.00000000001023,-241.99999999999778,-119.99999999999788,69.00000000000261,-35.999999999991594,-240.0000000000091,-66.99999999999307,-517.0000000000008,,-4417.999999999987
2021.02.10,-993.9999999999837,-787.0000000000061,-746.9999999999976,-568.0000000000018,-148.00000000001035,-235.99999999999176,-112.99999999999643,69.00000000000261,-7.0000000000014495,-231.00000000000875,-60.99999999999284,-518.0000000000074,,-4340.999999999995
2021.02.10,-969.999999999982,-737.9999999999995,-697.9999999999986,-492.999999999999,-174.0000000000066,-200.00000000000017,-48.99999999999905,46.00000000000648,148.99999999999915,-201.00000000000762,-1.0000000000047748,-483.0000000000001,,-3811.999999999992
2021.02.10,-969.999999999982,-700.0000000000028,-707.000000000002,-485.0000000000021,-204.9999999999983,-200.00000000000017,-39.00000000000014,3.0000000000001137,169.00000000001913,-216.00000000000819,-1.0000000000047748,-487.0000000000041,,-3837.999999999986
2021.02.10,-1002.9999999999983,-665.0000000000063,-690.0000000000017,-472.00000000000574,-219.0000000000083,-184.99999999999073,-29.999999999996696,-15.999999999991132,214.00000000000307,-215.0000000000034,-7.999999999995566,-462.0000000000068,,-3751.0000000000014
2021.02.10,-1022.9999999999961,-673.0000000000018,-685.9999999999977,-492.0000000000035,-215.0000000000034,-178.99999999999582,-51.99999999999649,-37.9999999999967,192.00000000001438,-209.00000000000318,-36.000000000001364,-461.0000000000003,,-3871.9999999999823
2021.02.10,-1068.0000000000023,-695.999999999998,-717.000000000001,-521.0000000000048,-263.00000000000523,-185.99999999999727,-51.99999999999649,-84.99999999999375,187.00000000000384,-239.00000000000432,-60.000000000002274,-473.0000000000012,,-4173.000000000004
2021.02.10,-1105.9999999999848,-765.0000000000006,-759.999999999994,-551.0000000000015,-234.99999999999943,-180.99999999999784,-32.999999999994145,-54.000000000002046,204.00000000000418,-215.0000000000034,-16.999999999995907,-507.0000000000019,,-4219.999999999972
2021.02.10,-1095.999999999986,-792.0000000000016,-754.9999999999945,-533.0000000000057,-239.00000000000432,-178.00000000000037,-20.999999999993246,-21.99999999999136,232.00000000000998,-219.0000000000083,-7.999999999995566,-509.00000000000387,,-4139.9999999999745
2021.02.10,-1092.9999999999884,-763.0000000000052,-756.9999999999966,-534.0000000000011,-263.00000000000523,-162.99999999999093,1.0000000000065512,-30.9999999999917,253.00000000001432,-218.00000000000352,-4.0000000000048885,-531.9999999999991,,-4103.999999999965
2021.02.10,-1097.999999999999,-757.9999999999956,-763.9999999999981,-536.0000000000032,-263.00000000000523,-166.99999999999494,-1.999999999990898,-30.9999999999917,241.00000000000233,-224.00000000000375,-10.000000000005116,-524.9999999999977,,-4136.999999999983
2021.02.10,-1047.9999999999823,-740.9999999999997,-736.0000000000033,-509.00000000000387,-271.0000000000008,-150.99999999999002,17.000000000000348,-30.000000000001137,290.00000000001245,-211.00000000001273,10.99999999999568,-492.999999999999,,-3871.9999999999845
2021.02.10,-1059.9999999999943,-745.0000000000045,-758.0000000000031,-509.00000000000387,-271.0000000000008,-173.9999999999964,-1.999999999990898,-22.999999999996135,245.0000000000063,-227.00000000000387,12.000000000000455,-514.0000000000033,,-4025.99999999999
