date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.05.17,-124.00000000001299,44.99999999998394,91.99999999999208,198.99999999999363,-265.00000000000057,-1.0000000000047748,-147.99999999999613,-46.00000000000648,174.0000000000066,291.000000000011,,216.99999999996635
2021.05.17,-75.00000000000284,131.99999999999878,141.99999999999767,257.9999999999916,-254.99999999999545,-22.999999999996135,-150.00000000000568,-2.0000000000095497,186.00000000000705,315.00000000001194,,527.9999999999974
2021.05.17,-20.000000000020002,161.99999999999548,196.99999999999162,290.9999999999968,-225.9999999999991,18.000000000000682,-67.00000000000728,-25.000000000005684,233.0000000000041,339.00000000001285,,901.9999999999694
2021.05.17,-60.99999999999994,104.99999999999955,212.00000000000108,327.99999999999494,-259.00000000000034,-49.99999999998295,-46.999999999997044,-88.00000000000807,239.00000000000432,365.99999999999966,,745.0000000000113
2021.05.17,-162.00000000001768,-36.0000000000138,127.99999999999478,310.9999999999946,-246.9999999999999,-155.00000000000114,-33.999999999991815,-166.00000000001103,165.00000000000625,346.00000000000364,,149.9999999999639
2021.05.17,-188.00000000001037,-174.00000000000747,63.00000000000195,220.99999999999343,-233.99999999999466,-132.000000000005,-6.000000000000227,-215.0000000000034,111.0000000000042,287.00000000000614,,-267.00000000001546
2021.05.17,-172.0000000000166,-256.00000000001177,57.99999999999139,215.99999999999397,-260.9999999999957,-112.99999999999955,-44.999999999987494,-328.00000000000296,99.00000000000375,258.0000000000098,,-544.0000000000151
2021.05.17,-289.0000000000059,-329.00000000000153,-48.99999999999905,173.9999999999964,-269.999999999996,-252.9999999999859,-45.99999999999227,-364.0000000000043,-18.000000000000682,214.00000000001285,,-1229.9999999999768
2021.05.17,-287.000000000015,-328.00000000001717,-3.0000000000085514,166.99999999999494,-253.99999999999068,-268.0000000000007,-38.99999999998727,-356.9999999999993,16.000000000005343,214.00000000001285,,-1139.0000000000055
2021.05.17,-348.00000000001495,-331.0000000000146,-14.000000000002899,135.99999999999167,-243.99999999999977,-325.9999999999934,-74.99999999998863,-359.99999999999943,16.999999999995907,180.00000000000682,,-1365.0000000000196
2021.05.17,-399.00000000001603,-304.00000000001535,-48.99999999999905,100.00000000000009,-131.00000000000023,-347.99999999998477,-72.00000000000273,-327.0000000000124,1.0000000000047748,165.00000000000625,,-1364.0000000000196
2021.05.17,-456.00000000001194,-348.00000000001495,-60.00000000000449,67.9999999999903,-96.00000000000364,-371.9999999999857,-44.999999999987494,-327.0000000000124,-4.0000000000048885,130.00000000000966,,-1510.000000000026
2021.05.17,-491.0000000000192,-354.0000000000099,-84.0000000000063,43.999999999999595,-57.999999999992724,-388.9999999999816,-24.00000000000091,-318.00000000001205,-10.99999999999568,124.00000000000944,,-1561.000000000009
2021.05.17,-480.00000000001376,-400.00000000000034,-31.999999999998696,78.99999999999574,-34.99999999999659,-389.99999999998636,-33.999999999991815,-362.99999999999955,51.00000000000193,169.00000000001114,,-1434.9999999999784
2021.05.17,-518.0000000000184,-431.0000000000036,-43.00000000000415,65.99999999999939,-87.99999999999386,-461.9999999999891,-102.00000000000387,-385.0000000000051,7.999999999995566,126.00000000000477,,-1829.0000000000184
2021.05.17,-524.0000000000133,-433.0000000000167,-60.00000000000449,58.99999999999794,-100.99999999999909,-490.99999999998545,-117.999999999995,-425.00000000001137,-33.00000000000125,102.00000000000387,,-2024.0000000000248
2021.05.17,-504.9999999999999,-431.0000000000036,-62.000000000006494,57.99999999999139,-61.99999999999761,-486.99999999999477,-144.9999999999818,-438.0000000000024,-51.9999999999925,101.0000000000133,,-2022.999999999974
2021.05.17,-495.000000000001,-425.0000000000087,-64.0000000000085,64.99999999999284,-42.999999999992156,-485.99999999999,-144.00000000000546,-434.0000000000117,-45.000000000001705,100.00000000000853,,-1971.0000000000182
2021.05.17,-484.00000000001774,-402.9999999999978,-58.99999999999794,87.99999999999919,-45.000000000001705,-504.99999999999545,-155.00000000000114,-441.0000000000025,-61.99999999999761,96.00000000000364,,-1970.000000000009
2021.05.17,-482.00000000000466,-396.00000000001853,-53.00000000000304,83.9999999999952,-37.9999999999967,-527.9999999999916,-135.99999999999568,-438.0000000000024,-72.99999999999329,93.00000000000352,,-1967.0000000000068
2021.05.18,-430.00000000001927,-429.00000000001273,-39.00000000000014,139.00000000000023,43.99999999999693,-459.99999999997954,-114.00000000000432,-398.00000000001035,-39.00000000000148,138.00000000000523,,-1588.0000000000252
2021.05.18,-426.9999999999996,-419.9999999999982,-33.000000000005244,117.00000000000044,1.0000000000047748,-459.0000000000032,-92.99999999998931,-418.00000000000637,-33.00000000000125,149.0000000000009,,-1615.9999999999968
2021.05.18,-477.0000000000163,-389.0000000000171,-53.00000000000304,123.99999999999079,19.99999999999602,-484.9999999999852,-104.99999999998977,-404.0000000000106,-45.99999999999227,145.00000000001023,,-1670.0000000000175
2021.05.18,-462.0000000000068,-364.00000000000875,-48.99999999999905,126.99999999999933,40.99999999999682,-465.99999999997976,-84.00000000000318,-390.00000000000057,-36.99999999999193,158.00000000000125,,-1525.9999999999923
2021.05.18,-499.000000000005,-368.00000000001273,-58.000000000002494,97.9999999999981,51.00000000000193,-508.99999999998613,-97.99999999998477,-395.00000000001023,-45.000000000001705,128.0000000000001,,-1695.0000000000032
2021.05.18,-542.0000000000202,-425.0000000000087,-94.00000000000519,65.99999999999939,22.999999999996135,-615.9999999999854,-169.9999999999875,-468.0000000000035,-112.99999999999955,70.00000000000739,,-2269.0000000000073
2021.05.18,-642.0000000000092,-492.0000000000035,-140.0000000000068,1.999999999990898,-21.000000000000796,-721.0000000000036,-204.00000000000773,-524.0000000000009,-170.99999999999227,-10.99999999999568,,-2924.00000000003
2021.05.18,-606.0000000000176,-476.0000000000098,-143.00000000000423,-3.0000000000085514,-18.999999999991246,-689.9999999999977,-180.99999999998317,-515.0000000000006,-155.9999999999917,3.0000000000001137,,-2786.0000000000045
2021.05.18,-687.0000000000153,-541.0000000000136,-282.0000000000045,-80.00000000000229,-0.999999999990564,-668.9999999999827,-174.0000000000066,-504.0000000000049,-251.99999999999534,-28.999999999996362,,-3219.0000000000123
2021.05.18,-800.0000000000007,-592.9999999999991,-280.00000000000244,-110.00000000001009,-87.0000000000033,-794.9999999999875,-215.0000000000034,-547.0000000000113,-266.9999999999959,-87.99999999999386,,-3782.0000000000073
2021.05.18,-824.0000000000025,-713.0000000000081,-314.99999999999864,-164.00000000000858,-84.99999999999375,-786.0000000000014,-204.00000000000773,-606.9999999999993,-295.0000000000017,-126.99999999999534,,-4120.000000000017
2021.05.18,-786.00000000002,-655.0000000000056,-238.0000000000049,-110.00000000001009,-99.00000000000375,-793.0000000000064,-188.99999999999295,-585.000000000008,-237.99999999999955,-95.99999999998943,,-3789.000000000041
2021.05.18,-786.00000000002,-625.0000000000089,-270.99999999999903,-118.00000000000699,-146.99999999999136,-820.999999999998,-222.0000000000084,-586.0000000000127,-283.9999999999918,-109.99999999999943,,-3970.000000000037
2021.05.18,-840.0000000000185,-645.0000000000067,-319.0000000000026,-162.0000000000066,-167.99999999999216,-894.0000000000055,-253.99999999999068,-609.9999999999994,-340.0000000000034,-163.99999999998727,,-4396.000000000013
2021.05.18,-820.0000000000207,-636.9999999999986,-309.99999999999915,-142.00000000000878,-125.0,-887.0000000000005,-252.9999999999859,-609.9999999999994,-320.99999999999795,-131.00000000000023,,-4236.000000000011
2021.05.18,-808.0000000000088,-632.0000000000103,-302.9999999999977,-118.00000000000699,-140.99999999999113,-873.9999999999952,-245.00000000000455,-606.0000000000088,-332.9999999999984,-125.0,,-4185.000000000022
2021.05.18,-815.0000000000101,-666.000000000011,-243.99999999999977,-103.00000000000864,-140.99999999999113,-837.9999999999939,-221.00000000000364,-606.9999999999993,-251.00000000000477,-88.99999999999864,,-3975.0000000000205
2021.05.18,-819.0000000000142,-665.0000000000044,-251.00000000000122,-117.00000000000044,-126.99999999999534,-824.9999999999886,-203.00000000000296,-597.0000000000084,-239.99999999999488,-85.99999999999852,,-3930.000000000009
2021.05.18,-928.0000000000177,-758.9999999999985,-392.00000000000347,-218.00000000000708,-311.9999999999976,-858.9999999999804,-282.99999999998704,-612.9999999999995,-329.9999999999983,-162.9999999999967,,-4856.999999999987
2021.05.18,-960.0000000000053,-811.0000000000061,-429.0000000000016,-309.0000000000037,-334.99999999999375,-810.0000000000023,-304.00000000000205,-614.0000000000043,-335.9999999999985,-216.99999999999875,,-5125.000000000016
2021.05.18,-1016.0000000000169,-902.0000000000028,-465.0000000000043,-312.00000000000114,-409.9999999999966,-852.9999999999802,-360.99999999999,-644.0000000000055,-338.99999999999864,-222.99999999999898,,-5524.999999999995
2021.05.18,-1092.000000000004,-911.0000000000174,-483.0000000000001,-292.00000000000335,-445.99999999999795,-826.9999999999982,-362.99999999999955,-612.000000000009,-326.9999999999982,-128.99999999999068,,-5482.000000000018
2021.05.18,-1129.0000000000023,-829.9999999999974,-395.0000000000009,-286.00000000000847,-424.99999999999716,-834.9999999999795,-370.9999999999809,-505.00000000000966,-219.99999999999886,-112.99999999999955,,-5108.999999999976
2021.05.18,-1208.000000000009,-887.9999999999999,-406.00000000000637,-299.00000000000483,-554.9999999999926,-828.000000000003,-475.9999999999991,-564.0000000000072,-209.99999999999375,-96.9999999999942,,-5531.000000000011
2021.05.18,-1258.0000000000036,-845.0000000000068,-400.00000000000034,-291.0000000000079,-423.9999999999924,-891.9999999999959,-448.0000000000075,-496.0000000000093,-179.00000000000205,-87.99999999999386,,-5321.000000000019
2021.05.18,-1207.0000000000025,-795.9999999999967,-368.00000000000165,-298.0000000000094,-447.9999999999933,-870.9999999999809,-498.9999999999952,-486.0000000000042,-167.99999999999216,-109.99999999999943,,-5250.999999999975
2021.05.18,-1115.0000000000216,-714.999999999999,-358.0000000000028,-285.00000000000193,-492.999999999995,-796.999999999997,-466.0000000000082,-433.00000000000693,-170.99999999999227,-110.99999999999,,-4944.0000000000155
2021.05.18,-1126.0000000000048,-711.0000000000172,-369.0000000000082,-302.0000000000023,-468.0000000000035,-875.0,-509.9999999999909,-469.0000000000083,-207.9999999999984,-150.99999999999625,,-5189.00000000003
2021.05.18,-1014.0000000000038,-673.0000000000125,-325.00000000000864,-297.00000000000284,-445.99999999999795,-819.9999999999932,-514.9999999999864,-507.000000000005,-215.99999999999397,-182.99999999999272,,-4995.999999999996
2021.05.18,-1135.0000000000193,-713.0000000000081,-380.00000000000256,-347.0000000000084,-480.000000000004,-852.0000000000039,-506.0000000000002,-474.00000000000375,-207.9999999999984,-188.99999999999295,,-5284.000000000041
2021.05.18,-1190.0000000000023,-794.0000000000058,-447.0000000000085,-448.000000000004,-492.999999999995,-846.99999999998,-507.99999999998136,-484.99999999999943,-248.99999999999523,-274.9999999999915,,-5735.9999999999645
2021.05.18,-1184.0000000000073,-839.0000000000119,-446.00000000000193,-448.9999999999994,-522.9999999999961,-819.9999999999932,-542.0000000000016,-516.0000000000053,-228.9999999999992,-238.9999999999901,,-5787.0000000000055
2021.05.18,-1118.0000000000189,-798.0000000000098,-412.00000000000125,-417.0000000000007,-487.99999999999955,-807.9999999999927,-493.9999999999998,-490.0000000000091,-218.00000000000352,-239.99999999999488,,-5483.00000000003
2021.05.18,-1199.0000000000168,-700.0000000000117,-370.9999999999991,-363.0000000000022,-575.0000000000028,-837.9999999999939,-495.00000000000455,-407.0000000000107,-164.00000000000148,-170.99999999999227,,-5283.000000000036
2021.05.18,-1047.0000000000202,-541.9999999999981,-270.0000000000036,-248.00000000000378,-524.0000000000009,-746.9999999999857,-423.0000000000018,-316.0000000000025,-87.0000000000033,-67.99999999999784,,-4272.000000000018
2021.05.18,-1210.0,-558.0000000000141,-309.99999999999915,-236.00000000000287,-444.9999999999932,-828.000000000003,-433.9999999999975,-286.00000000000136,-75.00000000000284,-12.000000000000455,,-4394.000000000015
2021.05.18,-1170.0000000000043,-631.0000000000038,-325.00000000000864,-242.00000000000887,-450.00000000000284,-822.9999999999791,-445.99999999999795,-347.0000000000084,-109.99999999999943,-34.99999999999659,,-4579.000000000009
2021.05.18,-985.0000000000136,-555.0000000000166,-236.00000000000287,-178.00000000000037,-388.9999999999958,-716.9999999999845,-412.00000000000614,-347.0000000000084,-48.00000000000182,6.000000000000227,,-3861.00000000003
2021.05.18,-973.0000000000016,-433.0000000000167,-233.00000000000543,-172.00000000000549,-430.9999999999974,-688.999999999993,-472.0000000000084,-290.00000000000625,-54.000000000002046,3.0000000000001137,,-3744.0000000000355
2021.05.18,-1011.0000000000064,-503.000000000009,-313.00000000000773,-215.00000000000963,-429.00000000000205,-718.9999999999941,-471.00000000000364,-292.0000000000016,-126.99999999999534,-37.9999999999967,,-4118.0000000000255
2021.05.18,-1016.0000000000169,-521.0000000000159,-348.00000000000387,-242.00000000000887,-430.9999999999974,-705.9999999999889,-478.999999999985,-294.00000000001114,-164.00000000000148,-57.999999999992724,,-4259.000000000023
2021.05.18,-1020.0000000000209,-516.0000000000053,-373.00000000000114,-261.0000000000001,-477.00000000000387,-680.0000000000068,-485.99999999999,-256.0000000000002,-155.00000000000114,-49.99999999999716,,-4274.000000000027
2021.05.18,-1037.0000000000211,-526.0000000000042,-397.99999999999835,-282.0000000000045,-474.00000000000375,-650.0000000000057,-519.0000000000055,-253.0000000000001,-170.99999999999227,-57.999999999992724,,-4368.000000000027
2021.05.18,-1005.0000000000115,-496.00000000000756,-394.00000000000546,-282.0000000000045,-500.99999999999056,-615.9999999999854,-518.0000000000007,-228.00000000000864,-170.99999999999227,-60.99999999999284,,-4271.999999999999
2021.05.18,-998.00000000001,-523.0000000000068,-390.0000000000015,-285.00000000000193,-515.9999999999911,-620.9999999999809,-534.9999999999966,-259.00000000000034,-171.99999999999704,-62.99999999998818,,-4361.999999999974
2021.05.18,-1002.000000000014,-543.0000000000045,-402.00000000000233,-281.00000000000904,-456.99999999999363,-644.0000000000055,-556.999999999988,-286.00000000000136,-203.00000000000296,-79.9999999999983,,-4455.000000000019
2021.05.18,-981.0000000000097,-456.00000000001194,-334.00000000000097,-204.00000000000418,-430.9999999999974,-632.9999999999814,-542.0000000000016,-231.00000000000875,-125.0,0.0,,-3937.000000000016
2021.05.18,-969.0000000000199,-453.0000000000145,-309.0000000000037,-193.00000000000983,-426.9999999999925,-632.9999999999814,-545.9999999999923,-230.00000000000398,-105.99999999999454,4.0000000000048885,,-3862.0000000000073
2021.05.19,-935.0000000000191,-480.00000000001376,-383.0,-179.00000000000693,-352.99999999999443,-542.0000000000016,-495.00000000000455,-180.00000000000682,-94.99999999999886,43.00000000000637,,-3599.000000000039
2021.05.19,-928.0000000000177,-465.0000000000043,-279.00000000000705,-141.00000000000225,-378.9999999999907,-522.9999999999961,-478.999999999985,-171.00000000000648,-45.000000000001705,96.00000000000364,,-3314.0000000000077
2021.05.19,-959.0000000000209,-446.9999999999974,-291.0000000000079,-181.00000000000892,-388.9999999999958,-591.9999999999845,-491.9999999999902,-188.0000000000024,-73.99999999999807,44.00000000001114,,-3568.9999999999945
2021.05.19,-970.0000000000042,-414.00000000000324,-319.0000000000026,-189.00000000000583,-399.9999999999915,-617.999999999995,-498.9999999999952,-192.00000000000728,-105.99999999999454,24.00000000000091,,-3682.999999999998
2021.05.19,-956.0000000000013,-407.0000000000018,-314.99999999999864,-189.00000000000583,-397.99999999999613,-608.9999999999804,-506.0000000000002,-182.00000000000216,-108.00000000000409,10.000000000005116,,-3659.999999999986
2021.05.19,-980.0000000000031,-405.0000000000109,-314.99999999999864,-198.00000000000927,-368.9999999999998,-588.9999999999986,-480.99999999999454,-163.0000000000109,-90.99999999999397,24.00000000000091,,-3567.000000000019
2021.05.19,-1002.000000000014,-383.0,-277.000000000005,-156.00000000000057,-471.9999999999942,-736.9999999999948,-608.0000000000041,-219.99999999999886,-112.99999999999955,11.00000000000989,,-3957.0000000000005
2021.05.19,-1067.000000000018,-412.9999999999967,-324.00000000000205,-215.00000000000963,-487.99999999999955,-799.0000000000066,-657.999999999987,-246.9999999999999,-140.00000000000057,-40.99999999999682,,-4392.000000000016
2021.05.19,-992.9999999999994,-388.0000000000106,-273.000000000001,-175.00000000000293,-506.0000000000002,-820.999999999998,-689.9999999999977,-276.00000000001046,-147.99999999999613,-41.99999999998738,,-4312.000000000004
2021.05.19,-957.0000000000078,-333.0000000000055,-241.99999999999778,-115.00000000000954,-506.9999999999908,-799.0000000000066,-680.9999999999832,-248.00000000000466,-121.99999999999989,-0.999999999990564,,-4004.9999999999964
2021.05.19,-926.0000000000045,-301.0000000000179,-212.00000000000108,-90.0000000000012,-480.000000000004,-771.9999999999914,-644.9999999999818,-219.99999999999886,-75.9999999999934,22.00000000000557,,-3699.999999999989
2021.05.19,-931.9999999999995,-318.00000000001825,-248.00000000000378,-82.99999999999974,-382.99999999999557,-662.9999999999825,-587.9999999999939,-173.00000000000182,-87.0000000000033,86.00000000001273,,-3388.999999999985
2021.05.19,-937.00000000001,-326.0000000000041,-241.99999999999778,-85.00000000000173,-418.99999999999693,-649.0000000000009,-590.0000000000034,-155.00000000000114,-46.999999999997044,108.00000000000409,,-3342.0000000000086
2021.05.19,-956.0000000000013,-355.0000000000164,-267.00000000000614,-112.000000000001,-439.9999999999977,-645.9999999999866,-612.9999999999995,-176.00000000000193,-66.0000000000025,90.00000000000341,,-3541.000000000009
2021.05.19,-1016.0000000000169,-384.00000000000654,-295.0000000000008,-132.0000000000099,-466.99999999999875,-674.999999999983,-629.9999999999955,-179.00000000000205,-97.99999999999898,78.00000000000296,,-3798.000000000009
2021.05.19,-1009.0000000000155,-375.9999999999986,-292.9999999999988,-121.99999999999989,-480.99999999999454,-679.000000000002,-653.9999999999964,-170.0000000000017,-90.99999999999397,82.00000000000784,,-3792.9999999999936
2021.05.19,-980.0000000000031,-357.00000000000733,-214.00000000000307,-60.00000000000449,-487.99999999999955,-679.000000000002,-656.9999999999823,-172.00000000001125,-21.99999999999136,121.00000000000932,,-3507.9999999999955
2021.05.19,-1065.0000000000048,-380.00000000000256,-277.000000000005,-104.00000000000409,-498.9999999999952,-762.0000000000005,-711.9999999999891,-195.0000000000074,-64.99999999999773,101.0000000000133,,-3957.999999999993
2021.05.19,-1059.00000000001,-462.0000000000068,-267.00000000000614,-108.00000000000809,-509.00000000000034,-766.9999999999959,-782.999999999987,-269.00000000000546,-85.99999999999852,88.00000000000807,,-4222.00000000001
2021.05.19,-983.0000000000006,-462.0000000000068,-256.0000000000007,-60.99999999999994,-533.0000000000013,-706.9999999999936,-805.9999999999832,-286.00000000000136,-85.99999999999852,115.99999999999966,,-4063.999999999986
2021.05.19,-1058.0000000000034,-442.00000000000904,-180.0000000000024,-8.000000000008,-581.0000000000031,-873.9999999999952,-804.000000000002,-309.0000000000117,-6.999999999990791,141.00000000000534,,-4122.00000000002
2021.05.19,-1034.0000000000016,-388.0000000000106,-80.00000000000229,43.999999999999595,-492.999999999995,-843.9999999999941,-745.0000000000045,-290.00000000000625,45.000000000001705,188.0000000000024,,-3597.000000000011
2021.05.19,-950.0000000000064,-304.9999999999997,3.999999999992898,122.99999999999534,-292.0000000000016,-786.0000000000014,-712.9999999999939,-231.99999999999932,123.99999999999523,251.00000000000477,,-2776.0000000000136
2021.05.19,-922.0000000000006,-198.00000000000927,93.99999999999409,192.99999999999872,-239.00000000000432,-775.0000000000057,-653.9999999999964,-157.0000000000107,218.00000000000352,323.0000000000075,,-2117.0000000000236
2021.05.19,-935.0000000000191,-296.0000000000074,15.999999999993797,178.00000000000037,-304.00000000000205,-855.9999999999945,-671.999999999997,-278.0000000000058,97.00000000000841,269.00000000000546,,-2781.0000000000173
2021.05.19,-791.0000000000084,-272.00000000000557,96.99999999999153,267.99999999999045,-245.9999999999951,-739.0000000000043,-686.9999999999834,-281.0000000000059,165.99999999999682,352.00000000000387,,-2133.00000000002
2021.05.19,-763.0000000000026,-253.00000000001432,157.99999999999147,297.9999999999983,-263.9999999999958,-736.9999999999948,-699.9999999999886,-306.0000000000116,189.99999999999773,346.00000000000364,,-2031.0000000000168
2021.05.19,-715.0000000000211,-338.0000000000161,121.99999999999989,295.99999999999625,-259.9999999999909,-806.999999999988,-740.9999999999854,-412.00000000000614,111.0000000000042,311.00000000000705,,-2433.000000000001
2021.05.19,-685.0000000000023,-324.0000000000132,143.9999999999997,315.9999999999941,-271.0000000000008,-787.9999999999825,-762.0000000000005,-402.000000000001,129.99999999999545,321.00000000001216,,-2320.9999999999986
2021.05.19,-619.000000000014,-218.00000000000708,222.99999999999542,387.99999999999943,-256.9999999999908,-707.9999999999984,-712.9999999999939,-336.00000000001273,257.99999999999557,417.0000000000016,,-1565.0000000000248
2021.05.19,-723.0000000000069,-383.0,151.00000000000114,311.99999999999005,-206.00000000000307,-695.999999999998,-718.9999999999941,-377.00000000000955,209.00000000000318,394.00000000000546,,-2038.0000000000118
2021.05.19,-721.000000000016,-501.0000000000181,188.9999999999947,364.9999999999931,-78.00000000000296,-728.999999999985,-743.9999999999998,-489.0000000000043,240.99999999999966,433.00000000000693,,-2034.0000000000318
2021.05.19,-675.0000000000034,-206.00000000001728,186.99999999999272,395.99999999999636,10.99999999999568,-344.99999999999886,-463.99999999999864,-39.00000000000148,451.9999999999982,652.000000000001,,-31.00000000003581
2021.05.19,-864.0000000000203,-362.00000000001785,22.999999999995246,256.0000000000007,-33.999999999991815,-370.00000000000455,-574.9999999999886,-88.00000000000807,353.9999999999992,579.0000000000077,,-1081.0000000000286
2021.05.19,-812.0000000000127,-301.0000000000179,78.99999999999574,296.9999999999917,106.99999999999932,-263.9999999999816,-407.99999999998704,0.999999999990564,426.00000000000193,641.0000000000053,,-234.000000000015
2021.05.19,-721.000000000016,-49.00000000001015,112.99999999999643,378.00000000000057,177.0000000000067,-33.999999999991815,-329.9999999999841,269.999999999996,510.9999999999957,794.0000000000111,,1109.0000000000045
