,name,direction
0,USDCHF,S
1,GBPUSD,B
2,USDJPY,S
3,AUDUSD,B
4,NZDUSD,B
5,EURCHF,B
6,AUDCHF,B
7,NZDCHF,B
8,GBPJPY,B
9,GBPAUD,B
10,EURCAD,S
11,EURAUD,S
12,EURNZD,S
13,AUDJPY,B
14,NZDJPY,B
15,AUDCAD,B
16,NZDCAD,B
