date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2019.08.26,63.00000000000195,-2.999999999997449,31.999999999987594,-34.99999999999659,63.000000000013046,-18.999999999991246,36.000000000001364,-17.999999999995797,-60.99999999999994,53.999999999998494,-58.000000000002494,8.000000000009777,128.000000000017,42.0000000000087,85.99999999999852,38.0000000000047,-36.999999999998145,-49.00000000001015,-72.00000000000273,19.000000000005457,-95.99999999999609,,121.00000000005598
2019.08.26,-0.999999999995449,-59.000000000009045,14.999999999987246,-197.9999999999933,35.00000000000725,-70.99999999999883,158.00000000000125,-2.000000000002,2.000000000002,1.0000000000065512,-58.99999999999794,-150.00000000000568,90.00000000001229,104.99999999999955,233.99999999999466,-32.999999999994145,-12.999999999996348,38.99999999998904,-135.00000000000512,128.0000000000001,-17.000000000000348,,69.00000000000173
2019.08.26,-65.99999999999939,-7.0000000000014495,-99.00000000000463,-369.99999999999034,-79.99999999999119,-32.999999999994145,253.0000000000001,-108.99999999999244,414.9999999999987,-408.9999999999927,-180.99999999999784,-397.99999999999613,182.0000000000155,1090.9999999999975,309.99999999998806,263.99999999999756,1106.000000000007,1268.9999999999868,-320.99999999999795,637.0000000000005,399.0000000000049,,3853.000000000038
2019.08.26,-9.00000000000345,-18.999999999991246,-43.999999999999595,-137.00000000000045,-2.999999999997449,-24.000000000001798,76.00000000000762,-115.99999999999389,385.99999999999744,-325.99999999999295,-135.99999999999167,-92.99999999998931,333.0000000000055,1157.9999999999923,102.99999999999443,314.99999999999864,1062.0000000000073,1062.9999999999918,-207.9999999999984,498.9999999999952,344.99999999999534,,4225.0000000000255
2019.08.26,4.000000000004,0.0,19.999999999997797,-106.99999999999932,-13.999999999980695,-68.99999999998573,54.000000000002046,-90.0000000000012,288.9999999999948,-231.99999999999886,-100.99999999999554,-79.00000000000773,263.99999999999756,865.999999999989,138.9999999999958,191.99999999999218,736.0000000000033,733.9999999999902,-164.00000000000148,376.99999999999534,243.00000000000432,,3061.9999999999955
2019.08.26,43.999999999999595,70.99999999999883,61.99999999998429,-150.99999999999625,-28.999999999990145,-69.9999999999923,143.00000000000068,-70.99999999999883,263.99999999999756,-190.00000000000128,-119.99999999999788,-205.99999999998886,199.00000000001583,764.9999999999934,231.99999999999932,161.99999999999548,677.0000000000165,627.9999999999841,-210.00000000000796,408.9999999999918,229.99999999999687,,2839.0000000000005
2019.08.26,224.9999999999974,-4.000000000004,109.00000000000354,131.00000000000023,272.00000000000557,87.00000000001484,55.999999999997385,113.00000000000753,-43.00000000000415,90.0000000000012,-24.000000000001798,221.00000000000364,194.0000000000053,373.00000000000114,-36.000000000001364,2.999999999997449,138.0000000000159,95.999999999985,54.000000000002046,21.000000000000796,34.99999999999615,,2111.0000000000236
2019.08.26,200.99999999999562,7.0000000000014495,65.00000000000395,126.00000000000477,234.00000000000088,104.00000000001519,34.99999999999659,97.9999999999981,31.000000000003247,99.00000000000463,-70.99999999999883,203.00000000000296,175.99999999999838,520.0000000000093,-76.00000000000762,58.99999999998684,357.00000000000733,95.00000000000064,52.99999999999727,87.0000000000033,119.99999999999788,,2523.0000000000214
2019.08.26,275.99999999999847,-8.000000000008,78.99999999998464,246.9999999999999,333.0000000000055,168.0000000000126,-10.99999999999568,148.99999999999915,-143.9999999999997,238.0000000000049,-46.00000000000159,366.9999999999902,198.00000000000927,184.00000000000637,-191.0000000000025,42.999999999993044,9.000000000014552,-192.99999999999872,138.9999999999958,-129.0000000000049,-56.99999999999594,,1651.0000000000068
2019.08.26,265.0000000000041,5.000000000010552,51.99999999998539,249.00000000000944,323.0000000000066,187.00000000000384,-24.00000000000091,190.00000000000128,-158.99999999999804,194.0000000000053,-78.00000000000028,356.9999999999993,75.00000000000284,112.000000000001,-226.0000000000133,-14.000000000002899,-1.999999999990898,-46.0000000000127,194.00000000000261,-156.0000000000059,-26.999999999999247,,1471.000000000008
