date,AUDUSD,CHFJPY,empty,sum
2020.09.14,20.0000000000089,-4.9999999999954525,,15.000000000013447
2020.09.14,52.000000000007596,12.000000000000455,,64.00000000000804
2020.09.14,99.00000000000463,88.99999999999864,,188.00000000000327
2020.09.14,101.00000000000664,100.99999999999909,,202.00000000000574
2020.09.14,27.00000000001035,85.99999999999852,,113.00000000000887
2020.09.14,62.000000000006494,121.99999999999989,,184.00000000000637
2020.09.14,-40.99999999999105,48.00000000000182,,7.000000000010772
2020.09.14,-54.999999999993946,1.0000000000047748,,-53.99999999998917
2020.09.14,-5.999999999994898,75.00000000000284,,69.00000000000794
2020.09.14,27.00000000001035,48.99999999999238,,76.00000000000273
2020.09.14,72.0000000000054,103.9999999999992,,176.0000000000046
2020.09.14,76.0000000000094,99.99999999999432,,176.0000000000037
2020.09.14,73.00000000000084,81.99999999999363,,154.9999999999945
2020.09.14,52.000000000007596,79.9999999999983,,132.00000000000588
2020.09.14,36.0000000000027,33.00000000000125,,69.00000000000395
2020.09.14,76.0000000000094,39.99999999999204,,116.00000000000144
2020.09.14,78.00000000000028,60.99999999999284,,138.99999999999312
2020.09.14,106.00000000000608,99.00000000000375,,205.00000000000983
2020.09.14,52.000000000007596,-7.999999999995566,,44.00000000001203
2020.09.14,44.0000000000107,22.999999999996135,,67.00000000000684
2020.09.14,73.00000000000084,48.00000000000182,,121.00000000000266
2020.09.14,60.00000000000449,85.99999999999852,,146.000000000003
2020.09.14,29.000000000001247,78.00000000000296,,107.0000000000042
2020.09.14,-31.999999999998696,93.00000000000352,,61.00000000000483
2020.09.14,-10.999999999994348,69.99999999999318,,58.999999999998835
2020.09.14,-86.99999999999264,0.0,,-86.99999999999264
2020.09.14,-42.999999999993044,49.99999999999716,,7.000000000004114
2020.09.14,4.000000000004,179.00000000000205,,183.00000000000605
2020.09.14,-12.999999999996348,228.9999999999992,,216.00000000000284
2020.09.14,-48.99999999999905,162.9999999999967,,113.99999999999766
2020.09.14,-33.9999999999896,195.99999999999795,,162.00000000000836
2020.09.14,2.000000000002,155.00000000000114,,157.00000000000313
2020.09.14,76.0000000000094,39.99999999999204,,116.00000000000144
2020.09.14,144.0000000000108,-88.99999999999864,,55.000000000012164
2020.09.14,200.00000000000017,-152.00000000000102,,47.99999999999915
2020.09.14,183.00000000001094,-112.99999999999955,,70.0000000000114
2020.09.14,231.0000000000034,-105.00000000000398,,125.99999999999943
2020.09.14,226.00000000000398,-153.0000000000058,,72.99999999999818
2020.09.14,217.0000000000005,-207.00000000000784,,9.999999999992667
2020.09.14,176.0000000000095,-243.99999999999977,,-67.99999999999028
2020.09.14,111.00000000000554,-253.0000000000001,,-141.99999999999457
2020.09.14,126.0000000000039,-219.99999999999886,,-93.99999999999497
2020.09.14,139.00000000000023,-201.00000000000762,,-62.00000000000739
2020.09.14,161.00000000000003,-234.99999999999943,,-73.9999999999994
2020.09.14,178.00000000000037,-263.00000000000523,,-85.00000000000486
2020.09.14,147.00000000000824,-289.0000000000015,,-141.99999999999324
2020.09.14,136.00000000000279,-302.0000000000067,,-166.00000000000392
2020.09.14,126.0000000000039,-287.9999999999967,,-161.9999999999928
2020.09.15,136.00000000000279,-337.0000000000033,,-201.0000000000005
2020.09.15,154.0000000000097,-281.0000000000059,,-126.99999999999622
2020.09.15,159.00000000000912,-284.9999999999966,,-125.99999999998747
2020.09.15,143.00000000000423,-281.0000000000059,,-138.00000000000168
2020.09.15,84.0000000000063,-274.0000000000009,,-189.9999999999946
2020.09.15,76.0000000000094,-272.00000000000557,,-195.9999999999962
2020.09.15,0.0,-371.9999999999999,,-371.9999999999999
2020.09.15,-32.999999999994145,-283.00000000000125,,-315.9999999999954
2020.09.15,-23.999999999990695,-298.0000000000018,,-321.9999999999925
2020.09.15,286.00000000000847,-283.00000000000125,,3.000000000007219
2020.09.15,332.00000000001006,-254.99999999999545,,77.00000000001461
2020.09.15,320.00000000000915,-204.00000000000773,,116.00000000000142
2020.09.15,409.0000000000038,-150.99999999999625,,258.00000000000756
2020.09.15,419.00000000000273,-131.00000000000023,,288.0000000000025
2020.09.15,460.00000000000483,-153.99999999999636,,306.00000000000847
2020.09.15,467.0000000000063,-112.99999999999955,,354.00000000000676
2020.09.15,587.0000000000042,-84.00000000000318,,503.000000000001
2020.09.15,526.0000000000042,-88.00000000000807,,437.99999999999613
2020.09.15,539.0000000000006,-91.00000000000819,,447.9999999999924
2020.09.15,475.0000000000032,-49.000000000006594,,425.9999999999966
2020.09.15,474.00000000000773,25.99999999999625,,500.000000000004
2020.09.15,372.0000000000057,-58.000000000006935,,313.99999999999875
2020.09.15,389.000000000006,57.999999999992724,,446.99999999999875
2020.09.15,385.000000000002,82.99999999999841,,468.0000000000004
2020.09.15,529.0000000000017,58.9999999999975,,587.9999999999992
2020.09.15,471.0000000000103,-111.99999999999477,,359.0000000000155
2020.09.15,530.0000000000082,-105.00000000000398,,425.0000000000042
2020.09.15,611.000000000006,-24.00000000000091,,587.0000000000051
2020.09.15,542.0000000000091,-188.0000000000024,,354.0000000000067
2020.09.15,535.0000000000077,-132.99999999999557,,402.00000000001216
2020.09.15,558.000000000003,-281.9999999999965,,276.0000000000065
2020.09.15,586.0000000000088,-414.0000000000015,,172.00000000000728
2020.09.15,612.0000000000015,-450.00000000000284,,161.99999999999864
2020.09.15,481.0000000000092,-465.0000000000034,,16.000000000005798
2020.09.15,365.0000000000042,-602.0000000000039,,-236.99999999999966
2020.09.15,275.000000000003,-496.9999999999999,,-221.99999999999687
2020.09.15,198.00000000000927,-513.9999999999958,,-315.9999999999865
2020.09.15,190.00000000000128,-531.9999999999965,,-341.9999999999952
2020.09.15,201.00000000000674,-549.0000000000066,,-347.9999999999999
2020.09.15,285.00000000000193,-536.0000000000014,,-250.99999999999943
2020.09.15,293.0000000000099,-501.0000000000048,,-207.99999999999488
2020.09.15,252.0000000000078,-480.000000000004,,-227.9999999999962
2020.09.15,242.00000000000887,-534.000000000006,,-291.99999999999716
2020.09.15,334.00000000000097,-504.99999999999545,,-170.9999999999945
2020.09.15,294.00000000000534,-585.000000000008,,-291.0000000000026
