,name,direction
0,USDCHF,S
1,GBPUSD,B
2,EURUSD,B
3,USDJPY,S
4,USDCAD,S
5,AUDUSD,B
6,NZDUSD,B
7,EURCHF,B
8,CHFJPY,S
9,GBPJPY,S
10,GBPCAD,B
11,EURCAD,B
12,EURAUD,B
13,EURNZD,B
14,NZDJPY,S
15,NZDCAD,S
16,AUDNZD,B
