date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.01.19,0.0,-131.99999999999878,-2.0000000000131024,-22.999999999996135,-15.999999999993797,-13.999999999991797,-78.99999999999574,-201.00000000000674,-56.99999999998795,-88.99999999999864,-161.00000000001114,-26.999999999999247,-127.00000000001043,-148.99999999999915,-59.99999999998806,-102.00000000000209,-133.99999999998968,,-1372.9999999999823
2015.01.19,7.9999999999968985,-18.999999999991246,29.999999999996696,52.99999999999727,-1.0000000000065512,31.000000000003247,-64.99999999999284,-2.000000000002,45.000000000015916,0.0,-69.00000000000794,-28.000000000005798,-114.99999999999844,-97.9999999999981,-24.999999999991473,-56.0000000000005,-35.999999999991594,,-346.99999999997647
2015.01.19,-178.00000000000037,42.999999999993044,69.9999999999923,-10.000000000005116,25.00000000000835,29.000000000001247,14.000000000002899,-60.99999999999994,-155.00000000000114,-98.99999999998954,76.99999999999375,20.999999999982144,-82.00000000000429,49.00000000001015,-40.99999999999682,-12.000000000000899,15.00000000000945,,-295.0000000000049
2015.01.19,-168.99999999999693,110.99999999999443,79.99999999999119,-115.99999999999966,28.999999999990145,47.00000000000814,11.00000000000545,-255.00000000000523,-556.999999999988,-320.99999999999795,124.99999999999733,-1.0000000000065512,7.0000000000014495,-62.99999999999084,-237.99999999999955,-106.00000000000608,-78.00000000000028,,-1494.000000000003
2015.01.19,217.99999999999596,117.00000000001154,32.999999999994145,-155.00000000000114,85.00000000000173,60.00000000000449,70.0000000000034,-269.00000000000813,-538.9999999999873,-375.0,79.00000000000685,-80.00000000001339,-172.0000000000166,-123.99999999999079,-251.99999999999534,-89.00000000000574,-42.0000000000087,,-1435.0000000000089
2015.01.19,-158.99999999999804,-35.999999999991594,-1.0000000000065512,-173.00000000000182,76.0000000000094,73.00000000000084,67.00000000000594,-234.00000000000088,-514.9999999999864,-379.99999999999545,-97.9999999999981,-107.00000000001265,-160.00000000000458,-143.99999999998857,-259.00000000000034,-97.9999999999981,-21.00000000000435,,-2168.999999999972
2015.01.19,-153.99999999999858,60.99999999999994,45.000000000006146,6.000000000000227,38.0000000000047,-3.999999999992898,43.00000000000415,27.999999999994696,10.99999999999568,-33.999999999991815,-5.000000000010552,-62.000000000006494,-209.9999999999991,-252.0000000000078,-223.99999999998954,-175.99999999999838,-120.99999999999334,,-1009.999999999983
2015.01.19,-126.0000000000039,109.00000000000354,124.99999999999733,272.99999999999613,0.0,-115.99999999999389,12.000000000000899,47.9999999999925,210.00000000000796,243.99999999999977,140.0000000000068,75.99999999998718,49.99999999999449,-4.999999999988347,109.99999999999943,-91.00000000000774,-175.99999999999838,,882.9999999999939
2015.01.19,-206.00000000000617,80.00000000001339,38.99999999998904,191.0000000000025,4.999999999988347,-58.000000000002494,75.00000000000284,56.0000000000005,318.00000000001205,189.99999999999773,31.000000000003247,-78.00000000000028,36.999999999998145,-164.00000000000858,-6.000000000000227,-195.00000000000074,-235.99999999999176,,78.9999999999975
2015.01.19,-512.0000000000014,83.9999999999952,28.999999999990145,219.99999999999886,79.00000000000685,-17.999999999995797,30.000000000007798,243.99999999999977,570.999999999998,242.999999999995,31.000000000003247,-90.99999999999665,-49.00000000001015,-202.9999999999976,49.000000000006594,-102.00000000000209,-129.00000000000134,,475.9999999999966
