date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.08.23,-126.0000000000039,-152.0000000000188,0.0,-70.00000000000739,0.0,-197.99999999999818,-43.999999999999595,0.0,0.0,-15.00000000000945,-218.9999999999941,-66.00000000001049,0.0,-309.0000000000037,-55.000000000005045,-159.9999999999966,0.0,-93.99999999999409,-9.999999999998899,-46.00000000000159,,-1564.0000000000416
2021.08.23,-92.99999999999864,-139.00000000000023,31.000000000003247,-2.0000000000095497,102.00000000000209,-183.99999999999528,-39.999999999995595,-8.999999999992347,70.99999999999795,31.999999999998696,-188.99999999999295,59.99999999999339,165.9999999999995,-366.999999999984,126.99999999998823,-111.99999999999477,54.000000000002046,65.00000000001194,-26.999999999999247,121.99999999999989,,-331.9999999999656
2021.08.23,-155.00000000000514,-205.00000000001074,48.000000000003595,51.9999999999925,103.99999999999298,-197.00000000000273,7.0000000000014495,33.00000000001635,78.00000000000296,74.99999999999174,-377.9999999999859,198.99999999999363,224.000000000002,-404.0000000000044,34.99999999998504,-174.99999999999716,88.99999999999864,140.00000000000057,-95.99999999999609,166.99999999999494,,-359.00000000002586
2021.08.23,-168.99999999999693,-148.00000000001478,31.999999999987594,134.9999999999909,163.00000000000205,-190.99999999999673,186.0000000000195,85.00000000000173,143.00000000000068,90.99999999999665,-379.99999999999545,380.9999999999869,367.99999999999056,-116.99999999998934,16.999999999978144,-194.99999999999318,262.00000000000045,169.00000000001114,197.00000000000273,203.99999999999307,,1232.999999999976
2021.08.23,-180.99999999999784,-178.00000000001148,31.000000000003247,148.9999999999867,113.99999999999189,-217.99999999999596,229.00000000001253,104.99999999999955,146.0000000000008,95.99999999999609,-429.9999999999784,346.9999999999862,333.0000000000055,-54.99999999998284,51.99999999998539,-250.0,307.00000000000216,194.00000000000261,209.00000000000364,176.99999999999383,,1177.0000000000036
2021.08.23,-161.00000000000003,-175.99999999999838,49.99999999999449,140.99999999999113,144.0000000000108,-209.9999999999991,200.00000000000017,86.0000000000083,150.99999999999625,95.00000000000064,-399.99999999997726,383.0,346.0000000000019,-82.00000000000429,-32.0000000000098,-218.00000000000352,302.0000000000067,161.00000000000136,215.99999999999397,156.99999999999602,,1153.0000000000093
2021.08.23,-135.00000000000733,-283.000000000011,58.99999999998684,147.99999999999613,69.00000000000794,-282.0000000000045,215.00000000000963,87.99999999999919,197.00000000000273,43.999999999999595,-566.9999999999789,375.9999999999986,319.0000000000026,-78.00000000000028,2.999999999997449,-304.00000000000205,316.0000000000025,193.00000000001205,224.9999999999974,187.9999999999993,,791.000000000008
2021.08.23,-141.00000000000225,-352.000000000019,54.99999999998284,148.9999999999867,-116.99999999998934,-348.9999999999993,311.0000000000168,93.00000000000975,206.99999999999363,19.999999999997797,-676.9999999999925,249.99999999999466,219.99999999999798,68.00000000000139,94.99999999997843,-439.9999999999977,406.0000000000059,253.0000000000001,182.00000000000438,119.99999999999788,,352.99999999996817
2021.08.23,-146.00000000000168,-403.00000000002,89.99999999999008,153.99999999999636,-215.00000000000963,-380.999999999998,358.00000000001387,117.00000000001154,212.99999999999386,15.999999999993797,-694.9999999999932,200.00000000000017,215.99999999999397,87.99999999999919,-45.000000000006146,-462.99999999999386,430.0000000000068,246.00000000000932,168.99999999999693,9.999999999998899,,-41.00000000001781
2021.08.23,-109.00000000000354,-457.00000000001853,146.00000000000168,130.99999999998602,-371.99999999999454,-441.99999999999795,259.0000000000092,89.00000000000574,246.9999999999999,60.99999999999994,-710.9999999999843,-12.999999999996348,85.99999999998609,104.00000000001519,-115.00000000002063,-551.0000000000019,472.0000000000084,206.00000000000307,136.99999999999824,-24.999999999997247,,-857.0000000000016
2021.08.23,-14.999999999998348,-419.9999999999982,227.99999999998377,136.99999999998624,-401.00000000000693,-411.0000000000058,226.99999999999943,90.00000000001229,337.0000000000033,73.00000000000084,-692.9999999999836,-63.99999999999739,137.9999999999937,102.00000000000209,-16.000000000016,-575.9999999999934,500.0,272.00000000000557,95.99999999999609,-18.0000000000069,,-414.0000000000234
2021.08.23,-7.9999999999968985,-434.000000000001,252.99999999999213,128.99999999999068,-347.0000000000084,-426.00000000000415,200.00000000000017,107.00000000001265,346.9999999999942,93.99999999999409,-669.9999999999875,0.9999999999843467,119.00000000000244,69.00000000000794,128.99999999997914,-537.9999999999967,504.0000000000049,360.00000000001364,127.99999999999478,64.99999999999284,,81.99999999996932
2021.08.23,-16.0000000000049,-356.00000000000074,253.99999999999866,118.99999999999977,-388.9999999999949,-449.9999999999948,179.00000000001802,113.00000000000753,331.00000000000307,141.99999999999767,-621.9999999999857,-104.00000000001519,-15.999999999993797,75.00000000000284,220.99999999998232,-581.9999999999936,495.00000000000455,395.00000000001023,124.99999999999733,117.99999999999588,,32.000000000034134
2021.08.23,-26.000000000003798,-426.9999999999996,299.99999999998914,159.9999999999966,-400.00000000000034,-460.00000000000483,212.00000000001216,156.00000000000057,371.9999999999999,130.99999999999224,-713.9999999999986,-60.000000000015596,12.999999999996348,95.00000000000064,-9.000000000014552,-602.0000000000039,573.9999999999981,354.0000000000134,132.99999999999423,4.999999999999449,,-193.0000000000485
2021.08.23,-52.000000000007596,-399.00000000001603,268.9999999999859,178.99999999998784,-391.000000000008,-434.000000000001,278.00000000000045,175.99999999999838,346.9999999999942,123.99999999999079,-700.9999999999934,-51.000000000001044,89.99999999999008,62.000000000006494,-105.00000000002174,-602.9999999999944,540.9999999999968,293.00000000000637,102.00000000000209,-51.000000000001044,,-326.00000000008487
2021.08.23,-60.00000000000449,-398.00000000000944,265.0000000000041,162.9999999999967,-374.0000000000077,-414.9999999999987,276.00000000000955,182.99999999999983,319.0000000000026,120.99999999999334,-694.9999999999932,-29.00000000001235,141.99999999999767,48.000000000003595,-86.0000000000083,-575.9999999999934,543.0000000000064,292.0000000000016,102.99999999999754,-43.999999999999595,,-222.00000000001432
2021.08.23,-60.99999999999994,-478.0000000000006,283.99999999999534,158.99999999999181,-426.9999999999996,-449.9999999999948,319.0000000000026,198.00000000000927,319.0000000000026,92.99999999999864,-801.9999999999925,-14.000000000002899,150.99999999999002,66.00000000001049,-72.0000000000054,-634.9999999999909,540.9999999999968,304.00000000000205,104.00000000000409,-31.999999999998696,,-432.99999999998164
2021.08.23,-85.00000000000173,-485.0000000000021,265.99999999998846,194.99999999999318,-473.99999999999665,-461.99999999999574,359.0000000000204,209.00000000001472,361.99999999999477,81.9999999999932,-854.9999999999898,-56.99999999999594,119.00000000000244,123.00000000000644,10.999999999983245,-685.9999999999928,614.0000000000043,381.0000000000002,68.99999999999685,-57.00000000000705,,-370.9999999999834
2021.08.23,-97.00000000000264,-529.0000000000017,232.99999999999432,234.99999999999943,-537.0000000000097,-429.99999999999704,392.00000000001455,169.00000000001913,361.0000000000042,13.999999999991797,-966.9999999999845,-87.99999999999919,198.99999999999363,99.00000000000463,0.0,-769.999999999996,596.0000000000036,390.00000000000057,-4.000000000004,-82.00000000000429,,-815.9999999999732
2021.08.23,-101.00000000000664,-489.0000000000061,182.99999999999983,225.9999999999991,-490.999999999997,-414.9999999999987,322.00000000000006,140.0000000000068,349.9999999999943,34.99999999999615,-923.0000000000018,-117.00000000001154,202.9999999999976,39.999999999995595,-12.000000000012001,-739.9999999999949,540.0000000000063,355.000000000004,7.0000000000014495,-92.99999999999864,,-980.0000000000264
2021.08.23,-73.00000000000084,-429.00000000001273,175.99999999999838,226.99999999998965,-490.999999999997,-411.0000000000058,113.00000000000753,34.000000000000696,396.99999999999136,62.99999999999084,-831.9999999999936,-158.99999999999804,185.99999999999727,-9.999999999998899,-122.00000000002208,-727.0000000000039,504.99999999999545,306.0000000000116,-6.0000000000060005,-126.99999999999933,,-1380.0000000000555
2021.08.23,-4.999999999999449,-445.0000000000065,163.9999999999864,151.9999999999868,-523.9999999999911,-444.9999999999954,5.000000000010552,-37.99999999998249,489.9999999999949,117.99999999999588,-766.9999999999959,-219.99999999999798,114.99999999999844,-51.000000000001044,-143.00000000000423,-707.9999999999984,498.9999999999952,288.0000000000109,5.999999999994898,-121.00000000000443,,-1630.0000000000032
2021.08.23,48.99999999999905,-504.0000000000156,309.0000000000037,208.99999999998897,-651.0000000000016,-480.99999999999807,69.00000000000794,8.000000000008,564.9999999999977,102.99999999999754,-949.9999999999886,-307.99999999999716,65.99999999998829,11.00000000000545,-47.00000000001925,-856.9999999999993,599.9999999999943,389.00000000001,-16.0000000000049,-131.99999999999878,,-1568.0000000000227
