date,USDCHF,GBPUSD,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.05.11,99.00000000000463,-306.9999999999906,-445.0000000000065,122.99999999999045,445.99999999999085,-69.00000000000794,-180.99999999998673,-178.99999999999582,317.9999999999961,-110.99999999999,-361.99999999999477,-344.00000000001097,-758.9999999999985,-51.9999999999925,-158.99999999999181,460.00000000000796,-60.00000000000449,430.00000000000813,475.0000000000032,,-676.9999999999695
2015.05.11,107.00000000000153,-310.9999999999946,-487.0000000000152,152.9999999999916,489.99999999999045,12.999999999996348,-178.99999999999582,-126.0000000000039,380.999999999998,-81.99999999999363,-381.9999999999766,-224.000000000002,-936.0000000000035,-68.9999999999884,-137.00000000000045,490.99999999999966,-2.000000000002,430.00000000000813,556.0000000000009,,-313.9999999999893
2015.05.11,175.99999999999838,-428.00000000000614,-637.0000000000209,186.9999999999976,622.0000000000003,48.000000000003595,-188.9999999999947,-190.99999999999673,422.9999999999956,-126.00000000000477,-506.9999999999766,-289.0000000000059,-985.999999999998,-96.9999999999942,-243.99999999999977,634.0000000000003,-79.00000000000685,564.000000000009,578.0000000000118,,-540.9999999999873
2015.05.11,262.00000000000665,-438.9999999999894,-673.0000000000125,160.99999999998715,645.999999999991,87.99999999999919,-197.00000000000273,-185.99999999999727,414.9999999999987,-197.00000000000273,-576.9999999999982,-327.99999999999494,-878.000000000001,-144.99999999999602,-286.00000000000136,671.999999999997,-97.00000000000264,544.0,524.9999999999977,,-690.0000000000211
2015.05.11,255.00000000000523,-367.0000000000062,-597.0000000000031,163.99999999998727,649.999999999995,127.00000000001043,-184.99999999999073,-143.9999999999997,431.0000000000036,-158.99999999999181,-530.0000000000011,-246.00000000001288,-858.9999999999875,-159.9999999999966,-271.99999999999136,692.0000000000073,-31.999999999998696,541.0000000000026,602.0000000000136,,-88.99999999995464
2015.05.11,207.99999999999707,-348.9999999999993,-568.000000000013,167.99999999999216,641.9999999999982,38.0000000000047,-200.00000000000017,-156.99999999999602,439.99999999999596,-131.00000000000023,-503.9999999999907,-211.00000000000563,-842.9999999999937,-155.9999999999917,-256.9999999999908,651.0000000000105,-18.0000000000069,525.0000000000088,573.0000000000013,,-148.99999999998
2015.05.11,145.00000000000622,-383.0,-626.0000000000155,194.99999999999318,644.0000000000001,-19.999999999997797,-221.99999999998886,-175.00000000000293,459.99999999999375,-96.00000000000364,-479.99999999998977,-276.00000000000955,-879.9999999999919,-98.99999999998954,-161.99999999999193,627.0000000000095,2.999999999997449,537.0000000000097,635.0000000000077,,-172.99999999996373
2015.05.11,214.99999999999852,-428.00000000000614,-656.0000000000122,226.99999999998965,670.9999999999993,41.000000000002146,-224.000000000002,-173.9999999999964,468.00000000000176,-104.99999999998977,-486.99999999999477,-259.0000000000092,-1005.9999999999958,-119.99999999999034,-207.9999999999984,646.0000000000008,-13.00000000000745,552.0000000000081,656.0000000000122,,-203.99999999999045
2015.05.11,60.00000000000449,-426.9999999999996,-596.0000000000188,194.99999999999318,567.9999999999907,-116.00000000000499,-251.99999999998556,-197.99999999999818,470.00000000000375,-91.00000000000819,-430.9999999999832,-200.00000000000017,-1105.9999999999848,-137.99999999999102,-185.99999999999284,548.0000000000018,17.000000000000348,462.0000000000068,632.0000000000103,,-788.9999999999555
2015.05.11,-109.99999999999899,-309.0000000000037,-443.0000000000156,209.99999999999375,485.99999999999756,-316.99999999998954,-221.00000000000452,-187.9999999999993,434.9999999999965,-20.000000000010232,-298.9999999999782,-42.0000000000087,-1068.9999999999866,-113.99999999999011,-36.99999999999193,463.99999999999864,148.99999999999915,395.0000000000009,612.0000000000125,,-417.9999999999784
2015.05.11,-70.0000000000034,-425.0000000000087,-385.00000000001313,211.9999999999891,471.99999999999466,-251.00000000000122,-161.99999999999548,-172.00000000000549,453.0000000000034,-64.99999999999773,-134.9999999999909,100.99999999999554,-1141.9999999999986,-128.99999999999068,-54.99999999999261,445.99999999999795,163.99999999999747,351.0000000000013,645.0000000000067,,-147.00000000001148
2015.05.11,9.999999999998899,-558.9999999999984,-482.00000000000466,248.99999999999523,641.9999999999982,-367.99999999999056,-331.999999999999,-268.99999999999704,546.000000000002,-258.99999999998613,-256.9999999999766,-48.000000000003595,-1181.999999999994,-129.99999999999545,-125.99999999999056,620.0000000000045,61.999999999995396,483.0000000000001,718.0000000000186,,-681.9999999999227
2015.05.11,-181.9999999999933,-358.9999999999982,-443.99999999999994,270.9999999999866,658.9999999999985,-468.00000000000176,-375.9999999999986,-399.0000000000049,656.000000000001,74.00000000001228,-208.99999999997476,-48.000000000003595,-1256.999999999997,-97.99999999999898,-113.99999999999011,594.9999999999989,32.999999999994145,531.0000000000036,718.0000000000186,,-416.9999999999475
2015.05.11,-170.99999999999892,-417.0000000000007,-468.00000000000176,222.99999999999898,636.9999999999986,-561.9999999999958,-414.9999999999876,-338.00000000000495,685.0000000000023,-121.00000000000932,-214.999999999975,7.0000000000014495,-1227.9999999999848,-157.99999999998704,-71.99999999998852,624.0000000000094,109.99999999999899,479.0000000000072,756.0000000000011,,-643.9999999999161
2015.05.11,-119.00000000000244,-554.9999999999944,-447.0000000000196,212.99999999999386,644.9999999999956,-628.0000000000064,-397.99999999998727,-311.00000000000574,670.9999999999993,-313.99999999999295,-265.99999999999113,103.99999999999298,-1173.0000000000018,-227.99999999999443,-119.99999999999034,630.0000000000097,173.9999999999964,420.00000000000927,744.0000000000114,,-957.9999999999784
2015.05.11,-49.99999999999449,-373.00000000000114,-531.0000000000148,227.99999999999443,644.9999999999956,-337.99999999999386,-404.9999999999887,-317.9999999999961,605.9999999999955,-39.99999999999204,-355.99999999999454,-14.000000000002899,-1103.9999999999939,-208.99999999998897,-135.99999999999568,628.0000000000001,122.99999999999534,454.00000000000995,678.0000000000008,,-511.99999999996555
2015.05.11,-71.99999999999429,-49.00000000001015,-475.0000000000032,169.9999999999875,660.9999999999894,-51.000000000001044,-383.99999999998437,-341.0000000000024,634.9999999999967,252.9999999999859,-376.9999999999811,-5.000000000010552,-1235.9999999999927,-244.99999999999034,-176.9999999999925,680.9999999999974,137.9999999999937,473.0000000000012,682.0000000000048,,280.99999999999415
2015.05.11,-61.999999999995396,15.00000000000945,-504.9999999999999,169.9999999999875,631.9999999999992,70.99999999999883,-402.9999999999978,-262.00000000000665,600.999999999996,306.99999999998795,-417.99999999997794,-117.00000000001154,-1056.9999999999968,-197.9999999999933,-99.99999999999432,649.0000000000009,136.99999999999824,450.00000000000597,737.0000000000099,,647.0000000000202
2015.05.11,-15.999999999993797,150.00000000000568,-592.0000000000148,187.99999999998818,655.9999999999899,252.99999999999213,-383.99999999998437,-224.9999999999974,497.99999999999847,564.9999999999977,-444.9999999999932,-293.99999999999426,-1042.9999999999939,-134.00000000000034,-100.99999999999909,659.9999999999966,48.99999999999905,571.0000000000103,768.9999999999975,,1125.0000000000045
2015.05.11,89.00000000000574,175.99999999999838,-617.0000000000009,209.99999999999375,633.9999999999901,483.0000000000112,-322.9999999999844,-111.00000000000554,417.99999999999613,575.9999999999934,-501.9999999999811,-416.00000000001637,-933.000000000006,-88.99999999999864,-77.99999999998875,625.0,58.99999999999794,601.000000000007,809.9999999999997,,1612.0000000000114
2015.05.11,123.00000000000644,312.00000000000114,-652.0000000000082,228.9999999999992,668.9999999999974,564.9999999999933,-312.9999999999855,-141.00000000000225,412.9999999999967,754.9999999999955,-522.9999999999961,-526.0000000000042,-1114.9999999999993,-15.999999999991132,-94.99999999999886,653.0000000000058,-92.00000000000318,653.0000000000035,807.0000000000022,,1706.0000000000123
2015.05.11,31.999999999998696,360.0000000000048,-655.0000000000056,209.99999999999375,674.9999999999923,537.9999999999941,-344.99999999999534,-126.0000000000039,529.0000000000017,778.9999999999964,-545.9999999999923,-632.0000000000103,-1049.9999999999955,109.00000000000887,4.0000000000048885,662.9999999999967,-64.0000000000085,798.0000000000098,879.0000000000075,,2157.999999999998
2015.05.11,170.00000000000347,531.9999999999991,-626.9999999999998,137.00000000000045,708.999999999993,907.9999999999977,-212.99999999999653,36.0000000000027,502.00000000000244,926.9999999999925,-554.9999999999784,-761.999999999996,-1100.9999999999964,82.00000000000784,-16.999999999995907,770.0000000000102,-140.0000000000068,828.0000000000065,1012.9999999999973,,3199.000000000043
2015.05.11,9.00000000000345,540.9999999999915,-607.0000000000019,149.99999999999147,791.9999999999927,905.0000000000002,-224.000000000002,-95.99999999999609,578.9999999999961,943.000000000012,-516.9999999999959,-737.9999999999942,-1627.0000000000007,216.00000000000819,-18.000000000000682,852.0000000000039,-164.00000000000858,1025.0000000000093,1046.0000000000136,,3067.0000000000223
2015.05.11,92.00000000000318,994.000000000006,-548.0000000000151,168.99999999999693,856.9999999999967,1194.0000000000061,-224.99999999998633,-70.0000000000034,697.9999999999986,1525.0000000000057,-448.99999999998386,-721.000000000016,-1678.9999999999861,234.99999999999943,-52.99999999999727,921.0000000000065,-197.00000000000273,1146.0000000000025,1229.9999999999977,,5119.000000000029
2015.05.11,33.000000000005244,1036.999999999999,-546.000000000002,216.99999999999875,893.9999999999948,1153.000000000004,-238.0000000000049,-78.99999999999574,692.9999999999992,1603.0000000000086,-376.9999999999811,-717.9999999999964,-1778.9999999999973,250.0,14.000000000010004,933.9999999999975,-182.00000000000438,1142.0000000000098,1297.0000000000148,,5348.00000000006
2015.05.11,70.99999999999883,1086.9999999999936,-544.0000000000111,231.99999999999932,846.9999999999977,1249.9999999999955,-295.0000000000008,-48.000000000003595,700.0000000000006,1709.0000000000032,-373.9999999999952,-673.9999999999968,-1505.9999999999852,223.0000000000132,72.00000000000273,856.0000000000088,-47.00000000000814,1074.0000000000082,1268.0000000000025,,5901.000000000023
2015.05.11,157.00000000000713,1229.9999999999977,-695.0000000000011,300.9999999999877,968.9999999999976,1478.0000000000016,-241.00000000000233,-78.00000000000028,726.9999999999999,2013.0000000000052,-423.9999999999782,-551.9999999999969,-1601.9999999999923,126.00000000000477,40.00000000000625,969.9999999999989,-53.00000000000304,1086.000000000009,1270.0000000000155,,6722.000000000058
2015.05.11,255.00000000000523,1360.0000000000057,-676.0000000000099,378.9999999999907,1027.9999999999957,1743.0000000000057,-194.0000000000053,-67.00000000000594,770.9999999999994,2227.0000000000036,-341.99999999998454,-629.9999999999973,-1658.0000000000039,178.00000000001148,7.000000000005002,981.9999999999993,-187.00000000000384,1133.0000000000061,1259.00000000001,,7568.000000000028
2015.05.11,253.0000000000032,1279.9999999999923,-568.000000000013,370.9999999999951,1022.9999999999961,1673.0000000000134,-154.99999999999403,-58.000000000002494,753.0000000000036,2133.9999999999864,-250.99999999997635,-520.0000000000093,-1680.999999999999,214.00000000001285,39.00000000000148,987.000000000009,-126.99999999999933,1157.000000000008,1304.0000000000164,,7828.0000000000455
2015.05.11,277.000000000005,1327.0000000000116,-546.000000000002,352.99999999999443,968.9999999999976,1693.0000000000111,-78.99999999998464,7.9999999999968985,687.0000000000043,2175.9999999999877,-251.99999999998113,-568.9999999999973,-1669.9999999999936,212.0000000000033,97.99999999999898,917.0000000000016,-75.00000000000284,1153.9999999999995,1307.999999999998,,7988.000000000049
2015.05.11,185.00000000000182,1459.9999999999945,-499.000000000005,321.9999999999885,916.99999999999,1690.999999999998,-82.00000000000429,46.00000000000159,697.9999999999986,2289.999999999992,-169.9999999999875,-516.0000000000053,-1651.9999999999868,279.0000000000106,175.00000000001137,892.0000000000101,-42.0000000000087,1143.0000000000052,1322.000000000001,,8459.000000000005
2015.05.11,185.00000000000182,1322.000000000001,-458.00000000000284,329.9999999999983,925.9999999999935,1610.0000000000002,-89.99999999999008,43.999999999999595,737.9999999999942,2157.000000000011,-152.9999999999916,-527.0000000000108,-1671.0000000000002,318.00000000001205,174.0000000000066,892.0000000000101,-62.000000000006494,1181.0000000000098,1334.000000000013,,8250.00000000005
2015.05.11,233.00000000000543,1269.9999999999934,-526.0000000000042,351.99999999998965,943.9999999999893,1612.0000000000134,-119.99999999998678,2.999999999997449,698.9999999999941,2138.0000000000055,-188.99999999999295,-608.0000000000085,-1627.0000000000007,285.0000000000108,159.00000000000603,862.000000000009,-70.99999999999883,1178.0000000000014,1314.9999999999995,,7909.000000000024
2015.05.11,192.00000000000327,1368.999999999998,-494.00000000001666,384.00000000000034,1012.9999999999973,1604.0000000000055,-174.99999999999181,-58.99999999999794,817.9999999999965,2269.0000000000055,-113.9999999999759,-453.99999999999886,-1763.0000000000034,292.0000000000016,132.000000000005,960.000000000008,-86.0000000000083,1195.0000000000016,1322.000000000001,,8405.00000000003
2015.05.11,212.00000000000108,1385.9999999999984,-501.0000000000181,422.9999999999876,1073.9999999999973,1666.0000000000118,-150.00000000000568,-95.00000000000064,836.0000000000034,2332.999999999998,-134.9999999999909,-398.00000000000944,-1888.0000000000007,206.00000000000307,47.000000000011255,995.0000000000045,-85.00000000000173,1226.0000000000048,1343.0000000000052,,8494.999999999998
2015.05.11,246.99999999999721,1337.0000000000105,-504.9999999999999,425.9999999999877,1035.9999999999925,1665.0000000000055,-119.99999999998678,-72.0000000000054,800.9999999999961,2283.999999999992,-137.9999999999768,-419.0000000000138,-1869.9999999999939,209.00000000000318,51.00000000000193,974.0000000000038,-125.00000000000844,1194.0000000000061,1282.0000000000055,,8257.000000000018
2015.05.11,235.00000000000742,1327.0000000000116,-485.0000000000021,390.99999999999113,1068.9999999999977,1621.0000000000057,-134.99999999999625,-114.99999999999844,844.0000000000003,2235.0000000000136,-135.99999999999568,-445.0000000000065,-1966.9999999999854,212.0000000000033,-13.999999999995794,989.0000000000043,-197.00000000000273,1249.0,1278.0000000000014,,7956.000000000055
2015.05.12,221.99999999999997,1344.0000000000118,-461.0000000000003,395.9999999999866,1092.9999999999995,1666.0000000000118,-113.99999999999189,-131.00000000000333,890.0000000000019,2237.9999999999995,-128.99999999999068,-422.00000000001125,-1941.9999999999993,223.0000000000132,-12.999999999991019,1019.0000000000055,-202.0000000000022,1288.0000000000002,1295.0000000000018,,8260.000000000044
2015.05.12,251.00000000000122,1337.0000000000105,-494.00000000001666,421.99999999999704,1078.9999999999966,1676.000000000011,-116.99999999998934,-100.00000000000009,844.9999999999958,2282.9999999999873,-115.99999999998545,-463.9999999999977,-1760.9999999999905,294.00000000001114,45.000000000001705,1008.0000000000098,-186.00000000000838,1269.000000000009,1279.000000000008,,8550.000000000051
2015.05.12,238.0000000000049,1305.0000000000007,-497.0000000000141,416.9999999999874,1086.9999999999936,1601.000000000008,-124.99999999999733,-112.99999999999643,868.9999999999975,2234.000000000009,-131.00000000000023,-451.0000000000014,-1827.000000000001,287.00000000000614,34.000000000006025,1025.0000000000057,-187.9999999999993,1286.0000000000093,1283.0000000000118,,8334.00000000003
2015.05.12,241.00000000000233,1225.0000000000093,-521.0000000000159,433.9999999999975,1092.9999999999995,1549.0000000000005,-133.99999999998968,-134.99999999999625,868.000000000002,2191.0000000000027,-131.00000000000023,-480.00000000001376,-1871.0000000000005,309.0000000000117,-1.9999999999953388,1020.0000000000102,-216.0000000000051,1291.0000000000089,1272.0000000000064,,8003.000000000035
2015.05.12,275.99999999999847,1238.0000000000057,-549.0000000000217,433.9999999999975,1104.9999999999893,1618.9999999999927,-129.00000000000134,-119.00000000000244,865.0000000000047,2201.999999999998,-155.9999999999775,-513.0000000000078,-1889.9999999999916,282.0000000000107,-3.0000000000001137,1034.9999999999966,-214.99999999999852,1289.0000000000068,1334.000000000013,,8105.000000000013
2015.05.12,287.9999999999994,1210.0,-617.0000000000009,430.9999999999974,1073.9999999999973,1615.000000000011,-140.99999999999113,-39.999999999995595,800.9999999999961,2131.0,-252.9999999999859,-591.0000000000082,-1868.9999999999873,298.0000000000018,94.0000000000083,996.0000000000093,-140.0000000000068,1257.0000000000082,1372.0000000000177,,7916.000000000071
2015.05.12,265.0000000000041,1249.0000000000111,-569.0000000000194,418.99999999999693,1113.9999999999927,1612.0000000000134,-130.99999999999224,-43.00000000000415,849.9999999999952,2177.9999999999973,-201.99999999999818,-554.00000000001,-1841.9999999999882,300.00000000001137,73.0000000000075,1043.9999999999968,-145.00000000000622,1314.000000000004,1364.0000000000095,,8296.000000000022
2015.05.12,265.99999999999955,1144.999999999996,-663.0000000000135,389.99999999998636,1081.999999999994,1615.9999999999952,-126.99999999998823,-48.000000000003595,848.0000000000043,2061.0000000000073,-311.9999999999834,-561.9999999999958,-1875.0000000000045,236.0000000000042,-3.0000000000001137,1033.0000000000014,-152.00000000000767,1275.0000000000039,1411.0000000000066,,7621.000000000002
2015.05.12,299.00000000000483,1156.0000000000014,-643.0000000000158,381.9999999999908,1093.999999999995,1573.0000000000023,-197.00000000000273,-87.99999999999919,822.9999999999959,2058.9999999999973,-282.99999999998704,-543.0000000000045,-1849.9999999999961,233.0000000000041,-0.999999999990564,1040.9999999999968,-147.00000000000824,1257.0000000000082,1327.0000000000116,,7492.000000000005
2015.05.12,287.9999999999994,1167.9999999999914,-639.0000000000118,449.99999999998863,1054.9999999999948,1600.0000000000014,-167.9999999999904,-75.9999999999983,795.9999999999967,2149.000000000001,-250.0,-548.0000000000151,-1673.9999999999977,261.0000000000099,68.00000000001205,948.9999999999981,-90.0000000000012,1208.000000000009,1367.000000000007,,7913.999999999995
2015.05.12,261.0000000000001,1200.0000000000011,-552.0000000000191,469.99999999999886,940.9999999999918,1540.9999999999923,-147.99999999999258,56.0000000000005,720.9999999999939,2193.000000000012,-138.99999999998158,-507.9999999999973,-1624.9999999999875,326.0000000000076,255.00000000000966,805.9999999999974,31.999999999998696,1099.0000000000055,1383.000000000001,,8312.000000000033
2015.05.12,156.00000000000057,1218.9999999999923,-522.0000000000002,468.9999999999941,846.9999999999977,1459.9999999999945,-147.99999999999258,68.00000000000139,675.0000000000034,2218.999999999994,-89.99999999997499,-517.0000000000119,-1532.0,378.0000000000001,337.0000000000033,689.9999999999977,39.999999999995595,1047.000000000009,1305.0000000000007,,8101.0000000000055
2015.05.12,190.00000000000128,1219.9999999999989,-433.0000000000167,481.9999999999993,916.99999999999,1473.0000000000132,-122.99999999998423,43.999999999999595,734.0000000000014,2229.99999999999,25.000000000005684,-449.9999999999948,-1723.9999999999923,388.00000000000523,318.00000000001205,765.0000000000006,22.999999999995246,1102.000000000003,1324.9999999999984,,8506.000000000025
2015.05.12,200.00000000000017,1164.0000000000095,-474.0000000000189,466.99999999999875,983.999999999996,1452.9999999999932,-134.99999999999625,26.999999999999247,781.9999999999939,2152.999999999992,-36.99999999997772,-466.9999999999952,-1749.0000000000005,375.0,280.00000000000114,859.0000000000089,-2.000000000002,1192.9999999999995,1398.0000000000105,,8471.000000000011
2015.05.12,194.0000000000053,1200.0000000000011,-455.0000000000054,472.999999999999,934.9999999999969,1451.0000000000023,-107.99999999999699,80.99999999999774,756.9999999999966,2183.9999999999973,3.0000000000143245,-479.0000000000072,-1656.9999999999973,380.00000000000966,338.99999999999864,802.9999999999973,39.00000000000014,1119.0000000000034,1384.0000000000075,,8643.000000000022
2015.05.12,143.9999999999997,1211.999999999991,-395.000000000012,472.999999999999,829.9999999999974,1418.0000000000082,-112.000000000001,93.99999999999409,693.9999999999947,2198.0000000000073,47.000000000025466,-407.0000000000018,-1636.9999999999995,384.00000000000034,371.9999999999999,679.000000000002,96.99999999999153,1041.000000000003,1368.999999999998,,8500.999999999996
2015.05.12,63.99999999999739,1266.0000000000116,-295.0000000000008,485.99999999999,824.999999999998,1357.0000000000082,-56.99999999999594,156.00000000000057,731.9999999999993,2306.000000000012,194.00000000001683,-320.00000000000915,-1814.9999999999889,441.0000000000025,525.0000000000057,647.0000000000056,201.99999999999108,1051.0000000000018,1505.0000000000007,,9270.000000000045
2015.05.12,140.0000000000068,1211.999999999991,-287.000000000015,519.999999999996,866.9999999999956,1404.0000000000052,-31.999999999987594,156.99999999999602,712.0000000000015,2289.999999999992,257.000000000005,-259.0000000000092,-1758.9999999999995,432.00000000000216,546.0000000000065,653.0000000000058,220.99999999999343,1039.0000000000011,1453.9999999999998,,9566.999999999984
2015.05.12,36.999999999998145,1210.0,-337.0000000000095,474.9999999999943,886.9999999999934,1249.0000000000111,-60.99999999999994,87.00000000000374,741.0000000000027,2247.9999999999905,190.00000000002615,-297.9999999999983,-1943.9999999999902,337.0000000000033,501.0000000000048,727.0000000000039,195.9999999999962,1023.0000000000073,1486.0000000000095,,8754.000000000047
2015.05.12,-90.0000000000012,1205.999999999996,-186.0000000000195,384.00000000000034,856.9999999999967,1090.0000000000132,-143.00000000000423,70.0000000000034,836.0000000000034,2145.00000000001,222.0000000000084,-168.99999999999693,-2024.0000000000036,337.0000000000033,557.0000000000022,766.0000000000053,295.99999999999625,1039.0000000000011,1568.0000000000139,,8761.000000000027
2015.05.12,-300.99999999999574,1197.0000000000036,-243.99999999999977,250.99999999999056,811.9999999999905,834.0000000000014,-146.00000000000168,-38.0000000000047,839.9999999999964,2076.999999999998,161.00000000000136,-263.99999999999756,-2286.9999999999945,315.00000000001194,500.0,783.0000000000013,224.9999999999974,1082.0000000000052,1583.0000000000011,,7380.000000000005
2015.05.12,-343.9999999999999,1086.000000000009,127.99999999999478,276.9999999999868,810.9999999999951,504.9999999999999,-76.99999999999375,-150.00000000000568,920.9999999999941,1832.9999999999984,500.0,75.99999999998718,-2363.999999999988,349.00000000000375,490.0000000000091,769.0000000000055,193.99999999999417,1067.0000000000068,1568.0000000000139,,7639.000000000012
2015.05.12,-551.0000000000015,1080.9999999999986,253.99999999999866,322.9999999999933,900.9999999999962,339.0000000000004,-105.99999999998388,-245.0000000000063,1117.0000000000014,1842.000000000013,675.0000000000114,211.00000000000563,-2814.0000000000055,351.0000000000133,463.0000000000081,835.000000000008,173.9999999999964,1182.0000000000052,1590.0000000000025,,7622.0000000000555
2015.05.12,-761.999999999996,1252.999999999993,415.99999999999415,351.99999999998965,837.9999999999943,418.9999999999916,-265.99999999998846,-326.0000000000041,1256.999999999997,2164.999999999992,916.0000000000252,304.9999999999997,-2810.999999999986,504.0000000000049,618.9999999999998,769.0000000000055,195.00000000000074,1238.0000000000057,1740.0000000000082,,8821.00000000003
2015.05.12,-910.9999999999951,1838.0000000000064,485.99999999998647,288.99999999998727,782.9999999999893,625.0000000000089,-402.9999999999978,-404.99999999999983,1319.0000000000034,2758.9999999999864,945.999999999998,270.99999999999903,-2805.9999999999973,542.0000000000016,668.0000000000064,753.0000000000001,224.9999999999974,1235.0000000000084,1704.0000000000166,,9918.000000000005
2015.05.12,-1035.9999999999925,2180.000000000004,614.9999999999877,262.999999999991,744.0000000000002,564.9999999999933,-438.9999999999894,-431.0000000000036,1405.0000000000007,3116.99999999999,1070.0000000000216,373.99999999998545,-3045.999999999993,458.0000000000126,684.0000000000117,730.000000000004,253.99999999999866,1228.0000000000068,1738.0000000000173,,10473.000000000047
2015.05.12,-997.9999999999989,2235.9999999999936,563.9999999999867,173.99999999999238,512.9999999999968,604.0000000000045,-439.99999999999596,-300.0000000000003,1192.000000000004,2996.000000000009,927.0000000000209,242.99999999999324,-2585.9999999999995,531.0000000000059,856.9999999999993,500.0,388.9999999999949,1019.0000000000032,1724.0000000000143,,10145.000000000024
2015.05.12,-927.9999999999955,2225.0000000000105,504.9999999999999,215.99999999999397,545.9999999999909,814.0000000000036,-422.9999999999956,-156.00000000000057,1180.9999999999986,3085.000000000008,910.000000000025,79.99999999999119,-2299.999999999991,603.0000000000086,919.0000000000111,506.0000000000002,368.9999999999971,1041.000000000003,1773.0000000000023,,10966.000000000062
2015.05.12,-810.9999999999951,2164.0000000000105,375.9999999999986,241.99999999999022,658.9999999999985,822.0000000000116,-380.00000000000256,-151.00000000000114,1168.9999999999977,3026.999999999987,780.0000000000011,-127.00000000001043,-2299.999999999991,650.0000000000057,900.0000000000057,621.0000000000093,307.0000000000017,1206.000000000007,1842.0000000000102,,10996.000000000035
