date,USDCAD,EURGBP,GBPCAD,GBPAUD,EURJPY,AUDJPY,empty,sum
2021.09.13,-1.0000000000065512,0.0,-261.0000000000001,-470.9999999999992,-197.99999999997908,-138.9999999999958,,-1069.999999999981
2021.09.13,-41.000000000002146,92.99999999999864,-317.9999999999961,-554.00000000001,-64.99999999999773,-76.99999999999818,,-962.0000000000055
2021.09.13,3.999999999981796,109.00000000000354,-245.99999999999068,-452.00000000000796,-85.99999999998431,-222.99999999999898,,-893.9999999999966
2021.09.13,17.000000000000348,131.99999999999878,-238.0000000000049,-250.00000000001688,-60.99999999997863,-243.99999999999977,,-644.000000000001
2021.09.13,8.999999999992347,126.99999999999933,-248.00000000000378,-251.00000000000122,-54.9999999999784,-241.99999999999022,,-659.9999999999819
2021.09.13,-26.999999999999247,121.00000000000443,-234.00000000000088,-280.9999999999979,-96.99999999997999,-256.9999999999908,,-774.9999999999644
2021.09.13,-43.00000000001525,121.99999999999989,-243.99999999999977,-326.0000000000041,-126.00000000000477,-292.0000000000016,,-909.0000000000256
2021.09.13,17.000000000000348,105.99999999999498,-243.99999999999977,-361.0000000000113,-97.99999999998477,-274.9999999999915,,-854.9999999999919
2021.09.13,-7.0000000000014495,109.00000000000354,-207.00000000000162,-361.0000000000113,-87.99999999999386,-253.99999999999068,,-807.9999999999955
2021.09.13,17.000000000000348,121.99999999999989,-238.0000000000049,-327.00000000001063,-54.000000000002046,-236.99999999999477,,-717.000000000012
2021.09.13,15.999999999993797,109.00000000000354,-268.0000000000016,-377.0000000000051,-66.0000000000025,-209.00000000000318,,-795.000000000015
2021.09.13,-41.000000000002146,78.99999999999574,-161.99999999999548,-383.0,-60.99999999997863,-221.9999999999942,,-789.9999999999746
2021.09.13,-143.00000000000423,53.00000000000304,-177.99999999998929,-421.0000000000047,-51.9999999999925,-230.99999999999454,,-971.9999999999823
2021.09.13,-137.00000000000932,51.000000000001044,-147.00000000000824,-536.0000000000032,-66.0000000000025,-222.99999999999898,,-1058.0000000000211
2021.09.13,-77.00000000001594,75.00000000000284,-154.99999999999403,-551.9999999999969,-72.00000000000273,-183.9999999999975,,-965.0000000000043
2021.09.13,-63.000000000013046,78.00000000000028,-133.00000000000534,-641.0000000000027,-20.999999999986585,-171.99999999999704,,-952.0000000000044
2021.09.13,45.99999999999049,97.00000000000264,-137.00000000000932,-699.0000000000052,13.00000000000523,-79.9999999999983,,-760.0000000000144
2021.09.13,-66.00000000001049,90.0000000000012,-60.99999999999994,-635.0000000000077,-38.99999999998727,-137.99999999999102,,-848.9999999999952
2021.09.13,-133.00000000000534,51.000000000001044,66.00000000001049,-609.0000000000151,-90.99999999997976,-192.99999999999784,,-908.9999999999865
2021.09.13,-192.99999999999872,46.999999999997044,161.00000000001114,-467.0000000000174,-49.99999999998295,-274.9999999999915,,-776.9999999999824
2021.09.13,-59.000000000009045,95.99999999999609,126.0000000000039,-284.00000000001756,-42.999999999977945,-295.99999999999227,,-459.9999999999968
2021.09.13,-85.00000000000173,73.99999999999629,106.00000000000608,-174.00000000000747,-40.99999999999682,-352.00000000000387,,-472.0000000000075
2021.09.13,-117.00000000001154,70.99999999999883,120.99999999999334,-104.99999999999955,-66.0000000000025,-378.0000000000001,,-474.00000000002154
2021.09.13,-100.0000000000112,93.99999999999409,211.00000000000563,-72.0000000000054,-98.99999999998954,-371.9999999999999,,-338.0000000000063
2021.09.13,-133.00000000000534,68.99999999999685,170.00000000000347,-204.00000000000418,-115.99999999998545,-357.9999999999899,,-571.9999999999845
2021.09.13,-161.00000000001114,82.99999999999974,154.99999999999403,-207.00000000000162,-84.00000000000318,-328.9999999999935,,-543.0000000000157
2021.09.13,-174.00000000000747,31.999999999998696,109.00000000000354,-273.9999999999965,-105.99999999999454,-352.00000000000387,,-765.0000000000001
2021.09.13,-106.00000000000608,-60.00000000000449,-80.99999999999774,-511.000000000017,-39.99999999999204,-316.0000000000025,,-1114.0000000000198
2021.09.13,-47.00000000001925,-56.0000000000005,-31.000000000003247,-477.0000000000163,55.00000000000682,-250.99999999999056,,-807.0000000000231
2021.09.13,-33.00000000001635,-51.000000000001044,-79.00000000000685,-462.0000000000068,85.00000000000796,-234.99999999999943,,-775.0000000000225
2021.09.13,-79.00000000000685,-109.99999999999899,-158.99999999999804,-507.000000000013,66.0000000000025,-280.00000000000114,,-1069.0000000000155
2021.09.13,-194.0000000000053,-65.99999999999939,-133.99999999998968,-385.00000000001313,33.00000000001546,-375.0,,-1120.999999999992
2021.09.13,-303.0000000000088,-58.99999999999794,56.99999999999594,-215.00000000000963,-31.999999999982265,-418.99999999999693,,-970.9999999999997
2021.09.13,-319.0000000000026,-31.999999999998696,25.00000000000835,-320.00000000000915,-24.00000000000091,-399.0000000000009,,-1069.0000000000039
2021.09.13,-329.00000000000153,37.99999999999359,68.00000000000139,-373.00000000000114,-56.99999999998795,-319.9999999999932,,-972.9999999999889
2021.09.13,-295.0000000000008,48.99999999999905,-11.999999999989797,-229.99999999999687,-96.00000000000364,-346.9999999999942,,-930.9999999999862
2021.09.13,-323.0000000000066,51.000000000001044,-5.000000000010552,-267.0000000000172,-150.99999999998204,-360.99999999999,,-1056.0000000000055
2021.09.13,-422.00000000001125,78.99999999999574,150.00000000000568,-191.00000000000784,-205.99999999998886,-396.99999999999136,,-986.999999999998
2021.09.13,-392.9999999999989,75.00000000000284,93.99999999999409,-236.99999999999832,-114.00000000000432,-331.99999999999363,,-906.9999999999983
2021.09.13,-287.000000000015,87.99999999999919,5.999999999994898,-287.000000000015,-152.9999999999916,-340.999999999994,,-974.0000000000215
2021.09.13,-178.00000000001148,117.00000000000044,24.000000000001798,-253.00000000001432,-181.99999999998795,-316.99999999999307,,-789.0000000000045
2021.09.13,-156.00000000000057,104.00000000000409,1.999999999990898,-330.0000000000081,-141.9999999999959,-283.00000000000125,,-805.0000000000108
2021.09.13,-152.0000000000188,99.00000000000463,-85.00000000000173,-394.00000000000546,-121.99999999998568,-265.99999999999113,,-919.9999999999982
2021.09.13,-158.0000000000137,114.00000000000298,-87.99999999999919,-407.0000000000018,-121.99999999998568,-268.99999999999125,,-929.9999999999886
2021.09.13,-197.00000000000273,119.00000000000244,15.999999999993797,-357.00000000000733,-147.99999999999613,-277.9999999999916,,-845.0000000000016
2021.09.13,-260.0000000000158,121.99999999999989,93.99999999999409,-287.000000000015,-159.9999999999966,-334.99999999999375,,-826.0000000000272
2021.09.13,-331.0000000000146,121.99999999999989,171.99999999999437,-187.00000000000384,-185.99999999997863,-353.9999999999992,,-764.000000000002
2021.09.13,-389.0000000000171,100.00000000000009,262.999999999991,-191.00000000000784,-195.99999999999795,-387.999999999991,,-801.0000000000229
2021.09.14,-402.9999999999978,56.99999999999594,259.0000000000092,-181.00000000000892,-176.9999999999925,-316.0000000000025,,-760.9999999999966
2021.09.14,-407.0000000000018,85.00000000000173,266.999999999995,-136.00000000000279,-187.99999999998818,-361.99999999999477,,-740.9999999999909
2021.09.14,-360.0000000000048,114.00000000000298,239.00000000001143,-141.00000000001333,-193.9999999999884,-370.9999999999951,,-712.9999999999873
2021.09.14,-348.00000000001495,110.99999999999443,248.00000000000378,-150.00000000000568,-215.0000000000034,-373.9999999999952,,-728.000000000021
2021.09.14,-348.9999999999993,119.00000000000244,236.99999999999832,-198.00000000000927,-213.99999999999864,-375.99999999999056,,-780.999999999997
2021.09.14,-346.0000000000019,117.99999999999588,246.99999999999721,-223.00000000001762,-177.99999999999727,-341.99999999999875,,-724.0000000000224
2021.09.14,-334.00000000001205,102.99999999999754,191.00000000000784,-363.0000000000022,-163.99999999998727,-316.0000000000025,,-882.9999999999986
2021.09.14,-385.99999999999744,92.99999999999864,201.99999999999108,-322.00000000000006,-201.99999999999818,-349.9999999999943,,-965.0000000000002
2021.09.14,-402.0000000000135,87.00000000000374,202.9999999999976,-350.00000000000585,-278.99999999999636,-432.00000000000216,,-1173.0000000000164
2021.09.14,-395.000000000012,82.00000000000429,164.00000000000858,-385.00000000001313,-268.99999999997704,-418.99999999999693,,-1221.9999999999864
2021.09.14,-363.0000000000022,97.9999999999981,161.99999999999548,-398.00000000000944,-326.9999999999982,-411.9999999999919,,-1240.0000000000082
2021.09.14,-379.0000000000182,107.00000000000153,140.0000000000068,-307.99999999999716,-337.99999999999386,-435.99999999999284,,-1213.9999999999936
2021.09.14,-340.00000000000693,110.99999999999443,96.99999999999153,-583.0000000000002,-346.99999999998,-411.9999999999919,,-1473.9999999999932
2021.09.14,-334.00000000001205,119.00000000000244,106.00000000000608,-723.0000000000069,-314.9999999999977,-290.9999999999968,,-1438.000000000005
2021.09.14,-314.00000000001427,107.00000000000153,87.99999999999919,-770.000000000004,-324.99999999998863,-234.99999999999943,,-1449.0000000000055
2021.09.14,-380.00000000000256,114.99999999999844,123.99999999999079,-856.0000000000123,-322.00000000000273,-212.0000000000033,,-1531.0000000000314
2021.09.14,-338.0000000000161,107.99999999999699,120.99999999999334,-899.0000000000053,-308.9999999999975,-161.00000000000136,,-1478.00000000003
2021.09.14,-307.00000000001285,107.99999999999699,102.00000000000209,-1011.0000000000064,-305.9999999999832,-113.99999999999011,,-1527.9999999999936
