date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2018.01.29,-100.00000000000009,-120.00000000000898,0.0,-33.00000000000125,0.0,-148.99999999999915,-172.00000000001125,-9.999999999998899,-126.99999999999933,-4.999999999999449,-84.00000000000318,-140.99999999999113,-72.00000000000273,-32.999999999994145,-63.000000000013046,-59.99999999998806,-107.99999999998988,0.0,-112.000000000001,,-1389.0000000000014
2018.01.29,-34.000000000000696,-77.00000000001594,53.999999999998494,-72.99999999999329,39.00000000000014,-45.99999999999049,-84.00000000000318,0.0,-63.99999999999739,29.999999999996696,-81.99999999999363,-209.9999999999991,-168.99999999998272,85.00000000000173,-25.00000000000835,-31.999999999996476,-128.99999999999068,131.99999999999878,-121.99999999999989,,-806.999999999976
2018.01.29,12.999999999996348,34.000000000000696,22.0000000000109,-60.000000000002274,27.999999999994696,-97.9999999999981,-44.00000000001114,65.99999999999939,-16.0000000000049,58.99999999999794,-4.9999999999954525,-310.9999999999946,-137.00000000000045,92.00000000000318,-2.0000000000131024,-51.9999999999925,-80.99999999998886,128.99999999999022,-65.00000000000395,,-428.00000000001194
2018.01.29,-2.999999999997449,43.999999999999595,-53.999999999998494,-103.9999999999992,94.99999999998954,-104.99999999999955,9.000000000000341,148.0000000000037,46.00000000000159,40.00000000000669,0.0,-190.99999999998562,-74.99999999998863,80.00000000001339,192.99999999999872,-44.999999999987494,-110.99999999999,164.99999999999292,0.9999999999843467,,133.0000000000444
2018.01.29,2.999999999997449,-45.000000000006146,-61.99999999998429,-185.99999999999284,117.99999999999588,-129.00000000000134,-117.00000000000443,152.00000000000767,65.00000000000395,-9.00000000000345,-242.999999999995,-119.99999999998678,-199.99999999998863,70.99999999999883,31.999999999987594,-45.99999999999227,-112.99999999999955,170.99999999999892,-111.00000000001664,,-768.9999999999809
2018.01.29,12.000000000000899,103.99999999999298,-61.99999999998429,-141.9999999999959,111.99999999998988,-154.99999999999403,-39.00000000000148,157.00000000000713,60.99999999999994,40.00000000000669,-24.00000000000091,-201.99999999999108,-103.999999999985,68.00000000000139,-29.00000000001235,-62.99999999998818,-143.99999999999125,170.99999999999892,-154.0000000000097,,-392.99999999995634
2018.01.29,72.0000000000054,-144.0000000000108,38.0000000000047,-54.000000000002046,-59.000000000009045,-184.00000000000637,-94.0000000000083,162.0000000000066,53.00000000000304,109.99999999999899,57.999999999992724,-322.00000000000006,-150.00000000000568,16.000000000016,-236.00000000001398,-44.999999999987494,-103.9999999999992,129.9999999999968,-274.00000000001864,,-1027.0000000000373
2018.01.29,231.0000000000034,-130.0000000000079,192.00000000001438,61.00000000000705,-106.00000000000608,-184.99999999999073,-115.0000000000091,189.00000000000583,36.999999999998145,112.000000000001,63.99999999999295,-411.0000000000058,-126.99999999998113,43.999999999999595,-259.0000000000092,-18.999999999991246,-58.9999999999975,95.99999999999609,-246.99999999999721,,-631.9999999999775
2018.01.29,277.000000000005,-278.00000000000045,253.99999999999866,120.00000000000455,-196.00000000000728,-252.99999999999213,-150.00000000000568,209.9999999999991,44.99999999999504,90.0000000000012,68.9999999999884,-458.00000000000284,-150.99999999998204,12.000000000012001,-207.00000000000162,-60.99999999999284,-43.99999999999693,54.999999999993946,-175.00000000001404,,-840.999999999998
2018.01.29,333.0000000000055,-272.00000000000557,243.00000000001543,149.0000000000009,-157.00000000000713,-248.00000000000378,-157.0000000000107,263.0000000000021,71.99999999999429,70.99999999999883,21.99999999999136,-344.99999999999534,-96.99999999997999,4.000000000004,-89.00000000000574,-74.99999999998863,-35.99999999998715,43.999999999999595,-92.00000000000318,,-366.99999999997516
2018.01.29,307.0000000000017,-173.00000000000094,196.0000000000184,112.99999999999955,-113.00000000000753,-262.999999999991,-159.00000000000603,247.00000000000833,58.000000000002494,67.00000000000594,31.00000000000591,-418.9999999999916,-79.99999999998408,57.00000000001815,-168.99999999999693,-27.999999999991587,-10.99999999999568,60.99999999999994,-141.00000000001333,,-418.9999999999184
2018.01.29,185.99999999999727,-80.99999999999774,62.000000000006494,-27.000000000001023,-91.00000000000774,-263.99999999999756,-180.00000000000682,182.00000000000438,-24.999999999997247,78.00000000000028,8.99999999998613,-547.999999999993,-123.99999999999523,99.00000000000463,-214.00000000000307,-3.9999999999906777,35.0000000000108,32.999999999994145,-131.00000000001444,,-1005.0000000000003
2018.01.29,200.00000000000017,10.999999999983245,70.99999999999883,-6.999999999990791,-82.00000000000429,-252.99999999999213,-129.0000000000049,204.00000000000418,2.000000000002,82.00000000000429,58.9999999999975,-516.0000000000053,-74.99999999998863,162.00000000001768,-191.00000000000784,15.000000000000568,31.00000000000591,37.99999999999359,-80.99999999999774,,-458.9999999999837
2018.01.29,185.99999999999727,-33.00000000001635,40.0000000000178,-30.000000000001137,-41.000000000002146,-259.0000000000092,-142.00000000001012,199.00000000000472,51.000000000001044,80.00000000000229,50.99999999998772,-408.9999999999927,-73.99999999998386,142.0000000000199,-148.00000000001478,12.000000000000455,16.000000000005343,90.99999999999665,-79.00000000000685,,-347.000000000004
2018.01.29,219.00000000000253,-40.0000000000178,72.0000000000054,18.000000000000682,-69.00000000000794,-259.0000000000092,-128.0000000000001,212.00000000000108,58.000000000002494,68.00000000000139,74.99999999998863,-394.00000000000546,-51.9999999999925,138.0000000000159,-173.00000000000094,-10.99999999999568,-5.9999999999860165,85.99999999999719,-104.99999999999955,,-291.0
2018.01.29,226.99999999999943,-92.00000000000318,80.99999999999774,19.99999999999602,-109.00000000000354,-265.0000000000041,-144.00000000000546,212.00000000000108,17.000000000000348,50.0000000000056,28.999999999996362,-448.9999999999883,-79.99999999998408,120.00000000000898,-272.00000000000557,-5.9999999999860165,27.000000000001023,43.999999999999595,-95.00000000000064,,-684.9999999999748
2018.01.29,180.99999999999784,-79.00000000000685,-8.999999999992347,60.000000000002274,-109.00000000000354,-293.99999999999426,-93.00000000000352,169.00000000000804,-16.0000000000049,19.999999999997797,90.00000000000341,-502.00000000000244,16.999999999995907,170.00000000000347,-344.00000000001097,-45.99999999999227,-18.999999999991246,40.99999999999105,-94.00000000001629,,-857.0000000000188
2018.01.29,263.99999999999756,-154.0000000000097,102.00000000000209,69.00000000000261,-108.00000000000809,-333.0000000000055,-160.0000000000108,219.99999999999798,46.999999999997044,-2.999999999997449,4.9999999999954525,-425.99999999999307,-6.000000000000227,153.00000000000313,-221.00000000000452,-35.99999999998715,-21.99999999999136,67.9999999999903,-95.00000000000064,,-636.0000000000224
2018.01.29,182.99999999999983,-268.0000000000016,-29.999999999996696,64.99999999999773,-178.00000000000037,-334.00000000001205,-141.00000000000534,158.0000000000026,-5.999999999994898,-37.99999999999359,27.999999999991587,-499.9999999999893,8.000000000009777,196.0000000000184,-405.0000000000109,-118.99999999999977,-71.99999999998852,53.999999999998494,-144.0000000000108,,-1542.9999999999854
2018.01.29,306.00000000000625,-236.00000000001398,148.99999999999915,233.0000000000041,-193.00000000000983,-374.999999999992,-149.0000000000009,175.99999999999838,14.999999999998348,-17.999999999995797,151.9999999999868,-487.99999999999955,43.00000000000637,134.00000000001188,-402.9999999999978,-103.9999999999992,-79.9999999999983,60.99999999999994,-143.00000000000423,,-920.0000000000003
2018.01.29,356.00000000000074,-155.00000000001623,167.00000000000603,192.99999999999784,-179.00000000000693,-378.999999999996,-264.00000000001,240.00000000000688,90.99999999999665,78.00000000000028,161.00000000000136,-546.9999999999864,-86.99999999998909,102.00000000000209,-239.99999999999577,-68.9999999999884,-37.9999999999967,70.99999999999883,-107.00000000001265,,-605.9999999999874
2018.01.29,356.00000000000074,-340.00000000000693,167.00000000000603,174.99999999999716,-217.0000000000005,-384.00000000000654,-194.00000000000261,221.00000000000452,68.00000000000139,9.00000000000345,-7.000000000005002,-485.99999999998647,-30.99999999997749,148.00000000001478,-117.00000000001154,-35.99999999998715,-48.99999999999238,34.99999999999615,-8.000000000008,,-689.9999999999604
2018.01.29,348.9999999999993,-446.9999999999974,124.00000000001299,164.00000000000148,-180.0000000000024,-434.000000000001,-176.00000000000193,223.00000000000654,88.99999999999464,-73.99999999999629,-176.9999999999925,-424.99999999998647,-42.999999999977945,162.00000000001768,-277.00000000001614,-47.99999999998761,-56.99999999998795,87.99999999999919,-185.00000000001293,,-1323.999999999929
2018.01.29,262.00000000000665,-350.00000000000585,95.00000000000064,72.00000000000273,-103.00000000000864,-377.0000000000051,-214.00000000001285,124.00000000000189,39.999999999995595,-110.99999999999443,-211.00000000001273,-266.999999999995,-13.999999999981583,196.0000000000184,-418.0000000000073,-11.999999999986244,-62.99999999998818,143.9999999999997,-218.00000000000708,,-1424.9999999999795
2018.01.29,239.0000000000003,-382.0000000000157,-19.999999999997797,-54.99999999999261,-104.00000000000409,-397.0000000000029,-265.00000000000057,133.00000000000534,61.999999999995396,-139.00000000000023,-286.00000000000136,-163.00000000000205,-76.99999999999818,399.00000000001603,-499.000000000005,120.00000000000455,0.0,192.99999999999872,-226.99999999999943,,-1467.9999999999995
2018.01.29,136.00000000000279,-490.0000000000126,11.00000000000545,-60.000000000002274,-23.00000000000635,-380.00000000000256,-248.00000000000466,102.00000000000209,71.99999999999429,-200.99999999999562,-495.00000000000455,2.999999999997449,-171.99999999999704,187.00000000000384,-290.00000000001245,114.00000000000432,-21.99999999999136,217.99999999999596,-225.00000000000853,,-1763.0000000000318
2018.01.29,226.99999999999943,-754.0000000000102,214.00000000000307,7.000000000005002,-78.00000000000028,-187.00000000000384,-175.00000000001137,147.00000000000824,46.00000000000159,-263.99999999999756,-712.9999999999939,228.00000000000597,-231.99999999999932,49.00000000001015,-192.00000000001438,63.00000000000239,22.00000000000557,144.99999999999514,-230.00000000001907,,-1677.0000000000134
2018.01.29,209.9999999999991,-802.0000000000139,236.00000000001398,-6.000000000000227,-57.00000000000705,-130.99999999999224,-177.0000000000067,168.00000000000148,60.00000000000449,-275.99999999999847,-830.0000000000125,381.0000000000091,-314.9999999999977,-14.999999999987246,-120.00000000000898,38.000000000010914,25.000000000005684,124.99999999999733,-195.00000000001182,,-1680.9999999999948
2018.01.29,184.00000000000637,-797.0000000000033,219.00000000001364,-69.00000000000261,-130.0000000000079,-78.00000000000028,-187.00000000001182,126.99999999999933,-33.000000000005244,-268.0000000000016,-831.9999999999936,316.0000000000052,-373.9999999999952,-112.000000000001,24.000000000001798,29.000000000010573,30.000000000001137,70.99999999999883,-141.99999999999767,,-2021.9999999999832
2018.01.29,177.00000000000495,-812.999999999997,389.0000000000171,70.00000000000739,-165.00000000000404,28.999999999990145,-40.00000000000625,92.00000000000318,-63.99999999999739,-161.99999999999548,-667.0000000000016,187.00000000000384,-338.99999999999864,-117.99999999999588,79.99999999999119,-9.999999999990905,11.00000000000989,70.99999999999883,-86.0000000000083,,-1357.999999999969
2018.01.29,46.00000000000159,-696.0000000000077,365.99999999999966,79.9999999999983,-114.00000000000298,53.999999999998494,23.9999999999867,35.00000000000725,-119.00000000000244,-136.99999999999824,-538.9999999999873,148.99999999999915,-431.99999999998795,-319.999999999987,112.99999999998533,-59.99999999998806,-38.99999999998727,56.99999999999594,-97.9999999999981,,-1629.999999999975
2018.01.29,46.999999999997044,-697.9999999999986,504.9999999999999,42.00000000000159,-134.0000000000008,306.9999999999906,60.99999999999284,39.00000000000014,-131.99999999999878,-7.9999999999968985,-584.0000000000032,154.99999999999403,-550.9999999999877,-435.9999999999919,368.9999999999971,-64.99999999999773,-5.9999999999860165,35.999999999991594,-97.00000000001374,,-1150.0000000000107
2018.01.29,60.99999999999994,-646.0000000000132,548.0000000000151,18.000000000000682,-100.00000000000009,326.9999999999884,9.000000000000341,75.9999999999983,-95.99999999999609,21.00000000000435,-599.9999999999943,175.99999999999838,-687.9999999999882,-508.9999999999817,361.9999999999957,-6.999999999990791,44.00000000001114,51.99999999999649,-162.00000000001768,,-1113.9999999999732
2018.01.29,63.99999999999739,-634.0000000000013,628.0000000000064,1.0000000000047748,-143.9999999999997,307.99999999999716,-24.00000000000091,34.000000000000696,-104.00000000000409,107.00000000000153,-532.0000000000107,124.00000000001299,-703.000000000003,-561.9999999999958,292.00000000000335,-48.99999999999238,-38.99999999998727,26.999999999999247,-209.9999999999991,,-1415.9999999999707
2018.01.29,133.00000000000534,-706.0000000000066,568.9999999999973,90.00000000000341,-97.00000000000264,255.00000000000523,-30.000000000001137,130.0000000000079,-29.000000000001247,48.000000000003595,-584.0000000000032,211.00000000000563,-631.0000000000002,-543.999999999989,218.99999999999142,-145.99999999998658,-107.99999999998988,46.999999999997044,-279.00000000000705,,-1451.999999999971
2018.01.29,131.99999999999878,-770.000000000004,518.0000000000184,131.00000000000023,-84.0000000000063,194.0000000000053,41.99999999998738,136.99999999999824,-2.999999999997449,-14.000000000002899,-463.99999999999864,278.00000000000045,-423.0000000000018,-586.999999999982,153.00000000000313,-245.9999999999951,-214.9999999999892,70.99999999999883,-389.0000000000171,,-1538.9999999999836
2018.01.29,289.0000000000059,-1102.000000000003,584.0000000000067,290.9999999999968,-241.00000000000233,28.999999999990145,-42.00000000000159,265.99999999999955,65.00000000000395,-147.99999999999258,-548.0000000000018,489.0000000000061,-396.99999999999136,-732.9999999999836,-119.00000000000244,-310.99999999999284,-210.99999999999852,-129.00000000000134,-418.0000000000073,,-2385.9999999999695
2018.01.29,390.0000000000015,-1131.0000000000152,726.0000000000044,403.99999999999636,-211.00000000000563,52.99999999999194,0.999999999990564,252.0000000000078,82.00000000000429,-139.00000000000023,-562.9999999999882,595.0000000000122,-331.99999999999363,-651.9999999999859,14.000000000002899,-289.99999999999204,-210.99999999999852,-41.000000000002146,-435.0000000000076,,-1487.9999999999773
2018.01.29,387.000000000004,-1039.000000000012,646.0000000000132,393.0000000000007,-123.00000000000644,39.999999999995595,18.000000000000682,309.0000000000037,136.00000000000279,-115.99999999999389,-474.9999999999943,626.9999999999998,-304.00000000000205,-584.9999999999911,-60.000000000015596,-294.9999999999875,-272.99999999999613,51.99999999999649,-465.0000000000043,,-1126.9999999999866
