date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2021.03.01,-23.00000000000635,-625.9999999999932,134.99999999999625,126.99999999999534,196.0000000000184,434.000000000001,-452.00000000000796,-658.0000000000031,-103.99999999999298,-450.9999999999934,-238.0000000000049,-446.00000000000193,-182.99999999999983,-905.0000000000011,-431.99999999998795,146.00000000000168,274.0000000000009,-659.999999999994,307.00000000000216,-594.9999999999989,-370.9999999999991,,-4524.999999999969
2021.03.01,-4.000000000004,-605.9999999999955,120.00000000000898,84.00000000000318,195.00000000001182,414.00000000000324,-456.00000000000085,-619.9999999999983,-85.99999999998609,-442.0000000000073,-216.0000000000051,-434.000000000001,-180.0000000000024,-855.9999999999945,-446.9999999999974,121.99999999999989,188.0000000000166,-663.999999999998,265.99999999999113,-552.9999999999973,-387.99999999999943,,-4562.999999999952
2021.03.01,-48.000000000003595,-583.9999999999845,69.00000000000794,49.99999999999716,163.00000000000205,314.99999999999864,-445.0000000000065,-609.0000000000151,-82.99999999998863,-341.99999999999875,-223.00000000000654,-429.0000000000016,-173.9999999999964,-756.9999999999766,-424.99999999998647,43.999999999999595,115.0000000000091,-669.9999999999928,223.99999999998954,-522.0000000000056,-373.99999999999653,,-4704.999999999955
2021.03.01,-75.00000000000284,-464.9999999999821,59.000000000009045,22.00000000000557,130.0000000000079,297.9999999999983,-373.00000000000114,-563.0000000000024,-99.99999999998899,-316.0000000000025,-239.0000000000003,-397.99999999999835,-136.99999999999824,-663.9999999999873,-329.00000000000153,36.999999999998145,56.000000000011596,-564.9999999999933,174.99999999999716,-454.9999999999983,-312.00000000000114,,-4213.999999999931
2021.03.01,-62.000000000006494,-509.99999999998823,87.00000000001484,-13.999999999995794,150.00000000000568,329.999999999997,-409.0000000000038,-608.0000000000085,-114.99999999999844,-239.99999999999488,-256.0000000000007,-419.9999999999982,-141.99999999999767,-601.9999999999754,-360.9999999999891,99.99999999998899,53.00000000002569,-584.9999999999911,179.00000000000205,-432.00000000000216,-325.99999999999295,,-4182.999999999909
2021.03.01,-65.00000000000395,-559.9999999999827,95.00000000000064,40.99999999999682,192.00000000001438,365.99999999999966,-409.99999999999926,-638.0000000000052,-131.99999999999878,-286.00000000000136,-260.00000000000466,-429.0000000000016,-158.99999999999804,-727.9999999999802,-366.999999999984,109.00000000000354,124.00000000002365,-597.9999999999874,233.99999999999466,-486.99999999999477,-331.0000000000035,,-4288.999999999913
2021.03.01,-39.00000000000014,-574.9999999999922,130.0000000000079,52.99999999999727,236.00000000001398,412.9999999999967,-432.0000000000102,-641.0000000000027,-129.99999999998568,-323.99999999999807,-272.00000000000557,-426.9999999999996,-148.99999999999915,-736.9999999999948,-332.9999999999833,120.99999999999334,174.0000000000066,-581.9999999999936,269.999999999996,-509.00000000000034,-317.9999999999961,,-4070.9999999999495
2021.03.01,-19.999999999997797,-693.9999999999947,161.99999999999548,52.99999999999727,238.0000000000049,402.9999999999978,-482.00000000000466,-689.0000000000063,-146.00000000000168,-379.99999999999545,-273.000000000001,-458.9999999999983,-186.99999999999272,-888.9999999999816,-407.0000000000018,75.99999999998718,221.00000000000364,-621.9999999999892,293.99999999999693,-569.9999999999932,-353.0000000000033,,-4723.999999999978
2021.03.01,-45.000000000006146,-705.0000000000001,151.00000000001222,48.00000000000182,309.0000000000037,487.99999999999955,-569.0000000000084,-748.0000000000153,-178.99999999999582,-361.99999999999477,-393.00000000001,-556.0000000000009,-207.00000000000162,-919.9999999999875,-365.99999999999966,202.9999999999976,196.00000000002638,-868.9999999999865,313.99999999999295,-668.9999999999969,-365.99999999999966,,-5244.99999999997
2021.03.01,-160.00000000000458,-641.0000000000027,59.000000000009045,73.99999999999807,292.00000000000335,428.00000000000614,-584.0000000000067,-685.0000000000023,-213.99999999998087,-355.000000000004,-408.00000000000836,-563.0000000000024,-153.99999999999858,-834.0000000000032,-156.99999999998494,415.99999999999415,168.00000000000637,-845.9999999999912,350.9999999999991,-670.0000000000017,-383.99999999999545,,-4866.999999999971
2021.03.01,-233.00000000000543,-385.99999999999744,-100.99999999999554,66.0000000000025,243.99999999999977,362.00000000000676,-429.0000000000016,-656.0000000000122,-212.99999999999653,-243.99999999999977,-450.00000000000597,-519.9999999999983,-134.0000000000008,-625.9999999999764,-59.99999999999339,278.00000000000045,-24.00000000000091,-706.999999999991,311.9999999999976,-527.9999999999916,-265.99999999999955,,-4314.999999999958
2021.03.01,-246.00000000000176,-222.99999999999542,-190.00000000000128,70.99999999999795,241.00000000000233,297.00000000000284,-315.0000000000097,-584.0000000000067,-134.99999999999625,-203.00000000000296,-440.00000000000705,-472.00000000000574,-147.99999999999258,-532.999999999987,145.00000000001734,402.9999999999978,-67.99999999998363,-668.9999999999862,290.9999999999968,-438.0000000000024,-158.0000000000026,,-3373.999999999967
2021.03.01,-273.9999999999965,-229.99999999999687,-324.9999999999975,200.00000000000284,209.00000000001472,190.00000000000128,-282.99999999999994,-621.0000000000049,-136.99999999998712,-224.99999999999432,-474.00000000000773,-441.99999999999795,-200.00000000000017,-593.9999999999941,138.0000000000159,273.9999999999965,-100.99999999999909,-672.9999999999902,379.99999999999545,-462.99999999999386,-109.99999999999899,,-3760.999999999932
2021.03.01,-360.0000000000048,-258.0000000000027,-405.9999999999952,216.99999999999875,184.00000000000637,190.00000000000128,-123.00000000000644,-784.0000000000069,-110.99999999999443,-155.00000000000114,-534.0000000000011,-350.00000000000585,-291.99999999999227,-634.9999999999909,53.999999999998494,103.99999999999298,-195.99999999999795,-529.0000000000017,366.9999999999902,-286.9999999999919,50.0000000000056,,-3854.0
2021.03.01,-453.0000000000034,-258.0000000000027,-312.9999999999855,206.00000000000307,229.00000000001253,212.99999999999653,-63.00000000000195,-939.0000000000009,-236.99999999999832,-78.00000000000296,-612.0000000000015,-368.00000000000165,-278.00000000000045,-623.9999999999952,77.00000000001594,79.00000000000685,-120.9999999999809,-363.9999999999866,391.9999999999959,-219.99999999999886,140.0000000000068,,-3591.999999999923
2021.03.01,-567.0000000000064,-386.9999999999818,-292.9999999999877,216.99999999999875,282.0000000000045,241.99999999999778,-71.00000000000995,-1131.9999999999998,-431.99999999998795,28.999999999996362,-775.0000000000034,-458.9999999999983,-275.000000000003,-771.9999999999914,148.00000000001478,121.99999999999989,-84.99999999997954,-315.99999999998295,438.0000000000024,-250.0,197.00000000000273,,-4138.999999999915
2021.03.01,-595.0000000000011,-495.000000000001,-246.99999999999721,198.99999999999807,316.0000000000052,192.00000000000327,-69.00000000000794,-1305.0000000000007,-497.99999999999847,147.00000000000557,-814.0000000000036,-492.0000000000035,-351.0000000000013,-841.9999999999845,-129.99999999998568,-232.99999999999432,-43.99999999998272,-249.99999999999466,450.00000000000284,-216.99999999999875,251.00000000000122,,-5026.99999999994
2021.03.01,-545.0000000000066,-383.0,-309.99999999998806,219.99999999999886,255.00000000000523,124.00000000000189,6.999999999990347,-1157.000000000008,-369.99999999998147,66.0000000000025,-692.9999999999992,-385.99999999999744,-341.99999999999784,-765.9999999999911,-83.9999999999952,-306.00000000000625,-89.99999999997499,-190.00000000000128,423.9999999999924,-159.9999999999966,246.00000000000176,,-4439.99999999995
2021.03.01,-509.00000000000387,-194.99999999998963,-272.00000000000557,207.00000000000784,284.00000000001756,151.00000000000114,0.0,-924.9999999999981,-314.99999999999864,40.99999999999682,-678.0000000000008,-353.99999999999875,-203.99999999999307,-584.0000000000032,215.00000000000963,15.999999999993797,-54.9999999999784,-143.99999999998857,435.99999999999284,-167.99999999999216,267.00000000000614,,-2785.9999999999254
2021.03.01,-631.0000000000038,-193.99999999998306,-282.0000000000045,233.99999999999466,343.00000000000443,165.00000000000404,-57.00000000000705,-1015.0000000000103,-488.9999999999839,84.00000000000318,-859.0000000000098,-531.0000000000036,-202.0000000000022,-566.0000000000025,262.00000000000665,21.999999999988695,-42.999999999977945,-292.9999999999877,481.9999999999993,-253.0000000000001,282.0000000000045,,-3540.999999999971
2021.03.01,-644.0000000000001,-15.999999999993797,-289.0000000000059,221.00000000000364,426.9999999999996,218.00000000000708,-158.0000000000026,-936.0000000000035,-502.00000000000244,182.99999999999272,-878.000000000001,-583.9999999999957,-76.99999999999375,-423.9999999999782,619.9999999999983,408.9999999999927,-43.99999999998272,-420.9999999999825,563.999999999993,-334.99999999999375,224.000000000002,,-2441.9999999999472
2021.03.01,-670.000000000004,-124.99999999999733,-282.9999999999888,162.00000000000614,439.0000000000116,214.99999999999852,-276.00000000000955,-1032.0000000000107,-539.999999999985,269.00000000000546,-942.0000000000095,-714.0000000000035,-97.00000000000264,-399.99999999997726,687.0000000000153,580.0000000000027,-42.999999999977945,-675.9999999999877,557.9999999999927,-409.9999999999966,124.99999999999733,,-3172.999999999921
2021.03.01,-670.9999999999993,-332.9999999999833,-235.99999999999176,72.00000000000273,480.00000000001376,351.0000000000013,-343.9999999999999,-1158.9999999999989,-577.9999999999897,251.99999999999534,-909.9999999999997,-722.0000000000005,-169.99999999999238,-512.9999999999768,470.9999999999992,529.0000000000017,-123.99999999999523,-702.9999999999869,477.99999999999443,-417.99999999999216,60.00000000000449,,-4187.999999999893
2021.03.01,-675.9999999999989,-96.99999999999153,-287.9999999999994,102.00000000000387,507.000000000013,380.999999999998,-413.0000000000078,-950.0000000000064,-543.999999999989,272.99999999999613,-956.0000000000013,-841.9999999999983,-63.99999999999739,-293.9999999999827,670.9999999999993,767.9999999999909,-165.99999999999682,-1005.9999999999958,512.0000000000005,-545.9999999999923,-31.000000000003247,,-3658.9999999999586
2021.03.01,-750.0000000000063,-185.99999999999727,-409.99999999999926,46.00000000000648,490.0000000000126,404.99999999999983,-471.0000000000103,-1212.000000000013,-547.999999999993,379.0000000000049,-1079.0000000000077,-953.9999999999993,-212.99999999999653,-290.9999999999968,760.0000000000051,912.0000000000017,-331.99999999999363,-1311.9999999999798,498.9999999999952,-539.999999999992,-48.000000000003595,,-4854.999999999961
2021.03.01,-711.000000000006,-127.99999999999478,-316.99999999998954,99.99999999999432,560.0000000000049,524.9999999999977,-448.000000000004,-1066.0000000000114,-554.9999999999944,245.00000000000455,-1024.0000000000027,-890.0000000000019,-146.99999999999713,-391.9999999999959,807.0000000000022,1139.0000000000011,-215.99999999997976,-1210.0,534.9999999999966,-593.0000000000035,-63.99999999999739,,-3849.9999999999773
2021.03.01,-553.999999999999,-276.9999999999939,-194.99999999998963,97.99999999999898,653.0000000000147,663.999999999998,-486.00000000000864,-1045.000000000007,-476.9999999999941,174.99999999999716,-923.0000000000072,-824.999999999998,-166.99999999999494,-501.9999999999811,657.0000000000186,1164.9999999999939,-77.99999999997453,-1101.9999999999807,602.9999999999944,-591.9999999999987,-63.00000000000195,,-3270.999999999914
2021.03.01,-582.0000000000048,-215.99999999999397,-207.99999999998596,147.00000000000557,595.0000000000122,628.0000000000064,-400.00000000000034,-1046.0000000000136,-506.9999999999908,248.99999999999523,-956.0000000000013,-800.9999999999961,-175.00000000000293,-462.99999999999386,628.0000000000064,1109.9999999999889,-55.999999999983174,-970.9999999999885,587.9999999999939,-557.0000000000022,0.0,,-2992.9999999999486
2021.03.01,-565.0000000000044,-197.99999999998707,-160.00000000000458,168.99999999999693,598.0000000000097,658.9999999999985,-432.0000000000102,-1032.0000000000107,-512.0000000000014,212.99999999999386,-951.0000000000018,-800.9999999999961,-121.99999999999989,-509.9999999999909,626.0000000000155,1149.0,23.000000000024556,-947.9999999999933,617.999999999995,-593.0000000000035,-53.00000000000304,,-2821.999999999973
2021.03.01,-651.999999999997,-180.99999999998673,-285.00000000000193,236.99999999999477,622.0000000000115,575.0000000000033,-396.00000000000745,-1036.999999999999,-541.9999999999981,189.99999999999773,-983.0000000000006,-797.9999999999987,-129.00000000000134,-560.0000000000023,724.9999999999978,1228.0000000000068,16.000000000019554,-932.9999999999839,676.0000000000019,-596.0000000000036,9.999999999998899,,-2812.999999999948
2021.03.01,-726.0000000000044,84.0000000000174,-360.0000000000048,302.0000000000067,504.9999999999999,489.0000000000061,-342.000000000009,-951.9999999999973,-548.9999999999995,240.99999999999966,-998.00000000001,-812.999999999997,-58.000000000002494,-377.9999999999859,909.0000000000042,1253.9999999999995,-13.999999999981583,-1000.0000000000009,674.9999999999972,-581.9999999999936,2.000000000002,,-2310.9999999999545
2021.03.01,-736.0000000000033,23.00000000001745,-286.99999999999284,328.00000000000296,562.0000000000181,555.0000000000055,-354.0000000000099,-1059.00000000001,-622.9999999999958,293.00000000000637,-1030.0000000000086,-870.9999999999995,-51.99999999999649,-459.99999999997954,941.9999999999984,1292.9999999999886,56.000000000011596,-966.0000000000002,701.9999999999982,-623.9999999999952,43.00000000000415,,-2264.9999999999404
2021.03.01,-768.000000000002,43.999999999999595,-261.0000000000001,349.9999999999943,634.0000000000013,638.0000000000052,-377.0000000000051,-1089.0000000000066,-652.9999999999925,275.99999999999625,-1088.0,-911.0000000000063,-54.999999999993946,-507.99999999998136,997.0000000000034,1446.9999999999982,112.99999999999955,-1000.9999999999852,765.0000000000006,-667.0000000000016,40.00000000000669,,-2073.9999999999695
2021.03.01,-772.000000000006,-41.000000000002146,-266.999999999995,302.0000000000067,676.0000000000099,631.9999999999992,-397.0000000000029,-1096.0000000000082,-649.999999999995,257.000000000005,-1097.0000000000036,-916.0000000000057,-63.00000000000195,-508.99999999998613,1043.0000000000161,1429.999999999998,106.99999999999932,-1006.9999999999801,807.9999999999927,-667.9999999999922,65.00000000000395,,-2162.9999999999472
2021.03.01,-709.0000000000041,-2.999999999997449,-251.99999999998556,320.0000000000074,687.9999999999998,612.9999999999969,-362.00000000000676,-1044.0000000000005,-585.9999999999976,254.99999999999545,-1063.0000000000027,-846.0000000000023,-68.99999999999685,-491.9999999999902,1045.000000000007,1343.0000000000052,109.00000000000887,-947.9999999999933,792.9999999999922,-611.9999999999948,117.00000000000044,,-1702.9999999999584
2021.03.01,-689.0000000000063,36.999999999998145,-272.99999999998994,289.0000000000015,662.000000000007,578.0000000000007,-325.00000000000864,-991.0000000000085,-578.9999999999961,242.00000000000443,-1034.0000000000016,-812.999999999997,-51.000000000001044,-444.9999999999932,1022.0000000000118,1296.9999999999925,43.00000000000637,-905.0000000000002,762.0000000000005,-576.9999999999982,124.00000000000189,,-1625.999999999976
2021.03.01,-682.0000000000048,51.000000000001044,-258.0000000000027,289.0000000000015,707.0000000000132,592.0000000000036,-340.00000000000693,-971.0000000000107,-557.9999999999918,272.00000000000557,-1060.0000000000055,-819.0000000000031,-51.000000000001044,-370.9999999999809,1097.999999999999,1329.9999999999868,25.000000000005684,-931.9999999999995,759.0000000000003,-570.999999999998,117.00000000000044,,-1372.9999999999873
2021.03.01,-678.9999999999962,1.0000000000065512,-242.99999999999324,281.0000000000059,763.0000000000026,599.0000000000051,-317.0000000000006,-1005.0000000000115,-573.9999999999857,284.9999999999966,-1091.0000000000086,-794.0000000000058,-60.99999999999994,-411.9999999999777,1141.9999999999986,1319.0000000000034,47.000000000025466,-842.9999999999937,796.999999999997,-533.9999999999918,207.99999999999707,,-1110.9999999999268
2021.03.02,-663.999999999998,25.00000000000835,-263.99999999999756,179.00000000000205,799.0000000000164,589.0000000000061,-457.0000000000074,-1005.0000000000115,-564.9999999999933,257.99999999999557,-1069.0000000000089,-851.0000000000017,-100.99999999999554,-423.9999999999782,1173.0000000000018,1341.9999999999986,-69.99999999999318,-1412.9999999999975,707.9999999999984,-620.9999999999951,100.00000000000009,,-2330.9999999999504
2021.03.02,-648.0000000000041,9.999999999998899,-234.00000000000088,263.9999999999958,815.0000000000101,578.0000000000007,-397.0000000000029,-971.9999999999951,-557.9999999999918,218.00000000000352,-1061.000000000001,-817.9999999999965,-69.9999999999923,-400.99999999998204,1218.000000000008,1295.0000000000018,25.000000000005684,-1244.999999999985,790.9999999999968,-623.9999999999952,114.99999999999844,,-1698.9999999999266
2021.03.02,-682.0000000000048,-21.999999999988695,-217.0000000000005,286.00000000000136,783.0000000000003,556.9999999999964,-339.0000000000004,-1005.0000000000115,-592.9999999999991,243.99999999999977,-1086.000000000009,-827.0,-78.99999999999574,-485.99999999999,1147.000000000009,1211.999999999991,67.00000000000728,-898.9999999999832,801.0000000000019,-599.0000000000038,189.00000000000583,,-1547.999999999974
2021.03.02,-692.0000000000038,-14.000000000002899,-238.0000000000049,323.99999999999807,782.000000000016,563.9999999999978,-398.00000000000944,-1039.000000000012,-588.9999999999951,191.99999999999307,-1107.0000000000025,-883.0000000000005,-65.99999999999939,-572.9999999999791,1161.000000000012,1211.999999999991,127.00000000000955,-1020.9999999999831,844.9999999999989,-697.9999999999933,126.99999999999933,,-1983.9999999999707
2021.03.02,-690.9999999999972,-29.999999999996696,-245.0000000000063,311.00000000000705,801.0000000000073,592.9999999999991,-458.00000000000284,-1049.9999999999955,-578.9999999999961,210.99999999999852,-1111.0000000000064,-929.9999999999975,-80.00000000000229,-542.0000000000016,1151.0000000000132,1272.999999999991,94.99999999999886,-1154.999999999995,858.9999999999947,-736.9999999999948,60.00000000000449,,-2253.9999999999773
2021.03.02,-731.9999999999993,-39.999999999995595,-307.99999999999716,355.000000000004,746.0000000000023,548.9999999999995,-426.9999999999996,-1109.0000000000043,-575.9999999999987,185.99999999999284,-1109.9999999999998,-907.0000000000023,-139.00000000000023,-596.99999999998,1034.0000000000016,1106.9999999999914,72.00000000000273,-1098.9999999999834,843.9999999999941,-725.9999999999991,87.99999999999919,,-2788.9999999999723
2021.03.02,-792.9999999999993,-9.999999999998899,-380.9999999999869,373.00000000000466,696.0000000000077,484.00000000000665,-343.9999999999999,-1097.999999999999,-567.9999999999907,216.99999999999875,-1117.0000000000014,-865.0000000000047,-125.99999999999278,-584.9999999999795,1099.0000000000055,1175.9999999999993,56.000000000011596,-1018.9999999999922,856.9999999999993,-655.0000000000011,165.00000000000404,,-2437.999999999908
2021.03.02,-784.0000000000069,121.99999999999989,-417.0000000000007,382.99999999999557,558.9999999999984,379.0000000000071,-260.00000000000466,-1027.0000000000002,-558.9999999999984,242.999999999995,-1098.00000000001,-819.9999999999985,-75.00000000000284,-478.999999999985,1105.0000000000005,1038.0000000000057,14.000000000010004,-901.9999999999806,753.0000000000001,-581.0000000000031,185.99999999999727,,-2219.999999999982
2021.03.02,-763.0000000000026,165.00000000001512,-387.000000000004,340.0000000000034,537.0000000000097,419.00000000000273,-242.00000000000887,-950.0000000000064,-532.9999999999835,256.0000000000002,-1046.0000000000025,-777.0000000000055,-48.99999999999905,-390.99999999999113,1097.999999999999,1129.9999999999866,-25.999999999982037,-851.0000000000017,691.9999999999931,-519.999999999996,172.00000000000549,,-1725.9999999999682
2021.03.02,-819.0000000000031,238.0000000000049,-534.9999999999966,257.000000000005,394.00000000000546,282.99999999999994,-207.00000000000162,-887.0000000000156,-517.9999999999962,263.9999999999958,-999.0000000000055,-748.9999999999997,-60.99999999999994,-262.9999999999768,999.0000000000166,1055.000000000006,-276.9999999999868,-839.9999999999964,557.0000000000022,-471.9999999999942,163.99999999999747,,-2415.999999999939
2021.03.02,-778.0000000000009,373.00000000000114,-509.00000000000387,250.0,422.00000000001125,306.00000000000625,-165.00000000000404,-795.9999999999967,-456.9999999999963,368.9999999999998,-981.0000000000097,-726.0000000000044,-12.000000000000899,-28.999999999996362,1150.0000000000066,1167.0000000000068,-236.99999999999477,-839.9999999999964,570.999999999998,-379.99999999999545,180.99999999999784,,-1120.9999999999723
2021.03.02,-751.0000000000017,331.0000000000146,-480.99999999999807,290.00000000000625,435.0000000000076,278.00000000000045,-221.00000000000452,-788.9999999999952,-441.99999999998687,326.9999999999982,-962.0000000000073,-746.9999999999976,-12.000000000000899,-102.99999999998022,1113.0000000000084,1089.0000000000066,-194.99999999999318,-924.9999999999981,584.9999999999937,-447.00000000000273,119.00000000000244,,-1507.9999999999284
2021.03.02,-755.0000000000057,348.9999999999993,-468.9999999999861,308.00000000000693,523.0000000000068,517.9999999999962,-200.00000000000017,-774.000000000008,-451.0000000000014,308.9999999999975,-988.0,-741.0000000000027,4.000000000004,-112.99999999999955,1222.000000000012,1546.000000000003,-131.99999999997658,-880.9999999999984,667.0000000000016,-454.9999999999983,173.9999999999964,,-338.99999999995305
2021.03.02,-761.0000000000006,415.0000000000098,-502.00000000000244,317.0000000000073,435.0000000000076,441.0000000000025,-177.00000000000495,-739.0000000000008,-439.99999999999596,305.9999999999974,-982.0000000000051,-724.0000000000024,24.000000000001798,-81.99999999999363,1293.000000000011,1560.9999999999902,-169.9999999999875,-847.9999999999822,610.99999999999,-445.99999999999795,200.00000000000017,,-267.99999999995583
2021.03.02,-780.9999999999984,504.0000000000156,-513.9999999999923,323.99999999999807,375.9999999999986,416.00000000000523,-129.00000000000134,-680.0000000000139,-437.99999999998283,322.00000000000273,-941.000000000003,-697.9999999999986,60.99999999999994,9.000000000014552,1250.0000000000177,1567.9999999999916,-186.9999999999834,-784.9999999999912,595.9999999999894,-394.999999999996,165.00000000000404,,43.00000000007668
2021.03.02,-794.0000000000058,412.9999999999967,-523.9999999999911,346.9999999999942,373.00000000000114,423.0000000000067,-169.00000000000804,-773.0000000000015,-465.99999999998863,343.0000000000035,-955.0000000000058,-738.0000000000053,24.000000000001798,-68.9999999999884,1165.000000000016,1580.0000000000036,-155.00000000000114,-831.9999999999883,596.9999999999942,-427.99999999999727,141.00000000000225,,-496.9999999999616
2021.03.02,-785.9999999999978,336.00000000000296,-480.99999999999807,335.00000000000796,399.00000000001603,451.0000000000014,-217.0000000000005,-822.0000000000116,-468.9999999999861,328.00000000000296,-992.9999999999994,-765.0000000000045,-8.999999999992347,-156.99999999998226,1155.000000000017,1557.9999999999927,-145.99999999998658,-909.9999999999886,600.9999999999991,-468.9999999999941,133.00000000000534,,-927.9999999998964
2021.03.02,-778.0000000000009,335.00000000001864,-486.999999999993,340.0000000000034,459.0000000000094,499.000000000005,-173.00000000000094,-835.000000000008,-469.99999999999267,325.00000000000284,-988.0,-729.9999999999973,-14.999999999998348,-139.99999999998636,1135.0000000000193,1547.9999999999939,-129.99999999999545,-818.9999999999919,641.9999999999959,-427.99999999999727,190.99999999999673,,-518.999999999917
2021.03.02,-855.0000000000058,402.0000000000135,-645.999999999991,350.9999999999991,311.0000000000168,317.0000000000006,-99.00000000000463,-795.0000000000124,-455.99999999998977,326.9999999999982,-972.0000000000061,-670.000000000004,-7.9999999999968985,-86.99999999998909,1137.0000000000102,1349.0000000000002,-262.9999999999768,-697.9999999999986,575.9999999999934,-355.000000000004,238.0000000000049,,-895.9999999999424
2021.03.02,-873.0000000000016,446.0000000000131,-658.0000000000031,299.99999999999716,282.0000000000045,301.0000000000068,-19.00000000000235,-832.9999999999949,-451.99999999998573,364.0000000000043,-974.0000000000082,-626.9999999999998,-59.99999999999339,-80.99999999998886,1040.0000000000186,1295.0000000000018,-348.99999999998954,-584.9999999999911,506.9999999999908,-290.9999999999968,312.00000000000114,,-954.999999999917
2021.03.02,-978.9999999999966,398.00000000000944,-695.9999999999856,349.9999999999943,282.0000000000045,272.00000000000557,90.99999999999665,-1053.000000000015,-547.999999999993,439.9999999999977,-1105.0000000000005,-633.0000000000058,-129.00000000000134,-111.99999999999477,998.00000000001,1110.9999999999952,-313.99999999999295,-489.99999999999045,545.0000000000017,-164.00000000000148,451.0000000000014,,-1284.999999999961
