date,EURUSD,AUDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,EURJPY,EURAUD,AUDJPY,NZDCAD,empty,sum
2016.08.01,-9.999999999998899,-26.000000000003798,-97.9999999999981,-2.999999999997449,-18.0000000000069,-50.0000000000056,0.0,-50.00000000001137,-27.000000000001023,-31.000000000003247,-70.99999999999795,0.0,,-384.00000000002433
2016.08.01,-87.99999999999919,29.000000000001247,-160.99999999998892,18.0000000000069,-24.000000000001798,-28.000000000005798,187.00000000000384,-117.999999999995,-58.000000000006935,-114.99999999999844,-22.00000000000557,34.000000000000696,,-345.999999999989
2016.08.01,-115.99999999998278,17.000000000000348,-204.00000000000418,46.0000000000127,-4.999999999999449,-6.0000000000060005,197.00000000000273,-474.00000000001796,-365.99999999999966,-148.99999999999915,-242.999999999995,134.0000000000008,,-1168.9999999999877
2016.08.01,-68.00000000000139,12.000000000000899,-235.00000000000742,73.00000000001194,56.0000000000005,12.000000000000899,211.00000000000563,-473.0000000000132,-361.0000000000042,-123.99999999999079,-290.9999999999968,192.00000000000327,,-995.9999999999908
2016.08.01,-5.999999999994898,-2.000000000002,-83.9999999999952,49.00000000001015,42.999999999993044,3.999999999992898,286.00000000000847,-302.0000000000209,-265.00000000000057,-60.99999999999994,-233.99999999999466,197.00000000000273,,-375.0000000000009
2016.08.01,19.00000000001345,-60.99999999999994,-29.999999999996696,9.000000000014552,-25.00000000000835,-70.0000000000034,284.0000000000065,-198.0000000000075,-165.00000000000625,-173.99999999998528,-118.99999999999977,174.00000000000747,,-355.9999999999652
2016.08.01,-49.99999999999449,-61.999999999995396,-103.99999999999298,19.00000000001345,-33.000000000005244,-75.00000000000284,257.0000000000072,-367.00000000001864,-301.00000000000193,-239.99999999999577,-209.99999999999375,139.00000000000023,,-1026.9999999999802
2016.08.01,-42.999999999993044,-26.999999999999247,-211.00000000000563,14.000000000002899,-9.00000000000345,-35.00000000000725,209.00000000000364,-441.0000000000025,-305.0000000000068,-140.99999999999113,-266.00000000000534,182.00000000000438,,-1073.0000000000036
2016.08.01,-63.99999999999739,-70.99999999999883,-299.00000000000483,35.00000000000725,-46.00000000000159,-24.000000000001798,134.0000000000008,-750.0,-432.00000000000216,-251.00000000000122,-250.0,185.00000000000182,,-1832.999999999998
2016.08.01,-24.999999999986144,-122.99999999999534,-361.9999999999957,48.000000000003595,-74.00000000000739,-21.999999999999797,107.00000000000153,-745.0000000000045,-432.00000000000216,-325.99999999998187,-320.0000000000074,195.00000000000074,,-2078.999999999974
2016.08.01,-34.000000000000696,12.000000000000899,-520.0000000000093,52.000000000007596,37.99999999999359,122.99999999999534,4.999999999999449,-1049.0000000000066,-522.0000000000056,-97.9999999999981,-483.99999999999466,313.00000000000773,,-2164.0000000000105
2016.08.01,-34.000000000000696,151.00000000000114,-553.9999999999878,24.000000000001798,158.99999999999804,195.00000000000074,-31.999999999998696,-1100.0000000000227,-503.0000000000001,134.00000000001188,-575.0000000000028,380.00000000000256,,-1754.9999999999966
2016.08.01,3.0000000000196536,82.99999999999974,-428.9999999999905,16.000000000016,105.99999999999498,169.99999999999238,29.000000000001247,-908.0000000000155,-411.00000000000136,85.00000000000173,-468.9999999999941,378.00000000000057,,-1346.999999999975
2016.08.01,-68.00000000000139,78.00000000000028,-425.0000000000087,34.000000000000696,117.00000000000044,163.00000000000205,45.000000000006146,-780.0000000000011,-393.0000000000007,84.0000000000174,-397.00000000000557,346.9999999999973,,-1194.9999999999932
2016.08.01,-85.99999999998609,139.00000000000023,-347.9999999999928,53.999999999998494,126.99999999999933,154.99999999999403,114.00000000000298,-719.0000000000225,-371.9999999999999,75.00000000000284,-361.0000000000042,346.0000000000019,,-876.0000000000059
2016.08.01,-95.00000000000064,146.00000000000168,-384.00000000000654,55.000000000005045,131.99999999999878,222.99999999999542,97.00000000000264,-561.000000000007,-268.0000000000007,85.00000000000173,-332.00000000000784,431.99999999999903,,-470.0000000000185
2016.08.01,-86.99999999999264,151.9999999999966,-357.99999999999164,59.000000000009045,161.00000000000003,210.99999999999451,114.00000000000298,-570.0000000000216,-253.0000000000001,119.00000000000244,-328.00000000000296,417.0000000000007,,-363.00000000000273
2016.08.01,-41.000000000002146,160.00000000000458,-394.9999999999898,43.999999999999595,175.99999999999838,226.99999999999943,107.00000000000153,-596.0000000000036,-278.0000000000058,195.00000000001182,-397.99999999999613,424.9999999999976,,-373.99999999998454
2016.08.01,8.000000000008,55.000000000005045,-391.000000000008,-14.999999999987246,85.99999999999719,153.99999999999858,53.999999999998494,-635.9999999999957,-254.99999999999545,87.00000000001484,-322.00000000000273,365.99999999999966,,-808.9999999999674
2016.08.01,30.0000000000189,-17.999999999995797,-503.99999999999335,41.000000000002146,56.0000000000005,21.999999999999797,2.000000000002,-788.0000000000109,-341.0000000000082,-65.00000000000395,-310.0000000000023,178.00000000000037,,-1696.9999999999907
2016.08.01,35.00000000000725,-48.99999999999905,-434.000000000001,-38.99999999998904,-35.00000000000725,-24.000000000001798,48.000000000003595,-703.000000000003,-341.99999999999875,-143.99999999998857,-257.000000000005,175.99999999999838,,-1767.9999999999843
2016.08.01,-2.999999999997449,-29.000000000001247,-192.99999999999872,-122.99999999998423,-70.0000000000034,-84.0000000000063,147.00000000000824,-562.0000000000118,-278.99999999999636,-121.99999999999989,-198.99999999999807,184.00000000000637,,-1332.9999999999832
2016.08.01,-21.999999999988695,-48.000000000003595,-109.99999999998789,-115.99999999998278,-104.00000000000409,-79.00000000000685,170.00000000000347,-429.00000000000205,-221.00000000000364,-181.9999999999933,-147.00000000000557,201.00000000000674,,-1086.9999999999682
2016.08.01,-53.999999999998494,-139.00000000000023,-1.0000000000065512,-166.99999999998383,-178.00000000000037,-119.99999999999788,179.00000000000693,-334.0000000000032,-221.00000000000364,-259.9999999999936,-137.00000000000045,173.00000000000094,,-1258.9999999999804
2016.08.01,6.000000000017103,-143.9999999999997,286.00000000000847,-178.99999999999582,-213.00000000000762,-157.00000000000713,387.99999999999943,143.00000000000068,-27.000000000001023,-333.9999999999899,48.99999999999238,216.0000000000051,,34.00000000002203
2016.08.01,-55.99999999998939,-117.99999999999588,371.99999999999454,-150.99999999999002,-208.00000000000819,-112.000000000001,470.9999999999992,364.0000000000043,-25.99999999999625,-323.99999999999096,78.99999999999352,324.00000000000205,,615.000000000022
2016.08.01,-35.999999999991594,-172.00000000000549,480.99999999999807,-122.99999999998423,-229.00000000000142,-156.00000000000057,540.0000000000072,360.99999999999,-55.00000000000682,-397.0000000000029,73.99999999999807,248.99999999999923,,536.9999999999995
2016.08.01,56.000000000011596,-194.0000000000053,356.00000000000074,-131.99999999999878,-221.00000000000452,-151.00000000000114,474.00000000000773,379.99999999999545,10.99999999999568,-384.9999999999909,134.00000000000034,231.99999999999886,,560.0000000000098
2016.08.01,41.000000000002146,-268.0000000000016,358.9999999999982,-146.00000000000168,-282.99999999999994,-214.00000000000307,455.0000000000054,310.9999999999786,-1.0000000000047748,-497.99999999999847,156.99999999999648,199.00000000000472,,111.99999999997607
2016.08.01,73.00000000001194,-270.99999999999903,330.9999999999924,-183.99999999998417,-308.00000000000824,-234.00000000000088,390.0000000000015,314.9999999999977,45.000000000001705,-471.9999999999835,179.9999999999926,114.00000000000298,,-20.999999999975074
2016.08.01,29.00000000001235,-288.9999999999948,229.99999999999687,-193.99999999998306,-342.000000000009,-265.0000000000041,312.00000000000114,-105.00000000001819,-114.00000000000432,-526.9999999999886,125.0,107.99999999999699,,-1031.9999999999948
2016.08.01,21.00000000000435,-280.9999999999979,249.00000000001032,-224.000000000002,-397.0000000000029,-343.00000000000443,318.00000000000716,-157.0000000000107,-227.00000000000387,-619.9999999999983,58.9999999999975,113.00000000000753,,-1488.9999999999932
2016.08.01,21.00000000000435,-290.9999999999968,293.0000000000099,-278.9999999999848,-412.00000000000125,-347.0000000000084,313.00000000000773,-229.00000000001342,-239.00000000000432,-581.9999999999936,58.9999999999975,141.99999999999767,,-1550.9999999999854
2016.08.01,41.000000000002146,-287.9999999999994,272.00000000000557,-288.99999999998374,-413.0000000000078,-335.0000000000075,314.0000000000032,-37.00000000000614,-150.99999999999625,-580.0000000000027,105.00000000000398,202.9999999999976,,-1157.999999999991
2016.08.01,-8.999999999992347,-297.00000000000284,334.9999999999964,-237.99999999998266,-420.00000000000927,-312.00000000000114,350.00000000000585,-81.00000000001728,-186.00000000000705,-673.9999999999968,131.00000000000023,212.00000000000108,,-1189.0000000000057
2016.08.01,-28.999999999990145,-407.99999999999727,364.00000000000875,-240.9999999999801,-525.0000000000088,-387.99999999999943,356.00000000000074,-141.00000000001955,-245.9999999999951,-848.9999999999886,135.00000000000512,253.99999999999866,,-1717.999999999966
2016.08.01,-70.99999999999883,-346.9999999999973,225.99999999999287,-239.99999999999577,-529.0000000000017,-365.0000000000042,324.9999999999975,-254.99999999999545,-281.0000000000059,-829.9999999999974,162.9999999999967,236.99999999999832,,-1967.0000000000111
2016.08.01,-59.99999999999339,-331.0000000000035,283.99999999999534,-202.9999999999976,-474.00000000000773,-269.00000000000813,375.9999999999986,-28.00000000002001,-165.99999999999682,-818.9999999999919,188.0000000000024,380.999999999998,,-1121.0000000000248
2016.08.01,-54.99999999998284,-287.9999999999994,293.0000000000099,-179.99999999998016,-408.00000000000836,-217.0000000000005,360.0000000000048,94.99999999999886,-75.00000000000284,-687.9999999999998,234.99999999999943,475.0000000000032,,-452.9999999999578
2016.08.01,-5.999999999994898,-299.00000000000483,307.99999999999716,-186.99999999998164,-418.0000000000073,-219.99999999999798,362.00000000000676,133.99999999998613,-13.999999999995794,-686.9999999999932,260.0000000000051,448.9999999999994,,-317.99999999998096
2016.08.01,-5.999999999994898,-297.9999999999983,282.0000000000045,-161.99999999999548,-395.0000000000009,-175.99999999999838,380.00000000000256,13.00000000000523,-100.00000000000853,-685.9999999999866,176.9999999999925,445.0000000000065,,-525.9999999999719
2016.08.01,9.000000000014552,-260.00000000000466,282.0000000000045,-134.99999999999625,-339.0000000000004,-148.0000000000037,397.0000000000029,16.999999999995907,-135.00000000000512,-608.9999999999928,132.000000000005,463.9999999999977,,-324.99999999998226
2016.08.01,5.000000000010552,-268.0000000000016,286.00000000000847,-137.9999999999937,-353.0000000000033,-153.99999999999858,379.0000000000071,-7.000000000005002,-141.00000000000534,-622.9999999999958,129.0000000000049,475.0000000000032,,-409.9999999999692
2016.08.01,5.000000000010552,-287.9999999999994,374.999999999992,-168.99999999999693,-369.0000000000082,-172.00000000000549,441.99999999999795,108.99999999998045,-137.00000000000045,-625.9999999999932,170.99999999999227,453.99999999999886,,-205.0000000000315
2016.08.01,21.00000000000435,-409.0000000000038,361.9999999999957,-164.99999999999292,-432.0000000000102,-229.00000000000142,428.00000000000614,93.99999999999409,-131.00000000000023,-791.9999999999927,180.99999999999739,404.0000000000044,,-667.9999999999993
2016.08.01,34.000000000000696,-622.0000000000003,330.9999999999924,-150.99999999999002,-653.0000000000035,-345.0000000000064,413.0000000000078,79.99999999998408,-135.99999999999568,-1278.0000000000014,275.0000000000057,304.00000000000426,,-1748.000000000003
2016.08.01,33.00000000001635,-621.0000000000049,441.0000000000025,-179.99999999998016,-654.0000000000101,-365.0000000000042,453.0000000000034,112.99999999999955,-170.0000000000017,-1273.9999999999973,420.0000000000017,322.00000000000006,,-1481.9999999999745
2016.08.01,77.00000000001594,-578.0000000000007,431.0000000000036,-185.99999999999727,-626.9999999999998,-358.9999999999982,439.0000000000005,132.000000000005,-132.000000000005,-1129.9999999999866,382.99999999999557,345.0000000000064,,-1204.9999999999604
