date,GBPUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,AUDJPY,empty,sum
2019.03.18,-14.999999999987246,-27.999999999991587,-5.000000000010552,-24.000000000001798,-29.999999999996696,-24.000000000001798,0.0,-17.000000000000348,-24.999999999997247,0.0,-35.00000000002501,-58.000000000002494,-35.00000000000725,-52.99999999999727,-7.0000000000014495,-17.000000000010118,-43.00000000000637,,-416.0000000000373
2019.03.18,13.000000000018552,-27.000000000001023,41.000000000002146,-17.999999999995797,1.0000000000065512,-31.000000000003247,15.999999999993797,-8.000000000008,-14.999999999998348,29.000000000001247,-22.00000000001978,-70.0000000000145,-73.99999999999629,-72.99999999999329,68.00000000000139,3.0000000000001137,-31.999999999996476,,-199.00000000000296
2019.03.18,-9.999999999998899,-48.99999999999238,48.99999999998794,9.999999999998899,-83.00000000001084,-8.999999999992347,-9.999999999998899,-16.0000000000049,-4.999999999999449,-24.000000000001798,-64.00000000002137,-112.000000000001,-163.00000000000205,-48.99999999999238,12.000000000012001,-7.000000000005002,-3.0000000000001137,,-533.0000000000225
2019.03.18,-42.999999999993044,-92.99999999998931,53.999999999998494,12.000000000000899,-109.00000000000354,-11.999999999989797,-7.9999999999968985,-29.000000000001247,-15.999999999993797,-40.00000000000669,-162.00000000000614,-153.00000000000313,-127.99999999999478,-70.99999999999795,12.000000000012001,-40.00000000000625,-57.00000000000216,,-882.9999999999733
2019.03.18,-18.999999999991246,-105.99999999999454,32.999999999994145,-39.00000000000014,-87.99999999999919,-26.999999999999247,-17.000000000000348,-79.00000000000685,-63.99999999999739,-23.00000000000635,-153.00000000002,-109.00000000000354,-85.00000000000173,-98.99999999998954,2.999999999997449,-57.00000000000216,-108.99999999999466,,-1038.0000000000152
2019.03.18,3.0000000000196536,-87.0000000000033,21.999999999988695,-60.00000000000449,-38.0000000000047,-28.000000000005798,-12.000000000000899,-102.00000000000209,-83.9999999999952,22.999999999995246,-62.00000000001182,-42.0000000000087,79.99999999999119,-81.99999999999363,26.0000000000149,-40.00000000000625,-126.99999999999534,,-610.0000000000225
2019.03.18,48.000000000003595,-109.99999999999943,2.999999999997449,-4.000000000004,-9.999999999998899,-36.999999999998145,-24.000000000001798,-57.00000000000705,-31.999999999998696,29.000000000001247,-96.00000000000364,-39.00000000001125,2.999999999997449,-125.0,19.00000000001345,-76.00000000000762,-103.9999999999992,,-612.0000000000165
2019.03.18,48.000000000003595,-101.99999999998965,-35.00000000000725,10.999999999994348,-7.0000000000014495,-44.99999999998394,-48.000000000003595,-70.0000000000034,-8.999999999992347,56.0000000000005,-68.00000000001205,49.99999999999449,66.99999999999484,-138.9999999999958,-18.999999999991246,-99.00000000000375,-120.99999999999511,,-529.9999999999918
2019.03.18,51.000000000001044,-135.99999999999568,-43.00000000001525,4.000000000004,4.999999999988347,-55.000000000005045,-46.00000000000159,-104.00000000000409,-15.999999999993797,66.99999999999484,-103.00000000000864,95.00000000000064,119.00000000000244,-185.00000000000227,-7.999999999985796,-128.0000000000001,-192.00000000000728,,-675.0000000000282
2019.03.18,13.000000000018552,-155.00000000000114,-135.00000000001845,-97.9999999999981,-7.0000000000014495,-99.00000000000463,-87.00000000000374,-258.0000000000027,-105.99999999999498,78.00000000000028,-176.00000000001614,120.99999999999334,231.99999999998778,-274.9999999999915,-34.99999999998504,-202.0000000000124,-370.9999999999951,,-1560.0000000000255
2019.03.18,7.0000000000014495,-128.99999999999068,-175.99999999999838,-178.99999999999582,-1.0000000000065512,-89.00000000000574,-84.0000000000063,-292.00000000000335,-151.00000000000114,83.9999999999952,-162.00000000000614,144.99999999999514,522.0000000000002,-274.0000000000009,-41.000000000002146,-204.00000000000773,-424.99999999999716,,-1449.00000000003
2019.03.18,-30.999999999981043,-100.99999999999909,-196.0000000000184,-224.000000000002,21.999999999988695,-82.00000000000429,-82.00000000000429,-279.00000000000705,-200.99999999999562,95.99999999999609,-152.00000000001523,179.99999999998016,709.9999999999884,-274.0000000000009,-41.99999999998649,-205.0000000000125,-415.00000000000625,,-1276.0000000000796
