date,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,EURJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.09.25,-21.00000000000435,-28.000000000005798,-41.9999999999976,-17.000000000000348,-3.9999999999906777,-30.000000000001137,-70.99999999999795,-69.00000000000261,-95.00000000000064,-119.00000000000244,,-496.0000000000035
2017.09.25,43.999999999999595,-121.99999999999989,-24.999999999997247,32.0000000000098,-46.999999999997044,-12.000000000000455,-57.999999999992724,-281.9999999999965,-386.9999999999929,-323.0000000000066,,-1179.9999999999739
2017.09.25,141.99999999999767,-139.00000000000023,11.00000000000545,83.9999999999952,-200.9999999999934,90.00000000000341,-24.00000000000091,-292.0000000000016,-385.000000000002,-309.0000000000037,,-1023.0
2017.09.25,228.00000000000597,-164.00000000000858,19.00000000000235,207.00000000000162,-275.99999999999625,362.99999999999955,83.00000000001262,-263.9999999999958,-285.00000000000193,-154.0000000000097,,-242.99999999999014
2017.09.25,197.00000000000273,-200.00000000000017,2.999999999997449,221.00000000000452,-221.9999999999942,337.0000000000175,79.00000000000773,-188.0000000000024,-236.00000000000287,-58.000000000002494,,-66.99999999997218
2017.09.25,212.99999999999653,-195.9999999999962,34.000000000000696,226.99999999999943,-333.999999999989,391.00000000001955,114.00000000000432,-111.0000000000042,-66.99999999999484,188.9999999999947,,460.00000000003104
2017.09.25,268.0000000000016,-181.00000000000892,60.00000000000449,293.99999999999426,-340.999999999994,579.0000000000077,264.00000000001,-67.99999999999784,9.00000000000345,374.999999999992,,1259.0000000000127
2017.09.25,290.9999999999968,-147.00000000000824,141.00000000000225,337.0000000000095,-356.9999999999993,596.0000000000036,350.9999999999991,-72.99999999999329,82.00000000000429,486.999999999993,,1708.0000000000077
2017.09.25,198.99999999999363,-99.00000000000463,119.00000000000244,279.00000000000705,-318.9999999999884,439.9999999999977,253.0000000000001,-21.000000000000796,140.0000000000068,527.9999999999951,,1519.000000000009
2017.09.25,263.99999999999756,-103.00000000000864,85.00000000000173,316.0000000000052,-243.99999999999977,448.0000000000075,182.00000000000216,125.0,223.00000000000654,509.99999999998823,,1806.0000000000005
2017.09.25,289.0000000000059,-53.00000000001415,60.00000000000449,286.99999999999284,-229.99999999998977,397.99999999999613,133.00000000000978,147.99999999999613,236.99999999999832,513.9999999999923,,1782.999999999992
2017.09.25,313.99999999999204,-42.0000000000087,68.00000000000139,263.99999999999756,-245.9999999999951,430.0000000000068,126.00000000000477,248.00000000000466,333.0000000000055,617.9999999999852,,2112.999999999994
2017.09.25,290.9999999999968,-56.000000000011596,-9.00000000000345,261.0000000000001,-213.99999999999864,272.99999999999613,-41.99999999998738,287.00000000000614,341.0000000000024,604.9999999999889,,1736.9999999999893
2017.09.25,292.00000000000335,-48.000000000003595,-19.00000000000235,268.0000000000016,-167.99999999999216,294.00000000001114,-27.999999999991587,483.99999999999466,523.0000000000068,749.999999999984,,2348.000000000012
2017.09.25,327.99999999999494,-22.999999999995246,24.000000000001798,286.00000000000847,-182.00000000000216,364.0000000000043,30.000000000001137,429.00000000000205,451.0000000000014,706.999999999991,,2414.0000000000077
2017.09.25,327.00000000001063,-19.00000000001345,84.0000000000063,289.0000000000059,-207.9999999999984,384.00000000001455,88.00000000000807,359.99999999999943,433.0000000000056,752.9999999999815,,2491.00000000002
2017.09.25,339.0000000000004,-12.999999999996348,129.00000000000134,278.00000000000045,-201.99999999999818,325.00000000001705,145.00000000001023,347.999999999999,434.000000000001,791.9999999999927,,2575.0000000000277
2017.09.25,263.99999999999756,-5.000000000010552,131.00000000000333,266.0000000000107,-146.0000000000008,287.00000000000614,139.00000000001,347.0000000000084,412.00000000000125,732.9999999999836,,2428.0000000000095
2017.09.25,164.99999999999292,9.999999999998899,80.99999999999774,185.99999999999727,-155.9999999999917,141.9999999999959,53.00000000001148,225.00000000000853,284.0000000000065,556.0000000000009,,1546.0000000000184
2017.09.25,45.000000000006146,-42.0000000000087,46.00000000000159,167.00000000000603,-167.99999999999216,81.00000000001728,58.000000000006935,146.0000000000008,195.00000000000074,450.9999999999792,,979.0000000000178
2017.09.25,59.99999999999339,-120.00000000000898,-7.9999999999968985,167.00000000000603,-94.99999999999886,108.00000000000409,30.000000000001137,141.00000000000534,85.00000000000173,383.0,,751.0000000000069
2017.09.25,12.999999999996348,-181.00000000000892,21.999999999999797,174.00000000000747,-116.99999999999022,92.00000000001296,62.00000000001182,33.00000000000125,-14.999999999998348,259.9999999999936,,343.00000000002575
2017.09.25,-1.999999999990898,-171.00000000001003,9.00000000000345,177.99999999998929,-12.999999999991019,2.0000000000095497,-0.999999999990564,63.00000000000239,-19.999999999997797,235.99999999999176,,281.0000000000161
2017.09.25,45.000000000006146,-163.00000000000205,-98.99999999999353,232.00000000000998,78.00000000000296,-63.99999999999295,-128.99999999999068,120.99999999999511,7.0000000000014495,210.99999999998343,,239.00000000001987
2017.09.25,-70.99999999999883,-32.999999999994145,63.00000000000195,146.00000000000168,168.00000000000637,-276.9999999999868,-51.9999999999925,135.99999999999568,80.99999999999774,304.9999999999997,,466.0000000000308
2017.09.25,-187.00000000000384,4.000000000004,18.0000000000069,76.0000000000094,267.0000000000101,-485.99999999999,-158.00000000000125,299.0000000000066,216.0000000000051,395.99999999999636,,445.0000000000434
2017.09.25,-167.00000000000603,-38.0000000000047,7.9999999999968985,180.0000000000024,329.00000000000773,-431.99999999998795,-104.99999999998977,317.0000000000073,226.99999999999943,431.99999999998795,,751.0000000000132
2017.09.25,-296.9999999999917,-124.00000000001299,24.999999999997247,148.99999999999915,387.00000000000045,-465.0000000000034,-57.999999999992724,340.0000000000034,190.99999999999673,487.99999999999955,,635.9999999999958
2017.09.25,-242.00000000000887,-100.0000000000112,34.99999999999615,144.99999999999514,325.00000000000284,-401.9999999999868,-43.99999999999693,245.00000000000455,233.00000000000543,442.9999999999934,,637.9999999999937
2017.09.25,-322.00000000000006,-59.99999999999339,45.000000000006146,119.00000000000244,307.00000000000216,-396.99999999999136,6.000000000000227,259.00000000000034,233.00000000000543,440.9999999999803,,631.0000000000122
2017.09.25,-346.0000000000019,-76.99999999999375,-9.999999999998899,76.99999999999375,204.9999999999983,-431.99999999998795,34.000000000006025,177.99999999999727,229.00000000000142,407.99999999998613,,266.0000000000004
2017.09.25,-324.9999999999975,65.99999999998829,-59.99999999999339,99.00000000000463,185.00000000000227,-343.9999999999941,-54.99999999999261,230.99999999999454,367.0000000000062,400.9999999999847,,565.0000000000031
2017.09.25,-368.9999999999971,52.99999999999194,-63.99999999999739,63.99999999999739,152.00000000000102,-343.9999999999941,-50.99999999998772,256.0000000000002,382.00000000000455,446.9999999999974,,526.0000000000163
2017.09.25,-229.99999999999687,-22.0000000000109,-87.99999999999919,4.000000000004,62.00000000001182,-265.99999999999113,-49.99999999999716,275.0000000000057,340.00000000000693,482.999999999989,,508.00000000002217
2017.09.25,-231.0000000000034,-11.00000000000545,-48.99999999999905,-72.99999999998974,-46.999999999997044,-274.0000000000009,-24.00000000000091,248.99999999999523,340.00000000000693,466.9999999999952,,347.0000000000009
2017.09.25,-340.9999999999913,-154.0000000000097,-146.00000000000168,-489.0000000000061,-54.000000000002046,-854.9999999999898,-462.99999999999386,277.000000000001,279.00000000000705,366.999999999984,,-1579.0000000000025
2017.09.25,-458.00000000000284,-251.00000000000122,-90.99999999999665,-693.0000000000102,138.00000000000523,-1213.9999999999986,-472.999999999999,566.0000000000025,146.99999999999713,359.99999999998255,,-1969.0000000000211
2017.09.25,-492.0000000000035,-205.99999999999508,-182.99999999999983,-794.9999999999901,156.0000000000059,-1270.9999999999866,-683.9999999999975,596.0000000000036,262.00000000000665,343.99999999998875,,-2272.9999999999673
2017.09.25,-665.9999999999889,-395.99999999999636,-248.99999999999923,-1370.0000000000045,-126.99999999999534,-1604.9999999999898,-851.9999999999897,802.9999999999973,182.99999999999983,342.9999999999822,,-3935.999999999985
2017.09.25,-581.0000000000093,-263.00000000001324,-165.9999999999995,-1018.9999999999922,13.00000000000523,-1405.9999999999775,-699.9999999999886,734.9999999999994,189.00000000000583,325.99999999998187,,-2871.9999999999873
2017.09.25,-607.0000000000019,-303.9999999999932,-103.99999999999298,-1021.9999999999895,54.000000000002046,-1407.999999999987,-610.99999999999,746.9999999999999,156.00000000000057,348.9999999999993,,-2749.9999999999527
2017.09.25,-614.9999999999877,-310.9999999999946,-103.99999999999298,-1038.0000000000057,-19.99999999999602,-1379.9999999999955,-587.9999999999939,676.0000000000019,126.99999999999933,377.9999999999894,,-2874.9999999999754
2017.09.25,-602.999999999998,-273.9999999999965,-85.00000000000173,-1009.9999999999998,7.000000000005002,-1366.9999999999902,-552.9999999999973,698.9999999999981,172.00000000000549,401.99999999999125,,-2611.999999999983
2017.09.25,-597.0000000000031,-280.9999999999979,-122.99999999999534,-998.00000000001,42.00000000000159,-1397.9999999999961,-601.9999999999897,753.0000000000001,173.00000000000094,390.9999999999858,,-2640.0000000000036
2017.09.25,-543.999999999989,-368.9999999999971,-126.99999999999933,-988.9999999999955,31.00000000000591,-1360.99999999999,-604.9999999999898,742.0000000000044,128.00000000000588,402.9999999999978,,-2690.9999999999463
2017.09.25,-543.0000000000045,-514.0000000000144,-168.00000000000148,-926.0000000000045,42.00000000000159,-1300.9999999999877,-643.9999999999912,768.0000000000007,109.00000000000354,390.9999999999858,,-2786.0000000000123
2017.09.25,-539.0000000000006,-551.0000000000126,-176.99999999999383,-937.00000000001,20.000000000010232,-1246.9999999999857,-629.9999999999955,810.0000000000023,87.99999999999919,411.99999999999017,,-2750.999999999997
2017.09.25,-533.0000000000057,-461.0000000000003,-161.00000000000003,-1035.0000000000082,-103.9999999999992,-1263.9999999999816,-611.9999999999948,757.000000000005,136.00000000000279,376.9999999999829,,-2899.9999999999986
2017.09.26,-534.9999999999966,-402.9999999999978,-185.99999999999727,-1055.9999999999902,10.000000000005116,-1233.000000000004,-609.9999999999994,736.0000000000042,124.99999999999733,-98.0000000000203,,-3249.9999999999995
2017.09.26,-539.0000000000006,-462.0000000000068,-202.9999999999976,-1021.0000000000052,-52.99999999999727,-1188.999999999993,-616.9999999999902,736.9999999999948,134.0000000000008,314.99999999999864,,-2897.999999999996
2017.09.26,-530.0000000000082,-426.9999999999996,-192.00000000000327,-1002.9999999999983,-137.99999999999102,-1224.9999999999943,-626.9999999999953,795.0000000000017,233.00000000000543,478.999999999985,,-2634.9999999999977
2017.09.26,-472.9999999999901,-411.0000000000058,-234.00000000000088,-974.0000000000082,-143.00000000000068,-1109.9999999999852,-629.9999999999955,757.9999999999956,207.99999999999707,410.99999999998363,,-2598.00000000001
2017.09.26,-466.9999999999952,-425.99999999999307,-183.99999999999528,-971.9999999999951,-143.99999999999125,-1090.9999999999798,-592.9999999999893,754.0000000000049,173.9999999999964,390.9999999999858,,-2557.999999999952
2017.09.26,-466.9999999999952,-449.0000000000105,-161.99999999999548,-970.0000000000042,-182.00000000000216,-1078.9999999999793,-550.9999999999877,575.0000000000028,-9.00000000000345,239.99999999999577,,-3053.99999999998
2017.09.26,-487.99999999999955,-513.0000000000078,-214.00000000000307,-1014.0000000000038,-143.00000000000068,-1210.9999999999843,-640.9999999999911,644.0000000000055,36.0000000000027,267.99999999997937,,-3276.0000000000023
2017.09.26,-480.99999999999807,-583.0000000000002,-288.9999999999948,-1049.9999999999955,-146.0000000000008,-1287.9999999999825,-816.9999999999931,924.9999999999972,207.00000000000162,466.9999999999952,,-3054.99999999997
2017.09.26,-459.0000000000094,-556.0000000000009,-248.99999999999923,-1029.9999999999975,-123.99999999999523,-1288.9999999999873,-774.0000000000009,978.9999999999992,275.000000000003,611.9999999999903,,-2614.999999999998
2017.09.26,-452.00000000000796,-466.9999999999952,-180.99999999999784,-984.9999999999915,-104.99999999998977,-1210.9999999999843,-676.9999999999925,1037.9999999999968,355.0000000000053,699.9999999999895,,-1984.9999999999673
2017.09.26,-414.00000000000324,-439.0000000000116,-102.00000000000209,-958.9999999999987,-131.9999999999908,-1161.9999999999777,-578.9999999999935,933.9999999999975,319.99999999999807,749.999999999984,,-1782.9999999999977
2017.09.26,-443.99999999999994,-425.99999999999307,-112.000000000001,-931.9999999999995,-80.99999999998886,-1191.9999999999789,-583.999999999989,962.0000000000033,341.99999999999784,752.9999999999815,,-1713.9999999999682
2017.09.26,-414.00000000000324,-395.99999999999636,-75.9999999999983,-927.9999999999955,-19.99999999999602,-1191.9999999999789,-567.9999999999978,968.0000000000035,302.0000000000023,695.9999999999856,,-1627.9999999999745
2017.09.26,-417.0000000000007,-384.00000000000654,-76.99999999999375,-916.0000000000057,-3.9999999999906777,-1236.9999999999948,-610.99999999999,1013.0000000000052,373.99999999999653,763.9999999999869,,-1494.999999999994
2017.09.26,-424.00000000000216,-402.0000000000135,-109.00000000000354,-926.0000000000045,62.00000000001182,-1313.999999999993,-681.999999999988,1099.0000000000036,380.999999999998,759.999999999983,,-1555.000000000008
