date,EURCHF,GBPAUD,EURCAD,EURNZD,NZDJPY,AUDNZD,empty,sum
2020.01.06,35.00000000000725,232.99999999999432,-39.999999999995595,23.00000000001745,24.00000000000091,49.99999999999449,,325.0000000000188
2020.01.06,18.0000000000069,70.99999999999883,-53.999999999998494,41.000000000002146,96.00000000000364,14.000000000002899,,186.00000000001592
2020.01.06,126.0000000000039,-70.99999999999883,58.000000000002494,138.0000000000159,67.99999999999784,-1.999999999990898,,317.00000000003035
2020.01.06,131.99999999999878,98.99999999998244,-19.999999999997797,74.0000000000185,-18.000000000000682,110.99999999999443,,377.9999999999957
2020.01.06,130.99999999999224,225.99999999999287,-51.000000000001044,-48.99999999998794,-143.99999999999125,120.00000000000898,,233.00000000001387
2020.01.06,154.0000000000097,305.9999999999841,-89.00000000000574,-125.99999999998168,-188.99999999999295,97.00000000001374,,153.00000000002711
2020.01.06,144.0000000000108,265.99999999998846,-96.99999999999153,-122.99999999998423,-185.99999999999284,63.000000000013046,,67.00000000004371
2020.01.06,109.00000000000354,-29.00000000001235,-80.99999999999774,63.000000000013046,-27.999999999991587,29.00000000001235,,63.000000000027256
2020.01.06,137.00000000000932,37.99999999998249,-42.0000000000087,50.0000000000167,-108.99999999999466,89.00000000000574,,163.0000000000109
2020.01.06,120.00000000000898,24.999999999986144,-78.00000000000028,168.0000000000126,-54.99999999999261,163.00000000000205,,343.0000000000168
2020.01.06,123.99999999999079,-17.000000000000348,-22.999999999995246,215.00000000000963,-58.9999999999975,131.99999999999878,,372.00000000000614
2020.01.06,140.0000000000068,-8.000000000008,-76.0000000000094,196.0000000000184,-60.000000000002274,116.00000000000499,,308.0000000000105
2020.01.06,130.99999999999224,-3.0000000000196536,-127.00000000001043,120.00000000000898,-102.00000000000387,123.00000000000644,,141.9999999999737
2020.01.06,134.00000000001188,29.999999999996696,-126.0000000000039,167.00000000000603,-66.0000000000025,146.00000000000168,,285.0000000000099
2020.01.06,117.00000000001154,-110.00000000001009,-103.99999999999298,222.00000000001108,-36.99999999999193,96.00000000000719,,184.00000000003482
2020.01.06,114.99999999999844,-133.00000000000534,-137.00000000000932,209.9999999999991,-31.999999999996476,78.00000000000028,,100.99999999998667
2020.01.06,56.000000000011596,-141.00000000001333,-147.00000000000824,240.00000000001796,34.99999999999659,93.00000000000975,,136.00000000001432
2020.01.06,79.99999999999119,-87.99999999999919,-148.99999999999915,253.99999999999866,3.0000000000001137,157.00000000000713,,256.99999999999875
2020.01.06,120.00000000000898,-49.00000000001015,-72.0000000000054,165.00000000001512,-99.00000000000375,158.99999999999804,,224.00000000000284
2020.01.06,144.0000000000108,209.9999999999991,-69.9999999999923,80.00000000001339,-137.00000000000045,103.00000000000864,,330.0000000000392
2020.01.06,143.00000000000423,173.00000000000094,-12.999999999996348,9.999999999998899,-125.0,32.999999999994145,,221.00000000000188
2020.01.06,134.99999999999625,-257.0000000000183,110.00000000001009,139.00000000000023,-112.99999999999955,12.999999999996348,,26.999999999985064
2020.01.06,114.99999999999844,-425.0000000000087,11.999999999989797,83.00000000001084,-121.99999999999989,29.00000000001235,,-307.99999999999716
2020.01.06,154.99999999999403,-548.9999999999995,158.99999999999804,141.99999999999767,-215.0000000000034,21.00000000000435,,-287.00000000000887
2020.01.06,144.99999999999514,-766.0,184.99999999999073,147.00000000000824,-242.00000000000443,-4.000000000004,,-535.0000000000143
2020.01.06,201.99999999999108,-727.0000000000109,238.0000000000049,96.00000000000719,-265.99999999999113,-68.00000000000139,,-525.0000000000002
2020.01.06,228.00000000000597,-967.0000000000067,296.0000000000074,175.00000000001404,-298.9999999999924,-103.99999999999298,,-670.9999999999645
2020.01.06,263.99999999999756,-948.0000000000155,364.00000000000875,165.00000000001512,-320.99999999999795,-173.00000000000094,,-648.999999999993
2020.01.06,279.99999999999136,-645.0000000000067,261.0000000000001,46.999999999997044,-370.00000000000455,-119.00000000000244,,-546.0000000000252
2020.01.06,273.9999999999965,-635.0000000000077,238.99999999998923,174.00000000000747,-352.00000000000387,-95.00000000000064,,-395.00000000001904
2020.01.06,218.99999999999142,-816.0000000000167,275.000000000003,219.00000000001364,-274.0000000000009,-129.99999999998568,,-506.99999999999517
2020.01.06,268.0000000000016,-794.0000000000058,255.00000000000523,187.00000000000384,-316.0000000000025,-153.9999999999875,,-553.9999999999851
2020.01.06,249.00000000001032,-1119.0000000000034,339.0000000000004,313.00000000000773,-225.9999999999991,-167.9999999999904,,-611.9999999999745
2020.01.06,232.00000000000998,-1191.0000000000086,276.9999999999939,480.00000000001376,-111.0000000000042,-87.99999999999919,,-400.99999999999443
2020.01.06,242.99999999999324,-1246.0000000000139,161.99999999999548,215.00000000000963,-316.0000000000025,-214.99999999998744,,-1157.0000000000055
2020.01.06,83.00000000001084,-1375.000000000015,168.99999999999693,107.00000000001265,-426.9999999999925,-292.9999999999877,,-1735.999999999975
2020.01.06,96.99999999999153,-1499.000000000006,100.99999999999554,139.00000000000023,-426.9999999999925,-272.99999999998994,,-1862.0000000000011
2020.01.06,87.99999999999919,-1480.999999999999,59.000000000009045,185.00000000001293,-417.99999999999216,-258.99999999998704,,-1825.999999999957
2020.01.06,66.00000000001049,-1499.000000000006,130.0000000000079,219.99999999999798,-442.99999999999784,-262.999999999991,,-1788.9999999999782
2020.01.06,93.00000000000975,-1318.000000000019,164.00000000000858,175.00000000001404,-450.9999999999934,-272.99999999998994,,-1609.99999999997
2020.01.06,89.99999999999008,-1354.0000000000107,137.00000000000932,185.99999999999727,-457.9999999999984,-248.00000000000378,,-1647.0000000000164
2020.01.06,117.99999999999588,-1291.00000000002,143.00000000000423,235.00000000000742,-423.9999999999924,-201.99999999999108,,-1420.999999999996
2020.01.06,151.00000000001222,-1367.000000000007,184.00000000000637,251.00000000000122,-468.9999999999941,-214.99999999998744,,-1464.9999999999688
2020.01.06,121.99999999999989,-1416.0000000000173,103.00000000000864,296.0000000000074,-453.00000000000296,-194.99999999998963,,-1542.9999999999936
2020.01.06,123.99999999999079,-1305.0000000000007,104.99999999999955,192.99999999999872,-477.99999999999443,-195.9999999999962,,-1557.0000000000023
2020.01.06,134.99999999999625,-1292.0000000000043,123.99999999999079,140.0000000000068,-519.999999999996,-211.99999999998997,,-1624.9999999999964
2020.01.06,63.99999999999739,-1306.000000000007,139.00000000000023,225.00000000000853,-468.0000000000035,-180.99999999998673,,-1526.9999999999911
2020.01.06,63.99999999999739,-1236.9999999999993,158.99999999999804,147.00000000000824,-490.99999999999966,-263.99999999999756,,-1621.9999999999925
2020.01.07,69.9999999999923,-1453.0000000000155,113.99999999999189,165.9999999999995,-441.0000000000025,-241.99999999998667,,-1786.000000000021
2020.01.07,69.00000000000794,-1453.9999999999998,154.0000000000097,219.00000000001364,-439.9999999999977,-197.00000000000273,,-1648.9999999999688
2020.01.07,100.99999999999554,-1504.0000000000164,137.00000000000932,297.9999999999983,-423.0000000000018,-207.99999999998596,,-1599.000000000001
2020.01.07,131.99999999999878,-1435.0000000000084,151.9999999999966,243.00000000001543,-465.0000000000034,-207.00000000000162,,-1580.0000000000025
2020.01.07,127.00000000001043,-1429.999999999998,87.99999999999919,234.00000000000088,-447.9999999999933,-177.00000000000495,,-1605.999999999986
2020.01.07,120.99999999999334,-1693.0000000000111,32.999999999994145,292.00000000000335,-420.0000000000017,-249.99999999999466,,-1917.0000000000164
2020.01.07,151.00000000001222,-1640.0000000000193,127.99999999999478,216.00000000001617,-472.999999999999,-320.9999999999935,,-1938.9999999999886
2020.01.07,151.00000000001222,-1578.0000000000127,96.99999999999153,131.99999999999878,-518.9999999999912,-327.99999999999494,,-2044.9999999999964
2020.01.07,127.99999999999478,-1578.0000000000127,76.0000000000094,124.00000000001299,-525.9999999999962,-322.9999999999844,,-2098.9999999999764
2020.01.07,161.99999999999548,-1585.000000000014,123.99999999999079,121.00000000001555,-534.9999999999966,-343.00000000000443,,-2056.000000000013
2020.01.07,167.9999999999904,-1480.0000000000146,137.9999999999937,35.00000000000725,-573.9999999999981,-329.99999999998585,,-2043.0000000000073
2020.01.07,178.00000000001148,-1487.0000000000161,127.00000000001043,11.00000000000545,-584.9999999999937,-329.00000000000153,,-2084.9999999999836
2020.01.07,180.0000000000024,-1543.0000000000055,99.99999999998899,-15.999999999993797,-611.0000000000042,-378.999999999996,,-2269.000000000008
2020.01.07,174.00000000000747,-1693.0000000000111,117.99999999999588,114.99999999999844,-548.9999999999924,-387.99999999998835,,-2222.99999999999
2020.01.07,164.00000000000858,-1625.0000000000098,116.00000000000499,121.99999999999989,-542.0000000000016,-343.00000000000443,,-2108.0000000000023
2020.01.07,119.00000000000244,-1858.000000000004,52.000000000007596,278.00000000000045,-388.9999999999958,-424.99999999998647,,-2222.999999999976
2020.01.07,136.00000000000279,-1878.0000000000018,78.00000000000028,401.00000000000693,-317.99999999999784,-371.99999999999454,,-1952.999999999984
2020.01.07,198.99999999999363,-1856.0000000000132,43.999999999999595,370.00000000000364,-341.99999999999875,-351.99999999999676,,-1937.0000000000118
2020.01.07,144.99999999999514,-1915.0,17.000000000000348,375.9999999999986,-283.00000000000125,-401.99999999999125,,-2061.999999999998
2020.01.07,68.00000000000139,-2053.000000000016,1.999999999990898,418.0000000000073,-194.99999999999318,-452.99999999999227,,-2213.000000000002
2020.01.07,76.0000000000094,-2471.000000000001,-5.999999999994898,199.00000000001583,-406.9999999999965,-541.9999999999981,,-3150.999999999965
2020.01.07,89.00000000000574,-2548.000000000017,-17.000000000000348,240.00000000001796,-430.9999999999974,-577.9999999999897,,-3244.9999999999804
2020.01.07,144.0000000000108,-2858.000000000005,49.99999999999449,472.00000000000574,-328.9999999999935,-573.9999999999857,,-3094.9999999999727
2020.01.07,275.000000000003,-2648.000000000006,49.99999999999449,458.00000000000284,-319.0000000000026,-602.999999999998,,-2787.0000000000064
2020.01.07,165.9999999999995,-2636.000000000016,-11.999999999989797,397.0000000000029,-239.00000000000432,-653.999999999999,,-2978.0000000000073
