date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,CADCHF,GBPJPY,EURJPY,empty,sum
2018.02.26,-176.99999999999383,-317.0000000000117,-349.99999999998363,-575.0000000000028,-392.00000000000347,-462.0000000000068,15.00000000000945,456.99999999999363,-373.9999999999952,,-2174.9999999999945
2018.02.26,-220.99999999999343,-399.00000000001603,-394.9999999999898,-611.0000000000042,-424.00000000000216,-465.9999999999998,4.000000000004,478.00000000000864,-417.0000000000016,,-2450.9999999999945
2018.02.26,-246.00000000000176,-402.0000000000135,-414.9999999999876,-655.0000000000011,-433.0000000000056,-452.00000000000796,-27.999999999994696,504.0000000000191,-421.99999999999704,,-2548.99999999999
2018.02.26,-244.99999999999523,-404.0000000000044,-414.9999999999876,-709.0000000000032,-500.00000000000045,-501.000000000007,-39.999999999995595,521.000000000015,-586.0000000000127,,-2878.999999999991
2018.02.26,-264.999999999993,-586.0000000000198,-412.9999999999967,-718.0000000000035,-544.0,-539.0000000000006,-42.999999999993044,401.00000000001046,-590.0000000000034,,-3297.0
2018.02.26,-173.9999999999964,-596.0000000000188,-417.0000000000007,-546.999999999997,-507.0000000000019,-538.0000000000051,-0.999999999995449,132.000000000005,-405.00000000000114,,-3053.000000000012
2018.02.26,-129.00000000000134,-599.0000000000161,-333.9999999999899,-528.0000000000058,-459.0000000000094,-480.0000000000027,-2.999999999997449,91.00000000000819,-368.9999999999998,,-2810.0000000000146
2018.02.26,-164.99999999999292,-649.0000000000107,-419.9999999999982,-490.99999999999966,-367.0000000000062,-465.0000000000043,-50.99999999998994,75.9999999999934,-272.99999999999613,,-2805.0000000000045
2018.02.26,-244.99999999999523,-826.0000000000156,-566.9999999999842,-539.999999999992,-404.0000000000044,-533.0000000000057,-63.99999999999739,-20.999999999986585,-203.00000000000296,,-3402.9999999999836
2018.02.26,-218.99999999999142,-754.0000000000102,-537.9999999999941,-519.0000000000055,-395.0000000000009,-500.00000000000045,-43.999999999999595,14.000000000010004,-132.000000000005,,-3086.999999999997
2018.02.26,-200.99999999999562,-748.0000000000153,-619.9999999999983,-537.9999999999967,-370.00000000000364,-483.0000000000001,-48.99999999999905,32.00000000001069,-140.00000000001478,,-3117.0000000000127
2018.02.26,-192.99999999999872,-801.0000000000073,-554.9999999999944,-525.0000000000057,-356.00000000000074,-470.9999999999992,-58.99999999999794,-49.99999999998295,-109.00000000000887,,-3118.9999999999964
2018.02.26,-132.99999999999423,-717.000000000012,-492.9999999999879,-465.999999999994,-276.00000000000955,-419.00000000000273,-26.999999999999247,-92.99999999998931,-109.00000000000887,,-2732.999999999998
2018.02.26,-61.999999999995396,-611.000000000006,-443.99999999999994,-349.00000000000375,-206.00000000000617,-368.00000000000165,-55.99999999998939,-97.99999999998477,-61.00000000000705,,-2254.9999999999945
2018.02.26,-53.999999999998494,-476.0000000000098,-397.99999999998727,-375.0,-197.00000000000273,-350.00000000000585,-148.99999999999915,67.00000000000728,-126.00000000000477,,-2058.000000000001
2018.02.26,-10.999999999994348,-605.0000000000111,-337.99999999999386,-359.99999999999943,-104.99999999999955,-269.00000000000813,-142.99999999999312,-94.99999999999886,-140.99999999999113,,-2066.9999999999895
2018.02.26,26.999999999999247,-497.0000000000141,-302.0000000000023,-331.00000000000307,-63.00000000000195,-269.00000000000813,-154.99999999999403,22.00000000001978,-187.00000000001182,,-1755.0000000000164
2018.02.26,174.00000000000747,-99.00000000000463,-217.99999999998488,-250.0,-70.0000000000034,-257.0000000000072,-79.99999999999119,342.00000000001296,-191.0000000000025,,-648.9999999999734
2018.02.26,160.00000000000458,174.99999999999181,-177.99999999998929,-173.00000000000182,-87.99999999999919,-221.99999999999997,-84.99999999999064,484.00000000000887,-132.000000000005,,-58.99999999998067
2018.02.26,180.0000000000024,200.99999999998454,-137.9999999999937,-284.9999999999966,-98.0000000000092,-221.00000000000452,-90.99999999999665,588.9999999999986,-358.0000000000041,,-221.00000000001916
2018.02.26,236.99999999999832,349.99999999998363,-51.99999999998539,-242.999999999995,-19.00000000000235,-179.00000000000693,-120.99999999999334,795.9999999999923,-324.99999999998863,,444.0000000000026
2018.02.26,180.0000000000024,263.99999999999756,-219.99999999999798,-265.00000000000057,-104.99999999999955,-252.0000000000078,-131.99999999999878,697.0000000000027,-292.0000000000016,,-125.00000000000352
2018.02.26,187.9999999999993,232.99999999999432,-243.99999999999977,-272.99999999999613,-133.00000000000534,-267.00000000000614,-81.9999999999932,652.0000000000152,-173.00000000000182,,-98.99999999999352
2018.02.26,297.9999999999983,253.99999999999866,-80.99999999999774,-135.00000000000512,-76.0000000000094,-169.00000000000804,-29.999999999996696,498.0000000000189,-165.99999999999682,,393.00000000000205
2018.02.26,248.00000000000378,205.99999999999508,-156.00000000000057,-93.99999999999409,-82.99999999999974,-160.00000000000458,-47.9999999999925,449.0000000000123,-39.00000000001569,,323.000000000004
2018.02.26,223.00000000000654,178.99999999999582,-188.9999999999947,-125.0,-103.00000000000864,-175.99999999999838,-40.99999999999105,455.0000000000125,-7.000000000005002,,216.0000000000171
2018.02.26,239.0000000000003,219.99999999999798,-181.9999999999933,-143.00000000000068,-115.00000000000954,-196.00000000000728,-27.999999999994696,462.0000000000175,-15.00000000001478,,241.99999999999557
2018.02.26,236.99999999999832,218.99999999999142,-182.99999999999983,-129.99999999999545,-121.00000000000443,-207.00000000000162,-33.9999999999896,481.9999999999993,3.9999999999906777,,266.99999999998886
2018.02.26,245.0000000000063,192.99999999999872,-208.99999999999253,-188.99999999999295,-135.00000000000733,-240.00000000000688,9.00000000000345,492.999999999995,-56.000000000011596,,110.99999999999221
2018.02.26,253.99999999999866,170.99999999998784,-224.000000000002,-188.99999999999295,-148.0000000000037,-238.0000000000049,19.00000000000235,502.00000000000955,-46.999999999997044,,99.99999999999778
2018.02.26,256.0000000000007,177.99999999998929,-212.99999999999653,-177.99999999999727,-143.00000000000423,-233.00000000000543,29.000000000001247,510.0000000000193,-38.000000000010914,,167.9999999999962
2018.02.26,287.9999999999994,201.99999999999108,-241.99999999998667,-188.0000000000024,-158.0000000000026,-258.9999999999981,67.00000000000594,536.0000000000014,-32.00000000001069,,213.99999999999727
2018.02.26,262.00000000000665,143.99999999998857,-268.0000000000016,-188.99999999999295,-182.00000000000438,-269.00000000000813,-13.999999999991797,492.00000000001864,-12.000000000000455,,-35.99999999998545
2018.02.27,238.0000000000049,182.99999999999983,-245.99999999999068,-194.00000000000261,-150.00000000000568,-141.99999999999767,-11.999999999989797,478.00000000000864,-12.000000000000455,,143.0000000000265
2018.02.27,269.00000000000813,206.99999999997942,-224.000000000002,-168.99999999999693,-141.00000000000225,-111.00000000000554,6.0000000000060005,480.0000000000182,-2.0000000000095497,,314.99999999999545
2018.02.27,265.0000000000041,221.99999999998886,-204.00000000000418,-96.9999999999942,-131.00000000000333,-58.99999999999794,-2.999999999997449,445.99999999999795,55.00000000000682,,494.0000000000006
2018.02.27,316.0000000000052,214.99999999998744,-228.99999999999034,-61.99999999999761,-123.00000000000644,-33.000000000005244,22.0000000000109,378.0000000000143,97.00000000000841,,581.0000000000266
2018.02.27,233.00000000000543,126.99999999998823,-346.9999999999862,-192.99999999999784,-198.00000000000927,-39.00000000000014,-9.999999999998899,365.0000000000091,80.0000000000125,,18.000000000022908
2018.02.27,136.00000000000279,128.99999999997914,-438.00000000000506,-308.9999999999975,-296.0000000000074,-94.00000000000519,-50.99999999998994,516.9999999999959,32.99999999998704,,-373.00000000004025
2018.02.27,140.0000000000068,130.99999999999224,-431.0000000000036,-307.9999999999927,-295.0000000000008,-113.00000000000753,-41.9999999999976,638.0000000000052,54.000000000002046,,-225.9999999999959
2018.02.27,145.00000000000622,161.99999999999548,-436.9999999999985,-263.00000000000523,-295.0000000000008,-57.00000000000705,-25.999999999992696,402.00000000001523,85.99999999998431,,-283.00000000000307
2018.02.27,119.00000000000244,147.99999999999258,-495.99999999998533,-155.9999999999917,-262.00000000000665,-107.00000000000153,-48.99999999999905,364.0000000000043,288.0000000000109,,-150.99999999997408
2018.02.27,104.99999999999955,147.99999999999258,-472.9999999999901,-173.99999999999238,-221.00000000000452,-70.99999999999883,-64.99999999999284,485.00000000001364,258.99999999998613,,-6.999999999986812
2018.02.27,148.99999999999915,186.99999999998164,-441.99999999998687,-277.000000000001,-158.0000000000026,-52.000000000007596,-74.99999999999174,512.0000000000005,25.000000000005684,,-131.00000000000284
2018.02.27,179.00000000000693,215.99999999999397,-383.0,-236.99999999999477,-84.0000000000063,78.00000000000028,-57.99999999999139,568.000000000012,96.00000000000364,,375.00000000002444
2018.02.27,221.99999999999997,265.99999999998846,-348.9999999999993,-179.00000000000205,-74.00000000000739,90.99999999999665,-39.999999999995595,605.0000000000182,104.99999999998977,,646.9999999999886
2018.02.27,253.0000000000032,275.9999999999874,-322.00000000000006,-161.99999999999193,-100.00000000000009,100.00000000000009,-25.999999999992696,606.9999999999993,112.99999999999955,,739.0000000000048
2018.02.27,221.99999999999997,264.9999999999819,-348.9999999999993,-213.99999999999864,-90.0000000000012,63.99999999999739,-36.999999999998145,641.0000000000196,79.00000000000773,,581.0000000000093
2018.02.27,197.99999999999818,220.99999999998232,-373.00000000000114,-237.99999999999955,-100.00000000000009,51.99999999999649,-47.9999999999925,659.0000000000202,37.00000000000614,,408.0000000000101
2018.02.27,153.00000000000313,160.99999999998892,-402.9999999999978,-287.9999999999967,-148.99999999999915,7.0000000000014495,-53.999999999998494,652.0000000000152,2.0000000000095497,,81.00000000002615
2018.02.27,148.99999999999915,168.99999999999693,-404.0000000000044,-292.0000000000016,-145.00000000000622,10.999999999994348,-70.99999999999883,658.0000000000155,-3.0000000000143245,,71.99999999998045
2018.02.27,116.00000000000499,95.999999999985,-397.99999999998727,-259.00000000000034,-143.00000000000423,-9.999999999998899,-114.99999999999844,557.9999999999927,4.9999999999954525,,-150.0000000000109
2018.02.27,62.000000000006494,7.999999999985796,-516.9999999999897,-251.00000000000477,-113.00000000000753,-12.000000000000899,-145.9999999999906,242.00000000001864,48.00000000000182,,-678.9999999999807
2018.02.27,87.99999999999919,-90.00000000001229,-533.99999999999,-121.99999999999989,-158.0000000000026,-47.00000000000814,-120.99999999999334,99.99999999999432,304.00000000000205,,-580.0000000000107
2018.02.27,111.00000000000554,-9.000000000014552,-456.9999999999963,-66.0000000000025,-119.00000000000244,-4.999999999999449,-148.99999999999915,151.00000000001046,306.99999999998795,,-236.00000000001046
2018.02.27,87.99999999999919,17.999999999984695,-458.00000000000284,-84.00000000000318,-65.99999999999939,30.999999999992145,-156.99999999999602,180.00000000000682,335.9999999999843,,-112.00000000003433
2018.02.27,94.00000000000519,192.99999999999872,-425.99999999999307,-102.99999999999443,-31.000000000003247,73.99999999999629,-164.99999999999292,419.00000000001114,228.00000000000864,,283.0000000000364
2018.02.27,111.00000000000554,258.99999999998704,-445.99999999999085,-100.99999999999909,-47.00000000000814,42.999999999993044,-161.00000000000003,495.00000000000455,209.00000000000318,,361.9999999999953
2018.02.27,118.00000000000699,147.99999999999258,-402.9999999999978,-85.99999999999852,-69.00000000000794,32.999999999994145,-152.99999999999204,362.99999999999955,217.9999999999893,,168.99999999998624
2018.02.27,126.0000000000039,158.99999999999804,-377.9999999999894,-158.99999999999181,-77.00000000000485,64.99999999999284,-145.9999999999906,372.0000000000141,80.99999999998886,,43.00000000002103
2018.02.27,180.0000000000024,154.99999999999403,-299.99999999998914,-153.99999999999636,-54.00000000000959,68.00000000000139,-134.99999999999625,461.00000000001273,20.000000000010232,,241.00000000002942
2018.02.27,187.9999999999993,356.9999999999851,-280.9999999999979,-150.99999999999625,-43.00000000000415,80.99999999999774,-121.99999999999989,689.9999999999977,54.000000000002046,,772.9999999999837
2018.02.27,160.00000000000458,426.9999999999996,-273.9999999999965,-111.0000000000042,-41.000000000002146,97.9999999999981,-227.99999999999488,669.0000000000111,100.99999999999909,,801.0000000000148
2018.02.27,172.00000000000549,480.99999999999807,-251.00000000000122,-51.00000000000193,-16.0000000000049,122.99999999999534,-249.99999999999466,623.9999999999952,67.00000000000728,,898.9999999999986
2018.02.27,216.0000000000051,443.99999999999994,-204.99999999998852,-138.9999999999958,-77.00000000000485,91.99999999999208,-214.99999999999852,626.0000000000048,-91.00000000000819,,651.000000000006
2018.02.27,295.0000000000008,629.9999999999973,-58.000000000002494,-54.99999999999261,-41.000000000002146,127.99999999999478,-233.99999999998977,843.0000000000177,-150.00000000000568,,1358.000000000018
2018.02.27,296.0000000000074,693.9999999999947,-41.000000000002146,-96.9999999999942,-60.99999999999994,134.0000000000008,-196.99999999999162,915.9999999999968,-175.99999999998772,,1468.000000000024
2018.02.27,363.0000000000022,814.999999999988,144.0000000000108,76.99999999999818,95.00000000000064,224.000000000002,-240.99999999999122,789.0000000000157,-323.0000000000075,,1943.0000000000189
2018.02.27,377.0000000000051,833.9999999999792,263.00000000001324,149.0000000000009,142.99999999999312,263.0000000000021,-273.9999999999965,563.0000000000166,-140.99999999999113,,2177.0000000000227
2018.02.27,391.000000000008,840.9999999999807,468.00000000000176,334.0000000000032,205.99999999999508,391.9999999999924,-305.99999999999517,542.0000000000016,-199.00000000001228,,2668.999999999975
2018.02.27,365.99999999999966,801.9999999999916,463.9999999999977,332.00000000000784,268.99999999999704,422.9999999999956,-322.00000000000006,444.0000000000168,-155.00000000000114,,2623.0000000000045
2018.02.27,396.00000000000745,661.9999999999848,534.9999999999966,231.99999999999932,319.99999999999807,483.99999999999557,-275.99999999999847,423.0000000000018,-366.9999999999902,,2408.9999999999945
2018.02.27,331.0000000000035,549.9999999999839,422.9999999999956,218.00000000000352,247.99999999999267,429.0000000000016,-259.9999999999936,329.00000000000773,-290.9999999999968,,1976.9999999999982
2018.02.27,284.0000000000065,465.99999999998863,382.0000000000157,191.0000000000025,229.99999999999687,412.00000000000125,-287.9999999999994,295.99999999999227,-213.99999999999864,,1759.0000000000057
2018.02.27,301.0000000000068,495.99999999998533,388.9999999999949,183.00000000000693,248.99999999999923,414.9999999999987,-269.9999999999925,355.99999999999454,-317.0000000000073,,1801.9999999999868
2018.02.27,324.00000000000205,530.9999999999926,479.0000000000072,207.9999999999984,320.9999999999935,444.9999999999954,-277.99999999998937,373.0000000000189,-328.00000000000296,,2075.0000000000155
2018.02.27,326.0000000000041,587.9999999999885,496.00000000000756,263.00000000000523,356.00000000000074,459.99999999999375,-340.9999999999913,344.99999999999886,-281.0000000000059,,2212.0000000000014
2018.02.27,340.00000000000693,641.999999999987,529.0000000000017,221.00000000000364,408.9999999999927,496.99999999999187,-355.99999999998965,396.000000000015,-356.9999999999993,,2321.00000000001
2018.02.27,369.0000000000082,722.9999999999848,588.0000000000107,251.99999999999534,441.99999999999795,510.99999999999477,-384.9999999999909,485.00000000001364,-367.999999999995,,2617.0000000000196
2018.02.27,374.0000000000077,768.9999999999975,608.0000000000085,260.0000000000051,493.99999999999443,556.0000000000009,-442.9999999999934,569.9999999999932,-371.0000000000093,,2817.0000000000045
2018.02.27,363.0000000000022,757.999999999992,597.0000000000031,230.00000000000398,484.999999999991,563.9999999999978,-460.9999999999892,525.0000000000057,-396.99999999999136,,2664.000000000015
2018.02.28,326.0000000000041,783.0000000000003,585.0000000000133,218.00000000000352,471.99999999999466,541.9999999999981,-498.9999999999939,576.9999999999982,-394.00000000000546,,2610.0000000000127
2018.02.28,355.0000000000053,771.9999999999949,577.0000000000052,227.00000000000387,428.9999999999905,525.9999999999932,-469.99999999999267,586.0000000000127,-391.9999999999959,,2610.0000000000173
2018.02.28,353.0000000000033,755.9999999999789,563.0000000000024,253.0000000000001,419.9999999999982,522.0000000000002,-466.9999999999952,522.0000000000198,-344.99999999999886,,2577.000000000008
2018.02.28,363.0000000000022,727.9999999999953,546.000000000002,266.9999999999959,396.9999999999918,529.0000000000017,-422.00000000000017,457.9999999999984,-330.0000000000125,,2535.9999999999745
2018.02.28,383.0,764.9999999999934,558.0000000000141,338.0000000000081,423.9999999999911,485.99999999999756,-404.99999999999983,396.000000000015,-332.9999999999984,,2612.000000000021
2018.02.28,385.000000000002,766.9999999999843,565.9999999999999,192.00000000000728,419.9999999999982,529.0000000000017,-414.9999999999987,426.9999999999925,-433.9999999999975,,2436.99999999999
2018.02.28,358.0000000000028,785.9999999999978,553.0000000000035,52.00000000000671,444.9999999999954,502.00000000000244,-413.99999999999216,567.0000000000073,-598.9999999999895,,2250.000000000034
2018.02.28,355.0000000000053,728.9999999999797,555.0000000000166,-19.99999999999602,453.99999999999886,546.000000000002,-429.99999999999704,810.0000000000023,-725.9999999999991,,2273.0000000000123
2018.02.28,400.00000000000034,757.999999999992,592.9999999999991,25.99999999999625,458.9999999999983,571.9999999999948,-423.9999999999911,825.000000000017,-691.0000000000025,,2518.0000000000045
2018.02.28,436.9999999999985,825.9999999999934,641.0000000000027,49.99999999999716,441.99999999999795,540.9999999999915,-385.99999999999744,804.000000000002,-681.999999999988,,2672.999999999998
2018.02.28,446.00000000000193,853.9999999999992,655.0000000000056,76.00000000000762,475.99999999999864,579.9999999999916,-380.999999999998,753.0000000000143,-711.0000000000127,,2748.000000000008
2018.02.28,428.00000000000614,837.9999999999832,639.0000000000118,66.0000000000025,476.9999999999941,551.9999999999969,-384.9999999999909,862.9999999999995,-664.0000000000157,,2813.9999999999873
2018.02.28,451.0000000000014,835.9999999999923,668.0000000000019,67.99999999999784,465.9999999999998,600.0000000000006,-375.9999999999986,877.0000000000095,-663.0000000000109,,2926.999999999993
2018.02.28,470.00000000000375,850.9999999999795,683.0000000000114,79.9999999999983,467.9999999999906,607.0000000000019,-365.99999999999966,828.000000000003,-658.9999999999918,,2961.9999999999964
2018.02.28,469.0000000000083,849.9999999999952,678.0000000000008,43.00000000000637,468.9999999999972,608.9999999999928,-363.99999999999767,895.0000000000102,-709.0000000000032,,2940.0000000000105
2018.02.28,446.00000000000193,839.9999999999964,649.999999999995,-33.999999999991815,417.0000000000007,549.9999999999949,-373.99999999999653,965.0000000000034,-764.00000000001,,2695.9999999999936
2018.02.28,430.00000000000813,851.9999999999861,643.0000000000158,-72.99999999999329,401.99999999999125,529.0000000000017,-389.99999999999034,1046.999999999997,-860.99999999999,,2579.0000000000264
2018.02.28,365.0000000000042,709.9999999999884,546.000000000002,-81.99999999999363,330.9999999999924,496.99999999999187,-408.9999999999927,935.0000000000023,-733.0000000000041,,2159.999999999991
2018.02.28,418.0000000000073,771.9999999999949,514.0000000000144,-93.00000000000352,298.9999999999937,490.00000000000153,-365.99999999999966,966.0000000000082,-764.00000000001,,2236.000000000007
2018.02.28,458.9999999999983,789.9999999999797,527.0000000000108,-88.99999999999864,292.9999999999988,509.9999999999993,-333.9999999999899,983.0000000000041,-794.0000000000111,,2344.999999999991
2018.02.28,541.9999999999981,889.9999999999908,687.9999999999998,-30.9999999999917,322.00000000000006,553.999999999999,-276.9999999999939,1007.000000000005,-906.0000000000059,,2789.000000000001
2018.02.28,609.000000000004,893.9999999999948,799.0000000000164,54.000000000002046,306.9999999999906,556.9999999999964,-223.99999999999088,938.0000000000166,-923.0000000000018,,3011.000000000028
2018.02.28,609.9999999999994,752.9999999999815,737.0000000000099,-9.000000000000341,257.9999999999916,564.9999999999933,-208.99999999999253,929.000000000002,-902.9999999999916,,2730.9999999999927
2018.02.28,713.0000000000081,722.0000000000005,699.0000000000052,-36.99999999999193,267.99999999999045,669.9999999999928,-127.99999999999478,870.0000000000045,-873.9999999999952,,2903.000000000019
2018.02.28,639.0000000000007,905.0000000000002,673.9999999999968,-42.999999999992156,264.999999999993,674.9999999999923,-196.99999999999162,1073.0000000000075,-913.0000000000109,,3077.9999999999955
2018.02.28,656.000000000001,974.9999999999925,632.0000000000103,-55.999999999997385,261.0000000000001,729.9999999999973,-161.99999999999548,1210.000000000008,-855.9999999999945,,3390.000000000022
2018.02.28,736.9999999999987,898.9999999999832,686.0000000000089,-7.999999999995566,318.99999999999153,763.9999999999981,-108.99999999999244,1076.9999999999982,-836.9999999999891,,3528.000000000002
2018.02.28,753.0000000000036,1093.999999999995,675.0000000000034,-4.0000000000048885,278.00000000000045,729.9999999999973,-105.99999999999498,1266.999999999996,-834.0000000000032,,3852.9999999999923
2018.02.28,748.9999999999997,1416.9999999999793,673.0000000000125,-78.00000000000296,197.99999999999818,656.000000000001,-97.9999999999981,1615.000000000009,-917.0000000000016,,4214.999999999997
2018.02.28,743.0000000000048,1589.9999999999802,730.0000000000084,-162.9999999999967,205.99999999999508,641.9999999999982,-139.99999999999568,1912.0000000000061,-1080.9999999999889,,4439.000000000012
2018.02.28,748.0000000000042,1615.9999999999952,705.0000000000001,-147.99999999999613,228.99999999999034,635.9999999999922,-168.99999999999693,1957.9999999999984,-993.9999999999998,,4580.999999999988
2018.02.28,752.0000000000082,1552.9999999999823,726.0000000000044,-60.99999999999284,278.9999999999959,636.9999999999986,-203.99999999999307,1772.0000000000198,-929.000000000002,,4525.000000000022
2018.02.28,694.0000000000057,1522.9999999999854,649.0000000000107,-141.00000000000534,261.99999999999557,639.9999999999961,-270.99999999999903,1855.9999999999945,-930.0000000000068,,4281.999999999976
2018.02.28,728.0000000000064,1628.9999999999916,648.0000000000041,-131.00000000000023,236.99999999999832,626.9999999999998,-223.99999999999088,1961.0000000000127,-959.0000000000032,,4516.000000000018
2018.02.28,799.0000000000052,1753.9999999999889,781.0000000000094,-106.99999999999932,365.99999999999966,663.999999999998,-257.9999999999916,2015.0000000000148,-1247.000000000014,,4767.000000000011
2018.02.28,797.9999999999987,1915.0,853.9999999999992,-423.0000000000018,412.9999999999967,666.9999999999953,-301.9999999999912,2295.000000000016,-1566.0000000000025,,4651.00000000001
2018.02.28,835.000000000008,1899.9999999999907,827.0,-462.0000000000033,383.99999999999545,651.0000000000016,-308.9999999999926,2681.000000000012,-1574.0000000000123,,4933.0
2018.02.28,744.0000000000002,1800.999999999986,719.000000000003,-528.0000000000058,368.9999999999971,612.9999999999969,-353.99999999999875,2617.999999999995,-1534.9999999999966,,4446.999999999977
2018.02.28,711.000000000006,1848.9999999999895,707.9999999999975,-498.00000000000466,350.9999999999902,608.9999999999928,-349.99999999999477,2742.0000000000186,-1502.0000000000095,,4619.999999999985
2018.02.28,809.0000000000042,1970.9999999999895,785.0000000000134,-463.99999999999864,429.99999999999704,690.0000000000017,-351.99999999999676,2703.0000000000027,-1483.000000000004,,5089.000000000009
2018.02.28,870.9999999999995,2017.9999999999864,822.0000000000116,-400.0000000000057,468.9999999999972,748.9999999999997,-302.9999999999977,2772.00000000002,-1421.999999999997,,5576.000000000014
2018.02.28,863.9999999999981,2033.9999999999802,819.9999999999985,-397.00000000000557,481.9999999999935,749.9999999999951,-310.9999999999946,2781.000000000006,-1435.0000000000023,,5587.999999999969
2018.02.28,836.9999999999989,1974.9999999999934,785.0000000000134,-355.99999999999454,459.99999999999375,719.9999999999984,-364.9999999999931,2686.0000000000073,-1354.0000000000134,,5388.000000000003
2018.02.28,841.9999999999983,2060.9999999999795,819.0000000000142,-448.99999999999807,518.9999999999917,737.9999999999942,-395.99999999999636,2801.0000000000164,-1534.9999999999966,,5400.000000000004
2018.02.28,868.000000000002,2153.999999999989,886.000000000009,-483.0000000000041,593.9999999999945,766.9999999999955,-402.9999999999978,2965.0000000000036,-1627.0000000000095,,5720.999999999982
2018.02.28,892.0000000000039,2144.999999999997,899.0000000000053,-468.9999999999941,662.9999999999914,785.9999999999978,-385.99999999999744,2969.999999999999,-1570.999999999998,,5929.0000000000055
2018.02.28,883.0000000000005,2161.9999999999973,914.0000000000148,-433.9999999999975,700.0000000000006,779.9999999999918,-371.99999999999454,2938.0000000000164,-1545.9999999999923,,6025.000000000038
2018.02.28,905.0000000000002,2181.999999999995,940.0000000000075,-430.9999999999974,714.999999999999,780.9999999999984,-360.9999999999891,2975.999999999999,-1620.0000000000045,,6087.000000000008
2018.03.01,653.0000000000035,2251.9999999999873,936.0000000000035,-483.0000000000041,778.9999999999964,790.0000000000018,-522.9999999999957,3110.0000000000136,-1655.0000000000011,,5859.000000000006
2018.03.01,891.0000000000084,2274.9999999999827,968.0000000000133,-448.99999999999807,758.9999999999985,812.0000000000016,-368.9999999999971,3099.000000000018,-1640.0000000000148,,6346.000000000013
2018.03.01,892.9999999999993,2293.999999999996,970.0000000000042,-504.99999999999545,745.9999999999911,830.9999999999928,-384.9999999999909,3188.9999999999927,-1717.000000000013,,6315.999999999977
2018.03.01,908.0000000000088,2319.9999999999886,990.000000000002,-489.0000000000043,749.9999999999951,846.0000000000023,-368.9999999999971,3176.0000000000164,-1688.999999999993,,6443.000000000019
2018.03.01,924.0000000000026,2302.999999999988,992.0000000000151,-528.9999999999964,731.9999999999993,836.9999999999989,-359.99999999999363,3198.0000000000073,-1810.0000000000023,,6287.00000000002
