date,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.04.17,-36.000000000001364,-12.999999999996348,-113.99999999999189,-28.000000000005798,-9.000000000000341,-68.9999999999884,-17.000000000000348,-84.99999999999375,-90.00000000001229,-60.99999999999994,-60.99999999999994,-53.00000000001148,-109.99999999999943,-170.99999999998784,-137.9999999999937,,-1054.999999999983
2017.04.17,-73.0000000000075,-19.999999999997797,-155.99999999998948,4.000000000004,15.000000000000568,-141.9999999999959,33.00000000001635,9.000000000000341,-66.99999999999484,-80.99999999999774,-117.99999999999588,-67.00000000000728,-138.00000000000523,-58.000000000002494,-287.9999999999994,,-1146.9999999999723
2017.04.17,-73.0000000000075,-18.999999999991246,-228.99999999999034,1.999999999990898,64.99999999999773,-103.999999999985,-80.99999999999774,13.00000000000523,-29.00000000001235,-120.00000000000898,-228.99999999999034,-106.99999999999932,-224.00000000000375,-63.99999999999739,-70.99999999999883,,-1269.999999999989
2017.04.17,54.99999999999261,11.00000000000545,-232.99999999999432,2.999999999997449,183.9999999999975,78.00000000000296,-44.99999999998394,137.00000000000045,-17.000000000000348,45.000000000006146,-285.00000000000193,-12.000000000000455,-196.00000000001216,31.000000000003247,-8.000000000008,,-251.99999999999534
2017.04.17,112.99999999999955,-5.999999999994898,-261.99999999999557,7.0000000000014495,245.9999999999951,109.00000000000887,24.000000000001798,227.00000000000387,-36.0000000000138,-5.999999999994898,-339.0000000000004,47.99999999998761,-137.00000000000045,6.000000000017103,-59.99999999999339,,-65.99999999997806
2017.04.17,280.00000000000114,-46.999999999997044,-284.9999999999908,12.999999999996348,379.99999999999545,284.00000000002024,-43.999999999999595,382.000000000005,8.000000000008,-26.999999999999247,-339.0000000000004,122.99999999999045,-88.00000000000807,7.0000000000014495,-62.000000000006494,,585.0000000000165
2017.04.17,301.00000000000193,-75.99999999998718,-383.99999999999545,-9.999999999998899,355.99999999999454,255.00000000002387,-31.000000000003247,333.0000000000126,-9.999999999998899,-86.99999999999264,-462.0000000000068,96.9999999999942,-189.00000000000716,-26.999999999999247,-144.99999999999514,,-78.99999999995744
2017.04.17,326.9999999999982,-100.99999999999554,-443.99999999999994,0.0,348.99999999998954,278.00000000002,-24.000000000001798,321.00000000001216,-35.00000000000725,31.000000000003247,-558.9999999999984,115.99999999999966,-209.00000000000318,66.00000000001049,-184.00000000000637,,-67.99999999997917
2017.04.17,364.9999999999949,-101.99999999997988,-418.9999999999916,-11.00000000000545,368.9999999999998,295.0000000000159,-9.999999999998899,343.0000000000035,-42.0000000000087,-45.000000000006146,-459.99999999999375,149.99999999999147,-170.0000000000017,21.00000000000435,-173.00000000000094,,111.00000000002282
2017.04.17,472.999999999999,-79.99999999999119,-390.99999999999693,-18.0000000000069,469.99999999999886,478.00000000000864,-20.999999999982144,459.0000000000032,-63.99999999999739,-131.99999999999878,-395.99999999999636,248.99999999999523,-66.0000000000025,-12.999999999996348,-215.99999999999397,,732.0000000000422
2017.04.17,498.9999999999952,-99.99999999998899,-440.9999999999914,-26.999999999999247,494.99999999999034,475.00000000002274,-1.999999999990898,456.00000000000307,-110.00000000001009,-87.99999999999919,-465.0000000000043,241.99999999999022,-109.00000000000887,2.0000000000131024,-243.99999999999977,,583.0000000000222
2017.04.17,501.99999999999534,-84.99999999997954,-419.9999999999982,-22.999999999995246,497.99999999999045,478.00000000000864,53.999999999998494,464.00000000001285,-90.99999999999665,-69.9999999999923,-439.99999999999596,256.9999999999908,-87.0000000000033,42.0000000000087,-192.99999999999872,,886.0000000000454
2017.04.17,457.9999999999984,-100.99999999999554,-383.0,-15.00000000000945,464.9999999999892,397.0000000000198,51.000000000001044,428.0000000000115,-69.00000000000794,-87.99999999999919,-357.99999999999164,203.99999999999352,-82.00000000000784,16.000000000016,-164.99999999999292,,758.0000000000251
