date,USDCHF,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURCAD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.10.26,-31.000000000003247,-15.999999999993797,-34.000000000000696,-24.000000000001798,-12.000000000000899,-28.000000000005798,-41.000000000002146,-98.00000000001319,0.0,-85.00000000000796,-82.99999999999841,-3.9999999999906777,0.0,-89.00000000000574,,-545.0000000000243
2015.10.26,-24.000000000001798,48.000000000003595,29.00000000001235,-24.999999999997247,50.0000000000056,-75.9999999999983,-65.99999999999939,-93.99999999999409,29.999999999996696,-85.00000000000796,-24.00000000000091,-12.999999999991019,80.00000000000229,-149.00000000001023,,-318.9999999999804
2015.10.26,-46.999999999997044,70.0000000000034,-35.999999999991594,2.000000000002,56.0000000000005,-60.99999999999994,-89.00000000000574,31.00000000000591,168.99999999999693,-85.99999999999852,4.9999999999954525,-12.000000000000455,105.99999999999498,-160.00000000000458,,-51.99999999999871
2015.10.26,-44.99999999999504,78.00000000000028,11.00000000000545,14.000000000002899,53.00000000000304,-60.99999999999994,-77.00000000000485,-44.00000000001114,184.99999999999073,-139.00000000001,-18.999999999991246,3.0000000000001137,149.99999999999457,-164.00000000000858,,-55.00000000002372
2015.10.26,-46.999999999997044,99.00000000000463,42.999999999993044,-17.999999999995797,89.00000000000574,-89.00000000000574,-95.00000000000064,-128.00000000001432,195.00000000001182,-298.0000000000018,-87.0000000000033,76.99999999999818,170.99999999999892,-218.00000000000708,,-306.0000000000134
2015.10.26,-41.000000000002146,178.00000000000037,46.999999999997044,28.000000000005798,163.00000000000205,-102.99999999999754,-90.0000000000012,-231.99999999999932,286.00000000000847,-335.00000000000796,-36.99999999999193,126.00000000000477,288.9999999999948,-250.00000000000577,,29.000000000007475
2015.10.26,-68.99999999999685,173.00000000000094,-5.999999999994898,34.000000000000696,163.00000000000205,-121.00000000000443,-77.00000000000485,-242.999999999995,249.99999999999466,-338.0000000000081,-48.00000000000182,61.99999999999761,343.9999999999999,-274.00000000000756,,-150.00000000001762
2015.10.26,-129.9999999999968,300.0000000000003,-55.99999999998939,17.000000000000348,231.99999999999886,-146.00000000000168,-80.00000000000229,-194.00000000001683,202.9999999999976,-256.0000000000002,99.00000000000375,-3.9999999999906777,398.9999999999938,-278.00000000000045,,105.9999999999963
2015.10.26,-214.99999999999852,322.00000000000006,-158.99999999999804,73.00000000000084,175.00000000000293,-136.00000000000279,-100.00000000000009,-106.99999999999932,273.9999999999965,-266.00000000000534,137.00000000000045,-75.9999999999934,441.99999999999795,-391.000000000008,,-27.000000000006764
2015.10.26,-212.00000000000108,321.0000000000046,-116.99999999998934,116.00000000000499,180.0000000000024,-136.99999999999824,-84.0000000000063,-80.0000000000125,309.0000000000037,-239.00000000000432,141.9999999999959,-88.99999999999864,424.9999999999976,-383.0,,151.99999999999875
2015.10.26,-210.99999999999451,343.00000000000443,-82.99999999998863,33.000000000005244,207.99999999999707,-273.9999999999965,-87.99999999999919,-43.00000000000637,209.9999999999991,-192.00000000000728,174.0000000000066,-241.99999999999022,441.99999999999795,-472.00000000000574,,-194.99999999997806
2015.10.26,-268.99999999999704,470.00000000000375,-130.99999999999224,63.99999999999739,273.000000000001,-307.99999999999716,-84.0000000000063,-32.00000000001069,249.99999999999466,-153.0000000000058,287.9999999999967,-305.9999999999974,519.0000000000028,-554.00000000001,,26.999999999979764
2015.10.26,-278.9999999999959,470.9999999999992,-137.9999999999937,87.99999999999919,273.000000000001,-228.00000000000597,-85.00000000000173,-42.00000000000159,231.0000000000034,-156.0000000000059,290.00000000000625,-242.999999999995,522.0000000000002,-485.0000000000021,,219.00000000000745
2015.10.26,-268.99999999999704,431.0000000000036,-146.99999999998602,85.00000000000173,246.99999999999721,-243.00000000000432,-82.00000000000429,-92.99999999998931,212.00000000001216,-195.99999999999795,213.99999999999864,-232.99999999998988,470.9999999999992,-479.0000000000072,,-81.99999999996356
2015.10.26,-271.9999999999945,423.0000000000067,-147.99999999999258,95.99999999999609,239.0000000000003,-243.00000000000432,-80.00000000000229,-144.00000000000546,222.99999999999542,-221.00000000000364,189.00000000000716,-231.99999999999932,468.9999999999972,-487.0000000000041,,-188.0000000000033
2015.10.26,-287.0000000000039,395.99999999999636,-197.00000000000273,100.00000000000009,207.99999999999707,-221.00000000000452,-91.00000000000774,-138.00000000000523,228.99999999999034,-228.00000000000864,183.9999999999975,-194.00000000000261,446.00000000000193,-472.00000000000574,,-265.00000000005787
2015.10.26,-249.99999999999466,407.99999999999727,-139.00000000000023,61.999999999995396,238.0000000000049,-256.99999999999613,-123.00000000000644,-122.0000000000141,222.00000000001108,-198.99999999999807,210.99999999999852,-212.99999999999386,458.00000000000284,-482.00000000000466,,-185.99999999999812
2015.10.26,-195.9999999999962,407.0000000000018,-143.00000000000423,7.0000000000014495,278.00000000000045,-307.0000000000017,-112.000000000001,-125.0,154.0000000000097,-204.9999999999983,204.00000000000773,-230.00000000000398,480.0000000000027,-521.0000000000048,,-308.99999999998636
2015.10.26,-300.99999999999574,355.0000000000053,-306.00000000000625,26.000000000003798,187.9999999999993,-282.99999999999994,-216.0000000000051,-243.99999999999977,252.99999999999213,-353.9999999999992,79.9999999999983,-173.99999999999238,475.0000000000032,-462.0000000000068,,-963.0000000000032
2015.10.26,-302.0000000000023,397.99999999999835,-272.99999999998994,55.000000000005045,241.00000000000233,-126.0000000000039,-197.00000000000273,-219.99999999999886,225.99999999999287,-334.0000000000032,100.00000000000853,25.99999999999625,487.99999999999955,-353.0000000000033,,-271.00000000000125
2015.10.26,-326.0000000000041,429.99999999999704,-251.00000000000122,34.99999999999615,206.00000000000617,-131.99999999999878,-204.00000000000418,-240.0000000000091,208.99999999999253,-375.0,85.00000000000796,27.000000000001023,480.0000000000027,-285.00000000000193,,-341.00000000001575
2015.10.26,-277.000000000005,467.0000000000063,-129.00000000000134,-112.000000000001,273.9999999999965,-221.99999999999997,-146.00000000000168,-335.00000000000796,62.000000000006494,-384.00000000000034,75.00000000000284,49.99999999999716,456.9999999999963,-255.00000000000523,,-475.0000000000169
2015.10.26,-226.00000000000398,448.9999999999994,-46.999999999997044,-144.99999999999514,309.99999999999915,-187.00000000000384,-113.00000000000753,-313.99999999999295,-21.999999999988695,-246.9999999999999,153.0000000000058,61.00000000000705,451.9999999999969,-210.00000000001017,,-85.9999999999909
2015.10.26,-100.99999999999554,436.00000000000307,120.00000000000898,-246.00000000000176,385.000000000002,-216.0000000000051,-43.999999999999595,-277.9999999999916,-82.99999999998863,-161.00000000000136,210.99999999999852,73.0000000000075,376.99999999999403,-142.00000000000878,,331.0000000000217
2015.10.26,12.999999999996348,429.0000000000016,314.00000000001427,-268.99999999999704,443.99999999999994,-272.00000000000557,-60.00000000000449,-218.9999999999941,-80.99999999999774,-136.0000000000099,194.00000000000261,55.00000000000682,380.00000000000256,-140.0000000000068,,652.0000000000086
2015.10.26,41.000000000002146,385.99999999999744,307.00000000001285,-317.9999999999961,453.0000000000034,-361.9999999999957,-94.00000000000519,-150.00000000000568,62.000000000006494,-146.0000000000008,159.00000000000603,11.00000000000989,324.9999999999975,-173.00000000000094,,501.0000000000314
2015.10.26,124.00000000000189,383.0,561.9999999999958,-426.00000000000415,506.0000000000064,-455.0000000000054,-45.000000000006146,-316.0000000000025,-167.00000000000603,-162.00000000000614,155.00000000000114,11.00000000000989,324.00000000000205,-190.00000000000128,,303.99999999998556
2015.10.26,153.00000000000313,402.00000000000233,583.0000000000002,-387.99999999999943,551.9999999999969,-439.0000000000005,3.999999999992898,-322.00000000000273,-107.99999999999699,-140.00000000000057,132.000000000005,1.0000000000047748,312.9999999999966,-203.00000000000873,,539.9999999999931
2015.10.26,239.99999999999577,417.99999999999613,717.9999999999964,-466.9999999999952,594.0000000000057,-633.0000000000058,4.999999999999449,-467.9999999999893,-208.00000000000819,-250.0,173.00000000000182,-102.00000000000387,364.9999999999931,-370.00000000000364,,14.999999999982208
2015.10.26,302.9999999999977,431.99999999999903,780.000000000003,-485.99999999999756,707.9999999999975,-639.9999999999961,31.999999999998696,-442.0000000000073,-160.99999999998892,-237.99999999999955,165.00000000000625,-76.99999999999818,407.99999999999727,-348.00000000000387,,436.0000000000081
2015.10.26,338.00000000000495,378.999999999996,709.0000000000041,-493.99999999999443,636.9999999999986,-658.9999999999985,29.000000000001247,-556.0000000000116,-235.99999999999176,-233.0000000000041,126.00000000000477,-82.99999999999841,392.00000000000347,-361.0000000000002,,-11.999999999986017
2015.10.26,244.99999999999523,428.00000000000614,653.999999999999,-509.9999999999993,641.0000000000027,-670.000000000004,-33.000000000005244,-542.0000000000016,-262.999999999991,-362.000000000009,48.00000000000182,-81.99999999999363,424.9999999999976,-455.0000000000054,,-476.00000000000654
2015.10.26,55.000000000005045,417.99999999999613,629.9999999999973,-363.0000000000022,509.9999999999993,-580.9999999999982,-53.00000000000304,-512.0000000000005,69.9999999999923,-481.00000000000875,-22.999999999996135,-43.99999999999693,446.9999999999974,-542.0000000000091,,-469.0000000000275
2015.10.26,83.9999999999952,465.9999999999998,747.0000000000088,-329.999999999997,585.9999999999976,-600.999999999996,8.999999999992347,-340.0000000000034,113.00000000000753,-338.0000000000081,131.00000000000023,-150.99999999999625,476.9999999999941,-471.0000000000103,,381.99999999998425
2015.10.26,138.00000000000477,448.9999999999994,758.0000000000142,-400.9999999999958,573.9999999999967,-621.0000000000049,-57.00000000000705,-192.00000000000728,181.9999999999933,-284.9999999999966,126.00000000000477,-176.00000000000193,419.00000000000273,-467.0000000000063,,446.99999999999585
2015.10.26,224.000000000002,453.99999999999886,798.0000000000098,-426.00000000000415,622.0000000000003,-655.0000000000056,-95.00000000000064,-134.9999999999909,187.00000000000384,-225.00000000000853,150.00000000000568,-159.9999999999966,400.00000000000034,-465.0000000000043,,674.0000000000102
2015.10.26,200.99999999999562,480.0000000000027,839.9999999999964,-471.99999999999466,663.0000000000025,-773.0000000000015,-96.00000000000719,-135.99999999999568,70.99999999999883,-192.99999999999784,162.00000000000614,-298.0000000000018,371.99999999999454,-531.0000000000036,,289.99999999999443
2015.10.26,212.99999999999653,472.00000000000574,842.0000000000094,-514.0000000000033,641.9999999999982,-716.0000000000056,-98.0000000000092,-116.99999999999022,78.00000000000028,-129.0000000000049,174.0000000000066,-251.99999999999534,344.99999999999534,-446.00000000000193,,494.0000000000018
2015.10.26,263.99999999999756,409.99999999999926,981.999999999994,-509.00000000000387,687.9999999999998,-707.000000000002,-117.00000000000044,-36.000000000001364,165.9999999999995,-149.0000000000009,158.00000000000125,-206.99999999999363,315.9999999999941,-418.0000000000073,,840.9999999999759
2015.10.26,373.99999999999653,409.99999999999926,1073.9999999999973,-570.0000000000039,689.0000000000063,-739.0000000000008,-70.99999999999883,32.99999999998704,130.99999999999224,-149.0000000000009,141.9999999999959,-224.00000000000375,293.99999999999426,-400.00000000000034,,993.9999999999603
2015.10.26,387.000000000004,397.0000000000029,1154.999999999995,-495.9999999999964,695.0000000000011,-746.9999999999976,-48.99999999999905,30.000000000001137,258.0000000000027,-203.00000000000296,144.99999999999602,-221.9999999999942,351.0000000000013,-504.00000000000443,,1197.000000000009
2015.10.26,441.99999999999795,394.00000000000546,1124.9999999999982,-478.0000000000006,714.0000000000035,-773.9999999999969,-65.00000000000395,-4.9999999999954525,340.9999999999913,-258.0000000000098,152.00000000000102,-257.99999999999557,431.99999999999903,-555.0000000000055,,1206.999999999989
2015.10.26,392.00000000000347,365.0000000000042,974.0000000000082,-414.9999999999987,667.0000000000065,-743.0000000000048,-112.000000000001,-10.99999999999568,442.9999999999934,-323.99999999999807,117.00000000000443,-200.00000000000284,468.9999999999972,-619.0000000000028,,1003.000000000014
2015.10.26,361.9999999999957,368.9999999999971,956.0000000000013,-358.0000000000028,653.0000000000035,-700.0000000000006,-104.99999999999955,-13.00000000000523,510.99999999999477,-323.99999999999807,97.00000000000841,-173.99999999999238,480.99999999999807,-559.0000000000094,,1195.999999999991
2015.10.26,368.00000000000165,317.0000000000006,971.9999999999951,-400.00000000000034,600.0000000000006,-695.0000000000011,-150.00000000000568,20.999999999986585,529.0000000000017,-310.0000000000023,49.99999999999716,-168.99999999999693,402.9999999999978,-549.0000000000106,,986.999999999964
2015.10.26,422.00000000000017,333.0000000000055,1066.9999999999957,-441.0000000000025,658.9999999999985,-761.999999999996,-148.99999999999915,67.00000000000728,519.0000000000028,-269.999999999996,67.00000000000728,-236.99999999999477,385.000000000002,-582.0000000000048,,1078.0000000000261
2015.10.26,426.00000000000415,268.99999999999704,1072.0000000000064,-436.9999999999985,592.0000000000036,-716.0000000000056,-131.99999999999878,127.00000000000955,456.00000000001194,-249.00000000000944,28.999999999996362,-240.99999999999966,273.000000000001,-519.0000000000028,,950.0000000000153
2015.10.26,370.9999999999991,280.9999999999979,978.9999999999966,-407.99999999999727,575.0000000000033,-724.0000000000024,-121.99999999999989,19.000000000005457,499.000000000005,-286.00000000000136,-6.000000000000227,-227.00000000000387,314.99999999999864,-538.0000000000051,,727.9999999999958
2015.10.27,366.9999999999951,328.0000000000061,964.9999999999936,-361.0000000000002,600.0000000000006,-641.0000000000027,-135.00000000000733,20.000000000010232,514.9999999999987,-296.99999999999704,43.00000000000637,-115.99999999999966,381.99999999999346,-480.0000000000027,,1189.9999999999943
2015.10.27,373.00000000000114,331.0000000000035,977.0000000000057,-365.99999999999966,602.0000000000025,-609.000000000004,-159.00000000000912,80.99999999998886,556.0000000000009,-269.999999999996,60.000000000002274,-97.99999999999898,373.99999999999653,-434.000000000001,,1417.9999999999927
2015.10.27,375.0000000000031,331.0000000000035,974.0000000000082,-356.00000000000074,600.999999999996,-689.0000000000063,-157.00000000000713,102.00000000000387,551.9999999999969,-255.00000000000966,70.00000000000739,-212.99999999999386,380.00000000000256,-539.0000000000006,,1176.0000000000032
2015.10.27,343.9999999999999,336.9999999999984,992.9999999999994,-354.9999999999942,624.0000000000023,-636.9999999999986,-146.00000000000168,38.000000000010914,580.0000000000027,-323.0000000000075,64.00000000000716,-125.99999999999056,409.0000000000038,-478.0000000000006,,1324.0000000000318
2015.10.27,358.9999999999982,351.99999999999676,1000.0000000000009,-383.99999999999545,626.0000000000043,-650.0000000000061,-150.00000000000568,-116.99999999999022,537.0000000000097,-387.00000000000045,-18.000000000000682,-99.99999999999432,420.9999999999936,-496.00000000000756,,993.000000000003
2015.10.27,353.0000000000033,343.00000000000443,992.9999999999994,-353.0000000000033,611.000000000006,-629.9999999999973,-113.00000000000753,-293.00000000000637,493.0000000000101,-489.0000000000043,-79.9999999999983,-48.00000000000182,434.000000000001,-489.0000000000061,,731.9999999999995
2015.10.27,341.0000000000024,361.0000000000002,950.0000000000064,-373.99999999999653,631.0000000000038,-607.9999999999974,-102.00000000000209,-324.0000000000123,476.9999999999941,-500.0,-99.00000000000375,52.99999999999727,449.9999999999948,-458.00000000000284,,797.9999999999844
