date,USDCHF,GBPUSD,USDCAD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,AUDJPY,AUDNZD,empty,sum
2017.07.03,-36.0000000000027,106.00000000000608,-51.000000000001044,78.00000000000028,-192.99999999999784,-12.999999999996348,129.00000000000134,277.9999999999916,190.00000000000128,-78.00000000000028,-73.99999999999629,95.00000000001307,56.000000000011596,,487.0000000000307
2017.07.03,-87.00000000000374,119.00000000000244,-65.99999999998829,117.99999999999588,-207.00000000000784,23.00000000000635,140.0000000000068,283.9999999999918,209.00000000001472,-113.00000000000753,-184.00000000000637,87.0000000000033,73.00000000001194,,396.00000000001955
2017.07.03,-95.00000000000064,163.9999999999864,-46.999999999997044,131.99999999999878,-334.0000000000032,51.99999999999649,223.00000000000654,447.00000000000273,253.00000000001432,-124.00000000001299,-72.0000000000054,243.0000000000092,90.99999999999665,,932.9999999999918
2017.07.03,-77.00000000000485,130.99999999999224,-82.99999999998863,150.00000000000568,-326.0000000000076,19.999999999997797,248.00000000000378,377.9999999999859,256.00000000001177,-192.99999999999872,-22.0000000000109,272.00000000000557,-25.999999999992696,,727.9999999999993
2017.07.03,-135.00000000000733,107.99999999999699,-90.99999999999665,175.00000000001404,-310.0000000000023,58.000000000002494,304.9999999999997,415.9999999999968,236.00000000001398,-156.00000000000057,53.999999999998494,324.0000000000123,35.999999999991594,,1020.0000000000197
2017.07.03,-111.00000000000554,104.99999999999955,-114.99999999999844,171.00000000001003,-257.000000000005,24.999999999997247,224.9999999999974,302.99999999999727,270.99999999999903,-209.00000000001472,-96.00000000000719,186.00000000000705,70.99999999999883,,568.9999999999756
2017.07.03,-119.00000000000244,80.99999999999774,-116.99999999998934,141.00000000001333,-268.0000000000007,29.999999999996696,261.0000000000001,305.0000000000068,242.00000000000887,-165.9999999999995,7.999999999985796,242.00000000000443,126.0000000000039,,766.0000000000257
2017.07.03,-130.0000000000079,21.00000000000435,-110.99999999999443,130.0000000000079,-246.9999999999999,41.000000000002146,197.99999999999818,228.999999999985,153.00000000000313,-129.00000000000134,-100.0000000000112,148.00000000001035,15.999999999993797,,218.99999999999008
2017.07.03,-128.00000000000588,-7.0000000000014495,-95.00000000000064,133.00000000000534,-262.00000000000045,50.0000000000056,185.99999999999727,212.99999999999386,94.00000000001629,-107.99999999999699,-104.99999999999955,142.00000000001012,-15.00000000000945,,98.00000000001405
2017.07.03,-158.0000000000026,-2.0000000000131024,-139.9999999999846,154.0000000000097,-317.99999999999784,48.000000000003595,221.00000000000452,334.0000000000032,165.00000000001512,-148.00000000001478,-90.99999999999665,228.00000000000864,-1.0000000000065512,,292.00000000002865
