date,USDCHF,GBPUSD,USDCAD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,AUDJPY,AUDNZD,empty,sum
2017.07.03,-623.0000000000069,-727.9999999999953,-431.99999999998795,82.00000000000429,-951.9999999999982,192.99999999999872,160.00000000000458,774.0000000000009,-529.0000000000017,187.99999999998818,-184.00000000000637,539.0000000000015,242.00000000000887,,-1269.9999999999898
2017.07.03,-644.0000000000001,-712.0000000000015,-388.9999999999949,90.99999999999665,-875.0,224.9999999999974,224.000000000002,901.9999999999868,-487.99999999999955,224.99999999998633,-87.99999999999919,585.000000000008,97.9999999999981,,-846.0000000000203
2017.07.03,-592.9999999999991,-574.0000000000078,-412.9999999999967,116.00000000000499,-852.0000000000039,204.99999999999963,211.00000000000563,895.9999999999866,-342.9999999999822,171.99999999999437,-107.00000000001265,577.0000000000124,59.99999999999339,,-645.0000000000058
2017.07.03,-659.0000000000095,-573.0000000000013,-405.9999999999952,100.99999999999554,-843.0000000000035,216.0000000000051,265.0000000000041,979.9999999999898,-255.99999999998957,218.99999999999142,38.0000000000047,654.0000000000106,116.00000000000499,,-147.99999999999318
2017.07.03,-655.0000000000056,-662.000000000007,-434.000000000001,130.0000000000079,-823.9999999999981,229.99999999999687,292.9999999999988,895.9999999999866,-376.9999999999829,202.9999999999976,51.000000000001044,662.0000000000061,96.00000000000719,,-390.9999999999924
2017.07.03,-646.0000000000022,-607.0000000000019,-448.9999999999883,133.00000000000534,-894.0000000000055,217.0000000000005,248.99999999999923,983.9999999999804,-312.9999999999855,184.99999999999073,-24.000000000001798,681.0000000000116,107.99999999999699,,-376.00000000000006
2017.07.03,-640.0000000000073,-690.0000000000128,-397.99999999998727,124.99999999999733,-889.00000000001,253.0000000000032,270.99999999999903,912.0000000000061,-417.0000000000007,280.9999999999979,41.99999999998649,691.0000000000025,106.99999999999044,,-352.0000000000348
2017.07.03,-648.0000000000041,-696.0000000000077,-443.99999999999994,120.99999999999334,-828.000000000003,241.00000000000233,295.0000000000008,877.9999999999859,-425.99999999999307,256.99999999999613,79.99999999999119,671.0000000000065,103.99999999999298,,-395.00000000003877
2017.07.03,-639.0000000000007,-683.9999999999957,-471.9999999999835,119.00000000000244,-829.0000000000077,217.0000000000005,280.9999999999979,903.9999999999964,-375.9999999999986,218.99999999999142,63.99999999999739,663.0000000000109,112.000000000001,,-420.9999999999885
2017.07.03,-622.0000000000003,-662.000000000007,-461.0000000000003,119.00000000000244,-929.000000000002,217.0000000000005,287.9999999999994,921.999999999997,-327.99999999999494,218.99999999999142,73.99999999999629,679.000000000002,130.99999999999224,,-353.0000000000232
2017.07.03,-597.0000000000031,-636.0000000000143,-429.99999999999704,127.00000000001043,-948.9999999999981,202.9999999999976,304.9999999999997,984.9999999999852,-302.9999999999866,180.99999999998673,82.99999999998863,759.0000000000003,123.00000000000644,,-149.00000000002348
2017.07.03,-594.0000000000057,-666.000000000011,-418.9999999999916,117.00000000001154,-939.9999999999977,214.99999999999852,307.99999999999716,977.0000000000039,-350.9999999999902,181.9999999999933,99.99999999998899,774.0000000000009,174.99999999999181,,-122.00000000001
2017.07.04,-589.0000000000061,-785.0000000000134,-499.9999999999893,63.000000000013046,-918.9999999999969,134.0000000000008,233.00000000000543,846.0000000000036,-384.9999999999909,133.00000000000534,103.99999999999298,702.0000000000124,201.99999999999108,,-760.9999999999718
2017.07.04,-623.0000000000069,-724.9999999999978,-493.99999999999443,117.00000000001154,-883.0000000000098,156.00000000000057,263.99999999999756,846.0000000000036,-373.99999999998545,153.00000000000313,35.00000000000725,646.0000000000008,184.00000000000637,,-697.9999999999633
2017.07.04,-605.0,-696.0000000000077,-471.9999999999835,131.00000000001444,-876.0000000000048,184.00000000000637,275.000000000003,900.999999999982,-324.9999999999975,171.99999999999437,42.999999999993044,687.0000000000118,164.00000000000858,,-416.99999999998005
2017.07.04,-594.0000000000057,-634.0000000000013,-419.9999999999982,127.00000000001043,-862.000000000009,192.99999999999872,294.00000000000534,867.999999999995,-340.9999999999913,137.9999999999937,58.000000000002494,694.0000000000026,228.00000000000597,,-250.9999999999912
2017.07.04,-577.0000000000052,-626.9999999999998,-410.99999999998363,134.99999999999625,-879.0000000000049,204.00000000000418,307.0000000000017,889.9999999999864,-386.9999999999818,160.99999999998892,96.99999999999153,719.0000000000083,363.0000000000022,,-4.99999999999585
2017.07.04,-560.0000000000049,-612.0000000000125,-343.99999999998875,158.0000000000137,-936.000000000007,233.00000000000543,314.99999999999864,909.9999999999966,-443.99999999999994,197.00000000000273,85.99999999998609,761.0000000000099,350.9999999999902,,114.99999999999056
2017.07.04,-555.0000000000055,-609.0000000000151,-319.999999999987,158.0000000000137,-915.9999999999968,236.99999999999832,324.9999999999975,906.0000000000059,-462.9999999999912,205.99999999999508,90.99999999999665,743.9999999999998,408.00000000000836,,212.0000000000195
2017.07.04,-547.0000000000086,-561.9999999999958,-272.99999999998994,151.9999999999966,-856.9999999999993,260.00000000000466,334.00000000000097,741.9999999999902,-468.9999999999861,243.99999999999977,106.00000000000608,682.0000000000022,435.9999999999919,,248.00000000001228
2017.07.04,-548.0000000000041,-591.0000000000082,-308.9999999999815,137.9999999999937,-808.9999999999975,243.00000000000432,267.00000000000614,745.0000000000045,-432.9999999999945,238.0000000000049,-4.000000000004,598.0000000000132,462.0000000000068,,-2.9999999999563443
2017.07.04,-590.0000000000016,-680.0000000000139,-330.9999999999924,148.99999999999915,-811.000000000007,255.00000000000523,278.00000000000045,740.9999999999854,-488.9999999999839,246.99999999999721,79.00000000000685,652.000000000001,527.9999999999951,,27.999999999992042
2017.07.04,-591.0000000000082,-682.0000000000048,-322.00000000000006,124.99999999999733,-784.000000000006,265.0000000000041,353.0000000000033,747.9999999999905,-526.9999999999886,248.00000000000378,175.99999999999838,711.0000000000127,653.999999999999,,374.00000000000125
2017.07.04,-587.0000000000042,-710.0000000000106,-316.99999999998954,124.99999999999733,-761.0000000000099,265.0000000000041,309.99999999999915,674.999999999983,-600.9999999999849,293.99999999999426,120.99999999999334,642.0000000000101,624.0000000000023,,79.99999999998465
2017.07.04,-578.0000000000007,-690.0000000000128,-287.9999999999994,141.99999999999767,-768.0000000000007,265.99999999999955,368.00000000000165,697.0000000000027,-546.000000000002,287.9999999999994,224.99999999998633,703.000000000003,618.9999999999918,,437.99999999996635
2017.07.04,-555.0000000000055,-638.0000000000052,-285.99999999998624,147.00000000000824,-787.0000000000061,265.99999999999955,385.000000000002,730.9999999999945,-505.99999999998425,276.9999999999939,234.00000000000088,750.0,651.0000000000016,,669.0000000000136
2017.07.04,-534.0000000000011,-598.0000000000097,-300.99999999999574,116.00000000000499,-789.0000000000015,221.99999999999997,426.9999999999996,730.9999999999945,-468.00000000000176,234.99999999998522,350.00000000000585,796.0000000000065,611.000000000006,,797.9999999999927
2017.07.04,-546.000000000002,-621.0000000000049,-363.0000000000022,116.00000000000499,-771.0000000000008,199.00000000000472,-87.00000000000374,599.9999999999943,-509.99999999998823,167.9999999999904,-683.0000000000114,105.00000000000398,-18.0000000000069,,-2411.000000000022
2017.07.04,-585.0000000000022,-600.0000000000006,-296.9999999999917,68.00000000000139,-665.0000000000063,263.0000000000021,-202.9999999999976,421.99999999999704,-512.0000000000014,292.9999999999877,-943.000000000005,-116.99999999999022,-70.99999999999883,,-2947.000000000005
2017.07.04,-724.0000000000024,-825.9999999999934,-407.0000000000018,-21.999999999988695,-439.00000000000716,243.99999999999977,-182.99999999999983,218.9999999999941,-641.0000000000027,412.9999999999967,-780.000000000003,-219.99999999999886,-170.99999999998784,,-3536.999999999995
2017.07.04,-660.000000000005,-723.0000000000069,-435.9999999999919,-5.999999999994898,-531.9999999999965,229.00000000000142,-202.0000000000022,308.9999999999975,-425.99999999999307,391.9999999999924,-768.9999999999975,-176.9999999999925,-208.00000000000819,,-3208.9999999999973
2017.07.04,-587.9999999999997,-611.000000000006,-306.9999999999906,7.0000000000014495,-531.9999999999965,255.00000000000523,-178.00000000000037,200.9999999999934,-529.0000000000017,422.9999999999956,-798.9999999999942,-237.99999999999955,-228.00000000000597,,-3123.999999999999
2017.07.04,-574.0000000000078,-686.0000000000089,-230.9999999999812,5.999999999994898,-543.9999999999969,262.00000000000665,-229.99999999999687,287.9999999999825,-652.9999999999925,390.0000000000015,-869.999999999993,-166.99999999998738,-297.9999999999983,,-3306.9999999999773
2017.07.04,-562.0000000000069,-699.0000000000052,-332.9999999999833,26.999999999999247,-671.0000000000065,228.00000000000597,-266.999999999995,353.00000000000864,-659.999999999994,346.0000000000019,-937.9999999999944,-114.99999999999488,-312.00000000000114,,-3602.9999999999663
2017.07.04,-652.0000000000082,-777.0000000000055,-379.99999999998033,53.00000000001415,-740.9999999999997,231.0000000000034,-258.0000000000027,585.000000000008,-693.9999999999947,329.00000000000153,-948.9999999999999,-95.99999999998943,-313.00000000000773,,-3661.999999999962
2017.07.04,-703.0000000000092,-866.9999999999956,-428.9999999999905,80.00000000001339,-665.0000000000063,297.9999999999983,-243.99999999999977,439.9999999999977,-764.9999999999934,405.9999999999952,-973.0000000000016,-140.00000000000057,-363.0000000000022,,-3924.9999999999945
2017.07.04,-794.0000000000058,-885.0000000000025,-478.999999999985,89.00000000000574,-600.9999999999991,289.0000000000059,-254.99999999999412,457.9999999999984,-645.999999999991,373.00000000000114,-1008.9999999999932,-145.99999999998658,-354.9999999999942,,-3960.9999999999404
2017.07.04,-773.0000000000015,-900.0000000000119,-499.9999999999893,136.00000000000279,-537.9999999999967,294.00000000000534,-181.9999999999933,436.00000000000705,-634.0000000000013,306.00000000000625,-924.9999999999981,-135.99999999999568,-348.9999999999993,,-3764.9999999999654
2017.07.04,-781.0000000000094,-777.0000000000055,-421.99999999998903,180.0000000000024,-475.0000000000085,348.9999999999993,-124.99999999999733,550.9999999999877,-567.9999999999907,397.0000000000029,-862.0000000000072,-98.99999999998954,-272.00000000000557,,-2904.000000000011
2017.07.04,-789.0000000000064,-686.9999999999932,-298.9999999999826,148.00000000001478,-507.000000000005,426.9999999999996,-124.00000000000189,614.0000000000043,-626.9999999999998,541.9999999999981,-834.0000000000014,-90.99999999999397,-256.99999999999613,,-2483.9999999999636
2017.07.04,-807.0000000000022,-792.0000000000149,-230.9999999999812,165.9999999999995,-487.000000000009,443.0000000000045,-73.00000000000084,475.9999999999991,-837.9999999999832,594.0000000000057,-727.0000000000109,-47.99999999998761,-307.99999999999716,,-2631.9999999999786
2017.07.04,-795.0000000000013,-775.9999999999989,-262.999999999991,137.9999999999937,-510.0000000000051,468.9999999999972,-109.99999999999899,504.99999999999545,-870.9999999999995,665.9999999999889,-747.9999999999931,-30.9999999999917,-343.99999999998875,,-2669.9999999999927
2017.07.04,-770.000000000004,-831.000000000004,-143.99999999998857,148.99999999999915,-591.0000000000082,470.9999999999992,-105.99999999999498,534.9999999999966,-1008.9999999999932,687.9999999999998,-778.000000000012,1.0000000000047748,-320.9999999999935,,-2705.999999999999
2017.07.04,-825.0000000000091,-873.0000000000126,-168.99999999999693,134.99999999999625,-521.0000000000008,507.9999999999973,-126.0000000000039,506.0000000000002,-1110.9999999999952,766.0,-774.9999999999924,-82.99999999999841,-299.00000000000483,,-2867.0000000000205
2017.07.04,-826.0000000000045,-869.999999999993,-169.99999999998127,131.00000000001444,-511.0000000000099,470.00000000000375,-124.00000000000189,449.99999999998863,-1097.999999999999,707.9999999999975,-768.0000000000131,-60.99999999999284,-378.999999999996,,-3047.9999999999873
2017.07.04,-822.0000000000005,-873.0000000000126,-41.000000000002146,161.00000000001114,-463.99999999999864,611.000000000006,-92.00000000000318,489.0000000000043,-1447.9999999999827,940.9999999999918,-757.0000000000076,-49.99999999999716,-407.0000000000018,,-2751.999999999993
2017.07.04,-805.0000000000001,-781.0000000000094,275.000000000003,131.99999999999878,-498.00000000000466,765.0000000000045,-10.999999999994348,545.9999999999923,-1533.999999999991,1235.9999999999927,-591.0000000000082,41.00000000001103,-441.0000000000025,,-1666.0000000000075
2017.07.04,-789.0000000000064,-787.0000000000043,270.99999999999903,117.00000000001154,-506.0000000000002,723.0000000000069,-53.999999999998494,442.0000000000073,-1661.9999999999857,1232.9999999999952,-699.0000000000052,-24.999999999991473,-472.9999999999901,,-2208.9999999999613
2017.07.04,-768.000000000002,-859.0000000000098,377.0000000000051,171.00000000001003,-509.00000000000034,785.9999999999978,-100.00000000000009,436.00000000000705,-1769.9999999999827,1275.9999999999882,-784.0000000000069,-52.99999999999727,-530.9999999999926,,-2327.999999999984
2017.07.04,-781.0000000000094,-873.999999999997,362.00000000001785,163.00000000000205,-466.0000000000082,806.0000000000067,-100.00000000000009,397.99999999999613,-1760.9999999999905,1322.000000000001,-785.9999999999978,-71.99999999998852,-568.9999999999973,,-2357.9999999999654
2017.07.04,-812.0000000000016,-924.9999999999981,275.000000000003,165.00000000001512,-463.99999999999864,773.0000000000015,-92.99999999999864,373.9999999999952,-1705.9999999999852,1214.9999999999884,-774.9999999999924,-51.9999999999925,-537.0000000000097,,-2561.9999999999736
2017.07.04,-785.0000000000024,-872.0000000000061,266.0000000000107,158.0000000000137,-507.000000000005,731.9999999999993,-73.00000000000084,432.9999999999927,-1539.999999999986,1191.9999999999932,-714.999999999999,-3.9999999999906777,-492.9999999999879,,-2207.9999999999686
2017.07.04,-772.000000000006,-841.0000000000028,278.00000000000045,151.9999999999966,-519.0000000000055,723.0000000000069,-81.9999999999932,472.0000000000084,-1508.9999999999825,1170.9999999999886,-741.9999999999982,-24.999999999991473,-526.0000000000042,,-2219.9999999999827
2017.07.04,-748.0000000000042,-859.9999999999941,262.00000000000665,168.0000000000126,-490.99999999999966,729.9999999999973,-85.99999999999719,448.99999999998386,-1520.9999999999945,1156.999999999986,-763.0000000000026,-12.000000000000455,-523.0000000000068,,-2238.000000000013
2017.07.04,-758.0000000000031,-873.0000000000126,268.0000000000016,171.99999999999437,-492.00000000000443,728.0000000000064,-97.00000000000264,432.9999999999927,-1541.9999999999989,1143.9999999999895,-781.9999999999939,-24.999999999991473,-570.0000000000039,,-2394.0000000000264
2017.07.04,-774.000000000008,-880.0000000000141,278.00000000000045,161.00000000001114,-504.0000000000049,744.0000000000002,-93.99999999999409,442.0000000000073,-1551.9999999999977,1191.9999999999932,-754.9999999999945,-23.9999999999867,-583.0000000000002,,-2348.999999999988
2017.07.04,-768.000000000002,-865.0000000000047,265.0000000000041,164.00000000000858,-504.0000000000049,733.0000000000059,-124.99999999999733,460.9999999999843,-1532.9999999999843,1170.0000000000043,-812.999999999997,-50.99999999998772,-580.0000000000027,,-2445.9999999999736
2017.07.04,-769.0000000000085,-865.0000000000047,226.00000000001506,158.99999999999804,-521.0000000000008,712.9999999999969,-97.9999999999981,501.0000000000048,-1600.0000000000014,1143.9999999999895,-756.0000000000011,-15.000000000000568,-523.9999999999911,,-2405.0000000000027
2017.07.04,-792.9999999999993,-878.000000000001,236.99999999999832,154.99999999999403,-539.0000000000015,731.0000000000039,-85.99999999999719,512.0000000000005,-1601.9999999999923,1200.0000000000011,-733.0000000000059,12.000000000000455,-533.0000000000057,,-2317.0000000000045
2017.07.04,-790.0000000000018,-873.0000000000126,256.00000000001177,164.00000000000858,-533.0000000000013,738.0000000000053,-78.99999999999574,537.9999999999825,-1540.9999999999923,1200.0000000000011,-724.0000000000135,18.000000000000682,-458.00000000000284,,-2084.00000000001
2017.07.05,-787.9999999999998,-919.0000000000032,276.00000000000955,-263.99999999999756,-575.0000000000028,617.9999999999964,-254.99999999999412,429.00000000000205,-1681.9999999999834,1252.999999999993,-712.0000000000015,-15.999999999991132,-621.0000000000049,,-3255.9999999999777
2017.07.05,-768.000000000002,-855.0000000000058,257.0000000000183,87.99999999999919,-647.0000000000056,623.0000000000069,-146.00000000000168,555.9999999999832,-1584.999999999992,1201.999999999992,-724.9999999999978,35.0000000000108,-486.999999999993,,-2451.9999999999877
2017.07.05,-751.0000000000017,-853.9999999999992,253.99999999999866,130.0000000000079,-633.0000000000098,685.0000000000023,-126.0000000000039,394.9999999999818,-1526.9999999999895,1126.0000000000048,-809.9999999999997,-76.99999999999818,-425.0000000000087,,-2613.0000000000155
2017.07.05,-701.0000000000072,-831.000000000004,236.00000000001398,144.99999999999514,-492.00000000000443,677.0000000000053,-119.00000000000244,263.9999999999816,-1471.0,1103.9999999999939,-768.0000000000131,-137.00000000000045,-388.9999999999949,,-2482.0000000000364
2017.07.05,-712.0000000000015,-788.0000000000109,260.0000000000158,160.00000000000458,-463.0000000000081,697.0000000000032,-92.99999999999864,367.999999999995,-1403.999999999983,1131.9999999999998,-729.0000000000018,-80.99999999998886,-400.00000000000034,,-2052.9999999999745
2017.07.05,-703.0000000000092,-748.9999999999997,300.00000000001137,154.99999999999403,-420.0000000000017,678.9999999999962,-100.99999999999554,246.99999999998568,-1391.9999999999932,1099.9999999999898,-753.0000000000036,-145.99999999998658,-383.0,,-2166.0000000000123
2017.07.05,-676.0000000000099,-707.9999999999975,297.0000000000139,163.00000000000205,-415.00000000000625,670.000000000004,-93.99999999999409,317.0000000000073,-1352.999999999982,1061.9999999999852,-757.0000000000076,-119.99999999999034,-397.0000000000029,,-2010.9999999999784
2017.07.05,-702.0000000000026,-719.000000000003,263.00000000001324,168.99999999999693,-442.99999999999784,680.0000000000028,-65.00000000000395,360.99999999999,-1334.9999999999973,1073.9999999999973,-710.0000000000106,-77.99999999998875,-304.9999999999997,,-1810.0000000000034
2017.07.05,-706.0000000000066,-720.9999999999939,243.99999999999977,178.99999999999582,-418.99999999999693,670.000000000004,-66.99999999999484,370.00000000000455,-1322.9999999999852,1038.0000000000057,-727.0000000000109,-98.99999999998954,-266.999999999995,,-1827.9999999999632
2017.07.05,-700.0000000000006,-710.0000000000106,247.00000000001944,182.99999999999983,-353.9999999999992,629.0000000000018,-93.99999999999409,228.999999999985,-1281.9999999999832,944.9999999999958,-784.0000000000069,-189.99999999999773,-248.00000000000378,,-2128.9999999999945
2017.07.05,-681.0000000000093,-639.9999999999961,247.00000000001944,163.00000000000205,-344.99999999999886,611.000000000006,-85.00000000000173,251.00000000000477,-1184.9999999999916,947.9999999999933,-737.0000000000099,-140.00000000000057,-218.99999999999142,,-1811.9999999999736
2017.07.05,-660.000000000005,-676.9999999999943,262.00000000000665,192.00000000001438,-350.9999999999991,655.0000000000056,-36.0000000000027,331.99999999999363,-1261.000000000001,970.0000000000042,-666.9999999999953,-70.99999999999795,-215.99999999999397,,-1527.999999999965
